county,precinct,office,district,candidate,party,votes,
Orange,Montgomery 8,Governor,,Rob Astorino,REP,97,
Orange,Montgomery 9,Governor,,Rob Astorino,REP,134,
Orange,Montgomery 10,Governor,,Rob Astorino,REP,156,
Orange,Montgomery 11,Governor,,Rob Astorino,REP,127,
Orange,Montgomery 12,Governor,,Rob Astorino,REP,113,
Orange,Montgomery 13,Governor,,Rob Astorino,REP,171,
Orange,Montgomery 14,Governor,,Rob Astorino,REP,109,
Orange,Montgomery 15,Governor,,Rob Astorino,REP,142,
Orange,Montgomery 16,Governor,,Rob Astorino,REP,160,
Orange,Montgomery 17,Governor,,Rob Astorino,REP,137,
Orange,Montgomery 18,Governor,,Rob Astorino,REP,206,
Orange,Mount Hope 1,Governor,,Rob Astorino,REP,132,
Orange,Mount Hope 2,Governor,,Rob Astorino,REP,180,
Orange,Mount Hope 3,Governor,,Rob Astorino,REP,203,
Orange,Mount Hope 4,Governor,,Rob Astorino,REP,184,
Orange,New Windsor 1 ,Governor,,Rob Astorino,REP,60,
Orange,New Windsor 2,Governor,,Rob Astorino,REP,67,
Orange,New Windsor 3,Governor,,Rob Astorino,REP,92,
Orange,New Windsor 4,Governor,,Rob Astorino,REP,92,
Orange,New Windsor 5,Governor,,Rob Astorino,REP,196,
Orange,New Windsor 6,Governor,,Rob Astorino,REP,87,
Orange,New Windsor 7,Governor,,Rob Astorino,REP,83,
Orange,New Windsor 8,Governor,,Rob Astorino,REP,112,
Orange,New Windsor 9,Governor,,Rob Astorino,REP,90,
Orange,New Windsor 10,Governor,,Rob Astorino,REP,149,
Orange,New Windsor 11,Governor,,Rob Astorino,REP,129,
Orange,New Windsor 12,Governor,,Rob Astorino,REP,75,
Orange,New Windsor 13,Governor,,Rob Astorino,REP,107,
Orange,New Windsor 14,Governor,,Rob Astorino,REP,102,
Orange,New Windsor 15,Governor,,Rob Astorino,REP,125,
Orange,New Windsor 16,Governor,,Rob Astorino,REP,240,
Orange,New Windsor 17,Governor,,Rob Astorino,REP,51,
Orange,New Windsor 18,Governor,,Rob Astorino,REP,121,
Orange,New Windsor 19,Governor,,Rob Astorino,REP,115,
Orange,New Windsor 20,Governor,,Rob Astorino,REP,99,
Orange,New Windsor 21,Governor,,Rob Astorino,REP,137,
Orange,New Windsor 22,Governor,,Rob Astorino,REP,64,
Orange,Newburgh Town 1 ,Governor,,Rob Astorino,REP,92,
Orange,Newburgh Town 2,Governor,,Rob Astorino,REP,112,
Orange,Newburgh Town 3,Governor,,Rob Astorino,REP,120,
Orange,Newburgh Town 4,Governor,,Rob Astorino,REP,111,
Orange,Newburgh Town 5,Governor,,Rob Astorino,REP,145,
Orange,Newburgh Town 6,Governor,,Rob Astorino,REP,56,
Orange,Newburgh Town 7,Governor,,Rob Astorino,REP,97,
Orange,Newburgh Town 8,Governor,,Rob Astorino,REP,165,
Orange,Newburgh Town 9,Governor,,Rob Astorino,REP,100,
Orange,Newburgh Town 10,Governor,,Rob Astorino,REP,95,
Orange,Newburgh Town 11,Governor,,Rob Astorino,REP,137,
Orange,Newburgh Town 12,Governor,,Rob Astorino,REP,118,
Orange,Newburgh Town 13,Governor,,Rob Astorino,REP,124,
Orange,Newburgh Town 14,Governor,,Rob Astorino,REP,168,
Orange,Newburgh Town 15,Governor,,Rob Astorino,REP,123,
Orange,Newburgh Town 16,Governor,,Rob Astorino,REP,146,
Orange,Newburgh Town 17,Governor,,Rob Astorino,REP,207,
Orange,Newburgh Town 18,Governor,,Rob Astorino,REP,162,
Orange,Newburgh Town 19,Governor,,Rob Astorino,REP,153,
Orange,Newburgh Town 20,Governor,,Rob Astorino,REP,56,
Orange,Newburgh Town 21,Governor,,Rob Astorino,REP,205,
Orange,Newburgh Town 22,Governor,,Rob Astorino,REP,120,
Orange,Newburgh Town 23,Governor,,Rob Astorino,REP,91,
Orange,Newburgh Town 24,Governor,,Rob Astorino,REP,144,
Orange,Newburgh Town 25,Governor,,Rob Astorino,REP,123,
Orange,Newburgh Town 26,Governor,,Rob Astorino,REP,92,
Orange,Newburgh Town 27,Governor,,Rob Astorino,REP,19,
Orange,Tuxedo 1 ,Governor,,Rob Astorino,REP,112,
Orange,Tuxedo 2,Governor,,Rob Astorino,REP,158,
Orange,Tuxedo 3,Governor,,Rob Astorino,REP,100,
Orange,Tuxedo 4,Governor,,Rob Astorino,REP,222,
Orange,Wallkill 1-1,Governor,,Rob Astorino,REP,118,
Orange,Wallkill 1-2,Governor,,Rob Astorino,REP,168,
Orange,Wallkill 1-3,Governor,,Rob Astorino,REP,37,
Orange,Wallkill 1-4,Governor,,Rob Astorino,REP,71,
Orange,Wallkill 1-5,Governor,,Rob Astorino,REP,62,
Orange,Wallkill 1-6,Governor,,Rob Astorino,REP,62,
Orange,Wallkill 1-7,Governor,,Rob Astorino,REP,77,
Orange,Wallkill 2-1,Governor,,Rob Astorino,REP,92,
Orange,Wallkill 2-2,Governor,,Rob Astorino,REP,85,
Orange,Wallkill 2-3,Governor,,Rob Astorino,REP,40,
Orange,Wallkill 2-4,Governor,,Rob Astorino,REP,50,
Orange,Wallkill 2-5,Governor,,Rob Astorino,REP,43,
Orange,Wallkill 2-6,Governor,,Rob Astorino,REP,44,
Orange,Wallkill 2-7,Governor,,Rob Astorino,REP,46,
Orange,Wallkill 3-1,Governor,,Rob Astorino,REP,49,
Orange,Wallkill 3-2,Governor,,Rob Astorino,REP,74,
Orange,Wallkill 3-3,Governor,,Rob Astorino,REP,176,
Orange,Wallkill 3-4,Governor,,Rob Astorino,REP,29,
Orange,Wallkill 3-5,Governor,,Rob Astorino,REP,56,
Orange,Wallkill 3-6,Governor,,Rob Astorino,REP,120,
Orange,Wallkill 3-7,Governor,,Rob Astorino,REP,83,
Orange,Wallkill 4-1,Governor,,Rob Astorino,REP,134,
Orange,Wallkill 4-2,Governor,,Rob Astorino,REP,46,
Orange,Wallkill 4-3,Governor,,Rob Astorino,REP,58,
Orange,Wallkill 4-4,Governor,,Rob Astorino,REP,136,
Orange,Wallkill 4-5,Governor,,Rob Astorino,REP,135,
Orange,Warwick 1,Governor,,Rob Astorino,REP,120,
Orange,Warwick 2,Governor,,Rob Astorino,REP,162,
Orange,Warwick 3,Governor,,Rob Astorino,REP,83,
Orange,Warwick 4,Governor,,Rob Astorino,REP,173,
Orange,Warwick 5,Governor,,Rob Astorino,REP,103,
Orange,Warwick 6,Governor,,Rob Astorino,REP,105,
Orange,Warwick 7,Governor,,Rob Astorino,REP,98,
Orange,Warwick 8,Governor,,Rob Astorino,REP,148,
Orange,Warwick 9,Governor,,Rob Astorino,REP,193,
Orange,Warwick 10,Governor,,Rob Astorino,REP,139,
Orange,Warwick 11,Governor,,Rob Astorino,REP,147,
Orange,Warwick 12,Governor,,Rob Astorino,REP,146,
Orange,Warwick 13,Governor,,Rob Astorino,REP,124,
Orange,Warwick 14,Governor,,Rob Astorino,REP,126,
Orange,Warwick 15,Governor,,Rob Astorino,REP,132,
Orange,Warwick 16,Governor,,Rob Astorino,REP,174,
Orange,Warwick 17,Governor,,Rob Astorino,REP,99,
Orange,Warwick 18,Governor,,Rob Astorino,REP,111,
Orange,Warwick 19,Governor,,Rob Astorino,REP,143,
Orange,Warwick 20,Governor,,Rob Astorino,REP,138,
Orange,Warwick 21,Governor,,Rob Astorino,REP,180,
Orange,Warwick 22,Governor,,Rob Astorino,REP,81,
Orange,Warwick 23,Governor,,Rob Astorino,REP,177,
Orange,Warwick 24,Governor,,Rob Astorino,REP,147,
Orange,Warwick 25,Governor,,Rob Astorino,REP,104,
Orange,Warwick 26,Governor,,Rob Astorino,REP,140,
Orange,Warwick 27,Governor,,Rob Astorino,REP,154,
Orange,Warwick 28,Governor,,Rob Astorino,REP,137,
Orange,Warwick 29,Governor,,Rob Astorino,REP,48,
Orange,Warwick 30,Governor,,Rob Astorino,REP,107,
Orange,Warwick 31,Governor,,Rob Astorino,REP,77,
Orange,Wawayanda 1 ,Governor,,Rob Astorino,REP,159,
Orange,Wawayanda 2,Governor,,Rob Astorino,REP,115,
Orange,Wawayanda 3,Governor,,Rob Astorino,REP,156,
Orange,Wawayanda 4,Governor,,Rob Astorino,REP,119,
Orange,Wawayanda 5,Governor,,Rob Astorino,REP,121,
Orange,Wawayanda 6,Governor,,Rob Astorino,REP,185,
Orange,Woodbury 1 ,Governor,,Rob Astorino,REP,141,
Orange,Woodbury 2,Governor,,Rob Astorino,REP,141,
Orange,Woodbury 3,Governor,,Rob Astorino,REP,160,
Orange,Woodbury 4,Governor,,Rob Astorino,REP,117,
Orange,Woodbury 5,Governor,,Rob Astorino,REP,201,
Orange,Woodbury 6,Governor,,Rob Astorino,REP,184,
Orange,Woodbury 7,Governor,,Rob Astorino,REP,107,
Orange,Woodbury 8,Governor,,Rob Astorino,REP,167,
Orange,Woodbury 9,Governor,,Rob Astorino,REP,27,
Orange,Woodbury 10,Governor,,Rob Astorino,REP,192,
Orange,Total,Governor,,Rob Astorino,REP,35408,
Orange,Middletown - Ward 1-1,Governor,,Rob Astorino,CON,6,
Orange,Middletown - Ward 1-2,Governor,,Rob Astorino,CON,3,
Orange,Middletown - Ward 1-3,Governor,,Rob Astorino,CON,4,
Orange,Middletown - Ward 1-4,Governor,,Rob Astorino,CON,1,
Orange,Middletown - Ward 1-5,Governor,,Rob Astorino,CON,4,
Orange,Middletown - Ward 1-6,Governor,,Rob Astorino,CON,5,
Orange,Middletown - Ward 2-1,Governor,,Rob Astorino,CON,11,
Orange,Middletown - Ward 2-2,Governor,,Rob Astorino,CON,2,
Orange,Middletown - Ward 2-3,Governor,,Rob Astorino,CON,10,
Orange,Middletown - Ward 2-4,Governor,,Rob Astorino,CON,13,
Orange,Middletown - Ward 2-5,Governor,,Rob Astorino,CON,10,
Orange,Middletown - Ward 2-6,Governor,,Rob Astorino,CON,4,
Orange,Middletown - Ward 2-7,Governor,,Rob Astorino,CON,6,
Orange,Middletown - Ward 3-1,Governor,,Rob Astorino,CON,11,
Orange,Middletown - Ward 3-2,Governor,,Rob Astorino,CON,8,
Orange,Middletown - Ward 3-3,Governor,,Rob Astorino,CON,5,
Orange,Middletown - Ward 3-4,Governor,,Rob Astorino,CON,10,
Orange,Middletown - Ward 3-5,Governor,,Rob Astorino,CON,8,
Orange,Middletown - Ward 4-1,Governor,,Rob Astorino,CON,2,
Orange,Middletown - Ward 4-2,Governor,,Rob Astorino,CON,9,
Orange,Middletown - Ward 4-3,Governor,,Rob Astorino,CON,5,
Orange,Middletown - Ward 4-4,Governor,,Rob Astorino,CON,10,
Orange,Middletown - Ward 4-5,Governor,,Rob Astorino,CON,15,
Orange,Middletown - Ward 4-6,Governor,,Rob Astorino,CON,16,
Orange,Middletown - Ward 4-7,Governor,,Rob Astorino,CON,3,
Orange,City of Newburgh 1-1,Governor,,Rob Astorino,CON,0,
Orange,City of Newburgh 1-2,Governor,,Rob Astorino,CON,2,
Orange,City of Newburgh 1-3,Governor,,Rob Astorino,CON,3,
Orange,City of Newburgh 1-4,Governor,,Rob Astorino,CON,13,
Orange,City of Newburgh 2-1,Governor,,Rob Astorino,CON,1,
Orange,City of Newburgh 2-2,Governor,,Rob Astorino,CON,8,
Orange,City of Newburgh 3-1,Governor,,Rob Astorino,CON,21,
Orange,City of Newburgh 3-2,Governor,,Rob Astorino,CON,18,
Orange,City of Newburgh 3-3,Governor,,Rob Astorino,CON,1,
Orange,City of Newburgh 3-4,Governor,,Rob Astorino,CON,12,
Orange,City of Newburgh 4-1,Governor,,Rob Astorino,CON,0,
Orange,City of Newburgh 4-2,Governor,,Rob Astorino,CON,6,
Orange,City of Newburgh 4-3,Governor,,Rob Astorino,CON,7,
Orange,City of Newburgh 4-4,Governor,,Rob Astorino,CON,12,
Orange,City of Newburgh 4-5,Governor,,Rob Astorino,CON,1,
Orange,Port Jervis 1-1,Governor,,Rob Astorino,CON,37,
Orange,Port Jervis 1-2,Governor,,Rob Astorino,CON,5,
Orange,Port Jervis 2-1,Governor,,Rob Astorino,CON,24,
Orange,Port Jervis 2-2,Governor,,Rob Astorino,CON,17,
Orange,Port Jervis 3-1,Governor,,Rob Astorino,CON,18,
Orange,Port Jervis 3-2,Governor,,Rob Astorino,CON,21,
Orange,Port Jervis 4-1,Governor,,Rob Astorino,CON,15,
Orange,Port Jervis 4-2,Governor,,Rob Astorino,CON,17,
Orange,Blooming Grove 1,Governor,,Rob Astorino,CON,44,
Orange,Blooming Grove 2,Governor,,Rob Astorino,CON,42,
Orange,Blooming Grove 3,Governor,,Rob Astorino,CON,47,
Orange,Blooming Grove 4,Governor,,Rob Astorino,CON,30,
Orange,Blooming Grove 5,Governor,,Rob Astorino,CON,29,
Orange,Blooming Grove 6,Governor,,Rob Astorino,CON,40,
Orange,Blooming Grove 7,Governor,,Rob Astorino,CON,62,
Orange,Blooming Grove 8,Governor,,Rob Astorino,CON,53,
Orange,Blooming Grove 9,Governor,,Rob Astorino,CON,38,
Orange,Blooming Grove 10,Governor,,Rob Astorino,CON,22,
Orange,Blooming Grove 11,Governor,,Rob Astorino,CON,22,
Orange,Blooming Grove 12,Governor,,Rob Astorino,CON,32,
Orange,Blooming Grove 13,Governor,,Rob Astorino,CON,28,
Orange,Blooming Grove 14,Governor,,Rob Astorino,CON,25,
Orange,Blooming Grove 15,Governor,,Rob Astorino,CON,21,
Orange,Blooming Grove 16,Governor,,Rob Astorino,CON,23,
Orange,Chester 1 ,Governor,,Rob Astorino,CON,31,
Orange,Chester 2,Governor,,Rob Astorino,CON,13,
Orange,Chester 3,Governor,,Rob Astorino,CON,38,
Orange,Chester 4,Governor,,Rob Astorino,CON,25,
Orange,Chester 5,Governor,,Rob Astorino,CON,56,
Orange,Chester 6,Governor,,Rob Astorino,CON,39,
Orange,Chester 7,Governor,,Rob Astorino,CON,17,
Orange,Chester 8,Governor,,Rob Astorino,CON,16,
Orange,Chester 9,Governor,,Rob Astorino,CON,8,
Orange,Chester 10,Governor,,Rob Astorino,CON,21,
Orange,Chester 11,Governor,,Rob Astorino,CON,25,
Orange,Chester 12,Governor,,Rob Astorino,CON,34,
Orange,Cornwall 1,Governor,,Rob Astorino,CON,28,
Orange,Cornwall 2,Governor,,Rob Astorino,CON,18,
Orange,Cornwall 3,Governor,,Rob Astorino,CON,38,
Orange,Cornwall 4,Governor,,Rob Astorino,CON,33,
Orange,Cornwall 5,Governor,,Rob Astorino,CON,26,
Orange,Cornwall 6,Governor,,Rob Astorino,CON,30,
Orange,Cornwall 7,Governor,,Rob Astorino,CON,20,
Orange,Cornwall 8,Governor,,Rob Astorino,CON,41,
Orange,Cornwall 9,Governor,,Rob Astorino,CON,27,
Orange,Cornwall 10,Governor,,Rob Astorino,CON,15,
Orange,Cornwall 11,Governor,,Rob Astorino,CON,40,
Orange,Cornwall 12,Governor,,Rob Astorino,CON,32,
Orange,Cornwall 13,Governor,,Rob Astorino,CON,11,
Orange,Cornwall 14,Governor,,Rob Astorino,CON,21,
Orange,Crawford 1,Governor,,Rob Astorino,CON,28,
Orange,Crawford 2,Governor,,Rob Astorino,CON,22,
Orange,Crawford 3,Governor,,Rob Astorino,CON,46,
Orange,Crawford 4,Governor,,Rob Astorino,CON,45,
Orange,Crawford 5,Governor,,Rob Astorino,CON,36,
Orange,Crawford 6,Governor,,Rob Astorino,CON,37,
Orange,Crawford 7,Governor,,Rob Astorino,CON,37,
Orange,Crawford 8,Governor,,Rob Astorino,CON,30,
Orange,Deerpark 1,Governor,,Rob Astorino,CON,27,
Orange,Deerpark 2,Governor,,Rob Astorino,CON,30,
Orange,Deerpark 3,Governor,,Rob Astorino,CON,30,
Orange,Deerpark 4,Governor,,Rob Astorino,CON,41,
Orange,Deerpark 5,Governor,,Rob Astorino,CON,33,
Orange,Deerpark 6,Governor,,Rob Astorino,CON,16,
Orange,Deerpark 7,Governor,,Rob Astorino,CON,36,
Orange,Goshen 1,Governor,,Rob Astorino,CON,26,
Orange,Goshen 2,Governor,,Rob Astorino,CON,14,
Orange,Goshen 3,Governor,,Rob Astorino,CON,25,
Orange,Goshen 4,Governor,,Rob Astorino,CON,36,
Orange,Goshen 5,Governor,,Rob Astorino,CON,27,
Orange,Goshen 6,Governor,,Rob Astorino,CON,20,
Orange,Goshen 7,Governor,,Rob Astorino,CON,36,
Orange,Goshen 8,Governor,,Rob Astorino,CON,35,
Orange,Goshen 9,Governor,,Rob Astorino,CON,57,
Orange,Goshen 10,Governor,,Rob Astorino,CON,31,
Orange,Goshen 11,Governor,,Rob Astorino,CON,26,
Orange,Goshen 12,Governor,,Rob Astorino,CON,26,
Orange,Goshen 13,Governor,,Rob Astorino,CON,2,
Orange,Greenville 1,Governor,,Rob Astorino,CON,38,
Orange,Greenville 2,Governor,,Rob Astorino,CON,41,
Orange,Greenville 3,Governor,,Rob Astorino,CON,25,
Orange,Greenville 4,Governor,,Rob Astorino,CON,30,
Orange,Hamptonburg 1 ,Governor,,Rob Astorino,CON,34,
Orange,Hamptonburg 2,Governor,,Rob Astorino,CON,34,
Orange,Hamptonburg 3,Governor,,Rob Astorino,CON,33,
Orange,Hamptonburg 4,Governor,,Rob Astorino,CON,24,
Orange,Hamptonburg 5,Governor,,Rob Astorino,CON,33,
Orange,Highland 1,Governor,,Rob Astorino,CON,15,
Orange,Highland 2,Governor,,Rob Astorino,CON,17,
Orange,Highland 3,Governor,,Rob Astorino,CON,14,
Orange,Highland 4,Governor,,Rob Astorino,CON,29,
Orange,Highland 5,Governor,,Rob Astorino,CON,14,
Orange,Highland 6,Governor,,Rob Astorino,CON,18,
Orange,Minisink 1 ,Governor,,Rob Astorino,CON,31,
Orange,Minisink 2,Governor,,Rob Astorino,CON,25,
Orange,Minisink 3,Governor,,Rob Astorino,CON,44,
Orange,Minisink 4,Governor,,Rob Astorino,CON,31,
Orange,Monroe 1 ,Governor,,Rob Astorino,CON,52,
Orange,Monroe 2,Governor,,Rob Astorino,CON,39,
Orange,Monroe 3,Governor,,Rob Astorino,CON,34,
Orange,Monroe 4,Governor,,Rob Astorino,CON,40,
Orange,Monroe 5,Governor,,Rob Astorino,CON,46,
Orange,Monroe 6,Governor,,Rob Astorino,CON,26,
Orange,Monroe 7,Governor,,Rob Astorino,CON,52,
Orange,Monroe 8,Governor,,Rob Astorino,CON,14,
Orange,Monroe 9,Governor,,Rob Astorino,CON,27,
Orange,Monroe 10,Governor,,Rob Astorino,CON,54,
Orange,Monroe 11,Governor,,Rob Astorino,CON,35,
Orange,Monroe 12,Governor,,Rob Astorino,CON,38,
Orange,Monroe 13,Governor,,Rob Astorino,CON,20,
Orange,Monroe 14,Governor,,Rob Astorino,CON,48,
Orange,Monroe 15,Governor,,Rob Astorino,CON,58,
Orange,Monroe 16,Governor,,Rob Astorino,CON,20,
Orange,Monroe 17,Governor,,Rob Astorino,CON,37,
Orange,Monroe 18,Governor,,Rob Astorino,CON,14,
Orange,Monroe 19,Governor,,Rob Astorino,CON,11,
Orange,Monroe 20,Governor,,Rob Astorino,CON,6,
Orange,Monroe 21,Governor,,Rob Astorino,CON,6,
Orange,Monroe 22,Governor,,Rob Astorino,CON,4,
Orange,Monroe 23,Governor,,Rob Astorino,CON,8,
Orange,Monroe 24,Governor,,Rob Astorino,CON,4,
Orange,Monroe 25,Governor,,Rob Astorino,CON,0,
Orange,Monroe 26,Governor,,Rob Astorino,CON,8,
Orange,Monroe 27,Governor,,Rob Astorino,CON,18,
Orange,Monroe 28,Governor,,Rob Astorino,CON,10,
Orange,Monroe 29,Governor,,Rob Astorino,CON,10,
Orange,Monroe 30,Governor,,Rob Astorino,CON,6,
Orange,Monroe 31,Governor,,Rob Astorino,CON,4,
Orange,Monroe 32,Governor,,Rob Astorino,CON,6,
Orange,Monroe 33,Governor,,Rob Astorino,CON,6,
Orange,Monroe 34,Governor,,Rob Astorino,CON,8,
Orange,Monroe 35,Governor,,Rob Astorino,CON,21,
Orange,Monroe 36,Governor,,Rob Astorino,CON,0,
Orange,Montgomery 1,Governor,,Rob Astorino,CON,30,
Orange,Montgomery 2,Governor,,Rob Astorino,CON,25,
Orange,Montgomery 3,Governor,,Rob Astorino,CON,17,
Orange,Montgomery 4,Governor,,Rob Astorino,CON,59,
Orange,Montgomery 5,Governor,,Rob Astorino,CON,27,
Orange,Montgomery 6,Governor,,Rob Astorino,CON,25,
Orange,Montgomery 7,Governor,,Rob Astorino,CON,23,
Orange,Montgomery 8,Governor,,Rob Astorino,CON,20,
Orange,Montgomery 9,Governor,,Rob Astorino,CON,30,
Orange,Montgomery 10,Governor,,Rob Astorino,CON,34,
Orange,Montgomery 11,Governor,,Rob Astorino,CON,32,
Orange,Montgomery 12,Governor,,Rob Astorino,CON,20,
Orange,Montgomery 13,Governor,,Rob Astorino,CON,43,
Orange,Montgomery 14,Governor,,Rob Astorino,CON,17,
Orange,Montgomery 15,Governor,,Rob Astorino,CON,25,
Orange,Montgomery 16,Governor,,Rob Astorino,CON,27,
Orange,Montgomery 17,Governor,,Rob Astorino,CON,23,
Orange,Montgomery 18,Governor,,Rob Astorino,CON,48,
Orange,Mount Hope 1,Governor,,Rob Astorino,CON,30,
Orange,Mount Hope 2,Governor,,Rob Astorino,CON,45,
Orange,Mount Hope 3,Governor,,Rob Astorino,CON,48,
Orange,Mount Hope 4,Governor,,Rob Astorino,CON,43,
Orange,New Windsor 1 ,Governor,,Rob Astorino,CON,17,
Orange,New Windsor 2,Governor,,Rob Astorino,CON,10,
Orange,New Windsor 3,Governor,,Rob Astorino,CON,19,
Orange,New Windsor 4,Governor,,Rob Astorino,CON,18,
Orange,New Windsor 5,Governor,,Rob Astorino,CON,38,
Orange,New Windsor 6,Governor,,Rob Astorino,CON,17,
Orange,New Windsor 7,Governor,,Rob Astorino,CON,16,
Orange,New Windsor 8,Governor,,Rob Astorino,CON,21,
Orange,New Windsor 9,Governor,,Rob Astorino,CON,16,
Orange,New Windsor 10,Governor,,Rob Astorino,CON,26,
Orange,New Windsor 11,Governor,,Rob Astorino,CON,25,
Orange,New Windsor 12,Governor,,Rob Astorino,CON,10,
Orange,New Windsor 13,Governor,,Rob Astorino,CON,28,
Orange,New Windsor 14,Governor,,Rob Astorino,CON,23,
Orange,New Windsor 15,Governor,,Rob Astorino,CON,25,
Orange,New Windsor 16,Governor,,Rob Astorino,CON,43,
Orange,New Windsor 17,Governor,,Rob Astorino,CON,6,
Orange,New Windsor 18,Governor,,Rob Astorino,CON,30,
Orange,New Windsor 19,Governor,,Rob Astorino,CON,22,
Orange,New Windsor 20,Governor,,Rob Astorino,CON,24,
Orange,New Windsor 21,Governor,,Rob Astorino,CON,31,
Orange,New Windsor 22,Governor,,Rob Astorino,CON,13,
Orange,Newburgh Town 1 ,Governor,,Rob Astorino,CON,12,
Orange,Newburgh Town 2,Governor,,Rob Astorino,CON,18,
Orange,Newburgh Town 3,Governor,,Rob Astorino,CON,27,
Orange,Newburgh Town 4,Governor,,Rob Astorino,CON,16,
Orange,Newburgh Town 5,Governor,,Rob Astorino,CON,37,
Orange,Newburgh Town 6,Governor,,Rob Astorino,CON,8,
Orange,Newburgh Town 7,Governor,,Rob Astorino,CON,16,
Orange,Newburgh Town 8,Governor,,Rob Astorino,CON,24,
Orange,Newburgh Town 9,Governor,,Rob Astorino,CON,25,
Orange,Newburgh Town 10,Governor,,Rob Astorino,CON,19,
Orange,Newburgh Town 11,Governor,,Rob Astorino,CON,21,
Orange,Newburgh Town 12,Governor,,Rob Astorino,CON,37,
Orange,Newburgh Town 13,Governor,,Rob Astorino,CON,27,
Orange,Newburgh Town 14,Governor,,Rob Astorino,CON,23,
Orange,Newburgh Town 15,Governor,,Rob Astorino,CON,23,
Orange,Newburgh Town 16,Governor,,Rob Astorino,CON,35,
Orange,Newburgh Town 17,Governor,,Rob Astorino,CON,48,
Orange,Newburgh Town 18,Governor,,Rob Astorino,CON,42,
Orange,Newburgh Town 19,Governor,,Rob Astorino,CON,37,
Orange,Newburgh Town 20,Governor,,Rob Astorino,CON,12,
Orange,Newburgh Town 21,Governor,,Rob Astorino,CON,38,
Orange,Newburgh Town 22,Governor,,Rob Astorino,CON,24,
Orange,Newburgh Town 23,Governor,,Rob Astorino,CON,18,
Orange,Newburgh Town 24,Governor,,Rob Astorino,CON,22,
Orange,Newburgh Town 25,Governor,,Rob Astorino,CON,28,
Orange,Newburgh Town 26,Governor,,Rob Astorino,CON,23,
Orange,Newburgh Town 27,Governor,,Rob Astorino,CON,7,
Orange,Tuxedo 1 ,Governor,,Rob Astorino,CON,14,
Orange,Tuxedo 2,Governor,,Rob Astorino,CON,37,
Orange,Tuxedo 3,Governor,,Rob Astorino,CON,13,
Orange,Tuxedo 4,Governor,,Rob Astorino,CON,38,
Orange,Wallkill 1-1,Governor,,Rob Astorino,CON,25,
Orange,Wallkill 1-2,Governor,,Rob Astorino,CON,46,
Orange,Wallkill 1-3,Governor,,Rob Astorino,CON,14,
Orange,Wallkill 1-4,Governor,,Rob Astorino,CON,13,
Orange,Wallkill 1-5,Governor,,Rob Astorino,CON,15,
Orange,Wallkill 1-6,Governor,,Rob Astorino,CON,14,
Orange,Wallkill 1-7,Governor,,Rob Astorino,CON,19,
Orange,Wallkill 2-1,Governor,,Rob Astorino,CON,22,
Orange,Wallkill 2-2,Governor,,Rob Astorino,CON,12,
Orange,Wallkill 2-3,Governor,,Rob Astorino,CON,7,
Orange,Wallkill 2-4,Governor,,Rob Astorino,CON,7,
Orange,Wallkill 2-5,Governor,,Rob Astorino,CON,4,
Orange,Wallkill 2-6,Governor,,Rob Astorino,CON,18,
Orange,Wallkill 2-7,Governor,,Rob Astorino,CON,19,
Orange,Wallkill 3-1,Governor,,Rob Astorino,CON,9,
Orange,Wallkill 3-2,Governor,,Rob Astorino,CON,14,
Orange,Wallkill 3-3,Governor,,Rob Astorino,CON,31,
Orange,Wallkill 3-4,Governor,,Rob Astorino,CON,9,
Orange,Wallkill 3-5,Governor,,Rob Astorino,CON,11,
Orange,Wallkill 3-6,Governor,,Rob Astorino,CON,24,
Orange,Wallkill 3-7,Governor,,Rob Astorino,CON,22,
Orange,Wallkill 4-1,Governor,,Rob Astorino,CON,32,
Orange,Wallkill 4-2,Governor,,Rob Astorino,CON,17,
Orange,Wallkill 4-3,Governor,,Rob Astorino,CON,10,
Orange,Wallkill 4-4,Governor,,Rob Astorino,CON,43,
Orange,Wallkill 4-5,Governor,,Rob Astorino,CON,37,
Orange,Warwick 1,Governor,,Rob Astorino,CON,25,
Orange,Warwick 2,Governor,,Rob Astorino,CON,45,
Orange,Warwick 3,Governor,,Rob Astorino,CON,19,
Orange,Warwick 4,Governor,,Rob Astorino,CON,39,
Orange,Warwick 5,Governor,,Rob Astorino,CON,28,
Orange,Warwick 6,Governor,,Rob Astorino,CON,29,
Orange,Warwick 7,Governor,,Rob Astorino,CON,26,
Orange,Warwick 8,Governor,,Rob Astorino,CON,21,
Orange,Warwick 9,Governor,,Rob Astorino,CON,32,
Orange,Warwick 10,Governor,,Rob Astorino,CON,23,
Orange,Warwick 11,Governor,,Rob Astorino,CON,29,
Orange,Warwick 12,Governor,,Rob Astorino,CON,25,
Orange,Warwick 13,Governor,,Rob Astorino,CON,26,
Orange,Warwick 14,Governor,,Rob Astorino,CON,23,
Orange,Warwick 15,Governor,,Rob Astorino,CON,23,
Orange,Warwick 16,Governor,,Rob Astorino,CON,40,
Orange,Warwick 17,Governor,,Rob Astorino,CON,24,
Orange,Warwick 18,Governor,,Rob Astorino,CON,30,
Orange,Warwick 19,Governor,,Rob Astorino,CON,48,
Orange,Warwick 20,Governor,,Rob Astorino,CON,47,
Orange,Warwick 21,Governor,,Rob Astorino,CON,48,
Orange,Warwick 22,Governor,,Rob Astorino,CON,21,
Orange,Warwick 23,Governor,,Rob Astorino,CON,50,
