county,precinct,office,district,party,candidate,votes,,,
Madison,NELSON 1,U.S. House,22,,Scattering,,,,
Madison,NELSON 2,U.S. House,22,,Scattering,,,,
Madison,SMITHFIELD 1,U.S. House,22,,Scattering,,,,
Madison,STOCKBRIDGE 1,U.S. House,22,,Scattering,,,,
Madison,STOCKBRIDGE 2,U.S. House,22,,Scattering,,,,
Madison,SULLIVAN 1,U.S. House,22,,Scattering,,,,
Madison,SULLIVAN 2,U.S. House,22,,Scattering,2,,,
Madison,SULLIVAN 3,U.S. House,22,,Scattering,,,,
Madison,SULLIVAN 4,U.S. House,22,,Scattering,,,,
Madison,SULLIVAN 5,U.S. House,22,,Scattering,,,,
Madison,SULLIVAN 6,U.S. House,22,,Scattering,,,,
Madison,SULLIVAN 7,U.S. House,22,,Scattering,,,,
Madison,SULLIVAN 8,U.S. House,22,,Scattering,,,,
Madison,SULLIVAN 9,U.S. House,22,,Scattering,,,,
Madison,SULLIVAN 10,U.S. House,22,,Scattering,,,,
Madison,SULLIVAN 11,U.S. House,22,,Scattering,,,,
Madison,ONEIDA WARD 1-1,U.S. House,22,,Scattering,1,,,
Madison,ONEIDA WARD 1-2,U.S. House,22,,Scattering,,,,
Madison,ONEIDA WARD 2-1,U.S. House,22,,Scattering,,,,
Madison,ONEIDA WARD 2-2,U.S. House,22,,Scattering,,,,
Madison,ONEIDA WARD 3-1,U.S. House,22,,Scattering,,,,
Madison,ONEIDA WARD 4-1,U.S. House,22,,Scattering,,,,
Madison,ONEIDA WARD 5-1,U.S. House,22,,Scattering,,,,
Madison,ONEIDA WARD 6-1,U.S. House,22,,Scattering,,,,
Madison,BROOKFIELD 1,U.S. House,22,,Void,0,,,
Madison,BROOKFIELD 2,U.S. House,22,,Void,0,,,
Madison,BROOKFIELD 3,U.S. House,22,,Void,0,,,
Madison,CAZENOVIA 1,U.S. House,22,,Void,0,,,
Madison,CAZENOVIA 2,U.S. House,22,,Void,0,,,
Madison,CAZENOVIA 3,U.S. House,22,,Void,0,,,
Madison,CAZENOVIA 4,U.S. House,22,,Void,1,,,
Madison,CAZENOVIA 5,U.S. House,22,,Void,1,,,
Madison,CAZENOVIA 6,U.S. House,22,,Void,0,,,
Madison,DERUYTER 1,U.S. House,22,,Void,1,,,
Madison,EATON 1,U.S. House,22,,Void,4,,,
Madison,EATON 2,U.S. House,22,,Void,2,,,
Madison,EATON 3,U.S. House,22,,Void,0,,,
Madison,FENNER 1,U.S. House,22,,Void,0,,,
Madison,GEORGETOWN 1,U.S. House,22,,Void,1,,,
Madison,HAMILTON 1,U.S. House,22,,Void,0,,,
Madison,HAMILTON 2,U.S. House,22,,Void,0,,,
Madison,HAMILTON 3,U.S. House,22,,Void,0,,,
Madison,HAMILTON 4,U.S. House,22,,Void,0,,,
Madison,LEBANON 1,U.S. House,22,,Void,0,,,
Madison,LEBANON 2,U.S. House,22,,Void,0,,,
Madison,LENOX 1,U.S. House,22,,Void,0,,,
Madison,LENOX 2,U.S. House,22,,Void,1,,,
Madison,LENOX 3,U.S. House,22,,Void,2,,,
Madison,LENOX 4,U.S. House,22,,Void,0,,,
Madison,LENOX 5,U.S. House,22,,Void,0,,,
Madison,LENOX 6,U.S. House,22,,Void,1,,,
Madison,LINCOLN 1,U.S. House,22,,Void,0,,,
Madison,LINCOLN 2,U.S. House,22,,Void,0,,,
Madison,MADISON 1,U.S. House,22,,Void,0,,,
Madison,MADISON 2,U.S. House,22,,Void,0,,,
Madison,NELSON 1,U.S. House,22,,Void,0,,,
Madison,NELSON 2,U.S. House,22,,Void,0,,,
Madison,SMITHFIELD 1,U.S. House,22,,Void,0,,,
Madison,STOCKBRIDGE 1,U.S. House,22,,Void,0,,,
Madison,STOCKBRIDGE 2,U.S. House,22,,Void,0,,,
Madison,SULLIVAN 1,U.S. House,22,,Void,2,,,
Madison,SULLIVAN 2,U.S. House,22,,Void,1,,,
Madison,SULLIVAN 3,U.S. House,22,,Void,0,,,
Madison,SULLIVAN 4,U.S. House,22,,Void,0,,,
Madison,SULLIVAN 5,U.S. House,22,,Void,0,,,
Madison,SULLIVAN 6,U.S. House,22,,Void,0,,,
Madison,SULLIVAN 7,U.S. House,22,,Void,2,,,
Madison,SULLIVAN 8,U.S. House,22,,Void,0,,,
Madison,SULLIVAN 9,U.S. House,22,,Void,0,,,
Madison,SULLIVAN 10,U.S. House,22,,Void,0,,,
Madison,SULLIVAN 11,U.S. House,22,,Void,2,,,
Madison,ONEIDA WARD 1-1,U.S. House,22,,Void,0,,,
Madison,ONEIDA WARD 1-2,U.S. House,22,,Void,0,,,
Madison,ONEIDA WARD 2-1,U.S. House,22,,Void,0,,,
Madison,ONEIDA WARD 2-2,U.S. House,22,,Void,0,,,
Madison,ONEIDA WARD 3-1,U.S. House,22,,Void,2,,,
Madison,ONEIDA WARD 4-1,U.S. House,22,,Void,0,,,
Madison,ONEIDA WARD 5-1,U.S. House,22,,Void,2,,,
Madison,ONEIDA WARD 6-1,U.S. House,22,,Void,0,,,
Madison,BROOKFIELD 1,U.S. House,22,,Blanks,14,,,
Madison,BROOKFIELD 2,U.S. House,22,,Blanks,49,,,
Madison,BROOKFIELD 3,U.S. House,22,,Blanks,22,,,
Madison,CAZENOVIA 1,U.S. House,22,,Blanks,45,,,
Madison,CAZENOVIA 2,U.S. House,22,,Blanks,31,,,
Madison,CAZENOVIA 3,U.S. House,22,,Blanks,31,,,
Madison,CAZENOVIA 4,U.S. House,22,,Blanks,30,,,
Madison,CAZENOVIA 5,U.S. House,22,,Blanks,54,,,
Madison,CAZENOVIA 6,U.S. House,22,,Blanks,37,,,
Madison,DERUYTER 1,U.S. House,22,,Blanks,68,,,
Madison,EATON 1,U.S. House,22,,Blanks,52,,,
Madison,EATON 2,U.S. House,22,,Blanks,22,,,
Madison,EATON 3,U.S. House,22,,Blanks,18,,,
Madison,FENNER 1,U.S. House,22,,Blanks,47,,,
Madison,GEORGETOWN 1,U.S. House,22,,Blanks,21,,,
Madison,HAMILTON 1,U.S. House,22,,Blanks,41,,,
Madison,HAMILTON 2,U.S. House,22,,Blanks,54,,,
Madison,HAMILTON 3,U.S. House,22,,Blanks,21,,,
Madison,HAMILTON 4,U.S. House,22,,Blanks,19,,,
Madison,LEBANON 1,U.S. House,22,,Blanks,18,,,
Madison,LEBANON 2,U.S. House,22,,Blanks,27,,,
Madison,LENOX 1,U.S. House,22,,Blanks,57,,,
Madison,LENOX 2,U.S. House,22,,Blanks,57,,,
Madison,LENOX 3,U.S. House,22,,Blanks,84,,,
Madison,LENOX 4,U.S. House,22,,Blanks,47,,,
Madison,LENOX 5,U.S. House,22,,Blanks,66,,,
Madison,LENOX 6,U.S. House,22,,Blanks,20,,,
Madison,LINCOLN 1,U.S. House,22,,Blanks,34,,,
Madison,LINCOLN 2,U.S. House,22,,Blanks,33,,,
Madison,MADISON 1,U.S. House,22,,Blanks,31,,,
Madison,MADISON 2,U.S. House,22,,Blanks,53,,,
Madison,NELSON 1,U.S. House,22,,Blanks,23,,,
Madison,NELSON 2,U.S. House,22,,Blanks,33,,,
Madison,SMITHFIELD 1,U.S. House,22,,Blanks,34,,,
Madison,STOCKBRIDGE 1,U.S. House,22,,Blanks,30,,,
Madison,STOCKBRIDGE 2,U.S. House,22,,Blanks,40,,,
Madison,SULLIVAN 1,U.S. House,22,,Blanks,83,,,
Madison,SULLIVAN 2,U.S. House,22,,Blanks,64,,,
Madison,SULLIVAN 3,U.S. House,22,,Blanks,20,,,
Madison,SULLIVAN 4,U.S. House,22,,Blanks,13,,,
Madison,SULLIVAN 5,U.S. House,22,,Blanks,45,,,
Madison,SULLIVAN 6,U.S. House,22,,Blanks,54,,,
Madison,SULLIVAN 7,U.S. House,22,,Blanks,47,,,
Madison,SULLIVAN 8,U.S. House,22,,Blanks,27,,,
Madison,SULLIVAN 9,U.S. House,22,,Blanks,48,,,
Madison,SULLIVAN 10,U.S. House,22,,Blanks,41,,,
Madison,SULLIVAN 11,U.S. House,22,,Blanks,31,,,
Madison,ONEIDA WARD 1-1,U.S. House,22,,Blanks,26,,,
Madison,ONEIDA WARD 1-2,U.S. House,22,,Blanks,37,,,
Madison,ONEIDA WARD 2-1,U.S. House,22,,Blanks,69,,,
Madison,ONEIDA WARD 2-2,U.S. House,22,,Blanks,39,,,
Madison,ONEIDA WARD 3-1,U.S. House,22,,Blanks,39,,,
Madison,ONEIDA WARD 4-1,U.S. House,22,,Blanks,45,,,
Madison,ONEIDA WARD 5-1,U.S. House,22,,Blanks,33,,,
Madison,ONEIDA WARD 6-1,U.S. House,22,,Blanks,35,,,
Madison,BROOKFIELD 1,State Senate,53,DEM,David J. Valesky,115,,,
Madison,BROOKFIELD 2,State Senate,53,DEM,David J. Valesky,177,,,
Madison,BROOKFIELD 3,State Senate,53,DEM,David J. Valesky,135,,,
Madison,CAZENOVIA 1,State Senate,53,DEM,David J. Valesky,229,,,
Madison,CAZENOVIA 2,State Senate,53,DEM,David J. Valesky,279,,,
Madison,CAZENOVIA 3,State Senate,53,DEM,David J. Valesky,339,,,
Madison,CAZENOVIA 4,State Senate,53,DEM,David J. Valesky,340,,,
Madison,CAZENOVIA 5,State Senate,53,DEM,David J. Valesky,403,,,
Madison,CAZENOVIA 6,State Senate,53,DEM,David J. Valesky,245,,,
Madison,DERUYTER 1,State Senate,53,DEM,David J. Valesky,304,,,
Madison,EATON 1,State Senate,53,DEM,David J. Valesky,402,,,
Madison,EATON 2,State Senate,53,DEM,David J. Valesky,175,,,
Madison,EATON 3,State Senate,53,DEM,David J. Valesky,128,,,
Madison,FENNER 1,State Senate,53,DEM,David J. Valesky,330,,,
Madison,GEORGETOWN 1,State Senate,53,DEM,David J. Valesky,130,,,
Madison,HAMILTON 1,State Senate,53,DEM,David J. Valesky,352,,,
Madison,HAMILTON 2,State Senate,53,DEM,David J. Valesky,474,,,
Madison,HAMILTON 3,State Senate,53,DEM,David J. Valesky,133,,,
Madison,HAMILTON 4,State Senate,53,DEM,David J. Valesky,319,,,
Madison,LEBANON 1,State Senate,53,DEM,David J. Valesky,96,,,
Madison,LEBANON 2,State Senate,53,DEM,David J. Valesky,171,,,
Madison,LENOX 1,State Senate,53,DEM,David J. Valesky,341,,,
Madison,LENOX 2,State Senate,53,DEM,David J. Valesky,284,,,
Madison,LENOX 3,State Senate,53,DEM,David J. Valesky,350,,,
Madison,LENOX 4,State Senate,53,DEM,David J. Valesky,277,,,
Madison,LENOX 5,State Senate,53,DEM,David J. Valesky,369,,,
Madison,LENOX 6,State Senate,53,DEM,David J. Valesky,145,,,
Madison,LINCOLN 1,State Senate,53,DEM,David J. Valesky,181,,,
Madison,LINCOLN 2,State Senate,53,DEM,David J. Valesky,200,,,
Madison,MADISON 1,State Senate,53,DEM,David J. Valesky,345,,,
Madison,MADISON 2,State Senate,53,DEM,David J. Valesky,316,,,
Madison,NELSON 1,State Senate,53,DEM,David J. Valesky,254,,,
Madison,NELSON 2,State Senate,53,DEM,David J. Valesky,269,,,
Madison,SMITHFIELD 1,State Senate,53,DEM,David J. Valesky,206,,,
Madison,STOCKBRIDGE 1,State Senate,53,DEM,David J. Valesky,152,,,
Madison,STOCKBRIDGE 2,State Senate,53,DEM,David J. Valesky,196,,,
Madison,SULLIVAN 1,State Senate,53,DEM,David J. Valesky,465,,,
Madison,SULLIVAN 2,State Senate,53,DEM,David J. Valesky,362,,,
Madison,SULLIVAN 3,State Senate,53,DEM,David J. Valesky,299,,,
Madison,SULLIVAN 4,State Senate,53,DEM,David J. Valesky,148,,,
Madison,SULLIVAN 5,State Senate,53,DEM,David J. Valesky,384,,,
Madison,SULLIVAN 6,State Senate,53,DEM,David J. Valesky,388,,,
Madison,SULLIVAN 7,State Senate,53,DEM,David J. Valesky,295,,,
Madison,SULLIVAN 8,State Senate,53,DEM,David J. Valesky,239,,,
Madison,SULLIVAN 9,State Senate,53,DEM,David J. Valesky,237,,,
Madison,SULLIVAN 10,State Senate,53,DEM,David J. Valesky,288,,,
Madison,SULLIVAN 11,State Senate,53,DEM,David J. Valesky,231,,,
Madison,ONEIDA WARD 1-1,State Senate,53,DEM,David J. Valesky,160,,,
Madison,ONEIDA WARD 1-2,State Senate,53,DEM,David J. Valesky,274,,,
Madison,ONEIDA WARD 2-1,State Senate,53,DEM,David J. Valesky,337,,,
Madison,ONEIDA WARD 2-2,State Senate,53,DEM,David J. Valesky,249,,,
Madison,ONEIDA WARD 3-1,State Senate,53,DEM,David J. Valesky,388,,,
Madison,ONEIDA WARD 4-1,State Senate,53,DEM,David J. Valesky,255,,,
Madison,ONEIDA WARD 5-1,State Senate,53,DEM,David J. Valesky,288,,,
Madison,ONEIDA WARD 6-1,State Senate,53,DEM,David J. Valesky,243,,,
Madison,BROOKFIELD 1,State Senate,53,WOR,David J. Valesky,25,,,
Madison,BROOKFIELD 2,State Senate,53,WOR,David J. Valesky,43,,,
Madison,BROOKFIELD 3,State Senate,53,WOR,David J. Valesky,31,,,
Madison,CAZENOVIA 1,State Senate,53,WOR,David J. Valesky,38,,,
Madison,CAZENOVIA 2,State Senate,53,WOR,David J. Valesky,11,,,
Madison,CAZENOVIA 3,State Senate,53,WOR,David J. Valesky,21,,,
Madison,CAZENOVIA 4,State Senate,53,WOR,David J. Valesky,25,,,
Madison,CAZENOVIA 5,State Senate,53,WOR,David J. Valesky,20,,,
Madison,CAZENOVIA 6,State Senate,53,WOR,David J. Valesky,20,,,
Madison,DERUYTER 1,State Senate,53,WOR,David J. Valesky,56,,,
Madison,EATON 1,State Senate,53,WOR,David J. Valesky,62,,,
Madison,EATON 2,State Senate,53,WOR,David J. Valesky,32,,,
Madison,EATON 3,State Senate,53,WOR,David J. Valesky,37,,,
Madison,FENNER 1,State Senate,53,WOR,David J. Valesky,69,,,
Madison,GEORGETOWN 1,State Senate,53,WOR,David J. Valesky,36,,,
Madison,HAMILTON 1,State Senate,53,WOR,David J. Valesky,23,,,
Madison,HAMILTON 2,State Senate,53,WOR,David J. Valesky,31,,,
Madison,HAMILTON 3,State Senate,53,WOR,David J. Valesky,24,,,
Madison,HAMILTON 4,State Senate,53,WOR,David J. Valesky,37,,,
Madison,LEBANON 1,State Senate,53,WOR,David J. Valesky,18,,,
Madison,LEBANON 2,State Senate,53,WOR,David J. Valesky,23,,,
Madison,LENOX 1,State Senate,53,WOR,David J. Valesky,51,,,
Madison,LENOX 2,State Senate,53,WOR,David J. Valesky,49,,,
Madison,LENOX 3,State Senate,53,WOR,David J. Valesky,44,,,
Madison,LENOX 4,State Senate,53,WOR,David J. Valesky,20,,,
Madison,LENOX 5,State Senate,53,WOR,David J. Valesky,42,,,
Madison,LENOX 6,State Senate,53,WOR,David J. Valesky,27,,,
Madison,LINCOLN 1,State Senate,53,WOR,David J. Valesky,25,,,
Madison,LINCOLN 2,State Senate,53,WOR,David J. Valesky,27,,,
Madison,MADISON 1,State Senate,53,WOR,David J. Valesky,46,,,
Madison,MADISON 2,State Senate,53,WOR,David J. Valesky,36,,,
Madison,NELSON 1,State Senate,53,WOR,David J. Valesky,47,,,
Madison,NELSON 2,State Senate,53,WOR,David J. Valesky,33,,,
Madison,SMITHFIELD 1,State Senate,53,WOR,David J. Valesky,40,,,
Madison,STOCKBRIDGE 1,State Senate,53,WOR,David J. Valesky,23,,,
Madison,STOCKBRIDGE 2,State Senate,53,WOR,David J. Valesky,26,,,
Madison,SULLIVAN 1,State Senate,53,WOR,David J. Valesky,48,,,
Madison,SULLIVAN 2,State Senate,53,WOR,David J. Valesky,48,,,
Madison,SULLIVAN 3,State Senate,53,WOR,David J. Valesky,37,,,
Madison,SULLIVAN 4,State Senate,53,WOR,David J. Valesky,32,,,
Madison,SULLIVAN 5,State Senate,53,WOR,David J. Valesky,49,,,
Madison,SULLIVAN 6,State Senate,53,WOR,David J. Valesky,42,,,
Madison,SULLIVAN 7,State Senate,53,WOR,David J. Valesky,43,,,
Madison,SULLIVAN 8,State Senate,53,WOR,David J. Valesky,28,,,
Madison,SULLIVAN 9,State Senate,53,WOR,David J. Valesky,49,,,
Madison,SULLIVAN 10,State Senate,53,WOR,David J. Valesky,31,,,
Madison,SULLIVAN 11,State Senate,53,WOR,David J. Valesky,38,,,
Madison,ONEIDA WARD 1-1,State Senate,53,WOR,David J. Valesky,23,,,
Madison,ONEIDA WARD 1-2,State Senate,53,WOR,David J. Valesky,24,,,
Madison,ONEIDA WARD 2-1,State Senate,53,WOR,David J. Valesky,42,,,
Madison,ONEIDA WARD 2-2,State Senate,53,WOR,David J. Valesky,17,,,
Madison,ONEIDA WARD 3-1,State Senate,53,WOR,David J. Valesky,49,,,
Madison,ONEIDA WARD 4-1,State Senate,53,WOR,David J. Valesky,36,,,
Madison,ONEIDA WARD 5-1,State Senate,53,WOR,David J. Valesky,48,,,
Madison,ONEIDA WARD 6-1,State Senate,53,WOR,David J. Valesky,47,,,
Madison,BROOKFIELD 1,State Senate,53,IND,David J. Valesky,22,,,
Madison,BROOKFIELD 2,State Senate,53,IND,David J. Valesky,37,,,
Madison,BROOKFIELD 3,State Senate,53,IND,David J. Valesky,29,,,
Madison,CAZENOVIA 1,State Senate,53,IND,David J. Valesky,40,,,
Madison,CAZENOVIA 2,State Senate,53,IND,David J. Valesky,56,,,
Madison,CAZENOVIA 3,State Senate,53,IND,David J. Valesky,46,,,
Madison,CAZENOVIA 4,State Senate,53,IND,David J. Valesky,65,,,
Madison,CAZENOVIA 5,State Senate,53,IND,David J. Valesky,69,,,
Madison,CAZENOVIA 6,State Senate,53,IND,David J. Valesky,50,,,
Madison,DERUYTER 1,State Senate,53,IND,David J. Valesky,57,,,
Madison,EATON 1,State Senate,53,IND,David J. Valesky,55,,,
Madison,EATON 2,State Senate,53,IND,David J. Valesky,35,,,
Madison,EATON 3,State Senate,53,IND,David J. Valesky,30,,,
Madison,FENNER 1,State Senate,53,IND,David J. Valesky,62,,,
Madison,GEORGETOWN 1,State Senate,53,IND,David J. Valesky,39,,,
Madison,HAMILTON 1,State Senate,53,IND,David J. Valesky,34,,,
Madison,HAMILTON 2,State Senate,53,IND,David J. Valesky,37,,,
Madison,HAMILTON 3,State Senate,53,IND,David J. Valesky,21,,,
Madison,HAMILTON 4,State Senate,53,IND,David J. Valesky,38,,,
Madison,LEBANON 1,State Senate,53,IND,David J. Valesky,19,,,
Madison,LEBANON 2,State Senate,53,IND,David J. Valesky,35,,,
Madison,LENOX 1,State Senate,53,IND,David J. Valesky,59,,,
Madison,LENOX 2,State Senate,53,IND,David J. Valesky,38,,,
Madison,LENOX 3,State Senate,53,IND,David J. Valesky,44,,,
Madison,LENOX 4,State Senate,53,IND,David J. Valesky,38,,,
Madison,LENOX 5,State Senate,53,IND,David J. Valesky,67,,,
Madison,LENOX 6,State Senate,53,IND,David J. Valesky,30,,,
Madison,LINCOLN 1,State Senate,53,IND,David J. Valesky,30,,,
Madison,LINCOLN 2,State Senate,53,IND,David J. Valesky,27,,,
Madison,MADISON 1,State Senate,53,IND,David J. Valesky,49,,,
Madison,MADISON 2,State Senate,53,IND,David J. Valesky,50,,,
Madison,NELSON 1,State Senate,53,IND,David J. Valesky,51,,,
Madison,NELSON 2,State Senate,53,IND,David J. Valesky,46,,,
Madison,SMITHFIELD 1,State Senate,53,IND,David J. Valesky,47,,,
Madison,STOCKBRIDGE 1,State Senate,53,IND,David J. Valesky,28,,,
Madison,STOCKBRIDGE 2,State Senate,53,IND,David J. Valesky,31,,,
Madison,SULLIVAN 1,State Senate,53,IND,David J. Valesky,56,,,
Madison,SULLIVAN 2,State Senate,53,IND,David J. Valesky,76,,,
Madison,SULLIVAN 3,State Senate,53,IND,David J. Valesky,45,,,
Madison,SULLIVAN 4,State Senate,53,IND,David J. Valesky,13,,,
Madison,SULLIVAN 5,State Senate,53,IND,David J. Valesky,68,,,
Madison,SULLIVAN 6,State Senate,53,IND,David J. Valesky,80,,,
Madison,SULLIVAN 7,State Senate,53,IND,David J. Valesky,53,,,
Madison,SULLIVAN 8,State Senate,53,IND,David J. Valesky,33,,,
Madison,SULLIVAN 9,State Senate,53,IND,David J. Valesky,50,,,
Madison,SULLIVAN 10,State Senate,53,IND,David J. Valesky,56,,,
Madison,SULLIVAN 11,State Senate,53,IND,David J. Valesky,44,,,
Madison,ONEIDA WARD 1-1,State Senate,53,IND,David J. Valesky,33,,,
Madison,ONEIDA WARD 1-2,State Senate,53,IND,David J. Valesky,54,,,
Madison,ONEIDA WARD 2-1,State Senate,53,IND,David J. Valesky,65,,,
Madison,ONEIDA WARD 2-2,State Senate,53,IND,David J. Valesky,40,,,
Madison,ONEIDA WARD 3-1,State Senate,53,IND,David J. Valesky,41,,,
Madison,ONEIDA WARD 4-1,State Senate,53,IND,David J. Valesky,20,,,
Madison,ONEIDA WARD 5-1,State Senate,53,IND,David J. Valesky,47,,,
Madison,ONEIDA WARD 6-1,State Senate,53,IND,David J. Valesky,41,,,
Madison,BROOKFIELD 1,State Senate,53,,John Becker,,,,
Madison,BROOKFIELD 2,State Senate,53,,John Becker,,,,
Madison,BROOKFIELD 3,State Senate,53,,John Becker,1,,,
Madison,CAZENOVIA 1,State Senate,53,,John Becker,,,,
Madison,CAZENOVIA 2,State Senate,53,,John Becker,,,,
Madison,CAZENOVIA 3,State Senate,53,,John Becker,,,,
Madison,CAZENOVIA 4,State Senate,53,,John Becker,2,,,
Madison,CAZENOVIA 5,State Senate,53,,John Becker,2,,,
Madison,CAZENOVIA 6,State Senate,53,,John Becker,,,,
Madison,DERUYTER 1,State Senate,53,,John Becker,8,,,
Madison,EATON 1,State Senate,53,,John Becker,1,,,
Madison,EATON 2,State Senate,53,,John Becker,,,,
Madison,EATON 3,State Senate,53,,John Becker,1,,,
Madison,FENNER 1,State Senate,53,,John Becker,,,,
Madison,GEORGETOWN 1,State Senate,53,,John Becker,,,,
Madison,HAMILTON 1,State Senate,53,,John Becker,,,,
Madison,HAMILTON 2,State Senate,53,,John Becker,,,,
Madison,HAMILTON 3,State Senate,53,,John Becker,1,,,
Madison,HAMILTON 4,State Senate,53,,John Becker,,,,
Madison,LEBANON 1,State Senate,53,,John Becker,,,,
Madison,LEBANON 2,State Senate,53,,John Becker,,,,
Madison,LENOX 1,State Senate,53,,John Becker,,,,
Madison,LENOX 2,State Senate,53,,John Becker,,,,
Madison,LENOX 3,State Senate,53,,John Becker,,,,
Madison,LENOX 4,State Senate,53,,John Becker,,,,
Madison,LENOX 5,State Senate,53,,John Becker,,,,
Madison,LENOX 6,State Senate,53,,John Becker,,,,
Madison,LINCOLN 1,State Senate,53,,John Becker,,,,
Madison,LINCOLN 2,State Senate,53,,John Becker,,,,
Madison,MADISON 1,State Senate,53,,John Becker,,,,
Madison,MADISON 2,State Senate,53,,John Becker,,,,
Madison,NELSON 1,State Senate,53,,John Becker,2,,,
Madison,NELSON 2,State Senate,53,,John Becker,,,,
Madison,SMITHFIELD 1,State Senate,53,,John Becker,,,,
Madison,STOCKBRIDGE 1,State Senate,53,,John Becker,,,,
Madison,STOCKBRIDGE 2,State Senate,53,,John Becker,,,,
Madison,SULLIVAN 1,State Senate,53,,John Becker,11,,,
Madison,SULLIVAN 2,State Senate,53,,John Becker,9,,,
Madison,SULLIVAN 3,State Senate,53,,John Becker,1,,,
Madison,SULLIVAN 4,State Senate,53,,John Becker,4,,,
Madison,SULLIVAN 5,State Senate,53,,John Becker,,,,
Madison,SULLIVAN 6,State Senate,53,,John Becker,,,,
Madison,SULLIVAN 7,State Senate,53,,John Becker,,,,
Madison,SULLIVAN 8,State Senate,53,,John Becker,,,,
Madison,SULLIVAN 9,State Senate,53,,John Becker,2,,,
Madison,SULLIVAN 10,State Senate,53,,John Becker,2,,,
Madison,SULLIVAN 11,State Senate,53,,John Becker,,,,
Madison,ONEIDA WARD 1-1,State Senate,53,,John Becker,,,,
Madison,ONEIDA WARD 1-2,State Senate,53,,John Becker,1,,,
Madison,ONEIDA WARD 2-1,State Senate,53,,John Becker,,,,
Madison,ONEIDA WARD 2-2,State Senate,53,,John Becker,,,,
Madison,ONEIDA WARD 3-1,State Senate,53,,John Becker,,,,
Madison,ONEIDA WARD 4-1,State Senate,53,,John Becker,,,,
Madison,ONEIDA WARD 5-1,State Senate,53,,John Becker,,,,
Madison,ONEIDA WARD 6-1,State Senate,53,,John Becker,,,,
Madison,BROOKFIELD 1,State Senate,53,,Scattering,,,,
Madison,BROOKFIELD 2,State Senate,53,,Scattering,,,,
Madison,BROOKFIELD 3,State Senate,53,,Scattering,1,,,
Madison,CAZENOVIA 1,State Senate,53,,Scattering,,,,
Madison,CAZENOVIA 2,State Senate,53,,Scattering,,,,
Madison,CAZENOVIA 3,State Senate,53,,Scattering,3,,,
Madison,CAZENOVIA 4,State Senate,53,,Scattering,2,,,
Madison,CAZENOVIA 5,State Senate,53,,Scattering,2,,,
Madison,CAZENOVIA 6,State Senate,53,,Scattering,2,,,
Madison,DERUYTER 1,State Senate,53,,Scattering,1,,,
Madison,EATON 1,State Senate,53,,Scattering,2,,,
Madison,EATON 2,State Senate,53,,Scattering,2,,,
Madison,EATON 3,State Senate,53,,Scattering,,,,
Madison,FENNER 1,State Senate,53,,Scattering,,,,
Madison,GEORGETOWN 1,State Senate,53,,Scattering,1,,,
Madison,HAMILTON 1,State Senate,53,,Scattering,,,,
Madison,HAMILTON 2,State Senate,53,,Scattering,2,,,
Madison,HAMILTON 3,State Senate,53,,Scattering,,,,
Madison,HAMILTON 4,State Senate,53,,Scattering,1,,,
Madison,LEBANON 1,State Senate,53,,Scattering,1,,,
Madison,LEBANON 2,State Senate,53,,Scattering,,,,
Madison,LENOX 1,State Senate,53,,Scattering,5,,,
Madison,LENOX 2,State Senate,53,,Scattering,1,,,
Madison,LENOX 3,State Senate,53,,Scattering,1,,,
Madison,LENOX 4,State Senate,53,,Scattering,6,,,
Madison,LENOX 5,State Senate,53,,Scattering,3,,,
Madison,LENOX 6,State Senate,53,,Scattering,4,,,
Madison,LINCOLN 1,State Senate,53,,Scattering,1,,,
Madison,LINCOLN 2,State Senate,53,,Scattering,3,,,
Madison,MADISON 1,State Senate,53,,Scattering,2,,,
Madison,MADISON 2,State Senate,53,,Scattering,,,,
Madison,NELSON 1,State Senate,53,,Scattering,,,,
Madison,NELSON 2,State Senate,53,,Scattering,1,,,
Madison,SMITHFIELD 1,State Senate,53,,Scattering,2,,,
Madison,STOCKBRIDGE 1,State Senate,53,,Scattering,,,,
Madison,STOCKBRIDGE 2,State Senate,53,,Scattering,,,,
Madison,SULLIVAN 1,State Senate,53,,Scattering,4,,,
Madison,SULLIVAN 2,State Senate,53,,Scattering,3,,,
Madison,SULLIVAN 3,State Senate,53,,Scattering,,,,
Madison,SULLIVAN 4,State Senate,53,,Scattering,,,,
Madison,SULLIVAN 5,State Senate,53,,Scattering,4,,,
Madison,SULLIVAN 6,State Senate,53,,Scattering,1,,,
Madison,SULLIVAN 7,State Senate,53,,Scattering,2,,,
Madison,SULLIVAN 8,State Senate,53,,Scattering,,,,
Madison,SULLIVAN 9,State Senate,53,,Scattering,2,,,
Madison,SULLIVAN 10,State Senate,53,,Scattering,2,,,
Madison,SULLIVAN 11,State Senate,53,,Scattering,,,,
Madison,ONEIDA WARD 1-1,State Senate,53,,Scattering,3,,,
Madison,ONEIDA WARD 1-2,State Senate,53,,Scattering,3,,,
Madison,ONEIDA WARD 2-1,State Senate,53,,Scattering,1,,,
Madison,ONEIDA WARD 2-2,State Senate,53,,Scattering,5,,,
Madison,ONEIDA WARD 3-1,State Senate,53,,Scattering,1,,,
Madison,ONEIDA WARD 4-1,State Senate,53,,Scattering,1,,,
Madison,ONEIDA WARD 5-1,State Senate,53,,Scattering,,,,
Madison,ONEIDA WARD 6-1,State Senate,53,,Scattering,4,,,
