county,precinct,office,district,party,candidate,votes,public_counter_votes,emergency_votes,absentee_military_votes,federal_votes,affidavit_votes
Kings,014/54,President,,Republican,Donald J. Trump,0,0,0,0,0,0
Kings,014/54,President,,Republican,Ben Carson,0,0,0,0,0,0
Kings,014/54,President,,Republican,Ted Cruz,0,0,0,0,0,0
Kings,014/52,President,,Republican,John R. Kasich,11,22,0,0,0,1
Kings,014/52,President,,Republican,Donald J. Trump,9,22,0,0,0,1
Kings,014/52,President,,Republican,Ben Carson,0,22,0,0,0,1
Kings,014/52,President,,Republican,Ted Cruz,3,22,0,0,0,1
Kings,014/51,President,,Republican,John R. Kasich,3,18,0,1,1,1
Kings,014/51,President,,Republican,Donald J. Trump,8,18,0,1,1,1
Kings,014/51,President,,Republican,Ben Carson,0,18,0,1,1,1
Kings,014/51,President,,Republican,Ted Cruz,9,18,0,1,1,1
Kings,014/50,President,,Republican,John R. Kasich,0,1,0,0,0,0
Kings,014/50,President,,Republican,Donald J. Trump,1,1,0,0,0,0
Kings,014/50,President,,Republican,Ben Carson,0,1,0,0,0,0
Kings,014/50,President,,Republican,Ted Cruz,0,1,0,0,0,0
Kings,014/59,President,,Republican,John R. Kasich,0,3,0,0,0,0
Kings,014/59,President,,Republican,Donald J. Trump,2,3,0,0,0,0
Kings,014/59,President,,Republican,Ben Carson,0,3,0,0,0,0
Kings,014/59,President,,Republican,Ted Cruz,1,3,0,0,0,0
Kings,014/58,President,,Republican,John R. Kasich,0,2,0,0,0,0
Kings,014/58,President,,Republican,Donald J. Trump,2,2,0,0,0,0
Kings,014/58,President,,Republican,Ben Carson,0,2,0,0,0,0
Kings,014/58,President,,Republican,Ted Cruz,0,2,0,0,0,0
Kings,092/55,President,,Republican,John R. Kasich,0,0,0,0,0,0
Kings,092/55,President,,Republican,Donald J. Trump,0,0,0,0,0,0
Kings,092/55,President,,Republican,Ben Carson,0,0,0,0,0,0
Kings,092/55,President,,Republican,Ted Cruz,0,0,0,0,0,0
Kings,092/57,President,,Republican,John R. Kasich,0,2,0,0,0,0
Kings,092/57,President,,Republican,Donald J. Trump,2,2,0,0,0,0
Kings,092/57,President,,Republican,Ben Carson,0,2,0,0,0,0
Kings,092/57,President,,Republican,Ted Cruz,0,2,0,0,0,0
Kings,092/50,President,,Republican,John R. Kasich,2,2,0,0,0,1
Kings,092/50,President,,Republican,Donald J. Trump,1,2,0,0,0,1
Kings,092/50,President,,Republican,Ben Carson,0,2,0,0,0,1
Kings,092/50,President,,Republican,Ted Cruz,0,2,0,0,0,1
Kings,092/52,President,,Republican,John R. Kasich,8,16,0,1,1,0
Kings,092/52,President,,Republican,Donald J. Trump,8,16,0,1,1,0
Kings,092/52,President,,Republican,Ben Carson,0,16,0,1,1,0
Kings,092/52,President,,Republican,Ted Cruz,2,16,0,1,1,0
Kings,072/60,President,,Republican,John R. Kasich,0,1,0,0,0,0
Kings,072/60,President,,Republican,Donald J. Trump,0,1,0,0,0,0
Kings,072/60,President,,Republican,Ben Carson,1,1,0,0,0,0
Kings,072/60,President,,Republican,Ted Cruz,0,1,0,0,0,0
Kings,052/51,President,,Republican,John R. Kasich,1,5,0,0,0,0
Kings,052/51,President,,Republican,Donald J. Trump,4,5,0,0,0,0
Kings,052/51,President,,Republican,Ben Carson,0,5,0,0,0,0
Kings,052/51,President,,Republican,Ted Cruz,0,5,0,0,0,0
Kings,052/50,President,,Republican,John R. Kasich,3,6,0,0,0,1
Kings,052/50,President,,Republican,Donald J. Trump,0,6,0,0,0,1
Kings,052/50,President,,Republican,Ben Carson,0,6,0,0,0,1
Kings,052/50,President,,Republican,Ted Cruz,3,6,0,0,0,1
Kings,052/53,President,,Republican,John R. Kasich,0,0,0,0,0,0
Kings,052/53,President,,Republican,Donald J. Trump,0,0,0,0,0,0
Kings,052/53,President,,Republican,Ben Carson,0,0,0,0,0,0
Kings,052/53,President,,Republican,Ted Cruz,0,0,0,0,0,0
Kings,061/50,President,,Republican,John R. Kasich,0,6,0,0,0,0
Kings,061/50,President,,Republican,Donald J. Trump,2,6,0,0,0,0
Kings,061/50,President,,Republican,Ben Carson,0,6,0,0,0,0
Kings,061/50,President,,Republican,Ted Cruz,4,6,0,0,0,0
Kings,075/58,President,,Republican,John R. Kasich,0,1,0,0,0,1
Kings,075/58,President,,Republican,Donald J. Trump,0,1,0,0,0,1
Kings,075/58,President,,Republican,Ben Carson,0,1,0,0,0,1
Kings,075/58,President,,Republican,Ted Cruz,2,1,0,0,0,1
Kings,075/59,President,,Republican,John R. Kasich,2,5,0,1,0,0
Kings,075/59,President,,Republican,Donald J. Trump,4,5,0,1,0,0
Kings,075/59,President,,Republican,Ben Carson,0,5,0,1,0,0
Kings,075/59,President,,Republican,Ted Cruz,0,5,0,1,0,0
Kings,075/56,President,,Republican,John R. Kasich,0,0,0,0,0,0
Kings,075/56,President,,Republican,Donald J. Trump,0,0,0,0,0,0
Kings,075/56,President,,Republican,Ben Carson,0,0,0,0,0,0
Kings,075/56,President,,Republican,Ted Cruz,0,0,0,0,0,0
Kings,061/57,President,,Republican,John R. Kasich,4,11,0,0,0,1
Kings,061/57,President,,Republican,Donald J. Trump,2,11,0,0,0,1
Kings,061/57,President,,Republican,Ben Carson,0,11,0,0,0,1
Kings,061/57,President,,Republican,Ted Cruz,6,11,0,0,0,1
Kings,075/54,President,,Republican,John R. Kasich,0,0,0,0,0,0
Kings,075/54,President,,Republican,Donald J. Trump,0,0,0,0,0,0
Kings,075/54,President,,Republican,Ben Carson,0,0,0,0,0,0
Kings,075/54,President,,Republican,Ted Cruz,0,0,0,0,0,0
Kings,075/55,President,,Republican,John R. Kasich,0,0,0,0,0,0
Kings,075/55,President,,Republican,Donald J. Trump,0,0,0,0,0,0
Kings,075/55,President,,Republican,Ben Carson,0,0,0,0,0,0
Kings,075/55,President,,Republican,Ted Cruz,0,0,0,0,0,0
Kings,075/52,President,,Republican,John R. Kasich,5,11,0,2,0,0
Kings,075/52,President,,Republican,Donald J. Trump,3,11,0,2,0,0
Kings,075/52,President,,Republican,Ben Carson,0,11,0,2,0,0
Kings,075/52,President,,Republican,Ted Cruz,4,11,0,2,0,0
Kings,075/53,President,,Republican,John R. Kasich,0,1,0,0,0,0
Kings,075/53,President,,Republican,Donald J. Trump,1,1,0,0,0,0
Kings,075/53,President,,Republican,Ben Carson,0,1,0,0,0,0
Kings,075/53,President,,Republican,Ted Cruz,0,1,0,0,0,0
Kings,075/50,President,,Republican,John R. Kasich,0,4,0,0,0,0
Kings,075/50,President,,Republican,Donald J. Trump,1,4,0,0,0,0
Kings,075/50,President,,Republican,Ben Carson,0,4,0,0,0,0
Kings,075/50,President,,Republican,Ted Cruz,3,4,0,0,0,0
Kings,052/57,President,,Republican,John R. Kasich,1,3,0,0,0,0
Kings,052/57,President,,Republican,Donald J. Trump,1,3,0,0,0,0
Kings,052/57,President,,Republican,Ben Carson,1,3,0,0,0,0
Kings,052/57,President,,Republican,Ted Cruz,0,3,0,0,0,0
Kings,052/56,President,,Republican,John R. Kasich,0,1,0,0,0,0
Kings,052/56,President,,Republican,Donald J. Trump,0,1,0,0,0,0
Kings,052/56,President,,Republican,Ben Carson,0,1,0,0,0,0
Kings,052/56,President,,Republican,Ted Cruz,1,1,0,0,0,0
Kings,068/60,President,,Republican,John R. Kasich,0,0,0,0,0,0
Kings,068/60,President,,Republican,Donald J. Trump,0,0,0,0,0,0
Kings,068/60,President,,Republican,Ben Carson,0,0,0,0,0,0
Kings,068/60,President,,Republican,Ted Cruz,0,0,0,0,0,0
Kings,074/55,President,,Republican,John R. Kasich,0,0,0,0,0,0
Kings,074/55,President,,Republican,Donald J. Trump,0,0,0,0,0,0
Kings,074/55,President,,Republican,Ben Carson,0,0,0,0,0,0
Kings,074/55,President,,Republican,Ted Cruz,0,0,0,0,0,0
Kings,074/54,President,,Republican,John R. Kasich,0,1,0,1,0,0
Kings,074/54,President,,Republican,Donald J. Trump,1,1,0,1,0,0
Kings,074/54,President,,Republican,Ben Carson,0,1,0,1,0,0
Kings,074/54,President,,Republican,Ted Cruz,1,1,0,1,0,0
Kings,074/57,President,,Republican,John R. Kasich,0,2,0,0,0,0
Kings,074/57,President,,Republican,Donald J. Trump,0,2,0,0,0,0
Kings,074/57,President,,Republican,Ben Carson,0,2,0,0,0,0
Kings,074/57,President,,Republican,Ted Cruz,2,2,0,0,0,0
Kings,074/56,President,,Republican,John R. Kasich,0,0,0,0,0,0
Kings,074/56,President,,Republican,Donald J. Trump,0,0,0,0,0,0
Kings,074/56,President,,Republican,Ben Carson,0,0,0,0,0,0
Kings,074/56,President,,Republican,Ted Cruz,0,0,0,0,0,0
Kings,074/51,President,,Republican,John R. Kasich,0,5,0,0,0,0
Kings,074/51,President,,Republican,Donald J. Trump,0,5,0,0,0,0
Kings,074/51,President,,Republican,Ben Carson,1,5,0,0,0,0
Kings,074/51,President,,Republican,Ted Cruz,4,5,0,0,0,0
Kings,074/50,President,,Republican,John R. Kasich,0,5,0,3,0,0
Kings,074/50,President,,Republican,Donald J. Trump,4,5,0,3,0,0
Kings,074/50,President,,Republican,Ben Carson,0,5,0,3,0,0
Kings,074/50,President,,Republican,Ted Cruz,3,5,0,3,0,0
Kings,074/53,President,,Republican,John R. Kasich,0,3,0,0,0,0
Kings,074/53,President,,Republican,Donald J. Trump,0,3,0,0,0,0
Kings,074/53,President,,Republican,Ben Carson,0,3,0,0,0,0
Kings,074/53,President,,Republican,Ted Cruz,2,3,0,0,0,0
Kings,074/52,President,,Republican,John R. Kasich,4,7,0,1,0,0
Kings,074/52,President,,Republican,Donald J. Trump,4,7,0,1,0,0
Kings,074/52,President,,Republican,Ben Carson,0,7,0,1,0,0
Kings,074/52,President,,Republican,Ted Cruz,0,7,0,1,0,0
Kings,074/59,President,,Republican,John R. Kasich,0,4,0,0,0,0
Kings,074/59,President,,Republican,Donald J. Trump,4,4,0,0,0,0
Kings,074/59,President,,Republican,Ben Carson,0,4,0,0,0,0
Kings,074/59,President,,Republican,Ted Cruz,0,4,0,0,0,0
Kings,074/58,President,,Republican,John R. Kasich,0,3,0,0,0,0
Kings,074/58,President,,Republican,Donald J. Trump,3,3,0,0,0,0
Kings,074/58,President,,Republican,Ben Carson,0,3,0,0,0,0
Kings,074/58,President,,Republican,Ted Cruz,0,3,0,0,0,0
Kings,085/41,President,,Republican,John R. Kasich,3,32,0,0,0,0
Kings,085/41,President,,Republican,Donald J. Trump,27,32,0,0,0,0
Kings,085/41,President,,Republican,Ben Carson,0,32,0,0,0,0
Kings,085/41,President,,Republican,Ted Cruz,1,32,0,0,0,0
Kings,085/44,President,,Republican,John R. Kasich,2,15,0,0,0,0
Kings,085/44,President,,Republican,Donald J. Trump,9,15,0,0,0,0
Kings,085/44,President,,Republican,Ben Carson,0,15,0,0,0,0
Kings,085/44,President,,Republican,Ted Cruz,4,15,0,0,0,0
Kings,073/46,President,,Republican,John R. Kasich,4,27,0,0,0,0
Kings,073/46,President,,Republican,Donald J. Trump,19,27,0,0,0,0
Kings,073/46,President,,Republican,Ben Carson,0,27,0,0,0,0
Kings,073/46,President,,Republican,Ted Cruz,4,27,0,0,0,0
Kings,073/45,President,,Republican,John R. Kasich,3,31,0,1,1,1
Kings,073/45,President,,Republican,Donald J. Trump,27,31,0,1,1,1
Kings,073/45,President,,Republican,Ben Carson,0,31,0,1,1,1
Kings,073/45,President,,Republican,Ted Cruz,4,31,0,1,1,1
Kings,073/44,President,,Republican,John R. Kasich,6,12,0,3,1,1
Kings,073/44,President,,Republican,Donald J. Trump,9,12,0,3,1,1
Kings,073/44,President,,Republican,Ben Carson,1,12,0,3,1,1
Kings,073/44,President,,Republican,Ted Cruz,1,12,0,3,1,1
Kings,073/43,President,,Republican,John R. Kasich,2,2,0,0,0,0
Kings,073/43,President,,Republican,Donald J. Trump,0,2,0,0,0,0
Kings,073/43,President,,Republican,Ben Carson,0,2,0,0,0,0
Kings,073/43,President,,Republican,Ted Cruz,0,2,0,0,0,0
Kings,073/42,President,,Republican,John R. Kasich,0,3,0,0,0,0
Kings,073/42,President,,Republican,Donald J. Trump,2,3,0,0,0,0
Kings,073/42,President,,Republican,Ben Carson,1,3,0,0,0,0
Kings,073/42,President,,Republican,Ted Cruz,0,3,0,0,0,0
Kings,073/41,President,,Republican,John R. Kasich,4,40,0,0,0,0
Kings,073/41,President,,Republican,Donald J. Trump,27,40,0,0,0,0
Kings,073/41,President,,Republican,Ben Carson,1,40,0,0,0,0
Kings,073/41,President,,Republican,Ted Cruz,8,40,0,0,0,0
Kings,004/60,President,,Republican,John R. Kasich,2,6,0,0,0,0
Kings,004/60,President,,Republican,Donald J. Trump,3,6,0,0,0,0
Kings,004/60,President,,Republican,Ben Carson,0,6,0,0,0,0
Kings,004/60,President,,Republican,Ted Cruz,1,6,0,0,0,0
Kings,083/44,President,,Republican,John R. Kasich,0,0,0,0,0,0
Kings,083/44,President,,Republican,Donald J. Trump,0,0,0,0,0,0
Kings,083/44,President,,Republican,Ben Carson,0,0,0,0,0,0
Kings,083/44,President,,Republican,Ted Cruz,0,0,0,0,0,0
Kings,083/41,President,,Republican,John R. Kasich,4,43,0,0,0,1
Kings,083/41,President,,Republican,Donald J. Trump,33,43,0,0,0,1
Kings,083/41,President,,Republican,Ben Carson,0,43,0,0,0,1
Kings,083/41,President,,Republican,Ted Cruz,7,43,0,0,0,1
Kings,040/58,President,,Republican,John R. Kasich,0,0,0,0,0,0
Kings,040/58,President,,Republican,Donald J. Trump,0,0,0,0,0,0
Kings,040/58,President,,Republican,Ben Carson,0,0,0,0,0,0
Kings,040/58,President,,Republican,Ted Cruz,0,0,0,0,0,0
Kings,040/59,President,,Republican,John R. Kasich,15,106,0,0,0,1
Kings,040/59,President,,Republican,Donald J. Trump,78,106,0,0,0,1
Kings,040/59,President,,Republican,Ben Carson,2,106,0,0,0,1
Kings,040/59,President,,Republican,Ted Cruz,12,106,0,0,0,1
Kings,084/64,President,,Republican,John R. Kasich,21,68,0,1,0,0
Kings,084/64,President,,Republican,Donald J. Trump,42,68,0,1,0,0
Kings,084/64,President,,Republican,Ben Carson,0,68,0,1,0,0
Kings,084/64,President,,Republican,Ted Cruz,6,68,0,1,0,0
Kings,067/48,President,,Republican,John R. Kasich,1,21,0,0,0,1
Kings,067/48,President,,Republican,Donald J. Trump,6,21,0,0,0,1
Kings,067/48,President,,Republican,Ben Carson,0,21,0,0,0,1
Kings,067/48,President,,Republican,Ted Cruz,15,21,0,0,0,1
Kings,067/49,President,,Republican,John R. Kasich,0,7,0,0,0,0
Kings,067/49,President,,Republican,Donald J. Trump,5,7,0,0,0,0
Kings,067/49,President,,Republican,Ben Carson,0,7,0,0,0,0
Kings,067/49,President,,Republican,Ted Cruz,2,7,0,0,0,0
Kings,067/42,President,,Republican,John R. Kasich,0,13,0,1,0,1
Kings,067/42,President,,Republican,Donald J. Trump,11,13,0,1,0,1
Kings,067/42,President,,Republican,Ben Carson,0,13,0,1,0,1
Kings,067/42,President,,Republican,Ted Cruz,4,13,0,1,0,1
Kings,067/43,President,,Republican,John R. Kasich,0,3,0,1,0,0
Kings,067/43,President,,Republican,Donald J. Trump,3,3,0,1,0,0
Kings,067/43,President,,Republican,Ben Carson,0,3,0,1,0,0
Kings,067/43,President,,Republican,Ted Cruz,1,3,0,1,0,0
Kings,067/41,President,,Republican,John R. Kasich,2,3,0,0,0,0
Kings,067/41,President,,Republican,Donald J. Trump,0,3,0,0,0,0
Kings,067/41,President,,Republican,Ben Carson,0,3,0,0,0,0
Kings,067/41,President,,Republican,Ted Cruz,1,3,0,0,0,0
Kings,067/46,President,,Republican,John R. Kasich,14,111,0,4,0,2
Kings,067/46,President,,Republican,Donald J. Trump,91,111,0,4,0,2
Kings,067/46,President,,Republican,Ben Carson,0,111,0,4,0,2
Kings,067/46,President,,Republican,Ted Cruz,12,111,0,4,0,2
Kings,067/47,President,,Republican,John R. Kasich,3,18,0,0,0,0
Kings,067/47,President,,Republican,Donald J. Trump,13,18,0,0,0,0
Kings,067/47,President,,Republican,Ben Carson,0,18,0,0,0,0
Kings,067/47,President,,Republican,Ted Cruz,2,18,0,0,0,0
Kings,067/44,President,,Republican,John R. Kasich,1,24,0,0,2,1
Kings,067/44,President,,Republican,Donald J. Trump,9,24,0,0,2,1
Kings,067/44,President,,Republican,Ben Carson,0,24,0,0,2,1
Kings,067/44,President,,Republican,Ted Cruz,17,24,0,0,2,1
Kings,067/45,President,,Republican,John R. Kasich,1,31,0,0,0,0
Kings,067/45,President,,Republican,Donald J. Trump,30,31,0,0,0,0
Kings,067/45,President,,Republican,Ben Carson,0,31,0,0,0,0
Kings,067/45,President,,Republican,Ted Cruz,0,31,0,0,0,0
Kings,046/58,President,,Republican,John R. Kasich,0,0,0,0,0,0
Kings,046/58,President,,Republican,Donald J. Trump,0,0,0,0,0,0
Kings,046/58,President,,Republican,Ben Carson,0,0,0,0,0,0
Kings,046/58,President,,Republican,Ted Cruz,0,0,0,0,0,0
Kings,046/59,President,,Republican,John R. Kasich,2,3,0,0,0,1
Kings,046/59,President,,Republican,Donald J. Trump,2,3,0,0,0,1
Kings,046/59,President,,Republican,Ben Carson,0,3,0,0,0,1
Kings,046/59,President,,Republican,Ted Cruz,0,3,0,0,0,1
Kings,027/46,President,,Republican,John R. Kasich,0,48,0,0,0,3
Kings,027/46,President,,Republican,Donald J. Trump,42,48,0,0,0,3
Kings,027/46,President,,Republican,Ben Carson,0,48,0,0,0,3
Kings,027/46,President,,Republican,Ted Cruz,8,48,0,0,0,3
Kings,027/47,President,,Republican,John R. Kasich,5,34,0,1,0,1
Kings,027/47,President,,Republican,Donald J. Trump,28,34,0,1,0,1
Kings,027/47,President,,Republican,Ben Carson,0,34,0,1,0,1
Kings,027/47,President,,Republican,Ted Cruz,3,34,0,1,0,1
Kings,027/44,President,,Republican,John R. Kasich,8,44,0,0,0,0
Kings,027/44,President,,Republican,Donald J. Trump,21,44,0,0,0,0
Kings,027/44,President,,Republican,Ben Carson,0,44,0,0,0,0
Kings,027/44,President,,Republican,Ted Cruz,15,44,0,0,0,0
Kings,027/45,President,,Republican,John R. Kasich,1,24,0,0,0,0
Kings,027/45,President,,Republican,Donald J. Trump,18,24,0,0,0,0
Kings,027/45,President,,Republican,Ben Carson,0,24,0,0,0,0
Kings,027/45,President,,Republican,Ted Cruz,5,24,0,0,0,0
Kings,027/42,President,,Republican,John R. Kasich,1,1,0,0,0,0
Kings,027/42,President,,Republican,Donald J. Trump,0,1,0,0,0,0
Kings,027/42,President,,Republican,Ben Carson,0,1,0,0,0,0
Kings,027/42,President,,Republican,Ted Cruz,0,1,0,0,0,0
Kings,027/43,President,,Republican,John R. Kasich,1,2,0,0,0,0
Kings,027/43,President,,Republican,Donald J. Trump,0,2,0,0,0,0
Kings,027/43,President,,Republican,Ben Carson,0,2,0,0,0,0
Kings,027/43,President,,Republican,Ted Cruz,1,2,0,0,0,0
