assembly_district,precinct,county,party,office,district,candidate,votes
83,44,Bronx,Republican,President,,Public Counter,0
83,44,Bronx,Republican,President,,Emergency,0
83,44,Bronx,Republican,President,,Absentee/Military,0
83,44,Bronx,Republican,President,,Federal,0
83,44,Bronx,Republican,President,,Affidavit,1
83,44,Bronx,Republican,President,,Donald J. Trump,1
83,44,Bronx,Republican,President,,John R. Kasich,0
83,44,Bronx,Republican,President,,Ben Carson,0
83,44,Bronx,Republican,President,,Ted Cruz,0
83,45,Bronx,Republican,President,,Public Counter,0
83,45,Bronx,Republican,President,,Emergency,0
83,45,Bronx,Republican,President,,Absentee/Military,0
83,45,Bronx,Republican,President,,Federal,0
83,45,Bronx,Republican,President,,Affidavit,0
83,45,Bronx,Republican,President,,Donald J. Trump,0
83,45,Bronx,Republican,President,,John R. Kasich,0
83,45,Bronx,Republican,President,,Ben Carson,0
83,45,Bronx,Republican,President,,Ted Cruz,0
83,46,Bronx,Republican,President,,Public Counter,1
83,46,Bronx,Republican,President,,Emergency,0
83,46,Bronx,Republican,President,,Absentee/Military,0
83,46,Bronx,Republican,President,,Federal,0
83,46,Bronx,Republican,President,,Affidavit,0
83,46,Bronx,Republican,President,,Donald J. Trump,0
83,46,Bronx,Republican,President,,John R. Kasich,1
83,46,Bronx,Republican,President,,Ben Carson,0
83,46,Bronx,Republican,President,,Ted Cruz,0
83,47,Bronx,Republican,President,,Public Counter,3
83,47,Bronx,Republican,President,,Emergency,0
83,47,Bronx,Republican,President,,Absentee/Military,2
83,47,Bronx,Republican,President,,Federal,0
83,47,Bronx,Republican,President,,Affidavit,0
83,47,Bronx,Republican,President,,Donald J. Trump,3
83,47,Bronx,Republican,President,,John R. Kasich,1
83,47,Bronx,Republican,President,,Ben Carson,0
83,47,Bronx,Republican,President,,Ted Cruz,1
83,48,Bronx,Republican,President,,Public Counter,0
83,48,Bronx,Republican,President,,Emergency,0
83,48,Bronx,Republican,President,,Absentee/Military,0
83,48,Bronx,Republican,President,,Federal,0
83,48,Bronx,Republican,President,,Affidavit,1
83,48,Bronx,Republican,President,,Donald J. Trump,1
83,48,Bronx,Republican,President,,John R. Kasich,0
83,48,Bronx,Republican,President,,Ben Carson,0
83,48,Bronx,Republican,President,,Ted Cruz,0
83,49,Bronx,Republican,President,,Public Counter,0
83,49,Bronx,Republican,President,,Emergency,0
83,49,Bronx,Republican,President,,Absentee/Military,0
83,49,Bronx,Republican,President,,Federal,0
83,49,Bronx,Republican,President,,Affidavit,0
83,49,Bronx,Republican,President,,Donald J. Trump,0
83,49,Bronx,Republican,President,,John R. Kasich,0
83,49,Bronx,Republican,President,,Ben Carson,0
83,49,Bronx,Republican,President,,Ted Cruz,0
83,50,Bronx,Republican,President,,Public Counter,4
83,50,Bronx,Republican,President,,Emergency,0
83,50,Bronx,Republican,President,,Absentee/Military,0
83,50,Bronx,Republican,President,,Federal,0
83,50,Bronx,Republican,President,,Affidavit,0
83,50,Bronx,Republican,President,,Donald J. Trump,1
83,50,Bronx,Republican,President,,John R. Kasich,0
83,50,Bronx,Republican,President,,Ben Carson,0
83,50,Bronx,Republican,President,,Ted Cruz,3
83,51,Bronx,Republican,President,,Public Counter,2
83,51,Bronx,Republican,President,,Emergency,0
83,51,Bronx,Republican,President,,Absentee/Military,1
83,51,Bronx,Republican,President,,Federal,0
83,51,Bronx,Republican,President,,Affidavit,1
83,51,Bronx,Republican,President,,Donald J. Trump,2
83,51,Bronx,Republican,President,,John R. Kasich,1
83,51,Bronx,Republican,President,,Ben Carson,0
83,51,Bronx,Republican,President,,Ted Cruz,0
83,52,Bronx,Republican,President,,Public Counter,2
83,52,Bronx,Republican,President,,Emergency,0
83,52,Bronx,Republican,President,,Absentee/Military,1
83,52,Bronx,Republican,President,,Federal,0
83,52,Bronx,Republican,President,,Affidavit,0
83,52,Bronx,Republican,President,,Donald J. Trump,2
83,52,Bronx,Republican,President,,John R. Kasich,0
83,52,Bronx,Republican,President,,Ben Carson,0
83,52,Bronx,Republican,President,,Ted Cruz,1
83,53,Bronx,Republican,President,,Public Counter,0
83,53,Bronx,Republican,President,,Emergency,0
83,53,Bronx,Republican,President,,Absentee/Military,0
83,53,Bronx,Republican,President,,Federal,0
83,53,Bronx,Republican,President,,Affidavit,0
83,53,Bronx,Republican,President,,Donald J. Trump,0
83,53,Bronx,Republican,President,,John R. Kasich,0
83,53,Bronx,Republican,President,,Ben Carson,0
83,53,Bronx,Republican,President,,Ted Cruz,0
83,54,Bronx,Republican,President,,Public Counter,2
83,54,Bronx,Republican,President,,Emergency,0
83,54,Bronx,Republican,President,,Absentee/Military,0
83,54,Bronx,Republican,President,,Federal,0
83,54,Bronx,Republican,President,,Affidavit,0
83,54,Bronx,Republican,President,,Donald J. Trump,1
83,54,Bronx,Republican,President,,John R. Kasich,0
83,54,Bronx,Republican,President,,Ben Carson,0
83,54,Bronx,Republican,President,,Ted Cruz,1
83,55,Bronx,Republican,President,,Public Counter,4
83,55,Bronx,Republican,President,,Emergency,0
83,55,Bronx,Republican,President,,Absentee/Military,1
83,55,Bronx,Republican,President,,Federal,0
83,55,Bronx,Republican,President,,Affidavit,0
83,55,Bronx,Republican,President,,Donald J. Trump,1
83,55,Bronx,Republican,President,,John R. Kasich,1
83,55,Bronx,Republican,President,,Ben Carson,2
83,55,Bronx,Republican,President,,Ted Cruz,1
83,56,Bronx,Republican,President,,Public Counter,4
83,56,Bronx,Republican,President,,Emergency,0
83,56,Bronx,Republican,President,,Absentee/Military,0
83,56,Bronx,Republican,President,,Federal,0
83,56,Bronx,Republican,President,,Affidavit,0
83,56,Bronx,Republican,President,,Donald J. Trump,1
83,56,Bronx,Republican,President,,John R. Kasich,1
83,56,Bronx,Republican,President,,Ben Carson,0
83,56,Bronx,Republican,President,,Ted Cruz,2
83,57,Bronx,Republican,President,,Public Counter,2
83,57,Bronx,Republican,President,,Emergency,0
83,57,Bronx,Republican,President,,Absentee/Military,0
83,57,Bronx,Republican,President,,Federal,0
83,57,Bronx,Republican,President,,Affidavit,0
83,57,Bronx,Republican,President,,Donald J. Trump,2
83,57,Bronx,Republican,President,,John R. Kasich,0
83,57,Bronx,Republican,President,,Ben Carson,0
83,57,Bronx,Republican,President,,Ted Cruz,0
83,58,Bronx,Republican,President,,Public Counter,2
83,58,Bronx,Republican,President,,Emergency,0
83,58,Bronx,Republican,President,,Absentee/Military,0
83,58,Bronx,Republican,President,,Federal,0
83,58,Bronx,Republican,President,,Affidavit,0
83,58,Bronx,Republican,President,,Donald J. Trump,1
83,58,Bronx,Republican,President,,John R. Kasich,1
83,58,Bronx,Republican,President,,Ben Carson,0
83,58,Bronx,Republican,President,,Ted Cruz,0
83,59,Bronx,Republican,President,,Public Counter,4
83,59,Bronx,Republican,President,,Emergency,0
83,59,Bronx,Republican,President,,Absentee/Military,0
83,59,Bronx,Republican,President,,Federal,0
83,59,Bronx,Republican,President,,Affidavit,0
83,59,Bronx,Republican,President,,Donald J. Trump,2
83,59,Bronx,Republican,President,,John R. Kasich,0
83,59,Bronx,Republican,President,,Ben Carson,0
83,59,Bronx,Republican,President,,Ted Cruz,2
83,60,Bronx,Republican,President,,Public Counter,1
83,60,Bronx,Republican,President,,Emergency,0
83,60,Bronx,Republican,President,,Absentee/Military,1
83,60,Bronx,Republican,President,,Federal,0
83,60,Bronx,Republican,President,,Affidavit,0
83,60,Bronx,Republican,President,,Donald J. Trump,2
83,60,Bronx,Republican,President,,John R. Kasich,0
83,60,Bronx,Republican,President,,Ben Carson,0
83,60,Bronx,Republican,President,,Ted Cruz,0
83,61,Bronx,Republican,President,,Public Counter,1
83,61,Bronx,Republican,President,,Emergency,0
83,61,Bronx,Republican,President,,Absentee/Military,0
83,61,Bronx,Republican,President,,Federal,0
83,61,Bronx,Republican,President,,Affidavit,0
83,61,Bronx,Republican,President,,Donald J. Trump,1
83,61,Bronx,Republican,President,,John R. Kasich,0
83,61,Bronx,Republican,President,,Ben Carson,0
83,61,Bronx,Republican,President,,Ted Cruz,0
83,62,Bronx,Republican,President,,Public Counter,0
83,62,Bronx,Republican,President,,Emergency,0
83,62,Bronx,Republican,President,,Absentee/Military,1
83,62,Bronx,Republican,President,,Federal,0
83,62,Bronx,Republican,President,,Affidavit,0
83,62,Bronx,Republican,President,,Donald J. Trump,0
83,62,Bronx,Republican,President,,John R. Kasich,0
83,62,Bronx,Republican,President,,Ben Carson,0
83,62,Bronx,Republican,President,,Ted Cruz,0
83,63,Bronx,Republican,President,,Public Counter,3
83,63,Bronx,Republican,President,,Emergency,0
83,63,Bronx,Republican,President,,Absentee/Military,0
83,63,Bronx,Republican,President,,Federal,0
83,63,Bronx,Republican,President,,Affidavit,0
83,63,Bronx,Republican,President,,Donald J. Trump,0
83,63,Bronx,Republican,President,,John R. Kasich,1
83,63,Bronx,Republican,President,,Ben Carson,0
83,63,Bronx,Republican,President,,Ted Cruz,2
83,64,Bronx,Republican,President,,Public Counter,0
83,64,Bronx,Republican,President,,Emergency,0
83,64,Bronx,Republican,President,,Absentee/Military,1
83,64,Bronx,Republican,President,,Federal,0
83,64,Bronx,Republican,President,,Affidavit,0
83,64,Bronx,Republican,President,,Donald J. Trump,0
83,64,Bronx,Republican,President,,John R. Kasich,0
83,64,Bronx,Republican,President,,Ben Carson,0
83,64,Bronx,Republican,President,,Ted Cruz,1
83,65,Bronx,Republican,President,,Public Counter,2
83,65,Bronx,Republican,President,,Emergency,0
83,65,Bronx,Republican,President,,Absentee/Military,0
83,65,Bronx,Republican,President,,Federal,0
83,65,Bronx,Republican,President,,Affidavit,0
83,65,Bronx,Republican,President,,Donald J. Trump,0
83,65,Bronx,Republican,President,,John R. Kasich,1
83,65,Bronx,Republican,President,,Ben Carson,0
83,65,Bronx,Republican,President,,Ted Cruz,1
83,66,Bronx,Republican,President,,Public Counter,5
83,66,Bronx,Republican,President,,Emergency,0
83,66,Bronx,Republican,President,,Absentee/Military,0
83,66,Bronx,Republican,President,,Federal,0
83,66,Bronx,Republican,President,,Affidavit,0
83,66,Bronx,Republican,President,,Donald J. Trump,3
83,66,Bronx,Republican,President,,John R. Kasich,0
83,66,Bronx,Republican,President,,Ben Carson,1
83,66,Bronx,Republican,President,,Ted Cruz,1
83,67,Bronx,Republican,President,,Public Counter,8
83,67,Bronx,Republican,President,,Emergency,0
83,67,Bronx,Republican,President,,Absentee/Military,0
83,67,Bronx,Republican,President,,Federal,0
83,67,Bronx,Republican,President,,Affidavit,0
83,67,Bronx,Republican,President,,Donald J. Trump,5
83,67,Bronx,Republican,President,,John R. Kasich,1
83,67,Bronx,Republican,President,,Ben Carson,0
83,67,Bronx,Republican,President,,Ted Cruz,2
83,68,Bronx,Republican,President,,Public Counter,0
83,68,Bronx,Republican,President,,Emergency,0
83,68,Bronx,Republican,President,,Absentee/Military,0
83,68,Bronx,Republican,President,,Federal,0
83,68,Bronx,Republican,President,,Affidavit,0
83,68,Bronx,Republican,President,,Donald J. Trump,0
83,68,Bronx,Republican,President,,John R. Kasich,0
83,68,Bronx,Republican,President,,Ben Carson,0
83,68,Bronx,Republican,President,,Ted Cruz,0
83,69,Bronx,Republican,President,,Public Counter,4
83,69,Bronx,Republican,President,,Emergency,0
83,69,Bronx,Republican,President,,Absentee/Military,1
83,69,Bronx,Republican,President,,Federal,0
83,69,Bronx,Republican,President,,Affidavit,0
83,69,Bronx,Republican,President,,Donald J. Trump,4
83,69,Bronx,Republican,President,,John R. Kasich,0
83,69,Bronx,Republican,President,,Ben Carson,0
83,69,Bronx,Republican,President,,Ted Cruz,0
83,70,Bronx,Republican,President,,Public Counter,8
83,70,Bronx,Republican,President,,Emergency,0
83,70,Bronx,Republican,President,,Absentee/Military,1
83,70,Bronx,Republican,President,,Federal,0
83,70,Bronx,Republican,President,,Affidavit,0
83,70,Bronx,Republican,President,,Donald J. Trump,4
83,70,Bronx,Republican,President,,John R. Kasich,3
83,70,Bronx,Republican,President,,Ben Carson,0
83,70,Bronx,Republican,President,,Ted Cruz,2
83,71,Bronx,Republican,President,,Public Counter,3
83,71,Bronx,Republican,President,,Emergency,0
83,71,Bronx,Republican,President,,Absentee/Military,0
83,71,Bronx,Republican,President,,Federal,0
83,71,Bronx,Republican,President,,Affidavit,0
83,71,Bronx,Republican,President,,Donald J. Trump,1
83,71,Bronx,Republican,President,,John R. Kasich,1
83,71,Bronx,Republican,President,,Ben Carson,0
83,71,Bronx,Republican,President,,Ted Cruz,1
83,72,Bronx,Republican,President,,Public Counter,4
83,72,Bronx,Republican,President,,Emergency,0
83,72,Bronx,Republican,President,,Absentee/Military,0
83,72,Bronx,Republican,President,,Federal,0
83,72,Bronx,Republican,President,,Affidavit,0
83,72,Bronx,Republican,President,,Donald J. Trump,2
83,72,Bronx,Republican,President,,John R. Kasich,2
83,72,Bronx,Republican,President,,Ben Carson,0
83,72,Bronx,Republican,President,,Ted Cruz,0
83,73,Bronx,Republican,President,,Public Counter,0
83,73,Bronx,Republican,President,,Emergency,0
83,73,Bronx,Republican,President,,Absentee/Military,0
83,73,Bronx,Republican,President,,Federal,0
83,73,Bronx,Republican,President,,Affidavit,0
83,73,Bronx,Republican,President,,Donald J. Trump,0
83,73,Bronx,Republican,President,,John R. Kasich,0
83,73,Bronx,Republican,President,,Ben Carson,0
83,73,Bronx,Republican,President,,Ted Cruz,0
83,74,Bronx,Republican,President,,Public Counter,7
83,74,Bronx,Republican,President,,Emergency,0
83,74,Bronx,Republican,President,,Absentee/Military,0
83,74,Bronx,Republican,President,,Federal,0
83,74,Bronx,Republican,President,,Affidavit,2
83,74,Bronx,Republican,President,,Donald J. Trump,6
83,74,Bronx,Republican,President,,John R. Kasich,1
83,74,Bronx,Republican,President,,Ben Carson,1
83,74,Bronx,Republican,President,,Ted Cruz,1
83,75,Bronx,Republican,President,,Public Counter,1
83,75,Bronx,Republican,President,,Emergency,0
83,75,Bronx,Republican,President,,Absentee/Military,2
83,75,Bronx,Republican,President,,Federal,0
83,75,Bronx,Republican,President,,Affidavit,0
83,75,Bronx,Republican,President,,Donald J. Trump,0
83,75,Bronx,Republican,President,,John R. Kasich,2
83,75,Bronx,Republican,President,,Ben Carson,0
83,75,Bronx,Republican,President,,Ted Cruz,0
83,76,Bronx,Republican,President,,Public Counter,4
83,76,Bronx,Republican,President,,Emergency,0
83,76,Bronx,Republican,President,,Absentee/Military,0
83,76,Bronx,Republican,President,,Federal,0
83,76,Bronx,Republican,President,,Affidavit,0
83,76,Bronx,Republican,President,,Donald J. Trump,3
83,76,Bronx,Republican,President,,John R. Kasich,0
83,76,Bronx,Republican,President,,Ben Carson,0
83,76,Bronx,Republican,President,,Ted Cruz,1
83,77,Bronx,Republican,President,,Public Counter,0
83,77,Bronx,Republican,President,,Emergency,0
83,77,Bronx,Republican,President,,Absentee/Military,1
83,77,Bronx,Republican,President,,Federal,0
83,77,Bronx,Republican,President,,Affidavit,0
83,77,Bronx,Republican,President,,Donald J. Trump,0
83,77,Bronx,Republican,President,,John R. Kasich,0
83,77,Bronx,Republican,President,,Ben Carson,1
83,77,Bronx,Republican,President,,Ted Cruz,0
83,78,Bronx,Republican,President,,Public Counter,0
83,78,Bronx,Republican,President,,Emergency,0
83,78,Bronx,Republican,President,,Absentee/Military,0
83,78,Bronx,Republican,President,,Federal,0
83,78,Bronx,Republican,President,,Affidavit,0
83,78,Bronx,Republican,President,,Donald J. Trump,0
83,78,Bronx,Republican,President,,John R. Kasich,0
83,78,Bronx,Republican,President,,Ben Carson,0
83,78,Bronx,Republican,President,,Ted Cruz,0
83,79,Bronx,Republican,President,,Public Counter,0
83,79,Bronx,Republican,President,,Emergency,0
83,79,Bronx,Republican,President,,Absentee/Military,0
83,79,Bronx,Republican,President,,Federal,0
83,79,Bronx,Republican,President,,Affidavit,0
83,79,Bronx,Republican,President,,Donald J. Trump,0
83,79,Bronx,Republican,President,,John R. Kasich,0
83,79,Bronx,Republican,President,,Ben Carson,0
83,79,Bronx,Republican,President,,Ted Cruz,0
83,80,Bronx,Republican,President,,Public Counter,2
83,80,Bronx,Republican,President,,Emergency,0
83,80,Bronx,Republican,President,,Absentee/Military,0
83,80,Bronx,Republican,President,,Federal,0
83,80,Bronx,Republican,President,,Affidavit,0
83,80,Bronx,Republican,President,,Donald J. Trump,1
83,80,Bronx,Republican,President,,John R. Kasich,0
83,80,Bronx,Republican,President,,Ben Carson,0
83,80,Bronx,Republican,President,,Ted Cruz,1
83,81,Bronx,Republican,President,,Public Counter,2
83,81,Bronx,Republican,President,,Emergency,0
83,81,Bronx,Republican,President,,Absentee/Military,0
83,81,Bronx,Republican,President,,Federal,0
83,81,Bronx,Republican,President,,Affidavit,0
83,81,Bronx,Republican,President,,Donald J. Trump,1
83,81,Bronx,Republican,President,,John R. Kasich,1
83,81,Bronx,Republican,President,,Ben Carson,0
83,81,Bronx,Republican,President,,Ted Cruz,0
83,82,Bronx,Republican,President,,Public Counter,1
83,82,Bronx,Republican,President,,Emergency,0
83,82,Bronx,Republican,President,,Absentee/Military,1
83,82,Bronx,Republican,President,,Federal,0
83,82,Bronx,Republican,President,,Affidavit,0
83,82,Bronx,Republican,President,,Donald J. Trump,0
83,82,Bronx,Republican,President,,John R. Kasich,1
83,82,Bronx,Republican,President,,Ben Carson,0
83,82,Bronx,Republican,President,,Ted Cruz,1
83,83,Bronx,Republican,President,,Public Counter,5
83,83,Bronx,Republican,President,,Emergency,0
83,83,Bronx,Republican,President,,Absentee/Military,0
83,83,Bronx,Republican,President,,Federal,0
83,83,Bronx,Republican,President,,Affidavit,0
83,83,Bronx,Republican,President,,Donald J. Trump,3
83,83,Bronx,Republican,President,,John R. Kasich,1
83,83,Bronx,Republican,President,,Ben Carson,0
83,83,Bronx,Republican,President,,Ted Cruz,1
83,84,Bronx,Republican,President,,Public Counter,1
83,84,Bronx,Republican,President,,Emergency,0
83,84,Bronx,Republican,President,,Absentee/Military,0
83,84,Bronx,Republican,President,,Federal,0
83,84,Bronx,Republican,President,,Affidavit,0
83,84,Bronx,Republican,President,,Donald J. Trump,1
83,84,Bronx,Republican,President,,John R. Kasich,0
83,84,Bronx,Republican,President,,Ben Carson,0
83,84,Bronx,Republican,President,,Ted Cruz,0
83,85,Bronx,Republican,President,,Public Counter,4
83,85,Bronx,Republican,President,,Emergency,0
83,85,Bronx,Republican,President,,Absentee/Military,0
83,85,Bronx,Republican,President,,Federal,0
83,85,Bronx,Republican,President,,Affidavit,0
83,85,Bronx,Republican,President,,Donald J. Trump,2
83,85,Bronx,Republican,President,,John R. Kasich,0
83,85,Bronx,Republican,President,,Ben Carson,1
83,85,Bronx,Republican,President,,Ted Cruz,1
83,86,Bronx,Republican,President,,Public Counter,4
83,86,Bronx,Republican,President,,Emergency,0
83,86,Bronx,Republican,President,,Absentee/Military,0
83,86,Bronx,Republican,President,,Federal,0
83,86,Bronx,Republican,President,,Affidavit,0
83,86,Bronx,Republican,President,,Donald J. Trump,3
83,86,Bronx,Republican,President,,John R. Kasich,0
83,86,Bronx,Republican,President,,Ben Carson,1
83,86,Bronx,Republican,President,,Ted Cruz,0
83,87,Bronx,Republican,President,,Public Counter,0
83,87,Bronx,Republican,President,,Emergency,0
83,87,Bronx,Republican,President,,Absentee/Military,0
83,87,Bronx,Republican,President,,Federal,0
83,87,Bronx,Republican,President,,Affidavit,0
84,1,Bronx,Republican,President,,Public Counter,0
84,1,Bronx,Republican,President,,Emergency,0
84,1,Bronx,Republican,President,,Absentee/Military,0
84,1,Bronx,Republican,President,,Federal,0
84,1,Bronx,Republican,President,,Affidavit,0
84,1,Bronx,Republican,President,,Donald J. Trump,0
84,1,Bronx,Republican,President,,John R. Kasich,0
84,1,Bronx,Republican,President,,Ben Carson,0
84,1,Bronx,Republican,President,,Ted Cruz,0
84,2,Bronx,Republican,President,,Public Counter,6
84,2,Bronx,Republican,President,,Emergency,0
84,2,Bronx,Republican,President,,Absentee/Military,0
84,2,Bronx,Republican,President,,Federal,0
84,2,Bronx,Republican,President,,Affidavit,2
84,2,Bronx,Republican,President,,Donald J. Trump,6
84,2,Bronx,Republican,President,,John R. Kasich,1
84,2,Bronx,Republican,President,,Ben Carson,0
84,2,Bronx,Republican,President,,Ted Cruz,1
84,3,Bronx,Republican,President,,Public Counter,1
84,3,Bronx,Republican,President,,Emergency,0
84,3,Bronx,Republican,President,,Absentee/Military,1
84,3,Bronx,Republican,President,,Federal,0
84,3,Bronx,Republican,President,,Affidavit,0
84,3,Bronx,Republican,President,,Donald J. Trump,2
84,3,Bronx,Republican,President,,John R. Kasich,0
84,3,Bronx,Republican,President,,Ben Carson,0
84,3,Bronx,Republican,President,,Ted Cruz,0
84,4,Bronx,Republican,President,,Public Counter,3
84,4,Bronx,Republican,President,,Emergency,0
84,4,Bronx,Republican,President,,Absentee/Military,0
84,4,Bronx,Republican,President,,Federal,0
84,4,Bronx,Republican,President,,Affidavit,1
84,4,Bronx,Republican,President,,Donald J. Trump,2
84,4,Bronx,Republican,President,,John R. Kasich,0
84,4,Bronx,Republican,President,,Ben Carson,1
84,4,Bronx,Republican,President,,Ted Cruz,0
84,5,Bronx,Republican,President,,Public Counter,4
84,5,Bronx,Republican,President,,Emergency,0
84,5,Bronx,Republican,President,,Absentee/Military,0
84,5,Bronx,Republican,President,,Federal,0
84,5,Bronx,Republican,President,,Affidavit,0
84,5,Bronx,Republican,President,,Donald J. Trump,2
84,5,Bronx,Republican,President,,John R. Kasich,1
84,5,Bronx,Republican,President,,Ben Carson,0
84,5,Bronx,Republican,President,,Ted Cruz,1
84,6,Bronx,Republican,President,,Public Counter,4
84,6,Bronx,Republican,President,,Emergency,0
84,6,Bronx,Republican,President,,Absentee/Military,0
84,6,Bronx,Republican,President,,Federal,0
84,6,Bronx,Republican,President,,Affidavit,0
84,6,Bronx,Republican,President,,Donald J. Trump,3
84,6,Bronx,Republican,President,,John R. Kasich,1
84,6,Bronx,Republican,President,,Ben Carson,0
84,6,Bronx,Republican,President,,Ted Cruz,0
84,7,Bronx,Republican,President,,Public Counter,1
84,7,Bronx,Republican,President,,Emergency,0
84,7,Bronx,Republican,President,,Absentee/Military,0
84,7,Bronx,Republican,President,,Federal,0
84,7,Bronx,Republican,President,,Affidavit,0
84,7,Bronx,Republican,President,,Donald J. Trump,1
84,7,Bronx,Republican,President,,John R. Kasich,0
84,7,Bronx,Republican,President,,Ben Carson,0
84,7,Bronx,Republican,President,,Ted Cruz,0
84,8,Bronx,Republican,President,,Public Counter,2
84,8,Bronx,Republican,President,,Emergency,0
84,8,Bronx,Republican,President,,Absentee/Military,0
84,8,Bronx,Republican,President,,Federal,0
84,8,Bronx,Republican,President,,Affidavit,0
84,8,Bronx,Republican,President,,Donald J. Trump,1
84,8,Bronx,Republican,President,,John R. Kasich,0
84,8,Bronx,Republican,President,,Ben Carson,0
84,8,Bronx,Republican,President,,Ted Cruz,1
84,9,Bronx,Republican,President,,Public Counter,2
84,9,Bronx,Republican,President,,Emergency,0
84,9,Bronx,Republican,President,,Absentee/Military,1
84,9,Bronx,Republican,President,,Federal,0
84,9,Bronx,Republican,President,,Affidavit,0
84,9,Bronx,Republican,President,,Donald J. Trump,2
84,9,Bronx,Republican,President,,John R. Kasich,1
84,9,Bronx,Republican,President,,Ben Carson,0
84,9,Bronx,Republican,President,,Ted Cruz,0
84,10,Bronx,Republican,President,,Public Counter,3
84,10,Bronx,Republican,President,,Emergency,0
84,10,Bronx,Republican,President,,Absentee/Military,1
84,10,Bronx,Republican,President,,Federal,0
84,10,Bronx,Republican,President,,Affidavit,1
84,10,Bronx,Republican,President,,Donald J. Trump,3
84,10,Bronx,Republican,President,,John R. Kasich,2
84,10,Bronx,Republican,President,,Ben Carson,0
84,10,Bronx,Republican,President,,Ted Cruz,0
84,11,Bronx,Republican,President,,Public Counter,1
84,11,Bronx,Republican,President,,Emergency,0
84,11,Bronx,Republican,President,,Absentee/Military,0
84,11,Bronx,Republican,President,,Federal,0
84,11,Bronx,Republican,President,,Affidavit,1
84,11,Bronx,Republican,President,,Donald J. Trump,0
84,11,Bronx,Republican,President,,John R. Kasich,0
84,11,Bronx,Republican,President,,Ben Carson,0
84,11,Bronx,Republican,President,,Ted Cruz,2
84,12,Bronx,Republican,President,,Public Counter,0
84,12,Bronx,Republican,President,,Emergency,0
84,12,Bronx,Republican,President,,Absentee/Military,0
84,12,Bronx,Republican,President,,Federal,0
84,12,Bronx,Republican,President,,Affidavit,0
84,12,Bronx,Republican,President,,Donald J. Trump,0
84,12,Bronx,Republican,President,,John R. Kasich,0
84,12,Bronx,Republican,President,,Ben Carson,0
84,12,Bronx,Republican,President,,Ted Cruz,0
84,13,Bronx,Republican,President,,Public Counter,1
84,13,Bronx,Republican,President,,Emergency,0
84,13,Bronx,Republican,President,,Absentee/Military,1
84,13,Bronx,Republican,President,,Federal,0
84,13,Bronx,Republican,President,,Affidavit,0
84,13,Bronx,Republican,President,,Donald J. Trump,2
84,13,Bronx,Republican,President,,John R. Kasich,0
84,13,Bronx,Republican,President,,Ben Carson,0
84,13,Bronx,Republican,President,,Ted Cruz,0
84,14,Bronx,Republican,President,,Public Counter,4
84,14,Bronx,Republican,President,,Emergency,0
84,14,Bronx,Republican,President,,Absentee/Military,2
84,14,Bronx,Republican,President,,Federal,0
84,14,Bronx,Republican,President,,Affidavit,0
84,14,Bronx,Republican,President,,Donald J. Trump,4
84,14,Bronx,Republican,President,,John R. Kasich,1
84,14,Bronx,Republican,President,,Ben Carson,0
84,14,Bronx,Republican,President,,Ted Cruz,1
84,15,Bronx,Republican,President,,Public Counter,1
84,15,Bronx,Republican,President,,Emergency,0
84,15,Bronx,Republican,President,,Absentee/Military,0
84,15,Bronx,Republican,President,,Federal,0
84,15,Bronx,Republican,President,,Affidavit,0
84,15,Bronx,Republican,President,,Donald J. Trump,1
84,15,Bronx,Republican,President,,John R. Kasich,0
84,15,Bronx,Republican,President,,Ben Carson,0
84,15,Bronx,Republican,President,,Ted Cruz,0
84,16,Bronx,Republican,President,,Public Counter,2
84,16,Bronx,Republican,President,,Emergency,0
84,16,Bronx,Republican,President,,Absentee/Military,0
84,16,Bronx,Republican,President,,Federal,0
84,16,Bronx,Republican,President,,Affidavit,0
84,16,Bronx,Republican,President,,Donald J. Trump,1
84,16,Bronx,Republican,President,,John R. Kasich,0
84,16,Bronx,Republican,President,,Ben Carson,0
84,16,Bronx,Republican,President,,Ted Cruz,1
84,17,Bronx,Republican,President,,Public Counter,2
84,17,Bronx,Republican,President,,Emergency,0
84,17,Bronx,Republican,President,,Absentee/Military,0
84,17,Bronx,Republican,President,,Federal,0
84,17,Bronx,Republican,President,,Affidavit,0
84,17,Bronx,Republican,President,,Donald J. Trump,2
84,17,Bronx,Republican,President,,John R. Kasich,0
84,17,Bronx,Republican,President,,Ben Carson,0
84,17,Bronx,Republican,President,,Ted Cruz,0
84,18,Bronx,Republican,President,,Public Counter,1
84,18,Bronx,Republican,President,,Emergency,0
84,18,Bronx,Republican,President,,Absentee/Military,0
84,18,Bronx,Republican,President,,Federal,0
84,18,Bronx,Republican,President,,Affidavit,0
84,18,Bronx,Republican,President,,Donald J. Trump,1
84,18,Bronx,Republican,President,,John R. Kasich,0
84,18,Bronx,Republican,President,,Ben Carson,0
84,18,Bronx,Republican,President,,Ted Cruz,0
84,19,Bronx,Republican,President,,Public Counter,3
84,19,Bronx,Republican,President,,Emergency,0
84,19,Bronx,Republican,President,,Absentee/Military,0
84,19,Bronx,Republican,President,,Federal,0
84,19,Bronx,Republican,President,,Affidavit,0
84,19,Bronx,Republican,President,,Donald J. Trump,1
84,19,Bronx,Republican,President,,John R. Kasich,0
84,19,Bronx,Republican,President,,Ben Carson,1
84,19,Bronx,Republican,President,,Ted Cruz,1
84,20,Bronx,Republican,President,,Public Counter,2
