county,precinct,office,district,party,candidate,votes,public_counter_votes,emergency_votes,absentee_military_votes,federal_votes,affidavit_votes,manually_counted_emergency,special_presidential
Richmond,049/64,President,,Democratic,Hillary Clinton / Tim Kaine,272,528,,45,0,9,4,0,0
Richmond,049/64,President,,Republican,Donald J. Trump / Michael R. Pence,255,528,,45,0,9,4,0,0
Richmond,049/64,President,,Conservative,Donald J. Trump / Michael R. Pence,21,528,,45,0,9,4,0,0
Richmond,049/64,President,,Green,Jill Stein / Ajamu Baraka,8,528,,45,0,9,4,0,0
Richmond,074/63,President,,Libertarian,Gary Johnson / Bill Weld,0,299,,29,1,3,2,0,0
Richmond,074/63,President,,Independence,Gary Johnson / Bill Weld,2,299,,29,1,3,2,0,0
Richmond,074/63,President,,Working Families,Hillary Clinton / Tim Kaine,4,299,,29,1,3,2,0,0
Richmond,074/63,President,,Women's Equality,Hillary Clinton / Tim Kaine,2,299,,29,1,3,2,0,0
Richmond,074/63,President,,Democratic,Hillary Clinton / Tim Kaine,146,299,,29,1,3,2,0,0
Richmond,074/63,President,,Republican,Donald J. Trump / Michael R. Pence,146,299,,29,1,3,2,0,0
Richmond,074/63,President,,Conservative,Donald J. Trump / Michael R. Pence,21,299,,29,1,3,2,0,0
Richmond,074/63,President,,Green,Jill Stein / Ajamu Baraka,6,299,,29,1,3,2,0,0
Richmond,006/64,President,,Libertarian,Gary Johnson / Bill Weld,3,721,,43,2,11,8,0,2
Richmond,006/64,President,,Independence,Gary Johnson / Bill Weld,2,721,,43,2,11,8,0,2
Richmond,006/64,President,,Working Families,Hillary Clinton / Tim Kaine,13,721,,43,2,11,8,0,2
Richmond,006/64,President,,Women's Equality,Hillary Clinton / Tim Kaine,1,721,,43,2,11,8,0,2
Richmond,006/64,President,,Democratic,Hillary Clinton / Tim Kaine,204,721,,43,2,11,8,0,2
Richmond,006/64,President,,Republican,Donald J. Trump / Michael R. Pence,492,721,,43,2,11,8,0,2
Richmond,006/64,President,,Conservative,Donald J. Trump / Michael R. Pence,47,721,,43,2,11,8,0,2
Richmond,006/64,President,,Green,Jill Stein / Ajamu Baraka,8,721,,43,2,11,8,0,2
Richmond,081/63,President,,Libertarian,Gary Johnson / Bill Weld,1,520,,26,0,6,1,0,0
Richmond,081/63,President,,Independence,Gary Johnson / Bill Weld,5,520,,26,0,6,1,0,0
Richmond,081/63,President,,Working Families,Hillary Clinton / Tim Kaine,4,520,,26,0,6,1,0,0
Richmond,081/63,President,,Women's Equality,Hillary Clinton / Tim Kaine,2,520,,26,0,6,1,0,0
Richmond,081/63,President,,Democratic,Hillary Clinton / Tim Kaine,217,520,,26,0,6,1,0,0
Richmond,081/63,President,,Republican,Donald J. Trump / Michael R. Pence,293,520,,26,0,6,1,0,0
Richmond,081/63,President,,Conservative,Donald J. Trump / Michael R. Pence,17,520,,26,0,6,1,0,0
Richmond,081/63,President,,Green,Jill Stein / Ajamu Baraka,6,520,,26,0,6,1,0,0
Richmond,001/64,President,,Libertarian,Gary Johnson / Bill Weld,1,732,,29,1,9,2,0,0
Richmond,001/64,President,,Independence,Gary Johnson / Bill Weld,7,732,,29,1,9,2,0,0
Richmond,001/64,President,,Working Families,Hillary Clinton / Tim Kaine,7,732,,29,1,9,2,0,0
Richmond,001/64,President,,Women's Equality,Hillary Clinton / Tim Kaine,1,732,,29,1,9,2,0,0
Richmond,001/64,President,,Democratic,Hillary Clinton / Tim Kaine,193,732,,29,1,9,2,0,0
Richmond,001/64,President,,Republican,Donald J. Trump / Michael R. Pence,505,732,,29,1,9,2,0,0
Richmond,001/64,President,,Conservative,Donald J. Trump / Michael R. Pence,39,732,,29,1,9,2,0,0
Richmond,001/64,President,,Green,Jill Stein / Ajamu Baraka,9,732,,29,1,9,2,0,0
Richmond,012/61,President,,Libertarian,Gary Johnson / Bill Weld,7,830,,26,1,8,6,0,0
Richmond,012/61,President,,Independence,Gary Johnson / Bill Weld,11,830,,26,1,8,6,0,0
Richmond,012/61,President,,Working Families,Hillary Clinton / Tim Kaine,15,830,,26,1,8,6,0,0
Richmond,012/61,President,,Women's Equality,Hillary Clinton / Tim Kaine,1,830,,26,1,8,6,0,0
Richmond,012/61,President,,Democratic,Hillary Clinton / Tim Kaine,457,830,,26,1,8,6,0,0
Richmond,012/61,President,,Republican,Donald J. Trump / Michael R. Pence,300,830,,26,1,8,6,0,0
Richmond,012/61,President,,Conservative,Donald J. Trump / Michael R. Pence,45,830,,26,1,8,6,0,0
Richmond,012/61,President,,Green,Jill Stein / Ajamu Baraka,17,830,,26,1,8,6,0,0
Richmond,012/62,President,,Libertarian,Gary Johnson / Bill Weld,6,832,,26,3,26,3,0,0
Richmond,012/62,President,,Independence,Gary Johnson / Bill Weld,8,832,,26,3,26,3,0,0
Richmond,012/62,President,,Working Families,Hillary Clinton / Tim Kaine,3,832,,26,3,26,3,0,0
Richmond,012/62,President,,Women's Equality,Hillary Clinton / Tim Kaine,0,832,,26,3,26,3,0,0
Richmond,012/62,President,,Democratic,Hillary Clinton / Tim Kaine,193,832,,26,3,26,3,0,0
Richmond,012/62,President,,Republican,Donald J. Trump / Michael R. Pence,622,832,,26,3,26,3,0,0
Richmond,012/62,President,,Conservative,Donald J. Trump / Michael R. Pence,38,832,,26,3,26,3,0,0
Richmond,012/62,President,,Green,Jill Stein / Ajamu Baraka,8,832,,26,3,26,3,0,0
Richmond,012/63,President,,Libertarian,Gary Johnson / Bill Weld,1,744,,39,0,12,4,0,0
Richmond,012/63,President,,Independence,Gary Johnson / Bill Weld,12,744,,39,0,12,4,0,0
Richmond,012/63,President,,Working Families,Hillary Clinton / Tim Kaine,14,744,,39,0,12,4,0,0
Richmond,012/63,President,,Women's Equality,Hillary Clinton / Tim Kaine,2,744,,39,0,12,4,0,0
Richmond,012/63,President,,Democratic,Hillary Clinton / Tim Kaine,318,744,,39,0,12,4,0,0
Richmond,012/63,President,,Republican,Donald J. Trump / Michael R. Pence,399,744,,39,0,12,4,0,0
Richmond,012/63,President,,Conservative,Donald J. Trump / Michael R. Pence,35,744,,39,0,12,4,0,0
Richmond,012/63,President,,Green,Jill Stein / Ajamu Baraka,9,744,,39,0,12,4,0,0
Richmond,036/62,President,,Libertarian,Gary Johnson / Bill Weld,2,748,,35,1,15,2,0,0
Richmond,036/62,President,,Independence,Gary Johnson / Bill Weld,3,748,,35,1,15,2,0,0
Richmond,036/62,President,,Working Families,Hillary Clinton / Tim Kaine,9,748,,35,1,15,2,0,0
Richmond,036/62,President,,Women's Equality,Hillary Clinton / Tim Kaine,1,748,,35,1,15,2,0,0
Richmond,036/62,President,,Democratic,Hillary Clinton / Tim Kaine,181,748,,35,1,15,2,0,0
Richmond,036/62,President,,Republican,Donald J. Trump / Michael R. Pence,552,748,,35,1,15,2,0,0
Richmond,036/62,President,,Conservative,Donald J. Trump / Michael R. Pence,36,748,,35,1,15,2,0,0
Richmond,036/62,President,,Green,Jill Stein / Ajamu Baraka,6,748,,35,1,15,2,0,0
Richmond,036/63,President,,Libertarian,Gary Johnson / Bill Weld,4,693,,36,2,8,4,0,0
Richmond,036/63,President,,Independence,Gary Johnson / Bill Weld,14,693,,36,2,8,4,0,0
Richmond,036/63,President,,Working Families,Hillary Clinton / Tim Kaine,14,693,,36,2,8,4,0,0
Richmond,036/63,President,,Women's Equality,Hillary Clinton / Tim Kaine,2,693,,36,2,8,4,0,0
Richmond,036/63,President,,Democratic,Hillary Clinton / Tim Kaine,279,693,,36,2,8,4,0,0
Richmond,036/63,President,,Republican,Donald J. Trump / Michael R. Pence,359,693,,36,2,8,4,0,0
Richmond,036/63,President,,Conservative,Donald J. Trump / Michael R. Pence,45,693,,36,2,8,4,0,0
Richmond,036/63,President,,Green,Jill Stein / Ajamu Baraka,10,693,,36,2,8,4,0,0
Richmond,036/61,President,,Libertarian,Gary Johnson / Bill Weld,0,366,,22,0,3,2,0,0
Richmond,036/61,President,,Independence,Gary Johnson / Bill Weld,4,366,,22,0,3,2,0,0
Richmond,036/61,President,,Working Families,Hillary Clinton / Tim Kaine,2,366,,22,0,3,2,0,0
Richmond,036/61,President,,Women's Equality,Hillary Clinton / Tim Kaine,2,366,,22,0,3,2,0,0
Richmond,036/61,President,,Democratic,Hillary Clinton / Tim Kaine,131,366,,22,0,3,2,0,0
Richmond,036/61,President,,Republican,Donald J. Trump / Michael R. Pence,222,366,,22,0,3,2,0,0
Richmond,036/61,President,,Conservative,Donald J. Trump / Michael R. Pence,21,366,,22,0,3,2,0,0
Richmond,036/61,President,,Green,Jill Stein / Ajamu Baraka,6,366,,22,0,3,2,0,0
Richmond,044/64,President,,Libertarian,Gary Johnson / Bill Weld,3,678,,24,2,11,7,0,0
Richmond,044/64,President,,Independence,Gary Johnson / Bill Weld,4,678,,24,2,11,7,0,0
Richmond,044/64,President,,Working Families,Hillary Clinton / Tim Kaine,6,678,,24,2,11,7,0,0
Richmond,044/64,President,,Women's Equality,Hillary Clinton / Tim Kaine,1,678,,24,2,11,7,0,0
Richmond,044/64,President,,Democratic,Hillary Clinton / Tim Kaine,281,678,,24,2,11,7,0,0
Richmond,044/64,President,,Republican,Donald J. Trump / Michael R. Pence,372,678,,24,2,11,7,0,0
Richmond,044/64,President,,Conservative,Donald J. Trump / Michael R. Pence,25,678,,24,2,11,7,0,0
Richmond,044/64,President,,Green,Jill Stein / Ajamu Baraka,13,678,,24,2,11,7,0,0
Richmond,048/64,President,,Libertarian,Gary Johnson / Bill Weld,0,328,,24,1,3,2,0,2
Richmond,048/64,President,,Independence,Gary Johnson / Bill Weld,5,328,,24,1,3,2,0,2
Richmond,048/64,President,,Working Families,Hillary Clinton / Tim Kaine,6,328,,24,1,3,2,0,2
Richmond,048/64,President,,Women's Equality,Hillary Clinton / Tim Kaine,0,328,,24,1,3,2,0,2
Richmond,048/64,President,,Democratic,Hillary Clinton / Tim Kaine,71,328,,24,1,3,2,0,2
Richmond,048/64,President,,Republican,Donald J. Trump / Michael R. Pence,239,328,,24,1,3,2,0,2
Richmond,048/64,President,,Conservative,Donald J. Trump / Michael R. Pence,27,328,,24,1,3,2,0,2
Richmond,048/64,President,,Green,Jill Stein / Ajamu Baraka,3,328,,24,1,3,2,0,2
Richmond,016/64,President,,Libertarian,Gary Johnson / Bill Weld,4,766,,43,3,14,7,0,1
Richmond,016/64,President,,Independence,Gary Johnson / Bill Weld,10,766,,43,3,14,7,0,1
Richmond,016/64,President,,Working Families,Hillary Clinton / Tim Kaine,9,766,,43,3,14,7,0,1
Richmond,016/64,President,,Women's Equality,Hillary Clinton / Tim Kaine,2,766,,43,3,14,7,0,1
Richmond,016/64,President,,Democratic,Hillary Clinton / Tim Kaine,186,766,,43,3,14,7,0,1
Richmond,016/64,President,,Republican,Donald J. Trump / Michael R. Pence,525,766,,43,3,14,7,0,1
Richmond,016/64,President,,Conservative,Donald J. Trump / Michael R. Pence,72,766,,43,3,14,7,0,1
Richmond,016/64,President,,Green,Jill Stein / Ajamu Baraka,10,766,,43,3,14,7,0,1
Richmond,008/64,President,,Libertarian,Gary Johnson / Bill Weld,3,756,,40,1,4,6,0,0
Richmond,008/64,President,,Independence,Gary Johnson / Bill Weld,5,756,,40,1,4,6,0,0
Richmond,008/64,President,,Working Families,Hillary Clinton / Tim Kaine,9,756,,40,1,4,6,0,0
Richmond,008/64,President,,Women's Equality,Hillary Clinton / Tim Kaine,0,756,,40,1,4,6,0,0
Richmond,008/64,President,,Democratic,Hillary Clinton / Tim Kaine,196,756,,40,1,4,6,0,0
Richmond,008/64,President,,Republican,Donald J. Trump / Michael R. Pence,516,756,,40,1,4,6,0,0
Richmond,008/64,President,,Conservative,Donald J. Trump / Michael R. Pence,56,756,,40,1,4,6,0,0
Richmond,008/64,President,,Green,Jill Stein / Ajamu Baraka,3,756,,40,1,4,6,0,0
Richmond,059/61,President,,Libertarian,Gary Johnson / Bill Weld,3,758,,22,1,16,3,0,0
Richmond,059/61,President,,Independence,Gary Johnson / Bill Weld,1,758,,22,1,16,3,0,0
Richmond,059/61,President,,Working Families,Hillary Clinton / Tim Kaine,15,758,,22,1,16,3,0,0
Richmond,059/61,President,,Women's Equality,Hillary Clinton / Tim Kaine,2,758,,22,1,16,3,0,0
Richmond,059/61,President,,Democratic,Hillary Clinton / Tim Kaine,675,758,,22,1,16,3,0,0
Richmond,059/61,President,,Republican,Donald J. Trump / Michael R. Pence,74,758,,22,1,16,3,0,0
Richmond,059/61,President,,Conservative,Donald J. Trump / Michael R. Pence,7,758,,22,1,16,3,0,0
Richmond,059/61,President,,Green,Jill Stein / Ajamu Baraka,13,758,,22,1,16,3,0,0
Richmond,016/61,President,,Libertarian,Gary Johnson / Bill Weld,1,429,,26,0,36,1,0,0
Richmond,016/61,President,,Independence,Gary Johnson / Bill Weld,2,429,,26,0,36,1,0,0
Richmond,016/61,President,,Working Families,Hillary Clinton / Tim Kaine,12,429,,26,0,36,1,0,0
Richmond,016/61,President,,Women's Equality,Hillary Clinton / Tim Kaine,2,429,,26,0,36,1,0,0
Richmond,016/61,President,,Democratic,Hillary Clinton / Tim Kaine,414,429,,26,0,36,1,0,0
Richmond,016/61,President,,Republican,Donald J. Trump / Michael R. Pence,44,429,,26,0,36,1,0,0
Richmond,016/61,President,,Conservative,Donald J. Trump / Michael R. Pence,1,429,,26,0,36,1,0,0
Richmond,016/61,President,,Green,Jill Stein / Ajamu Baraka,3,429,,26,0,36,1,0,0
Richmond,016/62,President,,Libertarian,Gary Johnson / Bill Weld,3,758,,37,1,6,9,0,0
Richmond,016/62,President,,Independence,Gary Johnson / Bill Weld,6,758,,37,1,6,9,0,0
Richmond,016/62,President,,Working Families,Hillary Clinton / Tim Kaine,5,758,,37,1,6,9,0,0
Richmond,016/62,President,,Women's Equality,Hillary Clinton / Tim Kaine,0,758,,37,1,6,9,0,0
Richmond,016/62,President,,Democratic,Hillary Clinton / Tim Kaine,238,758,,37,1,6,9,0,0
Richmond,016/62,President,,Republican,Donald J. Trump / Michael R. Pence,499,758,,37,1,6,9,0,0
Richmond,016/62,President,,Conservative,Donald J. Trump / Michael R. Pence,34,758,,37,1,6,9,0,0
Richmond,016/62,President,,Green,Jill Stein / Ajamu Baraka,4,758,,37,1,6,9,0,0
Richmond,059/62,President,,Libertarian,Gary Johnson / Bill Weld,4,479,,23,2,12,3,0,0
Richmond,059/62,President,,Independence,Gary Johnson / Bill Weld,5,479,,23,2,12,3,0,0
Richmond,059/62,President,,Working Families,Hillary Clinton / Tim Kaine,3,479,,23,2,12,3,0,0
Richmond,059/62,President,,Women's Equality,Hillary Clinton / Tim Kaine,0,479,,23,2,12,3,0,0
Richmond,059/62,President,,Democratic,Hillary Clinton / Tim Kaine,140,479,,23,2,12,3,0,0
Richmond,059/62,President,,Republican,Donald J. Trump / Michael R. Pence,322,479,,23,2,12,3,0,0
Richmond,059/62,President,,Conservative,Donald J. Trump / Michael R. Pence,32,479,,23,2,12,3,0,0
Richmond,059/62,President,,Green,Jill Stein / Ajamu Baraka,5,479,,23,2,12,3,0,0
Richmond,003/62,President,,Libertarian,Gary Johnson / Bill Weld,2,731,,45,3,6,3,0,0
Richmond,003/62,President,,Independence,Gary Johnson / Bill Weld,8,731,,45,3,6,3,0,0
Richmond,003/62,President,,Working Families,Hillary Clinton / Tim Kaine,5,731,,45,3,6,3,0,0
Richmond,003/62,President,,Women's Equality,Hillary Clinton / Tim Kaine,1,731,,45,3,6,3,0,0
Richmond,003/62,President,,Democratic,Hillary Clinton / Tim Kaine,133,731,,45,3,6,3,0,0
Richmond,003/62,President,,Republican,Donald J. Trump / Michael R. Pence,580,731,,45,3,6,3,0,0
Richmond,003/62,President,,Conservative,Donald J. Trump / Michael R. Pence,41,731,,45,3,6,3,0,0
Richmond,003/62,President,,Green,Jill Stein / Ajamu Baraka,5,731,,45,3,6,3,0,0
Richmond,003/63,President,,Libertarian,Gary Johnson / Bill Weld,2,435,,13,2,9,5,0,0
Richmond,003/63,President,,Independence,Gary Johnson / Bill Weld,4,435,,13,2,9,5,0,0
Richmond,003/63,President,,Working Families,Hillary Clinton / Tim Kaine,5,435,,13,2,9,5,0,0
Richmond,003/63,President,,Women's Equality,Hillary Clinton / Tim Kaine,2,435,,13,2,9,5,0,0
Richmond,003/63,President,,Democratic,Hillary Clinton / Tim Kaine,212,435,,13,2,9,5,0,0
Richmond,003/63,President,,Republican,Donald J. Trump / Michael R. Pence,208,435,,13,2,9,5,0,0
Richmond,003/63,President,,Conservative,Donald J. Trump / Michael R. Pence,13,435,,13,2,9,5,0,0
Richmond,003/63,President,,Green,Jill Stein / Ajamu Baraka,5,435,,13,2,9,5,0,0
Richmond,003/61,President,,Libertarian,Gary Johnson / Bill Weld,2,775,,44,10,25,4,0,0
Richmond,003/61,President,,Independence,Gary Johnson / Bill Weld,6,775,,44,10,25,4,0,0
Richmond,003/61,President,,Working Families,Hillary Clinton / Tim Kaine,28,775,,44,10,25,4,0,0
Richmond,003/61,President,,Women's Equality,Hillary Clinton / Tim Kaine,2,775,,44,10,25,4,0,0
Richmond,003/61,President,,Democratic,Hillary Clinton / Tim Kaine,650,775,,44,10,25,4,0,0
Richmond,003/61,President,,Republican,Donald J. Trump / Michael R. Pence,112,775,,44,10,25,4,0,0
Richmond,003/61,President,,Conservative,Donald J. Trump / Michael R. Pence,17,775,,44,10,25,4,0,0
Richmond,003/61,President,,Green,Jill Stein / Ajamu Baraka,30,775,,44,10,25,4,0,0
Richmond,036/64,President,,Libertarian,Gary Johnson / Bill Weld,2,638,,33,1,10,3,0,2
Richmond,036/64,President,,Independence,Gary Johnson / Bill Weld,5,638,,33,1,10,3,0,2
Richmond,036/64,President,,Working Families,Hillary Clinton / Tim Kaine,8,638,,33,1,10,3,0,2
Richmond,036/64,President,,Women's Equality,Hillary Clinton / Tim Kaine,2,638,,33,1,10,3,0,2
Richmond,036/64,President,,Democratic,Hillary Clinton / Tim Kaine,264,638,,33,1,10,3,0,2
Richmond,036/64,President,,Republican,Donald J. Trump / Michael R. Pence,338,638,,33,1,10,3,0,2
Richmond,036/64,President,,Conservative,Donald J. Trump / Michael R. Pence,49,638,,33,1,10,3,0,2
Richmond,036/64,President,,Green,Jill Stein / Ajamu Baraka,8,638,,33,1,10,3,0,2
Richmond,003/64,President,,Libertarian,Gary Johnson / Bill Weld,2,724,,46,4,5,5,0,1
Richmond,003/64,President,,Independence,Gary Johnson / Bill Weld,9,724,,46,4,5,5,0,1
Richmond,003/64,President,,Working Families,Hillary Clinton / Tim Kaine,6,724,,46,4,5,5,0,1
Richmond,003/64,President,,Women's Equality,Hillary Clinton / Tim Kaine,1,724,,46,4,5,5,0,1
Richmond,003/64,President,,Democratic,Hillary Clinton / Tim Kaine,164,724,,46,4,5,5,0,1
Richmond,003/64,President,,Republican,Donald J. Trump / Michael R. Pence,519,724,,46,4,5,5,0,1
Richmond,003/64,President,,Conservative,Donald J. Trump / Michael R. Pence,61,724,,46,4,5,5,0,1
Richmond,003/64,President,,Green,Jill Stein / Ajamu Baraka,4,724,,46,4,5,5,0,1
Richmond,039/64,President,,Libertarian,Gary Johnson / Bill Weld,2,697,,29,4,9,2,0,1
Richmond,039/64,President,,Independence,Gary Johnson / Bill Weld,9,697,,29,4,9,2,0,1
Richmond,039/64,President,,Working Families,Hillary Clinton / Tim Kaine,10,697,,29,4,9,2,0,1
Richmond,039/64,President,,Women's Equality,Hillary Clinton / Tim Kaine,1,697,,29,4,9,2,0,1
Richmond,039/64,President,,Democratic,Hillary Clinton / Tim Kaine,239,697,,29,4,9,2,0,1
Richmond,039/64,President,,Republican,Donald J. Trump / Michael R. Pence,424,697,,29,4,9,2,0,1
Richmond,039/64,President,,Conservative,Donald J. Trump / Michael R. Pence,34,697,,29,4,9,2,0,1
Richmond,039/64,President,,Green,Jill Stein / Ajamu Baraka,11,697,,29,4,9,2,0,1
Richmond,064/61,President,,Libertarian,Gary Johnson / Bill Weld,1,214,,6,1,1,3,0,0
Richmond,064/61,President,,Independence,Gary Johnson / Bill Weld,0,214,,6,1,1,3,0,0
Richmond,064/61,President,,Working Families,Hillary Clinton / Tim Kaine,8,214,,6,1,1,3,0,0
Richmond,064/61,President,,Women's Equality,Hillary Clinton / Tim Kaine,2,214,,6,1,1,3,0,0
Richmond,064/61,President,,Democratic,Hillary Clinton / Tim Kaine,167,214,,6,1,1,3,0,0
Richmond,064/61,President,,Republican,Donald J. Trump / Michael R. Pence,36,214,,6,1,1,3,0,0
Richmond,064/61,President,,Conservative,Donald J. Trump / Michael R. Pence,3,214,,6,1,1,3,0,0
Richmond,064/61,President,,Green,Jill Stein / Ajamu Baraka,1,214,,6,1,1,3,0,0
Richmond,039/62,President,,Libertarian,Gary Johnson / Bill Weld,3,735,,46,2,8,5,0,0
Richmond,039/62,President,,Independence,Gary Johnson / Bill Weld,5,735,,46,2,8,5,0,0
Richmond,039/62,President,,Working Families,Hillary Clinton / Tim Kaine,5,735,,46,2,8,5,0,0
Richmond,039/62,President,,Women's Equality,Hillary Clinton / Tim Kaine,0,735,,46,2,8,5,0,0
Richmond,039/62,President,,Democratic,Hillary Clinton / Tim Kaine,161,735,,46,2,8,5,0,0
Richmond,039/62,President,,Republican,Donald J. Trump / Michael R. Pence,528,735,,46,2,8,5,0,0
Richmond,039/62,President,,Conservative,Donald J. Trump / Michael R. Pence,73,735,,46,2,8,5,0,0
Richmond,039/62,President,,Green,Jill Stein / Ajamu Baraka,5,735,,46,2,8,5,0,0
Richmond,039/61,President,,Libertarian,Gary Johnson / Bill Weld,2,751,,50,6,21,8,0,0
Richmond,039/61,President,,Independence,Gary Johnson / Bill Weld,13,751,,50,6,21,8,0,0
Richmond,039/61,President,,Working Families,Hillary Clinton / Tim Kaine,15,751,,50,6,21,8,0,0
Richmond,039/61,President,,Women's Equality,Hillary Clinton / Tim Kaine,4,751,,50,6,21,8,0,0
Richmond,039/61,President,,Democratic,Hillary Clinton / Tim Kaine,354,751,,50,6,21,8,0,0
Richmond,039/61,President,,Republican,Donald J. Trump / Michael R. Pence,340,751,,50,6,21,8,0,0
Richmond,039/61,President,,Conservative,Donald J. Trump / Michael R. Pence,68,751,,50,6,21,8,0,0
Richmond,039/61,President,,Green,Jill Stein / Ajamu Baraka,12,751,,50,6,21,8,0,0
Richmond,064/62,President,,Libertarian,Gary Johnson / Bill Weld,3,370,,33,1,5,,0,0
Richmond,064/62,President,,Independence,Gary Johnson / Bill Weld,5,370,,33,1,5,,0,0
Richmond,064/62,President,,Working Families,Hillary Clinton / Tim Kaine,1,370,,33,1,5,,0,0
Richmond,064/62,President,,Women's Equality,Hillary Clinton / Tim Kaine,2,370,,33,1,5,,0,0
Richmond,064/62,President,,Democratic,Hillary Clinton / Tim Kaine,109,370,,33,1,5,,0,0
Richmond,064/62,President,,Republican,Donald J. Trump / Michael R. Pence,254,370,,33,1,5,,0,0
Richmond,064/62,President,,Conservative,Donald J. Trump / Michael R. Pence,28,370,,33,1,5,,0,0
Richmond,064/62,President,,Green,Jill Stein / Ajamu Baraka,5,370,,33,1,5,,0,0
Richmond,061/62,President,,Libertarian,Gary Johnson / Bill Weld,2,515,,23,0,7,4,0,0
Richmond,061/62,President,,Independence,Gary Johnson / Bill Weld,2,515,,23,0,7,4,0,0
Richmond,061/62,President,,Working Families,Hillary Clinton / Tim Kaine,3,515,,23,0,7,4,0,0
Richmond,061/62,President,,Women's Equality,Hillary Clinton / Tim Kaine,0,515,,23,0,7,4,0,0
Richmond,061/62,President,,Democratic,Hillary Clinton / Tim Kaine,177,515,,23,0,7,4,0,0
Richmond,061/62,President,,Republican,Donald J. Trump / Michael R. Pence,320,515,,23,0,7,4,0,0
Richmond,061/62,President,,Conservative,Donald J. Trump / Michael R. Pence,31,515,,23,0,7,4,0,0
Richmond,061/62,President,,Green,Jill Stein / Ajamu Baraka,3,515,,23,0,7,4,0,0
Richmond,061/63,President,,Libertarian,Gary Johnson / Bill Weld,3,572,,43,4,14,2,0,0
Richmond,061/63,President,,Independence,Gary Johnson / Bill Weld,10,572,,43,4,14,2,0,0
Richmond,061/63,President,,Working Families,Hillary Clinton / Tim Kaine,10,572,,43,4,14,2,0,0
Richmond,061/63,President,,Women's Equality,Hillary Clinton / Tim Kaine,2,572,,43,4,14,2,0,0
Richmond,061/63,President,,Democratic,Hillary Clinton / Tim Kaine,280,572,,43,4,14,2,0,0
Richmond,061/63,President,,Republican,Donald J. Trump / Michael R. Pence,261,572,,43,4,14,2,0,0
Richmond,061/63,President,,Conservative,Donald J. Trump / Michael R. Pence,47,572,,43,4,14,2,0,0
Richmond,061/63,President,,Green,Jill Stein / Ajamu Baraka,14,572,,43,4,14,2,0,0
Richmond,018/64,President,,Libertarian,Gary Johnson / Bill Weld,5,672,,34,2,18,6,0,0
Richmond,018/64,President,,Independence,Gary Johnson / Bill Weld,5,672,,34,2,18,6,0,0
Richmond,018/64,President,,Working Families,Hillary Clinton / Tim Kaine,12,672,,34,2,18,6,0,0
Richmond,018/64,President,,Women's Equality,Hillary Clinton / Tim Kaine,4,672,,34,2,18,6,0,0
Richmond,018/64,President,,Democratic,Hillary Clinton / Tim Kaine,216,672,,34,2,18,6,0,0
Richmond,018/64,President,,Republican,Donald J. Trump / Michael R. Pence,419,672,,34,2,18,6,0,0
Richmond,018/64,President,,Conservative,Donald J. Trump / Michael R. Pence,42,672,,34,2,18,6,0,0
Richmond,018/64,President,,Green,Jill Stein / Ajamu Baraka,12,672,,34,2,18,6,0,0
Richmond,061/61,President,,Libertarian,Gary Johnson / Bill Weld,0,512,,12,0,29,1,0,0
Richmond,061/61,President,,Independence,Gary Johnson / Bill Weld,0,512,,12,0,29,1,0,0
Richmond,061/61,President,,Working Families,Hillary Clinton / Tim Kaine,1,512,,12,0,29,1,0,0
Richmond,061/61,President,,Women's Equality,Hillary Clinton / Tim Kaine,1,512,,12,0,29,1,0,0
Richmond,061/61,President,,Democratic,Hillary Clinton / Tim Kaine,527,512,,12,0,29,1,0,0
Richmond,061/61,President,,Republican,Donald J. Trump / Michael R. Pence,17,512,,12,0,29,1,0,0
Richmond,061/61,President,,Conservative,Donald J. Trump / Michael R. Pence,1,512,,12,0,29,1,0,0
Richmond,061/61,President,,Green,Jill Stein / Ajamu Baraka,1,512,,12,0,29,1,0,0
Richmond,065/62,President,,Libertarian,Gary Johnson / Bill Weld,5,793,,45,1,8,6,1,0
Richmond,065/62,President,,Independence,Gary Johnson / Bill Weld,5,793,,45,1,8,6,1,0
Richmond,065/62,President,,Working Families,Hillary Clinton / Tim Kaine,6,793,,45,1,8,6,1,0
Richmond,065/62,President,,Women's Equality,Hillary Clinton / Tim Kaine,2,793,,45,1,8,6,1,0
Richmond,065/62,President,,Democratic,Hillary Clinton / Tim Kaine,166,793,,45,1,8,6,1,0
Richmond,065/62,President,,Republican,Donald J. Trump / Michael R. Pence,606,793,,45,1,8,6,1,0
Richmond,065/62,President,,Conservative,Donald J. Trump / Michael R. Pence,42,793,,45,1,8,6,1,0
Richmond,065/62,President,,Green,Jill Stein / Ajamu Baraka,5,793,,45,1,8,6,1,0
Richmond,065/63,President,,Libertarian,Gary Johnson / Bill Weld,4,648,,22,0,14,5,0,0
Richmond,065/63,President,,Independence,Gary Johnson / Bill Weld,8,648,,22,0,14,5,0,0
Richmond,065/63,President,,Working Families,Hillary Clinton / Tim Kaine,14,648,,22,0,14,5,0,0
Richmond,065/63,President,,Women's Equality,Hillary Clinton / Tim Kaine,3,648,,22,0,14,5,0,0
Richmond,065/63,President,,Democratic,Hillary Clinton / Tim Kaine,241,648,,22,0,14,5,0,0
Richmond,065/63,President,,Republican,Donald J. Trump / Michael R. Pence,364,648,,22,0,14,5,0,0
Richmond,065/63,President,,Conservative,Donald J. Trump / Michael R. Pence,35,648,,22,0,14,5,0,0
