county,precinct,office,district,party,candidates,votes
Jefferson,Rutland 2,President,,,Blanks,4
Jefferson,Rutland 3,President,,,Blanks,0
Jefferson,Theresa 1,President,,,Blanks,11
Jefferson,Watertown 1,President,,,Blanks,10
Jefferson,Watertown 2,President,,,Blanks,14
Jefferson,Wilna 1,President,,,Blanks,9
Jefferson,Wilna 2,President,,,Blanks,0
Jefferson,Wilna 3,President,,,Blanks,0
Jefferson,Wilna 4,President,,,Blanks,1
Jefferson,Wilna 5,President,,,Blanks,4
Jefferson,Worth 1,President,,,Blanks,1
Jefferson,12/1,President,,,Void,1
Jefferson,12/2,President,,,Void,2
Jefferson,12/3,President,,,Void,0
Jefferson,13/1,President,,,Void,2
Jefferson,13/2,President,,,Void,0
Jefferson,13/3,President,,,Void,2
Jefferson,14/1,President,,,Void,1
Jefferson,14/2,President,,,Void,0
Jefferson,15/1,President,,,Void,2
Jefferson,15/2,President,,,Void,1
Jefferson,15/3,President,,,Void,1
Jefferson,Adams 1,President,,,Void,3
Jefferson,Adams 2,President,,,Void,1
Jefferson,Adams 3,President,,,Void,1
Jefferson,Alexandria 1,President,,,Void,5
Jefferson,Alexandria 2,President,,,Void,1
Jefferson,Alexandria 3,President,,,Void,1
Jefferson,Antwerp 1.,President,,,Void,0
Jefferson,Antwerp 2,President,,,Void,0
Jefferson,Brownville 1,President,,,Void,1
Jefferson,Brownville 2,President,,,Void,2
Jefferson,Brownville 3.,President,,,Void,0
Jefferson,Brownville 4,President,,,Void,0
Jefferson,Brownville 5,President,,,Void,0
Jefferson,Cape Vincent 1,President,,,Void,1
Jefferson,Cape Vincent 2,President,,,Void,2
Jefferson,Champion 1,President,,,Void,0
Jefferson,Champion 2,President,,,Void,1
Jefferson,Clayton 1,President,,,Void,0
Jefferson,Clayton 2,President,,,Void,1
Jefferson,Clayton 3,President,,,Void,3
Jefferson,Ellisburg 1,President,,,Void,0
Jefferson,Elllisburg 2,President,,,Void,1
Jefferson,Ellisburg 3,President,,,Void,0
Jefferson,Ellisburg 4,President,,,Void,0
Jefferson,Henderson 1,President,,,Void,3
Jefferson,Hounsfield 1,President,,,Void,0
Jefferson,Hounsfield 2,President,,,Void,0
Jefferson,LeRay 1,President,,,Void,0
Jefferson,LeRay 2,President,,,Void,0
Jefferson,LeRay 3,President,,,Void,0
Jefferson,LeRay 4,President,,,Void,0
Jefferson,LeRay 5,President,,,Void,0
Jefferson,LeRay 6,President,,,Void,0
Jefferson,LeRay 7,President,,,Void,0
Jefferson,LeRay 8,President,,,Void,1
Jefferson,Lorraine 1,President,,,Void,0
Jefferson,Lyme 1,President,,,Void,2
Jefferson,Lyme 2,President,,,Void,2
Jefferson,Lyme 3.,President,,,Void,0
Jefferson,Orleans 1,President,,,Void,0
Jefferson,Orleans 2,President,,,Void,0
Jefferson,Pamelia 1,President,,,Void,0
Jefferson,Pamelia 2,President,,,Void,1
Jefferson,Philadelphia 1,President,,,Void,0
Jefferson,Philadelphia 2,President,,,Void,0
Jefferson,Rodman 1,President,,,Void,0
Jefferson,Rutland 1,President,,,Void,0
Jefferson,Rutland 2,President,,,Void,0
Jefferson,Rutland 3,President,,,Void,0
Jefferson,Theresa 1,President,,,Void,0
Jefferson,Watertown 1,President,,,Void,1
Jefferson,Watertown 2,President,,,Void,0
Jefferson,Wilna 1,President,,,Void,3
Jefferson,Wilna 2,President,,,Void,0
Jefferson,Wilna 3,President,,,Void,0
Jefferson,Wilna 4,President,,,Void,0
Jefferson,Wilna 5,President,,,Void,1
Jefferson,Worth 1,President,,,Void,0
Jefferson,12/1,U.S. Senate,,DEM,Charles E. Schumer,538
Jefferson,12/2,U.S. Senate,,DEM,Charles E. Schumer,435
Jefferson,12/3,U.S. Senate,,DEM,Charles E. Schumer,402
Jefferson,13/1,U.S. Senate,,DEM,Charles E. Schumer,411
Jefferson,13/2,U.S. Senate,,DEM,Charles E. Schumer,472
Jefferson,13/3,U.S. Senate,,DEM,Charles E. Schumer,281
Jefferson,14/1,U.S. Senate,,DEM,Charles E. Schumer,346
Jefferson,14/2,U.S. Senate,,DEM,Charles E. Schumer,200
Jefferson,15/1,U.S. Senate,,DEM,Charles E. Schumer,456
Jefferson,15/2,U.S. Senate,,DEM,Charles E. Schumer,414
Jefferson,15/3,U.S. Senate,,DEM,Charles E. Schumer,127
Jefferson,Adams 1,U.S. Senate,,DEM,Charles E. Schumer,345
Jefferson,Adams 2,U.S. Senate,,DEM,Charles E. Schumer,189
Jefferson,Adams 3,U.S. Senate,,DEM,Charles E. Schumer,442
Jefferson,Alexandria 1,U.S. Senate,,DEM,Charles E. Schumer,269
Jefferson,Alexandria 2,U.S. Senate,,DEM,Charles E. Schumer,257
Jefferson,Alexandria 3,U.S. Senate,,DEM,Charles E. Schumer,367
Jefferson,Antwerp 1.,U.S. Senate,,DEM,Charles E. Schumer,114
Jefferson,Antwerp 2,U.S. Senate,,DEM,Charles E. Schumer,198
Jefferson,Brownville 1,U.S. Senate,,DEM,Charles E. Schumer,223
Jefferson,Brownville 2,U.S. Senate,,DEM,Charles E. Schumer,217
Jefferson,Brownville 3.,U.S. Senate,,DEM,Charles E. Schumer,251
Jefferson,Brownville 4,U.S. Senate,,DEM,Charles E. Schumer,191
Jefferson,Brownville 5,U.S. Senate,,DEM,Charles E. Schumer,295
Jefferson,Cape Vincent 1,U.S. Senate,,DEM,Charles E. Schumer,253
Jefferson,Cape Vincent 2,U.S. Senate,,DEM,Charles E. Schumer,477
Jefferson,Champion 1,U.S. Senate,,DEM,Charles E. Schumer,385
Jefferson,Champion 2,U.S. Senate,,DEM,Charles E. Schumer,284
Jefferson,Clayton 1,U.S. Senate,,DEM,Charles E. Schumer,205
Jefferson,Clayton 2,U.S. Senate,,DEM,Charles E. Schumer,440
Jefferson,Clayton 3,U.S. Senate,,DEM,Charles E. Schumer,413
Jefferson,Ellisburg 1,U.S. Senate,,DEM,Charles E. Schumer,74
Jefferson,Elllisburg 2,U.S. Senate,,DEM,Charles E. Schumer,151
Jefferson,Ellisburg 3,U.S. Senate,,DEM,Charles E. Schumer,44
Jefferson,Ellisburg 4,U.S. Senate,,DEM,Charles E. Schumer,306
Jefferson,Henderson 1,U.S. Senate,,DEM,Charles E. Schumer,355
Jefferson,Hounsfield 1,U.S. Senate,,DEM,Charles E. Schumer,384
Jefferson,Hounsfield 2,U.S. Senate,,DEM,Charles E. Schumer,409
Jefferson,LeRay 1,U.S. Senate,,DEM,Charles E. Schumer,93
Jefferson,LeRay 2,U.S. Senate,,DEM,Charles E. Schumer,43
Jefferson,LeRay 3,U.S. Senate,,DEM,Charles E. Schumer,100
Jefferson,LeRay 4,U.S. Senate,,DEM,Charles E. Schumer,333
Jefferson,LeRay 5,U.S. Senate,,DEM,Charles E. Schumer,144
Jefferson,LeRay 6,U.S. Senate,,DEM,Charles E. Schumer,56
Jefferson,LeRay 7,U.S. Senate,,DEM,Charles E. Schumer,44
Jefferson,LeRay 8,U.S. Senate,,DEM,Charles E. Schumer,313
Jefferson,Lorraine 1,U.S. Senate,,DEM,Charles E. Schumer,148
Jefferson,Lyme 1,U.S. Senate,,DEM,Charles E. Schumer,208
Jefferson,Lyme 2,U.S. Senate,,DEM,Charles E. Schumer,254
Jefferson,Lyme 3.,U.S. Senate,,DEM,Charles E. Schumer,120
Jefferson,Orleans 1,U.S. Senate,,DEM,Charles E. Schumer,325
Jefferson,Orleans 2,U.S. Senate,,DEM,Charles E. Schumer,248
Jefferson,Pamelia 1,U.S. Senate,,DEM,Charles E. Schumer,234
Jefferson,Pamelia 2,U.S. Senate,,DEM,Charles E. Schumer,302
Jefferson,Philadelphia 1,U.S. Senate,,DEM,Charles E. Schumer,142
Jefferson,Philadelphia 2,U.S. Senate,,DEM,Charles E. Schumer,132
Jefferson,Rodman 1,U.S. Senate,,DEM,Charles E. Schumer,196
Jefferson,Rutland 1,U.S. Senate,,DEM,Charles E. Schumer,198
Jefferson,Rutland 2,U.S. Senate,,DEM,Charles E. Schumer,166
Jefferson,Rutland 3,U.S. Senate,,DEM,Charles E. Schumer,77
Jefferson,Theresa 1,U.S. Senate,,DEM,Charles E. Schumer,425
Jefferson,Watertown 1,U.S. Senate,,DEM,Charles E. Schumer,538
Jefferson,Watertown 2,U.S. Senate,,DEM,Charles E. Schumer,410
Jefferson,Wilna 1,U.S. Senate,,DEM,Charles E. Schumer,434
Jefferson,Wilna 2,U.S. Senate,,DEM,Charles E. Schumer,21
Jefferson,Wilna 3,U.S. Senate,,DEM,Charles E. Schumer,46
Jefferson,Wilna 4,U.S. Senate,,DEM,Charles E. Schumer,79
Jefferson,Wilna 5,U.S. Senate,,DEM,Charles E. Schumer,192
Jefferson,Worth 1,U.S. Senate,,DEM,Charles E. Schumer,57
Jefferson,12/1,U.S. Senate,,WF,Charles E. Schumer,21
Jefferson,12/2,U.S. Senate,,WF,Charles E. Schumer,31
Jefferson,12/3,U.S. Senate,,WF,Charles E. Schumer,20
Jefferson,13/1,U.S. Senate,,WF,Charles E. Schumer,35
Jefferson,13/2,U.S. Senate,,WF,Charles E. Schumer,25
Jefferson,13/3,U.S. Senate,,WF,Charles E. Schumer,26
Jefferson,14/1,U.S. Senate,,WF,Charles E. Schumer,48
Jefferson,14/2,U.S. Senate,,WF,Charles E. Schumer,18
Jefferson,15/1,U.S. Senate,,WF,Charles E. Schumer,33
Jefferson,15/2,U.S. Senate,,WF,Charles E. Schumer,29
Jefferson,15/3,U.S. Senate,,WF,Charles E. Schumer,18
Jefferson,Adams 1,U.S. Senate,,WF,Charles E. Schumer,19
Jefferson,Adams 2,U.S. Senate,,WF,Charles E. Schumer,19
Jefferson,Adams 3,U.S. Senate,,WF,Charles E. Schumer,37
Jefferson,Alexandria 1,U.S. Senate,,WF,Charles E. Schumer,16
Jefferson,Alexandria 2,U.S. Senate,,WF,Charles E. Schumer,14
Jefferson,Alexandria 3,U.S. Senate,,WF,Charles E. Schumer,45
Jefferson,Antwerp 1.,U.S. Senate,,WF,Charles E. Schumer,17
Jefferson,Antwerp 2,U.S. Senate,,WF,Charles E. Schumer,18
Jefferson,Brownville 1,U.S. Senate,,WF,Charles E. Schumer,20
Jefferson,Brownville 2,U.S. Senate,,WF,Charles E. Schumer,15
Jefferson,Brownville 3.,U.S. Senate,,WF,Charles E. Schumer,29
Jefferson,Brownville 4,U.S. Senate,,WF,Charles E. Schumer,17
Jefferson,Brownville 5,U.S. Senate,,WF,Charles E. Schumer,18
Jefferson,Cape Vincent 1,U.S. Senate,,WF,Charles E. Schumer,16
Jefferson,Cape Vincent 2,U.S. Senate,,WF,Charles E. Schumer,32
Jefferson,Champion 1,U.S. Senate,,WF,Charles E. Schumer,37
Jefferson,Champion 2,U.S. Senate,,WF,Charles E. Schumer,23
Jefferson,Clayton 1,U.S. Senate,,WF,Charles E. Schumer,27
Jefferson,Clayton 2,U.S. Senate,,WF,Charles E. Schumer,21
Jefferson,Clayton 3,U.S. Senate,,WF,Charles E. Schumer,37
Jefferson,Ellisburg 1,U.S. Senate,,WF,Charles E. Schumer,7
Jefferson,Elllisburg 2,U.S. Senate,,WF,Charles E. Schumer,27
Jefferson,Ellisburg 3,U.S. Senate,,WF,Charles E. Schumer,6
Jefferson,Ellisburg 4,U.S. Senate,,WF,Charles E. Schumer,19
Jefferson,Henderson 1,U.S. Senate,,WF,Charles E. Schumer,24
Jefferson,Hounsfield 1,U.S. Senate,,WF,Charles E. Schumer,11
Jefferson,Hounsfield 2,U.S. Senate,,WF,Charles E. Schumer,46
Jefferson,LeRay 1,U.S. Senate,,WF,Charles E. Schumer,12
Jefferson,LeRay 2,U.S. Senate,,WF,Charles E. Schumer,6
Jefferson,LeRay 3,U.S. Senate,,WF,Charles E. Schumer,8
Jefferson,LeRay 4,U.S. Senate,,WF,Charles E. Schumer,28
Jefferson,LeRay 5,U.S. Senate,,WF,Charles E. Schumer,9
Jefferson,LeRay 6,U.S. Senate,,WF,Charles E. Schumer,7
Jefferson,LeRay 7,U.S. Senate,,WF,Charles E. Schumer,5
Jefferson,LeRay 8,U.S. Senate,,WF,Charles E. Schumer,18
Jefferson,Lorraine 1,U.S. Senate,,WF,Charles E. Schumer,11
Jefferson,Lyme 1,U.S. Senate,,WF,Charles E. Schumer,10
Jefferson,Lyme 2,U.S. Senate,,WF,Charles E. Schumer,21
Jefferson,Lyme 3.,U.S. Senate,,WF,Charles E. Schumer,13
Jefferson,Orleans 1,U.S. Senate,,WF,Charles E. Schumer,30
Jefferson,Orleans 2,U.S. Senate,,WF,Charles E. Schumer,19
Jefferson,Pamelia 1,U.S. Senate,,WF,Charles E. Schumer,27
Jefferson,Pamelia 2,U.S. Senate,,WF,Charles E. Schumer,23
Jefferson,Philadelphia 1,U.S. Senate,,WF,Charles E. Schumer,17
Jefferson,Philadelphia 2,U.S. Senate,,WF,Charles E. Schumer,10
Jefferson,Rodman 1,U.S. Senate,,WF,Charles E. Schumer,21
Jefferson,Rutland 1,U.S. Senate,,WF,Charles E. Schumer,22
Jefferson,Rutland 2,U.S. Senate,,WF,Charles E. Schumer,23
Jefferson,Rutland 3,U.S. Senate,,WF,Charles E. Schumer,4
Jefferson,Theresa 1,U.S. Senate,,WF,Charles E. Schumer,45
Jefferson,Watertown 1,U.S. Senate,,WF,Charles E. Schumer,35
Jefferson,Watertown 2,U.S. Senate,,WF,Charles E. Schumer,41
Jefferson,Wilna 1,U.S. Senate,,WF,Charles E. Schumer,38
Jefferson,Wilna 2,U.S. Senate,,WF,Charles E. Schumer,2
Jefferson,Wilna 3,U.S. Senate,,WF,Charles E. Schumer,3
Jefferson,Wilna 4,U.S. Senate,,WF,Charles E. Schumer,8
Jefferson,Wilna 5,U.S. Senate,,WF,Charles E. Schumer,18
Jefferson,Worth 1,U.S. Senate,,WF,Charles E. Schumer,7
Jefferson,12/1,U.S. Senate,,IND,Charles E. Schumer,25
Jefferson,12/2,U.S. Senate,,IND,Charles E. Schumer,32
Jefferson,12/3,U.S. Senate,,IND,Charles E. Schumer,18
Jefferson,13/1,U.S. Senate,,IND,Charles E. Schumer,23
Jefferson,13/2,U.S. Senate,,IND,Charles E. Schumer,31
Jefferson,13/3,U.S. Senate,,IND,Charles E. Schumer,16
Jefferson,14/1,U.S. Senate,,IND,Charles E. Schumer,27
Jefferson,14/2,U.S. Senate,,IND,Charles E. Schumer,10
Jefferson,15/1,U.S. Senate,,IND,Charles E. Schumer,29
Jefferson,15/2,U.S. Senate,,IND,Charles E. Schumer,25
Jefferson,15/3,U.S. Senate,,IND,Charles E. Schumer,8
Jefferson,Adams 1,U.S. Senate,,IND,Charles E. Schumer,20
Jefferson,Adams 2,U.S. Senate,,IND,Charles E. Schumer,15
Jefferson,Adams 3,U.S. Senate,,IND,Charles E. Schumer,30
Jefferson,Alexandria 1,U.S. Senate,,IND,Charles E. Schumer,12
Jefferson,Alexandria 2,U.S. Senate,,IND,Charles E. Schumer,19
Jefferson,Alexandria 3,U.S. Senate,,IND,Charles E. Schumer,24
Jefferson,Antwerp 1.,U.S. Senate,,IND,Charles E. Schumer,5
Jefferson,Antwerp 2,U.S. Senate,,IND,Charles E. Schumer,11
Jefferson,Brownville 1,U.S. Senate,,IND,Charles E. Schumer,29
Jefferson,Brownville 2,U.S. Senate,,IND,Charles E. Schumer,17
Jefferson,Brownville 3.,U.S. Senate,,IND,Charles E. Schumer,18
Jefferson,Brownville 4,U.S. Senate,,IND,Charles E. Schumer,16
Jefferson,Brownville 5,U.S. Senate,,IND,Charles E. Schumer,24
Jefferson,Cape Vincent 1,U.S. Senate,,IND,Charles E. Schumer,19
Jefferson,Cape Vincent 2,U.S. Senate,,IND,Charles E. Schumer,31
Jefferson,Champion 1,U.S. Senate,,IND,Charles E. Schumer,35
Jefferson,Champion 2,U.S. Senate,,IND,Charles E. Schumer,20
Jefferson,Clayton 1,U.S. Senate,,IND,Charles E. Schumer,22
Jefferson,Clayton 2,U.S. Senate,,IND,Charles E. Schumer,31
Jefferson,Clayton 3,U.S. Senate,,IND,Charles E. Schumer,30
Jefferson,Ellisburg 1,U.S. Senate,,IND,Charles E. Schumer,5
Jefferson,Elllisburg 2,U.S. Senate,,IND,Charles E. Schumer,15
Jefferson,Ellisburg 3,U.S. Senate,,IND,Charles E. Schumer,2
Jefferson,Ellisburg 4,U.S. Senate,,IND,Charles E. Schumer,35
Jefferson,Henderson 1,U.S. Senate,,IND,Charles E. Schumer,19
Jefferson,Hounsfield 1,U.S. Senate,,IND,Charles E. Schumer,16
Jefferson,Hounsfield 2,U.S. Senate,,IND,Charles E. Schumer,46
Jefferson,LeRay 1,U.S. Senate,,IND,Charles E. Schumer,10
Jefferson,LeRay 2,U.S. Senate,,IND,Charles E. Schumer,6
Jefferson,LeRay 3,U.S. Senate,,IND,Charles E. Schumer,6
Jefferson,LeRay 4,U.S. Senate,,IND,Charles E. Schumer,27
Jefferson,LeRay 5,U.S. Senate,,IND,Charles E. Schumer,15
Jefferson,LeRay 6,U.S. Senate,,IND,Charles E. Schumer,6
Jefferson,LeRay 7,U.S. Senate,,IND,Charles E. Schumer,4
Jefferson,LeRay 8,U.S. Senate,,IND,Charles E. Schumer,16
Jefferson,Lorraine 1,U.S. Senate,,IND,Charles E. Schumer,15
Jefferson,Lyme 1,U.S. Senate,,IND,Charles E. Schumer,14
Jefferson,Lyme 2,U.S. Senate,,IND,Charles E. Schumer,19
Jefferson,Lyme 3.,U.S. Senate,,IND,Charles E. Schumer,8
Jefferson,Orleans 1,U.S. Senate,,IND,Charles E. Schumer,20
Jefferson,Orleans 2,U.S. Senate,,IND,Charles E. Schumer,12
Jefferson,Pamelia 1,U.S. Senate,,IND,Charles E. Schumer,26
Jefferson,Pamelia 2,U.S. Senate,,IND,Charles E. Schumer,17
Jefferson,Philadelphia 1,U.S. Senate,,IND,Charles E. Schumer,7
Jefferson,Philadelphia 2,U.S. Senate,,IND,Charles E. Schumer,21
Jefferson,Rodman 1,U.S. Senate,,IND,Charles E. Schumer,28
Jefferson,Rutland 1,U.S. Senate,,IND,Charles E. Schumer,7
Jefferson,Rutland 2,U.S. Senate,,IND,Charles E. Schumer,20
Jefferson,Rutland 3,U.S. Senate,,IND,Charles E. Schumer,5
Jefferson,Theresa 1,U.S. Senate,,IND,Charles E. Schumer,26
Jefferson,Watertown 1,U.S. Senate,,IND,Charles E. Schumer,25
Jefferson,Watertown 2,U.S. Senate,,IND,Charles E. Schumer,32
Jefferson,Wilna 1,U.S. Senate,,IND,Charles E. Schumer,32
Jefferson,Wilna 2,U.S. Senate,,IND,Charles E. Schumer,0
Jefferson,Wilna 3,U.S. Senate,,IND,Charles E. Schumer,2
Jefferson,Wilna 4,U.S. Senate,,IND,Charles E. Schumer,8
Jefferson,Wilna 5,U.S. Senate,,IND,Charles E. Schumer,17
Jefferson,Worth 1,U.S. Senate,,IND,Charles E. Schumer,2
Jefferson,12/1,U.S. Senate,,WE,Charles E. Schumer,5
Jefferson,12/2,U.S. Senate,,WE,Charles E. Schumer,12
Jefferson,12/3,U.S. Senate,,WE,Charles E. Schumer,1
Jefferson,13/1,U.S. Senate,,WE,Charles E. Schumer,5
Jefferson,13/2,U.S. Senate,,WE,Charles E. Schumer,6
Jefferson,13/3,U.S. Senate,,WE,Charles E. Schumer,9
Jefferson,14/1,U.S. Senate,,WE,Charles E. Schumer,8
Jefferson,14/2,U.S. Senate,,WE,Charles E. Schumer,4
Jefferson,15/1,U.S. Senate,,WE,Charles E. Schumer,9
Jefferson,15/2,U.S. Senate,,WE,Charles E. Schumer,8
Jefferson,15/3,U.S. Senate,,WE,Charles E. Schumer,1
Jefferson,Adams 1,U.S. Senate,,WE,Charles E. Schumer,3
Jefferson,Adams 2,U.S. Senate,,WE,Charles E. Schumer,1
Jefferson,Adams 3,U.S. Senate,,WE,Charles E. Schumer,8
Jefferson,Alexandria 1,U.S. Senate,,WE,Charles E. Schumer,0
Jefferson,Alexandria 2,U.S. Senate,,WE,Charles E. Schumer,4
Jefferson,Alexandria 3,U.S. Senate,,WE,Charles E. Schumer,9
Jefferson,Antwerp 1.,U.S. Senate,,WE,Charles E. Schumer,3
Jefferson,Antwerp 2,U.S. Senate,,WE,Charles E. Schumer,3
Jefferson,Brownville 1,U.S. Senate,,WE,Charles E. Schumer,3
Jefferson,Brownville 2,U.S. Senate,,WE,Charles E. Schumer,4
Jefferson,Brownville 3.,U.S. Senate,,WE,Charles E. Schumer,1
Jefferson,Brownville 4,U.S. Senate,,WE,Charles E. Schumer,5
Jefferson,Brownville 5,U.S. Senate,,WE,Charles E. Schumer,4
Jefferson,Cape Vincent 1,U.S. Senate,,WE,Charles E. Schumer,5
Jefferson,Cape Vincent 2,U.S. Senate,,WE,Charles E. Schumer,5
Jefferson,Champion 1,U.S. Senate,,WE,Charles E. Schumer,8
Jefferson,Champion 2,U.S. Senate,,WE,Charles E. Schumer,4
Jefferson,Clayton 1,U.S. Senate,,WE,Charles E. Schumer,6
Jefferson,Clayton 2,U.S. Senate,,WE,Charles E. Schumer,3
Jefferson,Clayton 3,U.S. Senate,,WE,Charles E. Schumer,5
Jefferson,Ellisburg 1,U.S. Senate,,WE,Charles E. Schumer,0
Jefferson,Elllisburg 2,U.S. Senate,,WE,Charles E. Schumer,6
Jefferson,Ellisburg 3,U.S. Senate,,WE,Charles E. Schumer,0
Jefferson,Ellisburg 4,U.S. Senate,,WE,Charles E. Schumer,6
Jefferson,Henderson 1,U.S. Senate,,WE,Charles E. Schumer,5
Jefferson,Hounsfield 1,U.S. Senate,,WE,Charles E. Schumer,3
Jefferson,Hounsfield 2,U.S. Senate,,WE,Charles E. Schumer,9
Jefferson,LeRay 1,U.S. Senate,,WE,Charles E. Schumer,2
Jefferson,LeRay 2,U.S. Senate,,WE,Charles E. Schumer,0
Jefferson,LeRay 3,U.S. Senate,,WE,Charles E. Schumer,3
Jefferson,LeRay 4,U.S. Senate,,WE,Charles E. Schumer,13
Jefferson,LeRay 5,U.S. Senate,,WE,Charles E. Schumer,0
Jefferson,LeRay 6,U.S. Senate,,WE,Charles E. Schumer,2
Jefferson,LeRay 7,U.S. Senate,,WE,Charles E. Schumer,3
Jefferson,LeRay 8,U.S. Senate,,WE,Charles E. Schumer,5
Jefferson,Lorraine 1,U.S. Senate,,WE,Charles E. Schumer,5
Jefferson,Lyme 1,U.S. Senate,,WE,Charles E. Schumer,7
Jefferson,Lyme 2,U.S. Senate,,WE,Charles E. Schumer,3
Jefferson,Lyme 3.,U.S. Senate,,WE,Charles E. Schumer,2
Jefferson,Orleans 1,U.S. Senate,,WE,Charles E. Schumer,6
Jefferson,Orleans 2,U.S. Senate,,WE,Charles E. Schumer,3
Jefferson,Pamelia 1,U.S. Senate,,WE,Charles E. Schumer,3
Jefferson,Pamelia 2,U.S. Senate,,WE,Charles E. Schumer,2
Jefferson,Philadelphia 1,U.S. Senate,,WE,Charles E. Schumer,4
Jefferson,Philadelphia 2,U.S. Senate,,WE,Charles E. Schumer,2
Jefferson,Rodman 1,U.S. Senate,,WE,Charles E. Schumer,7
Jefferson,Rutland 1,U.S. Senate,,WE,Charles E. Schumer,4
Jefferson,Rutland 2,U.S. Senate,,WE,Charles E. Schumer,1
Jefferson,Rutland 3,U.S. Senate,,WE,Charles E. Schumer,0
Jefferson,Theresa 1,U.S. Senate,,WE,Charles E. Schumer,5
Jefferson,Watertown 1,U.S. Senate,,WE,Charles E. Schumer,10
Jefferson,Watertown 2,U.S. Senate,,WE,Charles E. Schumer,8
Jefferson,Wilna 1,U.S. Senate,,WE,Charles E. Schumer,5
Jefferson,Wilna 2,U.S. Senate,,WE,Charles E. Schumer,0
Jefferson,Wilna 3,U.S. Senate,,WE,Charles E. Schumer,0
Jefferson,Wilna 4,U.S. Senate,,WE,Charles E. Schumer,1
Jefferson,Wilna 5,U.S. Senate,,WE,Charles E. Schumer,1
Jefferson,Worth 1,U.S. Senate,,WE,Charles E. Schumer,0
Jefferson,12/1,U.S. Senate,,REP,Wendy Long,300
Jefferson,12/2,U.S. Senate,,REP,Wendy Long,222
Jefferson,12/3,U.S. Senate,,REP,Wendy Long,225
Jefferson,13/1,U.S. Senate,,REP,Wendy Long,208
Jefferson,13/2,U.S. Senate,,REP,Wendy Long,211
Jefferson,13/3,U.S. Senate,,REP,Wendy Long,167
Jefferson,14/1,U.S. Senate,,REP,Wendy Long,182
Jefferson,14/2,U.S. Senate,,REP,Wendy Long,100
Jefferson,15/1,U.S. Senate,,REP,Wendy Long,198
Jefferson,15/2,U.S. Senate,,REP,Wendy Long,240
Jefferson,15/3,U.S. Senate,,REP,Wendy Long,84
Jefferson,Adams 1,U.S. Senate,,REP,Wendy Long,233
Jefferson,Adams 2,U.S. Senate,,REP,Wendy Long,182
Jefferson,Adams 3,U.S. Senate,,REP,Wendy Long,361
Jefferson,Alexandria 1,U.S. Senate,,REP,Wendy Long,127
Jefferson,Alexandria 2,U.S. Senate,,REP,Wendy Long,234
Jefferson,Alexandria 3,U.S. Senate,,REP,Wendy Long,299
Jefferson,Antwerp 1.,U.S. Senate,,REP,Wendy Long,86
Jefferson,Antwerp 2,U.S. Senate,,REP,Wendy Long,159
Jefferson,Brownville 1,U.S. Senate,,REP,Wendy Long,198
Jefferson,Brownville 2,U.S. Senate,,REP,Wendy Long,125
Jefferson,Brownville 3.,U.S. Senate,,REP,Wendy Long,222
Jefferson,Brownville 4,U.S. Senate,,REP,Wendy Long,123
Jefferson,Brownville 5,U.S. Senate,,REP,Wendy Long,228
Jefferson,Cape Vincent 1,U.S. Senate,,REP,Wendy Long,130
Jefferson,Cape Vincent 2,U.S. Senate,,REP,Wendy Long,331
Jefferson,Champion 1,U.S. Senate,,REP,Wendy Long,427
Jefferson,Champion 2,U.S. Senate,,REP,Wendy Long,177
Jefferson,Clayton 1,U.S. Senate,,REP,Wendy Long,222
Jefferson,Clayton 2,U.S. Senate,,REP,Wendy Long,253
Jefferson,Clayton 3,U.S. Senate,,REP,Wendy Long,359
Jefferson,Ellisburg 1,U.S. Senate,,REP,Wendy Long,62
Jefferson,Elllisburg 2,U.S. Senate,,REP,Wendy Long,209
Jefferson,Ellisburg 3,U.S. Senate,,REP,Wendy Long,39
Jefferson,Ellisburg 4,U.S. Senate,,REP,Wendy Long,248
Jefferson,Henderson 1,U.S. Senate,,REP,Wendy Long,321
Jefferson,Hounsfield 1,U.S. Senate,,REP,Wendy Long,213
Jefferson,Hounsfield 2,U.S. Senate,,REP,Wendy Long,313
Jefferson,LeRay 1,U.S. Senate,,REP,Wendy Long,113
Jefferson,LeRay 2,U.S. Senate,,REP,Wendy Long,60
Jefferson,LeRay 3,U.S. Senate,,REP,Wendy Long,62
Jefferson,LeRay 4,U.S. Senate,,REP,Wendy Long,333
Jefferson,LeRay 5,U.S. Senate,,REP,Wendy Long,110
Jefferson,LeRay 6,U.S. Senate,,REP,Wendy Long,50
Jefferson,LeRay 7,U.S. Senate,,REP,Wendy Long,53
Jefferson,LeRay 8,U.S. Senate,,REP,Wendy Long,218
Jefferson,Lorraine 1,U.S. Senate,,REP,Wendy Long,179
Jefferson,Lyme 1,U.S. Senate,,REP,Wendy Long,141
Jefferson,Lyme 2,U.S. Senate,,REP,Wendy Long,173
Jefferson,Lyme 3.,U.S. Senate,,REP,Wendy Long,96
Jefferson,Orleans 1,U.S. Senate,,REP,Wendy Long,286
Jefferson,Orleans 2,U.S. Senate,,REP,Wendy Long,183
Jefferson,Pamelia 1,U.S. Senate,,REP,Wendy Long,292
Jefferson,Pamelia 2,U.S. Senate,,REP,Wendy Long,231
Jefferson,Philadelphia 1,U.S. Senate,,REP,Wendy Long,119
Jefferson,Philadelphia 2,U.S. Senate,,REP,Wendy Long,111
Jefferson,Rodman 1,U.S. Senate,,REP,Wendy Long,267
