county,precinct,office,party,candidate,district,votes
Cayuga,Brutus 1 04,Justice of the Supreme Court,Write-in,STEPHEN SMITH,,0
Cayuga,Brutus 2 04,Justice of the Supreme Court,Write-in,STEPHEN SMITH,,0
Cayuga,Cato 1 02,Justice of the Supreme Court,Write-in,STEPHEN SMITH,,0
Cayuga,Conquest 1 02,Justice of the Supreme Court,Write-in,STEPHEN SMITH,,0
Cayuga,Fleming 1 05,Justice of the Supreme Court,Write-in,STEPHEN SMITH,,0
Cayuga,Genoa 1 08,Justice of the Supreme Court,Write-in,STEPHEN SMITH,,0
Cayuga,Ira 1 02,Justice of the Supreme Court,Write-in,STEPHEN SMITH,,0
Cayuga,Ledyard 1 07,Justice of the Supreme Court,Write-in,STEPHEN SMITH,,0
Cayuga,Locke 1 08,Justice of the Supreme Court,Write-in,STEPHEN SMITH,,0
Cayuga,Mentz 1 03,Justice of the Supreme Court,Write-in,STEPHEN SMITH,,0
Cayuga,Montezuma 1 03,Justice of the Supreme Court,Write-in,STEPHEN SMITH,,0
Cayuga,Moravia 1 09,Justice of the Supreme Court,Write-in,STEPHEN SMITH,,0
Cayuga,Niles 1 09,Justice of the Supreme Court,Write-in,STEPHEN SMITH,,0
Cayuga,Owasco 1 06,Justice of the Supreme Court,Write-in,STEPHEN SMITH,,0
Cayuga,Owasco 2 06,Justice of the Supreme Court,Write-in,STEPHEN SMITH,,0
Cayuga,Scipio 1 07,Justice of the Supreme Court,Write-in,STEPHEN SMITH,,0
Cayuga,Sempronius 1 09,Justice of the Supreme Court,Write-in,STEPHEN SMITH,,0
Cayuga,Sennett 1 06,Justice of the Supreme Court,Write-in,STEPHEN SMITH,,0
Cayuga,Sennett 2 06,Justice of the Supreme Court,Write-in,STEPHEN SMITH,,0
Cayuga,Springport 1 07,Justice of the Supreme Court,Write-in,STEPHEN SMITH,,0
Cayuga,Sterling 1 01,Justice of the Supreme Court,Write-in,STEPHEN SMITH,,0
Cayuga,Sterling 2 01,Justice of the Supreme Court,Write-in,STEPHEN SMITH,,0
Cayuga,Summerhill 1 09,Justice of the Supreme Court,Write-in,STEPHEN SMITH,,0
Cayuga,Throop 1 03,Justice of the Supreme Court,Write-in,STEPHEN SMITH,,0
Cayuga,Venice 1 08,Justice of the Supreme Court,Write-in,STEPHEN SMITH,,0
Cayuga,Victory 1 01,Justice of the Supreme Court,Write-in,STEPHEN SMITH,,0
Cayuga,Auburn 10-1 10,Justice of the Supreme Court,Write-in,SUSAN RUSINKO,,0
Cayuga,Auburn 10-2 10,Justice of the Supreme Court,Write-in,SUSAN RUSINKO,,0
Cayuga,Auburn 10-3 10,Justice of the Supreme Court,Write-in,SUSAN RUSINKO,,0
Cayuga,Auburn 11-1 11,Justice of the Supreme Court,Write-in,SUSAN RUSINKO,,0
Cayuga,Auburn 11-2 11,Justice of the Supreme Court,Write-in,SUSAN RUSINKO,,0
Cayuga,Auburn 11-3 11,Justice of the Supreme Court,Write-in,SUSAN RUSINKO,,0
Cayuga,Auburn 12-1 12,Justice of the Supreme Court,Write-in,SUSAN RUSINKO,,0
Cayuga,Auburn 12-2 12,Justice of the Supreme Court,Write-in,SUSAN RUSINKO,,0
Cayuga,Auburn 12-3 12,Justice of the Supreme Court,Write-in,SUSAN RUSINKO,,0
Cayuga,Auburn 13-1 13,Justice of the Supreme Court,Write-in,SUSAN RUSINKO,,0
Cayuga,Auburn 13-2 13,Justice of the Supreme Court,Write-in,SUSAN RUSINKO,,0
Cayuga,Auburn 13-3 13,Justice of the Supreme Court,Write-in,SUSAN RUSINKO,,0
Cayuga,Auburn 14-1 14,Justice of the Supreme Court,Write-in,SUSAN RUSINKO,,0
Cayuga,Auburn 14-2 14,Justice of the Supreme Court,Write-in,SUSAN RUSINKO,,0
Cayuga,Auburn 14-3 14,Justice of the Supreme Court,Write-in,SUSAN RUSINKO,,0
Cayuga,Auburn 15-1 15,Justice of the Supreme Court,Write-in,SUSAN RUSINKO,,0
Cayuga,Auburn 15-2 12,Justice of the Supreme Court,Write-in,SUSAN RUSINKO,,0
Cayuga,Auburn 15-3 15,Justice of the Supreme Court,Write-in,SUSAN RUSINKO,,0
Cayuga,Aurelius 1 05,Justice of the Supreme Court,Write-in,SUSAN RUSINKO,,0
Cayuga,Aurelius 2 05,Justice of the Supreme Court,Write-in,SUSAN RUSINKO,,0
Cayuga,Brutus 1 04,Justice of the Supreme Court,Write-in,SUSAN RUSINKO,,0
Cayuga,Brutus 2 04,Justice of the Supreme Court,Write-in,SUSAN RUSINKO,,0
Cayuga,Cato 1 02,Justice of the Supreme Court,Write-in,SUSAN RUSINKO,,0
Cayuga,Conquest 1 02,Justice of the Supreme Court,Write-in,SUSAN RUSINKO,,0
Cayuga,Fleming 1 05,Justice of the Supreme Court,Write-in,SUSAN RUSINKO,,0
Cayuga,Genoa 1 08,Justice of the Supreme Court,Write-in,SUSAN RUSINKO,,0
Cayuga,Ira 1 02,Justice of the Supreme Court,Write-in,SUSAN RUSINKO,,0
Cayuga,Ledyard 1 07,Justice of the Supreme Court,Write-in,SUSAN RUSINKO,,0
Cayuga,Locke 1 08,Justice of the Supreme Court,Write-in,SUSAN RUSINKO,,0
Cayuga,Mentz 1 03,Justice of the Supreme Court,Write-in,SUSAN RUSINKO,,0
Cayuga,Montezuma 1 03,Justice of the Supreme Court,Write-in,SUSAN RUSINKO,,0
Cayuga,Moravia 1 09,Justice of the Supreme Court,Write-in,SUSAN RUSINKO,,0
Cayuga,Niles 1 09,Justice of the Supreme Court,Write-in,SUSAN RUSINKO,,0
Cayuga,Owasco 1 06,Justice of the Supreme Court,Write-in,SUSAN RUSINKO,,0
Cayuga,Owasco 2 06,Justice of the Supreme Court,Write-in,SUSAN RUSINKO,,0
Cayuga,Scipio 1 07,Justice of the Supreme Court,Write-in,SUSAN RUSINKO,,0
Cayuga,Sempronius 1 09,Justice of the Supreme Court,Write-in,SUSAN RUSINKO,,0
Cayuga,Sennett 1 06,Justice of the Supreme Court,Write-in,SUSAN RUSINKO,,0
Cayuga,Sennett 2 06,Justice of the Supreme Court,Write-in,SUSAN RUSINKO,,0
Cayuga,Springport 1 07,Justice of the Supreme Court,Write-in,SUSAN RUSINKO,,0
Cayuga,Sterling 1 01,Justice of the Supreme Court,Write-in,SUSAN RUSINKO,,0
Cayuga,Sterling 2 01,Justice of the Supreme Court,Write-in,SUSAN RUSINKO,,0
Cayuga,Summerhill 1 09,Justice of the Supreme Court,Write-in,SUSAN RUSINKO,,0
Cayuga,Throop 1 03,Justice of the Supreme Court,Write-in,SUSAN RUSINKO,,0
Cayuga,Venice 1 08,Justice of the Supreme Court,Write-in,SUSAN RUSINKO,,0
Cayuga,Victory 1 01,Justice of the Supreme Court,Write-in,SUSAN RUSINKO,,0
Cayuga,Auburn 10-1 10,Justice of the Supreme Court,Write-in,SYLVIA BALLARD,,0
Cayuga,Auburn 10-2 10,Justice of the Supreme Court,Write-in,SYLVIA BALLARD,,0
Cayuga,Auburn 10-3 10,Justice of the Supreme Court,Write-in,SYLVIA BALLARD,,0
Cayuga,Auburn 11-1 11,Justice of the Supreme Court,Write-in,SYLVIA BALLARD,,0
Cayuga,Auburn 11-2 11,Justice of the Supreme Court,Write-in,SYLVIA BALLARD,,0
Cayuga,Auburn 11-3 11,Justice of the Supreme Court,Write-in,SYLVIA BALLARD,,0
Cayuga,Auburn 12-1 12,Justice of the Supreme Court,Write-in,SYLVIA BALLARD,,0
Cayuga,Auburn 12-2 12,Justice of the Supreme Court,Write-in,SYLVIA BALLARD,,0
Cayuga,Auburn 12-3 12,Justice of the Supreme Court,Write-in,SYLVIA BALLARD,,0
Cayuga,Auburn 13-1 13,Justice of the Supreme Court,Write-in,SYLVIA BALLARD,,0
Cayuga,Auburn 13-2 13,Justice of the Supreme Court,Write-in,SYLVIA BALLARD,,0
Cayuga,Auburn 13-3 13,Justice of the Supreme Court,Write-in,SYLVIA BALLARD,,0
Cayuga,Auburn 14-1 14,Justice of the Supreme Court,Write-in,SYLVIA BALLARD,,0
Cayuga,Auburn 14-2 14,Justice of the Supreme Court,Write-in,SYLVIA BALLARD,,0
Cayuga,Auburn 14-3 14,Justice of the Supreme Court,Write-in,SYLVIA BALLARD,,0
Cayuga,Auburn 15-1 15,Justice of the Supreme Court,Write-in,SYLVIA BALLARD,,0
Cayuga,Auburn 15-2 12,Justice of the Supreme Court,Write-in,SYLVIA BALLARD,,0
Cayuga,Auburn 15-3 15,Justice of the Supreme Court,Write-in,SYLVIA BALLARD,,0
Cayuga,Aurelius 1 05,Justice of the Supreme Court,Write-in,SYLVIA BALLARD,,0
Cayuga,Aurelius 2 05,Justice of the Supreme Court,Write-in,SYLVIA BALLARD,,0
Cayuga,Brutus 1 04,Justice of the Supreme Court,Write-in,SYLVIA BALLARD,,0
Cayuga,Brutus 2 04,Justice of the Supreme Court,Write-in,SYLVIA BALLARD,,0
Cayuga,Cato 1 02,Justice of the Supreme Court,Write-in,SYLVIA BALLARD,,0
Cayuga,Conquest 1 02,Justice of the Supreme Court,Write-in,SYLVIA BALLARD,,0
Cayuga,Fleming 1 05,Justice of the Supreme Court,Write-in,SYLVIA BALLARD,,0
Cayuga,Genoa 1 08,Justice of the Supreme Court,Write-in,SYLVIA BALLARD,,0
Cayuga,Ira 1 02,Justice of the Supreme Court,Write-in,SYLVIA BALLARD,,0
Cayuga,Ledyard 1 07,Justice of the Supreme Court,Write-in,SYLVIA BALLARD,,0
Cayuga,Locke 1 08,Justice of the Supreme Court,Write-in,SYLVIA BALLARD,,0
Cayuga,Mentz 1 03,Justice of the Supreme Court,Write-in,SYLVIA BALLARD,,0
Cayuga,Montezuma 1 03,Justice of the Supreme Court,Write-in,SYLVIA BALLARD,,0
Cayuga,Moravia 1 09,Justice of the Supreme Court,Write-in,SYLVIA BALLARD,,0
Cayuga,Niles 1 09,Justice of the Supreme Court,Write-in,SYLVIA BALLARD,,0
Cayuga,Owasco 1 06,Justice of the Supreme Court,Write-in,SYLVIA BALLARD,,0
Cayuga,Owasco 2 06,Justice of the Supreme Court,Write-in,SYLVIA BALLARD,,0
Cayuga,Scipio 1 07,Justice of the Supreme Court,Write-in,SYLVIA BALLARD,,0
Cayuga,Sempronius 1 09,Justice of the Supreme Court,Write-in,SYLVIA BALLARD,,0
Cayuga,Sennett 1 06,Justice of the Supreme Court,Write-in,SYLVIA BALLARD,,0
Cayuga,Sennett 2 06,Justice of the Supreme Court,Write-in,SYLVIA BALLARD,,0
Cayuga,Springport 1 07,Justice of the Supreme Court,Write-in,SYLVIA BALLARD,,0
Cayuga,Sterling 1 01,Justice of the Supreme Court,Write-in,SYLVIA BALLARD,,0
Cayuga,Sterling 2 01,Justice of the Supreme Court,Write-in,SYLVIA BALLARD,,0
Cayuga,Summerhill 1 09,Justice of the Supreme Court,Write-in,SYLVIA BALLARD,,0
Cayuga,Throop 1 03,Justice of the Supreme Court,Write-in,SYLVIA BALLARD,,0
Cayuga,Venice 1 08,Justice of the Supreme Court,Write-in,SYLVIA BALLARD,,0
Cayuga,Victory 1 01,Justice of the Supreme Court,Write-in,SYLVIA BALLARD,,0
Cayuga,Auburn 10-1 10,Justice of the Supreme Court,Write-in,TED NUGENT,,0
Cayuga,Auburn 10-2 10,Justice of the Supreme Court,Write-in,TED NUGENT,,0
Cayuga,Auburn 10-3 10,Justice of the Supreme Court,Write-in,TED NUGENT,,0
Cayuga,Auburn 11-1 11,Justice of the Supreme Court,Write-in,TED NUGENT,,0
Cayuga,Auburn 11-2 11,Justice of the Supreme Court,Write-in,TED NUGENT,,0
Cayuga,Auburn 11-3 11,Justice of the Supreme Court,Write-in,TED NUGENT,,0
Cayuga,Auburn 12-1 12,Justice of the Supreme Court,Write-in,TED NUGENT,,0
Cayuga,Auburn 12-2 12,Justice of the Supreme Court,Write-in,TED NUGENT,,0
Cayuga,Auburn 12-3 12,Justice of the Supreme Court,Write-in,TED NUGENT,,0
Cayuga,Auburn 13-1 13,Justice of the Supreme Court,Write-in,TED NUGENT,,0
Cayuga,Auburn 13-2 13,Justice of the Supreme Court,Write-in,TED NUGENT,,0
Cayuga,Auburn 13-3 13,Justice of the Supreme Court,Write-in,TED NUGENT,,0
Cayuga,Auburn 14-1 14,Justice of the Supreme Court,Write-in,TED NUGENT,,0
Cayuga,Auburn 14-2 14,Justice of the Supreme Court,Write-in,TED NUGENT,,0
Cayuga,Auburn 14-3 14,Justice of the Supreme Court,Write-in,TED NUGENT,,0
Cayuga,Auburn 15-1 15,Justice of the Supreme Court,Write-in,TED NUGENT,,0
Cayuga,Auburn 15-2 12,Justice of the Supreme Court,Write-in,TED NUGENT,,0
Cayuga,Auburn 15-3 15,Justice of the Supreme Court,Write-in,TED NUGENT,,0
Cayuga,Aurelius 1 05,Justice of the Supreme Court,Write-in,TED NUGENT,,0
Cayuga,Aurelius 2 05,Justice of the Supreme Court,Write-in,TED NUGENT,,0
Cayuga,Brutus 1 04,Justice of the Supreme Court,Write-in,TED NUGENT,,0
Cayuga,Brutus 2 04,Justice of the Supreme Court,Write-in,TED NUGENT,,0
Cayuga,Cato 1 02,Justice of the Supreme Court,Write-in,TED NUGENT,,0
Cayuga,Conquest 1 02,Justice of the Supreme Court,Write-in,TED NUGENT,,0
Cayuga,Fleming 1 05,Justice of the Supreme Court,Write-in,TED NUGENT,,0
Cayuga,Genoa 1 08,Justice of the Supreme Court,Write-in,TED NUGENT,,0
Cayuga,Ira 1 02,Justice of the Supreme Court,Write-in,TED NUGENT,,0
Cayuga,Ledyard 1 07,Justice of the Supreme Court,Write-in,TED NUGENT,,0
Cayuga,Locke 1 08,Justice of the Supreme Court,Write-in,TED NUGENT,,0
Cayuga,Mentz 1 03,Justice of the Supreme Court,Write-in,TED NUGENT,,0
Cayuga,Montezuma 1 03,Justice of the Supreme Court,Write-in,TED NUGENT,,0
Cayuga,Moravia 1 09,Justice of the Supreme Court,Write-in,TED NUGENT,,0
Cayuga,Niles 1 09,Justice of the Supreme Court,Write-in,TED NUGENT,,0
Cayuga,Owasco 1 06,Justice of the Supreme Court,Write-in,TED NUGENT,,0
Cayuga,Owasco 2 06,Justice of the Supreme Court,Write-in,TED NUGENT,,0
Cayuga,Scipio 1 07,Justice of the Supreme Court,Write-in,TED NUGENT,,0
Cayuga,Sempronius 1 09,Justice of the Supreme Court,Write-in,TED NUGENT,,0
Cayuga,Sennett 1 06,Justice of the Supreme Court,Write-in,TED NUGENT,,0
Cayuga,Sennett 2 06,Justice of the Supreme Court,Write-in,TED NUGENT,,0
Cayuga,Springport 1 07,Justice of the Supreme Court,Write-in,TED NUGENT,,0
Cayuga,Sterling 1 01,Justice of the Supreme Court,Write-in,TED NUGENT,,0
Cayuga,Sterling 2 01,Justice of the Supreme Court,Write-in,TED NUGENT,,0
Cayuga,Summerhill 1 09,Justice of the Supreme Court,Write-in,TED NUGENT,,0
Cayuga,Throop 1 03,Justice of the Supreme Court,Write-in,TED NUGENT,,0
Cayuga,Venice 1 08,Justice of the Supreme Court,Write-in,TED NUGENT,,0
Cayuga,Victory 1 01,Justice of the Supreme Court,Write-in,TED NUGENT,,0
Cayuga,Auburn 10-1 10,Justice of the Supreme Court,Write-in,TIM LATTIMORE,,0
Cayuga,Auburn 10-2 10,Justice of the Supreme Court,Write-in,TIM LATTIMORE,,0
Cayuga,Auburn 10-3 10,Justice of the Supreme Court,Write-in,TIM LATTIMORE,,0
Cayuga,Auburn 11-1 11,Justice of the Supreme Court,Write-in,TIM LATTIMORE,,0
Cayuga,Auburn 11-2 11,Justice of the Supreme Court,Write-in,TIM LATTIMORE,,0
Cayuga,Auburn 11-3 11,Justice of the Supreme Court,Write-in,TIM LATTIMORE,,0
Cayuga,Auburn 12-1 12,Justice of the Supreme Court,Write-in,TIM LATTIMORE,,0
Cayuga,Auburn 12-2 12,Justice of the Supreme Court,Write-in,TIM LATTIMORE,,0
Cayuga,Auburn 12-3 12,Justice of the Supreme Court,Write-in,TIM LATTIMORE,,0
Cayuga,Auburn 13-1 13,Justice of the Supreme Court,Write-in,TIM LATTIMORE,,0
Cayuga,Auburn 13-2 13,Justice of the Supreme Court,Write-in,TIM LATTIMORE,,0
Cayuga,Auburn 13-3 13,Justice of the Supreme Court,Write-in,TIM LATTIMORE,,0
Cayuga,Auburn 14-1 14,Justice of the Supreme Court,Write-in,TIM LATTIMORE,,0
Cayuga,Auburn 14-2 14,Justice of the Supreme Court,Write-in,TIM LATTIMORE,,0
Cayuga,Auburn 14-3 14,Justice of the Supreme Court,Write-in,TIM LATTIMORE,,0
Cayuga,Auburn 15-1 15,Justice of the Supreme Court,Write-in,TIM LATTIMORE,,0
Cayuga,Auburn 15-2 12,Justice of the Supreme Court,Write-in,TIM LATTIMORE,,0
Cayuga,Auburn 15-3 15,Justice of the Supreme Court,Write-in,TIM LATTIMORE,,0
Cayuga,Aurelius 1 05,Justice of the Supreme Court,Write-in,TIM LATTIMORE,,0
Cayuga,Aurelius 2 05,Justice of the Supreme Court,Write-in,TIM LATTIMORE,,0
Cayuga,Brutus 1 04,Justice of the Supreme Court,Write-in,TIM LATTIMORE,,0
Cayuga,Brutus 2 04,Justice of the Supreme Court,Write-in,TIM LATTIMORE,,0
Cayuga,Cato 1 02,Justice of the Supreme Court,Write-in,TIM LATTIMORE,,0
Cayuga,Conquest 1 02,Justice of the Supreme Court,Write-in,TIM LATTIMORE,,0
Cayuga,Fleming 1 05,Justice of the Supreme Court,Write-in,TIM LATTIMORE,,0
Cayuga,Genoa 1 08,Justice of the Supreme Court,Write-in,TIM LATTIMORE,,0
Cayuga,Ira 1 02,Justice of the Supreme Court,Write-in,TIM LATTIMORE,,0
Cayuga,Ledyard 1 07,Justice of the Supreme Court,Write-in,TIM LATTIMORE,,0
Cayuga,Locke 1 08,Justice of the Supreme Court,Write-in,TIM LATTIMORE,,0
Cayuga,Mentz 1 03,Justice of the Supreme Court,Write-in,TIM LATTIMORE,,0
Cayuga,Montezuma 1 03,Justice of the Supreme Court,Write-in,TIM LATTIMORE,,0
Cayuga,Moravia 1 09,Justice of the Supreme Court,Write-in,TIM LATTIMORE,,0
Cayuga,Niles 1 09,Justice of the Supreme Court,Write-in,TIM LATTIMORE,,0
Cayuga,Owasco 1 06,Justice of the Supreme Court,Write-in,TIM LATTIMORE,,0
Cayuga,Owasco 2 06,Justice of the Supreme Court,Write-in,TIM LATTIMORE,,0
Cayuga,Scipio 1 07,Justice of the Supreme Court,Write-in,TIM LATTIMORE,,0
Cayuga,Sempronius 1 09,Justice of the Supreme Court,Write-in,TIM LATTIMORE,,0
Cayuga,Sennett 1 06,Justice of the Supreme Court,Write-in,TIM LATTIMORE,,0
Cayuga,Sennett 2 06,Justice of the Supreme Court,Write-in,TIM LATTIMORE,,0
Cayuga,Springport 1 07,Justice of the Supreme Court,Write-in,TIM LATTIMORE,,0
Cayuga,Sterling 1 01,Justice of the Supreme Court,Write-in,TIM LATTIMORE,,0
Cayuga,Sterling 2 01,Justice of the Supreme Court,Write-in,TIM LATTIMORE,,0
Cayuga,Summerhill 1 09,Justice of the Supreme Court,Write-in,TIM LATTIMORE,,0
Cayuga,Throop 1 03,Justice of the Supreme Court,Write-in,TIM LATTIMORE,,0
Cayuga,Venice 1 08,Justice of the Supreme Court,Write-in,TIM LATTIMORE,,0
Cayuga,Victory 1 01,Justice of the Supreme Court,Write-in,TIM LATTIMORE,,0
Cayuga,Auburn 10-1 10,Justice of the Supreme Court,Write-in,VOID,,1
Cayuga,Auburn 10-2 10,Justice of the Supreme Court,Write-in,VOID,,0
Cayuga,Auburn 10-3 10,Justice of the Supreme Court,Write-in,VOID,,0
Cayuga,Auburn 11-1 11,Justice of the Supreme Court,Write-in,VOID,,0
Cayuga,Auburn 11-2 11,Justice of the Supreme Court,Write-in,VOID,,0
Cayuga,Auburn 11-3 11,Justice of the Supreme Court,Write-in,VOID,,0
Cayuga,Auburn 12-1 12,Justice of the Supreme Court,Write-in,VOID,,0
Cayuga,Auburn 12-2 12,Justice of the Supreme Court,Write-in,VOID,,0
Cayuga,Auburn 12-3 12,Justice of the Supreme Court,Write-in,VOID,,0
Cayuga,Auburn 13-1 13,Justice of the Supreme Court,Write-in,VOID,,0
Cayuga,Auburn 13-2 13,Justice of the Supreme Court,Write-in,VOID,,0
Cayuga,Auburn 13-3 13,Justice of the Supreme Court,Write-in,VOID,,0
Cayuga,Auburn 14-1 14,Justice of the Supreme Court,Write-in,VOID,,0
Cayuga,Auburn 14-2 14,Justice of the Supreme Court,Write-in,VOID,,0
Cayuga,Auburn 14-3 14,Justice of the Supreme Court,Write-in,VOID,,0
Cayuga,Auburn 15-1 15,Justice of the Supreme Court,Write-in,VOID,,0
Cayuga,Auburn 15-2 12,Justice of the Supreme Court,Write-in,VOID,,0
Cayuga,Auburn 15-3 15,Justice of the Supreme Court,Write-in,VOID,,0
Cayuga,Aurelius 1 05,Justice of the Supreme Court,Write-in,VOID,,0
Cayuga,Aurelius 2 05,Justice of the Supreme Court,Write-in,VOID,,0
Cayuga,Brutus 1 04,Justice of the Supreme Court,Write-in,VOID,,0
Cayuga,Brutus 2 04,Justice of the Supreme Court,Write-in,VOID,,0
Cayuga,Cato 1 02,Justice of the Supreme Court,Write-in,VOID,,0
Cayuga,Conquest 1 02,Justice of the Supreme Court,Write-in,VOID,,0
Cayuga,Fleming 1 05,Justice of the Supreme Court,Write-in,VOID,,0
Cayuga,Genoa 1 08,Justice of the Supreme Court,Write-in,VOID,,0
Cayuga,Ira 1 02,Justice of the Supreme Court,Write-in,VOID,,0
Cayuga,Ledyard 1 07,Justice of the Supreme Court,Write-in,VOID,,0
Cayuga,Locke 1 08,Justice of the Supreme Court,Write-in,VOID,,0
Cayuga,Mentz 1 03,Justice of the Supreme Court,Write-in,VOID,,0
Cayuga,Montezuma 1 03,Justice of the Supreme Court,Write-in,VOID,,0
Cayuga,Moravia 1 09,Justice of the Supreme Court,Write-in,VOID,,0
Cayuga,Niles 1 09,Justice of the Supreme Court,Write-in,VOID,,0
Cayuga,Owasco 1 06,Justice of the Supreme Court,Write-in,VOID,,0
Cayuga,Owasco 2 06,Justice of the Supreme Court,Write-in,VOID,,0
Cayuga,Scipio 1 07,Justice of the Supreme Court,Write-in,VOID,,0
Cayuga,Sempronius 1 09,Justice of the Supreme Court,Write-in,VOID,,0
Cayuga,Sennett 1 06,Justice of the Supreme Court,Write-in,VOID,,0
Cayuga,Sennett 2 06,Justice of the Supreme Court,Write-in,VOID,,0
Cayuga,Springport 1 07,Justice of the Supreme Court,Write-in,VOID,,0
Cayuga,Sterling 1 01,Justice of the Supreme Court,Write-in,VOID,,0
Cayuga,Sterling 2 01,Justice of the Supreme Court,Write-in,VOID,,0
Cayuga,Summerhill 1 09,Justice of the Supreme Court,Write-in,VOID,,0
Cayuga,Throop 1 03,Justice of the Supreme Court,Write-in,VOID,,0
Cayuga,Venice 1 08,Justice of the Supreme Court,Write-in,VOID,,0
Cayuga,Victory 1 01,Justice of the Supreme Court,Write-in,VOID,,0
Cayuga,Auburn 10-1 10,Justice of the Supreme Court,,Undervotes,,71
Cayuga,Auburn 10-2 10,Justice of the Supreme Court,,Undervotes,,83
Cayuga,Auburn 10-3 10,Justice of the Supreme Court,,Undervotes,,28
Cayuga,Auburn 11-1 11,Justice of the Supreme Court,,Undervotes,,84
Cayuga,Auburn 11-2 11,Justice of the Supreme Court,,Undervotes,,106
Cayuga,Auburn 11-3 11,Justice of the Supreme Court,,Undervotes,,82
Cayuga,Auburn 12-1 12,Justice of the Supreme Court,,Undervotes,,114
Cayuga,Auburn 12-2 12,Justice of the Supreme Court,,Undervotes,,104
Cayuga,Auburn 12-3 12,Justice of the Supreme Court,,Undervotes,,88
Cayuga,Auburn 13-1 13,Justice of the Supreme Court,,Undervotes,,12
Cayuga,Auburn 13-2 13,Justice of the Supreme Court,,Undervotes,,80
Cayuga,Auburn 13-3 13,Justice of the Supreme Court,,Undervotes,,81
Cayuga,Auburn 14-1 14,Justice of the Supreme Court,,Undervotes,,88
Cayuga,Auburn 14-2 14,Justice of the Supreme Court,,Undervotes,,105
Cayuga,Auburn 14-3 14,Justice of the Supreme Court,,Undervotes,,75
Cayuga,Auburn 15-1 15,Justice of the Supreme Court,,Undervotes,,56
Cayuga,Auburn 15-2 12,Justice of the Supreme Court,,Undervotes,,59
Cayuga,Auburn 15-3 15,Justice of the Supreme Court,,Undervotes,,78
Cayuga,Aurelius 1 05,Justice of the Supreme Court,,Undervotes,,98
Cayuga,Aurelius 2 05,Justice of the Supreme Court,,Undervotes,,93
Cayuga,Brutus 1 04,Justice of the Supreme Court,,Undervotes,,127
Cayuga,Brutus 2 04,Justice of the Supreme Court,,Undervotes,,98
Cayuga,Cato 1 02,Justice of the Supreme Court,,Undervotes,,133
Cayuga,Conquest 1 02,Justice of the Supreme Court,,Undervotes,,94
Cayuga,Fleming 1 05,Justice of the Supreme Court,,Undervotes,,217
Cayuga,Genoa 1 08,Justice of the Supreme Court,,Undervotes,,104
Cayuga,Ira 1 02,Justice of the Supreme Court,,Undervotes,,119
Cayuga,Ledyard 1 07,Justice of the Supreme Court,,Undervotes,,80
Cayuga,Locke 1 08,Justice of the Supreme Court,,Undervotes,,96
Cayuga,Mentz 1 03,Justice of the Supreme Court,,Undervotes,,95
Cayuga,Montezuma 1 03,Justice of the Supreme Court,,Undervotes,,80
Cayuga,Moravia 1 09,Justice of the Supreme Court,,Undervotes,,139
Cayuga,Niles 1 09,Justice of the Supreme Court,,Undervotes,,71
Cayuga,Owasco 1 06,Justice of the Supreme Court,,Undervotes,,109
Cayuga,Owasco 2 06,Justice of the Supreme Court,,Undervotes,,137
Cayuga,Scipio 1 07,Justice of the Supreme Court,,Undervotes,,73
Cayuga,Sempronius 1 09,Justice of the Supreme Court,,Undervotes,,45
Cayuga,Sennett 1 06,Justice of the Supreme Court,,Undervotes,,103
Cayuga,Sennett 2 06,Justice of the Supreme Court,,Undervotes,,123
Cayuga,Springport 1 07,Justice of the Supreme Court,,Undervotes,,168
Cayuga,Sterling 1 01,Justice of the Supreme Court,,Undervotes,,90
Cayuga,Sterling 2 01,Justice of the Supreme Court,,Undervotes,,57
Cayuga,Summerhill 1 09,Justice of the Supreme Court,,Undervotes,,50
Cayuga,Throop 1 03,Justice of the Supreme Court,,Undervotes,,130
Cayuga,Venice 1 08,Justice of the Supreme Court,,Undervotes,,71
Cayuga,Victory 1 01,Justice of the Supreme Court,,Undervotes,,89
Cayuga,Auburn 10-1 10,Justice of the Supreme Court,,Overvotes,,0
Cayuga,Auburn 10-2 10,Justice of the Supreme Court,,Overvotes,,0
Cayuga,Auburn 10-3 10,Justice of the Supreme Court,,Overvotes,,0
Cayuga,Auburn 11-1 11,Justice of the Supreme Court,,Overvotes,,0
Cayuga,Auburn 11-2 11,Justice of the Supreme Court,,Overvotes,,1
Cayuga,Auburn 11-3 11,Justice of the Supreme Court,,Overvotes,,1
Cayuga,Auburn 12-1 12,Justice of the Supreme Court,,Overvotes,,0
Cayuga,Auburn 12-2 12,Justice of the Supreme Court,,Overvotes,,0
Cayuga,Auburn 12-3 12,Justice of the Supreme Court,,Overvotes,,0
Cayuga,Auburn 13-1 13,Justice of the Supreme Court,,Overvotes,,0
Cayuga,Auburn 13-2 13,Justice of the Supreme Court,,Overvotes,,2
Cayuga,Auburn 13-3 13,Justice of the Supreme Court,,Overvotes,,2
Cayuga,Auburn 14-1 14,Justice of the Supreme Court,,Overvotes,,0
Cayuga,Auburn 14-2 14,Justice of the Supreme Court,,Overvotes,,0
Cayuga,Auburn 14-3 14,Justice of the Supreme Court,,Overvotes,,0
Cayuga,Auburn 15-1 15,Justice of the Supreme Court,,Overvotes,,0
Cayuga,Auburn 15-2 12,Justice of the Supreme Court,,Overvotes,,0
