county,precinct,office,district,party,candidate,votes,ElectionDayVotes,AbsenteeAffidavit
Columbia,Ghent-3,President,,Women's Equality Party,HILLARY CLINTON/TIM KAINE,7,6,1
Columbia,Livingston-1,President,,Democratic,HILLARY CLINTON/TIM KAINE,296,264,32
Columbia,Livingston-1,President,,Working Families,HILLARY CLINTON/TIM KAINE,30,24,6
Columbia,Livingston-1,President,,Women's Equality Party,HILLARY CLINTON/TIM KAINE,12,10,2
Columbia,Livingston-2,President,,Democratic,HILLARY CLINTON/TIM KAINE,227,202,25
Columbia,Livingston-2,President,,Working Families,HILLARY CLINTON/TIM KAINE,15,14,1
Columbia,Livingston-2,President,,Women's Equality Party,HILLARY CLINTON/TIM KAINE,4,4,0
Columbia,Taghkanic-1,President,,Democratic,HILLARY CLINTON/TIM KAINE,316,231,85
Columbia,Taghkanic-1,President,,Working Families,HILLARY CLINTON/TIM KAINE,16,14,2
Columbia,Taghkanic-1,President,,Women's Equality Party,HILLARY CLINTON/TIM KAINE,9,7,2
Columbia,Austerlitz-1,President,,Democratic,HILLARY CLINTON/TIM KAINE,274,222,52
Columbia,Austerlitz-1,President,,Working Families,HILLARY CLINTON/TIM KAINE,17,16,1
Columbia,Austerlitz-1,President,,Women's Equality Party,HILLARY CLINTON/TIM KAINE,5,5,0
Columbia,Austerlitz-2,President,,Democratic,HILLARY CLINTON/TIM KAINE,272,212,60
Columbia,Austerlitz-2,President,,Working Families,HILLARY CLINTON/TIM KAINE,10,9,1
Columbia,Austerlitz-2,President,,Women's Equality Party,HILLARY CLINTON/TIM KAINE,9,6,3
Columbia,Canaan-1,President,,Democratic,HILLARY CLINTON/TIM KAINE,300,261,39
Columbia,Canaan-1,President,,Working Families,HILLARY CLINTON/TIM KAINE,25,21,4
Columbia,Canaan-1,President,,Women's Equality Party,HILLARY CLINTON/TIM KAINE,2,1,1
Columbia,Canaan-2,President,,Democratic,HILLARY CLINTON/TIM KAINE,217,187,30
Columbia,Canaan-2,President,,Working Families,HILLARY CLINTON/TIM KAINE,19,18,1
Columbia,Canaan-2,President,,Women's Equality Party,HILLARY CLINTON/TIM KAINE,9,9,0
Columbia,Hillsdale-1,President,,Democratic,HILLARY CLINTON/TIM KAINE,264,219,45
Columbia,Hillsdale-1,President,,Working Families,HILLARY CLINTON/TIM KAINE,18,12,6
Columbia,Hillsdale-1,President,,Women's Equality Party,HILLARY CLINTON/TIM KAINE,7,7,0
Columbia,Hillsdale-2,President,,Democratic,HILLARY CLINTON/TIM KAINE,272,225,47
Columbia,Hillsdale-2,President,,Working Families,HILLARY CLINTON/TIM KAINE,20,19,1
Columbia,Hillsdale-2,President,,Women's Equality Party,HILLARY CLINTON/TIM KAINE,2,2,0
Columbia,New Lebanon-1,President,,Democratic,HILLARY CLINTON/TIM KAINE,311,273,38
Columbia,New Lebanon-1,President,,Working Families,HILLARY CLINTON/TIM KAINE,12,12,0
Columbia,New Lebanon-1,President,,Women's Equality Party,HILLARY CLINTON/TIM KAINE,9,8,1
Columbia,New Lebanon-2,President,,Democratic,HILLARY CLINTON/TIM KAINE,266,238,28
Columbia,New Lebanon-2,President,,Working Families,HILLARY CLINTON/TIM KAINE,15,14,1
Columbia,New Lebanon-2,President,,Women's Equality Party,HILLARY CLINTON/TIM KAINE,10,10,0
Columbia,Chatham-1,President,,Democratic,HILLARY CLINTON/TIM KAINE,423,374,49
Columbia,Chatham-1,President,,Working Families,HILLARY CLINTON/TIM KAINE,35,33,2
Columbia,Chatham-1,President,,Women's Equality Party,HILLARY CLINTON/TIM KAINE,11,9,2
Columbia,Chatham-2,President,,Democratic,HILLARY CLINTON/TIM KAINE,329,293,36
Columbia,Chatham-2,President,,Working Families,HILLARY CLINTON/TIM KAINE,24,21,3
Columbia,Chatham-2,President,,Women's Equality Party,HILLARY CLINTON/TIM KAINE,5,5,0
Columbia,Chatham-3,President,,Democratic,HILLARY CLINTON/TIM KAINE,460,413,47
Columbia,Chatham-3,President,,Working Families,HILLARY CLINTON/TIM KAINE,32,29,3
Columbia,Chatham-3,President,,Women's Equality Party,HILLARY CLINTON/TIM KAINE,12,12,0
Columbia,Claverack-1,President,,Democratic,HILLARY CLINTON/TIM KAINE,178,154,24
Columbia,Claverack-1,President,,Working Families,HILLARY CLINTON/TIM KAINE,10,10,0
Columbia,Claverack-1,President,,Women's Equality Party,HILLARY CLINTON/TIM KAINE,2,2,0
Columbia,Claverack-2,President,,Democratic,HILLARY CLINTON/TIM KAINE,263,214,49
Columbia,Claverack-2,President,,Working Families,HILLARY CLINTON/TIM KAINE,13,11,2
Columbia,Claverack-2,President,,Women's Equality Party,HILLARY CLINTON/TIM KAINE,4,1,3
Columbia,Claverack-3,President,,Democratic,HILLARY CLINTON/TIM KAINE,235,205,30
Columbia,Claverack-3,President,,Working Families,HILLARY CLINTON/TIM KAINE,8,7,1
Columbia,Claverack-3,President,,Women's Equality Party,HILLARY CLINTON/TIM KAINE,8,8,0
Columbia,Claverack-4,President,,Democratic,HILLARY CLINTON/TIM KAINE,283,243,40
Columbia,Claverack-4,President,,Working Families,HILLARY CLINTON/TIM KAINE,24,21,3
Columbia,Claverack-4,President,,Women's Equality Party,HILLARY CLINTON/TIM KAINE,6,5,1
Columbia,Claverack-5,President,,Democratic,HILLARY CLINTON/TIM KAINE,140,120,20
Columbia,Claverack-5,President,,Working Families,HILLARY CLINTON/TIM KAINE,6,4,2
Columbia,Claverack-5,President,,Women's Equality Party,HILLARY CLINTON/TIM KAINE,1,1,0
Columbia,Greenport-1,President,,Democratic,HILLARY CLINTON/TIM KAINE,277,254,23
Columbia,Greenport-1,President,,Working Families,HILLARY CLINTON/TIM KAINE,9,6,3
Columbia,Greenport-1,President,,Women's Equality Party,HILLARY CLINTON/TIM KAINE,2,2,0
Columbia,Greenport-2,President,,Democratic,HILLARY CLINTON/TIM KAINE,228,182,46
Columbia,Greenport-2,President,,Working Families,HILLARY CLINTON/TIM KAINE,15,15,0
Columbia,Greenport-2,President,,Women's Equality Party,HILLARY CLINTON/TIM KAINE,1,1,0
Columbia,Greenport-3,President,,Democratic,HILLARY CLINTON/TIM KAINE,256,226,30
Columbia,Greenport-3,President,,Working Families,HILLARY CLINTON/TIM KAINE,11,11,0
Columbia,Greenport-3,President,,Women's Equality Party,HILLARY CLINTON/TIM KAINE,5,5,0
Columbia,Kinderhook-1,President,,Democratic,HILLARY CLINTON/TIM KAINE,277,242,35
Columbia,Kinderhook-1,President,,Working Families,HILLARY CLINTON/TIM KAINE,17,17,0
Columbia,Kinderhook-1,President,,Women's Equality Party,HILLARY CLINTON/TIM KAINE,6,5,1
Columbia,Kinderhook-2,President,,Democratic,HILLARY CLINTON/TIM KAINE,245,214,31
Columbia,Kinderhook-2,President,,Working Families,HILLARY CLINTON/TIM KAINE,15,14,1
Columbia,Kinderhook-2,President,,Women's Equality Party,HILLARY CLINTON/TIM KAINE,7,6,1
Columbia,Kinderhook-3,President,,Democratic,HILLARY CLINTON/TIM KAINE,268,220,48
Columbia,Kinderhook-3,President,,Working Families,HILLARY CLINTON/TIM KAINE,14,12,2
Columbia,Kinderhook-3,President,,Women's Equality Party,HILLARY CLINTON/TIM KAINE,7,5,2
Columbia,Kinderhook-4,President,,Democratic,HILLARY CLINTON/TIM KAINE,232,223,9
Columbia,Kinderhook-4,President,,Working Families,HILLARY CLINTON/TIM KAINE,15,12,3
Columbia,Kinderhook-4,President,,Women's Equality Party,HILLARY CLINTON/TIM KAINE,2,2,0
Columbia,Kinderhook-5,President,,Democratic,HILLARY CLINTON/TIM KAINE,293,264,29
Columbia,Kinderhook-5,President,,Working Families,HILLARY CLINTON/TIM KAINE,10,10,0
Columbia,Kinderhook-5,President,,Women's Equality Party,HILLARY CLINTON/TIM KAINE,7,7,0
Columbia,Kinderhook-6,President,,Democratic,HILLARY CLINTON/TIM KAINE,176,163,13
Columbia,Kinderhook-6,President,,Working Families,HILLARY CLINTON/TIM KAINE,9,8,1
Columbia,Kinderhook-6,President,,Women's Equality Party,HILLARY CLINTON/TIM KAINE,4,4,0
Columbia,Kinderhook-7,President,,Democratic,HILLARY CLINTON/TIM KAINE,230,207,23
Columbia,Kinderhook-7,President,,Working Families,HILLARY CLINTON/TIM KAINE,17,17,0
Columbia,Kinderhook-7,President,,Women's Equality Party,HILLARY CLINTON/TIM KAINE,3,3,0
Columbia,Kinderhook-8,President,,Democratic,HILLARY CLINTON/TIM KAINE,260,238,22
Columbia,Kinderhook-8,President,,Working Families,HILLARY CLINTON/TIM KAINE,15,14,1
Columbia,Kinderhook-8,President,,Women's Equality Party,HILLARY CLINTON/TIM KAINE,10,10,0
Columbia,Stockport-1,President,,Democratic,HILLARY CLINTON/TIM KAINE,195,173,22
Columbia,Stockport-1,President,,Working Families,HILLARY CLINTON/TIM KAINE,9,9,0
Columbia,Stockport-1,President,,Women's Equality Party,HILLARY CLINTON/TIM KAINE,3,3,0
Columbia,Stockport-2,President,,Democratic,HILLARY CLINTON/TIM KAINE,200,180,20
Columbia,Stockport-2,President,,Working Families,HILLARY CLINTON/TIM KAINE,14,12,2
Columbia,Stockport-2,President,,Women's Equality Party,HILLARY CLINTON/TIM KAINE,5,5,0
Columbia,Stuyvesant-1,President,,Democratic,HILLARY CLINTON/TIM KAINE,187,182,5
Columbia,Stuyvesant-1,President,,Working Families,HILLARY CLINTON/TIM KAINE,12,12,0
Columbia,Stuyvesant-1,President,,Women's Equality Party,HILLARY CLINTON/TIM KAINE,2,2,0
Columbia,Stuyvesant-2,President,,Democratic,HILLARY CLINTON/TIM KAINE,237,203,34
Columbia,Stuyvesant-2,President,,Working Families,HILLARY CLINTON/TIM KAINE,17,16,1
Columbia,Stuyvesant-2,President,,Women's Equality Party,HILLARY CLINTON/TIM KAINE,5,4,1
Columbia,Hudson 1-1,President,,Democratic,HILLARY CLINTON/TIM KAINE,199,177,22
Columbia,Hudson 1-1,President,,Working Families,HILLARY CLINTON/TIM KAINE,18,17,1
Columbia,Hudson 1-1,President,,Women's Equality Party,HILLARY CLINTON/TIM KAINE,1,1,0
Columbia,Hudson 2-1,President,,Democratic,HILLARY CLINTON/TIM KAINE,389,340,49
Columbia,Hudson 2-1,President,,Working Families,HILLARY CLINTON/TIM KAINE,12,11,1
Columbia,Hudson 2-1,President,,Women's Equality Party,HILLARY CLINTON/TIM KAINE,5,5,0
Columbia,Hudson 3-1,President,,Democratic,HILLARY CLINTON/TIM KAINE,391,320,71
Columbia,Hudson 3-1,President,,Working Families,HILLARY CLINTON/TIM KAINE,23,20,3
Columbia,Hudson 3-1,President,,Women's Equality Party,HILLARY CLINTON/TIM KAINE,7,6,1
Columbia,Hudson 4-1,President,,Democratic,HILLARY CLINTON/TIM KAINE,266,212,54
Columbia,Hudson 4-1,President,,Working Families,HILLARY CLINTON/TIM KAINE,16,14,2
Columbia,Hudson 4-1,President,,Women's Equality Party,HILLARY CLINTON/TIM KAINE,3,3,0
Columbia,Hudson 5-1,President,,Democratic,HILLARY CLINTON/TIM KAINE,300,256,44
Columbia,Hudson 5-1,President,,Working Families,HILLARY CLINTON/TIM KAINE,23,20,3
Columbia,Hudson 5-1,President,,Women's Equality Party,HILLARY CLINTON/TIM KAINE,7,6,1
Columbia,Hudson 5-2,President,,Democratic,HILLARY CLINTON/TIM KAINE,274,250,24
Columbia,Hudson 5-2,President,,Working Families,HILLARY CLINTON/TIM KAINE,10,6,4
Columbia,Hudson 5-2,President,,Women's Equality Party,HILLARY CLINTON/TIM KAINE,5,4,1
Columbia,Ancram-1,President,,Green,JILL STEIN/AJAMU BARAKA,6,6,0
Columbia,Ancram-2,President,,Green,JILL STEIN/AJAMU BARAKA,0,0,0
Columbia,Clermont-1,President,,Green,JILL STEIN/AJAMU BARAKA,16,16,0
Columbia,Copake-1,President,,Green,JILL STEIN/AJAMU BARAKA,16,13,3
Columbia,Copake-2,President,,Green,JILL STEIN/AJAMU BARAKA,16,15,1
Columbia,Gallatin-1,President,,Green,JILL STEIN/AJAMU BARAKA,11,9,2
Columbia,Germantown-1,President,,Green,JILL STEIN/AJAMU BARAKA,9,9,0
Columbia,Germantown-2,President,,Green,JILL STEIN/AJAMU BARAKA,6,6,0
Columbia,Ghent-1,President,,Green,JILL STEIN/AJAMU BARAKA,29,24,5
Columbia,Ghent-2,President,,Green,JILL STEIN/AJAMU BARAKA,19,18,1
Columbia,Ghent-3,President,,Green,JILL STEIN/AJAMU BARAKA,12,10,2
Columbia,Livingston-1,President,,Green,JILL STEIN/AJAMU BARAKA,20,20,0
Columbia,Livingston-2,President,,Green,JILL STEIN/AJAMU BARAKA,12,11,1
Columbia,Taghkanic-1,President,,Green,JILL STEIN/AJAMU BARAKA,7,7,0
Columbia,Austerlitz-1,President,,Green,JILL STEIN/AJAMU BARAKA,9,8,1
Columbia,Austerlitz-2,President,,Green,JILL STEIN/AJAMU BARAKA,12,12,0
Columbia,Canaan-1,President,,Green,JILL STEIN/AJAMU BARAKA,9,8,1
Columbia,Canaan-2,President,,Green,JILL STEIN/AJAMU BARAKA,7,7,0
Columbia,Hillsdale-1,President,,Green,JILL STEIN/AJAMU BARAKA,18,16,2
Columbia,Hillsdale-2,President,,Green,JILL STEIN/AJAMU BARAKA,11,10,1
Columbia,New Lebanon-1,President,,Green,JILL STEIN/AJAMU BARAKA,18,18,0
Columbia,New Lebanon-2,President,,Green,JILL STEIN/AJAMU BARAKA,13,9,4
Columbia,Chatham-1,President,,Green,JILL STEIN/AJAMU BARAKA,16,16,0
Columbia,Chatham-2,President,,Green,JILL STEIN/AJAMU BARAKA,10,10,0
Columbia,Chatham-3,President,,Green,JILL STEIN/AJAMU BARAKA,18,18,0
Columbia,Claverack-1,President,,Green,JILL STEIN/AJAMU BARAKA,8,7,1
Columbia,Claverack-2,President,,Green,JILL STEIN/AJAMU BARAKA,12,10,2
Columbia,Claverack-3,President,,Green,JILL STEIN/AJAMU BARAKA,16,14,2
Columbia,Claverack-4,President,,Green,JILL STEIN/AJAMU BARAKA,23,21,2
Columbia,Claverack-5,President,,Green,JILL STEIN/AJAMU BARAKA,9,9,0
Columbia,Greenport-1,President,,Green,JILL STEIN/AJAMU BARAKA,5,4,1
Columbia,Greenport-2,President,,Green,JILL STEIN/AJAMU BARAKA,9,8,1
Columbia,Greenport-3,President,,Green,JILL STEIN/AJAMU BARAKA,7,6,1
Columbia,Kinderhook-1,President,,Green,JILL STEIN/AJAMU BARAKA,5,5,0
Columbia,Kinderhook-2,President,,Green,JILL STEIN/AJAMU BARAKA,9,8,1
Columbia,Kinderhook-3,President,,Green,JILL STEIN/AJAMU BARAKA,8,6,2
Columbia,Kinderhook-4,President,,Green,JILL STEIN/AJAMU BARAKA,8,6,2
Columbia,Kinderhook-5,President,,Green,JILL STEIN/AJAMU BARAKA,11,9,2
Columbia,Kinderhook-6,President,,Green,JILL STEIN/AJAMU BARAKA,8,6,2
Columbia,Kinderhook-7,President,,Green,JILL STEIN/AJAMU BARAKA,8,7,1
Columbia,Kinderhook-8,President,,Green,JILL STEIN/AJAMU BARAKA,3,3,0
Columbia,Stockport-1,President,,Green,JILL STEIN/AJAMU BARAKA,9,8,1
Columbia,Stockport-2,President,,Green,JILL STEIN/AJAMU BARAKA,10,8,2
Columbia,Stuyvesant-1,President,,Green,JILL STEIN/AJAMU BARAKA,14,14,0
Columbia,Stuyvesant-2,President,,Green,JILL STEIN/AJAMU BARAKA,8,8,0
Columbia,Hudson 1-1,President,,Green,JILL STEIN/AJAMU BARAKA,11,10,1
Columbia,Hudson 2-1,President,,Green,JILL STEIN/AJAMU BARAKA,8,7,1
Columbia,Hudson 3-1,President,,Green,JILL STEIN/AJAMU BARAKA,25,24,1
Columbia,Hudson 4-1,President,,Green,JILL STEIN/AJAMU BARAKA,13,12,1
Columbia,Hudson 5-1,President,,Green,JILL STEIN/AJAMU BARAKA,19,14,5
Columbia,Hudson 5-2,President,,Green,JILL STEIN/AJAMU BARAKA,12,11,1
Columbia,Kinderhook-2,President,,,"""ROCKY"" ROQUE DE LA FUENTE",1,1,0
Columbia,Clermont-1,President,,,DARRELL CASTLE,2,2,0
Columbia,Claverack-4,President,,,DARRELL CASTLE,2,2,0
Columbia,Kinderhook-3,President,,,DARRELL CASTLE,1,1,0
Columbia,Stuyvesant-2,President,,,DARRELL CASTLE,3,3,0
Columbia,Clermont-1,President,,,EVAN MCMULLIN,7,7,0
Columbia,Copake-1,President,,,EVAN MCMULLIN,2,2,0
Columbia,Copake-2,President,,,EVAN MCMULLIN,1,1,0
Columbia,Germantown-1,President,,,EVAN MCMULLIN,1,1,0
Columbia,Germantown-2,President,,,EVAN MCMULLIN,1,0,1
Columbia,Ghent-1,President,,,EVAN MCMULLIN,2,2,0
Columbia,Livingston-1,President,,,EVAN MCMULLIN,2,2,0
Columbia,Livingston-2,President,,,EVAN MCMULLIN,2,1,1
Columbia,Taghkanic-1,President,,,EVAN MCMULLIN,2,2,0
Columbia,Austerlitz-1,President,,,EVAN MCMULLIN,1,0,1
Columbia,Canaan-1,President,,,EVAN MCMULLIN,1,1,0
Columbia,Canaan-2,President,,,EVAN MCMULLIN,2,2,0
Columbia,New Lebanon-1,President,,,EVAN MCMULLIN,3,3,0
Columbia,Chatham-1,President,,,EVAN MCMULLIN,6,6,0
Columbia,Chatham-2,President,,,EVAN MCMULLIN,1,1,0
Columbia,Chatham-3,President,,,EVAN MCMULLIN,3,3,0
Columbia,Claverack-2,President,,,EVAN MCMULLIN,3,1,2
Columbia,Claverack-4,President,,,EVAN MCMULLIN,3,3,0
Columbia,Kinderhook-2,President,,,EVAN MCMULLIN,2,2,0
Columbia,Kinderhook-4,President,,,EVAN MCMULLIN,4,4,0
Columbia,Kinderhook-5,President,,,EVAN MCMULLIN,2,2,0
Columbia,Kinderhook-6,President,,,EVAN MCMULLIN,1,1,0
Columbia,Kinderhook-7,President,,,EVAN MCMULLIN,5,5,0
Columbia,Kinderhook-8,President,,,EVAN MCMULLIN,1,1,0
Columbia,Stuyvesant-2,President,,,EVAN MCMULLIN,3,3,0
Columbia,Hudson 1-1,President,,,EVAN MCMULLIN,1,1,0
Columbia,Hudson 3-1,President,,,EVAN MCMULLIN,1,1,0
Columbia,New Lebanon-1,President,,,JASON MUTFORD,1,1,0
Columbia,Claverack-4,President,,,LYNN KAHN,1,1,0
Columbia,Kinderhook-1,President,,,LYNN KAHN,1,1,0
Columbia,Kinderhook-6,President,,,LYNN KAHN,1,1,0
Columbia,Hudson 3-1,President,,,MICHAEL A MATUREN,1,1,0
Columbia,Greenport-3,President,,,WILLIAM J CONNOLLY,1,1,0
Columbia,Stockport-2,President,,,WILLIAM J CONNOLLY,1,1,0
Columbia,Hudson 5-1,President,,,WILLIAM J CONNOLLY,1,1,0
Columbia,Chatham-1,President,,,ZOLTAN ISTVAN GYURKO,2,2,0
Columbia,Ancram-1,President,,,Scatterings,2,2,0
Columbia,Ancram-2,President,,,Scatterings,2,1,1
Columbia,Clermont-1,President,,,Scatterings,7,7,0
Columbia,Copake-1,President,,,Scatterings,7,6,1
Columbia,Copake-2,President,,,Scatterings,3,3,0
Columbia,Gallatin-1,President,,,Scatterings,4,4,0
Columbia,Germantown-1,President,,,Scatterings,5,5,0
Columbia,Germantown-2,President,,,Scatterings,3,2,1
Columbia,Ghent-1,President,,,Scatterings,4,4,0
Columbia,Ghent-2,President,,,Scatterings,5,5,0
Columbia,Ghent-3,President,,,Scatterings,7,3,4
Columbia,Livingston-1,President,,,Scatterings,8,5,3
Columbia,Livingston-2,President,,,Scatterings,6,6,0
Columbia,Taghkanic-1,President,,,Scatterings,4,4,0
Columbia,Austerlitz-1,President,,,Scatterings,6,6,0
Columbia,Austerlitz-2,President,,,Scatterings,3,3,0
Columbia,Canaan-1,President,,,Scatterings,2,2,0
Columbia,Canaan-2,President,,,Scatterings,5,5,0
Columbia,Hillsdale-1,President,,,Scatterings,2,2,0
Columbia,Hillsdale-2,President,,,Scatterings,5,5,0
Columbia,New Lebanon-1,President,,,Scatterings,10,9,1
Columbia,New Lebanon-2,President,,,Scatterings,6,4,2
Columbia,Chatham-1,President,,,Scatterings,8,8,0
Columbia,Chatham-2,President,,,Scatterings,6,6,0
Columbia,Chatham-3,President,,,Scatterings,4,3,1
Columbia,Claverack-1,President,,,Scatterings,9,8,1
Columbia,Claverack-2,President,,,Scatterings,5,3,2
Columbia,Claverack-3,President,,,Scatterings,2,2,0
Columbia,Claverack-4,President,,,Scatterings,6,6,0
Columbia,Claverack-5,President,,,Scatterings,3,3,0
Columbia,Greenport-1,President,,,Scatterings,4,4,0
Columbia,Greenport-2,President,,,Scatterings,2,1,1
Columbia,Greenport-3,President,,,Scatterings,2,1,1
Columbia,Kinderhook-1,President,,,Scatterings,2,1,1
Columbia,Kinderhook-2,President,,,Scatterings,8,6,2
Columbia,Kinderhook-3,President,,,Scatterings,8,8,0
Columbia,Kinderhook-4,President,,,Scatterings,2,1,1
Columbia,Kinderhook-5,President,,,Scatterings,4,3,1
Columbia,Kinderhook-6,President,,,Scatterings,9,7,2
Columbia,Kinderhook-7,President,,,Scatterings,5,4,1
Columbia,Kinderhook-8,President,,,Scatterings,5,5,0
Columbia,Stockport-1,President,,,Scatterings,1,1,0
Columbia,Stockport-2,President,,,Scatterings,6,5,1
Columbia,Stuyvesant-1,President,,,Scatterings,3,3,0
Columbia,Stuyvesant-2,President,,,Scatterings,6,6,0
Columbia,Hudson 1-1,President,,,Scatterings,3,3,0
Columbia,Hudson 2-1,President,,,Scatterings,5,5,0
Columbia,Hudson 3-1,President,,,Scatterings,4,3,1
Columbia,Hudson 4-1,President,,,Scatterings,3,0,3
Columbia,Hudson 5-1,President,,,Scatterings,2,1,1
Columbia,Hudson 5-2,President,,,Scatterings,5,5,0
Columbia,Ancram-1,President,,,Voids,0,0,0
Columbia,Ancram-2,President,,,Voids,3,1,2
Columbia,Clermont-1,President,,,Voids,0,0,0
Columbia,Copake-1,President,,,Voids,0,0,0
Columbia,Copake-2,President,,,Voids,1,0,1
Columbia,Gallatin-1,President,,,Voids,0,0,0
Columbia,Germantown-1,President,,,Voids,1,0,1
Columbia,Germantown-2,President,,,Voids,1,0,1
Columbia,Ghent-1,President,,,Voids,0,0,0
Columbia,Ghent-2,President,,,Voids,0,0,0
Columbia,Ghent-3,President,,,Voids,0,0,0
Columbia,Livingston-1,President,,,Voids,1,1,0
Columbia,Livingston-2,President,,,Voids,0,0,0
Columbia,Taghkanic-1,President,,,Voids,0,0,0
Columbia,Austerlitz-1,President,,,Voids,1,0,1
Columbia,Austerlitz-2,President,,,Voids,0,0,0
Columbia,Canaan-1,President,,,Voids,0,0,0
Columbia,Canaan-2,President,,,Voids,0,0,0
Columbia,Hillsdale-1,President,,,Voids,0,0,0
Columbia,Hillsdale-2,President,,,Voids,0,0,0
Columbia,New Lebanon-1,President,,,Voids,0,0,0
Columbia,New Lebanon-2,President,,,Voids,1,0,1
Columbia,Chatham-1,President,,,Voids,0,0,0
Columbia,Chatham-2,President,,,Voids,1,1,0
Columbia,Chatham-3,President,,,Voids,0,0,0
Columbia,Claverack-1,President,,,Voids,2,1,1
Columbia,Claverack-2,President,,,Voids,0,0,0
Columbia,Claverack-3,President,,,Voids,0,0,0
Columbia,Claverack-4,President,,,Voids,1,0,1
Columbia,Claverack-5,President,,,Voids,0,0,0
Columbia,Greenport-1,President,,,Voids,0,0,0
Columbia,Greenport-2,President,,,Voids,0,0,0
Columbia,Greenport-3,President,,,Voids,2,0,2
Columbia,Kinderhook-1,President,,,Voids,0,0,0
Columbia,Kinderhook-2,President,,,Voids,0,0,0
Columbia,Kinderhook-3,President,,,Voids,2,0,2
Columbia,Kinderhook-4,President,,,Voids,0,0,0
Columbia,Kinderhook-5,President,,,Voids,0,0,0
Columbia,Kinderhook-6,President,,,Voids,0,0,0
Columbia,Kinderhook-7,President,,,Voids,1,1,0
Columbia,Kinderhook-8,President,,,Voids,0,0,0
Columbia,Stockport-1,President,,,Voids,0,0,0
Columbia,Stockport-2,President,,,Voids,1,0,1
Columbia,Stuyvesant-1,President,,,Voids,0,0,0
Columbia,Stuyvesant-2,President,,,Voids,0,0,0
Columbia,Hudson 1-1,President,,,Voids,0,0,0
Columbia,Hudson 2-1,President,,,Voids,0,0,0
Columbia,Hudson 3-1,President,,,Voids,0,0,0
Columbia,Hudson 4-1,President,,,Voids,1,0,1
Columbia,Hudson 5-1,President,,,Voids,0,0,0
Columbia,Hudson 5-2,President,,,Voids,0,0,0
Columbia,Ancram-1,U.S. House,19,,Blanks,18,17,1
Columbia,Ancram-2,U.S. House,19,,Blanks,16,11,5
Columbia,Clermont-1,U.S. House,19,,Blanks,44,35,9
Columbia,Copake-1,U.S. House,19,,Blanks,40,30,10
Columbia,Copake-2,U.S. House,19,,Blanks,21,19,2
Columbia,Gallatin-1,U.S. House,19,,Blanks,27,27,0
Columbia,Germantown-1,U.S. House,19,,Blanks,28,24,4
Columbia,Germantown-2,U.S. House,19,,Blanks,11,9,2
Columbia,Ghent-1,U.S. House,19,,Blanks,34,19,15
Columbia,Ghent-2,U.S. House,19,,Blanks,21,16,5
Columbia,Ghent-3,U.S. House,19,,Blanks,29,22,7
Columbia,Livingston-1,U.S. House,19,,Blanks,42,35,7
Columbia,Livingston-2,U.S. House,19,,Blanks,33,26,7
Columbia,Taghkanic-1,U.S. House,19,,Blanks,32,31,1
Columbia,Austerlitz-1,U.S. House,19,,Blanks,14,10,4
Columbia,Austerlitz-2,U.S. House,19,,Blanks,12,10,2
Columbia,Canaan-1,U.S. House,19,,Blanks,22,20,2
Columbia,Canaan-2,U.S. House,19,,Blanks,14,14,0
Columbia,Hillsdale-1,U.S. House,19,,Blanks,10,9,1
Columbia,Hillsdale-2,U.S. House,19,,Blanks,16,15,1
Columbia,New Lebanon-1,U.S. House,19,,Blanks,20,18,2
Columbia,New Lebanon-2,U.S. House,19,,Blanks,26,24,2
Columbia,Chatham-1,U.S. House,19,,Blanks,21,18,3
Columbia,Chatham-2,U.S. House,19,,Blanks,15,15,0
Columbia,Chatham-3,U.S. House,19,,Blanks,29,23,6
Columbia,Claverack-1,U.S. House,19,,Blanks,15,14,1
Columbia,Claverack-2,U.S. House,19,,Blanks,29,25,4
Columbia,Claverack-3,U.S. House,19,,Blanks,27,20,7
Columbia,Claverack-4,U.S. House,19,,Blanks,27,25,2
Columbia,Claverack-5,U.S. House,19,,Blanks,14,12,2
Columbia,Greenport-1,U.S. House,19,,Blanks,35,32,3
Columbia,Greenport-2,U.S. House,19,,Blanks,30,23,7
Columbia,Greenport-3,U.S. House,19,,Blanks,28,25,3
Columbia,Kinderhook-1,U.S. House,19,,Blanks,11,10,1
Columbia,Kinderhook-2,U.S. House,19,,Blanks,6,5,1
Columbia,Kinderhook-3,U.S. House,19,,Blanks,20,10,10
Columbia,Kinderhook-4,U.S. House,19,,Blanks,25,24,1
Columbia,Kinderhook-5,U.S. House,19,,Blanks,19,16,3
Columbia,Kinderhook-6,U.S. House,19,,Blanks,21,19,2
Columbia,Kinderhook-7,U.S. House,19,,Blanks,18,14,4
Columbia,Kinderhook-8,U.S. House,19,,Blanks,16,13,3
Columbia,Stockport-1,U.S. House,19,,Blanks,17,17,0
Columbia,Stockport-2,U.S. House,19,,Blanks,39,34,5
Columbia,Stuyvesant-1,U.S. House,19,,Blanks,9,7,2
Columbia,Stuyvesant-2,U.S. House,19,,Blanks,16,14,2
Columbia,Hudson 1-1,U.S. House,19,,Blanks,13,11,2
Columbia,Hudson 2-1,U.S. House,19,,Blanks,34,29,5
Columbia,Hudson 3-1,U.S. House,19,,Blanks,25,19,6
Columbia,Hudson 4-1,U.S. House,19,,Blanks,19,12,7
Columbia,Hudson 5-1,U.S. House,19,,Blanks,23,14,9
