assembly_district,precinct,county,party,office,district,candidate,votes
61,53,Richmond,Democratic,President,,Federal,0
61,53,Richmond,Democratic,President,,Affidavit,12
61,53,Richmond,Democratic,President,,Bernie Sanders,102
61,53,Richmond,Democratic,President,,Hillary Clinton,182
61,54,Richmond,Democratic,President,,Emergency,0
61,54,Richmond,Democratic,President,,Absentee/Military,49
61,54,Richmond,Democratic,President,,Federal,0
61,54,Richmond,Democratic,President,,Affidavit,1
61,54,Richmond,Democratic,President,,Bernie Sanders,82
61,54,Richmond,Democratic,President,,Hillary Clinton,100
61,55,Richmond,Democratic,President,,Emergency,0
61,55,Richmond,Democratic,President,,Absentee/Military,6
61,55,Richmond,Democratic,President,,Federal,0
61,55,Richmond,Democratic,President,,Affidavit,6
61,55,Richmond,Democratic,President,,Bernie Sanders,58
61,55,Richmond,Democratic,President,,Hillary Clinton,149
61,56,Richmond,Democratic,President,,Emergency,0
61,56,Richmond,Democratic,President,,Absentee/Military,7
61,56,Richmond,Democratic,President,,Federal,1
61,56,Richmond,Democratic,President,,Affidavit,2
61,56,Richmond,Democratic,President,,Bernie Sanders,58
61,56,Richmond,Democratic,President,,Hillary Clinton,114
61,57,Richmond,Democratic,President,,Emergency,0
61,57,Richmond,Democratic,President,,Absentee/Military,10
61,57,Richmond,Democratic,President,,Federal,2
61,57,Richmond,Democratic,President,,Affidavit,0
61,57,Richmond,Democratic,President,,Bernie Sanders,93
61,57,Richmond,Democratic,President,,Hillary Clinton,120
61,58,Richmond,Democratic,President,,Emergency,0
61,58,Richmond,Democratic,President,,Absentee/Military,7
61,58,Richmond,Democratic,President,,Federal,0
61,58,Richmond,Democratic,President,,Affidavit,2
61,58,Richmond,Democratic,President,,Bernie Sanders,62
61,58,Richmond,Democratic,President,,Hillary Clinton,238
61,59,Richmond,Democratic,President,,Emergency,0
61,59,Richmond,Democratic,President,,Absentee/Military,8
61,59,Richmond,Democratic,President,,Federal,0
61,59,Richmond,Democratic,President,,Affidavit,0
61,59,Richmond,Democratic,President,,Bernie Sanders,97
61,59,Richmond,Democratic,President,,Hillary Clinton,215
61,60,Richmond,Democratic,President,,Emergency,0
61,60,Richmond,Democratic,President,,Absentee/Military,4
61,60,Richmond,Democratic,President,,Federal,0
61,60,Richmond,Democratic,President,,Affidavit,2
61,60,Richmond,Democratic,President,,Bernie Sanders,62
61,60,Richmond,Democratic,President,,Hillary Clinton,96
61,61,Richmond,Democratic,President,,Emergency,0
61,61,Richmond,Democratic,President,,Absentee/Military,4
61,61,Richmond,Democratic,President,,Federal,0
61,61,Richmond,Democratic,President,,Affidavit,1
61,61,Richmond,Democratic,President,,Bernie Sanders,50
61,61,Richmond,Democratic,President,,Hillary Clinton,154
61,62,Richmond,Democratic,President,,Emergency,0
61,62,Richmond,Democratic,President,,Absentee/Military,5
61,62,Richmond,Democratic,President,,Federal,0
61,62,Richmond,Democratic,President,,Affidavit,4
61,62,Richmond,Democratic,President,,Bernie Sanders,49
61,62,Richmond,Democratic,President,,Hillary Clinton,43
61,63,Richmond,Democratic,President,,Emergency,0
61,63,Richmond,Democratic,President,,Absentee/Military,4
61,63,Richmond,Democratic,President,,Federal,0
61,63,Richmond,Democratic,President,,Affidavit,0
61,63,Richmond,Democratic,President,,Bernie Sanders,12
61,63,Richmond,Democratic,President,,Hillary Clinton,16
61,64,Richmond,Democratic,President,,Emergency,0
61,64,Richmond,Democratic,President,,Absentee/Military,1
61,64,Richmond,Democratic,President,,Federal,0
61,64,Richmond,Democratic,President,,Affidavit,1
61,64,Richmond,Democratic,President,,Bernie Sanders,41
61,64,Richmond,Democratic,President,,Hillary Clinton,59
61,65,Richmond,Democratic,President,,Emergency,0
61,65,Richmond,Democratic,President,,Absentee/Military,5
61,65,Richmond,Democratic,President,,Federal,0
61,65,Richmond,Democratic,President,,Affidavit,4
61,65,Richmond,Democratic,President,,Bernie Sanders,82
61,65,Richmond,Democratic,President,,Hillary Clinton,95
61,66,Richmond,Democratic,President,,Emergency,0
61,66,Richmond,Democratic,President,,Absentee/Military,0
61,66,Richmond,Democratic,President,,Federal,0
61,66,Richmond,Democratic,President,,Affidavit,0
61,66,Richmond,Democratic,President,,Bernie Sanders,0
61,66,Richmond,Democratic,President,,Hillary Clinton,0
61,67,Richmond,Democratic,President,,Emergency,0
61,67,Richmond,Democratic,President,,Absentee/Military,0
61,67,Richmond,Democratic,President,,Federal,0
61,67,Richmond,Democratic,President,,Affidavit,0
61,67,Richmond,Democratic,President,,Bernie Sanders,0
61,67,Richmond,Democratic,President,,Hillary Clinton,0
61,68,Richmond,Democratic,President,,Emergency,0
61,68,Richmond,Democratic,President,,Absentee/Military,0
61,68,Richmond,Democratic,President,,Federal,0
61,68,Richmond,Democratic,President,,Affidavit,0
61,68,Richmond,Democratic,President,,Bernie Sanders,0
61,68,Richmond,Democratic,President,,Hillary Clinton,0
61,69,Richmond,Democratic,President,,Emergency,0
61,69,Richmond,Democratic,President,,Absentee/Military,8
61,69,Richmond,Democratic,President,,Federal,1
61,69,Richmond,Democratic,President,,Affidavit,2
61,69,Richmond,Democratic,President,,Bernie Sanders,49
61,69,Richmond,Democratic,President,,Hillary Clinton,120
61,70,Richmond,Democratic,President,,Emergency,0
61,70,Richmond,Democratic,President,,Absentee/Military,11
61,70,Richmond,Democratic,President,,Federal,0
61,70,Richmond,Democratic,President,,Affidavit,7
61,70,Richmond,Democratic,President,,Bernie Sanders,75
61,70,Richmond,Democratic,President,,Hillary Clinton,125
62,1,Richmond,Democratic,President,,Emergency,0
62,1,Richmond,Democratic,President,,Absentee/Military,3
62,1,Richmond,Democratic,President,,Federal,0
62,1,Richmond,Democratic,President,,Affidavit,1
62,1,Richmond,Democratic,President,,Bernie Sanders,41
62,1,Richmond,Democratic,President,,Hillary Clinton,34
62,2,Richmond,Democratic,President,,Emergency,0
62,2,Richmond,Democratic,President,,Absentee/Military,5
62,2,Richmond,Democratic,President,,Federal,0
62,2,Richmond,Democratic,President,,Affidavit,0
62,2,Richmond,Democratic,President,,Bernie Sanders,48
62,2,Richmond,Democratic,President,,Hillary Clinton,32
62,3,Richmond,Democratic,President,,Emergency,0
62,3,Richmond,Democratic,President,,Absentee/Military,2
62,3,Richmond,Democratic,President,,Federal,0
62,3,Richmond,Democratic,President,,Affidavit,2
62,3,Richmond,Democratic,President,,Bernie Sanders,30
62,3,Richmond,Democratic,President,,Hillary Clinton,23
62,4,Richmond,Democratic,President,,Emergency,0
62,4,Richmond,Democratic,President,,Absentee/Military,4
62,4,Richmond,Democratic,President,,Federal,0
62,4,Richmond,Democratic,President,,Affidavit,0
62,4,Richmond,Democratic,President,,Bernie Sanders,68
62,4,Richmond,Democratic,President,,Hillary Clinton,50
62,5,Richmond,Democratic,President,,Emergency,0
62,5,Richmond,Democratic,President,,Absentee/Military,1
62,5,Richmond,Democratic,President,,Federal,0
62,5,Richmond,Democratic,President,,Affidavit,0
62,5,Richmond,Democratic,President,,Bernie Sanders,29
62,5,Richmond,Democratic,President,,Hillary Clinton,29
62,6,Richmond,Democratic,President,,Emergency,0
62,6,Richmond,Democratic,President,,Absentee/Military,1
62,6,Richmond,Democratic,President,,Federal,0
62,6,Richmond,Democratic,President,,Affidavit,0
62,6,Richmond,Democratic,President,,Bernie Sanders,66
62,6,Richmond,Democratic,President,,Hillary Clinton,38
62,7,Richmond,Democratic,President,,Emergency,0
62,7,Richmond,Democratic,President,,Absentee/Military,2
62,7,Richmond,Democratic,President,,Federal,0
62,7,Richmond,Democratic,President,,Affidavit,1
62,7,Richmond,Democratic,President,,Bernie Sanders,37
62,7,Richmond,Democratic,President,,Hillary Clinton,23
62,8,Richmond,Democratic,President,,Emergency,0
62,8,Richmond,Democratic,President,,Absentee/Military,0
62,8,Richmond,Democratic,President,,Federal,3
62,8,Richmond,Democratic,President,,Affidavit,0
62,8,Richmond,Democratic,President,,Bernie Sanders,44
62,8,Richmond,Democratic,President,,Hillary Clinton,44
62,9,Richmond,Democratic,President,,Emergency,0
62,9,Richmond,Democratic,President,,Absentee/Military,0
62,9,Richmond,Democratic,President,,Federal,0
62,9,Richmond,Democratic,President,,Affidavit,0
62,9,Richmond,Democratic,President,,Bernie Sanders,22
62,9,Richmond,Democratic,President,,Hillary Clinton,28
62,10,Richmond,Democratic,President,,Emergency,0
62,10,Richmond,Democratic,President,,Absentee/Military,3
62,10,Richmond,Democratic,President,,Federal,0
62,10,Richmond,Democratic,President,,Affidavit,1
62,10,Richmond,Democratic,President,,Bernie Sanders,19
62,10,Richmond,Democratic,President,,Hillary Clinton,22
62,11,Richmond,Democratic,President,,Emergency,0
62,11,Richmond,Democratic,President,,Absentee/Military,4
62,11,Richmond,Democratic,President,,Federal,0
62,11,Richmond,Democratic,President,,Affidavit,0
62,11,Richmond,Democratic,President,,Bernie Sanders,30
62,11,Richmond,Democratic,President,,Hillary Clinton,39
62,12,Richmond,Democratic,President,,Emergency,0
62,12,Richmond,Democratic,President,,Absentee/Military,7
62,12,Richmond,Democratic,President,,Federal,0
62,12,Richmond,Democratic,President,,Affidavit,1
62,12,Richmond,Democratic,President,,Bernie Sanders,46
62,12,Richmond,Democratic,President,,Hillary Clinton,45
62,13,Richmond,Democratic,President,,Emergency,0
62,13,Richmond,Democratic,President,,Absentee/Military,4
62,13,Richmond,Democratic,President,,Federal,0
62,13,Richmond,Democratic,President,,Affidavit,2
62,13,Richmond,Democratic,President,,Bernie Sanders,57
62,13,Richmond,Democratic,President,,Hillary Clinton,53
62,14,Richmond,Democratic,President,,Emergency,0
62,14,Richmond,Democratic,President,,Absentee/Military,5
62,14,Richmond,Democratic,President,,Federal,0
62,14,Richmond,Democratic,President,,Affidavit,1
62,14,Richmond,Democratic,President,,Bernie Sanders,47
62,14,Richmond,Democratic,President,,Hillary Clinton,37
62,15,Richmond,Democratic,President,,Emergency,0
62,15,Richmond,Democratic,President,,Absentee/Military,3
62,15,Richmond,Democratic,President,,Federal,0
62,15,Richmond,Democratic,President,,Affidavit,1
62,15,Richmond,Democratic,President,,Bernie Sanders,42
62,15,Richmond,Democratic,President,,Hillary Clinton,46
62,16,Richmond,Democratic,President,,Emergency,0
62,16,Richmond,Democratic,President,,Absentee/Military,7
62,16,Richmond,Democratic,President,,Federal,0
62,16,Richmond,Democratic,President,,Affidavit,0
62,16,Richmond,Democratic,President,,Bernie Sanders,47
62,16,Richmond,Democratic,President,,Hillary Clinton,54
62,17,Richmond,Democratic,President,,Emergency,0
62,17,Richmond,Democratic,President,,Absentee/Military,3
62,17,Richmond,Democratic,President,,Federal,0
62,17,Richmond,Democratic,President,,Affidavit,0
62,17,Richmond,Democratic,President,,Bernie Sanders,46
62,17,Richmond,Democratic,President,,Hillary Clinton,50
62,18,Richmond,Democratic,President,,Emergency,0
62,18,Richmond,Democratic,President,,Absentee/Military,0
62,18,Richmond,Democratic,President,,Federal,0
62,18,Richmond,Democratic,President,,Affidavit,2
62,18,Richmond,Democratic,President,,Bernie Sanders,43
62,18,Richmond,Democratic,President,,Hillary Clinton,23
62,19,Richmond,Democratic,President,,Emergency,0
62,19,Richmond,Democratic,President,,Absentee/Military,1
62,19,Richmond,Democratic,President,,Federal,0
62,19,Richmond,Democratic,President,,Affidavit,0
62,19,Richmond,Democratic,President,,Bernie Sanders,46
62,19,Richmond,Democratic,President,,Hillary Clinton,41
62,20,Richmond,Democratic,President,,Emergency,0
62,20,Richmond,Democratic,President,,Absentee/Military,2
62,20,Richmond,Democratic,President,,Federal,0
62,20,Richmond,Democratic,President,,Affidavit,0
62,20,Richmond,Democratic,President,,Bernie Sanders,35
62,20,Richmond,Democratic,President,,Hillary Clinton,47
