county,precinct,office,district,candidate,party,election_day,early_voting,absentee,votes
Chenango,Military/FED/UOCAVA,State Senate,51,Write-ins,,0,0,0,0
Chenango,COLUMBUS 1,State Senate,51,Void,,0,0,0,0
Chenango,LINCKLAEN 1,State Senate,51,Void,,0,0,0,0
Chenango,NEW BERLIN 1,State Senate,51,Void,,0,0,1,1
Chenango,NORTH NORWICH 1,State Senate,51,Void,,0,1,0,1
Chenango,OTSELIC 1,State Senate,51,Void,,0,0,0,0
Chenango,PHARSALIA 1,State Senate,51,Void,,0,0,0,0
Chenango,PITCHER 1,State Senate,51,Void,,0,0,0,0
Chenango,PLYMOUTH 1,State Senate,51,Void,,0,0,0,0
Chenango,SHERBURNE 1,State Senate,51,Void,,0,0,0,0
Chenango,SHERBURNE 2,State Senate,51,Void,,0,0,0,0
Chenango,SMYRNA 1,State Senate,51,Void,,0,0,0,0
Chenango,Unscanned,State Senate,51,Void,,0,0,0,0
Chenango,Military/FED/UOCAVA,State Senate,51,Void,,0,0,0,0
Chenango,COLUMBUS 1,State Senate,51,Blanks,,17,1,5,23
Chenango,LINCKLAEN 1,State Senate,51,Blanks,,5,0,2,7
Chenango,NEW BERLIN 1,State Senate,51,Blanks,,48,3,15,66
Chenango,NORTH NORWICH 1,State Senate,51,Blanks,,48,14,12,74
Chenango,OTSELIC 1,State Senate,51,Blanks,,15,1,1,17
Chenango,PHARSALIA 1,State Senate,51,Blanks,,14,0,0,14
Chenango,PITCHER 1,State Senate,51,Blanks,,10,0,2,12
Chenango,PLYMOUTH 1,State Senate,51,Blanks,,47,3,9,59
Chenango,SHERBURNE 1,State Senate,51,Blanks,,55,5,15,75
Chenango,SHERBURNE 2,State Senate,51,Blanks,,24,13,17,54
Chenango,SMYRNA 1,State Senate,51,Blanks,,32,0,4,36
Chenango,Unscanned,State Senate,51,Blanks,,0,0,0,0
Chenango,Military/FED/UOCAVA,State Senate,51,Blanks,,0,0,1,1
Chenango,CITY OF NORWICH WARD 1,State Senate,52,Frederick J. Akshar II,REP,130,91,59,280
Chenango,CITY OF NORWICH WARD 2,State Senate,52,Frederick J. Akshar II,REP,110,74,56,240
Chenango,CITY OF NORWICH WARD 3,State Senate,52,Frederick J. Akshar II,REP,162,107,100,369
Chenango,CITY OF NORWICH WARD 4,State Senate,52,Frederick J. Akshar II,REP,114,41,36,191
Chenango,CITY OF NORWICH WARD 5,State Senate,52,Frederick J. Akshar II,REP,128,52,48,228
Chenango,CITY OF NORWICH WARD 6,State Senate,52,Frederick J. Akshar II,REP,112,57,68,237
Chenango,AFTON 1,State Senate,52,Frederick J. Akshar II,REP,715,77,111,903
Chenango,BAINBRIDGE 1,State Senate,52,Frederick J. Akshar II,REP,704,95,193,992
Chenango,COVENTRY 1,State Senate,52,Frederick J. Akshar II,REP,436,38,71,545
Chenango,GERMAN 1,State Senate,52,Frederick J. Akshar II,REP,92,4,15,111
Chenango,GREENE 1,State Senate,52,Frederick J. Akshar II,REP,550,168,218,936
Chenango,GREENE 2,State Senate,52,Frederick J. Akshar II,REP,636,134,226,996
Chenango,GUILFORD 1,State Senate,52,Frederick J. Akshar II,REP,566,128,143,837
Chenango,MCDONOUGH 1,State Senate,52,Frederick J. Akshar II,REP,254,18,39,311
Chenango,NORWICH TOWN 1,State Senate,52,Frederick J. Akshar II,REP,297,165,113,575
Chenango,NORWICH TOWN 2,State Senate,52,Frederick J. Akshar II,REP,298,169,105,572
Chenango,OXFORD 1,State Senate,52,Frederick J. Akshar II,REP,425,128,131,684
Chenango,OXFORD 2,State Senate,52,Frederick J. Akshar II,REP,275,78,72,425
Chenango,PRESTON 1,State Senate,52,Frederick J. Akshar II,REP,225,23,50,298
Chenango,SMITHVILLE 1,State Senate,52,Frederick J. Akshar II,REP,349,30,59,438
Chenango,Unscanned,State Senate,52,Frederick J. Akshar II,REP,16,0,0,16
Chenango,Military/FED/UOCAVA,State Senate,52,Frederick J. Akshar II,REP,0,0,12,12
Chenango,CITY OF NORWICH WARD 1,State Senate,52,Frederick J. Akshar II,CON,13,6,5,24
Chenango,CITY OF NORWICH WARD 2,State Senate,52,Frederick J. Akshar II,CON,14,12,3,29
Chenango,CITY OF NORWICH WARD 3,State Senate,52,Frederick J. Akshar II,CON,13,5,5,23
Chenango,CITY OF NORWICH WARD 4,State Senate,52,Frederick J. Akshar II,CON,13,3,0,16
Chenango,CITY OF NORWICH WARD 5,State Senate,52,Frederick J. Akshar II,CON,14,6,10,30
Chenango,CITY OF NORWICH WARD 6,State Senate,52,Frederick J. Akshar II,CON,9,8,3,20
Chenango,AFTON 1,State Senate,52,Frederick J. Akshar II,CON,65,1,12,78
Chenango,BAINBRIDGE 1,State Senate,52,Frederick J. Akshar II,CON,61,9,9,79
Chenango,COVENTRY 1,State Senate,52,Frederick J. Akshar II,CON,38,5,6,49
Chenango,GERMAN 1,State Senate,52,Frederick J. Akshar II,CON,7,0,2,9
Chenango,GREENE 1,State Senate,52,Frederick J. Akshar II,CON,36,7,17,60
Chenango,GREENE 2,State Senate,52,Frederick J. Akshar II,CON,39,9,25,73
Chenango,GUILFORD 1,State Senate,52,Frederick J. Akshar II,CON,51,11,14,76
Chenango,MCDONOUGH 1,State Senate,52,Frederick J. Akshar II,CON,18,0,0,18
Chenango,NORWICH TOWN 1,State Senate,52,Frederick J. Akshar II,CON,14,14,17,45
Chenango,NORWICH TOWN 2,State Senate,52,Frederick J. Akshar II,CON,15,7,7,29
Chenango,OXFORD 1,State Senate,52,Frederick J. Akshar II,CON,47,9,12,68
Chenango,OXFORD 2,State Senate,52,Frederick J. Akshar II,CON,21,8,7,36
Chenango,PRESTON 1,State Senate,52,Frederick J. Akshar II,CON,20,4,3,27
Chenango,SMITHVILLE 1,State Senate,52,Frederick J. Akshar II,CON,28,7,4,39
Chenango,Unscanned,State Senate,52,Frederick J. Akshar II,CON,6,0,0,6
Chenango,Military/FED/UOCAVA,State Senate,52,Frederick J. Akshar II,CON,0,0,1,1
Chenango,CITY OF NORWICH WARD 1,State Senate,52,Frederick J. Akshar II,IND,14,12,20,46
Chenango,CITY OF NORWICH WARD 2,State Senate,52,Frederick J. Akshar II,IND,11,5,10,26
Chenango,CITY OF NORWICH WARD 3,State Senate,52,Frederick J. Akshar II,IND,9,12,18,39
Chenango,CITY OF NORWICH WARD 4,State Senate,52,Frederick J. Akshar II,IND,14,4,7,25
Chenango,CITY OF NORWICH WARD 5,State Senate,52,Frederick J. Akshar II,IND,9,7,10,26
Chenango,CITY OF NORWICH WARD 6,State Senate,52,Frederick J. Akshar II,IND,13,8,4,25
Chenango,AFTON 1,State Senate,52,Frederick J. Akshar II,IND,40,7,33,80
Chenango,BAINBRIDGE 1,State Senate,52,Frederick J. Akshar II,IND,45,14,32,91
Chenango,COVENTRY 1,State Senate,52,Frederick J. Akshar II,IND,17,1,11,29
Chenango,GERMAN 1,State Senate,52,Frederick J. Akshar II,IND,4,0,2,6
Chenango,GREENE 1,State Senate,52,Frederick J. Akshar II,IND,35,15,41,91
Chenango,GREENE 2,State Senate,52,Frederick J. Akshar II,IND,35,11,31,77
Chenango,GUILFORD 1,State Senate,52,Frederick J. Akshar II,IND,28,9,27,64
Chenango,MCDONOUGH 1,State Senate,52,Frederick J. Akshar II,IND,16,1,5,22
Chenango,NORWICH TOWN 1,State Senate,52,Frederick J. Akshar II,IND,15,21,19,55
Chenango,NORWICH TOWN 2,State Senate,52,Frederick J. Akshar II,IND,9,9,15,33
Chenango,OXFORD 1,State Senate,52,Frederick J. Akshar II,IND,29,17,32,78
Chenango,OXFORD 2,State Senate,52,Frederick J. Akshar II,IND,23,5,11,39
Chenango,PRESTON 1,State Senate,52,Frederick J. Akshar II,IND,16,3,7,26
Chenango,SMITHVILLE 1,State Senate,52,Frederick J. Akshar II,IND,18,7,10,35
Chenango,Unscanned,State Senate,52,Frederick J. Akshar II,IND,4,0,0,4
Chenango,Military/FED/UOCAVA,State Senate,52,Frederick J. Akshar II,IND,0,0,2,2
Chenango,CITY OF NORWICH WARD 1,State Senate,52,Thomas Daniel,LBT,29,23,16,68
Chenango,CITY OF NORWICH WARD 2,State Senate,52,Thomas Daniel,LBT,25,15,16,56
Chenango,CITY OF NORWICH WARD 3,State Senate,52,Thomas Daniel,LBT,32,25,17,74
Chenango,CITY OF NORWICH WARD 4,State Senate,52,Thomas Daniel,LBT,7,8,17,32
Chenango,CITY OF NORWICH WARD 5,State Senate,52,Thomas Daniel,LBT,11,7,12,30
Chenango,CITY OF NORWICH WARD 6,State Senate,52,Thomas Daniel,LBT,22,12,19,53
Chenango,AFTON 1,State Senate,52,Thomas Daniel,LBT,44,6,28,78
Chenango,BAINBRIDGE 1,State Senate,52,Thomas Daniel,LBT,75,17,40,132
Chenango,COVENTRY 1,State Senate,52,Thomas Daniel,LBT,26,4,13,43
Chenango,GERMAN 1,State Senate,52,Thomas Daniel,LBT,6,1,4,11
Chenango,GREENE 1,State Senate,52,Thomas Daniel,LBT,44,9,46,99
Chenango,GREENE 2,State Senate,52,Thomas Daniel,LBT,47,16,34,97
Chenango,GUILFORD 1,State Senate,52,Thomas Daniel,LBT,102,31,42,175
Chenango,MCDONOUGH 1,State Senate,52,Thomas Daniel,LBT,24,3,9,36
Chenango,NORWICH TOWN 1,State Senate,52,Thomas Daniel,LBT,27,31,26,84
Chenango,NORWICH TOWN 2,State Senate,52,Thomas Daniel,LBT,25,13,24,62
Chenango,OXFORD 1,State Senate,52,Thomas Daniel,LBT,41,19,29,89
Chenango,OXFORD 2,State Senate,52,Thomas Daniel,LBT,34,15,21,70
Chenango,PRESTON 1,State Senate,52,Thomas Daniel,LBT,23,5,17,45
Chenango,SMITHVILLE 1,State Senate,52,Thomas Daniel,LBT,35,6,11,52
Chenango,Unscanned,State Senate,52,Thomas Daniel,LBT,3,0,0,3
Chenango,Military/FED/UOCAVA,State Senate,52,Thomas Daniel,LBT,0,0,1,1
Chenango,CITY OF NORWICH WARD 1,State Senate,52,Write-ins,,0,3,3,6
Chenango,CITY OF NORWICH WARD 2,State Senate,52,Write-ins,,2,2,9,13
Chenango,CITY OF NORWICH WARD 3,State Senate,52,Write-ins,,1,6,2,9
Chenango,CITY OF NORWICH WARD 4,State Senate,52,Write-ins,,0,0,1,1
Chenango,CITY OF NORWICH WARD 5,State Senate,52,Write-ins,,0,1,1,2
Chenango,CITY OF NORWICH WARD 6,State Senate,52,Write-ins,,1,0,3,4
Chenango,AFTON 1,State Senate,52,Write-ins,,2,1,2,5
Chenango,BAINBRIDGE 1,State Senate,52,Write-ins,,1,5,4,10
Chenango,COVENTRY 1,State Senate,52,Write-ins,,4,0,2,6
Chenango,GERMAN 1,State Senate,52,Write-ins,,0,0,1,1
Chenango,GREENE 1,State Senate,52,Write-ins,,1,1,3,5
Chenango,GREENE 2,State Senate,52,Write-ins,,1,2,1,4
Chenango,GUILFORD 1,State Senate,52,Write-ins,,0,0,4,4
Chenango,MCDONOUGH 1,State Senate,52,Write-ins,,0,0,2,2
Chenango,NORWICH TOWN 1,State Senate,52,Write-ins,,0,1,2,3
Chenango,NORWICH TOWN 2,State Senate,52,Write-ins,,0,3,0,3
Chenango,OXFORD 1,State Senate,52,Write-ins,,0,2,1,3
Chenango,OXFORD 2,State Senate,52,Write-ins,,0,1,0,1
Chenango,PRESTON 1,State Senate,52,Write-ins,,1,3,2,6
Chenango,SMITHVILLE 1,State Senate,52,Write-ins,,0,0,2,2
Chenango,Unscanned,State Senate,52,Write-ins,,3,0,0,3
Chenango,Military/FED/UOCAVA,State Senate,52,Write-ins,,0,0,1,1
Chenango,CITY OF NORWICH WARD 1,State Senate,52,Void,,0,1,0,1
Chenango,CITY OF NORWICH WARD 2,State Senate,52,Void,,0,0,0,0
Chenango,CITY OF NORWICH WARD 3,State Senate,52,Void,,0,0,0,0
Chenango,CITY OF NORWICH WARD 4,State Senate,52,Void,,0,0,0,0
Chenango,CITY OF NORWICH WARD 5,State Senate,52,Void,,0,0,0,0
Chenango,CITY OF NORWICH WARD 6,State Senate,52,Void,,0,0,0,0
Chenango,AFTON 1,State Senate,52,Void,,0,1,0,1
Chenango,BAINBRIDGE 1,State Senate,52,Void,,0,0,0,0
Chenango,COVENTRY 1,State Senate,52,Void,,0,0,0,0
Chenango,GERMAN 1,State Senate,52,Void,,0,0,0,0
Chenango,GREENE 1,State Senate,52,Void,,0,0,0,0
Chenango,GREENE 2,State Senate,52,Void,,0,0,0,0
Chenango,GUILFORD 1,State Senate,52,Void,,2,0,0,2
Chenango,MCDONOUGH 1,State Senate,52,Void,,0,0,0,0
Chenango,NORWICH TOWN 1,State Senate,52,Void,,0,0,0,0
Chenango,NORWICH TOWN 2,State Senate,52,Void,,0,0,0,0
Chenango,OXFORD 1,State Senate,52,Void,,1,0,0,1
Chenango,OXFORD 2,State Senate,52,Void,,0,0,0,0
Chenango,PRESTON 1,State Senate,52,Void,,0,0,0,0
Chenango,SMITHVILLE 1,State Senate,52,Void,,0,0,0,0
Chenango,Unscanned,State Senate,52,Void,,0,0,0,0
Chenango,Military/FED/UOCAVA,State Senate,52,Void,,0,0,0,0
Chenango,CITY OF NORWICH WARD 1,State Senate,52,Blanks,,30,45,38,113
Chenango,CITY OF NORWICH WARD 2,State Senate,52,Blanks,,32,38,26,96
Chenango,CITY OF NORWICH WARD 3,State Senate,52,Blanks,,31,49,57,137
Chenango,CITY OF NORWICH WARD 4,State Senate,52,Blanks,,24,18,18,60
Chenango,CITY OF NORWICH WARD 5,State Senate,52,Blanks,,33,20,26,79
Chenango,CITY OF NORWICH WARD 6,State Senate,52,Blanks,,25,37,35,97
Chenango,AFTON 1,State Senate,52,Blanks,,84,21,53,158
Chenango,BAINBRIDGE 1,State Senate,52,Blanks,,87,27,81,195
Chenango,COVENTRY 1,State Senate,52,Blanks,,33,8,30,71
Chenango,GERMAN 1,State Senate,52,Blanks,,13,2,9,24
Chenango,GREENE 1,State Senate,52,Blanks,,55,50,93,198
Chenango,GREENE 2,State Senate,52,Blanks,,50,47,58,155
Chenango,GUILFORD 1,State Senate,52,Blanks,,84,52,60,196
Chenango,MCDONOUGH 1,State Senate,52,Blanks,,30,5,17,52
Chenango,NORWICH TOWN 1,State Senate,52,Blanks,,39,55,48,142
Chenango,NORWICH TOWN 2,State Senate,52,Blanks,,49,44,53,146
Chenango,OXFORD 1,State Senate,52,Blanks,,55,38,48,141
Chenango,OXFORD 2,State Senate,52,Blanks,,61,32,35,128
Chenango,PRESTON 1,State Senate,52,Blanks,,40,14,21,75
Chenango,SMITHVILLE 1,State Senate,52,Blanks,,49,12,22,83
Chenango,Unscanned,State Senate,52,Blanks,,20,0,0,20
Chenango,Military/FED/UOCAVA,State Senate,52,Blanks,,0,0,0,0
Chenango,CITY OF NORWICH WARD 1,State Assembly,122,Richard O. Shaw,DEM,55,74,71,200
Chenango,CITY OF NORWICH WARD 2,State Assembly,122,Richard O. Shaw,DEM,54,58,55,167
Chenango,CITY OF NORWICH WARD 3,State Assembly,122,Richard O. Shaw,DEM,52,85,62,199
Chenango,CITY OF NORWICH WARD 4,State Assembly,122,Richard O. Shaw,DEM,29,22,41,92
Chenango,CITY OF NORWICH WARD 5,State Assembly,122,Richard O. Shaw,DEM,43,31,39,113
Chenango,CITY OF NORWICH WARD 6,State Assembly,122,Richard O. Shaw,DEM,49,46,61,156
Chenango,AFTON 1,State Assembly,122,Richard O. Shaw,DEM,174,39,116,329
Chenango,BAINBRIDGE 1,State Assembly,122,Richard O. Shaw,DEM,188,62,163,413
Chenango,COVENTRY 1,State Assembly,122,Richard O. Shaw,DEM,71,14,55,140
Chenango,GERMAN 1,State Assembly,122,Richard O. Shaw,DEM,18,3,18,39
Chenango,GREENE 1,State Assembly,122,Richard O. Shaw,DEM,122,72,181,375
Chenango,GREENE 2,State Assembly,122,Richard O. Shaw,DEM,132,87,138,357
Chenango,GUILFORD 1,State Assembly,122,Richard O. Shaw,DEM,131,77,142,350
Chenango,NEW BERLIN 1,State Assembly,122,Richard O. Shaw,DEM,122,49,134,305
Chenango,NORTH NORWICH 1,State Assembly,122,Richard O. Shaw,DEM,83,41,52,176
Chenango,NORWICH TOWN 1,State Assembly,122,Richard O. Shaw,DEM,40,92,66,198
Chenango,NORWICH TOWN 2,State Assembly,122,Richard O. Shaw,DEM,58,60,80,198
Chenango,OXFORD 1,State Assembly,122,Richard O. Shaw,DEM,91,65,91,247
Chenango,OXFORD 2,State Assembly,122,Richard O. Shaw,DEM,90,53,70,213
Chenango,PRESTON 1,State Assembly,122,Richard O. Shaw,DEM,56,23,39,118
Chenango,SMITHVILLE 1,State Assembly,122,Richard O. Shaw,DEM,70,25,41,136
Chenango,Unscanned,State Assembly,122,Richard O. Shaw,DEM,30,0,0,30
Chenango,Military/FED/UOCAVA,State Assembly,122,Richard O. Shaw,DEM,0,0,14,14
Chenango,CITY OF NORWICH WARD 1,State Assembly,122,Joe G. Angelino,REP,129,87,52,268
Chenango,CITY OF NORWICH WARD 2,State Assembly,122,Joe G. Angelino,REP,108,70,52,230
Chenango,CITY OF NORWICH WARD 3,State Assembly,122,Joe G. Angelino,REP,156,101,100,357
Chenango,CITY OF NORWICH WARD 4,State Assembly,122,Joe G. Angelino,REP,118,42,29,189
Chenango,CITY OF NORWICH WARD 5,State Assembly,122,Joe G. Angelino,REP,123,43,44,210
Chenango,CITY OF NORWICH WARD 6,State Assembly,122,Joe G. Angelino,REP,111,57,60,228
Chenango,AFTON 1,State Assembly,122,Joe G. Angelino,REP,660,66,84,810
Chenango,BAINBRIDGE 1,State Assembly,122,Joe G. Angelino,REP,675,84,148,907
Chenango,COVENTRY 1,State Assembly,122,Joe G. Angelino,REP,403,34,61,498
Chenango,GERMAN 1,State Assembly,122,Joe G. Angelino,REP,88,4,11,103
Chenango,GREENE 1,State Assembly,122,Joe G. Angelino,REP,504,144,171,819
Chenango,GREENE 2,State Assembly,122,Joe G. Angelino,REP,566,112,181,859
Chenango,GUILFORD 1,State Assembly,122,Joe G. Angelino,REP,587,122,110,819
Chenango,NEW BERLIN 1,State Assembly,122,Joe G. Angelino,REP,488,69,124,681
Chenango,NORTH NORWICH 1,State Assembly,122,Joe G. Angelino,REP,362,90,76,528
Chenango,NORWICH TOWN 1,State Assembly,122,Joe G. Angelino,REP,310,161,113,584
Chenango,NORWICH TOWN 2,State Assembly,122,Joe G. Angelino,REP,301,167,94,562
Chenango,OXFORD 1,State Assembly,122,Joe G. Angelino,REP,413,122,117,652
Chenango,OXFORD 2,State Assembly,122,Joe G. Angelino,REP,269,73,53,395
Chenango,PRESTON 1,State Assembly,122,Joe G. Angelino,REP,223,24,47,294
Chenango,SMITHVILLE 1,State Assembly,122,Joe G. Angelino,REP,339,26,49,414
Chenango,Unscanned,State Assembly,122,Joe G. Angelino,REP,16,0,0,16
Chenango,Military/FED/UOCAVA,State Assembly,122,Joe G. Angelino,REP,0,0,16,16
Chenango,CITY OF NORWICH WARD 1,State Assembly,122,Joe G. Angelino,CON,14,2,3,19
Chenango,CITY OF NORWICH WARD 2,State Assembly,122,Joe G. Angelino,CON,10,7,3,20
Chenango,CITY OF NORWICH WARD 3,State Assembly,122,Joe G. Angelino,CON,18,7,7,32
Chenango,CITY OF NORWICH WARD 4,State Assembly,122,Joe G. Angelino,CON,11,2,1,14
Chenango,CITY OF NORWICH WARD 5,State Assembly,122,Joe G. Angelino,CON,10,7,9,26
Chenango,CITY OF NORWICH WARD 6,State Assembly,122,Joe G. Angelino,CON,8,7,2,17
Chenango,AFTON 1,State Assembly,122,Joe G. Angelino,CON,50,1,9,60
Chenango,BAINBRIDGE 1,State Assembly,122,Joe G. Angelino,CON,54,10,7,71
Chenango,COVENTRY 1,State Assembly,122,Joe G. Angelino,CON,36,4,5,45
Chenango,GERMAN 1,State Assembly,122,Joe G. Angelino,CON,7,0,1,8
Chenango,GREENE 1,State Assembly,122,Joe G. Angelino,CON,34,8,16,58
Chenango,GREENE 2,State Assembly,122,Joe G. Angelino,CON,37,7,16,60
Chenango,GUILFORD 1,State Assembly,122,Joe G. Angelino,CON,52,9,12,73
Chenango,NEW BERLIN 1,State Assembly,122,Joe G. Angelino,CON,26,2,9,37
Chenango,NORTH NORWICH 1,State Assembly,122,Joe G. Angelino,CON,21,8,8,37
Chenango,NORWICH TOWN 1,State Assembly,122,Joe G. Angelino,CON,11,9,12,32
Chenango,NORWICH TOWN 2,State Assembly,122,Joe G. Angelino,CON,11,9,8,28
Chenango,OXFORD 1,State Assembly,122,Joe G. Angelino,CON,44,13,9,66
Chenango,OXFORD 2,State Assembly,122,Joe G. Angelino,CON,21,6,9,36
Chenango,PRESTON 1,State Assembly,122,Joe G. Angelino,CON,17,2,2,21
Chenango,SMITHVILLE 1,State Assembly,122,Joe G. Angelino,CON,23,6,4,33
Chenango,Unscanned,State Assembly,122,Joe G. Angelino,CON,3,0,0,3
Chenango,Military/FED/UOCAVA,State Assembly,122,Joe G. Angelino,CON,0,0,0,0
Chenango,CITY OF NORWICH WARD 1,State Assembly,122,Joe G. Angelino,IND,10,9,7,26
Chenango,CITY OF NORWICH WARD 2,State Assembly,122,Joe G. Angelino,IND,17,4,3,24
Chenango,CITY OF NORWICH WARD 3,State Assembly,122,Joe G. Angelino,IND,9,6,21,36
Chenango,CITY OF NORWICH WARD 4,State Assembly,122,Joe G. Angelino,IND,7,1,6,14
Chenango,CITY OF NORWICH WARD 5,State Assembly,122,Joe G. Angelino,IND,7,9,7,23
Chenango,CITY OF NORWICH WARD 6,State Assembly,122,Joe G. Angelino,IND,8,4,3,15
Chenango,AFTON 1,State Assembly,122,Joe G. Angelino,IND,23,0,10,33
Chenango,BAINBRIDGE 1,State Assembly,122,Joe G. Angelino,IND,23,7,20,50
Chenango,COVENTRY 1,State Assembly,122,Joe G. Angelino,IND,16,1,4,21
Chenango,GERMAN 1,State Assembly,122,Joe G. Angelino,IND,3,0,2,5
Chenango,GREENE 1,State Assembly,122,Joe G. Angelino,IND,21,6,17,44
Chenango,GREENE 2,State Assembly,122,Joe G. Angelino,IND,20,4,17,41
Chenango,GUILFORD 1,State Assembly,122,Joe G. Angelino,IND,24,2,10,36
Chenango,NEW BERLIN 1,State Assembly,122,Joe G. Angelino,IND,19,3,12,34
Chenango,NORTH NORWICH 1,State Assembly,122,Joe G. Angelino,IND,15,9,4,28
Chenango,NORWICH TOWN 1,State Assembly,122,Joe G. Angelino,IND,15,11,18,44
Chenango,NORWICH TOWN 2,State Assembly,122,Joe G. Angelino,IND,12,4,13,29
Chenango,OXFORD 1,State Assembly,122,Joe G. Angelino,IND,18,8,20,46
Chenango,OXFORD 2,State Assembly,122,Joe G. Angelino,IND,19,5,5,29
Chenango,PRESTON 1,State Assembly,122,Joe G. Angelino,IND,15,2,3,20
Chenango,SMITHVILLE 1,State Assembly,122,Joe G. Angelino,IND,15,3,8,26
Chenango,Unscanned,State Assembly,122,Joe G. Angelino,IND,0,0,0,0
Chenango,Military/FED/UOCAVA,State Assembly,122,Joe G. Angelino,IND,0,0,1,1
Chenango,CITY OF NORWICH WARD 1,State Assembly,122,Write-ins,,0,0,0,0
Chenango,CITY OF NORWICH WARD 2,State Assembly,122,Write-ins,,0,0,2,2
Chenango,CITY OF NORWICH WARD 3,State Assembly,122,Write-ins,,3,0,0,3
Chenango,CITY OF NORWICH WARD 4,State Assembly,122,Write-ins,,0,0,0,0
Chenango,CITY OF NORWICH WARD 5,State Assembly,122,Write-ins,,0,0,0,0
Chenango,CITY OF NORWICH WARD 6,State Assembly,122,Write-ins,,0,0,0,0
Chenango,AFTON 1,State Assembly,122,Write-ins,,0,0,0,0
Chenango,BAINBRIDGE 1,State Assembly,122,Write-ins,,1,0,0,1
Chenango,COVENTRY 1,State Assembly,122,Write-ins,,1,0,0,1
Chenango,GERMAN 1,State Assembly,122,Write-ins,,0,0,0,0
Chenango,GREENE 1,State Assembly,122,Write-ins,,0,0,1,1
Chenango,GREENE 2,State Assembly,122,Write-ins,,1,0,0,1
Chenango,GUILFORD 1,State Assembly,122,Write-ins,,2,0,2,4
Chenango,NEW BERLIN 1,State Assembly,122,Write-ins,,2,0,0,2
Chenango,NORTH NORWICH 1,State Assembly,122,Write-ins,,1,0,0,1
Chenango,NORWICH TOWN 1,State Assembly,122,Write-ins,,0,0,0,0
Chenango,NORWICH TOWN 2,State Assembly,122,Write-ins,,0,0,0,0
Chenango,OXFORD 1,State Assembly,122,Write-ins,,0,0,0,0
Chenango,OXFORD 2,State Assembly,122,Write-ins,,0,0,0,0
Chenango,PRESTON 1,State Assembly,122,Write-ins,,0,0,1,1
Chenango,SMITHVILLE 1,State Assembly,122,Write-ins,,0,0,0,0
Chenango,Unscanned,State Assembly,122,Write-ins,,0,0,0,0
Chenango,Military/FED/UOCAVA,State Assembly,122,Write-ins,,0,0,0,0
Chenango,CITY OF NORWICH WARD 1,State Assembly,122,Void,,0,0,0,0
Chenango,CITY OF NORWICH WARD 2,State Assembly,122,Void,,0,1,0,1
Chenango,CITY OF NORWICH WARD 3,State Assembly,122,Void,,0,0,0,0
Chenango,CITY OF NORWICH WARD 4,State Assembly,122,Void,,0,0,0,0
Chenango,CITY OF NORWICH WARD 5,State Assembly,122,Void,,0,0,0,0
Chenango,CITY OF NORWICH WARD 6,State Assembly,122,Void,,0,0,0,0
Chenango,AFTON 1,State Assembly,122,Void,,0,0,0,0
Chenango,BAINBRIDGE 1,State Assembly,122,Void,,0,0,0,0
Chenango,COVENTRY 1,State Assembly,122,Void,,0,0,0,0
Chenango,GERMAN 1,State Assembly,122,Void,,0,0,0,0
Chenango,GREENE 1,State Assembly,122,Void,,0,0,0,0
Chenango,GREENE 2,State Assembly,122,Void,,0,0,0,0
Chenango,GUILFORD 1,State Assembly,122,Void,,2,0,1,3
Chenango,NEW BERLIN 1,State Assembly,122,Void,,0,0,0,0
Chenango,NORTH NORWICH 1,State Assembly,122,Void,,0,0,0,0
Chenango,NORWICH TOWN 1,State Assembly,122,Void,,1,1,0,2
Chenango,NORWICH TOWN 2,State Assembly,122,Void,,0,0,0,0
Chenango,OXFORD 1,State Assembly,122,Void,,0,0,0,0
Chenango,OXFORD 2,State Assembly,122,Void,,0,0,0,0
Chenango,PRESTON 1,State Assembly,122,Void,,0,0,1,1
Chenango,SMITHVILLE 1,State Assembly,122,Void,,0,0,0,0
Chenango,Unscanned,State Assembly,122,Void,,0,0,0,0
Chenango,Military/FED/UOCAVA,State Assembly,122,Void,,0,0,1,1
Chenango,CITY OF NORWICH WARD 1,State Assembly,122,Blanks,,9,9,7,25
Chenango,CITY OF NORWICH WARD 2,State Assembly,122,Blanks,,5,6,5,16
Chenango,CITY OF NORWICH WARD 3,State Assembly,122,Blanks,,10,5,8,23
Chenango,CITY OF NORWICH WARD 4,State Assembly,122,Blanks,,7,7,2,16
Chenango,CITY OF NORWICH WARD 5,State Assembly,122,Blanks,,12,3,8,23
Chenango,CITY OF NORWICH WARD 6,State Assembly,122,Blanks,,7,8,5,20
Chenango,AFTON 1,State Assembly,122,Blanks,,43,8,20,71
Chenango,BAINBRIDGE 1,State Assembly,122,Blanks,,34,4,19,57
Chenango,COVENTRY 1,State Assembly,122,Blanks,,27,3,8,38
Chenango,GERMAN 1,State Assembly,122,Blanks,,6,0,1,7
Chenango,GREENE 1,State Assembly,122,Blanks,,41,20,31,92
Chenango,GREENE 2,State Assembly,122,Blanks,,52,9,23,84
Chenango,GUILFORD 1,State Assembly,122,Blanks,,35,21,13,69
Chenango,NEW BERLIN 1,State Assembly,122,Blanks,,26,3,15,44
Chenango,NORTH NORWICH 1,State Assembly,122,Blanks,,19,6,6,31
Chenango,NORWICH TOWN 1,State Assembly,122,Blanks,,17,13,15,45
Chenango,NORWICH TOWN 2,State Assembly,122,Blanks,,14,5,9,28
