county,precinct,office,district,party,candidate,votes,public_counter_votes,emergency_votes,absentee_military_votes,federal_votes,affidavit_votes,manually_counted_emergency,special_presidential
New York,16~68,U.S. House,13,Republican,Lovelynn Gwinn,54,406,,74,3,3,1,0,0
New York,16~68,U.S. House,13,Democratic,Adriano Espaillat,354,406,,74,3,3,1,0,0
New York,16~68,U.S. House,13,Conservative,Christopher Morris-Perry,9,406,,74,3,3,1,0,0
New York,16~68,State Senate,29,Democratic,Jose M. Serrano,383,406,,74,3,3,1,0,0
New York,16~68,President,,Conservative,Donald J. Trump / Michael R. Pence,11,406,,74,3,3,1,0,0
New York,16~68,President,,Working Families,Joseph R. Biden / Kamala D. Harris,28,406,,74,3,3,1,0,0
New York,16~68,President,,Libertarian,Jo Jorgensen / Jeremy Cohen,2,406,,74,3,3,1,0,0
New York,16~68,U.S. House,13,Working Families,Adriano Espaillat,33,406,,74,3,3,1,0,0
New York,16~68,President,,Republican,Donald J. Trump / Michael R. Pence,65,406,,74,3,3,1,0,0
New York,16~68,State Senate,29,Republican,Jose A. Colon,56,406,,74,3,3,1,0,0
New York,16~68,State Assembly,68,Democratic,Robert J. Rodriguez,395,406,,74,3,3,1,0,0
New York,16~68,President,,Democratic,Joseph R. Biden / Kamala D. Harris,376,406,,74,3,3,1,0,0
New York,17~68,State Assembly,68,Republican,Daby Benjamine Carreras,51,499,,102,4,6,1,0,0
New York,17~68,President,,Green,Howie Hawkins / Angela Nicole Walker,4,499,,102,4,6,1,0,0
New York,17~68,President,,Independence,Brock Pierce / Karla Ballard,2,499,,102,4,6,1,0,0
New York,17~68,U.S. House,13,Republican,Lovelynn Gwinn,56,499,,102,4,6,1,0,0
New York,17~68,U.S. House,13,Democratic,Adriano Espaillat,466,499,,102,4,6,1,0,0
New York,17~68,U.S. House,13,Conservative,Christopher Morris-Perry,6,499,,102,4,6,1,0,0
New York,17~68,State Senate,29,Democratic,Jose M. Serrano,507,499,,102,4,6,1,0,0
New York,17~68,President,,Conservative,Donald J. Trump / Michael R. Pence,5,499,,102,4,6,1,0,0
New York,17~68,President,,Working Families,Joseph R. Biden / Kamala D. Harris,41,499,,102,4,6,1,0,0
New York,17~68,President,,Libertarian,Jo Jorgensen / Jeremy Cohen,0,499,,102,4,6,1,0,0
New York,17~68,U.S. House,13,Working Families,Adriano Espaillat,48,499,,102,4,6,1,0,0
New York,17~68,President,,Republican,Donald J. Trump / Michael R. Pence,53,499,,102,4,6,1,0,0
New York,17~68,State Senate,29,Republican,Jose A. Colon,52,499,,102,4,6,1,0,0
New York,17~68,State Assembly,68,Democratic,Robert J. Rodriguez,512,499,,102,4,6,1,0,0
New York,17~68,President,,Democratic,Joseph R. Biden / Kamala D. Harris,503,499,,102,4,6,1,0,0
New York,18~68,State Assembly,68,Republican,Daby Benjamine Carreras,32,321,,57,2,6,1,0,0
New York,18~68,President,,Green,Howie Hawkins / Angela Nicole Walker,0,321,,57,2,6,1,0,0
New York,18~68,President,,Independence,Brock Pierce / Karla Ballard,0,321,,57,2,6,1,0,0
New York,18~68,U.S. House,13,Republican,Lovelynn Gwinn,29,321,,57,2,6,1,0,0
New York,18~68,U.S. House,13,Democratic,Adriano Espaillat,291,321,,57,2,6,1,0,0
New York,18~68,U.S. House,13,Conservative,Christopher Morris-Perry,6,321,,57,2,6,1,0,0
New York,18~68,State Senate,29,Democratic,Jose M. Serrano,323,321,,57,2,6,1,0,0
New York,18~68,President,,Conservative,Donald J. Trump / Michael R. Pence,4,321,,57,2,6,1,0,0
New York,18~68,President,,Working Families,Joseph R. Biden / Kamala D. Harris,31,321,,57,2,6,1,0,0
New York,18~68,President,,Libertarian,Jo Jorgensen / Jeremy Cohen,2,321,,57,2,6,1,0,0
New York,18~68,U.S. House,13,Working Families,Adriano Espaillat,33,321,,57,2,6,1,0,0
New York,18~68,President,,Republican,Donald J. Trump / Michael R. Pence,32,321,,57,2,6,1,0,0
New York,18~68,State Senate,29,Republican,Jose A. Colon,32,321,,57,2,6,1,0,0
New York,18~68,State Assembly,68,Democratic,Robert J. Rodriguez,326,321,,57,2,6,1,0,0
New York,18~68,President,,Democratic,Joseph R. Biden / Kamala D. Harris,315,321,,57,2,6,1,0,0
New York,19~68,State Assembly,68,Republican,Daby Benjamine Carreras,31,306,,69,0,6,1,0,0
New York,19~68,President,,Green,Howie Hawkins / Angela Nicole Walker,2,306,,69,0,6,1,0,0
New York,19~68,President,,Independence,Brock Pierce / Karla Ballard,1,306,,69,0,6,1,0,0
New York,19~68,U.S. House,13,Republican,Lovelynn Gwinn,35,306,,69,0,6,1,0,0
New York,19~68,U.S. House,13,Democratic,Adriano Espaillat,285,306,,69,0,6,1,0,0
New York,19~68,U.S. House,13,Conservative,Christopher Morris-Perry,2,306,,69,0,6,1,0,0
New York,19~68,State Senate,29,Democratic,Jose M. Serrano,318,306,,69,0,6,1,0,0
New York,19~68,President,,Conservative,Donald J. Trump / Michael R. Pence,3,306,,69,0,6,1,0,0
New York,19~68,President,,Working Families,Joseph R. Biden / Kamala D. Harris,29,306,,69,0,6,1,0,0
New York,19~68,President,,Libertarian,Jo Jorgensen / Jeremy Cohen,2,306,,69,0,6,1,0,0
New York,19~68,U.S. House,13,Working Families,Adriano Espaillat,34,306,,69,0,6,1,0,0
New York,19~68,President,,Republican,Donald J. Trump / Michael R. Pence,39,306,,69,0,6,1,0,0
New York,19~68,State Senate,29,Republican,Jose A. Colon,35,306,,69,0,6,1,0,0
New York,19~68,State Assembly,68,Democratic,Robert J. Rodriguez,323,306,,69,0,6,1,0,0
New York,19~68,President,,Democratic,Joseph R. Biden / Kamala D. Harris,300,306,,69,0,6,1,0,0
New York,20~68,State Assembly,68,Republican,Daby Benjamine Carreras,18,148,,57,4,1,1,0,0
New York,20~68,President,,Green,Howie Hawkins / Angela Nicole Walker,0,148,,57,4,1,1,0,0
New York,20~68,President,,Independence,Brock Pierce / Karla Ballard,0,148,,57,4,1,1,0,0
New York,20~68,U.S. House,13,Republican,Lovelynn Gwinn,13,148,,57,4,1,1,0,0
New York,20~68,U.S. House,13,Democratic,Adriano Espaillat,151,148,,57,4,1,1,0,0
New York,20~68,U.S. House,13,Conservative,Christopher Morris-Perry,3,148,,57,4,1,1,0,0
New York,20~68,State Senate,29,Democratic,Jose M. Serrano,179,148,,57,4,1,1,0,0
New York,20~68,President,,Conservative,Donald J. Trump / Michael R. Pence,2,148,,57,4,1,1,0,0
New York,20~68,President,,Working Families,Joseph R. Biden / Kamala D. Harris,34,148,,57,4,1,1,0,0
New York,20~68,President,,Libertarian,Jo Jorgensen / Jeremy Cohen,1,148,,57,4,1,1,0,0
New York,20~68,U.S. House,13,Working Families,Adriano Espaillat,32,148,,57,4,1,1,0,0
New York,20~68,President,,Republican,Donald J. Trump / Michael R. Pence,18,148,,57,4,1,1,0,0
New York,20~68,State Senate,29,Republican,Jose A. Colon,15,148,,57,4,1,1,0,0
New York,20~68,State Assembly,68,Democratic,Robert J. Rodriguez,173,148,,57,4,1,1,0,0
New York,20~68,President,,Democratic,Joseph R. Biden / Kamala D. Harris,154,148,,57,4,1,1,0,0
New York,21~68,State Assembly,68,Republican,Daby Benjamine Carreras,42,478,,59,1,6,2,0,0
New York,21~68,President,,Green,Howie Hawkins / Angela Nicole Walker,3,478,,59,1,6,2,0,0
New York,21~68,President,,Independence,Brock Pierce / Karla Ballard,0,478,,59,1,6,2,0,0
New York,21~68,U.S. House,13,Republican,Lovelynn Gwinn,40,478,,59,1,6,2,0,0
New York,21~68,U.S. House,13,Democratic,Adriano Espaillat,411,478,,59,1,6,2,0,0
New York,21~68,U.S. House,13,Conservative,Christopher Morris-Perry,5,478,,59,1,6,2,0,0
New York,21~68,State Senate,29,Democratic,Jose M. Serrano,452,478,,59,1,6,2,0,0
New York,21~68,President,,Conservative,Donald J. Trump / Michael R. Pence,3,478,,59,1,6,2,0,0
New York,21~68,President,,Working Families,Joseph R. Biden / Kamala D. Harris,49,478,,59,1,6,2,0,0
New York,21~68,President,,Libertarian,Jo Jorgensen / Jeremy Cohen,0,478,,59,1,6,2,0,0
New York,21~68,U.S. House,13,Working Families,Adriano Espaillat,55,478,,59,1,6,2,0,0
New York,21~68,President,,Republican,Donald J. Trump / Michael R. Pence,56,478,,59,1,6,2,0,0
New York,21~68,State Senate,29,Republican,Jose A. Colon,42,478,,59,1,6,2,0,0
New York,21~68,State Assembly,68,Democratic,Robert J. Rodriguez,452,478,,59,1,6,2,0,0
New York,21~68,President,,Democratic,Joseph R. Biden / Kamala D. Harris,429,478,,59,1,6,2,0,0
New York,22~68,State Assembly,68,Republican,Daby Benjamine Carreras,69,561,,153,2,3,3,0,0
New York,22~68,President,,Green,Howie Hawkins / Angela Nicole Walker,4,561,,153,2,3,3,0,0
New York,22~68,President,,Independence,Brock Pierce / Karla Ballard,0,561,,153,2,3,3,0,0
New York,22~68,U.S. House,13,Republican,Lovelynn Gwinn,62,561,,153,2,3,3,0,0
New York,22~68,U.S. House,13,Democratic,Adriano Espaillat,528,561,,153,2,3,3,0,0
New York,22~68,U.S. House,13,Conservative,Christopher Morris-Perry,5,561,,153,2,3,3,0,0
New York,22~68,State Senate,29,Democratic,Jose M. Serrano,587,561,,153,2,3,3,0,0
New York,22~68,President,,Conservative,Donald J. Trump / Michael R. Pence,7,561,,153,2,3,3,0,0
New York,22~68,President,,Working Families,Joseph R. Biden / Kamala D. Harris,61,561,,153,2,3,3,0,0
New York,22~68,President,,Libertarian,Jo Jorgensen / Jeremy Cohen,3,561,,153,2,3,3,0,0
New York,22~68,U.S. House,13,Working Families,Adriano Espaillat,71,561,,153,2,3,3,0,0
New York,22~68,President,,Republican,Donald J. Trump / Michael R. Pence,73,561,,153,2,3,3,0,0
New York,22~68,State Senate,29,Republican,Jose A. Colon,73,561,,153,2,3,3,0,0
New York,22~68,State Assembly,68,Democratic,Robert J. Rodriguez,595,561,,153,2,3,3,0,0
New York,22~68,President,,Democratic,Joseph R. Biden / Kamala D. Harris,565,561,,153,2,3,3,0,0
New York,23~68,State Assembly,68,Republican,Daby Benjamine Carreras,48,468,,83,2,9,6,0,0
New York,23~68,President,,Green,Howie Hawkins / Angela Nicole Walker,4,468,,83,2,9,6,0,0
New York,23~68,President,,Independence,Brock Pierce / Karla Ballard,0,468,,83,2,9,6,0,0
New York,23~68,U.S. House,13,Republican,Lovelynn Gwinn,39,468,,83,2,9,6,0,0
New York,23~68,U.S. House,13,Democratic,Adriano Espaillat,411,468,,83,2,9,6,0,0
New York,23~68,U.S. House,13,Conservative,Christopher Morris-Perry,10,468,,83,2,9,6,0,0
New York,23~68,State Senate,29,Democratic,Jose M. Serrano,464,468,,83,2,9,6,0,0
New York,23~68,President,,Conservative,Donald J. Trump / Michael R. Pence,4,468,,83,2,9,6,0,0
New York,23~68,President,,Working Families,Joseph R. Biden / Kamala D. Harris,62,468,,83,2,9,6,0,0
New York,23~68,President,,Libertarian,Jo Jorgensen / Jeremy Cohen,1,468,,83,2,9,6,0,0
New York,23~68,U.S. House,13,Working Families,Adriano Espaillat,66,468,,83,2,9,6,0,0
New York,23~68,President,,Republican,Donald J. Trump / Michael R. Pence,55,468,,83,2,9,6,0,0
New York,23~68,State Senate,29,Republican,Jose A. Colon,47,468,,83,2,9,6,0,0
New York,23~68,State Assembly,68,Democratic,Robert J. Rodriguez,463,468,,83,2,9,6,0,0
New York,23~68,President,,Democratic,Joseph R. Biden / Kamala D. Harris,433,468,,83,2,9,6,0,0
New York,24~68,State Assembly,68,Republican,Daby Benjamine Carreras,24,239,,96,2,4,1,0,0
New York,24~68,President,,Green,Howie Hawkins / Angela Nicole Walker,1,239,,96,2,4,1,0,0
New York,24~68,President,,Independence,Brock Pierce / Karla Ballard,0,239,,96,2,4,1,0,0
New York,24~68,State Senate,30,Democratic,Brian A. Benjamin,292,239,,96,2,4,1,0,0
New York,24~68,U.S. House,13,Republican,Lovelynn Gwinn,25,239,,96,2,4,1,0,0
New York,24~68,U.S. House,13,Democratic,Adriano Espaillat,265,239,,96,2,4,1,0,0
New York,24~68,U.S. House,13,Conservative,Christopher Morris-Perry,1,239,,96,2,4,1,0,0
New York,24~68,President,,Conservative,Donald J. Trump / Michael R. Pence,1,239,,96,2,4,1,0,0
New York,24~68,President,,Working Families,Joseph R. Biden / Kamala D. Harris,25,239,,96,2,4,1,0,0
New York,24~68,President,,Libertarian,Jo Jorgensen / Jeremy Cohen,2,239,,96,2,4,1,0,0
New York,24~68,State Senate,30,Republican,Oz Sultan,23,239,,96,2,4,1,0,0
New York,24~68,U.S. House,13,Working Families,Adriano Espaillat,32,239,,96,2,4,1,0,0
New York,24~68,President,,Republican,Donald J. Trump / Michael R. Pence,20,239,,96,2,4,1,0,0
New York,24~68,State Assembly,68,Democratic,Robert J. Rodriguez,297,239,,96,2,4,1,0,0
New York,24~68,President,,Democratic,Joseph R. Biden / Kamala D. Harris,284,239,,96,2,4,1,0,0
New York,25~68,State Assembly,68,Republican,Daby Benjamine Carreras,29,301,,69,1,4,1,0,0
New York,25~68,President,,Green,Howie Hawkins / Angela Nicole Walker,0,301,,69,1,4,1,0,0
New York,25~68,President,,Independence,Brock Pierce / Karla Ballard,0,301,,69,1,4,1,0,0
New York,25~68,State Senate,30,Democratic,Brian A. Benjamin,299,301,,69,1,4,1,0,0
New York,25~68,U.S. House,13,Republican,Lovelynn Gwinn,31,301,,69,1,4,1,0,0
New York,25~68,U.S. House,13,Democratic,Adriano Espaillat,288,301,,69,1,4,1,0,0
New York,25~68,U.S. House,13,Conservative,Christopher Morris-Perry,4,301,,69,1,4,1,0,0
New York,25~68,President,,Conservative,Donald J. Trump / Michael R. Pence,3,301,,69,1,4,1,0,0
New York,25~68,President,,Working Families,Joseph R. Biden / Kamala D. Harris,23,301,,69,1,4,1,0,0
New York,25~68,President,,Libertarian,Jo Jorgensen / Jeremy Cohen,1,301,,69,1,4,1,0,0
New York,25~68,State Senate,30,Republican,Oz Sultan,30,301,,69,1,4,1,0,0
New York,25~68,U.S. House,13,Working Families,Adriano Espaillat,26,301,,69,1,4,1,0,0
New York,25~68,President,,Republican,Donald J. Trump / Michael R. Pence,38,301,,69,1,4,1,0,0
New York,25~68,State Assembly,68,Democratic,Robert J. Rodriguez,314,301,,69,1,4,1,0,0
New York,25~68,President,,Democratic,Joseph R. Biden / Kamala D. Harris,304,301,,69,1,4,1,0,0
New York,26~68,State Assembly,68,Republican,Daby Benjamine Carreras,37,338,,57,1,6,1,0,0
New York,26~68,President,,Green,Howie Hawkins / Angela Nicole Walker,2,338,,57,1,6,1,0,0
New York,26~68,President,,Independence,Brock Pierce / Karla Ballard,0,338,,57,1,6,1,0,0
New York,26~68,State Senate,30,Democratic,Brian A. Benjamin,334,338,,57,1,6,1,0,0
New York,26~68,U.S. House,13,Republican,Lovelynn Gwinn,33,338,,57,1,6,1,0,0
New York,26~68,U.S. House,13,Democratic,Adriano Espaillat,308,338,,57,1,6,1,0,0
New York,26~68,U.S. House,13,Conservative,Christopher Morris-Perry,8,338,,57,1,6,1,0,0
New York,26~68,President,,Conservative,Donald J. Trump / Michael R. Pence,3,338,,57,1,6,1,0,0
New York,26~68,President,,Working Families,Joseph R. Biden / Kamala D. Harris,24,338,,57,1,6,1,0,0
New York,26~68,President,,Libertarian,Jo Jorgensen / Jeremy Cohen,2,338,,57,1,6,1,0,0
New York,26~68,State Senate,30,Republican,Oz Sultan,36,338,,57,1,6,1,0,0
New York,26~68,U.S. House,13,Working Families,Adriano Espaillat,22,338,,57,1,6,1,0,0
New York,26~68,President,,Republican,Donald J. Trump / Michael R. Pence,37,338,,57,1,6,1,0,0
New York,26~68,State Assembly,68,Democratic,Robert J. Rodriguez,333,338,,57,1,6,1,0,0
New York,26~68,President,,Democratic,Joseph R. Biden / Kamala D. Harris,330,338,,57,1,6,1,0,0
New York,27~68,State Assembly,68,Republican,Daby Benjamine Carreras,75,409,,97,8,7,2,0,0
New York,27~68,President,,Green,Howie Hawkins / Angela Nicole Walker,2,409,,97,8,7,2,0,0
New York,27~68,President,,Independence,Brock Pierce / Karla Ballard,1,409,,97,8,7,2,0,0
New York,27~68,State Senate,30,Democratic,Brian A. Benjamin,404,409,,97,8,7,2,0,0
New York,27~68,U.S. House,13,Republican,Lovelynn Gwinn,71,409,,97,8,7,2,0,0
New York,27~68,U.S. House,13,Democratic,Adriano Espaillat,385,409,,97,8,7,2,0,0
New York,27~68,U.S. House,13,Conservative,Christopher Morris-Perry,4,409,,97,8,7,2,0,0
New York,27~68,President,,Conservative,Donald J. Trump / Michael R. Pence,1,409,,97,8,7,2,0,0
New York,27~68,President,,Working Families,Joseph R. Biden / Kamala D. Harris,26,409,,97,8,7,2,0,0
New York,27~68,President,,Libertarian,Jo Jorgensen / Jeremy Cohen,0,409,,97,8,7,2,0,0
New York,27~68,State Senate,30,Republican,Oz Sultan,76,409,,97,8,7,2,0,0
New York,27~68,U.S. House,13,Working Families,Adriano Espaillat,29,409,,97,8,7,2,0,0
New York,27~68,President,,Republican,Donald J. Trump / Michael R. Pence,68,409,,97,8,7,2,0,0
New York,27~68,State Assembly,68,Democratic,Robert J. Rodriguez,406,409,,97,8,7,2,0,0
New York,27~68,President,,Democratic,Joseph R. Biden / Kamala D. Harris,421,409,,97,8,7,2,0,0
New York,28~68,State Assembly,68,Republican,Daby Benjamine Carreras,30,330,,57,1,5,,0,0
New York,28~68,President,,Green,Howie Hawkins / Angela Nicole Walker,1,330,,57,1,5,,0,0
New York,28~68,President,,Independence,Brock Pierce / Karla Ballard,0,330,,57,1,5,,0,0
New York,28~68,State Senate,30,Democratic,Brian A. Benjamin,324,330,,57,1,5,,0,0
New York,28~68,U.S. House,13,Republican,Lovelynn Gwinn,26,330,,57,1,5,,0,0
New York,28~68,U.S. House,13,Democratic,Adriano Espaillat,299,330,,57,1,5,,0,0
New York,28~68,U.S. House,13,Conservative,Christopher Morris-Perry,5,330,,57,1,5,,0,0
New York,28~68,President,,Conservative,Donald J. Trump / Michael R. Pence,5,330,,57,1,5,,0,0
New York,28~68,President,,Working Families,Joseph R. Biden / Kamala D. Harris,26,330,,57,1,5,,0,0
New York,28~68,President,,Libertarian,Jo Jorgensen / Jeremy Cohen,4,330,,57,1,5,,0,0
New York,28~68,State Senate,30,Republican,Oz Sultan,29,330,,57,1,5,,0,0
New York,28~68,U.S. House,13,Working Families,Adriano Espaillat,32,330,,57,1,5,,0,0
New York,28~68,President,,Republican,Donald J. Trump / Michael R. Pence,28,330,,57,1,5,,0,0
New York,28~68,State Assembly,68,Democratic,Robert J. Rodriguez,335,330,,57,1,5,,0,0
New York,28~68,President,,Democratic,Joseph R. Biden / Kamala D. Harris,328,330,,57,1,5,,0,0
New York,29~68,State Assembly,68,Republican,Daby Benjamine Carreras,17,149,,11,0,1,,0,0
New York,29~68,President,,Green,Howie Hawkins / Angela Nicole Walker,0,149,,11,0,1,,0,0
New York,29~68,President,,Independence,Brock Pierce / Karla Ballard,0,149,,11,0,1,,0,0
New York,29~68,State Senate,30,Democratic,Brian A. Benjamin,120,149,,11,0,1,,0,0
New York,29~68,U.S. House,13,Republican,Lovelynn Gwinn,19,149,,11,0,1,,0,0
New York,29~68,U.S. House,13,Democratic,Adriano Espaillat,116,149,,11,0,1,,0,0
New York,29~68,U.S. House,13,Conservative,Christopher Morris-Perry,2,149,,11,0,1,,0,0
New York,29~68,President,,Conservative,Donald J. Trump / Michael R. Pence,2,149,,11,0,1,,0,0
New York,29~68,President,,Working Families,Joseph R. Biden / Kamala D. Harris,9,149,,11,0,1,,0,0
New York,29~68,President,,Libertarian,Jo Jorgensen / Jeremy Cohen,0,149,,11,0,1,,0,0
New York,29~68,State Senate,30,Republican,Oz Sultan,17,149,,11,0,1,,0,0
New York,29~68,U.S. House,13,Working Families,Adriano Espaillat,11,149,,11,0,1,,0,0
New York,29~68,President,,Republican,Donald J. Trump / Michael R. Pence,22,149,,11,0,1,,0,0
New York,29~68,State Assembly,68,Democratic,Robert J. Rodriguez,129,149,,11,0,1,,0,0
New York,29~68,President,,Democratic,Joseph R. Biden / Kamala D. Harris,127,149,,11,0,1,,0,0
New York,30~68,State Assembly,68,Republican,Daby Benjamine Carreras,48,409,,163,2,5,1,0,0
New York,30~68,President,,Green,Howie Hawkins / Angela Nicole Walker,1,409,,163,2,5,1,0,0
New York,30~68,President,,Independence,Brock Pierce / Karla Ballard,0,409,,163,2,5,1,0,0
New York,30~68,State Senate,30,Democratic,Brian A. Benjamin,474,409,,163,2,5,1,0,0
New York,30~68,U.S. House,13,Republican,Lovelynn Gwinn,43,409,,163,2,5,1,0,0
New York,30~68,U.S. House,13,Democratic,Adriano Espaillat,431,409,,163,2,5,1,0,0
New York,30~68,U.S. House,13,Conservative,Christopher Morris-Perry,8,409,,163,2,5,1,0,0
New York,30~68,President,,Conservative,Donald J. Trump / Michael R. Pence,8,409,,163,2,5,1,0,0
New York,30~68,President,,Working Families,Joseph R. Biden / Kamala D. Harris,44,409,,163,2,5,1,0,0
New York,30~68,President,,Libertarian,Jo Jorgensen / Jeremy Cohen,2,409,,163,2,5,1,0,0
New York,30~68,State Senate,30,Republican,Oz Sultan,45,409,,163,2,5,1,0,0
New York,30~68,U.S. House,13,Working Families,Adriano Espaillat,54,409,,163,2,5,1,0,0
New York,30~68,President,,Republican,Donald J. Trump / Michael R. Pence,59,409,,163,2,5,1,0,0
New York,30~68,State Assembly,68,Democratic,Robert J. Rodriguez,486,409,,163,2,5,1,0,0
New York,30~68,President,,Democratic,Joseph R. Biden / Kamala D. Harris,459,409,,163,2,5,1,0,0
New York,31~68,State Assembly,68,Republican,Daby Benjamine Carreras,33,540,,66,2,7,1,0,0
New York,31~68,President,,Green,Howie Hawkins / Angela Nicole Walker,1,540,,66,2,7,1,0,0
New York,31~68,President,,Independence,Brock Pierce / Karla Ballard,3,540,,66,2,7,1,0,0
New York,31~68,State Senate,30,Democratic,Brian A. Benjamin,541,540,,66,2,7,1,0,0
New York,31~68,U.S. House,13,Republican,Lovelynn Gwinn,21,540,,66,2,7,1,0,0
New York,31~68,U.S. House,13,Democratic,Adriano Espaillat,499,540,,66,2,7,1,0,0
New York,31~68,U.S. House,13,Conservative,Christopher Morris-Perry,7,540,,66,2,7,1,0,0
New York,31~68,President,,Conservative,Donald J. Trump / Michael R. Pence,3,540,,66,2,7,1,0,0
New York,31~68,President,,Working Families,Joseph R. Biden / Kamala D. Harris,39,540,,66,2,7,1,0,0
New York,31~68,President,,Libertarian,Jo Jorgensen / Jeremy Cohen,0,540,,66,2,7,1,0,0
New York,31~68,State Senate,30,Republican,Oz Sultan,28,540,,66,2,7,1,0,0
New York,31~68,U.S. House,13,Working Families,Adriano Espaillat,46,540,,66,2,7,1,0,0
New York,31~68,President,,Republican,Donald J. Trump / Michael R. Pence,26,540,,66,2,7,1,0,0
New York,31~68,State Assembly,68,Democratic,Robert J. Rodriguez,538,540,,66,2,7,1,0,0
New York,31~68,President,,Democratic,Joseph R. Biden / Kamala D. Harris,537,540,,66,2,7,1,0,0
New York,32~68,State Assembly,68,Republican,Daby Benjamine Carreras,17,269,,32,0,3,1,0,0
New York,32~68,President,,Green,Howie Hawkins / Angela Nicole Walker,0,269,,32,0,3,1,0,0
New York,32~68,President,,Independence,Brock Pierce / Karla Ballard,1,269,,32,0,3,1,0,0
New York,32~68,State Senate,30,Democratic,Brian A. Benjamin,245,269,,32,0,3,1,0,0
New York,32~68,U.S. House,13,Republican,Lovelynn Gwinn,14,269,,32,0,3,1,0,0
New York,32~68,U.S. House,13,Democratic,Adriano Espaillat,230,269,,32,0,3,1,0,0
New York,32~68,U.S. House,13,Conservative,Christopher Morris-Perry,2,269,,32,0,3,1,0,0
New York,32~68,President,,Conservative,Donald J. Trump / Michael R. Pence,4,269,,32,0,3,1,0,0
New York,32~68,President,,Working Families,Joseph R. Biden / Kamala D. Harris,15,269,,32,0,3,1,0,0
New York,32~68,President,,Libertarian,Jo Jorgensen / Jeremy Cohen,0,269,,32,0,3,1,0,0
New York,32~68,State Senate,30,Republican,Oz Sultan,20,269,,32,0,3,1,0,0
New York,32~68,U.S. House,13,Working Families,Adriano Espaillat,31,269,,32,0,3,1,0,0
New York,32~68,President,,Republican,Donald J. Trump / Michael R. Pence,31,269,,32,0,3,1,0,0
New York,32~68,State Assembly,68,Democratic,Robert J. Rodriguez,259,269,,32,0,3,1,0,0
New York,32~68,President,,Democratic,Joseph R. Biden / Kamala D. Harris,252,269,,32,0,3,1,0,0
New York,33~68,State Assembly,68,Republican,Daby Benjamine Carreras,58,532,,172,14,4,1,0,0
New York,33~68,President,,Green,Howie Hawkins / Angela Nicole Walker,5,532,,172,14,4,1,0,0
New York,33~68,President,,Independence,Brock Pierce / Karla Ballard,0,532,,172,14,4,1,0,0
New York,33~68,State Senate,30,Democratic,Brian A. Benjamin,601,532,,172,14,4,1,0,0
New York,33~68,U.S. House,13,Republican,Lovelynn Gwinn,56,532,,172,14,4,1,0,0
New York,33~68,U.S. House,13,Democratic,Adriano Espaillat,543,532,,172,14,4,1,0,0
New York,33~68,U.S. House,13,Conservative,Christopher Morris-Perry,3,532,,172,14,4,1,0,0
New York,33~68,President,,Conservative,Donald J. Trump / Michael R. Pence,1,532,,172,14,4,1,0,0
New York,33~68,President,,Working Families,Joseph R. Biden / Kamala D. Harris,76,532,,172,14,4,1,0,0
New York,33~68,President,,Libertarian,Jo Jorgensen / Jeremy Cohen,1,532,,172,14,4,1,0,0
New York,33~68,State Senate,30,Republican,Oz Sultan,62,532,,172,14,4,1,0,0
New York,33~68,U.S. House,13,Working Families,Adriano Espaillat,82,532,,172,14,4,1,0,0
New York,33~68,President,,Republican,Donald J. Trump / Michael R. Pence,60,532,,172,14,4,1,0,0
New York,33~68,State Assembly,68,Democratic,Robert J. Rodriguez,611,532,,172,14,4,1,0,0
New York,33~68,President,,Democratic,Joseph R. Biden / Kamala D. Harris,574,532,,172,14,4,1,0,0
New York,34~68,State Assembly,68,Republican,Daby Benjamine Carreras,22,462,,132,2,4,2,0,0
New York,34~68,President,,Green,Howie Hawkins / Angela Nicole Walker,6,462,,132,2,4,2,0,0
New York,34~68,President,,Independence,Brock Pierce / Karla Ballard,1,462,,132,2,4,2,0,0
New York,34~68,State Senate,30,Democratic,Brian A. Benjamin,531,462,,132,2,4,2,0,0
New York,34~68,U.S. House,13,Republican,Lovelynn Gwinn,22,462,,132,2,4,2,0,0
New York,34~68,U.S. House,13,Democratic,Adriano Espaillat,482,462,,132,2,4,2,0,0
New York,34~68,U.S. House,13,Conservative,Christopher Morris-Perry,3,462,,132,2,4,2,0,0
New York,34~68,President,,Conservative,Donald J. Trump / Michael R. Pence,2,462,,132,2,4,2,0,0
New York,34~68,President,,Working Families,Joseph R. Biden / Kamala D. Harris,55,462,,132,2,4,2,0,0
New York,34~68,President,,Libertarian,Jo Jorgensen / Jeremy Cohen,5,462,,132,2,4,2,0,0
New York,34~68,State Senate,30,Republican,Oz Sultan,24,462,,132,2,4,2,0,0
New York,34~68,U.S. House,13,Working Families,Adriano Espaillat,57,462,,132,2,4,2,0,0
New York,34~68,President,,Republican,Donald J. Trump / Michael R. Pence,25,462,,132,2,4,2,0,0
New York,34~68,State Assembly,68,Democratic,Robert J. Rodriguez,543,462,,132,2,4,2,0,0
New York,34~68,President,,Democratic,Joseph R. Biden / Kamala D. Harris,502,462,,132,2,4,2,0,0
New York,35~68,State Assembly,68,Republican,Daby Benjamine Carreras,28,422,,152,1,6,1,0,0
New York,35~68,President,,Green,Howie Hawkins / Angela Nicole Walker,1,422,,152,1,6,1,0,0
New York,35~68,President,,Independence,Brock Pierce / Karla Ballard,0,422,,152,1,6,1,0,0
New York,35~68,State Senate,30,Democratic,Brian A. Benjamin,496,422,,152,1,6,1,0,0
