county,precinct,office,district,party,candidate,early_voting,election_day,absentee,votes
Cortland,Cortland Ward 2 ED 3,State Assembly,125,DEM,Beau A.C. Harbin,0,7,8,15
Cortland,Cortland Ward 3 ED 2,State Assembly,125,DEM,Beau A.C. Harbin,1,5,7,13
Cortland,Cortland Ward 2 ED 1,State Assembly,125,DEM,Beau A.C. Harbin,0,15,42,57
Cortland,Cortland Ward 3 ED 3,State Assembly,125,DEM,Beau A.C. Harbin,0,1,8,9
Cortland,Cortland Ward 5 ED 1,State Assembly,125,DEM,Beau A.C. Harbin,0,0,0,0
Cortland,Cortland Ward 6 ED 2,State Assembly,125,DEM,Beau A.C. Harbin,0,3,4,7
Cortland,Cortland Ward 3 ED 1,State Assembly,125,DEM,Beau A.C. Harbin,2,7,7,16
Cortland,Cortland Ward 3 ED 4,State Assembly,125,DEM,Beau A.C. Harbin,1,2,1,4
Cortland,Cortland Ward 4 ED 1,State Assembly,125,DEM,Beau A.C. Harbin,0,2,14,16
Cortland,Cortland Ward 5 ED 3,State Assembly,125,DEM,Beau A.C. Harbin,0,1,2,3
Cortland,Cortland Ward 3 ED 5,State Assembly,125,DEM,Beau A.C. Harbin,0,2,3,5
Cortland,Cortland Ward 4 ED 2,State Assembly,125,DEM,Beau A.C. Harbin,0,1,2,3
Cortland,Cortland Ward 4 ED 3,State Assembly,125,DEM,Beau A.C. Harbin,0,0,1,1
Cortland,Cortland Ward 5 ED 4,State Assembly,125,DEM,Beau A.C. Harbin,1,9,19,29
Cortland,Cortland Ward 5 ED 2,State Assembly,125,DEM,Beau A.C. Harbin,1,15,2,18
Cortland,Cortland Ward 7 ED 3,State Assembly,125,DEM,Beau A.C. Harbin,0,0,0,0
Cortland,Cortland Ward 8 ED 1,State Assembly,125,DEM,Beau A.C. Harbin,2,9,25,36
Cortland,Cortland Ward 7 ED 1,State Assembly,125,DEM,Beau A.C. Harbin,4,13,22,39
Cortland,Cortland Ward 8 ED 2,State Assembly,125,DEM,Beau A.C. Harbin,0,1,0,1
Cortland,Cortland Ward 1 ED 2,State Assembly,125,DEM,Beau A.C. Harbin,0,0,0,0
Cortland,Cortland Ward 2 ED 2,State Assembly,125,DEM,Beau A.C. Harbin,0,3,10,13
Cortland,Cortland Ward 6 ED 1,State Assembly,125,DEM,Beau A.C. Harbin,2,7,22,31
Cortland,Cortland Ward 7 ED 2,State Assembly,125,DEM,Beau A.C. Harbin,0,2,1,3
Cortland,Cortlandville-1,State Assembly,125,DEM,Beau A.C. Harbin,0,8,32,40
Cortland,Cortlandville-2,State Assembly,125,DEM,Beau A.C. Harbin,0,3,10,13
Cortland,Cortlandville-3,State Assembly,125,DEM,Beau A.C. Harbin,0,2,16,18
Cortland,Cortlandville-4,State Assembly,125,DEM,Beau A.C. Harbin,0,10,10,20
Cortland,Cortlandville-5,State Assembly,125,DEM,Beau A.C. Harbin,0,4,5,9
Cortland,Cortlandville-6,State Assembly,125,DEM,Beau A.C. Harbin,2,7,19,28
Cortland,Harford,State Assembly,125,DEM,Beau A.C. Harbin,0,0,4,4
Cortland,Virgil-1,State Assembly,125,DEM,Beau A.C. Harbin,0,3,5,8
Cortland,Virgil-2,State Assembly,125,DEM,Beau A.C. Harbin,0,0,14,14
Cortland,Lapeer,State Assembly,125,DEM,Beau A.C. Harbin,0,1,3,4
Cortland,Cortland Ward 1 ED 1,State Assembly,125,DEM,Jason Leifer,0,1,4,5
Cortland,Cortland Ward 1 ED 3,State Assembly,125,DEM,Jason Leifer,0,0,3,3
Cortland,Cortland Ward 2 ED 3,State Assembly,125,DEM,Jason Leifer,0,1,0,1
Cortland,Cortland Ward 3 ED 2,State Assembly,125,DEM,Jason Leifer,0,0,0,0
Cortland,Cortland Ward 2 ED 1,State Assembly,125,DEM,Jason Leifer,0,0,2,2
Cortland,Cortland Ward 3 ED 3,State Assembly,125,DEM,Jason Leifer,0,0,0,0
Cortland,Cortland Ward 5 ED 1,State Assembly,125,DEM,Jason Leifer,0,0,0,0
Cortland,Cortland Ward 6 ED 2,State Assembly,125,DEM,Jason Leifer,0,0,0,0
Cortland,Cortland Ward 3 ED 1,State Assembly,125,DEM,Jason Leifer,0,1,0,1
Cortland,Cortland Ward 3 ED 4,State Assembly,125,DEM,Jason Leifer,0,0,0,0
Cortland,Cortland Ward 4 ED 1,State Assembly,125,DEM,Jason Leifer,0,1,0,1
Cortland,Cortland Ward 5 ED 3,State Assembly,125,DEM,Jason Leifer,0,0,0,0
Cortland,Cortland Ward 3 ED 5,State Assembly,125,DEM,Jason Leifer,0,0,0,0
Cortland,Cortland Ward 4 ED 2,State Assembly,125,DEM,Jason Leifer,0,0,1,1
Cortland,Cortland Ward 4 ED 3,State Assembly,125,DEM,Jason Leifer,0,0,0,0
Cortland,Cortland Ward 5 ED 4,State Assembly,125,DEM,Jason Leifer,0,1,4,5
Cortland,Cortland Ward 5 ED 2,State Assembly,125,DEM,Jason Leifer,0,0,3,3
Cortland,Cortland Ward 7 ED 3,State Assembly,125,DEM,Jason Leifer,0,0,0,0
Cortland,Cortland Ward 8 ED 1,State Assembly,125,DEM,Jason Leifer,0,2,3,5
Cortland,Cortland Ward 7 ED 1,State Assembly,125,DEM,Jason Leifer,0,2,5,7
Cortland,Cortland Ward 8 ED 2,State Assembly,125,DEM,Jason Leifer,0,0,0,0
Cortland,Cortland Ward 1 ED 2,State Assembly,125,DEM,Jason Leifer,0,1,0,1
Cortland,Cortland Ward 2 ED 2,State Assembly,125,DEM,Jason Leifer,0,0,0,0
Cortland,Cortland Ward 6 ED 1,State Assembly,125,DEM,Jason Leifer,0,2,1,3
Cortland,Cortland Ward 7 ED 2,State Assembly,125,DEM,Jason Leifer,0,1,0,1
Cortland,Cortlandville-1,State Assembly,125,DEM,Jason Leifer,0,1,7,8
Cortland,Cortlandville-2,State Assembly,125,DEM,Jason Leifer,0,2,4,6
Cortland,Cortlandville-3,State Assembly,125,DEM,Jason Leifer,0,0,1,1
Cortland,Cortlandville-4,State Assembly,125,DEM,Jason Leifer,0,1,3,4
Cortland,Cortlandville-5,State Assembly,125,DEM,Jason Leifer,0,1,5,6
Cortland,Cortlandville-6,State Assembly,125,DEM,Jason Leifer,0,1,3,4
Cortland,Harford,State Assembly,125,DEM,Jason Leifer,0,2,5,7
Cortland,Virgil-1,State Assembly,125,DEM,Jason Leifer,0,1,5,6
Cortland,Virgil-2,State Assembly,125,DEM,Jason Leifer,0,2,5,7
Cortland,Lapeer,State Assembly,125,DEM,Jason Leifer,0,2,3,5
Cortland,Cortland Ward 1 ED 1,State Assembly,125,DEM,Sujata Gibson,0,2,1,3
Cortland,Cortland Ward 1 ED 3,State Assembly,125,DEM,Sujata Gibson,0,0,3,3
Cortland,Cortland Ward 2 ED 3,State Assembly,125,DEM,Sujata Gibson,0,1,0,1
Cortland,Cortland Ward 3 ED 2,State Assembly,125,DEM,Sujata Gibson,0,0,2,2
Cortland,Cortland Ward 2 ED 1,State Assembly,125,DEM,Sujata Gibson,0,1,2,3
Cortland,Cortland Ward 3 ED 3,State Assembly,125,DEM,Sujata Gibson,0,0,0,0
Cortland,Cortland Ward 5 ED 1,State Assembly,125,DEM,Sujata Gibson,0,0,0,0
Cortland,Cortland Ward 6 ED 2,State Assembly,125,DEM,Sujata Gibson,0,0,1,1
Cortland,Cortland Ward 3 ED 1,State Assembly,125,DEM,Sujata Gibson,0,0,1,1
Cortland,Cortland Ward 3 ED 4,State Assembly,125,DEM,Sujata Gibson,0,0,1,1
Cortland,Cortland Ward 4 ED 1,State Assembly,125,DEM,Sujata Gibson,0,1,3,4
Cortland,Cortland Ward 5 ED 3,State Assembly,125,DEM,Sujata Gibson,0,0,0,0
Cortland,Cortland Ward 3 ED 5,State Assembly,125,DEM,Sujata Gibson,0,0,0,0
Cortland,Cortland Ward 4 ED 2,State Assembly,125,DEM,Sujata Gibson,0,1,0,1
Cortland,Cortland Ward 4 ED 3,State Assembly,125,DEM,Sujata Gibson,0,0,0,0
Cortland,Cortland Ward 5 ED 4,State Assembly,125,DEM,Sujata Gibson,0,0,1,1
Cortland,Cortland Ward 5 ED 2,State Assembly,125,DEM,Sujata Gibson,0,3,2,5
Cortland,Cortland Ward 7 ED 3,State Assembly,125,DEM,Sujata Gibson,0,0,0,0
Cortland,Cortland Ward 8 ED 1,State Assembly,125,DEM,Sujata Gibson,0,0,1,1
Cortland,Cortland Ward 7 ED 1,State Assembly,125,DEM,Sujata Gibson,0,5,4,9
Cortland,Cortland Ward 8 ED 2,State Assembly,125,DEM,Sujata Gibson,0,0,0,0
Cortland,Cortland Ward 1 ED 2,State Assembly,125,DEM,Sujata Gibson,0,0,0,0
Cortland,Cortland Ward 2 ED 2,State Assembly,125,DEM,Sujata Gibson,0,1,0,1
Cortland,Cortland Ward 6 ED 1,State Assembly,125,DEM,Sujata Gibson,0,5,4,9
Cortland,Cortland Ward 7 ED 2,State Assembly,125,DEM,Sujata Gibson,0,0,0,0
Cortland,Cortlandville-1,State Assembly,125,DEM,Sujata Gibson,0,3,8,11
Cortland,Cortlandville-2,State Assembly,125,DEM,Sujata Gibson,0,0,5,5
Cortland,Cortlandville-3,State Assembly,125,DEM,Sujata Gibson,0,1,1,2
Cortland,Cortlandville-4,State Assembly,125,DEM,Sujata Gibson,0,3,0,3
Cortland,Cortlandville-5,State Assembly,125,DEM,Sujata Gibson,0,1,2,3
Cortland,Cortlandville-6,State Assembly,125,DEM,Sujata Gibson,0,4,7,11
Cortland,Harford,State Assembly,125,DEM,Sujata Gibson,0,3,1,4
Cortland,Virgil-1,State Assembly,125,DEM,Sujata Gibson,0,2,6,8
Cortland,Virgil-2,State Assembly,125,DEM,Sujata Gibson,0,2,3,5
Cortland,Lapeer,State Assembly,125,DEM,Sujata Gibson,0,1,1,2
Cortland,Cortland Ward 1 ED 1,State Assembly,125,DEM,Seph Murtagh,3,1,12,16
Cortland,Cortland Ward 1 ED 3,State Assembly,125,DEM,Seph Murtagh,0,0,7,7
Cortland,Cortland Ward 2 ED 3,State Assembly,125,DEM,Seph Murtagh,0,3,0,3
Cortland,Cortland Ward 3 ED 2,State Assembly,125,DEM,Seph Murtagh,0,0,0,0
Cortland,Cortland Ward 2 ED 1,State Assembly,125,DEM,Seph Murtagh,0,1,3,4
Cortland,Cortland Ward 3 ED 3,State Assembly,125,DEM,Seph Murtagh,0,0,0,0
Cortland,Cortland Ward 5 ED 1,State Assembly,125,DEM,Seph Murtagh,0,0,0,0
Cortland,Cortland Ward 6 ED 2,State Assembly,125,DEM,Seph Murtagh,0,1,1,2
Cortland,Cortland Ward 3 ED 1,State Assembly,125,DEM,Seph Murtagh,0,0,3,3
Cortland,Cortland Ward 3 ED 4,State Assembly,125,DEM,Seph Murtagh,0,0,0,0
Cortland,Cortland Ward 4 ED 1,State Assembly,125,DEM,Seph Murtagh,0,0,1,1
Cortland,Cortland Ward 5 ED 3,State Assembly,125,DEM,Seph Murtagh,0,0,1,1
Cortland,Cortland Ward 3 ED 5,State Assembly,125,DEM,Seph Murtagh,0,2,2,4
Cortland,Cortland Ward 4 ED 2,State Assembly,125,DEM,Seph Murtagh,0,0,0,0
Cortland,Cortland Ward 4 ED 3,State Assembly,125,DEM,Seph Murtagh,0,0,0,0
Cortland,Cortland Ward 5 ED 4,State Assembly,125,DEM,Seph Murtagh,0,1,2,3
Cortland,Cortland Ward 5 ED 2,State Assembly,125,DEM,Seph Murtagh,0,0,2,2
Cortland,Cortland Ward 7 ED 3,State Assembly,125,DEM,Seph Murtagh,0,0,0,0
Cortland,Cortland Ward 8 ED 1,State Assembly,125,DEM,Seph Murtagh,0,3,10,13
Cortland,Cortland Ward 7 ED 1,State Assembly,125,DEM,Seph Murtagh,1,4,6,11
Cortland,Cortland Ward 8 ED 2,State Assembly,125,DEM,Seph Murtagh,0,0,1,1
Cortland,Cortland Ward 1 ED 2,State Assembly,125,DEM,Seph Murtagh,0,0,0,0
Cortland,Cortland Ward 2 ED 2,State Assembly,125,DEM,Seph Murtagh,0,0,6,6
Cortland,Cortland Ward 6 ED 1,State Assembly,125,DEM,Seph Murtagh,0,3,4,7
Cortland,Cortland Ward 7 ED 2,State Assembly,125,DEM,Seph Murtagh,0,0,0,0
Cortland,Cortlandville-1,State Assembly,125,DEM,Seph Murtagh,0,0,15,15
Cortland,Cortlandville-2,State Assembly,125,DEM,Seph Murtagh,0,2,7,9
Cortland,Cortlandville-3,State Assembly,125,DEM,Seph Murtagh,0,1,3,4
Cortland,Cortlandville-4,State Assembly,125,DEM,Seph Murtagh,0,2,2,4
Cortland,Cortlandville-5,State Assembly,125,DEM,Seph Murtagh,0,5,2,7
Cortland,Cortlandville-6,State Assembly,125,DEM,Seph Murtagh,0,4,7,11
Cortland,Harford,State Assembly,125,DEM,Seph Murtagh,0,1,0,1
Cortland,Virgil-1,State Assembly,125,DEM,Seph Murtagh,0,2,3,5
Cortland,Virgil-2,State Assembly,125,DEM,Seph Murtagh,0,2,7,9
Cortland,Lapeer,State Assembly,125,DEM,Seph Murtagh,1,1,1,3
Cortland,Cortland Ward 1 ED 1,State Assembly,125,DEM,Lisa W. Hoeschele,0,4,38,42
Cortland,Cortland Ward 1 ED 3,State Assembly,125,DEM,Lisa W. Hoeschele,0,0,11,11
Cortland,Cortland Ward 2 ED 3,State Assembly,125,DEM,Lisa W. Hoeschele,0,8,6,14
Cortland,Cortland Ward 3 ED 2,State Assembly,125,DEM,Lisa W. Hoeschele,0,3,6,9
Cortland,Cortland Ward 2 ED 1,State Assembly,125,DEM,Lisa W. Hoeschele,1,3,11,15
Cortland,Cortland Ward 3 ED 3,State Assembly,125,DEM,Lisa W. Hoeschele,0,0,7,7
Cortland,Cortland Ward 5 ED 1,State Assembly,125,DEM,Lisa W. Hoeschele,0,1,0,1
Cortland,Cortland Ward 6 ED 2,State Assembly,125,DEM,Lisa W. Hoeschele,0,1,3,4
Cortland,Cortland Ward 3 ED 1,State Assembly,125,DEM,Lisa W. Hoeschele,0,8,15,23
Cortland,Cortland Ward 3 ED 4,State Assembly,125,DEM,Lisa W. Hoeschele,0,0,1,1
Cortland,Cortland Ward 4 ED 1,State Assembly,125,DEM,Lisa W. Hoeschele,1,4,14,19
Cortland,Cortland Ward 5 ED 3,State Assembly,125,DEM,Lisa W. Hoeschele,0,0,0,0
Cortland,Cortland Ward 3 ED 5,State Assembly,125,DEM,Lisa W. Hoeschele,1,1,4,6
Cortland,Cortland Ward 4 ED 2,State Assembly,125,DEM,Lisa W. Hoeschele,0,2,0,2
Cortland,Cortland Ward 4 ED 3,State Assembly,125,DEM,Lisa W. Hoeschele,0,0,0,0
Cortland,Cortland Ward 5 ED 4,State Assembly,125,DEM,Lisa W. Hoeschele,1,6,10,17
Cortland,Cortland Ward 5 ED 2,State Assembly,125,DEM,Lisa W. Hoeschele,0,4,11,15
Cortland,Cortland Ward 7 ED 3,State Assembly,125,DEM,Lisa W. Hoeschele,0,0,0,0
Cortland,Cortland Ward 8 ED 1,State Assembly,125,DEM,Lisa W. Hoeschele,0,2,9,11
Cortland,Cortland Ward 7 ED 1,State Assembly,125,DEM,Lisa W. Hoeschele,1,8,16,25
Cortland,Cortland Ward 8 ED 2,State Assembly,125,DEM,Lisa W. Hoeschele,0,0,4,4
Cortland,Cortland Ward 1 ED 2,State Assembly,125,DEM,Lisa W. Hoeschele,0,0,0,0
Cortland,Cortland Ward 2 ED 2,State Assembly,125,DEM,Lisa W. Hoeschele,0,1,5,6
Cortland,Cortland Ward 6 ED 1,State Assembly,125,DEM,Lisa W. Hoeschele,0,16,33,49
Cortland,Cortland Ward 7 ED 2,State Assembly,125,DEM,Lisa W. Hoeschele,0,0,1,1
Cortland,Cortlandville-1,State Assembly,125,DEM,Lisa W. Hoeschele,2,8,27,37
Cortland,Cortlandville-2,State Assembly,125,DEM,Lisa W. Hoeschele,0,4,33,37
Cortland,Cortlandville-3,State Assembly,125,DEM,Lisa W. Hoeschele,2,6,10,18
Cortland,Cortlandville-4,State Assembly,125,DEM,Lisa W. Hoeschele,0,6,8,14
Cortland,Cortlandville-5,State Assembly,125,DEM,Lisa W. Hoeschele,0,6,12,18
Cortland,Cortlandville-6,State Assembly,125,DEM,Lisa W. Hoeschele,5,7,36,48
Cortland,Harford,State Assembly,125,DEM,Lisa W. Hoeschele,0,2,4,6
Cortland,Virgil-1,State Assembly,125,DEM,Lisa W. Hoeschele,0,3,8,11
Cortland,Virgil-2,State Assembly,125,DEM,Lisa W. Hoeschele,0,3,20,23
Cortland,Lapeer,State Assembly,125,DEM,Lisa W. Hoeschele,0,3,5,8
Cortland,Cortland Ward 1 ED 1,State Assembly,125,DEM,Write-ins,0,0,0,0
Cortland,Cortland Ward 1 ED 3,State Assembly,125,DEM,Write-ins,0,0,0,0
Cortland,Cortland Ward 2 ED 3,State Assembly,125,DEM,Write-ins,0,0,0,0
Cortland,Cortland Ward 3 ED 2,State Assembly,125,DEM,Write-ins,0,0,0,0
Cortland,Cortland Ward 2 ED 1,State Assembly,125,DEM,Write-ins,0,0,0,0
Cortland,Cortland Ward 3 ED 3,State Assembly,125,DEM,Write-ins,0,0,0,0
Cortland,Cortland Ward 5 ED 1,State Assembly,125,DEM,Write-ins,0,0,0,0
Cortland,Cortland Ward 6 ED 2,State Assembly,125,DEM,Write-ins,0,0,0,0
Cortland,Cortland Ward 3 ED 1,State Assembly,125,DEM,Write-ins,0,0,1,1
Cortland,Cortland Ward 3 ED 4,State Assembly,125,DEM,Write-ins,0,0,0,0
Cortland,Cortland Ward 4 ED 1,State Assembly,125,DEM,Write-ins,0,0,0,0
Cortland,Cortland Ward 5 ED 3,State Assembly,125,DEM,Write-ins,0,0,0,0
Cortland,Cortland Ward 3 ED 5,State Assembly,125,DEM,Write-ins,0,0,0,0
Cortland,Cortland Ward 4 ED 2,State Assembly,125,DEM,Write-ins,0,0,0,0
Cortland,Cortland Ward 4 ED 3,State Assembly,125,DEM,Write-ins,0,0,0,0
Cortland,Cortland Ward 5 ED 4,State Assembly,125,DEM,Write-ins,0,1,0,1
Cortland,Cortland Ward 5 ED 2,State Assembly,125,DEM,Write-ins,0,0,0,0
Cortland,Cortland Ward 7 ED 3,State Assembly,125,DEM,Write-ins,0,0,0,0
Cortland,Cortland Ward 8 ED 1,State Assembly,125,DEM,Write-ins,0,0,0,0
Cortland,Cortland Ward 7 ED 1,State Assembly,125,DEM,Write-ins,0,1,0,1
Cortland,Cortland Ward 8 ED 2,State Assembly,125,DEM,Write-ins,0,0,0,0
Cortland,Cortland Ward 1 ED 2,State Assembly,125,DEM,Write-ins,0,0,0,0
Cortland,Cortland Ward 2 ED 2,State Assembly,125,DEM,Write-ins,0,0,0,0
Cortland,Cortland Ward 6 ED 1,State Assembly,125,DEM,Write-ins,0,0,1,1
Cortland,Cortland Ward 7 ED 2,State Assembly,125,DEM,Write-ins,0,0,0,0
Cortland,Cortlandville-1,State Assembly,125,DEM,Write-ins,0,0,0,0
Cortland,Cortlandville-2,State Assembly,125,DEM,Write-ins,0,0,0,0
Cortland,Cortlandville-3,State Assembly,125,DEM,Write-ins,0,0,0,0
Cortland,Cortlandville-4,State Assembly,125,DEM,Write-ins,0,0,0,0
Cortland,Cortlandville-5,State Assembly,125,DEM,Write-ins,0,0,0,0
Cortland,Cortlandville-6,State Assembly,125,DEM,Write-ins,0,0,0,0
Cortland,Harford,State Assembly,125,DEM,Write-ins,0,0,0,0
Cortland,Virgil-1,State Assembly,125,DEM,Write-ins,0,0,0,0
Cortland,Virgil-2,State Assembly,125,DEM,Write-ins,0,0,0,0
Cortland,Lapeer,State Assembly,125,DEM,Write-ins,0,0,1,1
Cortland,Cortland Ward 1 ED 1,State Assembly,125,DEM,Voids,0,0,0,0
Cortland,Cortland Ward 1 ED 3,State Assembly,125,DEM,Voids,0,0,0,0
Cortland,Cortland Ward 2 ED 3,State Assembly,125,DEM,Voids,0,0,0,0
Cortland,Cortland Ward 3 ED 2,State Assembly,125,DEM,Voids,0,0,0,0
Cortland,Cortland Ward 2 ED 1,State Assembly,125,DEM,Voids,0,0,0,0
Cortland,Cortland Ward 3 ED 3,State Assembly,125,DEM,Voids,0,0,0,0
Cortland,Cortland Ward 5 ED 1,State Assembly,125,DEM,Voids,0,0,0,0
Cortland,Cortland Ward 6 ED 2,State Assembly,125,DEM,Voids,0,0,0,0
Cortland,Cortland Ward 3 ED 1,State Assembly,125,DEM,Voids,0,0,0,0
Cortland,Cortland Ward 3 ED 4,State Assembly,125,DEM,Voids,0,0,0,0
Cortland,Cortland Ward 4 ED 1,State Assembly,125,DEM,Voids,0,0,0,0
Cortland,Cortland Ward 5 ED 3,State Assembly,125,DEM,Voids,0,0,0,0
Cortland,Cortland Ward 3 ED 5,State Assembly,125,DEM,Voids,0,0,0,0
Cortland,Cortland Ward 4 ED 2,State Assembly,125,DEM,Voids,0,0,0,0
Cortland,Cortland Ward 4 ED 3,State Assembly,125,DEM,Voids,0,0,0,0
Cortland,Cortland Ward 5 ED 4,State Assembly,125,DEM,Voids,0,0,0,0
Cortland,Cortland Ward 5 ED 2,State Assembly,125,DEM,Voids,0,0,0,0
Cortland,Cortland Ward 7 ED 3,State Assembly,125,DEM,Voids,0,0,0,0
Cortland,Cortland Ward 8 ED 1,State Assembly,125,DEM,Voids,0,0,0,0
Cortland,Cortland Ward 7 ED 1,State Assembly,125,DEM,Voids,0,0,0,0
Cortland,Cortland Ward 8 ED 2,State Assembly,125,DEM,Voids,0,0,0,0
Cortland,Cortland Ward 1 ED 2,State Assembly,125,DEM,Voids,0,0,0,0
Cortland,Cortland Ward 2 ED 2,State Assembly,125,DEM,Voids,0,0,0,0
Cortland,Cortland Ward 6 ED 1,State Assembly,125,DEM,Voids,0,0,0,0
Cortland,Cortland Ward 7 ED 2,State Assembly,125,DEM,Voids,0,0,0,0
Cortland,Cortlandville-1,State Assembly,125,DEM,Voids,0,0,0,0
Cortland,Cortlandville-2,State Assembly,125,DEM,Voids,0,0,0,0
Cortland,Cortlandville-3,State Assembly,125,DEM,Voids,0,0,0,0
Cortland,Cortlandville-4,State Assembly,125,DEM,Voids,0,0,0,0
Cortland,Cortlandville-5,State Assembly,125,DEM,Voids,0,0,0,0
Cortland,Cortlandville-6,State Assembly,125,DEM,Voids,0,0,0,0
Cortland,Harford,State Assembly,125,DEM,Voids,0,0,0,0
Cortland,Virgil-1,State Assembly,125,DEM,Voids,0,0,0,0
Cortland,Virgil-2,State Assembly,125,DEM,Voids,0,0,0,0
Cortland,Lapeer,State Assembly,125,DEM,Voids,0,0,0,0
Cortland,Cortland Ward 1 ED 1,State Assembly,125,DEM,Blanks,0,0,1,1
Cortland,Cortland Ward 1 ED 3,State Assembly,125,DEM,Blanks,0,0,1,1
Cortland,Cortland Ward 2 ED 3,State Assembly,125,DEM,Blanks,0,0,0,0
Cortland,Cortland Ward 3 ED 2,State Assembly,125,DEM,Blanks,0,0,0,0
Cortland,Cortland Ward 2 ED 1,State Assembly,125,DEM,Blanks,0,0,0,0
Cortland,Cortland Ward 3 ED 3,State Assembly,125,DEM,Blanks,0,0,0,0
Cortland,Cortland Ward 5 ED 1,State Assembly,125,DEM,Blanks,0,0,0,0
Cortland,Cortland Ward 6 ED 2,State Assembly,125,DEM,Blanks,0,0,0,0
Cortland,Cortland Ward 3 ED 1,State Assembly,125,DEM,Blanks,0,0,0,0
Cortland,Cortland Ward 3 ED 4,State Assembly,125,DEM,Blanks,0,0,0,0
Cortland,Cortland Ward 4 ED 1,State Assembly,125,DEM,Blanks,0,0,0,0
Cortland,Cortland Ward 5 ED 3,State Assembly,125,DEM,Blanks,0,0,0,0
Cortland,Cortland Ward 3 ED 5,State Assembly,125,DEM,Blanks,0,0,1,1
Cortland,Cortland Ward 4 ED 2,State Assembly,125,DEM,Blanks,0,0,0,0
Cortland,Cortland Ward 4 ED 3,State Assembly,125,DEM,Blanks,0,0,0,0
Cortland,Cortland Ward 5 ED 4,State Assembly,125,DEM,Blanks,1,1,0,2
Cortland,Cortland Ward 5 ED 2,State Assembly,125,DEM,Blanks,0,0,0,0
Cortland,Cortland Ward 7 ED 3,State Assembly,125,DEM,Blanks,0,0,0,0
Cortland,Cortland Ward 8 ED 1,State Assembly,125,DEM,Blanks,0,0,1,1
Cortland,Cortland Ward 7 ED 1,State Assembly,125,DEM,Blanks,2,0,3,5
Cortland,Cortland Ward 8 ED 2,State Assembly,125,DEM,Blanks,0,0,0,0
Cortland,Cortland Ward 1 ED 2,State Assembly,125,DEM,Blanks,0,0,0,0
Cortland,Cortland Ward 2 ED 2,State Assembly,125,DEM,Blanks,0,1,0,1
Cortland,Cortland Ward 6 ED 1,State Assembly,125,DEM,Blanks,0,2,1,3
Cortland,Cortland Ward 7 ED 2,State Assembly,125,DEM,Blanks,1,0,0,1
Cortland,Cortlandville-1,State Assembly,125,DEM,Blanks,0,0,0,0
Cortland,Cortlandville-2,State Assembly,125,DEM,Blanks,0,0,1,1
Cortland,Cortlandville-3,State Assembly,125,DEM,Blanks,1,0,2,3
Cortland,Cortlandville-4,State Assembly,125,DEM,Blanks,0,1,0,1
Cortland,Cortlandville-5,State Assembly,125,DEM,Blanks,0,1,0,1
Cortland,Cortlandville-6,State Assembly,125,DEM,Blanks,0,4,3,7
Cortland,Harford,State Assembly,125,DEM,Blanks,0,0,0,0
Cortland,Virgil-1,State Assembly,125,DEM,Blanks,0,1,1,2
Cortland,Virgil-2,State Assembly,125,DEM,Blanks,0,1,0,1
Cortland,Lapeer,State Assembly,125,DEM,Blanks,0,0,0,0
Cortland,Preble,State Assembly,126,REP,Daniel B. Fitzpatrick,2,17,12,31
Cortland,Scott,State Assembly,126,REP,Daniel B. Fitzpatrick,1,19,17,37
Cortland,Homer-1,State Assembly,126,REP,Daniel B. Fitzpatrick,0,3,11,14
Cortland,Homer-2,State Assembly,126,REP,Daniel B. Fitzpatrick,1,15,25,41
Cortland,Homer-3,State Assembly,126,REP,Daniel B. Fitzpatrick,0,12,22,34
Cortland,Homer-4,State Assembly,126,REP,Daniel B. Fitzpatrick,1,7,15,23
Cortland,Homer-5,State Assembly,126,REP,Daniel B. Fitzpatrick,0,12,17,29
Cortland,Marathon-1,State Assembly,126,REP,Daniel B. Fitzpatrick,0,10,5,15
Cortland,Marathon-2,State Assembly,126,REP,Daniel B. Fitzpatrick,0,8,4,12
Cortland,Cuyler,State Assembly,126,REP,Daniel B. Fitzpatrick,0,9,6,15
Cortland,Solon,State Assembly,126,REP,Daniel B. Fitzpatrick,0,10,9,19
Cortland,Truxton,State Assembly,126,REP,Daniel B. Fitzpatrick,0,19,14,33
Cortland,Cincinnatus,State Assembly,126,REP,Daniel B. Fitzpatrick,0,19,9,28
Cortland,Freetown,State Assembly,126,REP,Daniel B. Fitzpatrick,0,11,4,15
Cortland,Taylor,State Assembly,126,REP,Daniel B. Fitzpatrick,0,4,6,10
Cortland,Willet,State Assembly,126,REP,Daniel B. Fitzpatrick,0,7,9,16
Cortland,Preble,State Assembly,126,REP,John Lemondes Jr.,0,26,13,39
Cortland,Scott,State Assembly,126,REP,John Lemondes Jr.,1,9,9,19
Cortland,Homer-1,State Assembly,126,REP,John Lemondes Jr.,2,2,6,10
Cortland,Homer-2,State Assembly,126,REP,John Lemondes Jr.,4,35,21,60
Cortland,Homer-3,State Assembly,126,REP,John Lemondes Jr.,1,22,26,49
Cortland,Homer-4,State Assembly,126,REP,John Lemondes Jr.,0,20,9,29
Cortland,Homer-5,State Assembly,126,REP,John Lemondes Jr.,0,19,18,37
Cortland,Marathon-1,State Assembly,126,REP,John Lemondes Jr.,0,42,20,62
Cortland,Marathon-2,State Assembly,126,REP,John Lemondes Jr.,0,37,10,47
Cortland,Cuyler,State Assembly,126,REP,John Lemondes Jr.,1,15,8,24
