county,assembly_district,precinct,party,office,district,candidate,votes
Queens,25,71,Democratic,President,,Pete Buttigieg,2
Queens,25,71,Democratic,President,,Amy Klobuchar,0
Queens,25,71,Democratic,President,,Joseph R. Biden,111
Queens,25,71,Democratic,President,,Tulsi Gabbard,1
Queens,25,71,Democratic,President,,Bernie Sanders,15
Queens,25,71,Democratic,President,,Michael R. Bloomberg,2
Queens,25,71,Democratic,President,,Tom Steyer,0
Queens,25,71,Democratic,President,,Michael Bennet,0
Queens,25,71,Democratic,President,,Elizabeth Warren,2
Queens,25,71,Democratic,President,,Andrew Yang,1
Queens,25,71,Democratic,President,,Deval Patrick,0
Queens,25,72,Democratic,President,,Public Counter,36
Queens,25,72,Democratic,President,,Manually Counted Emergency,0
Queens,25,72,Democratic,President,,Absentee / Military,32
Queens,25,72,Democratic,President,,Federal,0
Queens,25,72,Democratic,President,,Affidavit,1
Queens,25,72,Democratic,President,,Pete Buttigieg,0
Queens,25,72,Democratic,President,,Amy Klobuchar,1
Queens,25,72,Democratic,President,,Joseph R. Biden,44
Queens,25,72,Democratic,President,,Tulsi Gabbard,0
Queens,25,72,Democratic,President,,Bernie Sanders,11
Queens,25,72,Democratic,President,,Michael R. Bloomberg,3
Queens,25,72,Democratic,President,,Tom Steyer,0
Queens,25,72,Democratic,President,,Michael Bennet,0
Queens,25,72,Democratic,President,,Elizabeth Warren,1
Queens,25,72,Democratic,President,,Andrew Yang,6
Queens,25,72,Democratic,President,,Deval Patrick,0
Queens,25,73,Democratic,President,,Public Counter,31
Queens,25,73,Democratic,President,,Manually Counted Emergency,0
Queens,25,73,Democratic,President,,Absentee / Military,33
Queens,25,73,Democratic,President,,Federal,0
Queens,25,73,Democratic,President,,Affidavit,0
Queens,25,73,Democratic,President,,Pete Buttigieg,0
Queens,25,73,Democratic,President,,Amy Klobuchar,1
Queens,25,73,Democratic,President,,Joseph R. Biden,34
Queens,25,73,Democratic,President,,Tulsi Gabbard,0
Queens,25,73,Democratic,President,,Bernie Sanders,14
Queens,25,73,Democratic,President,,Michael R. Bloomberg,5
Queens,25,73,Democratic,President,,Tom Steyer,0
Queens,25,73,Democratic,President,,Michael Bennet,0
Queens,25,73,Democratic,President,,Elizabeth Warren,4
Queens,25,73,Democratic,President,,Andrew Yang,5
Queens,25,73,Democratic,President,,Deval Patrick,0
Queens,25,74,Democratic,President,,Public Counter,54
Queens,25,74,Democratic,President,,Manually Counted Emergency,0
Queens,25,74,Democratic,President,,Absentee / Military,23
Queens,25,74,Democratic,President,,Federal,0
Queens,25,74,Democratic,President,,Affidavit,0
Queens,25,74,Democratic,President,,Pete Buttigieg,1
Queens,25,74,Democratic,President,,Amy Klobuchar,0
Queens,25,74,Democratic,President,,Joseph R. Biden,36
Queens,25,74,Democratic,President,,Tulsi Gabbard,0
Queens,25,74,Democratic,President,,Bernie Sanders,13
Queens,25,74,Democratic,President,,Michael R. Bloomberg,9
Queens,25,74,Democratic,President,,Tom Steyer,0
Queens,25,74,Democratic,President,,Michael Bennet,0
Queens,25,74,Democratic,President,,Elizabeth Warren,5
Queens,25,74,Democratic,President,,Andrew Yang,6
Queens,25,74,Democratic,President,,Deval Patrick,0
Queens,25,75,Democratic,President,,Public Counter,28
Queens,25,75,Democratic,President,,Manually Counted Emergency,0
Queens,25,75,Democratic,President,,Absentee / Military,79
Queens,25,75,Democratic,President,,Federal,0
Queens,25,75,Democratic,President,,Affidavit,1
Queens,25,75,Democratic,President,,Pete Buttigieg,1
Queens,25,75,Democratic,President,,Amy Klobuchar,0
Queens,25,75,Democratic,President,,Joseph R. Biden,74
Queens,25,75,Democratic,President,,Tulsi Gabbard,0
Queens,25,75,Democratic,President,,Bernie Sanders,8
Queens,25,75,Democratic,President,,Michael R. Bloomberg,5
Queens,25,75,Democratic,President,,Tom Steyer,0
Queens,25,75,Democratic,President,,Michael Bennet,0
Queens,25,75,Democratic,President,,Elizabeth Warren,5
Queens,25,75,Democratic,President,,Andrew Yang,7
Queens,25,75,Democratic,President,,Deval Patrick,0
Queens,25,76,Democratic,President,,Public Counter,26
Queens,25,76,Democratic,President,,Manually Counted Emergency,0
Queens,25,76,Democratic,President,,Absentee / Military,43
Queens,25,76,Democratic,President,,Federal,1
Queens,25,76,Democratic,President,,Affidavit,0
Queens,25,76,Democratic,President,,Pete Buttigieg,0
Queens,25,76,Democratic,President,,Amy Klobuchar,3
Queens,25,76,Democratic,President,,Joseph R. Biden,41
Queens,25,76,Democratic,President,,Tulsi Gabbard,1
Queens,25,76,Democratic,President,,Bernie Sanders,9
Queens,25,76,Democratic,President,,Michael R. Bloomberg,8
Queens,25,76,Democratic,President,,Tom Steyer,0
Queens,25,76,Democratic,President,,Michael Bennet,1
Queens,25,76,Democratic,President,,Elizabeth Warren,2
Queens,25,76,Democratic,President,,Andrew Yang,1
Queens,25,76,Democratic,President,,Deval Patrick,0
Queens,25,77,Democratic,President,,Public Counter,11
Queens,25,77,Democratic,President,,Manually Counted Emergency,0
Queens,25,77,Democratic,President,,Absentee / Military,39
Queens,25,77,Democratic,President,,Federal,0
Queens,25,77,Democratic,President,,Affidavit,2
Queens,25,77,Democratic,President,,Pete Buttigieg,1
Queens,25,77,Democratic,President,,Amy Klobuchar,0
Queens,25,77,Democratic,President,,Joseph R. Biden,30
Queens,25,77,Democratic,President,,Tulsi Gabbard,0
Queens,25,77,Democratic,President,,Bernie Sanders,10
Queens,25,77,Democratic,President,,Michael R. Bloomberg,3
Queens,25,77,Democratic,President,,Tom Steyer,0
Queens,25,77,Democratic,President,,Michael Bennet,0
Queens,25,77,Democratic,President,,Elizabeth Warren,1
Queens,25,77,Democratic,President,,Andrew Yang,5
Queens,25,77,Democratic,President,,Deval Patrick,0
Queens,25,78,Democratic,President,,Public Counter,25
Queens,25,78,Democratic,President,,Manually Counted Emergency,0
Queens,25,78,Democratic,President,,Absentee / Military,30
Queens,25,78,Democratic,President,,Federal,0
Queens,25,78,Democratic,President,,Affidavit,0
Queens,25,78,Democratic,President,,Pete Buttigieg,1
Queens,25,78,Democratic,President,,Amy Klobuchar,3
Queens,25,78,Democratic,President,,Joseph R. Biden,24
Queens,25,78,Democratic,President,,Tulsi Gabbard,0
Queens,25,78,Democratic,President,,Bernie Sanders,12
Queens,25,78,Democratic,President,,Michael R. Bloomberg,4
Queens,25,78,Democratic,President,,Tom Steyer,0
Queens,25,78,Democratic,President,,Michael Bennet,0
Queens,25,78,Democratic,President,,Elizabeth Warren,1
Queens,25,78,Democratic,President,,Andrew Yang,9
Queens,25,78,Democratic,President,,Deval Patrick,0
Queens,25,79,Democratic,President,,Public Counter,36
Queens,25,79,Democratic,President,,Manually Counted Emergency,0
Queens,25,79,Democratic,President,,Absentee / Military,22
Queens,25,79,Democratic,President,,Federal,0
Queens,25,79,Democratic,President,,Affidavit,0
Queens,25,79,Democratic,President,,Pete Buttigieg,0
Queens,25,79,Democratic,President,,Amy Klobuchar,0
Queens,25,79,Democratic,President,,Joseph R. Biden,31
Queens,25,79,Democratic,President,,Tulsi Gabbard,2
Queens,25,79,Democratic,President,,Bernie Sanders,8
Queens,25,79,Democratic,President,,Michael R. Bloomberg,9
Queens,25,79,Democratic,President,,Tom Steyer,0
Queens,25,79,Democratic,President,,Michael Bennet,0
Queens,25,79,Democratic,President,,Elizabeth Warren,2
Queens,25,79,Democratic,President,,Andrew Yang,3
Queens,25,79,Democratic,President,,Deval Patrick,0
Queens,26,1,Democratic,President,,Public Counter,19
Queens,26,1,Democratic,President,,Manually Counted Emergency,0
Queens,26,1,Democratic,President,,Absentee / Military,17
Queens,26,1,Democratic,President,,Federal,0
Queens,26,1,Democratic,President,,Affidavit,0
Queens,26,1,Democratic,President,,Pete Buttigieg,0
Queens,26,1,Democratic,President,,Amy Klobuchar,0
Queens,26,1,Democratic,President,,Joseph R. Biden,21
Queens,26,1,Democratic,President,,Tulsi Gabbard,1
Queens,26,1,Democratic,President,,Bernie Sanders,5
Queens,26,1,Democratic,President,,Michael R. Bloomberg,4
Queens,26,1,Democratic,President,,Tom Steyer,0
Queens,26,1,Democratic,President,,Michael Bennet,0
Queens,26,1,Democratic,President,,Elizabeth Warren,1
Queens,26,1,Democratic,President,,Andrew Yang,0
Queens,26,1,Democratic,President,,Deval Patrick,1
Queens,26,2,Democratic,President,,Public Counter,7
Queens,26,2,Democratic,President,,Manually Counted Emergency,0
Queens,26,2,Democratic,President,,Absentee / Military,19
Queens,26,2,Democratic,President,,Federal,0
Queens,26,2,Democratic,President,,Affidavit,0
Queens,26,2,Democratic,President,,Pete Buttigieg,0
Queens,26,2,Democratic,President,,Amy Klobuchar,2
Queens,26,2,Democratic,President,,Joseph R. Biden,18
Queens,26,2,Democratic,President,,Tulsi Gabbard,0
Queens,26,2,Democratic,President,,Bernie Sanders,3
Queens,26,2,Democratic,President,,Michael R. Bloomberg,0
Queens,26,2,Democratic,President,,Tom Steyer,0
Queens,26,2,Democratic,President,,Michael Bennet,0
Queens,26,2,Democratic,President,,Elizabeth Warren,1
Queens,26,2,Democratic,President,,Andrew Yang,0
Queens,26,2,Democratic,President,,Deval Patrick,0
Queens,26,3,Democratic,President,,Public Counter,60
Queens,26,3,Democratic,President,,Manually Counted Emergency,0
Queens,26,3,Democratic,President,,Absentee / Military,60
Queens,26,3,Democratic,President,,Federal,1
Queens,26,3,Democratic,President,,Affidavit,0
Queens,26,3,Democratic,President,,Pete Buttigieg,4
Queens,26,3,Democratic,President,,Amy Klobuchar,1
Queens,26,3,Democratic,President,,Joseph R. Biden,63
Queens,26,3,Democratic,President,,Tulsi Gabbard,2
Queens,26,3,Democratic,President,,Bernie Sanders,20
Queens,26,3,Democratic,President,,Michael R. Bloomberg,7
Queens,26,3,Democratic,President,,Tom Steyer,0
Queens,26,3,Democratic,President,,Michael Bennet,0
Queens,26,3,Democratic,President,,Elizabeth Warren,11
Queens,26,3,Democratic,President,,Andrew Yang,5
Queens,26,3,Democratic,President,,Deval Patrick,0
Queens,26,4,Democratic,President,,Public Counter,42
Queens,26,4,Democratic,President,,Manually Counted Emergency,0
Queens,26,4,Democratic,President,,Absentee / Military,34
Queens,26,4,Democratic,President,,Federal,0
Queens,26,4,Democratic,President,,Affidavit,2
Queens,26,4,Democratic,President,,Pete Buttigieg,1
Queens,26,4,Democratic,President,,Amy Klobuchar,0
Queens,26,4,Democratic,President,,Joseph R. Biden,45
Queens,26,4,Democratic,President,,Tulsi Gabbard,1
Queens,26,4,Democratic,President,,Bernie Sanders,18
Queens,26,4,Democratic,President,,Michael R. Bloomberg,3
Queens,26,4,Democratic,President,,Tom Steyer,0
Queens,26,4,Democratic,President,,Michael Bennet,0
Queens,26,4,Democratic,President,,Elizabeth Warren,3
Queens,26,4,Democratic,President,,Andrew Yang,1
Queens,26,4,Democratic,President,,Deval Patrick,0
Queens,26,5,Democratic,President,,Public Counter,47
Queens,26,5,Democratic,President,,Manually Counted Emergency,0
Queens,26,5,Democratic,President,,Absentee / Military,27
Queens,26,5,Democratic,President,,Federal,0
Queens,26,5,Democratic,President,,Affidavit,0
Queens,26,5,Democratic,President,,Pete Buttigieg,1
Queens,26,5,Democratic,President,,Amy Klobuchar,2
Queens,26,5,Democratic,President,,Joseph R. Biden,37
Queens,26,5,Democratic,President,,Tulsi Gabbard,1
Queens,26,5,Democratic,President,,Bernie Sanders,13
Queens,26,5,Democratic,President,,Michael R. Bloomberg,10
Queens,26,5,Democratic,President,,Tom Steyer,1
Queens,26,5,Democratic,President,,Michael Bennet,0
Queens,26,5,Democratic,President,,Elizabeth Warren,0
Queens,26,5,Democratic,President,,Andrew Yang,7
Queens,26,5,Democratic,President,,Deval Patrick,1
Queens,26,6,Democratic,President,,Public Counter,56
Queens,26,6,Democratic,President,,Manually Counted Emergency,0
Queens,26,6,Democratic,President,,Absentee / Military,46
Queens,26,6,Democratic,President,,Federal,0
Queens,26,6,Democratic,President,,Affidavit,0
Queens,26,6,Democratic,President,,Pete Buttigieg,0
Queens,26,6,Democratic,President,,Amy Klobuchar,0
Queens,26,6,Democratic,President,,Joseph R. Biden,65
Queens,26,6,Democratic,President,,Tulsi Gabbard,2
Queens,26,6,Democratic,President,,Bernie Sanders,22
Queens,26,6,Democratic,President,,Michael R. Bloomberg,2
Queens,26,6,Democratic,President,,Tom Steyer,1
Queens,26,6,Democratic,President,,Michael Bennet,1
Queens,26,6,Democratic,President,,Elizabeth Warren,3
Queens,26,6,Democratic,President,,Andrew Yang,3
Queens,26,6,Democratic,President,,Deval Patrick,0
Queens,26,7,Democratic,President,,Public Counter,31
Queens,26,7,Democratic,President,,Manually Counted Emergency,0
Queens,26,7,Democratic,President,,Absentee / Military,29
Queens,26,7,Democratic,President,,Federal,0
Queens,26,7,Democratic,President,,Affidavit,1
Queens,26,7,Democratic,President,,Pete Buttigieg,3
Queens,26,7,Democratic,President,,Amy Klobuchar,2
Queens,26,7,Democratic,President,,Joseph R. Biden,38
Queens,26,7,Democratic,President,,Tulsi Gabbard,0
Queens,26,7,Democratic,President,,Bernie Sanders,5
Queens,26,7,Democratic,President,,Michael R. Bloomberg,5
Queens,26,7,Democratic,President,,Tom Steyer,0
Queens,26,7,Democratic,President,,Michael Bennet,0
Queens,26,7,Democratic,President,,Elizabeth Warren,0
Queens,26,7,Democratic,President,,Andrew Yang,4
Queens,26,7,Democratic,President,,Deval Patrick,0
Queens,26,8,Democratic,President,,Public Counter,80
Queens,26,8,Democratic,President,,Manually Counted Emergency,0
Queens,26,8,Democratic,President,,Absentee / Military,74
Queens,26,8,Democratic,President,,Federal,0
Queens,26,8,Democratic,President,,Affidavit,0
Queens,26,8,Democratic,President,,Pete Buttigieg,1
Queens,26,8,Democratic,President,,Amy Klobuchar,1
Queens,26,8,Democratic,President,,Joseph R. Biden,104
Queens,26,8,Democratic,President,,Tulsi Gabbard,3
Queens,26,8,Democratic,President,,Bernie Sanders,22
Queens,26,8,Democratic,President,,Michael R. Bloomberg,11
Queens,26,8,Democratic,President,,Tom Steyer,0
Queens,26,8,Democratic,President,,Michael Bennet,0
Queens,26,8,Democratic,President,,Elizabeth Warren,4
Queens,26,8,Democratic,President,,Andrew Yang,2
Queens,26,8,Democratic,President,,Deval Patrick,0
Queens,26,9,Democratic,President,,Public Counter,90
Queens,26,9,Democratic,President,,Manually Counted Emergency,0
Queens,26,9,Democratic,President,,Absentee / Military,75
Queens,26,9,Democratic,President,,Federal,1
Queens,26,9,Democratic,President,,Affidavit,0
Queens,26,9,Democratic,President,,Pete Buttigieg,5
Queens,26,9,Democratic,President,,Amy Klobuchar,1
Queens,26,9,Democratic,President,,Joseph R. Biden,98
Queens,26,9,Democratic,President,,Tulsi Gabbard,5
Queens,26,9,Democratic,President,,Bernie Sanders,21
Queens,26,9,Democratic,President,,Michael R. Bloomberg,16
Queens,26,9,Democratic,President,,Tom Steyer,0
Queens,26,9,Democratic,President,,Michael Bennet,0
Queens,26,9,Democratic,President,,Elizabeth Warren,7
Queens,26,9,Democratic,President,,Andrew Yang,3
Queens,26,9,Democratic,President,,Deval Patrick,2
Queens,26,10,Democratic,President,,Public Counter,68
Queens,26,10,Democratic,President,,Manually Counted Emergency,0
Queens,26,10,Democratic,President,,Absentee / Military,82
Queens,26,10,Democratic,President,,Federal,1
Queens,26,10,Democratic,President,,Affidavit,0
Queens,26,10,Democratic,President,,Pete Buttigieg,0
Queens,26,10,Democratic,President,,Amy Klobuchar,3
Queens,26,10,Democratic,President,,Joseph R. Biden,115
Queens,26,10,Democratic,President,,Tulsi Gabbard,3
Queens,26,10,Democratic,President,,Bernie Sanders,14
Queens,26,10,Democratic,President,,Michael R. Bloomberg,4
Queens,26,10,Democratic,President,,Tom Steyer,0
Queens,26,10,Democratic,President,,Michael Bennet,0
Queens,26,10,Democratic,President,,Elizabeth Warren,3
Queens,26,10,Democratic,President,,Andrew Yang,4
Queens,26,10,Democratic,President,,Deval Patrick,0
Queens,26,11,Democratic,President,,Public Counter,56
Queens,26,11,Democratic,President,,Manually Counted Emergency,0
Queens,26,11,Democratic,President,,Absentee / Military,39
Queens,26,11,Democratic,President,,Federal,0
Queens,26,11,Democratic,President,,Affidavit,0
Queens,26,11,Democratic,President,,Pete Buttigieg,2
Queens,26,11,Democratic,President,,Amy Klobuchar,2
Queens,26,11,Democratic,President,,Joseph R. Biden,61
Queens,26,11,Democratic,President,,Tulsi Gabbard,0
Queens,26,11,Democratic,President,,Bernie Sanders,14
Queens,26,11,Democratic,President,,Michael R. Bloomberg,5
Queens,26,11,Democratic,President,,Tom Steyer,2
Queens,26,11,Democratic,President,,Michael Bennet,0
Queens,26,11,Democratic,President,,Elizabeth Warren,3
Queens,26,11,Democratic,President,,Andrew Yang,3
Queens,26,11,Democratic,President,,Deval Patrick,0
Queens,26,12,Democratic,President,,Public Counter,47
Queens,26,12,Democratic,President,,Manually Counted Emergency,0
Queens,26,12,Democratic,President,,Absentee / Military,45
Queens,26,12,Democratic,President,,Federal,0
Queens,26,12,Democratic,President,,Affidavit,0
Queens,26,12,Democratic,President,,Pete Buttigieg,2
Queens,26,12,Democratic,President,,Amy Klobuchar,0
Queens,26,12,Democratic,President,,Joseph R. Biden,56
Queens,26,12,Democratic,President,,Tulsi Gabbard,4
Queens,26,12,Democratic,President,,Bernie Sanders,13
Queens,26,12,Democratic,President,,Michael R. Bloomberg,3
Queens,26,12,Democratic,President,,Tom Steyer,0
Queens,26,12,Democratic,President,,Michael Bennet,0
Queens,26,12,Democratic,President,,Elizabeth Warren,5
Queens,26,12,Democratic,President,,Andrew Yang,4
Queens,26,12,Democratic,President,,Deval Patrick,2
Queens,26,13,Democratic,President,,Public Counter,64
Queens,26,13,Democratic,President,,Manually Counted Emergency,0
Queens,26,13,Democratic,President,,Absentee / Military,38
Queens,26,13,Democratic,President,,Federal,0
Queens,26,13,Democratic,President,,Affidavit,0
Queens,26,13,Democratic,President,,Pete Buttigieg,0
Queens,26,13,Democratic,President,,Amy Klobuchar,0
Queens,26,13,Democratic,President,,Joseph R. Biden,54
Queens,26,13,Democratic,President,,Tulsi Gabbard,3
Queens,26,13,Democratic,President,,Bernie Sanders,20
Queens,26,13,Democratic,President,,Michael R. Bloomberg,10
Queens,26,13,Democratic,President,,Tom Steyer,0
Queens,26,13,Democratic,President,,Michael Bennet,0
Queens,26,13,Democratic,President,,Elizabeth Warren,0
Queens,26,13,Democratic,President,,Andrew Yang,8
Queens,26,13,Democratic,President,,Deval Patrick,0
Queens,26,14,Democratic,President,,Public Counter,51
Queens,26,14,Democratic,President,,Manually Counted Emergency,0
Queens,26,14,Democratic,President,,Absentee / Military,57
Queens,26,14,Democratic,President,,Federal,0
Queens,26,14,Democratic,President,,Affidavit,0
Queens,26,14,Democratic,President,,Pete Buttigieg,1
Queens,26,14,Democratic,President,,Amy Klobuchar,1
Queens,26,14,Democratic,President,,Joseph R. Biden,63
Queens,26,14,Democratic,President,,Tulsi Gabbard,1
Queens,26,14,Democratic,President,,Bernie Sanders,12
Queens,26,14,Democratic,President,,Michael R. Bloomberg,8
Queens,26,14,Democratic,President,,Tom Steyer,1
Queens,26,14,Democratic,President,,Michael Bennet,0
Queens,26,14,Democratic,President,,Elizabeth Warren,8
Queens,26,14,Democratic,President,,Andrew Yang,4
Queens,26,14,Democratic,President,,Deval Patrick,1
Queens,26,15,Democratic,President,,Public Counter,70
Queens,26,15,Democratic,President,,Manually Counted Emergency,0
Queens,26,15,Democratic,President,,Absentee / Military,83
Queens,26,15,Democratic,President,,Federal,1
Queens,26,15,Democratic,President,,Affidavit,0
Queens,26,15,Democratic,President,,Pete Buttigieg,4
Queens,26,15,Democratic,President,,Amy Klobuchar,2
Queens,26,15,Democratic,President,,Joseph R. Biden,114
Queens,26,15,Democratic,President,,Tulsi Gabbard,2
Queens,26,15,Democratic,President,,Bernie Sanders,11
Queens,26,15,Democratic,President,,Michael R. Bloomberg,8
Queens,26,15,Democratic,President,,Tom Steyer,0
Queens,26,15,Democratic,President,,Michael Bennet,0
Queens,26,15,Democratic,President,,Elizabeth Warren,9
Queens,26,15,Democratic,President,,Andrew Yang,0
Queens,26,15,Democratic,President,,Deval Patrick,1
Queens,26,16,Democratic,President,,Public Counter,47
Queens,26,16,Democratic,President,,Manually Counted Emergency,0
Queens,26,16,Democratic,President,,Absentee / Military,117
Queens,26,16,Democratic,President,,Federal,0
Queens,26,16,Democratic,President,,Affidavit,1
Queens,26,16,Democratic,President,,Pete Buttigieg,1
Queens,26,16,Democratic,President,,Amy Klobuchar,1
Queens,26,16,Democratic,President,,Joseph R. Biden,129
Queens,26,16,Democratic,President,,Tulsi Gabbard,2
Queens,26,16,Democratic,President,,Bernie Sanders,13
Queens,26,16,Democratic,President,,Michael R. Bloomberg,6
Queens,26,16,Democratic,President,,Tom Steyer,0
Queens,26,16,Democratic,President,,Michael Bennet,0
Queens,26,16,Democratic,President,,Elizabeth Warren,3
Queens,26,16,Democratic,President,,Andrew Yang,3
Queens,26,16,Democratic,President,,Deval Patrick,0
Queens,26,17,Democratic,President,,Public Counter,44
Queens,26,17,Democratic,President,,Manually Counted Emergency,0
Queens,26,17,Democratic,President,,Absentee / Military,65
Queens,26,17,Democratic,President,,Federal,2
Queens,26,17,Democratic,President,,Affidavit,0
Queens,26,17,Democratic,President,,Pete Buttigieg,0
Queens,26,17,Democratic,President,,Amy Klobuchar,2
Queens,26,17,Democratic,President,,Joseph R. Biden,77
Queens,26,17,Democratic,President,,Tulsi Gabbard,4
Queens,26,17,Democratic,President,,Bernie Sanders,16
Queens,26,17,Democratic,President,,Michael R. Bloomberg,3
Queens,26,17,Democratic,President,,Tom Steyer,0
Queens,26,17,Democratic,President,,Michael Bennet,0
Queens,26,17,Democratic,President,,Elizabeth Warren,2
Queens,26,17,Democratic,President,,Andrew Yang,5
Queens,26,17,Democratic,President,,Deval Patrick,0
Queens,26,18,Democratic,President,,Public Counter,36
Queens,26,18,Democratic,President,,Manually Counted Emergency,0
Queens,26,18,Democratic,President,,Absentee / Military,43
Queens,26,18,Democratic,President,,Federal,0
Queens,26,18,Democratic,President,,Affidavit,0
Queens,26,18,Democratic,President,,Pete Buttigieg,2
Queens,26,18,Democratic,President,,Amy Klobuchar,1
Queens,26,18,Democratic,President,,Joseph R. Biden,49
Queens,26,18,Democratic,President,,Tulsi Gabbard,3
Queens,26,18,Democratic,President,,Bernie Sanders,12
Queens,26,18,Democratic,President,,Michael R. Bloomberg,7
Queens,26,18,Democratic,President,,Tom Steyer,0
Queens,26,18,Democratic,President,,Michael Bennet,0
Queens,26,18,Democratic,President,,Elizabeth Warren,2
Queens,26,18,Democratic,President,,Andrew Yang,0
Queens,26,18,Democratic,President,,Deval Patrick,1
Queens,26,19,Democratic,President,,Public Counter,37
Queens,26,19,Democratic,President,,Manually Counted Emergency,0
Queens,26,19,Democratic,President,,Absentee / Military,57
Queens,26,19,Democratic,President,,Federal,0
Queens,26,19,Democratic,President,,Affidavit,0
Queens,26,19,Democratic,President,,Pete Buttigieg,1
Queens,26,19,Democratic,President,,Amy Klobuchar,1
Queens,26,19,Democratic,President,,Joseph R. Biden,77
Queens,26,19,Democratic,President,,Tulsi Gabbard,0
Queens,26,19,Democratic,President,,Bernie Sanders,10
Queens,26,19,Democratic,President,,Michael R. Bloomberg,1
Queens,26,19,Democratic,President,,Tom Steyer,0
Queens,26,19,Democratic,President,,Michael Bennet,0
Queens,26,19,Democratic,President,,Elizabeth Warren,1
Queens,26,19,Democratic,President,,Andrew Yang,2
Queens,26,19,Democratic,President,,Deval Patrick,0
Queens,26,20,Democratic,President,,Public Counter,81
Queens,26,20,Democratic,President,,Manually Counted Emergency,0
Queens,26,20,Democratic,President,,Absentee / Military,147
Queens,26,20,Democratic,President,,Federal,1
Queens,26,20,Democratic,President,,Affidavit,0
Queens,26,20,Democratic,President,,Pete Buttigieg,0
Queens,26,20,Democratic,President,,Amy Klobuchar,0
Queens,26,20,Democratic,President,,Joseph R. Biden,183
Queens,26,20,Democratic,President,,Tulsi Gabbard,3
Queens,26,20,Democratic,President,,Bernie Sanders,11
Queens,26,20,Democratic,President,,Michael R. Bloomberg,8
Queens,26,20,Democratic,President,,Tom Steyer,1
Queens,26,20,Democratic,President,,Michael Bennet,0
Queens,26,20,Democratic,President,,Elizabeth Warren,7
Queens,26,20,Democratic,President,,Andrew Yang,1
Queens,26,20,Democratic,President,,Deval Patrick,1
Queens,26,21,Democratic,President,,Public Counter,57
Queens,26,21,Democratic,President,,Manually Counted Emergency,0
Queens,26,21,Democratic,President,,Absentee / Military,71
Queens,26,21,Democratic,President,,Federal,0
Queens,26,21,Democratic,President,,Affidavit,0
Queens,26,21,Democratic,President,,Pete Buttigieg,1
Queens,26,21,Democratic,President,,Amy Klobuchar,1
Queens,26,21,Democratic,President,,Joseph R. Biden,89
Queens,26,21,Democratic,President,,Tulsi Gabbard,1
Queens,26,21,Democratic,President,,Bernie Sanders,18
Queens,26,21,Democratic,President,,Michael R. Bloomberg,7
Queens,26,21,Democratic,President,,Tom Steyer,2
Queens,26,21,Democratic,President,,Michael Bennet,0
Queens,26,21,Democratic,President,,Elizabeth Warren,0
Queens,26,21,Democratic,President,,Andrew Yang,3
Queens,26,21,Democratic,President,,Deval Patrick,0
Queens,26,22,Democratic,President,,Public Counter,67
Queens,26,22,Democratic,President,,Manually Counted Emergency,0
Queens,26,22,Democratic,President,,Absentee / Military,94
Queens,26,22,Democratic,President,,Federal,2
Queens,26,22,Democratic,President,,Affidavit,0
Queens,26,22,Democratic,President,,Pete Buttigieg,0
Queens,26,22,Democratic,President,,Amy Klobuchar,1
Queens,26,22,Democratic,President,,Joseph R. Biden,125
Queens,26,22,Democratic,President,,Tulsi Gabbard,1
Queens,26,22,Democratic,President,,Bernie Sanders,19
Queens,26,22,Democratic,President,,Michael R. Bloomberg,7
Queens,26,22,Democratic,President,,Tom Steyer,0
Queens,26,22,Democratic,President,,Michael Bennet,0
Queens,26,22,Democratic,President,,Elizabeth Warren,4
Queens,26,22,Democratic,President,,Andrew Yang,3
Queens,26,22,Democratic,President,,Deval Patrick,0
Queens,26,23,Democratic,President,,Public Counter,72
Queens,26,23,Democratic,President,,Manually Counted Emergency,0
Queens,26,23,Democratic,President,,Absentee / Military,82
Queens,26,23,Democratic,President,,Federal,0
Queens,26,23,Democratic,President,,Affidavit,0
Queens,26,23,Democratic,President,,Pete Buttigieg,4
Queens,26,23,Democratic,President,,Amy Klobuchar,2
Queens,26,23,Democratic,President,,Joseph R. Biden,108
Queens,26,23,Democratic,President,,Tulsi Gabbard,2
Queens,26,23,Democratic,President,,Bernie Sanders,14
Queens,26,23,Democratic,President,,Michael R. Bloomberg,11
Queens,26,23,Democratic,President,,Tom Steyer,0
Queens,26,23,Democratic,President,,Michael Bennet,0
Queens,26,23,Democratic,President,,Elizabeth Warren,3
Queens,26,23,Democratic,President,,Andrew Yang,5
Queens,26,23,Democratic,President,,Deval Patrick,0
Queens,26,24,Democratic,President,,Public Counter,57
Queens,26,24,Democratic,President,,Manually Counted Emergency,0
Queens,26,24,Democratic,President,,Absentee / Military,108
Queens,26,24,Democratic,President,,Federal,1
Queens,26,24,Democratic,President,,Affidavit,0
Queens,26,24,Democratic,President,,Pete Buttigieg,1
Queens,26,24,Democratic,President,,Amy Klobuchar,1
Queens,26,24,Democratic,President,,Joseph R. Biden,120
Queens,26,24,Democratic,President,,Tulsi Gabbard,0
Queens,26,24,Democratic,President,,Bernie Sanders,19
Queens,26,24,Democratic,President,,Michael R. Bloomberg,6
Queens,26,24,Democratic,President,,Tom Steyer,0
Queens,26,24,Democratic,President,,Michael Bennet,0
Queens,26,24,Democratic,President,,Elizabeth Warren,7
Queens,26,24,Democratic,President,,Andrew Yang,4
Queens,26,24,Democratic,President,,Deval Patrick,1
