county,precinct,office,district,candidate,party,election_day,absentee,votes
Greene,Town of New Baltimore 4 LD 5,President,,Donald J. Trump,CON,15,0,15
Greene,Town of Prattsville 1 LD 6,President,,Donald J. Trump,CON,18,2,20
Greene,Town of Windham 1 LD 6,President,,Donald J. Trump,CON,16,3,19
Greene,Town of Windham 2 LD 6,President,,Donald J. Trump,CON,22,5,27
Greene,Town of Ashland 1 LD 6,President,,Howie Hawkins,GRE,3,0,3
Greene,Town of Athens 1 LD 3,President,,Howie Hawkins,GRE,4,0,4
Greene,Town of Athens 2 LD 3,President,,Howie Hawkins,GRE,4,0,4
Greene,Town of Athens 3 LD 3,President,,Howie Hawkins,GRE,4,0,4
Greene,Town of Athens 4 LD 3,President,,Howie Hawkins,GRE,2,1,3
Greene,Town of Cairo 1 LD 8,President,,Howie Hawkins,GRE,2,2,4
Greene,Town of Cairo 2 LD 8,President,,Howie Hawkins,GRE,0,0,0
Greene,Town of Cairo 3 LD 8,President,,Howie Hawkins,GRE,0,0,0
Greene,Town of Cairo 4 LD 8,President,,Howie Hawkins,GRE,4,2,6
Greene,Town of Cairo 5 LD 8,President,,Howie Hawkins,GRE,2,0,2
Greene,Town of Cairo 6 LD 8,President,,Howie Hawkins,GRE,0,0,0
Greene,Town of Cairo 7 LD 8,President,,Howie Hawkins,GRE,0,0,0
Greene,Town of Catskill 1 LD 1,President,,Howie Hawkins,GRE,2,1,3
Greene,Town of Catskill 2 LD 1,President,,Howie Hawkins,GRE,0,3,3
Greene,Town of Catskill 3 LD 1,President,,Howie Hawkins,GRE,2,1,3
Greene,Town of Catskill 4 LD 1,President,,Howie Hawkins,GRE,2,1,3
Greene,Town of Catskill 5 LD 1,President,,Howie Hawkins,GRE,1,0,1
Greene,Town of Catskill 6 LD 1,President,,Howie Hawkins,GRE,5,0,5
Greene,Town of Catskill 7 LD 1,President,,Howie Hawkins,GRE,0,1,1
Greene,Town of Catskill 8 LD 1,President,,Howie Hawkins,GRE,1,0,1
Greene,Town of Catskill 9 LD 1,President,,Howie Hawkins,GRE,2,2,4
Greene,Town of Catskill 10 LD 1,President,,Howie Hawkins,GRE,4,0,4
Greene,Town of Catskill 11 LD 1,President,,Howie Hawkins,GRE,1,0,1
Greene,Town of Catskill 12 LD 1,President,,Howie Hawkins,GRE,0,0,0
Greene,Town of Catskill 13 LD 1,President,,Howie Hawkins,GRE,1,0,1
Greene,Town of Catskill 14 LD 1,President,,Howie Hawkins,GRE,1,1,2
Greene,Town of Coxsackie 1 LD 2,President,,Howie Hawkins,GRE,3,0,3
Greene,Town of Coxsackie 2 LD 2,President,,Howie Hawkins,GRE,2,1,3
Greene,Town of Coxsackie 3 LD 2,President,,Howie Hawkins,GRE,0,0,0
Greene,Town of Coxsackie 4 LD 2,President,,Howie Hawkins,GRE,2,1,3
Greene,Town of Coxsackie 5 LD 2,President,,Howie Hawkins,GRE,0,1,1
Greene,Town of Coxsackie 6 LD 2,President,,Howie Hawkins,GRE,2,0,2
Greene,Town of Durham 1 LD 9,President,,Howie Hawkins,GRE,2,1,3
Greene,Town of Durham 2 LD 9,President,,Howie Hawkins,GRE,3,1,4
Greene,Town of Greenville 1 LD 4,President,,Howie Hawkins,GRE,2,1,3
Greene,Town of Greenville 2 LD 4,President,,Howie Hawkins,GRE,4,0,4
Greene,Town of Greenville 3 LD 4,President,,Howie Hawkins,GRE,0,0,0
Greene,Town of Halcott 1 LD 7,President,,Howie Hawkins,GRE,0,1,1
Greene,Town of Hunter 1 LD 7,President,,Howie Hawkins,GRE,2,1,3
Greene,Town of Hunter 2 LD 7,President,,Howie Hawkins,GRE,4,1,5
Greene,Town of Hunter 3 LD 7,President,,Howie Hawkins,GRE,1,0,1
Greene,Town of Hunter 4 LD 7,President,,Howie Hawkins,GRE,1,1,2
Greene,Town of Jewett 1 LD 6,President,,Howie Hawkins,GRE,1,2,3
Greene,Town of Lexington 1 LD 7,President,,Howie Hawkins,GRE,1,1,2
Greene,Town of Lexington 2 LD 7,President,,Howie Hawkins,GRE,1,0,1
Greene,Town of New Baltimore 1 LD 5,President,,Howie Hawkins,GRE,3,0,3
Greene,Town of New Baltimore 2 LD 5,President,,Howie Hawkins,GRE,0,0,0
Greene,Town of New Baltimore 3 LD 5,President,,Howie Hawkins,GRE,2,0,2
Greene,Town of New Baltimore 4 LD 5,President,,Howie Hawkins,GRE,4,0,4
Greene,Town of Prattsville 1 LD 6,President,,Howie Hawkins,GRE,1,1,2
Greene,Town of Windham 1 LD 6,President,,Howie Hawkins,GRE,0,2,2
Greene,Town of Windham 2 LD 6,President,,Howie Hawkins,GRE,2,0,2
Greene,Town of Ashland 1 LD 6,President,,Jo Jorgensen,LBT,4,1,5
Greene,Town of Athens 1 LD 3,President,,Jo Jorgensen,LBT,5,0,5
Greene,Town of Athens 2 LD 3,President,,Jo Jorgensen,LBT,5,1,6
Greene,Town of Athens 3 LD 3,President,,Jo Jorgensen,LBT,8,4,12
Greene,Town of Athens 4 LD 3,President,,Jo Jorgensen,LBT,6,0,6
Greene,Town of Cairo 1 LD 8,President,,Jo Jorgensen,LBT,8,1,9
Greene,Town of Cairo 2 LD 8,President,,Jo Jorgensen,LBT,7,1,8
Greene,Town of Cairo 3 LD 8,President,,Jo Jorgensen,LBT,4,0,4
Greene,Town of Cairo 4 LD 8,President,,Jo Jorgensen,LBT,3,1,4
Greene,Town of Cairo 5 LD 8,President,,Jo Jorgensen,LBT,5,0,5
Greene,Town of Cairo 6 LD 8,President,,Jo Jorgensen,LBT,5,0,5
Greene,Town of Cairo 7 LD 8,President,,Jo Jorgensen,LBT,4,0,4
Greene,Town of Catskill 1 LD 1,President,,Jo Jorgensen,LBT,1,2,3
Greene,Town of Catskill 2 LD 1,President,,Jo Jorgensen,LBT,4,0,4
Greene,Town of Catskill 3 LD 1,President,,Jo Jorgensen,LBT,5,0,5
Greene,Town of Catskill 4 LD 1,President,,Jo Jorgensen,LBT,6,0,6
Greene,Town of Catskill 5 LD 1,President,,Jo Jorgensen,LBT,6,0,6
Greene,Town of Catskill 6 LD 1,President,,Jo Jorgensen,LBT,4,1,5
Greene,Town of Catskill 7 LD 1,President,,Jo Jorgensen,LBT,6,0,6
Greene,Town of Catskill 8 LD 1,President,,Jo Jorgensen,LBT,0,0,0
Greene,Town of Catskill 9 LD 1,President,,Jo Jorgensen,LBT,5,2,7
Greene,Town of Catskill 10 LD 1,President,,Jo Jorgensen,LBT,9,0,9
Greene,Town of Catskill 11 LD 1,President,,Jo Jorgensen,LBT,6,0,6
Greene,Town of Catskill 12 LD 1,President,,Jo Jorgensen,LBT,1,1,2
Greene,Town of Catskill 13 LD 1,President,,Jo Jorgensen,LBT,5,1,6
Greene,Town of Catskill 14 LD 1,President,,Jo Jorgensen,LBT,5,0,5
Greene,Town of Coxsackie 1 LD 2,President,,Jo Jorgensen,LBT,11,6,17
Greene,Town of Coxsackie 2 LD 2,President,,Jo Jorgensen,LBT,13,0,13
Greene,Town of Coxsackie 3 LD 2,President,,Jo Jorgensen,LBT,2,1,3
Greene,Town of Coxsackie 4 LD 2,President,,Jo Jorgensen,LBT,13,1,14
Greene,Town of Coxsackie 5 LD 2,President,,Jo Jorgensen,LBT,6,0,6
Greene,Town of Coxsackie 6 LD 2,President,,Jo Jorgensen,LBT,6,2,8
Greene,Town of Durham 1 LD 9,President,,Jo Jorgensen,LBT,4,1,5
Greene,Town of Durham 2 LD 9,President,,Jo Jorgensen,LBT,9,1,10
Greene,Town of Greenville 1 LD 4,President,,Jo Jorgensen,LBT,7,3,10
Greene,Town of Greenville 2 LD 4,President,,Jo Jorgensen,LBT,6,0,6
Greene,Town of Greenville 3 LD 4,President,,Jo Jorgensen,LBT,8,1,9
Greene,Town of Halcott 1 LD 7,President,,Jo Jorgensen,LBT,0,0,0
Greene,Town of Hunter 1 LD 7,President,,Jo Jorgensen,LBT,4,0,4
Greene,Town of Hunter 2 LD 7,President,,Jo Jorgensen,LBT,3,0,3
Greene,Town of Hunter 3 LD 7,President,,Jo Jorgensen,LBT,3,0,3
Greene,Town of Hunter 4 LD 7,President,,Jo Jorgensen,LBT,3,1,4
Greene,Town of Jewett 1 LD 6,President,,Jo Jorgensen,LBT,3,0,3
Greene,Town of Lexington 1 LD 7,President,,Jo Jorgensen,LBT,5,1,6
Greene,Town of Lexington 2 LD 7,President,,Jo Jorgensen,LBT,1,0,1
Greene,Town of New Baltimore 1 LD 5,President,,Jo Jorgensen,LBT,6,1,7
Greene,Town of New Baltimore 2 LD 5,President,,Jo Jorgensen,LBT,5,0,5
Greene,Town of New Baltimore 3 LD 5,President,,Jo Jorgensen,LBT,8,0,8
Greene,Town of New Baltimore 4 LD 5,President,,Jo Jorgensen,LBT,4,0,4
Greene,Town of Prattsville 1 LD 6,President,,Jo Jorgensen,LBT,1,0,1
Greene,Town of Windham 1 LD 6,President,,Jo Jorgensen,LBT,4,0,4
Greene,Town of Windham 2 LD 6,President,,Jo Jorgensen,LBT,8,0,8
Greene,Town of Ashland 1 LD 6,President,,Brock Pierce,IND,0,0,0
Greene,Town of Athens 1 LD 3,President,,Brock Pierce,IND,2,0,2
Greene,Town of Athens 2 LD 3,President,,Brock Pierce,IND,1,0,1
Greene,Town of Athens 3 LD 3,President,,Brock Pierce,IND,3,1,4
Greene,Town of Athens 4 LD 3,President,,Brock Pierce,IND,0,1,1
Greene,Town of Cairo 1 LD 8,President,,Brock Pierce,IND,4,0,4
Greene,Town of Cairo 2 LD 8,President,,Brock Pierce,IND,3,0,3
Greene,Town of Cairo 3 LD 8,President,,Brock Pierce,IND,2,0,2
Greene,Town of Cairo 4 LD 8,President,,Brock Pierce,IND,2,0,2
Greene,Town of Cairo 5 LD 8,President,,Brock Pierce,IND,1,0,1
Greene,Town of Cairo 6 LD 8,President,,Brock Pierce,IND,2,0,2
Greene,Town of Cairo 7 LD 8,President,,Brock Pierce,IND,2,0,2
Greene,Town of Catskill 1 LD 1,President,,Brock Pierce,IND,1,0,1
Greene,Town of Catskill 2 LD 1,President,,Brock Pierce,IND,1,0,1
Greene,Town of Catskill 3 LD 1,President,,Brock Pierce,IND,0,1,1
Greene,Town of Catskill 4 LD 1,President,,Brock Pierce,IND,0,1,1
Greene,Town of Catskill 5 LD 1,President,,Brock Pierce,IND,2,0,2
Greene,Town of Catskill 6 LD 1,President,,Brock Pierce,IND,1,0,1
Greene,Town of Catskill 7 LD 1,President,,Brock Pierce,IND,1,0,1
Greene,Town of Catskill 8 LD 1,President,,Brock Pierce,IND,0,0,0
Greene,Town of Catskill 9 LD 1,President,,Brock Pierce,IND,3,0,3
Greene,Town of Catskill 10 LD 1,President,,Brock Pierce,IND,6,0,6
Greene,Town of Catskill 11 LD 1,President,,Brock Pierce,IND,2,0,2
Greene,Town of Catskill 12 LD 1,President,,Brock Pierce,IND,0,2,2
Greene,Town of Catskill 13 LD 1,President,,Brock Pierce,IND,1,0,1
Greene,Town of Catskill 14 LD 1,President,,Brock Pierce,IND,2,0,2
