county,precinct,office,district,party,candidate,votes,public_counter_votes,emergency_votes,absentee_military_votes,federal_votes,affidavit_votes,manually_counted_emergency,special_presidential
Kings,20~44,President,,Independence,Brock Pierce / Karla Ballard,0,447,,122,5,9,2,0,0
Kings,20~44,U.S. House,10,Working Families,Jerrold L. Nadler,45,447,,122,5,9,2,0,0
Kings,20~44,President,,Working Families,Joseph R. Biden / Kamala D. Harris,41,447,,122,5,9,2,0,0
Kings,20~44,U.S. House,10,Republican,Cathy A. Bernstein,121,447,,122,5,9,2,0,0
Kings,20~44,State Assembly,44,Working Families,Robert C. Carroll,50,447,,122,5,9,2,0,0
Kings,21~44,President,,Democratic,Joseph R. Biden / Kamala D. Harris,1,78,,3,0,1,1,0,0
Kings,21~44,U.S. House,10,Democratic,Jerrold L. Nadler,5,78,,3,0,1,1,0,0
Kings,21~44,U.S. House,10,Libertarian,Michael Madrid,0,78,,3,0,1,1,0,0
Kings,21~44,President,,Working Families,Joseph R. Biden / Kamala D. Harris,0,78,,3,0,1,1,0,0
Kings,21~44,State Assembly,44,Working Families,Robert C. Carroll,0,78,,3,0,1,1,0,0
Kings,21~44,State Senate,17,Conservative,Simcha Felder,4,78,,3,0,1,1,0,0
Kings,21~44,State Senate,17,Republican,Simcha Felder,67,78,,3,0,1,1,0,0
Kings,21~44,State Assembly,44,Conservative,Salvatore P. Barrera,5,78,,3,0,1,1,0,0
Kings,21~44,President,,Conservative,Donald J. Trump / Michael R. Pence,10,78,,3,0,1,1,0,0
Kings,21~44,U.S. House,10,Conservative,Cathy A. Bernstein,3,78,,3,0,1,1,0,0
Kings,21~44,State Senate,17,Democratic,Simcha Felder,9,78,,3,0,1,1,0,0
Kings,21~44,President,,Republican,Donald J. Trump / Michael R. Pence,71,78,,3,0,1,1,0,0
Kings,21~44,President,,Green,Howie Hawkins / Angela Nicole Walker,0,78,,3,0,1,1,0,0
Kings,21~44,State Assembly,44,Republican,Salvatore P. Barrera,52,78,,3,0,1,1,0,0
Kings,21~44,President,,Independence,Brock Pierce / Karla Ballard,0,78,,3,0,1,1,0,0
Kings,21~44,U.S. House,10,Working Families,Jerrold L. Nadler,0,78,,3,0,1,1,0,0
Kings,21~44,State Assembly,44,Democratic,Robert C. Carroll,4,78,,3,0,1,1,0,0
Kings,21~44,President,,Libertarian,Jo Jorgensen / Jeremy Cohen,0,78,,3,0,1,1,0,0
Kings,21~44,U.S. House,10,Republican,Cathy A. Bernstein,59,78,,3,0,1,1,0,0
Kings,22~44,President,,Democratic,Joseph R. Biden / Kamala D. Harris,3,18,,1,0,0,1,0,0
Kings,22~44,U.S. House,10,Democratic,Jerrold L. Nadler,3,18,,1,0,0,1,0,0
Kings,22~44,U.S. House,10,Libertarian,Michael Madrid,1,18,,1,0,0,1,0,0
Kings,22~44,President,,Working Families,Joseph R. Biden / Kamala D. Harris,4,18,,1,0,0,1,0,0
Kings,22~44,State Assembly,44,Working Families,Robert C. Carroll,4,18,,1,0,0,1,0,0
Kings,22~44,State Senate,17,Conservative,Simcha Felder,0,18,,1,0,0,1,0,0
Kings,22~44,State Senate,17,Republican,Simcha Felder,9,18,,1,0,0,1,0,0
Kings,22~44,State Assembly,44,Conservative,Salvatore P. Barrera,0,18,,1,0,0,1,0,0
Kings,22~44,President,,Conservative,Donald J. Trump / Michael R. Pence,0,18,,1,0,0,1,0,0
Kings,22~44,U.S. House,10,Conservative,Cathy A. Bernstein,1,18,,1,0,0,1,0,0
Kings,22~44,State Senate,17,Democratic,Simcha Felder,8,18,,1,0,0,1,0,0
Kings,22~44,President,,Republican,Donald J. Trump / Michael R. Pence,12,18,,1,0,0,1,0,0
Kings,22~44,President,,Green,Howie Hawkins / Angela Nicole Walker,0,18,,1,0,0,1,0,0
Kings,22~44,State Assembly,44,Republican,Salvatore P. Barrera,10,18,,1,0,0,1,0,0
Kings,22~44,President,,Independence,Brock Pierce / Karla Ballard,0,18,,1,0,0,1,0,0
Kings,22~44,U.S. House,10,Working Families,Jerrold L. Nadler,4,18,,1,0,0,1,0,0
Kings,22~44,State Assembly,44,Democratic,Robert C. Carroll,3,18,,1,0,0,1,0,0
Kings,22~44,President,,Libertarian,Jo Jorgensen / Jeremy Cohen,0,18,,1,0,0,1,0,0
Kings,22~44,U.S. House,10,Republican,Cathy A. Bernstein,9,18,,1,0,0,1,0,0
Kings,23~44,President,,Democratic,Joseph R. Biden / Kamala D. Harris,185,442,,41,5,9,2,0,0
Kings,23~44,U.S. House,10,Democratic,Jerrold L. Nadler,190,442,,41,5,9,2,0,0
Kings,23~44,U.S. House,10,Libertarian,Michael Madrid,4,442,,41,5,9,2,0,0
Kings,23~44,President,,Working Families,Joseph R. Biden / Kamala D. Harris,22,442,,41,5,9,2,0,0
Kings,23~44,State Assembly,44,Working Families,Robert C. Carroll,23,442,,41,5,9,2,0,0
Kings,23~44,State Senate,17,Conservative,Simcha Felder,29,442,,41,5,9,2,0,0
Kings,23~44,State Senate,17,Republican,Simcha Felder,224,442,,41,5,9,2,0,0
Kings,23~44,State Assembly,44,Conservative,Salvatore P. Barrera,26,442,,41,5,9,2,0,0
Kings,23~44,President,,Conservative,Donald J. Trump / Michael R. Pence,24,442,,41,5,9,2,0,0
Kings,23~44,U.S. House,10,Conservative,Cathy A. Bernstein,25,442,,41,5,9,2,0,0
Kings,23~44,State Senate,17,Democratic,Simcha Felder,203,442,,41,5,9,2,0,0
Kings,23~44,President,,Republican,Donald J. Trump / Michael R. Pence,254,442,,41,5,9,2,0,0
Kings,23~44,President,,Green,Howie Hawkins / Angela Nicole Walker,4,442,,41,5,9,2,0,0
Kings,23~44,State Assembly,44,Republican,Salvatore P. Barrera,210,442,,41,5,9,2,0,0
Kings,23~44,President,,Independence,Brock Pierce / Karla Ballard,0,442,,41,5,9,2,0,0
Kings,23~44,U.S. House,10,Working Families,Jerrold L. Nadler,22,442,,41,5,9,2,0,0
Kings,23~44,State Assembly,44,Democratic,Robert C. Carroll,192,442,,41,5,9,2,0,0
Kings,23~44,President,,Libertarian,Jo Jorgensen / Jeremy Cohen,2,442,,41,5,9,2,0,0
Kings,23~44,U.S. House,10,Republican,Cathy A. Bernstein,223,442,,41,5,9,2,0,0
Kings,24~44,President,,Democratic,Joseph R. Biden / Kamala D. Harris,145,374,,47,1,2,1,0,0
Kings,24~44,U.S. House,9,Democratic,Yvette D. Clarke,151,374,,47,1,2,1,0,0
Kings,24~44,U.S. House,9,Libertarian,Gary Popkin,3,374,,47,1,2,1,0,0
Kings,24~44,President,,Working Families,Joseph R. Biden / Kamala D. Harris,14,374,,47,1,2,1,0,0
Kings,24~44,State Assembly,44,Working Families,Robert C. Carroll,10,374,,47,1,2,1,0,0
Kings,24~44,State Senate,17,Conservative,Simcha Felder,23,374,,47,1,2,1,0,0
Kings,24~44,State Senate,17,Republican,Simcha Felder,201,374,,47,1,2,1,0,0
Kings,24~44,State Assembly,44,Conservative,Salvatore P. Barrera,19,374,,47,1,2,1,0,0
Kings,24~44,U.S. House,9,Conservative,Constantine Jean-Pierre,21,374,,47,1,2,1,0,0
Kings,24~44,President,,Conservative,Donald J. Trump / Michael R. Pence,27,374,,47,1,2,1,0,0
Kings,24~44,U.S. House,9,SAM,Joel B. Anabilah-Azumah,1,374,,47,1,2,1,0,0
Kings,24~44,U.S. House,9,Republican,Constantine Jean-Pierre,178,374,,47,1,2,1,0,0
Kings,24~44,State Senate,17,Democratic,Simcha Felder,150,374,,47,1,2,1,0,0
Kings,24~44,President,,Republican,Donald J. Trump / Michael R. Pence,235,374,,47,1,2,1,0,0
Kings,24~44,President,,Green,Howie Hawkins / Angela Nicole Walker,0,374,,47,1,2,1,0,0
Kings,24~44,State Assembly,44,Republican,Salvatore P. Barrera,180,374,,47,1,2,1,0,0
Kings,24~44,President,,Independence,Brock Pierce / Karla Ballard,0,374,,47,1,2,1,0,0
Kings,24~44,U.S. House,9,Working Families,Yvette D. Clarke,12,374,,47,1,2,1,0,0
Kings,24~44,State Assembly,44,Democratic,Robert C. Carroll,153,374,,47,1,2,1,0,0
Kings,24~44,President,,Libertarian,Jo Jorgensen / Jeremy Cohen,0,374,,47,1,2,1,0,0
Kings,25~44,President,,Democratic,Joseph R. Biden / Kamala D. Harris,251,572,,124,7,5,1,0,0
Kings,25~44,U.S. House,9,Democratic,Yvette D. Clarke,247,572,,124,7,5,1,0,0
Kings,25~44,U.S. House,9,Libertarian,Gary Popkin,8,572,,124,7,5,1,0,0
Kings,25~44,President,,Working Families,Joseph R. Biden / Kamala D. Harris,30,572,,124,7,5,1,0,0
Kings,25~44,State Assembly,44,Working Families,Robert C. Carroll,37,572,,124,7,5,1,0,0
Kings,25~44,State Senate,17,Conservative,Simcha Felder,31,572,,124,7,5,1,0,0
Kings,25~44,State Senate,17,Republican,Simcha Felder,349,572,,124,7,5,1,0,0
Kings,25~44,State Assembly,44,Conservative,Salvatore P. Barrera,33,572,,124,7,5,1,0,0
Kings,25~44,U.S. House,9,Conservative,Constantine Jean-Pierre,25,572,,124,7,5,1,0,0
Kings,25~44,President,,Conservative,Donald J. Trump / Michael R. Pence,30,572,,124,7,5,1,0,0
Kings,25~44,U.S. House,9,SAM,Joel B. Anabilah-Azumah,1,572,,124,7,5,1,0,0
Kings,25~44,U.S. House,9,Republican,Constantine Jean-Pierre,337,572,,124,7,5,1,0,0
Kings,25~44,State Senate,17,Democratic,Simcha Felder,234,572,,124,7,5,1,0,0
Kings,25~44,President,,Republican,Donald J. Trump / Michael R. Pence,385,572,,124,7,5,1,0,0
Kings,25~44,President,,Green,Howie Hawkins / Angela Nicole Walker,4,572,,124,7,5,1,0,0
Kings,25~44,State Assembly,44,Republican,Salvatore P. Barrera,335,572,,124,7,5,1,0,0
Kings,25~44,President,,Independence,Brock Pierce / Karla Ballard,1,572,,124,7,5,1,0,0
Kings,25~44,U.S. House,9,Working Families,Yvette D. Clarke,36,572,,124,7,5,1,0,0
Kings,25~44,State Assembly,44,Democratic,Robert C. Carroll,241,572,,124,7,5,1,0,0
Kings,25~44,President,,Libertarian,Jo Jorgensen / Jeremy Cohen,2,572,,124,7,5,1,0,0
Kings,26~44,President,,Democratic,Joseph R. Biden / Kamala D. Harris,254,622,,110,10,9,1,0,0
Kings,26~44,U.S. House,9,Democratic,Yvette D. Clarke,253,622,,110,10,9,1,0,0
Kings,26~44,U.S. House,9,Libertarian,Gary Popkin,7,622,,110,10,9,1,0,0
Kings,26~44,President,,Working Families,Joseph R. Biden / Kamala D. Harris,27,622,,110,10,9,1,0,0
Kings,26~44,State Assembly,44,Working Families,Robert C. Carroll,34,622,,110,10,9,1,0,0
Kings,26~44,State Senate,17,Conservative,Simcha Felder,16,622,,110,10,9,1,0,0
Kings,26~44,State Senate,17,Republican,Simcha Felder,392,622,,110,10,9,1,0,0
Kings,26~44,State Assembly,44,Conservative,Salvatore P. Barrera,17,622,,110,10,9,1,0,0
Kings,26~44,U.S. House,9,Conservative,Constantine Jean-Pierre,18,622,,110,10,9,1,0,0
Kings,26~44,President,,Conservative,Donald J. Trump / Michael R. Pence,19,622,,110,10,9,1,0,0
Kings,26~44,U.S. House,9,SAM,Joel B. Anabilah-Azumah,5,622,,110,10,9,1,0,0
Kings,26~44,U.S. House,9,Republican,Constantine Jean-Pierre,358,622,,110,10,9,1,0,0
Kings,26~44,State Senate,17,Democratic,Simcha Felder,245,622,,110,10,9,1,0,0
Kings,26~44,President,,Republican,Donald J. Trump / Michael R. Pence,440,622,,110,10,9,1,0,0
Kings,26~44,President,,Green,Howie Hawkins / Angela Nicole Walker,2,622,,110,10,9,1,0,0
Kings,26~44,State Assembly,44,Republican,Salvatore P. Barrera,367,622,,110,10,9,1,0,0
Kings,26~44,President,,Independence,Brock Pierce / Karla Ballard,0,622,,110,10,9,1,0,0
Kings,26~44,U.S. House,9,Working Families,Yvette D. Clarke,33,622,,110,10,9,1,0,0
Kings,26~44,State Assembly,44,Democratic,Robert C. Carroll,244,622,,110,10,9,1,0,0
Kings,26~44,President,,Libertarian,Jo Jorgensen / Jeremy Cohen,6,622,,110,10,9,1,0,0
Kings,27~44,President,,Democratic,Joseph R. Biden / Kamala D. Harris,267,522,,106,13,4,2,0,0
Kings,27~44,U.S. House,9,Democratic,Yvette D. Clarke,264,522,,106,13,4,2,0,0
Kings,27~44,U.S. House,9,Libertarian,Gary Popkin,3,522,,106,13,4,2,0,0
Kings,27~44,President,,Working Families,Joseph R. Biden / Kamala D. Harris,31,522,,106,13,4,2,0,0
Kings,27~44,State Assembly,44,Working Families,Robert C. Carroll,32,522,,106,13,4,2,0,0
Kings,27~44,State Senate,17,Conservative,Simcha Felder,26,522,,106,13,4,2,0,0
Kings,27~44,State Senate,17,Republican,Simcha Felder,269,522,,106,13,4,2,0,0
Kings,27~44,State Assembly,44,Conservative,Salvatore P. Barrera,32,522,,106,13,4,2,0,0
Kings,27~44,U.S. House,9,Conservative,Constantine Jean-Pierre,28,522,,106,13,4,2,0,0
Kings,27~44,President,,Conservative,Donald J. Trump / Michael R. Pence,25,522,,106,13,4,2,0,0
Kings,27~44,U.S. House,9,SAM,Joel B. Anabilah-Azumah,2,522,,106,13,4,2,0,0
Kings,27~44,U.S. House,9,Republican,Constantine Jean-Pierre,270,522,,106,13,4,2,0,0
Kings,27~44,State Senate,17,Democratic,Simcha Felder,270,522,,106,13,4,2,0,0
Kings,27~44,President,,Republican,Donald J. Trump / Michael R. Pence,310,522,,106,13,4,2,0,0
Kings,27~44,President,,Green,Howie Hawkins / Angela Nicole Walker,4,522,,106,13,4,2,0,0
Kings,27~44,State Assembly,44,Republican,Salvatore P. Barrera,259,522,,106,13,4,2,0,0
Kings,27~44,President,,Independence,Brock Pierce / Karla Ballard,0,522,,106,13,4,2,0,0
Kings,27~44,U.S. House,9,Working Families,Yvette D. Clarke,34,522,,106,13,4,2,0,0
Kings,27~44,State Assembly,44,Democratic,Robert C. Carroll,269,522,,106,13,4,2,0,0
Kings,27~44,President,,Libertarian,Jo Jorgensen / Jeremy Cohen,2,522,,106,13,4,2,0,0
Kings,28~44,President,,Democratic,Joseph R. Biden / Kamala D. Harris,324,398,,135,2,13,23,0,0
Kings,28~44,U.S. House,9,Democratic,Yvette D. Clarke,314,398,,135,2,13,23,0,0
Kings,28~44,U.S. House,9,Libertarian,Gary Popkin,4,398,,135,2,13,23,0,0
Kings,28~44,President,,Working Families,Joseph R. Biden / Kamala D. Harris,54,398,,135,2,13,23,0,0
Kings,28~44,State Assembly,44,Working Families,Robert C. Carroll,63,398,,135,2,13,23,0,0
Kings,28~44,State Senate,17,Conservative,Simcha Felder,9,398,,135,2,13,23,0,0
Kings,28~44,State Senate,17,Republican,Simcha Felder,129,398,,135,2,13,23,0,0
Kings,28~44,State Assembly,44,Conservative,Salvatore P. Barrera,10,398,,135,2,13,23,0,0
Kings,28~44,U.S. House,9,Conservative,Constantine Jean-Pierre,6,398,,135,2,13,23,0,0
Kings,28~44,President,,Conservative,Donald J. Trump / Michael R. Pence,8,398,,135,2,13,23,0,0
Kings,28~44,U.S. House,9,SAM,Joel B. Anabilah-Azumah,1,398,,135,2,13,23,0,0
Kings,28~44,U.S. House,9,Republican,Constantine Jean-Pierre,129,398,,135,2,13,23,0,0
Kings,28~44,State Senate,17,Democratic,Simcha Felder,325,398,,135,2,13,23,0,0
Kings,28~44,President,,Republican,Donald J. Trump / Michael R. Pence,150,398,,135,2,13,23,0,0
Kings,28~44,President,,Green,Howie Hawkins / Angela Nicole Walker,3,398,,135,2,13,23,0,0
Kings,28~44,State Assembly,44,Republican,Salvatore P. Barrera,129,398,,135,2,13,23,0,0
Kings,28~44,President,,Independence,Brock Pierce / Karla Ballard,2,398,,135,2,13,23,0,0
Kings,28~44,U.S. House,9,Working Families,Yvette D. Clarke,70,398,,135,2,13,23,0,0
Kings,28~44,State Assembly,44,Democratic,Robert C. Carroll,320,398,,135,2,13,23,0,0
Kings,28~44,President,,Libertarian,Jo Jorgensen / Jeremy Cohen,3,398,,135,2,13,23,0,0
Kings,29~44,President,,Democratic,Joseph R. Biden / Kamala D. Harris,313,460,,115,4,6,2,0,0
Kings,29~44,U.S. House,9,Democratic,Yvette D. Clarke,304,460,,115,4,6,2,0,0
Kings,29~44,U.S. House,9,Libertarian,Gary Popkin,6,460,,115,4,6,2,0,0
Kings,29~44,President,,Working Families,Joseph R. Biden / Kamala D. Harris,41,460,,115,4,6,2,0,0
Kings,29~44,State Assembly,44,Working Families,Robert C. Carroll,48,460,,115,4,6,2,0,0
Kings,29~44,State Senate,17,Conservative,Simcha Felder,18,460,,115,4,6,2,0,0
Kings,29~44,State Senate,17,Republican,Simcha Felder,182,460,,115,4,6,2,0,0
Kings,29~44,State Assembly,44,Conservative,Salvatore P. Barrera,17,460,,115,4,6,2,0,0
Kings,29~44,U.S. House,9,Conservative,Constantine Jean-Pierre,14,460,,115,4,6,2,0,0
Kings,29~44,President,,Conservative,Donald J. Trump / Michael R. Pence,12,460,,115,4,6,2,0,0
Kings,29~44,U.S. House,9,SAM,Joel B. Anabilah-Azumah,2,460,,115,4,6,2,0,0
Kings,29~44,U.S. House,9,Republican,Constantine Jean-Pierre,177,460,,115,4,6,2,0,0
Kings,29~44,State Senate,17,Democratic,Simcha Felder,297,460,,115,4,6,2,0,0
Kings,29~44,President,,Republican,Donald J. Trump / Michael R. Pence,205,460,,115,4,6,2,0,0
Kings,29~44,President,,Green,Howie Hawkins / Angela Nicole Walker,1,460,,115,4,6,2,0,0
Kings,29~44,State Assembly,44,Republican,Salvatore P. Barrera,166,460,,115,4,6,2,0,0
Kings,29~44,President,,Independence,Brock Pierce / Karla Ballard,4,460,,115,4,6,2,0,0
Kings,29~44,U.S. House,9,Working Families,Yvette D. Clarke,45,460,,115,4,6,2,0,0
Kings,29~44,State Assembly,44,Democratic,Robert C. Carroll,303,460,,115,4,6,2,0,0
Kings,29~44,President,,Libertarian,Jo Jorgensen / Jeremy Cohen,5,460,,115,4,6,2,0,0
Kings,30~44,President,,Democratic,Joseph R. Biden / Kamala D. Harris,321,493,,88,1,3,1,0,0
Kings,30~44,U.S. House,9,Democratic,Yvette D. Clarke,322,493,,88,1,3,1,0,0
Kings,30~44,U.S. House,9,Libertarian,Gary Popkin,3,493,,88,1,3,1,0,0
Kings,30~44,President,,Working Families,Joseph R. Biden / Kamala D. Harris,52,493,,88,1,3,1,0,0
Kings,30~44,State Assembly,44,Working Families,Robert C. Carroll,60,493,,88,1,3,1,0,0
Kings,30~44,State Senate,17,Conservative,Simcha Felder,15,493,,88,1,3,1,0,0
Kings,30~44,State Senate,17,Republican,Simcha Felder,170,493,,88,1,3,1,0,0
Kings,30~44,State Assembly,44,Conservative,Salvatore P. Barrera,10,493,,88,1,3,1,0,0
Kings,30~44,U.S. House,9,Conservative,Constantine Jean-Pierre,11,493,,88,1,3,1,0,0
Kings,30~44,President,,Conservative,Donald J. Trump / Michael R. Pence,13,493,,88,1,3,1,0,0
Kings,30~44,U.S. House,9,SAM,Joel B. Anabilah-Azumah,2,493,,88,1,3,1,0,0
Kings,30~44,U.S. House,9,Republican,Constantine Jean-Pierre,155,493,,88,1,3,1,0,0
Kings,30~44,State Senate,17,Democratic,Simcha Felder,320,493,,88,1,3,1,0,0
Kings,30~44,President,,Republican,Donald J. Trump / Michael R. Pence,192,493,,88,1,3,1,0,0
Kings,30~44,President,,Green,Howie Hawkins / Angela Nicole Walker,2,493,,88,1,3,1,0,0
Kings,30~44,State Assembly,44,Republican,Salvatore P. Barrera,159,493,,88,1,3,1,0,0
Kings,30~44,President,,Independence,Brock Pierce / Karla Ballard,1,493,,88,1,3,1,0,0
Kings,30~44,U.S. House,9,Working Families,Yvette D. Clarke,58,493,,88,1,3,1,0,0
Kings,30~44,State Assembly,44,Democratic,Robert C. Carroll,320,493,,88,1,3,1,0,0
Kings,30~44,President,,Libertarian,Jo Jorgensen / Jeremy Cohen,3,493,,88,1,3,1,0,0
Kings,31~44,President,,Democratic,Joseph R. Biden / Kamala D. Harris,459,460,,189,9,12,1,0,0
Kings,31~44,U.S. House,9,Democratic,Yvette D. Clarke,438,460,,189,9,12,1,0,0
Kings,31~44,U.S. House,9,Libertarian,Gary Popkin,2,460,,189,9,12,1,0,0
Kings,31~44,President,,Working Families,Joseph R. Biden / Kamala D. Harris,98,460,,189,9,12,1,0,0
Kings,31~44,State Assembly,44,Working Families,Robert C. Carroll,113,460,,189,9,12,1,0,0
Kings,31~44,State Senate,17,Conservative,Simcha Felder,12,460,,189,9,12,1,0,0
Kings,31~44,State Senate,17,Republican,Simcha Felder,83,460,,189,9,12,1,0,0
Kings,31~44,State Assembly,44,Conservative,Salvatore P. Barrera,9,460,,189,9,12,1,0,0
Kings,31~44,U.S. House,9,Conservative,Constantine Jean-Pierre,9,460,,189,9,12,1,0,0
Kings,31~44,President,,Conservative,Donald J. Trump / Michael R. Pence,8,460,,189,9,12,1,0,0
Kings,31~44,U.S. House,9,SAM,Joel B. Anabilah-Azumah,4,460,,189,9,12,1,0,0
Kings,31~44,U.S. House,9,Republican,Constantine Jean-Pierre,89,460,,189,9,12,1,0,0
Kings,31~44,State Senate,17,Democratic,Simcha Felder,367,460,,189,9,12,1,0,0
Kings,31~44,President,,Republican,Donald J. Trump / Michael R. Pence,97,460,,189,9,12,1,0,0
Kings,31~44,President,,Green,Howie Hawkins / Angela Nicole Walker,4,460,,189,9,12,1,0,0
Kings,31~44,State Assembly,44,Republican,Salvatore P. Barrera,85,460,,189,9,12,1,0,0
Kings,31~44,President,,Independence,Brock Pierce / Karla Ballard,0,460,,189,9,12,1,0,0
Kings,31~44,U.S. House,9,Working Families,Yvette D. Clarke,110,460,,189,9,12,1,0,0
Kings,31~44,State Assembly,44,Democratic,Robert C. Carroll,430,460,,189,9,12,1,0,0
Kings,31~44,President,,Libertarian,Jo Jorgensen / Jeremy Cohen,0,460,,189,9,12,1,0,0
Kings,32~44,President,,Democratic,Joseph R. Biden / Kamala D. Harris,72,64,,50,1,1,1,0,0
Kings,32~44,U.S. House,9,Democratic,Yvette D. Clarke,74,64,,50,1,1,1,0,0
Kings,32~44,U.S. House,9,Libertarian,Gary Popkin,1,64,,50,1,1,1,0,0
Kings,32~44,President,,Working Families,Joseph R. Biden / Kamala D. Harris,11,64,,50,1,1,1,0,0
Kings,32~44,State Assembly,44,Working Families,Robert C. Carroll,13,64,,50,1,1,1,0,0
Kings,32~44,State Senate,17,Conservative,Simcha Felder,4,64,,50,1,1,1,0,0
Kings,32~44,State Senate,17,Republican,Simcha Felder,21,64,,50,1,1,1,0,0
Kings,32~44,State Assembly,44,Conservative,Salvatore P. Barrera,4,64,,50,1,1,1,0,0
Kings,32~44,U.S. House,9,Conservative,Constantine Jean-Pierre,2,64,,50,1,1,1,0,0
Kings,32~44,President,,Conservative,Donald J. Trump / Michael R. Pence,3,64,,50,1,1,1,0,0
Kings,32~44,U.S. House,9,SAM,Joel B. Anabilah-Azumah,2,64,,50,1,1,1,0,0
Kings,32~44,U.S. House,9,Republican,Constantine Jean-Pierre,21,64,,50,1,1,1,0,0
Kings,32~44,State Senate,17,Democratic,Simcha Felder,67,64,,50,1,1,1,0,0
Kings,32~44,President,,Republican,Donald J. Trump / Michael R. Pence,27,64,,50,1,1,1,0,0
Kings,32~44,President,,Green,Howie Hawkins / Angela Nicole Walker,2,64,,50,1,1,1,0,0
Kings,32~44,State Assembly,44,Republican,Salvatore P. Barrera,23,64,,50,1,1,1,0,0
Kings,32~44,President,,Independence,Brock Pierce / Karla Ballard,0,64,,50,1,1,1,0,0
Kings,32~44,U.S. House,9,Working Families,Yvette D. Clarke,13,64,,50,1,1,1,0,0
Kings,32~44,State Assembly,44,Democratic,Robert C. Carroll,72,64,,50,1,1,1,0,0
Kings,32~44,President,,Libertarian,Jo Jorgensen / Jeremy Cohen,1,64,,50,1,1,1,0,0
Kings,33~44,President,,Democratic,Joseph R. Biden / Kamala D. Harris,452,548,,155,5,15,2,0,0
Kings,33~44,U.S. House,9,Democratic,Yvette D. Clarke,431,548,,155,5,15,2,0,0
Kings,33~44,U.S. House,9,Libertarian,Gary Popkin,3,548,,155,5,15,2,0,0
Kings,33~44,President,,Working Families,Joseph R. Biden / Kamala D. Harris,157,548,,155,5,15,2,0,0
Kings,33~44,State Assembly,44,Working Families,Robert C. Carroll,167,548,,155,5,15,2,0,0
Kings,33~44,State Senate,17,Conservative,Simcha Felder,6,548,,155,5,15,2,0,0
Kings,33~44,State Senate,17,Republican,Simcha Felder,82,548,,155,5,15,2,0,0
Kings,33~44,State Assembly,44,Conservative,Salvatore P. Barrera,4,548,,155,5,15,2,0,0
Kings,33~44,U.S. House,9,Conservative,Constantine Jean-Pierre,6,548,,155,5,15,2,0,0
Kings,33~44,President,,Conservative,Donald J. Trump / Michael R. Pence,4,548,,155,5,15,2,0,0
Kings,33~44,U.S. House,9,SAM,Joel B. Anabilah-Azumah,4,548,,155,5,15,2,0,0
Kings,33~44,U.S. House,9,Republican,Constantine Jean-Pierre,83,548,,155,5,15,2,0,0
Kings,33~44,State Senate,17,Democratic,Simcha Felder,435,548,,155,5,15,2,0,0
Kings,33~44,President,,Republican,Donald J. Trump / Michael R. Pence,98,548,,155,5,15,2,0,0
Kings,33~44,President,,Green,Howie Hawkins / Angela Nicole Walker,8,548,,155,5,15,2,0,0
Kings,33~44,State Assembly,44,Republican,Salvatore P. Barrera,86,548,,155,5,15,2,0,0
Kings,33~44,President,,Independence,Brock Pierce / Karla Ballard,0,548,,155,5,15,2,0,0
Kings,33~44,U.S. House,9,Working Families,Yvette D. Clarke,165,548,,155,5,15,2,0,0
Kings,33~44,State Assembly,44,Democratic,Robert C. Carroll,427,548,,155,5,15,2,0,0
Kings,33~44,President,,Libertarian,Jo Jorgensen / Jeremy Cohen,0,548,,155,5,15,2,0,0
Kings,34~44,President,,Democratic,Joseph R. Biden / Kamala D. Harris,361,404,,73,3,3,3,0,0
Kings,34~44,State Senate,21,Democratic,Kevin S. Parker,421,404,,73,3,3,3,0,0
Kings,34~44,State Assembly,44,Conservative,Salvatore P. Barrera,1,404,,73,3,3,3,0,0
Kings,34~44,U.S. House,9,Conservative,Constantine Jean-Pierre,7,404,,73,3,3,3,0,0
Kings,34~44,President,,Republican,Donald J. Trump / Michael R. Pence,55,404,,73,3,3,3,0,0
Kings,34~44,President,,Green,Howie Hawkins / Angela Nicole Walker,2,404,,73,3,3,3,0,0
Kings,34~44,U.S. House,9,Working Families,Yvette D. Clarke,61,404,,73,3,3,3,0,0
Kings,34~44,State Assembly,44,Republican,Salvatore P. Barrera,40,404,,73,3,3,3,0,0
Kings,34~44,U.S. House,9,Democratic,Yvette D. Clarke,351,404,,73,3,3,3,0,0
Kings,34~44,State Assembly,44,Democratic,Robert C. Carroll,347,404,,73,3,3,3,0,0
Kings,34~44,U.S. House,9,Libertarian,Gary Popkin,2,404,,73,3,3,3,0,0
Kings,34~44,President,,Conservative,Donald J. Trump / Michael R. Pence,1,404,,73,3,3,3,0,0
Kings,34~44,President,,Libertarian,Jo Jorgensen / Jeremy Cohen,2,404,,73,3,3,3,0,0
Kings,34~44,U.S. House,9,SAM,Joel B. Anabilah-Azumah,1,404,,73,3,3,3,0,0
Kings,34~44,President,,Independence,Brock Pierce / Karla Ballard,0,404,,73,3,3,3,0,0
Kings,34~44,President,,Working Families,Joseph R. Biden / Kamala D. Harris,59,404,,73,3,3,3,0,0
Kings,34~44,State Assembly,44,Working Families,Robert C. Carroll,68,404,,73,3,3,3,0,0
Kings,34~44,U.S. House,9,Republican,Constantine Jean-Pierre,39,404,,73,3,3,3,0,0
Kings,35~44,President,,Democratic,Joseph R. Biden / Kamala D. Harris,390,434,,160,7,5,40,0,0
