county,precinct,office,district,party,candidate,election_day,absentee,hand_count,votes
Tompkins,City of Ithaca 5-3,State Assembly,125,DEM,Over Votes,0,0,0,0
Tompkins,Caroline 1,State Assembly,125,DEM,Over Votes,0,1,0,1
Tompkins,"Caroline 2, 3",State Assembly,125,DEM,Over Votes,0,10,0,10
Tompkins,"Danby 1, 2, 3",State Assembly,125,DEM,Over Votes,1,3,0,4
Tompkins,"Dryden 1, 5",State Assembly,125,DEM,Over Votes,2,3,0,5
Tompkins,Dryden 2,State Assembly,125,DEM,Over Votes,0,1,0,1
Tompkins,"Dryden 3, 6, 7, 10",State Assembly,125,DEM,Over Votes,1,3,0,4
Tompkins,"Dryden 4, 9",State Assembly,125,DEM,Over Votes,0,3,0,3
Tompkins,Dryden 8,State Assembly,125,DEM,Over Votes,0,2,0,2
Tompkins,"Enfield 1, 2, 3",State Assembly,125,DEM,Over Votes,0,0,0,0
Tompkins,Groton 1,State Assembly,125,DEM,Over Votes,1,0,0,1
Tompkins,"Groton 2, 3",State Assembly,125,DEM,Over Votes,0,3,0,3
Tompkins,Groton 4,State Assembly,125,DEM,Over Votes,1,1,0,2
Tompkins,Ithaca 1,State Assembly,125,DEM,Over Votes,0,3,0,3
Tompkins,Ithaca 2,State Assembly,125,DEM,Over Votes,0,1,0,1
Tompkins,Ithaca 3. 12,State Assembly,125,DEM,Over Votes,0,2,0,2
Tompkins,"Ithaca 4, 11",State Assembly,125,DEM,Over Votes,0,3,0,3
Tompkins,"Ithaca 5, 6",State Assembly,125,DEM,Over Votes,0,5,0,5
Tompkins,"Ithaca 7, 8, 9",State Assembly,125,DEM,Over Votes,0,4,0,4
Tompkins,Ithaca 10,State Assembly,125,DEM,Over Votes,0,3,0,3
Tompkins,"Lansing 1, 3",State Assembly,125,DEM,Over Votes,0,3,0,3
Tompkins,"Lansing 2, 8",State Assembly,125,DEM,Over Votes,0,0,0,0
Tompkins,Lansing 4,State Assembly,125,DEM,Over Votes,0,1,0,1
Tompkins,"Lansing 5, 7",State Assembly,125,DEM,Over Votes,2,8,0,10
Tompkins,Lansing 6,State Assembly,125,DEM,Over Votes,0,1,0,1
Tompkins,"Newfield 1, 2, 3",State Assembly,125,DEM,Over Votes,0,4,0,4
Tompkins,"Ulysses 1, 3",State Assembly,125,DEM,Over Votes,0,5,0,5
Tompkins,Ulysses 2,State Assembly,125,DEM,Over Votes,0,0,0,0
Tompkins,Ulysses 4,State Assembly,125,DEM,Over Votes,0,3,0,3
Tompkins,"City of Ithaca 1-1, 1-2",State Assembly,125,DEM,Write-ins,0,0,0,0
Tompkins,"City of Ithaca 1-3, 2-2",State Assembly,125,DEM,Write-ins,0,0,0,0
Tompkins,City of Ithaca 1-4,State Assembly,125,DEM,Write-ins,0,0,0,0
Tompkins,"City of Ithaca 2-1, 2-3",State Assembly,125,DEM,Write-ins,0,2,0,2
Tompkins,"City of Ithaca 2-4, 4-1",State Assembly,125,DEM,Write-ins,0,0,0,0
Tompkins,"City of Ithaca 3-1, 3-2, 3-3",State Assembly,125,DEM,Write-ins,0,0,0,0
Tompkins,"City of Ithaca 5-1, 5-2",State Assembly,125,DEM,Write-ins,0,1,0,1
Tompkins,City of Ithaca 5-3,State Assembly,125,DEM,Write-ins,0,0,0,0
Tompkins,Caroline 1,State Assembly,125,DEM,Write-ins,0,0,0,0
Tompkins,"Caroline 2, 3",State Assembly,125,DEM,Write-ins,0,0,0,0
Tompkins,"Danby 1, 2, 3",State Assembly,125,DEM,Write-ins,0,0,0,0
Tompkins,"Dryden 1, 5",State Assembly,125,DEM,Write-ins,0,1,0,1
Tompkins,Dryden 2,State Assembly,125,DEM,Write-ins,0,1,0,1
Tompkins,"Dryden 3, 6, 7, 10",State Assembly,125,DEM,Write-ins,0,0,0,0
Tompkins,"Dryden 4, 9",State Assembly,125,DEM,Write-ins,0,0,0,0
Tompkins,Dryden 8,State Assembly,125,DEM,Write-ins,0,0,0,0
Tompkins,"Enfield 1, 2, 3",State Assembly,125,DEM,Write-ins,0,1,0,1
Tompkins,Groton 1,State Assembly,125,DEM,Write-ins,0,0,0,0
Tompkins,"Groton 2, 3",State Assembly,125,DEM,Write-ins,0,0,0,0
Tompkins,Groton 4,State Assembly,125,DEM,Write-ins,0,0,0,0
Tompkins,Ithaca 1,State Assembly,125,DEM,Write-ins,0,0,0,0
Tompkins,Ithaca 2,State Assembly,125,DEM,Write-ins,0,0,0,0
Tompkins,Ithaca 3. 12,State Assembly,125,DEM,Write-ins,0,0,0,0
Tompkins,"Ithaca 4, 11",State Assembly,125,DEM,Write-ins,0,0,0,0
Tompkins,"Ithaca 5, 6",State Assembly,125,DEM,Write-ins,0,0,0,0
Tompkins,"Ithaca 7, 8, 9",State Assembly,125,DEM,Write-ins,0,1,0,1
Tompkins,Ithaca 10,State Assembly,125,DEM,Write-ins,0,0,0,0
Tompkins,"Lansing 1, 3",State Assembly,125,DEM,Write-ins,0,0,0,0
Tompkins,"Lansing 2, 8",State Assembly,125,DEM,Write-ins,0,0,0,0
Tompkins,Lansing 4,State Assembly,125,DEM,Write-ins,0,0,0,0
Tompkins,"Lansing 5, 7",State Assembly,125,DEM,Write-ins,0,0,0,0
Tompkins,Lansing 6,State Assembly,125,DEM,Write-ins,0,0,0,0
Tompkins,"Newfield 1, 2, 3",State Assembly,125,DEM,Write-ins,0,0,0,0
Tompkins,"Ulysses 1, 3",State Assembly,125,DEM,Write-ins,0,0,0,0
Tompkins,Ulysses 2,State Assembly,125,DEM,Write-ins,0,0,0,0
Tompkins,Ulysses 4,State Assembly,125,DEM,Write-ins,0,0,0,0
Tompkins,"City of Ithaca 1-1, 1-2",President,,DEM,Pete Buttigieg,1,2,0,3
Tompkins,"City of Ithaca 1-3, 2-2",President,,DEM,Pete Buttigieg,2,0,0,2
Tompkins,City of Ithaca 1-4,President,,DEM,Pete Buttigieg,0,5,0,5
Tompkins,"City of Ithaca 2-1, 2-3",President,,DEM,Pete Buttigieg,7,0,0,7
Tompkins,"City of Ithaca 2-4, 4-1",President,,DEM,Pete Buttigieg,1,1,0,2
Tompkins,"City of Ithaca 3-1, 3-2, 3-3",President,,DEM,Pete Buttigieg,0,5,0,5
Tompkins,"City of Ithaca 5-1, 5-2",President,,DEM,Pete Buttigieg,1,2,0,3
Tompkins,City of Ithaca 5-3,President,,DEM,Pete Buttigieg,0,1,0,1
Tompkins,Caroline 1,President,,DEM,Pete Buttigieg,1,0,0,1
Tompkins,"Caroline 2, 3",President,,DEM,Pete Buttigieg,3,8,0,11
Tompkins,"Danby 1, 2, 3",President,,DEM,Pete Buttigieg,6,5,0,11
Tompkins,"Dryden 1, 5",President,,DEM,Pete Buttigieg,0,2,0,2
Tompkins,Dryden 2,President,,DEM,Pete Buttigieg,0,2,0,2
Tompkins,"Dryden 3, 6, 7, 10",President,,DEM,Pete Buttigieg,2,5,0,7
Tompkins,"Dryden 4, 9",President,,DEM,Pete Buttigieg,1,2,0,3
Tompkins,Dryden 8,President,,DEM,Pete Buttigieg,2,1,0,3
Tompkins,"Enfield 1, 2, 3",President,,DEM,Pete Buttigieg,4,4,0,8
Tompkins,Groton 1,President,,DEM,Pete Buttigieg,0,1,0,1
Tompkins,"Groton 2, 3",President,,DEM,Pete Buttigieg,2,3,0,5
Tompkins,Groton 4,President,,DEM,Pete Buttigieg,1,0,0,1
Tompkins,Ithaca 1,President,,DEM,Pete Buttigieg,1,1,0,2
Tompkins,Ithaca 2,President,,DEM,Pete Buttigieg,1,0,0,1
Tompkins,Ithaca 3. 12,President,,DEM,Pete Buttigieg,1,1,0,2
Tompkins,"Ithaca 4, 11",President,,DEM,Pete Buttigieg,4,7,0,11
Tompkins,"Ithaca 5, 6",President,,DEM,Pete Buttigieg,3,2,0,5
Tompkins,"Ithaca 7, 8, 9",President,,DEM,Pete Buttigieg,4,8,0,12
Tompkins,Ithaca 10,President,,DEM,Pete Buttigieg,2,1,0,3
Tompkins,"Lansing 1, 3",President,,DEM,Pete Buttigieg,5,5,0,10
Tompkins,"Lansing 2, 8",President,,DEM,Pete Buttigieg,0,5,0,5
Tompkins,Lansing 4,President,,DEM,Pete Buttigieg,1,0,0,1
Tompkins,"Lansing 5, 7",President,,DEM,Pete Buttigieg,4,6,0,10
Tompkins,Lansing 6,President,,DEM,Pete Buttigieg,0,2,0,2
Tompkins,"Newfield 1, 2, 3",President,,DEM,Pete Buttigieg,4,5,0,9
Tompkins,"Ulysses 1, 3",President,,DEM,Pete Buttigieg,0,6,0,6
Tompkins,Ulysses 2,President,,DEM,Pete Buttigieg,3,1,0,4
Tompkins,Ulysses 4,President,,DEM,Pete Buttigieg,1,1,0,2
Tompkins,"City of Ithaca 1-1, 1-2",President,,DEM,Amy Klobuchar,0,2,0,2
Tompkins,"City of Ithaca 1-3, 2-2",President,,DEM,Amy Klobuchar,0,1,1,1
Tompkins,City of Ithaca 1-4,President,,DEM,Amy Klobuchar,3,0,0,3
Tompkins,"City of Ithaca 2-1, 2-3",President,,DEM,Amy Klobuchar,0,1,0,1
Tompkins,"City of Ithaca 2-4, 4-1",President,,DEM,Amy Klobuchar,0,3,5,3
Tompkins,"City of Ithaca 3-1, 3-2, 3-3",President,,DEM,Amy Klobuchar,0,4,0,4
Tompkins,"City of Ithaca 5-1, 5-2",President,,DEM,Amy Klobuchar,0,1,0,1
Tompkins,City of Ithaca 5-3,President,,DEM,Amy Klobuchar,0,0,0,0
Tompkins,Caroline 1,President,,DEM,Amy Klobuchar,0,0,0,0
Tompkins,"Caroline 2, 3",President,,DEM,Amy Klobuchar,0,0,0,0
Tompkins,"Danby 1, 2, 3",President,,DEM,Amy Klobuchar,2,1,1,3
Tompkins,"Dryden 1, 5",President,,DEM,Amy Klobuchar,2,0,0,2
Tompkins,Dryden 2,President,,DEM,Amy Klobuchar,0,0,0,0
Tompkins,"Dryden 3, 6, 7, 10",President,,DEM,Amy Klobuchar,0,5,0,5
Tompkins,"Dryden 4, 9",President,,DEM,Amy Klobuchar,0,2,0,2
Tompkins,Dryden 8,President,,DEM,Amy Klobuchar,1,1,0,2
Tompkins,"Enfield 1, 2, 3",President,,DEM,Amy Klobuchar,1,2,0,3
Tompkins,Groton 1,President,,DEM,Amy Klobuchar,0,0,0,0
Tompkins,"Groton 2, 3",President,,DEM,Amy Klobuchar,0,2,0,2
Tompkins,Groton 4,President,,DEM,Amy Klobuchar,1,1,0,2
Tompkins,Ithaca 1,President,,DEM,Amy Klobuchar,1,2,0,3
Tompkins,Ithaca 2,President,,DEM,Amy Klobuchar,0,0,0,0
Tompkins,Ithaca 3. 12,President,,DEM,Amy Klobuchar,0,0,1,0
Tompkins,"Ithaca 4, 11",President,,DEM,Amy Klobuchar,0,4,0,4
Tompkins,"Ithaca 5, 6",President,,DEM,Amy Klobuchar,1,3,0,4
Tompkins,"Ithaca 7, 8, 9",President,,DEM,Amy Klobuchar,2,2,2,4
Tompkins,Ithaca 10,President,,DEM,Amy Klobuchar,0,0,0,0
Tompkins,"Lansing 1, 3",President,,DEM,Amy Klobuchar,1,2,0,3
Tompkins,"Lansing 2, 8",President,,DEM,Amy Klobuchar,3,0,0,3
Tompkins,Lansing 4,President,,DEM,Amy Klobuchar,0,1,0,1
Tompkins,"Lansing 5, 7",President,,DEM,Amy Klobuchar,2,3,0,5
Tompkins,Lansing 6,President,,DEM,Amy Klobuchar,0,0,0,0
Tompkins,"Newfield 1, 2, 3",President,,DEM,Amy Klobuchar,1,0,0,1
Tompkins,"Ulysses 1, 3",President,,DEM,Amy Klobuchar,1,2,1,3
Tompkins,Ulysses 2,President,,DEM,Amy Klobuchar,0,0,0,0
Tompkins,Ulysses 4,President,,DEM,Amy Klobuchar,0,2,0,2
Tompkins,"City of Ithaca 1-1, 1-2",President,,DEM,Joseph R. Biden,77,136,10,213
Tompkins,"City of Ithaca 1-3, 2-2",President,,DEM,Joseph R. Biden,71,126,5,197
Tompkins,City of Ithaca 1-4,President,,DEM,Joseph R. Biden,63,104,11,167
Tompkins,"City of Ithaca 2-1, 2-3",President,,DEM,Joseph R. Biden,117,166,5,283
Tompkins,"City of Ithaca 2-4, 4-1",President,,DEM,Joseph R. Biden,91,103,0,194
Tompkins,"City of Ithaca 3-1, 3-2, 3-3",President,,DEM,Joseph R. Biden,93,198,6,291
Tompkins,"City of Ithaca 5-1, 5-2",President,,DEM,Joseph R. Biden,136,261,12,397
Tompkins,City of Ithaca 5-3,President,,DEM,Joseph R. Biden,24,41,2,65
Tompkins,Caroline 1,President,,DEM,Joseph R. Biden,9,37,0,46
Tompkins,"Caroline 2, 3",President,,DEM,Joseph R. Biden,76,170,4,246
Tompkins,"Danby 1, 2, 3",President,,DEM,Joseph R. Biden,142,246,7,388
Tompkins,"Dryden 1, 5",President,,DEM,Joseph R. Biden,69,111,5,180
Tompkins,Dryden 2,President,,DEM,Joseph R. Biden,45,75,1,120
Tompkins,"Dryden 3, 6, 7, 10",President,,DEM,Joseph R. Biden,99,200,5,299
Tompkins,"Dryden 4, 9",President,,DEM,Joseph R. Biden,109,207,22,316
Tompkins,Dryden 8,President,,DEM,Joseph R. Biden,50,134,7,184
Tompkins,"Enfield 1, 2, 3",President,,DEM,Joseph R. Biden,75,143,5,218
Tompkins,Groton 1,President,,DEM,Joseph R. Biden,9,32,0,41
Tompkins,"Groton 2, 3",President,,DEM,Joseph R. Biden,36,67,5,103
Tompkins,Groton 4,President,,DEM,Joseph R. Biden,15,34,3,49
Tompkins,Ithaca 1,President,,DEM,Joseph R. Biden,53,82,6,135
Tompkins,Ithaca 2,President,,DEM,Joseph R. Biden,29,73,2,102
Tompkins,Ithaca 3. 12,President,,DEM,Joseph R. Biden,79,156,10,235
Tompkins,"Ithaca 4, 11",President,,DEM,Joseph R. Biden,92,324,8,416
Tompkins,"Ithaca 5, 6",President,,DEM,Joseph R. Biden,87,271,2,358
Tompkins,"Ithaca 7, 8, 9",President,,DEM,Joseph R. Biden,129,447,22,576
Tompkins,Ithaca 10,President,,DEM,Joseph R. Biden,58,109,2,167
Tompkins,"Lansing 1, 3",President,,DEM,Joseph R. Biden,86,208,12,294
Tompkins,"Lansing 2, 8",President,,DEM,Joseph R. Biden,26,56,1,82
Tompkins,Lansing 4,President,,DEM,Joseph R. Biden,30,47,3,77
Tompkins,"Lansing 5, 7",President,,DEM,Joseph R. Biden,114,264,11,378
Tompkins,Lansing 6,President,,DEM,Joseph R. Biden,47,99,12,146
Tompkins,"Newfield 1, 2, 3",President,,DEM,Joseph R. Biden,80,183,8,263
Tompkins,"Ulysses 1, 3",President,,DEM,Joseph R. Biden,103,247,11,350
Tompkins,Ulysses 2,President,,DEM,Joseph R. Biden,41,79,3,120
Tompkins,Ulysses 4,President,,DEM,Joseph R. Biden,51,103,6,154
Tompkins,"City of Ithaca 1-1, 1-2",President,,DEM,Tulsi Gabbard,0,0,0,0
Tompkins,"City of Ithaca 1-3, 2-2",President,,DEM,Tulsi Gabbard,1,3,1,4
Tompkins,City of Ithaca 1-4,President,,DEM,Tulsi Gabbard,0,1,0,1
Tompkins,"City of Ithaca 2-1, 2-3",President,,DEM,Tulsi Gabbard,1,2,0,3
Tompkins,"City of Ithaca 2-4, 4-1",President,,DEM,Tulsi Gabbard,1,0,0,1
Tompkins,"City of Ithaca 3-1, 3-2, 3-3",President,,DEM,Tulsi Gabbard,1,0,0,1
Tompkins,"City of Ithaca 5-1, 5-2",President,,DEM,Tulsi Gabbard,2,2,0,4
Tompkins,City of Ithaca 5-3,President,,DEM,Tulsi Gabbard,0,0,0,0
Tompkins,Caroline 1,President,,DEM,Tulsi Gabbard,0,1,0,1
Tompkins,"Caroline 2, 3",President,,DEM,Tulsi Gabbard,1,1,0,2
Tompkins,"Danby 1, 2, 3",President,,DEM,Tulsi Gabbard,2,0,0,2
Tompkins,"Dryden 1, 5",President,,DEM,Tulsi Gabbard,0,0,0,0
Tompkins,Dryden 2,President,,DEM,Tulsi Gabbard,0,0,0,0
Tompkins,"Dryden 3, 6, 7, 10",President,,DEM,Tulsi Gabbard,0,0,0,0
Tompkins,"Dryden 4, 9",President,,DEM,Tulsi Gabbard,0,0,0,0
Tompkins,Dryden 8,President,,DEM,Tulsi Gabbard,0,0,0,0
Tompkins,"Enfield 1, 2, 3",President,,DEM,Tulsi Gabbard,3,1,0,4
Tompkins,Groton 1,President,,DEM,Tulsi Gabbard,0,0,0,0
Tompkins,"Groton 2, 3",President,,DEM,Tulsi Gabbard,1,0,0,1
Tompkins,Groton 4,President,,DEM,Tulsi Gabbard,0,0,0,0
Tompkins,Ithaca 1,President,,DEM,Tulsi Gabbard,0,0,0,0
Tompkins,Ithaca 2,President,,DEM,Tulsi Gabbard,0,0,0,0
Tompkins,Ithaca 3. 12,President,,DEM,Tulsi Gabbard,0,0,0,0
Tompkins,"Ithaca 4, 11",President,,DEM,Tulsi Gabbard,0,2,0,2
Tompkins,"Ithaca 5, 6",President,,DEM,Tulsi Gabbard,0,1,0,1
Tompkins,"Ithaca 7, 8, 9",President,,DEM,Tulsi Gabbard,1,2,0,3
Tompkins,Ithaca 10,President,,DEM,Tulsi Gabbard,0,2,0,2
Tompkins,"Lansing 1, 3",President,,DEM,Tulsi Gabbard,0,0,0,0
Tompkins,"Lansing 2, 8",President,,DEM,Tulsi Gabbard,0,0,0,0
Tompkins,Lansing 4,President,,DEM,Tulsi Gabbard,0,0,0,0
Tompkins,"Lansing 5, 7",President,,DEM,Tulsi Gabbard,2,0,0,2
Tompkins,Lansing 6,President,,DEM,Tulsi Gabbard,1,2,0,3
Tompkins,"Newfield 1, 2, 3",President,,DEM,Tulsi Gabbard,3,1,0,4
Tompkins,"Ulysses 1, 3",President,,DEM,Tulsi Gabbard,1,1,0,2
Tompkins,Ulysses 2,President,,DEM,Tulsi Gabbard,1,3,0,4
Tompkins,Ulysses 4,President,,DEM,Tulsi Gabbard,1,0,0,1
Tompkins,"City of Ithaca 1-1, 1-2",President,,DEM,Bernie Sanders,66,53,8,119
Tompkins,"City of Ithaca 1-3, 2-2",President,,DEM,Bernie Sanders,58,93,7,151
Tompkins,City of Ithaca 1-4,President,,DEM,Bernie Sanders,62,79,4,141
Tompkins,"City of Ithaca 2-1, 2-3",President,,DEM,Bernie Sanders,132,172,4,304
Tompkins,"City of Ithaca 2-4, 4-1",President,,DEM,Bernie Sanders,68,88,4,156
Tompkins,"City of Ithaca 3-1, 3-2, 3-3",President,,DEM,Bernie Sanders,54,84,2,138
Tompkins,"City of Ithaca 5-1, 5-2",President,,DEM,Bernie Sanders,107,166,7,273
Tompkins,City of Ithaca 5-3,President,,DEM,Bernie Sanders,21,27,1,48
Tompkins,Caroline 1,President,,DEM,Bernie Sanders,14,18,0,32
Tompkins,"Caroline 2, 3",President,,DEM,Bernie Sanders,43,107,2,150
Tompkins,"Danby 1, 2, 3",President,,DEM,Bernie Sanders,84,136,10,220
Tompkins,"Dryden 1, 5",President,,DEM,Bernie Sanders,40,51,0,91
Tompkins,Dryden 2,President,,DEM,Bernie Sanders,27,21,2,48
Tompkins,"Dryden 3, 6, 7, 10",President,,DEM,Bernie Sanders,40,51,1,91
Tompkins,"Dryden 4, 9",President,,DEM,Bernie Sanders,46,88,5,134
Tompkins,Dryden 8,President,,DEM,Bernie Sanders,31,42,3,73
Tompkins,"Enfield 1, 2, 3",President,,DEM,Bernie Sanders,48,79,4,127
Tompkins,Groton 1,President,,DEM,Bernie Sanders,5,6,1,11
Tompkins,"Groton 2, 3",President,,DEM,Bernie Sanders,17,21,0,38
Tompkins,Groton 4,President,,DEM,Bernie Sanders,5,6,1,11
Tompkins,Ithaca 1,President,,DEM,Bernie Sanders,30,37,3,67
Tompkins,Ithaca 2,President,,DEM,Bernie Sanders,22,17,1,39
Tompkins,Ithaca 3. 12,President,,DEM,Bernie Sanders,25,44,1,69
Tompkins,"Ithaca 4, 11",President,,DEM,Bernie Sanders,57,90,2,147
Tompkins,"Ithaca 5, 6",President,,DEM,Bernie Sanders,47,95,4,142
Tompkins,"Ithaca 7, 8, 9",President,,DEM,Bernie Sanders,47,92,7,139
Tompkins,Ithaca 10,President,,DEM,Bernie Sanders,38,54,2,92
Tompkins,"Lansing 1, 3",President,,DEM,Bernie Sanders,28,35,2,63
Tompkins,"Lansing 2, 8",President,,DEM,Bernie Sanders,9,13,0,22
Tompkins,Lansing 4,President,,DEM,Bernie Sanders,18,7,2,25
Tompkins,"Lansing 5, 7",President,,DEM,Bernie Sanders,49,74,3,123
Tompkins,Lansing 6,President,,DEM,Bernie Sanders,16,34,3,50
Tompkins,"Newfield 1, 2, 3",President,,DEM,Bernie Sanders,56,66,1,122
Tompkins,"Ulysses 1, 3",President,,DEM,Bernie Sanders,64,68,5,132
Tompkins,Ulysses 2,President,,DEM,Bernie Sanders,23,32,0,55
Tompkins,Ulysses 4,President,,DEM,Bernie Sanders,30,46,1,76
Tompkins,"City of Ithaca 1-1, 1-2",President,,DEM,Michael R. Bloomberg,0,1,0,1
Tompkins,"City of Ithaca 1-3, 2-2",President,,DEM,Michael R. Bloomberg,0,2,0,2
Tompkins,City of Ithaca 1-4,President,,DEM,Michael R. Bloomberg,1,1,0,2
Tompkins,"City of Ithaca 2-1, 2-3",President,,DEM,Michael R. Bloomberg,1,1,0,2
Tompkins,"City of Ithaca 2-4, 4-1",President,,DEM,Michael R. Bloomberg,1,0,0,1
Tompkins,"City of Ithaca 3-1, 3-2, 3-3",President,,DEM,Michael R. Bloomberg,0,1,0,1
Tompkins,"City of Ithaca 5-1, 5-2",President,,DEM,Michael R. Bloomberg,0,1,0,1
Tompkins,City of Ithaca 5-3,President,,DEM,Michael R. Bloomberg,0,1,0,1
Tompkins,Caroline 1,President,,DEM,Michael R. Bloomberg,0,0,0,0
Tompkins,"Caroline 2, 3",President,,DEM,Michael R. Bloomberg,1,2,0,3
Tompkins,"Danby 1, 2, 3",President,,DEM,Michael R. Bloomberg,0,0,0,0
Tompkins,"Dryden 1, 5",President,,DEM,Michael R. Bloomberg,0,0,0,0
Tompkins,Dryden 2,President,,DEM,Michael R. Bloomberg,0,1,0,1
Tompkins,"Dryden 3, 6, 7, 10",President,,DEM,Michael R. Bloomberg,0,1,0,1
Tompkins,"Dryden 4, 9",President,,DEM,Michael R. Bloomberg,0,0,0,0
Tompkins,Dryden 8,President,,DEM,Michael R. Bloomberg,0,0,0,0
Tompkins,"Enfield 1, 2, 3",President,,DEM,Michael R. Bloomberg,0,0,0,0
Tompkins,Groton 1,President,,DEM,Michael R. Bloomberg,0,1,0,1
Tompkins,"Groton 2, 3",President,,DEM,Michael R. Bloomberg,0,0,0,0
Tompkins,Groton 4,President,,DEM,Michael R. Bloomberg,0,0,0,0
Tompkins,Ithaca 1,President,,DEM,Michael R. Bloomberg,1,0,0,1
Tompkins,Ithaca 2,President,,DEM,Michael R. Bloomberg,0,0,0,0
Tompkins,Ithaca 3. 12,President,,DEM,Michael R. Bloomberg,0,0,0,0
Tompkins,"Ithaca 4, 11",President,,DEM,Michael R. Bloomberg,0,0,0,0
Tompkins,"Ithaca 5, 6",President,,DEM,Michael R. Bloomberg,2,1,0,3
Tompkins,"Ithaca 7, 8, 9",President,,DEM,Michael R. Bloomberg,0,0,0,0
Tompkins,Ithaca 10,President,,DEM,Michael R. Bloomberg,0,1,0,1
Tompkins,"Lansing 1, 3",President,,DEM,Michael R. Bloomberg,0,0,0,0
Tompkins,"Lansing 2, 8",President,,DEM,Michael R. Bloomberg,1,0,0,1
Tompkins,Lansing 4,President,,DEM,Michael R. Bloomberg,0,0,0,0
Tompkins,"Lansing 5, 7",President,,DEM,Michael R. Bloomberg,1,1,0,2
Tompkins,Lansing 6,President,,DEM,Michael R. Bloomberg,0,1,0,1
Tompkins,"Newfield 1, 2, 3",President,,DEM,Michael R. Bloomberg,3,0,0,3
Tompkins,"Ulysses 1, 3",President,,DEM,Michael R. Bloomberg,0,0,0,0
Tompkins,Ulysses 2,President,,DEM,Michael R. Bloomberg,0,0,0,0
Tompkins,Ulysses 4,President,,DEM,Michael R. Bloomberg,0,1,0,1
Tompkins,"City of Ithaca 1-1, 1-2",President,,DEM,Tom Steyer,0,0,0,0
Tompkins,"City of Ithaca 1-3, 2-2",President,,DEM,Tom Steyer,0,1,0,1
Tompkins,City of Ithaca 1-4,President,,DEM,Tom Steyer,0,0,0,0
Tompkins,"City of Ithaca 2-1, 2-3",President,,DEM,Tom Steyer,0,0,0,0
Tompkins,"City of Ithaca 2-4, 4-1",President,,DEM,Tom Steyer,0,0,0,0
Tompkins,"City of Ithaca 3-1, 3-2, 3-3",President,,DEM,Tom Steyer,0,0,0,0
Tompkins,"City of Ithaca 5-1, 5-2",President,,DEM,Tom Steyer,0,0,0,0
Tompkins,City of Ithaca 5-3,President,,DEM,Tom Steyer,0,0,0,0
Tompkins,Caroline 1,President,,DEM,Tom Steyer,1,0,0,1
Tompkins,"Caroline 2, 3",President,,DEM,Tom Steyer,0,0,0,0
Tompkins,"Danby 1, 2, 3",President,,DEM,Tom Steyer,1,1,0,2
Tompkins,"Dryden 1, 5",President,,DEM,Tom Steyer,1,0,0,1
Tompkins,Dryden 2,President,,DEM,Tom Steyer,0,0,0,0
Tompkins,"Dryden 3, 6, 7, 10",President,,DEM,Tom Steyer,0,0,0,0
Tompkins,"Dryden 4, 9",President,,DEM,Tom Steyer,0,1,0,1
Tompkins,Dryden 8,President,,DEM,Tom Steyer,0,0,0,0
Tompkins,"Enfield 1, 2, 3",President,,DEM,Tom Steyer,0,0,0,0
Tompkins,Groton 1,President,,DEM,Tom Steyer,0,0,0,0
Tompkins,"Groton 2, 3",President,,DEM,Tom Steyer,0,0,0,0
Tompkins,Groton 4,President,,DEM,Tom Steyer,0,0,0,0
Tompkins,Ithaca 1,President,,DEM,Tom Steyer,0,0,0,0
Tompkins,Ithaca 2,President,,DEM,Tom Steyer,0,0,0,0
Tompkins,Ithaca 3. 12,President,,DEM,Tom Steyer,0,0,0,0
Tompkins,"Ithaca 4, 11",President,,DEM,Tom Steyer,0,0,0,0
Tompkins,"Ithaca 5, 6",President,,DEM,Tom Steyer,0,0,0,0
Tompkins,"Ithaca 7, 8, 9",President,,DEM,Tom Steyer,0,0,0,0
Tompkins,Ithaca 10,President,,DEM,Tom Steyer,1,0,0,1
Tompkins,"Lansing 1, 3",President,,DEM,Tom Steyer,1,0,0,1
Tompkins,"Lansing 2, 8",President,,DEM,Tom Steyer,0,0,0,0
Tompkins,Lansing 4,President,,DEM,Tom Steyer,0,0,0,0
Tompkins,"Lansing 5, 7",President,,DEM,Tom Steyer,0,0,0,0
Tompkins,Lansing 6,President,,DEM,Tom Steyer,0,0,0,0
Tompkins,"Newfield 1, 2, 3",President,,DEM,Tom Steyer,0,0,0,0
Tompkins,"Ulysses 1, 3",President,,DEM,Tom Steyer,0,0,0,0
Tompkins,Ulysses 2,President,,DEM,Tom Steyer,0,0,0,0
Tompkins,Ulysses 4,President,,DEM,Tom Steyer,0,0,0,0
Tompkins,"City of Ithaca 1-1, 1-2",President,,DEM,Michael Bennet,0,0,0,0
Tompkins,"City of Ithaca 1-3, 2-2",President,,DEM,Michael Bennet,0,0,0,0
Tompkins,City of Ithaca 1-4,President,,DEM,Michael Bennet,0,0,0,0
Tompkins,"City of Ithaca 2-1, 2-3",President,,DEM,Michael Bennet,0,0,0,0
Tompkins,"City of Ithaca 2-4, 4-1",President,,DEM,Michael Bennet,0,0,0,0
Tompkins,"City of Ithaca 3-1, 3-2, 3-3",President,,DEM,Michael Bennet,0,0,0,0
Tompkins,"City of Ithaca 5-1, 5-2",President,,DEM,Michael Bennet,0,1,0,1
Tompkins,City of Ithaca 5-3,President,,DEM,Michael Bennet,0,0,0,0
Tompkins,Caroline 1,President,,DEM,Michael Bennet,0,0,0,0
