county,precinct,office,district,candidate,party,early_voting,election_day,absentee,votes
Cortland,Cortland Ward 1 ED 1,Comptroller,,Thomas P. DiNapoli,DEM,91,210,34,335
Cortland,Cortland Ward 1 ED 3,Comptroller,,Thomas P. DiNapoli,DEM,19,24,32,75
Cortland,Cortland Ward 2 ED 3,Comptroller,,Thomas P. DiNapoli,DEM,44,130,4,178
Cortland,Cortland Ward 3 ED 2,Comptroller,,Thomas P. DiNapoli,DEM,17,33,2,52
Cortland,Cortland Ward 2 ED 1,Comptroller,,Thomas P. DiNapoli,DEM,48,87,22,157
Cortland,Cortland Ward 3 ED 3,Comptroller,,Thomas P. DiNapoli,DEM,0,7,2,9
Cortland,Cortland Ward 5 ED 1,Comptroller,,Thomas P. DiNapoli,DEM,1,1,0,2
Cortland,Cortland Ward 6 ED 2,Comptroller,,Thomas P. DiNapoli,DEM,5,18,6,29
Cortland,Cortland Ward 3 ED 1,Comptroller,,Thomas P. DiNapoli,DEM,40,71,13,124
Cortland,Cortland Ward 3 ED 4,Comptroller,,Thomas P. DiNapoli,DEM,13,31,3,47
Cortland,Cortland Ward 4 ED 1,Comptroller,,Thomas P. DiNapoli,DEM,39,75,21,135
Cortland,Cortland Ward 5 ED 3,Comptroller,,Thomas P. DiNapoli,DEM,3,5,2,10
Cortland,Cortland Ward 3 ED 5,Comptroller,,Thomas P. DiNapoli,DEM,13,27,7,47
Cortland,Cortland Ward 4 ED 2,Comptroller,,Thomas P. DiNapoli,DEM,2,18,6,26
Cortland,Cortland Ward 4 ED 3,Comptroller,,Thomas P. DiNapoli,DEM,0,3,1,4
Cortland,Cortland Ward 5 ED 4,Comptroller,,Thomas P. DiNapoli,DEM,18,101,21,140
Cortland,Cortland Ward 5 ED 2,Comptroller,,Thomas P. DiNapoli,DEM,30,77,6,113
Cortland,Cortland Ward 7 ED 3,Comptroller,,Thomas P. DiNapoli,DEM,0,1,0,1
Cortland,Cortland Ward 8 ED 1,Comptroller,,Thomas P. DiNapoli,DEM,55,112,34,201
Cortland,Cortland Ward 7 ED 1,Comptroller,,Thomas P. DiNapoli,DEM,79,140,34,253
Cortland,Cortland Ward 8 ED 2,Comptroller,,Thomas P. DiNapoli,DEM,14,16,9,39
Cortland,Cortland Ward 1 ED 2,Comptroller,,Thomas P. DiNapoli,DEM,1,7,0,8
Cortland,Cortland Ward 2 ED 2,Comptroller,,Thomas P. DiNapoli,DEM,25,27,8,60
Cortland,Cortland Ward 6 ED 1,Comptroller,,Thomas P. DiNapoli,DEM,90,180,31,301
Cortland,Cortland Ward 7 ED 2,Comptroller,,Thomas P. DiNapoli,DEM,4,10,2,16
Cortland,Preble,Comptroller,,Thomas P. DiNapoli,DEM,26,185,24,235
Cortland,Scott,Comptroller,,Thomas P. DiNapoli,DEM,16,103,12,131
Cortland,Homer-1,Comptroller,,Thomas P. DiNapoli,DEM,14,54,7,75
Cortland,Homer-2,Comptroller,,Thomas P. DiNapoli,DEM,67,161,22,250
Cortland,Homer-3,Comptroller,,Thomas P. DiNapoli,DEM,70,172,37,279
Cortland,Homer-4,Comptroller,,Thomas P. DiNapoli,DEM,14,193,3,210
Cortland,Homer-5,Comptroller,,Thomas P. DiNapoli,DEM,79,264,33,376
Cortland,Cortlandville-1,Comptroller,,Thomas P. DiNapoli,DEM,87,236,26,349
Cortland,Cortlandville-2,Comptroller,,Thomas P. DiNapoli,DEM,115,160,26,301
Cortland,Cortlandville-3,Comptroller,,Thomas P. DiNapoli,DEM,50,90,18,158
Cortland,Cortlandville-4,Comptroller,,Thomas P. DiNapoli,DEM,32,118,18,168
Cortland,Cortlandville-5,Comptroller,,Thomas P. DiNapoli,DEM,36,58,7,101
Cortland,Cortlandville-6,Comptroller,,Thomas P. DiNapoli,DEM,94,176,40,310
Cortland,Harford,Comptroller,,Thomas P. DiNapoli,DEM,7,60,9,76
Cortland,Virgil-1,Comptroller,,Thomas P. DiNapoli,DEM,33,123,14,170
Cortland,Virgil-2,Comptroller,,Thomas P. DiNapoli,DEM,61,187,45,293
Cortland,Lapeer,Comptroller,,Thomas P. DiNapoli,DEM,7,61,5,73
Cortland,Marathon-1,Comptroller,,Thomas P. DiNapoli,DEM,11,99,9,119
Cortland,Marathon-2,Comptroller,,Thomas P. DiNapoli,DEM,12,85,9,106
Cortland,Cuyler,Comptroller,,Thomas P. DiNapoli,DEM,1,61,5,67
Cortland,Solon,Comptroller,,Thomas P. DiNapoli,DEM,20,81,16,117
Cortland,Truxton,Comptroller,,Thomas P. DiNapoli,DEM,12,131,6,149
Cortland,Cincinnatus,Comptroller,,Thomas P. DiNapoli,DEM,5,79,5,89
Cortland,Freetown,Comptroller,,Thomas P. DiNapoli,DEM,15,69,8,92
Cortland,Taylor,Comptroller,,Thomas P. DiNapoli,DEM,0,39,5,44
Cortland,Willet,Comptroller,,Thomas P. DiNapoli,DEM,6,55,5,66
Cortland,Cortland Ward 1 ED 1,Comptroller,,Paul Rodriguez,REP,17,144,11,172
Cortland,Cortland Ward 1 ED 3,Comptroller,,Paul Rodriguez,REP,1,14,10,25
Cortland,Cortland Ward 2 ED 3,Comptroller,,Paul Rodriguez,REP,14,135,4,153
Cortland,Cortland Ward 3 ED 2,Comptroller,,Paul Rodriguez,REP,15,31,5,51
Cortland,Cortland Ward 2 ED 1,Comptroller,,Paul Rodriguez,REP,6,58,19,83
Cortland,Cortland Ward 3 ED 3,Comptroller,,Paul Rodriguez,REP,1,5,1,7
Cortland,Cortland Ward 5 ED 1,Comptroller,,Paul Rodriguez,REP,0,1,0,1
Cortland,Cortland Ward 6 ED 2,Comptroller,,Paul Rodriguez,REP,1,10,0,11
Cortland,Cortland Ward 3 ED 1,Comptroller,,Paul Rodriguez,REP,3,42,3,48
Cortland,Cortland Ward 3 ED 4,Comptroller,,Paul Rodriguez,REP,1,9,2,12
Cortland,Cortland Ward 4 ED 1,Comptroller,,Paul Rodriguez,REP,8,41,4,53
Cortland,Cortland Ward 5 ED 3,Comptroller,,Paul Rodriguez,REP,0,6,0,6
Cortland,Cortland Ward 3 ED 5,Comptroller,,Paul Rodriguez,REP,5,9,6,20
Cortland,Cortland Ward 4 ED 2,Comptroller,,Paul Rodriguez,REP,1,35,5,41
Cortland,Cortland Ward 4 ED 3,Comptroller,,Paul Rodriguez,REP,1,2,0,3
Cortland,Cortland Ward 5 ED 4,Comptroller,,Paul Rodriguez,REP,7,62,9,78
Cortland,Cortland Ward 5 ED 2,Comptroller,,Paul Rodriguez,REP,8,96,8,112
Cortland,Cortland Ward 7 ED 3,Comptroller,,Paul Rodriguez,REP,2,0,0,2
Cortland,Cortland Ward 8 ED 1,Comptroller,,Paul Rodriguez,REP,34,90,13,137
Cortland,Cortland Ward 7 ED 1,Comptroller,,Paul Rodriguez,REP,35,111,14,160
Cortland,Cortland Ward 8 ED 2,Comptroller,,Paul Rodriguez,REP,2,24,1,27
Cortland,Cortland Ward 1 ED 2,Comptroller,,Paul Rodriguez,REP,0,2,0,2
Cortland,Cortland Ward 2 ED 2,Comptroller,,Paul Rodriguez,REP,6,24,1,31
Cortland,Cortland Ward 6 ED 1,Comptroller,,Paul Rodriguez,REP,43,147,11,201
Cortland,Cortland Ward 7 ED 2,Comptroller,,Paul Rodriguez,REP,2,18,2,22
Cortland,Preble,Comptroller,,Paul Rodriguez,REP,8,290,26,324
Cortland,Scott,Comptroller,,Paul Rodriguez,REP,15,209,10,234
Cortland,Homer-1,Comptroller,,Paul Rodriguez,REP,9,72,3,84
Cortland,Homer-2,Comptroller,,Paul Rodriguez,REP,50,324,20,394
Cortland,Homer-3,Comptroller,,Paul Rodriguez,REP,23,179,16,218
Cortland,Homer-4,Comptroller,,Paul Rodriguez,REP,0,16,1,17
Cortland,Homer-5,Comptroller,,Paul Rodriguez,REP,22,207,9,238
Cortland,Cortlandville-1,Comptroller,,Paul Rodriguez,REP,36,214,19,269
Cortland,Cortlandville-2,Comptroller,,Paul Rodriguez,REP,43,249,16,308
Cortland,Cortlandville-3,Comptroller,,Paul Rodriguez,REP,27,162,23,212
Cortland,Cortlandville-4,Comptroller,,Paul Rodriguez,REP,49,277,21,347
Cortland,Cortlandville-5,Comptroller,,Paul Rodriguez,REP,6,84,10,100
Cortland,Cortlandville-6,Comptroller,,Paul Rodriguez,REP,34,174,14,222
Cortland,Harford,Comptroller,,Paul Rodriguez,REP,8,195,7,210
Cortland,Virgil-1,Comptroller,,Paul Rodriguez,REP,4,183,2,189
Cortland,Virgil-2,Comptroller,,Paul Rodriguez,REP,25,325,14,364
Cortland,Lapeer,Comptroller,,Paul Rodriguez,REP,5,198,4,207
Cortland,Marathon-1,Comptroller,,Paul Rodriguez,REP,11,254,9,274
Cortland,Marathon-2,Comptroller,,Paul Rodriguez,REP,8,197,2,207
Cortland,Cuyler,Comptroller,,Paul Rodriguez,REP,4,188,13,205
Cortland,Solon,Comptroller,,Paul Rodriguez,REP,7,228,13,248
Cortland,Truxton,Comptroller,,Paul Rodriguez,REP,9,243,10,262
Cortland,Cincinnatus,Comptroller,,Paul Rodriguez,REP,13,232,11,256
Cortland,Freetown,Comptroller,,Paul Rodriguez,REP,2,155,3,160
Cortland,Taylor,Comptroller,,Paul Rodriguez,REP,4,141,4,149
Cortland,Willet,Comptroller,,Paul Rodriguez,REP,9,223,5,237
Cortland,Cortland Ward 1 ED 1,Comptroller,,Paul Rodriguez,CON,2,10,1,13
Cortland,Cortland Ward 1 ED 3,Comptroller,,Paul Rodriguez,CON,0,1,1,2
Cortland,Cortland Ward 2 ED 3,Comptroller,,Paul Rodriguez,CON,4,15,1,20
Cortland,Cortland Ward 3 ED 2,Comptroller,,Paul Rodriguez,CON,0,3,0,3
Cortland,Cortland Ward 2 ED 1,Comptroller,,Paul Rodriguez,CON,1,11,0,12
Cortland,Cortland Ward 3 ED 3,Comptroller,,Paul Rodriguez,CON,0,0,1,1
Cortland,Cortland Ward 5 ED 1,Comptroller,,Paul Rodriguez,CON,0,0,0,0
Cortland,Cortland Ward 6 ED 2,Comptroller,,Paul Rodriguez,CON,0,2,1,3
Cortland,Cortland Ward 3 ED 1,Comptroller,,Paul Rodriguez,CON,0,7,2,9
Cortland,Cortland Ward 3 ED 4,Comptroller,,Paul Rodriguez,CON,1,2,0,3
Cortland,Cortland Ward 4 ED 1,Comptroller,,Paul Rodriguez,CON,1,0,0,1
Cortland,Cortland Ward 5 ED 3,Comptroller,,Paul Rodriguez,CON,0,1,0,1
Cortland,Cortland Ward 3 ED 5,Comptroller,,Paul Rodriguez,CON,0,1,2,3
Cortland,Cortland Ward 4 ED 2,Comptroller,,Paul Rodriguez,CON,0,6,1,7
Cortland,Cortland Ward 4 ED 3,Comptroller,,Paul Rodriguez,CON,0,4,0,4
Cortland,Cortland Ward 5 ED 4,Comptroller,,Paul Rodriguez,CON,1,5,1,7
Cortland,Cortland Ward 5 ED 2,Comptroller,,Paul Rodriguez,CON,3,11,0,14
Cortland,Cortland Ward 7 ED 3,Comptroller,,Paul Rodriguez,CON,0,1,0,1
Cortland,Cortland Ward 8 ED 1,Comptroller,,Paul Rodriguez,CON,3,10,2,15
Cortland,Cortland Ward 7 ED 1,Comptroller,,Paul Rodriguez,CON,2,14,0,16
Cortland,Cortland Ward 8 ED 2,Comptroller,,Paul Rodriguez,CON,2,4,1,7
Cortland,Cortland Ward 1 ED 2,Comptroller,,Paul Rodriguez,CON,0,0,0,0
Cortland,Cortland Ward 2 ED 2,Comptroller,,Paul Rodriguez,CON,0,4,2,6
Cortland,Cortland Ward 6 ED 1,Comptroller,,Paul Rodriguez,CON,6,29,3,38
Cortland,Cortland Ward 7 ED 2,Comptroller,,Paul Rodriguez,CON,0,5,0,5
Cortland,Preble,Comptroller,,Paul Rodriguez,CON,4,41,4,49
Cortland,Scott,Comptroller,,Paul Rodriguez,CON,0,19,1,20
Cortland,Homer-1,Comptroller,,Paul Rodriguez,CON,0,7,1,8
Cortland,Homer-2,Comptroller,,Paul Rodriguez,CON,7,42,2,51
Cortland,Homer-3,Comptroller,,Paul Rodriguez,CON,5,14,2,21
Cortland,Homer-4,Comptroller,,Paul Rodriguez,CON,3,16,1,20
Cortland,Homer-5,Comptroller,,Paul Rodriguez,CON,3,32,5,40
Cortland,Cortlandville-1,Comptroller,,Paul Rodriguez,CON,6,25,1,32
Cortland,Cortlandville-2,Comptroller,,Paul Rodriguez,CON,6,21,1,28
Cortland,Cortlandville-3,Comptroller,,Paul Rodriguez,CON,2,16,2,20
Cortland,Cortlandville-4,Comptroller,,Paul Rodriguez,CON,4,33,3,40
Cortland,Cortlandville-5,Comptroller,,Paul Rodriguez,CON,4,15,4,23
Cortland,Cortlandville-6,Comptroller,,Paul Rodriguez,CON,5,21,3,29
Cortland,Harford,Comptroller,,Paul Rodriguez,CON,1,17,2,20
Cortland,Virgil-1,Comptroller,,Paul Rodriguez,CON,2,23,0,25
Cortland,Virgil-2,Comptroller,,Paul Rodriguez,CON,5,32,1,38
Cortland,Lapeer,Comptroller,,Paul Rodriguez,CON,1,14,1,16
Cortland,Marathon-1,Comptroller,,Paul Rodriguez,CON,1,13,1,15
Cortland,Marathon-2,Comptroller,,Paul Rodriguez,CON,0,20,0,20
Cortland,Cuyler,Comptroller,,Paul Rodriguez,CON,0,29,5,34
Cortland,Solon,Comptroller,,Paul Rodriguez,CON,1,16,6,23
Cortland,Truxton,Comptroller,,Paul Rodriguez,CON,2,43,1,46
Cortland,Cincinnatus,Comptroller,,Paul Rodriguez,CON,1,23,1,25
Cortland,Freetown,Comptroller,,Paul Rodriguez,CON,0,12,0,12
Cortland,Taylor,Comptroller,,Paul Rodriguez,CON,0,9,1,10
Cortland,Willet,Comptroller,,Paul Rodriguez,CON,1,21,4,26
Cortland,Cortland Ward 1 ED 1,Comptroller,,Thomas P. DiNapoli,WOR,10,12,1,23
Cortland,Cortland Ward 1 ED 3,Comptroller,,Thomas P. DiNapoli,WOR,0,1,2,3
Cortland,Cortland Ward 2 ED 3,Comptroller,,Thomas P. DiNapoli,WOR,2,14,0,16
Cortland,Cortland Ward 3 ED 2,Comptroller,,Thomas P. DiNapoli,WOR,4,3,0,7
Cortland,Cortland Ward 2 ED 1,Comptroller,,Thomas P. DiNapoli,WOR,3,16,1,20
Cortland,Cortland Ward 3 ED 3,Comptroller,,Thomas P. DiNapoli,WOR,0,1,0,1
Cortland,Cortland Ward 5 ED 1,Comptroller,,Thomas P. DiNapoli,WOR,0,1,0,1
Cortland,Cortland Ward 6 ED 2,Comptroller,,Thomas P. DiNapoli,WOR,0,1,0,1
Cortland,Cortland Ward 3 ED 1,Comptroller,,Thomas P. DiNapoli,WOR,1,7,1,9
Cortland,Cortland Ward 3 ED 4,Comptroller,,Thomas P. DiNapoli,WOR,0,1,0,1
Cortland,Cortland Ward 4 ED 1,Comptroller,,Thomas P. DiNapoli,WOR,1,10,2,13
Cortland,Cortland Ward 5 ED 3,Comptroller,,Thomas P. DiNapoli,WOR,0,0,0,0
Cortland,Cortland Ward 3 ED 5,Comptroller,,Thomas P. DiNapoli,WOR,0,0,0,0
Cortland,Cortland Ward 4 ED 2,Comptroller,,Thomas P. DiNapoli,WOR,0,3,0,3
Cortland,Cortland Ward 4 ED 3,Comptroller,,Thomas P. DiNapoli,WOR,0,0,0,0
Cortland,Cortland Ward 5 ED 4,Comptroller,,Thomas P. DiNapoli,WOR,3,10,2,15
Cortland,Cortland Ward 5 ED 2,Comptroller,,Thomas P. DiNapoli,WOR,3,10,0,13
Cortland,Cortland Ward 7 ED 3,Comptroller,,Thomas P. DiNapoli,WOR,0,0,0,0
Cortland,Cortland Ward 8 ED 1,Comptroller,,Thomas P. DiNapoli,WOR,10,10,5,25
Cortland,Cortland Ward 7 ED 1,Comptroller,,Thomas P. DiNapoli,WOR,8,17,7,32
Cortland,Cortland Ward 8 ED 2,Comptroller,,Thomas P. DiNapoli,WOR,2,3,4,9
Cortland,Cortland Ward 1 ED 2,Comptroller,,Thomas P. DiNapoli,WOR,0,4,0,4
Cortland,Cortland Ward 2 ED 2,Comptroller,,Thomas P. DiNapoli,WOR,4,8,0,12
Cortland,Cortland Ward 6 ED 1,Comptroller,,Thomas P. DiNapoli,WOR,15,20,3,38
Cortland,Cortland Ward 7 ED 2,Comptroller,,Thomas P. DiNapoli,WOR,0,2,0,2
Cortland,Preble,Comptroller,,Thomas P. DiNapoli,WOR,5,12,4,21
Cortland,Scott,Comptroller,,Thomas P. DiNapoli,WOR,1,21,4,26
Cortland,Homer-1,Comptroller,,Thomas P. DiNapoli,WOR,1,15,1,17
Cortland,Homer-2,Comptroller,,Thomas P. DiNapoli,WOR,2,18,4,24
Cortland,Homer-3,Comptroller,,Thomas P. DiNapoli,WOR,5,19,2,26
Cortland,Homer-4,Comptroller,,Thomas P. DiNapoli,WOR,1,0,0,1
Cortland,Homer-5,Comptroller,,Thomas P. DiNapoli,WOR,6,16,4,26
Cortland,Cortlandville-1,Comptroller,,Thomas P. DiNapoli,WOR,7,22,2,31
Cortland,Cortlandville-2,Comptroller,,Thomas P. DiNapoli,WOR,7,9,1,17
Cortland,Cortlandville-3,Comptroller,,Thomas P. DiNapoli,WOR,3,8,4,15
Cortland,Cortlandville-4,Comptroller,,Thomas P. DiNapoli,WOR,4,19,3,26
Cortland,Cortlandville-5,Comptroller,,Thomas P. DiNapoli,WOR,2,10,0,12
Cortland,Cortlandville-6,Comptroller,,Thomas P. DiNapoli,WOR,5,14,2,21
Cortland,Harford,Comptroller,,Thomas P. DiNapoli,WOR,2,13,0,15
Cortland,Virgil-1,Comptroller,,Thomas P. DiNapoli,WOR,2,17,0,19
Cortland,Virgil-2,Comptroller,,Thomas P. DiNapoli,WOR,4,24,2,30
Cortland,Lapeer,Comptroller,,Thomas P. DiNapoli,WOR,1,6,1,8
Cortland,Marathon-1,Comptroller,,Thomas P. DiNapoli,WOR,1,17,2,20
Cortland,Marathon-2,Comptroller,,Thomas P. DiNapoli,WOR,0,11,0,11
Cortland,Cuyler,Comptroller,,Thomas P. DiNapoli,WOR,0,9,2,11
Cortland,Solon,Comptroller,,Thomas P. DiNapoli,WOR,0,14,2,16
Cortland,Truxton,Comptroller,,Thomas P. DiNapoli,WOR,3,24,0,27
Cortland,Cincinnatus,Comptroller,,Thomas P. DiNapoli,WOR,1,7,1,9
Cortland,Freetown,Comptroller,,Thomas P. DiNapoli,WOR,0,7,0,7
Cortland,Taylor,Comptroller,,Thomas P. DiNapoli,WOR,0,2,0,2
Cortland,Willet,Comptroller,,Thomas P. DiNapoli,WOR,0,5,0,5
Cortland,Cortland Ward 1 ED 1,Comptroller,,Write-ins,,0,0,0,0
Cortland,Cortland Ward 1 ED 3,Comptroller,,Write-ins,,0,0,0,0
Cortland,Cortland Ward 2 ED 3,Comptroller,,Write-ins,,0,0,0,0
Cortland,Cortland Ward 3 ED 2,Comptroller,,Write-ins,,0,0,0,0
Cortland,Cortland Ward 2 ED 1,Comptroller,,Write-ins,,0,0,0,0
Cortland,Cortland Ward 3 ED 3,Comptroller,,Write-ins,,0,0,0,0
Cortland,Cortland Ward 5 ED 1,Comptroller,,Write-ins,,0,0,0,0
Cortland,Cortland Ward 6 ED 2,Comptroller,,Write-ins,,0,0,0,0
Cortland,Cortland Ward 3 ED 1,Comptroller,,Write-ins,,0,0,0,0
Cortland,Cortland Ward 3 ED 4,Comptroller,,Write-ins,,0,0,0,0
Cortland,Cortland Ward 4 ED 1,Comptroller,,Write-ins,,0,0,0,0
Cortland,Cortland Ward 5 ED 3,Comptroller,,Write-ins,,0,0,0,0
Cortland,Cortland Ward 3 ED 5,Comptroller,,Write-ins,,0,0,0,0
Cortland,Cortland Ward 4 ED 2,Comptroller,,Write-ins,,0,0,0,0
Cortland,Cortland Ward 4 ED 3,Comptroller,,Write-ins,,0,0,0,0
Cortland,Cortland Ward 5 ED 4,Comptroller,,Write-ins,,0,0,0,0
Cortland,Cortland Ward 5 ED 2,Comptroller,,Write-ins,,0,1,0,1
Cortland,Cortland Ward 7 ED 3,Comptroller,,Write-ins,,0,0,0,0
Cortland,Cortland Ward 8 ED 1,Comptroller,,Write-ins,,0,0,0,0
Cortland,Cortland Ward 7 ED 1,Comptroller,,Write-ins,,0,0,0,0
Cortland,Cortland Ward 8 ED 2,Comptroller,,Write-ins,,0,0,0,0
Cortland,Cortland Ward 1 ED 2,Comptroller,,Write-ins,,0,0,0,0
Cortland,Cortland Ward 2 ED 2,Comptroller,,Write-ins,,0,0,0,0
Cortland,Cortland Ward 6 ED 1,Comptroller,,Write-ins,,0,0,0,0
Cortland,Cortland Ward 7 ED 2,Comptroller,,Write-ins,,0,0,0,0
Cortland,Preble,Comptroller,,Write-ins,,0,2,0,2
Cortland,Scott,Comptroller,,Write-ins,,0,0,0,0
Cortland,Homer-1,Comptroller,,Write-ins,,0,1,0,1
Cortland,Homer-2,Comptroller,,Write-ins,,0,2,0,2
Cortland,Homer-3,Comptroller,,Write-ins,,0,0,0,0
Cortland,Homer-4,Comptroller,,Write-ins,,0,0,0,0
Cortland,Homer-5,Comptroller,,Write-ins,,0,0,0,0
Cortland,Cortlandville-1,Comptroller,,Write-ins,,0,0,0,0
Cortland,Cortlandville-2,Comptroller,,Write-ins,,0,0,0,0
Cortland,Cortlandville-3,Comptroller,,Write-ins,,0,0,0,0
Cortland,Cortlandville-4,Comptroller,,Write-ins,,0,0,0,0
Cortland,Cortlandville-5,Comptroller,,Write-ins,,0,0,0,0
Cortland,Cortlandville-6,Comptroller,,Write-ins,,0,0,0,0
Cortland,Harford,Comptroller,,Write-ins,,0,0,0,0
Cortland,Virgil-1,Comptroller,,Write-ins,,0,0,0,0
Cortland,Virgil-2,Comptroller,,Write-ins,,0,1,0,1
Cortland,Lapeer,Comptroller,,Write-ins,,0,0,0,0
Cortland,Marathon-1,Comptroller,,Write-ins,,0,1,0,1
Cortland,Marathon-2,Comptroller,,Write-ins,,0,0,0,0
Cortland,Cuyler,Comptroller,,Write-ins,,0,0,0,0
Cortland,Solon,Comptroller,,Write-ins,,0,0,0,0
Cortland,Truxton,Comptroller,,Write-ins,,0,1,0,1
Cortland,Cincinnatus,Comptroller,,Write-ins,,0,0,1,1
Cortland,Freetown,Comptroller,,Write-ins,,0,0,0,0
Cortland,Taylor,Comptroller,,Write-ins,,0,0,0,0
Cortland,Willet,Comptroller,,Write-ins,,0,0,0,0
Cortland,Cortland Ward 1 ED 1,Comptroller,,Voids,,0,0,0,0
Cortland,Cortland Ward 1 ED 3,Comptroller,,Voids,,0,0,0,0
Cortland,Cortland Ward 2 ED 3,Comptroller,,Voids,,0,0,0,0
Cortland,Cortland Ward 3 ED 2,Comptroller,,Voids,,0,0,0,0
Cortland,Cortland Ward 2 ED 1,Comptroller,,Voids,,0,0,0,0
Cortland,Cortland Ward 3 ED 3,Comptroller,,Voids,,0,0,0,0
Cortland,Cortland Ward 5 ED 1,Comptroller,,Voids,,0,0,0,0
Cortland,Cortland Ward 6 ED 2,Comptroller,,Voids,,0,0,0,0
Cortland,Cortland Ward 3 ED 1,Comptroller,,Voids,,0,0,0,0
Cortland,Cortland Ward 3 ED 4,Comptroller,,Voids,,0,0,0,0
Cortland,Cortland Ward 4 ED 1,Comptroller,,Voids,,0,0,0,0
Cortland,Cortland Ward 5 ED 3,Comptroller,,Voids,,0,0,0,0
Cortland,Cortland Ward 3 ED 5,Comptroller,,Voids,,0,0,0,0
Cortland,Cortland Ward 4 ED 2,Comptroller,,Voids,,0,0,0,0
Cortland,Cortland Ward 4 ED 3,Comptroller,,Voids,,0,0,0,0
Cortland,Cortland Ward 5 ED 4,Comptroller,,Voids,,0,0,0,0
Cortland,Cortland Ward 5 ED 2,Comptroller,,Voids,,0,0,0,0
Cortland,Cortland Ward 7 ED 3,Comptroller,,Voids,,0,0,0,0
Cortland,Cortland Ward 8 ED 1,Comptroller,,Voids,,0,0,0,0
Cortland,Cortland Ward 7 ED 1,Comptroller,,Voids,,0,0,0,0
Cortland,Cortland Ward 8 ED 2,Comptroller,,Voids,,0,0,0,0
Cortland,Cortland Ward 1 ED 2,Comptroller,,Voids,,0,0,0,0
Cortland,Cortland Ward 2 ED 2,Comptroller,,Voids,,0,0,0,0
Cortland,Cortland Ward 6 ED 1,Comptroller,,Voids,,0,0,1,1
Cortland,Cortland Ward 7 ED 2,Comptroller,,Voids,,0,0,0,0
Cortland,Preble,Comptroller,,Voids,,0,0,0,0
Cortland,Scott,Comptroller,,Voids,,0,0,0,0
Cortland,Homer-1,Comptroller,,Voids,,0,0,0,0
Cortland,Homer-2,Comptroller,,Voids,,0,0,0,0
Cortland,Homer-3,Comptroller,,Voids,,0,0,0,0
Cortland,Homer-4,Comptroller,,Voids,,0,15,3,18
Cortland,Homer-5,Comptroller,,Voids,,0,0,0,0
Cortland,Cortlandville-1,Comptroller,,Voids,,0,0,0,0
Cortland,Cortlandville-2,Comptroller,,Voids,,0,0,0,0
Cortland,Cortlandville-3,Comptroller,,Voids,,0,0,0,0
Cortland,Cortlandville-4,Comptroller,,Voids,,0,0,0,0
Cortland,Cortlandville-5,Comptroller,,Voids,,0,0,0,0
Cortland,Cortlandville-6,Comptroller,,Voids,,0,0,0,0
Cortland,Harford,Comptroller,,Voids,,0,0,0,0
Cortland,Virgil-1,Comptroller,,Voids,,0,0,0,0
Cortland,Virgil-2,Comptroller,,Voids,,0,0,0,0
Cortland,Lapeer,Comptroller,,Voids,,0,0,0,0
Cortland,Marathon-1,Comptroller,,Voids,,0,0,0,0
Cortland,Marathon-2,Comptroller,,Voids,,0,0,0,0
Cortland,Cuyler,Comptroller,,Voids,,0,0,0,0
Cortland,Solon,Comptroller,,Voids,,0,0,0,0
Cortland,Truxton,Comptroller,,Voids,,0,0,0,0
Cortland,Cincinnatus,Comptroller,,Voids,,0,0,0,0
Cortland,Freetown,Comptroller,,Voids,,0,0,0,0
Cortland,Taylor,Comptroller,,Voids,,0,0,0,0
Cortland,Willet,Comptroller,,Voids,,0,0,1,1
Cortland,Cortland Ward 1 ED 1,Comptroller,,Blanks,,1,9,3,13
Cortland,Cortland Ward 1 ED 3,Comptroller,,Blanks,,0,1,1,2
Cortland,Cortland Ward 2 ED 3,Comptroller,,Blanks,,3,2,0,5
Cortland,Cortland Ward 3 ED 2,Comptroller,,Blanks,,1,0,1,2
Cortland,Cortland Ward 2 ED 1,Comptroller,,Blanks,,0,5,4,9
Cortland,Cortland Ward 3 ED 3,Comptroller,,Blanks,,0,0,0,0
Cortland,Cortland Ward 5 ED 1,Comptroller,,Blanks,,0,0,0,0
Cortland,Cortland Ward 6 ED 2,Comptroller,,Blanks,,0,0,0,0
Cortland,Cortland Ward 3 ED 1,Comptroller,,Blanks,,0,1,1,2
Cortland,Cortland Ward 3 ED 4,Comptroller,,Blanks,,0,1,0,1
Cortland,Cortland Ward 4 ED 1,Comptroller,,Blanks,,1,1,0,2
Cortland,Cortland Ward 5 ED 3,Comptroller,,Blanks,,0,0,0,0
Cortland,Cortland Ward 3 ED 5,Comptroller,,Blanks,,1,2,1,4
Cortland,Cortland Ward 4 ED 2,Comptroller,,Blanks,,0,1,0,1
Cortland,Cortland Ward 4 ED 3,Comptroller,,Blanks,,0,1,0,1
Cortland,Cortland Ward 5 ED 4,Comptroller,,Blanks,,1,5,0,6
Cortland,Cortland Ward 5 ED 2,Comptroller,,Blanks,,1,3,2,6
Cortland,Cortland Ward 7 ED 3,Comptroller,,Blanks,,1,0,0,1
Cortland,Cortland Ward 8 ED 1,Comptroller,,Blanks,,0,5,3,8
Cortland,Cortland Ward 7 ED 1,Comptroller,,Blanks,,0,7,1,8
Cortland,Cortland Ward 8 ED 2,Comptroller,,Blanks,,0,1,0,1
Cortland,Cortland Ward 1 ED 2,Comptroller,,Blanks,,0,0,0,0
