county,precinct,office,district,party,candidate,election_day,early_voting,absentee,military,affidavit,federal,votes
Schuyler,Hector 5 Leg 3,Attorney General,,,Undervotes,8,0,0,0,0,0,8
Schuyler,Hector 6 Leg 4,Attorney General,,,Undervotes,3,0,0,0,0,0,3
Schuyler,Montour 1 Leg 4,Attorney General,,,Undervotes,5,1,0,0,0,0,6
Schuyler,Montour 2 Leg 5,Attorney General,,,Undervotes,3,0,0,0,0,0,3
Schuyler,Montour 3 Leg 4,Attorney General,,,Undervotes,4,1,0,0,0,0,5
Schuyler,Orange 1 Leg 8,Attorney General,,,Undervotes,12,0,0,0,0,0,12
Schuyler,Reading 1 Leg 7,Attorney General,,,Undervotes,6,2,0,0,0,0,8
Schuyler,Reading 2 Leg 6,Attorney General,,,Undervotes,1,0,0,0,0,0,1
Schuyler,Tyrone 1 Leg 7,Attorney General,,,Undervotes,5,0,0,0,0,0,5
Schuyler,Tyrone 2 Leg 8,Attorney General,,,Undervotes,6,0,0,0,0,0,6
Schuyler,CC Catharine 1 Leg 1,Attorney General,,,Undervotes,0,0,0,0,0,0,0
Schuyler,CC Cayuta 1 Leg 1,Attorney General,,,Undervotes,0,0,0,0,0,0,0
Schuyler,CC Dix 1 Leg 6,Attorney General,,,Undervotes,0,0,0,0,0,0,0
Schuyler,CC Dix 2 Leg 6,Attorney General,,,Undervotes,0,0,0,0,0,0,0
Schuyler,CC Dix 3 Leg 5,Attorney General,,,Undervotes,0,0,1,0,0,0,1
Schuyler,CC Hector 1 Leg 3,Attorney General,,,Undervotes,0,0,0,0,0,0,0
Schuyler,CC Hector 2 Leg 3,Attorney General,,,Undervotes,0,0,0,0,0,0,0
Schuyler,CC Hector 3 Leg 2,Attorney General,,,Undervotes,0,0,0,0,0,0,0
Schuyler,CC Hector 4 Leg 2,Attorney General,,,Undervotes,0,0,1,0,0,0,1
Schuyler,CC Hector 5 Leg 3,Attorney General,,,Undervotes,0,0,0,0,0,0,0
Schuyler,CC Hector 6 Leg 4,Attorney General,,,Undervotes,0,0,0,0,0,0,0
Schuyler,CC Montour 1 Leg 4,Attorney General,,,Undervotes,0,0,0,0,0,0,0
Schuyler,CC Montour 2 Leg 5,Attorney General,,,Undervotes,0,0,0,0,0,0,0
Schuyler,CC Montour 3 Leg 4,Attorney General,,,Undervotes,0,0,1,0,0,0,1
Schuyler,CC Orange Leg 8,Attorney General,,,Undervotes,0,0,3,0,0,0,3
Schuyler,CC Reading 1 Leg 7,Attorney General,,,Undervotes,0,0,0,0,0,0,0
Schuyler,CC Reading 2 Leg 6,Attorney General,,,Undervotes,0,0,2,0,0,0,2
Schuyler,CC Tyrone 1 Leg 7,Attorney General,,,Undervotes,0,0,0,0,0,0,0
Schuyler,CC Tyrone 2 Leg 8,Attorney General,,,Undervotes,0,0,1,0,0,0,1
Schuyler,Schuyler Federal,Attorney General,,,Undervotes,0,0,0,0,0,0,0
Schuyler,Catharine 1 Leg 1,Attorney General,,,Overvotes,0,0,0,0,0,0,0
Schuyler,Cayuta 1 Leg 1,Attorney General,,,Overvotes,0,0,0,0,0,0,0
Schuyler,Dix 1 Leg 6,Attorney General,,,Overvotes,0,0,0,0,0,0,0
Schuyler,Dix 2 Leg 6,Attorney General,,,Overvotes,0,0,0,0,0,0,0
Schuyler,Dix 3 Leg 5,Attorney General,,,Overvotes,0,0,0,0,0,0,0
Schuyler,Hector 1 Leg 3,Attorney General,,,Overvotes,0,0,0,0,0,0,0
Schuyler,Hector 2 Leg 3,Attorney General,,,Overvotes,0,0,0,0,0,0,0
Schuyler,Hector 3 Leg  2,Attorney General,,,Overvotes,0,0,0,0,0,0,0
Schuyler,Hector 4 Leg 2,Attorney General,,,Overvotes,0,0,0,0,0,0,0
Schuyler,Hector 5 Leg 3,Attorney General,,,Overvotes,0,0,0,0,0,0,0
Schuyler,Hector 6 Leg 4,Attorney General,,,Overvotes,0,0,0,0,0,0,0
Schuyler,Montour 1 Leg 4,Attorney General,,,Overvotes,0,0,0,0,0,0,0
Schuyler,Montour 2 Leg 5,Attorney General,,,Overvotes,0,0,0,0,0,0,0
Schuyler,Montour 3 Leg 4,Attorney General,,,Overvotes,0,0,0,0,0,0,0
Schuyler,Orange 1 Leg 8,Attorney General,,,Overvotes,0,0,0,0,0,0,0
Schuyler,Reading 1 Leg 7,Attorney General,,,Overvotes,0,0,0,0,0,0,0
Schuyler,Reading 2 Leg 6,Attorney General,,,Overvotes,0,0,0,0,0,0,0
Schuyler,Tyrone 1 Leg 7,Attorney General,,,Overvotes,0,0,0,0,0,0,0
Schuyler,Tyrone 2 Leg 8,Attorney General,,,Overvotes,0,0,0,0,0,0,0
Schuyler,CC Catharine 1 Leg 1,Attorney General,,,Overvotes,0,0,0,0,0,0,0
Schuyler,CC Cayuta 1 Leg 1,Attorney General,,,Overvotes,0,0,0,0,0,0,0
Schuyler,CC Dix 1 Leg 6,Attorney General,,,Overvotes,0,0,0,0,0,0,0
Schuyler,CC Dix 2 Leg 6,Attorney General,,,Overvotes,0,0,0,0,0,0,0
Schuyler,CC Dix 3 Leg 5,Attorney General,,,Overvotes,0,0,0,0,0,0,0
Schuyler,CC Hector 1 Leg 3,Attorney General,,,Overvotes,0,0,0,0,0,0,0
Schuyler,CC Hector 2 Leg 3,Attorney General,,,Overvotes,0,0,0,0,0,0,0
Schuyler,CC Hector 3 Leg 2,Attorney General,,,Overvotes,0,0,0,0,0,0,0
Schuyler,CC Hector 4 Leg 2,Attorney General,,,Overvotes,0,0,0,0,0,0,0
Schuyler,CC Hector 5 Leg 3,Attorney General,,,Overvotes,0,0,0,0,0,0,0
Schuyler,CC Hector 6 Leg 4,Attorney General,,,Overvotes,0,0,0,0,0,0,0
Schuyler,CC Montour 1 Leg 4,Attorney General,,,Overvotes,0,0,0,0,0,0,0
Schuyler,CC Montour 2 Leg 5,Attorney General,,,Overvotes,0,0,0,0,0,0,0
Schuyler,CC Montour 3 Leg 4,Attorney General,,,Overvotes,0,0,0,0,0,0,0
Schuyler,CC Orange Leg 8,Attorney General,,,Overvotes,0,0,0,0,0,0,0
Schuyler,CC Reading 1 Leg 7,Attorney General,,,Overvotes,0,0,0,0,0,0,0
Schuyler,CC Reading 2 Leg 6,Attorney General,,,Overvotes,0,0,0,0,0,0,0
Schuyler,CC Tyrone 1 Leg 7,Attorney General,,,Overvotes,0,0,0,0,0,0,0
Schuyler,CC Tyrone 2 Leg 8,Attorney General,,,Overvotes,0,0,0,0,0,0,0
Schuyler,Schuyler Federal,Attorney General,,,Overvotes,0,0,0,0,0,0,0
Schuyler,Catharine 1 Leg 1,Attorney General,,,Special Votes,14,0,0,0,0,0,14
Schuyler,Cayuta 1 Leg 1,Attorney General,,,Special Votes,7,0,0,0,0,0,7
Schuyler,Dix 1 Leg 6,Attorney General,,,Special Votes,3,0,0,0,0,0,3
Schuyler,Dix 2 Leg 6,Attorney General,,,Special Votes,16,0,0,0,0,0,16
Schuyler,Dix 3 Leg 5,Attorney General,,,Special Votes,11,1,0,0,0,0,12
Schuyler,Hector 1 Leg 3,Attorney General,,,Special Votes,18,1,0,0,0,0,19
Schuyler,Hector 2 Leg 3,Attorney General,,,Special Votes,2,0,0,0,0,0,2
Schuyler,Hector 3 Leg  2,Attorney General,,,Special Votes,14,0,0,0,0,0,14
Schuyler,Hector 4 Leg 2,Attorney General,,,Special Votes,11,1,0,0,0,0,12
Schuyler,Hector 5 Leg 3,Attorney General,,,Special Votes,8,0,0,0,0,0,8
Schuyler,Hector 6 Leg 4,Attorney General,,,Special Votes,3,0,0,0,0,0,3
Schuyler,Montour 1 Leg 4,Attorney General,,,Special Votes,5,1,0,0,0,0,6
Schuyler,Montour 2 Leg 5,Attorney General,,,Special Votes,3,0,0,0,0,0,3
Schuyler,Montour 3 Leg 4,Attorney General,,,Special Votes,6,1,0,0,0,0,7
Schuyler,Orange 1 Leg 8,Attorney General,,,Special Votes,12,0,0,0,0,0,12
Schuyler,Reading 1 Leg 7,Attorney General,,,Special Votes,6,2,0,0,0,0,8
Schuyler,Reading 2 Leg 6,Attorney General,,,Special Votes,1,0,0,0,0,0,1
Schuyler,Tyrone 1 Leg 7,Attorney General,,,Special Votes,6,0,0,0,0,0,6
Schuyler,Tyrone 2 Leg 8,Attorney General,,,Special Votes,6,0,0,0,0,0,6
Schuyler,CC Catharine 1 Leg 1,Attorney General,,,Special Votes,0,0,0,0,0,0,0
Schuyler,CC Cayuta 1 Leg 1,Attorney General,,,Special Votes,0,0,0,0,0,0,0
Schuyler,CC Dix 1 Leg 6,Attorney General,,,Special Votes,0,0,0,0,0,0,0
Schuyler,CC Dix 2 Leg 6,Attorney General,,,Special Votes,0,0,0,0,0,0,0
Schuyler,CC Dix 3 Leg 5,Attorney General,,,Special Votes,0,0,1,0,0,0,1
Schuyler,CC Hector 1 Leg 3,Attorney General,,,Special Votes,0,0,0,0,0,0,0
Schuyler,CC Hector 2 Leg 3,Attorney General,,,Special Votes,0,0,0,0,0,0,0
Schuyler,CC Hector 3 Leg 2,Attorney General,,,Special Votes,0,0,0,0,0,0,0
Schuyler,CC Hector 4 Leg 2,Attorney General,,,Special Votes,0,0,1,0,0,0,1
Schuyler,CC Hector 5 Leg 3,Attorney General,,,Special Votes,0,0,0,0,0,0,0
Schuyler,CC Hector 6 Leg 4,Attorney General,,,Special Votes,0,0,0,0,0,0,0
Schuyler,CC Montour 1 Leg 4,Attorney General,,,Special Votes,0,0,0,0,0,0,0
Schuyler,CC Montour 2 Leg 5,Attorney General,,,Special Votes,0,0,0,0,0,0,0
Schuyler,CC Montour 3 Leg 4,Attorney General,,,Special Votes,0,0,1,0,0,0,1
Schuyler,CC Orange Leg 8,Attorney General,,,Special Votes,0,0,3,0,0,0,3
Schuyler,CC Reading 1 Leg 7,Attorney General,,,Special Votes,0,0,0,0,0,0,0
Schuyler,CC Reading 2 Leg 6,Attorney General,,,Special Votes,0,0,2,0,0,0,2
Schuyler,CC Tyrone 1 Leg 7,Attorney General,,,Special Votes,0,0,0,0,0,0,0
Schuyler,CC Tyrone 2 Leg 8,Attorney General,,,Special Votes,0,0,1,0,0,0,1
Schuyler,Schuyler Federal,Attorney General,,,Special Votes,0,0,0,0,0,0,0
Schuyler,Catharine 1 Leg 1,U.S. Senate,,DEM,Charles E. Schumer,127,41,0,0,1,0,169
Schuyler,Cayuta 1 Leg 1,U.S. Senate,,DEM,Charles E. Schumer,28,6,0,0,0,0,34
Schuyler,Dix 1 Leg 6,U.S. Senate,,DEM,Charles E. Schumer,46,15,0,0,0,0,61
Schuyler,Dix 2 Leg 6,U.S. Senate,,DEM,Charles E. Schumer,177,83,0,0,3,0,263
Schuyler,Dix 3 Leg 5,U.S. Senate,,DEM,Charles E. Schumer,91,15,0,0,0,0,106
Schuyler,Hector 1 Leg 3,U.S. Senate,,DEM,Charles E. Schumer,277,39,0,0,1,0,317
Schuyler,Hector 2 Leg 3,U.S. Senate,,DEM,Charles E. Schumer,136,4,0,0,0,0,140
Schuyler,Hector 3 Leg  2,U.S. Senate,,DEM,Charles E. Schumer,137,24,0,0,0,0,161
Schuyler,Hector 4 Leg 2,U.S. Senate,,DEM,Charles E. Schumer,177,15,0,0,0,0,192
Schuyler,Hector 5 Leg 3,U.S. Senate,,DEM,Charles E. Schumer,94,12,0,0,3,0,109
Schuyler,Hector 6 Leg 4,U.S. Senate,,DEM,Charles E. Schumer,68,16,0,0,0,0,84
Schuyler,Montour 1 Leg 4,U.S. Senate,,DEM,Charles E. Schumer,47,21,0,0,0,0,68
Schuyler,Montour 2 Leg 5,U.S. Senate,,DEM,Charles E. Schumer,42,10,0,0,0,0,52
Schuyler,Montour 3 Leg 4,U.S. Senate,,DEM,Charles E. Schumer,129,19,0,0,1,0,149
Schuyler,Orange 1 Leg 8,U.S. Senate,,DEM,Charles E. Schumer,69,12,0,0,2,0,83
Schuyler,Reading 1 Leg 7,U.S. Senate,,DEM,Charles E. Schumer,120,13,0,0,0,0,133
Schuyler,Reading 2 Leg 6,U.S. Senate,,DEM,Charles E. Schumer,41,31,0,0,1,0,73
Schuyler,Tyrone 1 Leg 7,U.S. Senate,,DEM,Charles E. Schumer,37,6,0,0,0,0,43
Schuyler,Tyrone 2 Leg 8,U.S. Senate,,DEM,Charles E. Schumer,98,7,0,0,1,0,106
Schuyler,CC Catharine 1 Leg 1,U.S. Senate,,DEM,Charles E. Schumer,0,0,21,0,0,0,21
Schuyler,CC Cayuta 1 Leg 1,U.S. Senate,,DEM,Charles E. Schumer,0,0,1,0,0,0,1
Schuyler,CC Dix 1 Leg 6,U.S. Senate,,DEM,Charles E. Schumer,0,0,6,0,0,0,6
Schuyler,CC Dix 2 Leg 6,U.S. Senate,,DEM,Charles E. Schumer,0,0,34,0,0,0,34
Schuyler,CC Dix 3 Leg 5,U.S. Senate,,DEM,Charles E. Schumer,0,0,21,1,0,0,22
Schuyler,CC Hector 1 Leg 3,U.S. Senate,,DEM,Charles E. Schumer,0,0,26,3,0,0,29
Schuyler,CC Hector 2 Leg 3,U.S. Senate,,DEM,Charles E. Schumer,0,0,13,1,0,0,14
Schuyler,CC Hector 3 Leg 2,U.S. Senate,,DEM,Charles E. Schumer,0,0,14,0,0,0,14
Schuyler,CC Hector 4 Leg 2,U.S. Senate,,DEM,Charles E. Schumer,0,0,17,0,0,0,17
Schuyler,CC Hector 5 Leg 3,U.S. Senate,,DEM,Charles E. Schumer,0,0,7,0,0,0,7
Schuyler,CC Hector 6 Leg 4,U.S. Senate,,DEM,Charles E. Schumer,0,0,7,0,0,0,7
Schuyler,CC Montour 1 Leg 4,U.S. Senate,,DEM,Charles E. Schumer,0,0,6,0,0,0,6
Schuyler,CC Montour 2 Leg 5,U.S. Senate,,DEM,Charles E. Schumer,0,0,6,0,0,0,6
Schuyler,CC Montour 3 Leg 4,U.S. Senate,,DEM,Charles E. Schumer,0,0,25,0,0,0,25
Schuyler,CC Orange Leg 8,U.S. Senate,,DEM,Charles E. Schumer,0,0,18,0,0,0,18
Schuyler,CC Reading 1 Leg 7,U.S. Senate,,DEM,Charles E. Schumer,0,0,7,1,0,0,8
Schuyler,CC Reading 2 Leg 6,U.S. Senate,,DEM,Charles E. Schumer,0,0,3,0,0,0,3
Schuyler,CC Tyrone 1 Leg 7,U.S. Senate,,DEM,Charles E. Schumer,0,0,3,0,0,0,3
Schuyler,CC Tyrone 2 Leg 8,U.S. Senate,,DEM,Charles E. Schumer,0,0,6,0,0,0,6
Schuyler,Schuyler Federal,U.S. Senate,,DEM,Charles E. Schumer,0,0,0,0,0,7,7
Schuyler,Catharine 1 Leg 1,U.S. Senate,,REP,Joe Pinion,353,15,0,0,1,0,369
Schuyler,Cayuta 1 Leg 1,U.S. Senate,,REP,Joe Pinion,137,4,0,0,1,0,142
Schuyler,Dix 1 Leg 6,U.S. Senate,,REP,Joe Pinion,80,6,0,0,0,0,86
Schuyler,Dix 2 Leg 6,U.S. Senate,,REP,Joe Pinion,215,42,0,0,1,0,258
Schuyler,Dix 3 Leg 5,U.S. Senate,,REP,Joe Pinion,457,23,0,0,4,0,484
Schuyler,Hector 1 Leg 3,U.S. Senate,,REP,Joe Pinion,249,14,0,0,2,0,265
Schuyler,Hector 2 Leg 3,U.S. Senate,,REP,Joe Pinion,104,5,0,0,2,0,111
Schuyler,Hector 3 Leg  2,U.S. Senate,,REP,Joe Pinion,255,9,0,0,2,0,266
Schuyler,Hector 4 Leg 2,U.S. Senate,,REP,Joe Pinion,249,6,0,0,1,0,256
Schuyler,Hector 5 Leg 3,U.S. Senate,,REP,Joe Pinion,87,6,0,0,0,0,93
Schuyler,Hector 6 Leg 4,U.S. Senate,,REP,Joe Pinion,77,10,0,0,2,0,89
Schuyler,Montour 1 Leg 4,U.S. Senate,,REP,Joe Pinion,117,14,0,0,1,0,132
Schuyler,Montour 2 Leg 5,U.S. Senate,,REP,Joe Pinion,105,6,0,0,0,0,111
Schuyler,Montour 3 Leg 4,U.S. Senate,,REP,Joe Pinion,266,13,0,0,3,0,282
Schuyler,Orange 1 Leg 8,U.S. Senate,,REP,Joe Pinion,394,17,0,0,3,0,414
Schuyler,Reading 1 Leg 7,U.S. Senate,,REP,Joe Pinion,330,33,0,0,3,0,366
Schuyler,Reading 2 Leg 6,U.S. Senate,,REP,Joe Pinion,64,19,0,0,2,0,85
Schuyler,Tyrone 1 Leg 7,U.S. Senate,,REP,Joe Pinion,161,7,0,0,5,0,173
Schuyler,Tyrone 2 Leg 8,U.S. Senate,,REP,Joe Pinion,188,10,0,0,1,0,199
Schuyler,CC Catharine 1 Leg 1,U.S. Senate,,REP,Joe Pinion,0,0,8,0,0,0,8
Schuyler,CC Cayuta 1 Leg 1,U.S. Senate,,REP,Joe Pinion,0,0,3,0,0,0,3
Schuyler,CC Dix 1 Leg 6,U.S. Senate,,REP,Joe Pinion,0,0,2,0,0,0,2
Schuyler,CC Dix 2 Leg 6,U.S. Senate,,REP,Joe Pinion,0,0,4,0,0,0,4
Schuyler,CC Dix 3 Leg 5,U.S. Senate,,REP,Joe Pinion,0,0,11,0,0,0,11
Schuyler,CC Hector 1 Leg 3,U.S. Senate,,REP,Joe Pinion,0,0,10,0,0,0,10
Schuyler,CC Hector 2 Leg 3,U.S. Senate,,REP,Joe Pinion,0,0,4,0,0,0,4
Schuyler,CC Hector 3 Leg 2,U.S. Senate,,REP,Joe Pinion,0,0,9,0,0,0,9
Schuyler,CC Hector 4 Leg 2,U.S. Senate,,REP,Joe Pinion,0,0,4,0,0,0,4
Schuyler,CC Hector 5 Leg 3,U.S. Senate,,REP,Joe Pinion,0,0,2,0,0,0,2
Schuyler,CC Hector 6 Leg 4,U.S. Senate,,REP,Joe Pinion,0,0,3,0,0,0,3
Schuyler,CC Montour 1 Leg 4,U.S. Senate,,REP,Joe Pinion,0,0,4,0,0,0,4
Schuyler,CC Montour 2 Leg 5,U.S. Senate,,REP,Joe Pinion,0,0,4,0,0,0,4
Schuyler,CC Montour 3 Leg 4,U.S. Senate,,REP,Joe Pinion,0,0,9,0,0,0,9
Schuyler,CC Orange Leg 8,U.S. Senate,,REP,Joe Pinion,0,0,13,0,0,0,13
Schuyler,CC Reading 1 Leg 7,U.S. Senate,,REP,Joe Pinion,0,0,9,1,0,0,10
Schuyler,CC Reading 2 Leg 6,U.S. Senate,,REP,Joe Pinion,0,0,5,0,0,0,5
Schuyler,CC Tyrone 1 Leg 7,U.S. Senate,,REP,Joe Pinion,0,0,2,0,0,0,2
Schuyler,CC Tyrone 2 Leg 8,U.S. Senate,,REP,Joe Pinion,0,0,13,0,0,0,13
Schuyler,Schuyler Federal,U.S. Senate,,REP,Joe Pinion,0,0,0,0,0,2,2
Schuyler,Catharine 1 Leg 1,U.S. Senate,,CON,Joe Pinion,37,5,0,0,0,0,42
Schuyler,Cayuta 1 Leg 1,U.S. Senate,,CON,Joe Pinion,10,0,0,0,0,0,10
Schuyler,Dix 1 Leg 6,U.S. Senate,,CON,Joe Pinion,5,0,0,0,0,0,5
Schuyler,Dix 2 Leg 6,U.S. Senate,,CON,Joe Pinion,20,6,0,0,0,0,26
Schuyler,Dix 3 Leg 5,U.S. Senate,,CON,Joe Pinion,33,3,0,0,0,0,36
Schuyler,Hector 1 Leg 3,U.S. Senate,,CON,Joe Pinion,28,3,0,0,0,0,31
Schuyler,Hector 2 Leg 3,U.S. Senate,,CON,Joe Pinion,8,3,0,0,0,0,11
Schuyler,Hector 3 Leg  2,U.S. Senate,,CON,Joe Pinion,33,3,0,0,0,0,36
Schuyler,Hector 4 Leg 2,U.S. Senate,,CON,Joe Pinion,42,3,0,0,0,0,45
Schuyler,Hector 5 Leg 3,U.S. Senate,,CON,Joe Pinion,16,2,0,0,1,0,19
Schuyler,Hector 6 Leg 4,U.S. Senate,,CON,Joe Pinion,15,1,0,0,0,0,16
Schuyler,Montour 1 Leg 4,U.S. Senate,,CON,Joe Pinion,18,1,0,0,0,0,19
Schuyler,Montour 2 Leg 5,U.S. Senate,,CON,Joe Pinion,8,0,0,0,0,0,8
Schuyler,Montour 3 Leg 4,U.S. Senate,,CON,Joe Pinion,16,1,0,0,0,0,17
Schuyler,Orange 1 Leg 8,U.S. Senate,,CON,Joe Pinion,28,3,0,0,0,0,31
Schuyler,Reading 1 Leg 7,U.S. Senate,,CON,Joe Pinion,32,4,0,0,1,0,37
Schuyler,Reading 2 Leg 6,U.S. Senate,,CON,Joe Pinion,7,4,0,0,0,0,11
Schuyler,Tyrone 1 Leg 7,U.S. Senate,,CON,Joe Pinion,11,0,0,0,0,0,11
Schuyler,Tyrone 2 Leg 8,U.S. Senate,,CON,Joe Pinion,20,1,0,0,1,0,22
Schuyler,CC Catharine 1 Leg 1,U.S. Senate,,CON,Joe Pinion,0,0,1,0,0,0,1
Schuyler,CC Cayuta 1 Leg 1,U.S. Senate,,CON,Joe Pinion,0,0,4,0,0,0,4
Schuyler,CC Dix 1 Leg 6,U.S. Senate,,CON,Joe Pinion,0,0,2,0,0,0,2
Schuyler,CC Dix 2 Leg 6,U.S. Senate,,CON,Joe Pinion,0,0,3,0,0,0,3
Schuyler,CC Dix 3 Leg 5,U.S. Senate,,CON,Joe Pinion,0,0,2,0,0,0,2
Schuyler,CC Hector 1 Leg 3,U.S. Senate,,CON,Joe Pinion,0,0,0,0,0,0,0
Schuyler,CC Hector 2 Leg 3,U.S. Senate,,CON,Joe Pinion,0,0,0,0,0,0,0
Schuyler,CC Hector 3 Leg 2,U.S. Senate,,CON,Joe Pinion,0,0,0,0,0,0,0
Schuyler,CC Hector 4 Leg 2,U.S. Senate,,CON,Joe Pinion,0,0,3,0,0,0,3
Schuyler,CC Hector 5 Leg 3,U.S. Senate,,CON,Joe Pinion,0,0,0,0,0,0,0
Schuyler,CC Hector 6 Leg 4,U.S. Senate,,CON,Joe Pinion,0,0,0,0,0,0,0
Schuyler,CC Montour 1 Leg 4,U.S. Senate,,CON,Joe Pinion,0,0,1,0,0,0,1
Schuyler,CC Montour 2 Leg 5,U.S. Senate,,CON,Joe Pinion,0,0,0,0,0,0,0
Schuyler,CC Montour 3 Leg 4,U.S. Senate,,CON,Joe Pinion,0,0,1,0,0,0,1
Schuyler,CC Orange Leg 8,U.S. Senate,,CON,Joe Pinion,0,0,1,0,0,0,1
Schuyler,CC Reading 1 Leg 7,U.S. Senate,,CON,Joe Pinion,0,0,1,0,0,0,1
Schuyler,CC Reading 2 Leg 6,U.S. Senate,,CON,Joe Pinion,0,0,0,0,0,0,0
Schuyler,CC Tyrone 1 Leg 7,U.S. Senate,,CON,Joe Pinion,0,0,0,0,0,0,0
Schuyler,CC Tyrone 2 Leg 8,U.S. Senate,,CON,Joe Pinion,0,0,3,0,0,0,3
Schuyler,Schuyler Federal,U.S. Senate,,CON,Joe Pinion,0,0,0,0,0,1,1
Schuyler,Catharine 1 Leg 1,U.S. Senate,,WOR,Charles E. Schumer,27,9,0,0,0,0,36
Schuyler,Cayuta 1 Leg 1,U.S. Senate,,WOR,Charles E. Schumer,2,1,0,0,0,0,3
Schuyler,Dix 1 Leg 6,U.S. Senate,,WOR,Charles E. Schumer,4,1,0,0,0,0,5
Schuyler,Dix 2 Leg 6,U.S. Senate,,WOR,Charles E. Schumer,13,5,0,0,0,0,18
Schuyler,Dix 3 Leg 5,U.S. Senate,,WOR,Charles E. Schumer,12,2,0,0,0,0,14
Schuyler,Hector 1 Leg 3,U.S. Senate,,WOR,Charles E. Schumer,24,10,0,0,0,0,34
Schuyler,Hector 2 Leg 3,U.S. Senate,,WOR,Charles E. Schumer,20,1,0,0,0,0,21
Schuyler,Hector 3 Leg  2,U.S. Senate,,WOR,Charles E. Schumer,15,0,0,0,1,0,16
Schuyler,Hector 4 Leg 2,U.S. Senate,,WOR,Charles E. Schumer,26,5,0,0,0,0,31
Schuyler,Hector 5 Leg 3,U.S. Senate,,WOR,Charles E. Schumer,13,2,0,0,0,0,15
Schuyler,Hector 6 Leg 4,U.S. Senate,,WOR,Charles E. Schumer,4,3,0,0,0,0,7
Schuyler,Montour 1 Leg 4,U.S. Senate,,WOR,Charles E. Schumer,5,2,0,0,0,0,7
Schuyler,Montour 2 Leg 5,U.S. Senate,,WOR,Charles E. Schumer,4,0,0,0,0,0,4
Schuyler,Montour 3 Leg 4,U.S. Senate,,WOR,Charles E. Schumer,20,4,0,0,0,0,24
Schuyler,Orange 1 Leg 8,U.S. Senate,,WOR,Charles E. Schumer,10,3,0,0,0,0,13
Schuyler,Reading 1 Leg 7,U.S. Senate,,WOR,Charles E. Schumer,8,3,0,0,0,0,11
Schuyler,Reading 2 Leg 6,U.S. Senate,,WOR,Charles E. Schumer,5,1,0,0,0,0,6
Schuyler,Tyrone 1 Leg 7,U.S. Senate,,WOR,Charles E. Schumer,3,0,0,0,0,0,3
Schuyler,Tyrone 2 Leg 8,U.S. Senate,,WOR,Charles E. Schumer,5,0,0,0,0,0,5
Schuyler,CC Catharine 1 Leg 1,U.S. Senate,,WOR,Charles E. Schumer,0,0,1,0,0,0,1
Schuyler,CC Cayuta 1 Leg 1,U.S. Senate,,WOR,Charles E. Schumer,0,0,1,0,0,0,1
Schuyler,CC Dix 1 Leg 6,U.S. Senate,,WOR,Charles E. Schumer,0,0,0,0,0,0,0
Schuyler,CC Dix 2 Leg 6,U.S. Senate,,WOR,Charles E. Schumer,0,0,1,0,0,0,1
Schuyler,CC Dix 3 Leg 5,U.S. Senate,,WOR,Charles E. Schumer,0,0,0,0,0,0,0
Schuyler,CC Hector 1 Leg 3,U.S. Senate,,WOR,Charles E. Schumer,0,0,1,0,0,0,1
Schuyler,CC Hector 2 Leg 3,U.S. Senate,,WOR,Charles E. Schumer,0,0,1,0,0,0,1
Schuyler,CC Hector 3 Leg 2,U.S. Senate,,WOR,Charles E. Schumer,0,0,0,0,0,0,0
Schuyler,CC Hector 4 Leg 2,U.S. Senate,,WOR,Charles E. Schumer,0,0,1,0,0,0,1
Schuyler,CC Hector 5 Leg 3,U.S. Senate,,WOR,Charles E. Schumer,0,0,0,0,0,0,0
Schuyler,CC Hector 6 Leg 4,U.S. Senate,,WOR,Charles E. Schumer,0,0,0,0,0,0,0
Schuyler,CC Montour 1 Leg 4,U.S. Senate,,WOR,Charles E. Schumer,0,0,0,0,0,0,0
Schuyler,CC Montour 2 Leg 5,U.S. Senate,,WOR,Charles E. Schumer,0,0,0,0,0,0,0
Schuyler,CC Montour 3 Leg 4,U.S. Senate,,WOR,Charles E. Schumer,0,0,1,0,0,0,1
Schuyler,CC Orange Leg 8,U.S. Senate,,WOR,Charles E. Schumer,0,0,1,0,0,0,1
Schuyler,CC Reading 1 Leg 7,U.S. Senate,,WOR,Charles E. Schumer,0,0,2,0,0,0,2
Schuyler,CC Reading 2 Leg 6,U.S. Senate,,WOR,Charles E. Schumer,0,0,0,0,0,0,0
Schuyler,CC Tyrone 1 Leg 7,U.S. Senate,,WOR,Charles E. Schumer,0,0,2,0,0,0,2
Schuyler,CC Tyrone 2 Leg 8,U.S. Senate,,WOR,Charles E. Schumer,0,0,1,0,0,0,1
Schuyler,Schuyler Federal,U.S. Senate,,WOR,Charles E. Schumer,0,0,0,0,0,0,0
Schuyler,Catharine 1 Leg 1,U.S. Senate,,LAR,Diane Sare,3,0,0,0,1,0,4
Schuyler,Cayuta 1 Leg 1,U.S. Senate,,LAR,Diane Sare,0,0,0,0,0,0,0
Schuyler,Dix 1 Leg 6,U.S. Senate,,LAR,Diane Sare,0,0,0,0,0,0,0
Schuyler,Dix 2 Leg 6,U.S. Senate,,LAR,Diane Sare,3,0,0,0,0,0,3
Schuyler,Dix 3 Leg 5,U.S. Senate,,LAR,Diane Sare,1,1,0,0,0,0,2
Schuyler,Hector 1 Leg 3,U.S. Senate,,LAR,Diane Sare,5,0,0,0,0,0,5
