county,assembly_district,precinct,party,office,district,candidate,votes
Kings,42,57,Democratic,Representative in Congress,9,Federal,0
Kings,42,57,Democratic,Representative in Congress,9,Affidavit,2
Kings,42,57,Democratic,Representative in Congress,9,Isiah James,13
Kings,42,57,Democratic,Representative in Congress,9,Chaim M. Deutsch,1
Kings,42,57,Democratic,Representative in Congress,9,Adem Bunkeddeko,26
Kings,42,57,Democratic,Representative in Congress,9,Lutchi Gayot,2
Kings,42,57,Democratic,Representative in Congress,9,Yvette D. Clarke,153
Kings,42,58,Democratic,Representative in Congress,9,Public Counter,125
Kings,42,58,Democratic,Representative in Congress,9,Manually Counted Emergency,0
Kings,42,58,Democratic,Representative in Congress,9,Absentee / Military,39
Kings,42,58,Democratic,Representative in Congress,9,Federal,0
Kings,42,58,Democratic,Representative in Congress,9,Affidavit,0
Kings,42,58,Democratic,Representative in Congress,9,Isiah James,12
Kings,42,58,Democratic,Representative in Congress,9,Chaim M. Deutsch,0
Kings,42,58,Democratic,Representative in Congress,9,Adem Bunkeddeko,21
Kings,42,58,Democratic,Representative in Congress,9,Lutchi Gayot,1
Kings,42,58,Democratic,Representative in Congress,9,Yvette D. Clarke,128
Kings,42,59,Democratic,Representative in Congress,9,Public Counter,66
Kings,42,59,Democratic,Representative in Congress,9,Manually Counted Emergency,0
Kings,42,59,Democratic,Representative in Congress,9,Absentee / Military,41
Kings,42,59,Democratic,Representative in Congress,9,Federal,0
Kings,42,59,Democratic,Representative in Congress,9,Affidavit,2
Kings,42,59,Democratic,Representative in Congress,9,Isiah James,1
Kings,42,59,Democratic,Representative in Congress,9,Chaim M. Deutsch,103
Kings,42,59,Democratic,Representative in Congress,9,Adem Bunkeddeko,0
Kings,42,59,Democratic,Representative in Congress,9,Lutchi Gayot,0
Kings,42,59,Democratic,Representative in Congress,9,Yvette D. Clarke,5
Kings,42,60,Democratic,Representative in Congress,9,Public Counter,20
Kings,42,60,Democratic,Representative in Congress,9,Manually Counted Emergency,0
Kings,42,60,Democratic,Representative in Congress,9,Absentee / Military,14
Kings,42,60,Democratic,Representative in Congress,9,Federal,0
Kings,42,60,Democratic,Representative in Congress,9,Affidavit,0
Kings,42,60,Democratic,Representative in Congress,9,Isiah James,1
Kings,42,60,Democratic,Representative in Congress,9,Chaim M. Deutsch,32
Kings,42,60,Democratic,Representative in Congress,9,Adem Bunkeddeko,0
Kings,42,60,Democratic,Representative in Congress,9,Lutchi Gayot,0
Kings,42,60,Democratic,Representative in Congress,9,Yvette D. Clarke,1
Kings,42,61,Democratic,Representative in Congress,9,Public Counter,108
Kings,42,61,Democratic,Representative in Congress,9,Manually Counted Emergency,0
Kings,42,61,Democratic,Representative in Congress,9,Absentee / Military,49
Kings,42,61,Democratic,Representative in Congress,9,Federal,0
Kings,42,61,Democratic,Representative in Congress,9,Affidavit,3
Kings,42,61,Democratic,Representative in Congress,9,Isiah James,14
Kings,42,61,Democratic,Representative in Congress,9,Chaim M. Deutsch,83
Kings,42,61,Democratic,Representative in Congress,9,Adem Bunkeddeko,14
Kings,42,61,Democratic,Representative in Congress,9,Lutchi Gayot,0
Kings,42,61,Democratic,Representative in Congress,9,Yvette D. Clarke,44
Kings,42,62,Democratic,Representative in Congress,9,Public Counter,129
Kings,42,62,Democratic,Representative in Congress,9,Manually Counted Emergency,0
Kings,42,62,Democratic,Representative in Congress,9,Absentee / Military,122
Kings,42,62,Democratic,Representative in Congress,9,Federal,0
Kings,42,62,Democratic,Representative in Congress,9,Affidavit,1
Kings,42,62,Democratic,Representative in Congress,9,Isiah James,2
Kings,42,62,Democratic,Representative in Congress,9,Chaim M. Deutsch,227
Kings,42,62,Democratic,Representative in Congress,9,Adem Bunkeddeko,6
Kings,42,62,Democratic,Representative in Congress,9,Lutchi Gayot,3
Kings,42,62,Democratic,Representative in Congress,9,Yvette D. Clarke,11
Kings,42,63,Democratic,Representative in Congress,9,Public Counter,177
Kings,42,63,Democratic,Representative in Congress,9,Manually Counted Emergency,0
Kings,42,63,Democratic,Representative in Congress,9,Absentee / Military,101
Kings,42,63,Democratic,Representative in Congress,9,Federal,1
Kings,42,63,Democratic,Representative in Congress,9,Affidavit,1
Kings,42,63,Democratic,Representative in Congress,9,Isiah James,13
Kings,42,63,Democratic,Representative in Congress,9,Chaim M. Deutsch,218
Kings,42,63,Democratic,Representative in Congress,9,Adem Bunkeddeko,9
Kings,42,63,Democratic,Representative in Congress,9,Lutchi Gayot,1
Kings,42,63,Democratic,Representative in Congress,9,Yvette D. Clarke,37
Kings,42,64,Democratic,Representative in Congress,9,Public Counter,183
Kings,42,64,Democratic,Representative in Congress,9,Manually Counted Emergency,0
Kings,42,64,Democratic,Representative in Congress,9,Absentee / Military,108
Kings,42,64,Democratic,Representative in Congress,9,Federal,0
Kings,42,64,Democratic,Representative in Congress,9,Affidavit,1
Kings,42,64,Democratic,Representative in Congress,9,Isiah James,1
Kings,42,64,Democratic,Representative in Congress,9,Chaim M. Deutsch,283
Kings,42,64,Democratic,Representative in Congress,9,Adem Bunkeddeko,2
Kings,42,64,Democratic,Representative in Congress,9,Lutchi Gayot,0
Kings,42,64,Democratic,Representative in Congress,9,Yvette D. Clarke,4
Kings,42,65,Democratic,Representative in Congress,9,Public Counter,115
Kings,42,65,Democratic,Representative in Congress,9,Manually Counted Emergency,0
Kings,42,65,Democratic,Representative in Congress,9,Absentee / Military,80
Kings,42,65,Democratic,Representative in Congress,9,Federal,0
Kings,42,65,Democratic,Representative in Congress,9,Affidavit,0
Kings,42,65,Democratic,Representative in Congress,9,Isiah James,1
Kings,42,65,Democratic,Representative in Congress,9,Chaim M. Deutsch,182
Kings,42,65,Democratic,Representative in Congress,9,Adem Bunkeddeko,2
Kings,42,65,Democratic,Representative in Congress,9,Lutchi Gayot,0
Kings,42,65,Democratic,Representative in Congress,9,Yvette D. Clarke,9
Kings,42,66,Democratic,Representative in Congress,9,Public Counter,92
Kings,42,66,Democratic,Representative in Congress,9,Manually Counted Emergency,0
Kings,42,66,Democratic,Representative in Congress,9,Absentee / Military,58
Kings,42,66,Democratic,Representative in Congress,9,Federal,1
Kings,42,66,Democratic,Representative in Congress,9,Affidavit,2
Kings,42,66,Democratic,Representative in Congress,9,Isiah James,1
Kings,42,66,Democratic,Representative in Congress,9,Chaim M. Deutsch,139
Kings,42,66,Democratic,Representative in Congress,9,Adem Bunkeddeko,4
Kings,42,66,Democratic,Representative in Congress,9,Lutchi Gayot,0
Kings,42,66,Democratic,Representative in Congress,9,Yvette D. Clarke,8
Kings,42,67,Democratic,Representative in Congress,9,Public Counter,71
Kings,42,67,Democratic,Representative in Congress,9,Manually Counted Emergency,0
Kings,42,67,Democratic,Representative in Congress,9,Absentee / Military,34
Kings,42,67,Democratic,Representative in Congress,9,Federal,3
Kings,42,67,Democratic,Representative in Congress,9,Affidavit,0
Kings,42,67,Democratic,Representative in Congress,9,Isiah James,8
Kings,42,67,Democratic,Representative in Congress,9,Chaim M. Deutsch,48
Kings,42,67,Democratic,Representative in Congress,9,Adem Bunkeddeko,8
Kings,42,67,Democratic,Representative in Congress,9,Lutchi Gayot,1
Kings,42,67,Democratic,Representative in Congress,9,Yvette D. Clarke,39
Kings,42,68,Democratic,Representative in Congress,9,Public Counter,116
Kings,42,68,Democratic,Representative in Congress,9,Manually Counted Emergency,0
Kings,42,68,Democratic,Representative in Congress,9,Absentee / Military,42
Kings,42,68,Democratic,Representative in Congress,9,Federal,0
Kings,42,68,Democratic,Representative in Congress,9,Affidavit,3
Kings,42,68,Democratic,Representative in Congress,9,Isiah James,9
Kings,42,68,Democratic,Representative in Congress,9,Chaim M. Deutsch,0
Kings,42,68,Democratic,Representative in Congress,9,Adem Bunkeddeko,33
Kings,42,68,Democratic,Representative in Congress,9,Lutchi Gayot,3
Kings,42,68,Democratic,Representative in Congress,9,Yvette D. Clarke,114
Kings,42,69,Democratic,Representative in Congress,9,Public Counter,36
Kings,42,69,Democratic,Representative in Congress,9,Manually Counted Emergency,0
Kings,42,69,Democratic,Representative in Congress,9,Absentee / Military,27
Kings,42,69,Democratic,Representative in Congress,9,Federal,2
Kings,42,69,Democratic,Representative in Congress,9,Affidavit,0
Kings,42,69,Democratic,Representative in Congress,9,Isiah James,1
Kings,42,69,Democratic,Representative in Congress,9,Chaim M. Deutsch,48
Kings,42,69,Democratic,Representative in Congress,9,Adem Bunkeddeko,0
Kings,42,69,Democratic,Representative in Congress,9,Lutchi Gayot,0
Kings,42,69,Democratic,Representative in Congress,9,Yvette D. Clarke,13
Kings,42,70,Democratic,Representative in Congress,9,Public Counter,126
Kings,42,70,Democratic,Representative in Congress,9,Manually Counted Emergency,0
Kings,42,70,Democratic,Representative in Congress,9,Absentee / Military,59
Kings,42,70,Democratic,Representative in Congress,9,Federal,0
Kings,42,70,Democratic,Representative in Congress,9,Affidavit,2
Kings,42,70,Democratic,Representative in Congress,9,Isiah James,21
Kings,42,70,Democratic,Representative in Congress,9,Chaim M. Deutsch,0
Kings,42,70,Democratic,Representative in Congress,9,Adem Bunkeddeko,43
Kings,42,70,Democratic,Representative in Congress,9,Lutchi Gayot,1
Kings,42,70,Democratic,Representative in Congress,9,Yvette D. Clarke,116
Kings,42,71,Democratic,Representative in Congress,9,Public Counter,143
Kings,42,71,Democratic,Representative in Congress,9,Manually Counted Emergency,0
Kings,42,71,Democratic,Representative in Congress,9,Absentee / Military,43
Kings,42,71,Democratic,Representative in Congress,9,Federal,0
Kings,42,71,Democratic,Representative in Congress,9,Affidavit,1
Kings,42,71,Democratic,Representative in Congress,9,Isiah James,16
Kings,42,71,Democratic,Representative in Congress,9,Chaim M. Deutsch,0
Kings,42,71,Democratic,Representative in Congress,9,Adem Bunkeddeko,22
Kings,42,71,Democratic,Representative in Congress,9,Lutchi Gayot,3
Kings,42,71,Democratic,Representative in Congress,9,Yvette D. Clarke,144
Kings,42,72,Democratic,Representative in Congress,9,Public Counter,163
Kings,42,72,Democratic,Representative in Congress,9,Manually Counted Emergency,0
Kings,42,72,Democratic,Representative in Congress,9,Absentee / Military,95
Kings,42,72,Democratic,Representative in Congress,9,Federal,0
Kings,42,72,Democratic,Representative in Congress,9,Affidavit,3
Kings,42,72,Democratic,Representative in Congress,9,Isiah James,36
Kings,42,72,Democratic,Representative in Congress,9,Chaim M. Deutsch,1
Kings,42,72,Democratic,Representative in Congress,9,Adem Bunkeddeko,82
Kings,42,72,Democratic,Representative in Congress,9,Lutchi Gayot,1
Kings,42,72,Democratic,Representative in Congress,9,Yvette D. Clarke,135
Kings,42,73,Democratic,Representative in Congress,9,Public Counter,178
Kings,42,73,Democratic,Representative in Congress,9,Manually Counted Emergency,0
Kings,42,73,Democratic,Representative in Congress,9,Absentee / Military,82
Kings,42,73,Democratic,Representative in Congress,9,Federal,0
Kings,42,73,Democratic,Representative in Congress,9,Affidavit,2
Kings,42,73,Democratic,Representative in Congress,9,Isiah James,29
Kings,42,73,Democratic,Representative in Congress,9,Chaim M. Deutsch,3
Kings,42,73,Democratic,Representative in Congress,9,Adem Bunkeddeko,44
Kings,42,73,Democratic,Representative in Congress,9,Lutchi Gayot,2
Kings,42,73,Democratic,Representative in Congress,9,Yvette D. Clarke,180
Kings,42,74,Democratic,Representative in Congress,9,Public Counter,122
Kings,42,74,Democratic,Representative in Congress,9,Manually Counted Emergency,0
Kings,42,74,Democratic,Representative in Congress,9,Absentee / Military,38
Kings,42,74,Democratic,Representative in Congress,9,Federal,0
Kings,42,74,Democratic,Representative in Congress,9,Affidavit,4
Kings,42,74,Democratic,Representative in Congress,9,Isiah James,14
Kings,42,74,Democratic,Representative in Congress,9,Chaim M. Deutsch,4
Kings,42,74,Democratic,Representative in Congress,9,Adem Bunkeddeko,12
Kings,42,74,Democratic,Representative in Congress,9,Lutchi Gayot,3
Kings,42,74,Democratic,Representative in Congress,9,Yvette D. Clarke,126
Kings,42,75,Democratic,Representative in Congress,9,Public Counter,161
Kings,42,75,Democratic,Representative in Congress,9,Manually Counted Emergency,0
Kings,42,75,Democratic,Representative in Congress,9,Absentee / Military,100
Kings,42,75,Democratic,Representative in Congress,9,Federal,2
Kings,42,75,Democratic,Representative in Congress,9,Affidavit,6
Kings,42,75,Democratic,Representative in Congress,9,Isiah James,23
Kings,42,75,Democratic,Representative in Congress,9,Chaim M. Deutsch,1
Kings,42,75,Democratic,Representative in Congress,9,Adem Bunkeddeko,99
Kings,42,75,Democratic,Representative in Congress,9,Lutchi Gayot,5
Kings,42,75,Democratic,Representative in Congress,9,Yvette D. Clarke,136
Kings,42,76,Democratic,Representative in Congress,9,Public Counter,80
Kings,42,76,Democratic,Representative in Congress,9,Manually Counted Emergency,0
Kings,42,76,Democratic,Representative in Congress,9,Absentee / Military,57
Kings,42,76,Democratic,Representative in Congress,9,Federal,1
Kings,42,76,Democratic,Representative in Congress,9,Affidavit,0
Kings,42,76,Democratic,Representative in Congress,9,Isiah James,16
Kings,42,76,Democratic,Representative in Congress,9,Chaim M. Deutsch,0
Kings,42,76,Democratic,Representative in Congress,9,Adem Bunkeddeko,49
Kings,42,76,Democratic,Representative in Congress,9,Lutchi Gayot,1
Kings,42,76,Democratic,Representative in Congress,9,Yvette D. Clarke,69
Kings,42,77,Democratic,Representative in Congress,9,Public Counter,126
Kings,42,77,Democratic,Representative in Congress,9,Manually Counted Emergency,0
Kings,42,77,Democratic,Representative in Congress,9,Absentee / Military,82
Kings,42,77,Democratic,Representative in Congress,9,Federal,0
Kings,42,77,Democratic,Representative in Congress,9,Affidavit,0
Kings,42,77,Democratic,Representative in Congress,9,Isiah James,16
Kings,42,77,Democratic,Representative in Congress,9,Chaim M. Deutsch,4
Kings,42,77,Democratic,Representative in Congress,9,Adem Bunkeddeko,57
Kings,42,77,Democratic,Representative in Congress,9,Lutchi Gayot,2
Kings,42,77,Democratic,Representative in Congress,9,Yvette D. Clarke,126
Kings,42,78,Democratic,Representative in Congress,9,Public Counter,117
Kings,42,78,Democratic,Representative in Congress,9,Manually Counted Emergency,0
Kings,42,78,Democratic,Representative in Congress,9,Absentee / Military,86
Kings,42,78,Democratic,Representative in Congress,9,Federal,0
Kings,42,78,Democratic,Representative in Congress,9,Affidavit,5
Kings,42,78,Democratic,Representative in Congress,9,Isiah James,10
Kings,42,78,Democratic,Representative in Congress,9,Chaim M. Deutsch,3
Kings,42,78,Democratic,Representative in Congress,9,Adem Bunkeddeko,83
Kings,42,78,Democratic,Representative in Congress,9,Lutchi Gayot,1
Kings,42,78,Democratic,Representative in Congress,9,Yvette D. Clarke,105
Kings,42,79,Democratic,Representative in Congress,9,Public Counter,148
Kings,42,79,Democratic,Representative in Congress,9,Manually Counted Emergency,0
Kings,42,79,Democratic,Representative in Congress,9,Absentee / Military,67
Kings,42,79,Democratic,Representative in Congress,9,Federal,0
Kings,42,79,Democratic,Representative in Congress,9,Affidavit,1
Kings,42,79,Democratic,Representative in Congress,9,Isiah James,37
Kings,42,79,Democratic,Representative in Congress,9,Chaim M. Deutsch,1
Kings,42,79,Democratic,Representative in Congress,9,Adem Bunkeddeko,38
Kings,42,79,Democratic,Representative in Congress,9,Lutchi Gayot,2
Kings,42,79,Democratic,Representative in Congress,9,Yvette D. Clarke,138
Kings,42,80,Democratic,Representative in Congress,9,Public Counter,138
Kings,42,80,Democratic,Representative in Congress,9,Manually Counted Emergency,0
Kings,42,80,Democratic,Representative in Congress,9,Absentee / Military,35
Kings,42,80,Democratic,Representative in Congress,9,Federal,0
Kings,42,80,Democratic,Representative in Congress,9,Affidavit,0
Kings,42,80,Democratic,Representative in Congress,9,Isiah James,9
Kings,42,80,Democratic,Representative in Congress,9,Chaim M. Deutsch,2
Kings,42,80,Democratic,Representative in Congress,9,Adem Bunkeddeko,24
Kings,42,80,Democratic,Representative in Congress,9,Lutchi Gayot,2
Kings,42,80,Democratic,Representative in Congress,9,Yvette D. Clarke,133
Kings,42,80,Democratic,Representative in Congress,9,Scattered,1
Kings,42,81,Democratic,Representative in Congress,9,Public Counter,127
Kings,42,81,Democratic,Representative in Congress,9,Manually Counted Emergency,0
Kings,42,81,Democratic,Representative in Congress,9,Absentee / Military,26
Kings,42,81,Democratic,Representative in Congress,9,Federal,0
Kings,42,81,Democratic,Representative in Congress,9,Affidavit,4
Kings,42,81,Democratic,Representative in Congress,9,Isiah James,13
Kings,42,81,Democratic,Representative in Congress,9,Chaim M. Deutsch,1
Kings,42,81,Democratic,Representative in Congress,9,Adem Bunkeddeko,16
Kings,42,81,Democratic,Representative in Congress,9,Lutchi Gayot,4
Kings,42,81,Democratic,Representative in Congress,9,Yvette D. Clarke,115
Kings,42,81,Democratic,Representative in Congress,9,Scattered,1
Kings,42,82,Democratic,Representative in Congress,9,Public Counter,50
Kings,42,82,Democratic,Representative in Congress,9,Manually Counted Emergency,0
Kings,42,82,Democratic,Representative in Congress,9,Absentee / Military,26
Kings,42,82,Democratic,Representative in Congress,9,Federal,0
Kings,42,82,Democratic,Representative in Congress,9,Affidavit,1
Kings,42,82,Democratic,Representative in Congress,9,Isiah James,4
Kings,42,82,Democratic,Representative in Congress,9,Chaim M. Deutsch,18
Kings,42,82,Democratic,Representative in Congress,9,Adem Bunkeddeko,7
Kings,42,82,Democratic,Representative in Congress,9,Lutchi Gayot,0
Kings,42,82,Democratic,Representative in Congress,9,Yvette D. Clarke,46
Kings,43,1,Democratic,Representative in Congress,9,Public Counter,209
Kings,43,1,Democratic,Representative in Congress,9,Manually Counted Emergency,0
Kings,43,1,Democratic,Representative in Congress,9,Absentee / Military,144
Kings,43,1,Democratic,Representative in Congress,9,Federal,1
Kings,43,1,Democratic,Representative in Congress,9,Affidavit,3
Kings,43,1,Democratic,Representative in Congress,9,Isiah James,48
Kings,43,1,Democratic,Representative in Congress,9,Chaim M. Deutsch,1
Kings,43,1,Democratic,Representative in Congress,9,Adem Bunkeddeko,128
Kings,43,1,Democratic,Representative in Congress,9,Lutchi Gayot,3
Kings,43,1,Democratic,Representative in Congress,9,Yvette D. Clarke,164
Kings,43,2,Democratic,Representative in Congress,9,Public Counter,98
Kings,43,2,Democratic,Representative in Congress,9,Manually Counted Emergency,0
Kings,43,2,Democratic,Representative in Congress,9,Absentee / Military,104
Kings,43,2,Democratic,Representative in Congress,9,Federal,0
Kings,43,2,Democratic,Representative in Congress,9,Affidavit,5
Kings,43,2,Democratic,Representative in Congress,9,Isiah James,18
Kings,43,2,Democratic,Representative in Congress,9,Chaim M. Deutsch,0
Kings,43,2,Democratic,Representative in Congress,9,Adem Bunkeddeko,102
Kings,43,2,Democratic,Representative in Congress,9,Lutchi Gayot,1
Kings,43,2,Democratic,Representative in Congress,9,Yvette D. Clarke,80
Kings,43,3,Democratic,Representative in Congress,9,Public Counter,171
Kings,43,3,Democratic,Representative in Congress,9,Manually Counted Emergency,0
Kings,43,3,Democratic,Representative in Congress,9,Absentee / Military,110
Kings,43,3,Democratic,Representative in Congress,9,Federal,1
Kings,43,3,Democratic,Representative in Congress,9,Affidavit,2
Kings,43,3,Democratic,Representative in Congress,9,Isiah James,32
Kings,43,3,Democratic,Representative in Congress,9,Chaim M. Deutsch,2
Kings,43,3,Democratic,Representative in Congress,9,Adem Bunkeddeko,92
Kings,43,3,Democratic,Representative in Congress,9,Lutchi Gayot,3
Kings,43,3,Democratic,Representative in Congress,9,Yvette D. Clarke,151
Kings,43,4,Democratic,Representative in Congress,9,Public Counter,152
Kings,43,4,Democratic,Representative in Congress,9,Manually Counted Emergency,0
Kings,43,4,Democratic,Representative in Congress,9,Absentee / Military,135
Kings,43,4,Democratic,Representative in Congress,9,Federal,0
Kings,43,4,Democratic,Representative in Congress,9,Affidavit,1
Kings,43,4,Democratic,Representative in Congress,9,Isiah James,39
Kings,43,4,Democratic,Representative in Congress,9,Chaim M. Deutsch,1
Kings,43,4,Democratic,Representative in Congress,9,Adem Bunkeddeko,83
Kings,43,4,Democratic,Representative in Congress,9,Lutchi Gayot,4
Kings,43,4,Democratic,Representative in Congress,9,Yvette D. Clarke,147
Kings,43,4,Democratic,Representative in Congress,9,Scattered,1
Kings,43,5,Democratic,Representative in Congress,9,Public Counter,101
Kings,43,5,Democratic,Representative in Congress,9,Manually Counted Emergency,0
Kings,43,5,Democratic,Representative in Congress,9,Absentee / Military,91
Kings,43,5,Democratic,Representative in Congress,9,Federal,0
Kings,43,5,Democratic,Representative in Congress,9,Affidavit,0
Kings,43,5,Democratic,Representative in Congress,9,Isiah James,39
Kings,43,5,Democratic,Representative in Congress,9,Chaim M. Deutsch,1
Kings,43,5,Democratic,Representative in Congress,9,Adem Bunkeddeko,45
Kings,43,5,Democratic,Representative in Congress,9,Lutchi Gayot,1
Kings,43,5,Democratic,Representative in Congress,9,Yvette D. Clarke,100
Kings,43,6,Democratic,Representative in Congress,9,Public Counter,159
Kings,43,6,Democratic,Representative in Congress,9,Manually Counted Emergency,0
Kings,43,6,Democratic,Representative in Congress,9,Absentee / Military,119
Kings,43,6,Democratic,Representative in Congress,9,Federal,0
Kings,43,6,Democratic,Representative in Congress,9,Affidavit,4
Kings,43,6,Democratic,Representative in Congress,9,Isiah James,38
Kings,43,6,Democratic,Representative in Congress,9,Chaim M. Deutsch,0
Kings,43,6,Democratic,Representative in Congress,9,Adem Bunkeddeko,106
Kings,43,6,Democratic,Representative in Congress,9,Lutchi Gayot,1
Kings,43,6,Democratic,Representative in Congress,9,Yvette D. Clarke,128
Kings,43,7,Democratic,Representative in Congress,9,Public Counter,138
Kings,43,7,Democratic,Representative in Congress,9,Manually Counted Emergency,0
Kings,43,7,Democratic,Representative in Congress,9,Absentee / Military,109
Kings,43,7,Democratic,Representative in Congress,9,Federal,0
Kings,43,7,Democratic,Representative in Congress,9,Affidavit,3
Kings,43,7,Democratic,Representative in Congress,9,Isiah James,27
Kings,43,7,Democratic,Representative in Congress,9,Chaim M. Deutsch,1
Kings,43,7,Democratic,Representative in Congress,9,Adem Bunkeddeko,94
Kings,43,7,Democratic,Representative in Congress,9,Lutchi Gayot,1
Kings,43,7,Democratic,Representative in Congress,9,Yvette D. Clarke,119
Kings,43,7,Democratic,Representative in Congress,9,Scattered,2
Kings,43,8,Democratic,Representative in Congress,9,Public Counter,126
Kings,43,8,Democratic,Representative in Congress,9,Manually Counted Emergency,0
Kings,43,8,Democratic,Representative in Congress,9,Absentee / Military,62
Kings,43,8,Democratic,Representative in Congress,9,Federal,0
Kings,43,8,Democratic,Representative in Congress,9,Affidavit,4
Kings,43,8,Democratic,Representative in Congress,9,Isiah James,21
Kings,43,8,Democratic,Representative in Congress,9,Chaim M. Deutsch,2
Kings,43,8,Democratic,Representative in Congress,9,Adem Bunkeddeko,51
Kings,43,8,Democratic,Representative in Congress,9,Lutchi Gayot,3
Kings,43,8,Democratic,Representative in Congress,9,Yvette D. Clarke,114
Kings,43,9,Democratic,Representative in Congress,9,Public Counter,130
Kings,43,9,Democratic,Representative in Congress,9,Manually Counted Emergency,0
Kings,43,9,Democratic,Representative in Congress,9,Absentee / Military,54
Kings,43,9,Democratic,Representative in Congress,9,Federal,0
Kings,43,9,Democratic,Representative in Congress,9,Affidavit,0
Kings,43,9,Democratic,Representative in Congress,9,Isiah James,17
Kings,43,9,Democratic,Representative in Congress,9,Chaim M. Deutsch,0
Kings,43,9,Democratic,Representative in Congress,9,Adem Bunkeddeko,44
Kings,43,9,Democratic,Representative in Congress,9,Lutchi Gayot,1
Kings,43,9,Democratic,Representative in Congress,9,Yvette D. Clarke,119
Kings,43,10,Democratic,Representative in Congress,9,Public Counter,72
Kings,43,10,Democratic,Representative in Congress,9,Manually Counted Emergency,0
Kings,43,10,Democratic,Representative in Congress,9,Absentee / Military,35
Kings,43,10,Democratic,Representative in Congress,9,Federal,0
Kings,43,10,Democratic,Representative in Congress,9,Affidavit,1
Kings,43,10,Democratic,Representative in Congress,9,Isiah James,11
Kings,43,10,Democratic,Representative in Congress,9,Chaim M. Deutsch,0
Kings,43,10,Democratic,Representative in Congress,9,Adem Bunkeddeko,17
Kings,43,10,Democratic,Representative in Congress,9,Lutchi Gayot,1
Kings,43,10,Democratic,Representative in Congress,9,Yvette D. Clarke,75
Kings,43,11,Democratic,Representative in Congress,9,Public Counter,217
Kings,43,11,Democratic,Representative in Congress,9,Manually Counted Emergency,0
Kings,43,11,Democratic,Representative in Congress,9,Absentee / Military,57
Kings,43,11,Democratic,Representative in Congress,9,Federal,0
Kings,43,11,Democratic,Representative in Congress,9,Affidavit,2
Kings,43,11,Democratic,Representative in Congress,9,Isiah James,17
Kings,43,11,Democratic,Representative in Congress,9,Chaim M. Deutsch,68
Kings,43,11,Democratic,Representative in Congress,9,Adem Bunkeddeko,30
Kings,43,11,Democratic,Representative in Congress,9,Lutchi Gayot,1
Kings,43,11,Democratic,Representative in Congress,9,Yvette D. Clarke,148
Kings,43,12,Democratic,Representative in Congress,9,Public Counter,199
Kings,43,12,Democratic,Representative in Congress,9,Manually Counted Emergency,0
Kings,43,12,Democratic,Representative in Congress,9,Absentee / Military,86
Kings,43,12,Democratic,Representative in Congress,9,Federal,0
Kings,43,12,Democratic,Representative in Congress,9,Affidavit,4
Kings,43,12,Democratic,Representative in Congress,9,Isiah James,57
Kings,43,12,Democratic,Representative in Congress,9,Chaim M. Deutsch,2
Kings,43,12,Democratic,Representative in Congress,9,Adem Bunkeddeko,75
Kings,43,12,Democratic,Representative in Congress,9,Lutchi Gayot,1
Kings,43,12,Democratic,Representative in Congress,9,Yvette D. Clarke,146
Kings,43,13,Democratic,Representative in Congress,9,Public Counter,140
Kings,43,13,Democratic,Representative in Congress,9,Manually Counted Emergency,0
Kings,43,13,Democratic,Representative in Congress,9,Absentee / Military,43
Kings,43,13,Democratic,Representative in Congress,9,Federal,0
Kings,43,13,Democratic,Representative in Congress,9,Affidavit,0
Kings,43,13,Democratic,Representative in Congress,9,Isiah James,11
Kings,43,13,Democratic,Representative in Congress,9,Chaim M. Deutsch,81
Kings,43,13,Democratic,Representative in Congress,9,Adem Bunkeddeko,12
Kings,43,13,Democratic,Representative in Congress,9,Lutchi Gayot,3
Kings,43,13,Democratic,Representative in Congress,9,Yvette D. Clarke,72
Kings,43,14,Democratic,Representative in Congress,9,Public Counter,199
Kings,43,14,Democratic,Representative in Congress,9,Manually Counted Emergency,0
Kings,43,14,Democratic,Representative in Congress,9,Absentee / Military,129
Kings,43,14,Democratic,Representative in Congress,9,Federal,0
Kings,43,14,Democratic,Representative in Congress,9,Affidavit,2
Kings,43,14,Democratic,Representative in Congress,9,Isiah James,39
Kings,43,14,Democratic,Representative in Congress,9,Chaim M. Deutsch,0
Kings,43,14,Democratic,Representative in Congress,9,Adem Bunkeddeko,104
Kings,43,14,Democratic,Representative in Congress,9,Lutchi Gayot,4
Kings,43,14,Democratic,Representative in Congress,9,Yvette D. Clarke,173
Kings,43,15,Democratic,Representative in Congress,9,Public Counter,140
Kings,43,15,Democratic,Representative in Congress,9,Manually Counted Emergency,0
Kings,43,15,Democratic,Representative in Congress,9,Absentee / Military,66
Kings,43,15,Democratic,Representative in Congress,9,Federal,0
Kings,43,15,Democratic,Representative in Congress,9,Affidavit,1
Kings,43,15,Democratic,Representative in Congress,9,Isiah James,24
Kings,43,15,Democratic,Representative in Congress,9,Chaim M. Deutsch,5
Kings,43,15,Democratic,Representative in Congress,9,Adem Bunkeddeko,59
Kings,43,15,Democratic,Representative in Congress,9,Lutchi Gayot,4
Kings,43,15,Democratic,Representative in Congress,9,Yvette D. Clarke,113
Kings,43,16,Democratic,Representative in Congress,9,Public Counter,144
Kings,43,16,Democratic,Representative in Congress,9,Manually Counted Emergency,0
Kings,43,16,Democratic,Representative in Congress,9,Absentee / Military,110
Kings,43,16,Democratic,Representative in Congress,9,Federal,0
Kings,43,16,Democratic,Representative in Congress,9,Affidavit,0
