county,precinct,office,district,candidate,party,early_voting,election_day,absentee,votes
Cortland,Virgil-1,U.S. House,22,Anthony J. Brindisi,WOR,6,12,2,20
Cortland,Virgil-2,U.S. House,22,Anthony J. Brindisi,WOR,8,14,3,25
Cortland,Lapeer,U.S. House,22,Anthony J. Brindisi,WOR,0,7,3,10
Cortland,Marathon-1,U.S. House,22,Anthony J. Brindisi,WOR,4,6,4,14
Cortland,Marathon-2,U.S. House,22,Anthony J. Brindisi,WOR,1,6,5,12
Cortland,Cuyler,U.S. House,22,Anthony J. Brindisi,WOR,1,10,4,15
Cortland,Solon,U.S. House,22,Anthony J. Brindisi,WOR,3,6,10,19
Cortland,Truxton,U.S. House,22,Anthony J. Brindisi,WOR,0,14,3,17
Cortland,Cincinnatus,U.S. House,22,Anthony J. Brindisi,WOR,1,7,2,10
Cortland,Freetown,U.S. House,22,Anthony J. Brindisi,WOR,0,9,6,15
Cortland,Taylor,U.S. House,22,Anthony J. Brindisi,WOR,0,5,2,7
Cortland,Willet,U.S. House,22,Anthony J. Brindisi,WOR,0,8,2,10
Cortland,Cortland Ward 1 ED 1,U.S. House,22,Keith D. Price Jr.,LBT,2,8,1,11
Cortland,Cortland Ward 1 ED 3,U.S. House,22,Keith D. Price Jr.,LBT,2,7,5,14
Cortland,Cortland Ward 2 ED 3,U.S. House,22,Keith D. Price Jr.,LBT,0,1,1,2
Cortland,Cortland Ward 3 ED 2,U.S. House,22,Keith D. Price Jr.,LBT,1,5,0,6
Cortland,Cortland Ward 2 ED 1,U.S. House,22,Keith D. Price Jr.,LBT,2,8,3,13
Cortland,Cortland Ward 3 ED 3,U.S. House,22,Keith D. Price Jr.,LBT,0,1,1,2
Cortland,Cortland Ward 5 ED 1,U.S. House,22,Keith D. Price Jr.,LBT,0,1,0,1
Cortland,Cortland Ward 6 ED 2,U.S. House,22,Keith D. Price Jr.,LBT,1,3,1,5
Cortland,Cortland Ward 3 ED 1,U.S. House,22,Keith D. Price Jr.,LBT,1,2,0,3
Cortland,Cortland Ward 3 ED 4,U.S. House,22,Keith D. Price Jr.,LBT,0,1,0,1
Cortland,Cortland Ward 4 ED 1,U.S. House,22,Keith D. Price Jr.,LBT,2,6,0,8
Cortland,Cortland Ward 5 ED 3,U.S. House,22,Keith D. Price Jr.,LBT,0,1,0,1
Cortland,Cortland Ward 3 ED 5,U.S. House,22,Keith D. Price Jr.,LBT,0,1,0,1
Cortland,Cortland Ward 4 ED 2,U.S. House,22,Keith D. Price Jr.,LBT,1,2,1,4
Cortland,Cortland Ward 4 ED 3,U.S. House,22,Keith D. Price Jr.,LBT,0,0,0,0
Cortland,Cortland Ward 5 ED 4,U.S. House,22,Keith D. Price Jr.,LBT,2,13,2,17
Cortland,Cortland Ward 5 ED 2,U.S. House,22,Keith D. Price Jr.,LBT,2,8,3,13
Cortland,Cortland Ward 7 ED 3,U.S. House,22,Keith D. Price Jr.,LBT,0,0,0,0
Cortland,Cortland Ward 8 ED 1,U.S. House,22,Keith D. Price Jr.,LBT,2,8,9,19
Cortland,Cortland Ward 7 ED 1,U.S. House,22,Keith D. Price Jr.,LBT,8,14,5,27
Cortland,Cortland Ward 8 ED 2,U.S. House,22,Keith D. Price Jr.,LBT,2,3,3,8
Cortland,Cortland Ward 1 ED 2,U.S. House,22,Keith D. Price Jr.,LBT,0,1,0,1
Cortland,Cortland Ward 2 ED 2,U.S. House,22,Keith D. Price Jr.,LBT,2,0,3,5
Cortland,Cortland Ward 6 ED 1,U.S. House,22,Keith D. Price Jr.,LBT,5,8,6,19
Cortland,Cortland Ward 7 ED 2,U.S. House,22,Keith D. Price Jr.,LBT,0,0,0,0
Cortland,Preble,U.S. House,22,Keith D. Price Jr.,LBT,0,16,3,19
Cortland,Scott,U.S. House,22,Keith D. Price Jr.,LBT,2,15,3,20
Cortland,Homer-1,U.S. House,22,Keith D. Price Jr.,LBT,0,5,3,8
Cortland,Homer-2,U.S. House,22,Keith D. Price Jr.,LBT,7,15,4,26
Cortland,Homer-3,U.S. House,22,Keith D. Price Jr.,LBT,2,10,5,17
Cortland,Homer-4,U.S. House,22,Keith D. Price Jr.,LBT,3,9,5,17
Cortland,Homer-5,U.S. House,22,Keith D. Price Jr.,LBT,3,16,6,25
Cortland,Cortlandville-1,U.S. House,22,Keith D. Price Jr.,LBT,2,7,3,12
Cortland,Cortlandville-2,U.S. House,22,Keith D. Price Jr.,LBT,4,4,7,15
Cortland,Cortlandville-3,U.S. House,22,Keith D. Price Jr.,LBT,2,7,2,11
Cortland,Cortlandville-4,U.S. House,22,Keith D. Price Jr.,LBT,3,18,8,29
Cortland,Cortlandville-5,U.S. House,22,Keith D. Price Jr.,LBT,0,4,3,7
Cortland,Cortlandville-6,U.S. House,22,Keith D. Price Jr.,LBT,4,11,7,22
Cortland,Harford,U.S. House,22,Keith D. Price Jr.,LBT,0,19,5,24
Cortland,Virgil-1,U.S. House,22,Keith D. Price Jr.,LBT,1,11,4,16
Cortland,Virgil-2,U.S. House,22,Keith D. Price Jr.,LBT,4,16,3,23
Cortland,Lapeer,U.S. House,22,Keith D. Price Jr.,LBT,0,9,0,9
Cortland,Marathon-1,U.S. House,22,Keith D. Price Jr.,LBT,1,15,2,18
Cortland,Marathon-2,U.S. House,22,Keith D. Price Jr.,LBT,0,14,4,18
Cortland,Cuyler,U.S. House,22,Keith D. Price Jr.,LBT,0,17,3,20
Cortland,Solon,U.S. House,22,Keith D. Price Jr.,LBT,0,11,1,12
Cortland,Truxton,U.S. House,22,Keith D. Price Jr.,LBT,1,15,3,19
Cortland,Cincinnatus,U.S. House,22,Keith D. Price Jr.,LBT,1,8,4,13
Cortland,Freetown,U.S. House,22,Keith D. Price Jr.,LBT,0,15,1,16
Cortland,Taylor,U.S. House,22,Keith D. Price Jr.,LBT,0,3,0,3
Cortland,Willet,U.S. House,22,Keith D. Price Jr.,LBT,0,12,1,13
Cortland,Cortland Ward 1 ED 1,U.S. House,22,Anthony J. Brindisi,IND,4,8,10,22
Cortland,Cortland Ward 1 ED 3,U.S. House,22,Anthony J. Brindisi,IND,2,2,1,5
Cortland,Cortland Ward 2 ED 3,U.S. House,22,Anthony J. Brindisi,IND,0,1,1,2
Cortland,Cortland Ward 3 ED 2,U.S. House,22,Anthony J. Brindisi,IND,0,1,1,2
Cortland,Cortland Ward 2 ED 1,U.S. House,22,Anthony J. Brindisi,IND,2,4,4,10
Cortland,Cortland Ward 3 ED 3,U.S. House,22,Anthony J. Brindisi,IND,0,2,0,2
Cortland,Cortland Ward 5 ED 1,U.S. House,22,Anthony J. Brindisi,IND,0,0,0,0
Cortland,Cortland Ward 6 ED 2,U.S. House,22,Anthony J. Brindisi,IND,0,1,1,2
Cortland,Cortland Ward 3 ED 1,U.S. House,22,Anthony J. Brindisi,IND,0,2,1,3
Cortland,Cortland Ward 3 ED 4,U.S. House,22,Anthony J. Brindisi,IND,0,1,0,1
Cortland,Cortland Ward 4 ED 1,U.S. House,22,Anthony J. Brindisi,IND,0,2,4,6
Cortland,Cortland Ward 5 ED 3,U.S. House,22,Anthony J. Brindisi,IND,0,1,0,1
Cortland,Cortland Ward 3 ED 5,U.S. House,22,Anthony J. Brindisi,IND,1,0,2,3
Cortland,Cortland Ward 4 ED 2,U.S. House,22,Anthony J. Brindisi,IND,1,1,1,3
Cortland,Cortland Ward 4 ED 3,U.S. House,22,Anthony J. Brindisi,IND,0,0,0,0
Cortland,Cortland Ward 5 ED 4,U.S. House,22,Anthony J. Brindisi,IND,3,4,1,8
Cortland,Cortland Ward 5 ED 2,U.S. House,22,Anthony J. Brindisi,IND,3,5,4,12
Cortland,Cortland Ward 7 ED 3,U.S. House,22,Anthony J. Brindisi,IND,1,0,0,1
Cortland,Cortland Ward 8 ED 1,U.S. House,22,Anthony J. Brindisi,IND,2,9,12,23
Cortland,Cortland Ward 7 ED 1,U.S. House,22,Anthony J. Brindisi,IND,7,8,12,27
Cortland,Cortland Ward 8 ED 2,U.S. House,22,Anthony J. Brindisi,IND,2,3,1,6
Cortland,Cortland Ward 1 ED 2,U.S. House,22,Anthony J. Brindisi,IND,0,2,0,2
Cortland,Cortland Ward 2 ED 2,U.S. House,22,Anthony J. Brindisi,IND,0,0,0,0
Cortland,Cortland Ward 6 ED 1,U.S. House,22,Anthony J. Brindisi,IND,6,7,4,17
Cortland,Cortland Ward 7 ED 2,U.S. House,22,Anthony J. Brindisi,IND,2,0,0,2
Cortland,Preble,U.S. House,22,Anthony J. Brindisi,IND,0,9,7,16
Cortland,Scott,U.S. House,22,Anthony J. Brindisi,IND,2,4,6,12
Cortland,Homer-1,U.S. House,22,Anthony J. Brindisi,IND,0,6,0,6
Cortland,Homer-2,U.S. House,22,Anthony J. Brindisi,IND,7,7,7,21
Cortland,Homer-3,U.S. House,22,Anthony J. Brindisi,IND,3,4,3,10
Cortland,Homer-4,U.S. House,22,Anthony J. Brindisi,IND,3,3,2,8
Cortland,Homer-5,U.S. House,22,Anthony J. Brindisi,IND,4,18,9,31
Cortland,Cortlandville-1,U.S. House,22,Anthony J. Brindisi,IND,5,8,7,20
Cortland,Cortlandville-2,U.S. House,22,Anthony J. Brindisi,IND,4,6,5,15
Cortland,Cortlandville-3,U.S. House,22,Anthony J. Brindisi,IND,3,2,1,6
Cortland,Cortlandville-4,U.S. House,22,Anthony J. Brindisi,IND,4,6,5,15
Cortland,Cortlandville-5,U.S. House,22,Anthony J. Brindisi,IND,1,3,2,6
Cortland,Cortlandville-6,U.S. House,22,Anthony J. Brindisi,IND,1,7,5,13
Cortland,Harford,U.S. House,22,Anthony J. Brindisi,IND,2,4,1,7
Cortland,Virgil-1,U.S. House,22,Anthony J. Brindisi,IND,1,6,1,8
Cortland,Virgil-2,U.S. House,22,Anthony J. Brindisi,IND,2,8,10,20
Cortland,Lapeer,U.S. House,22,Anthony J. Brindisi,IND,0,5,2,7
Cortland,Marathon-1,U.S. House,22,Anthony J. Brindisi,IND,0,5,4,9
Cortland,Marathon-2,U.S. House,22,Anthony J. Brindisi,IND,0,4,3,7
Cortland,Cuyler,U.S. House,22,Anthony J. Brindisi,IND,1,5,2,8
Cortland,Solon,U.S. House,22,Anthony J. Brindisi,IND,0,6,2,8
Cortland,Truxton,U.S. House,22,Anthony J. Brindisi,IND,2,8,0,10
Cortland,Cincinnatus,U.S. House,22,Anthony J. Brindisi,IND,0,6,1,7
Cortland,Freetown,U.S. House,22,Anthony J. Brindisi,IND,0,4,0,4
Cortland,Taylor,U.S. House,22,Anthony J. Brindisi,IND,0,3,0,3
Cortland,Willet,U.S. House,22,Anthony J. Brindisi,IND,0,3,1,4
Cortland,Cortland Ward 1 ED 1,U.S. House,22,Write-ins,,0,0,0,0
Cortland,Cortland Ward 1 ED 3,U.S. House,22,Write-ins,,0,0,0,0
Cortland,Cortland Ward 2 ED 3,U.S. House,22,Write-ins,,0,0,0,0
Cortland,Cortland Ward 3 ED 2,U.S. House,22,Write-ins,,0,0,0,0
Cortland,Cortland Ward 2 ED 1,U.S. House,22,Write-ins,,0,0,0,0
Cortland,Cortland Ward 3 ED 3,U.S. House,22,Write-ins,,0,0,0,0
Cortland,Cortland Ward 5 ED 1,U.S. House,22,Write-ins,,0,0,0,0
Cortland,Cortland Ward 6 ED 2,U.S. House,22,Write-ins,,0,0,0,0
Cortland,Cortland Ward 3 ED 1,U.S. House,22,Write-ins,,1,0,0,1
Cortland,Cortland Ward 3 ED 4,U.S. House,22,Write-ins,,0,0,0,0
Cortland,Cortland Ward 4 ED 1,U.S. House,22,Write-ins,,0,0,0,0
Cortland,Cortland Ward 5 ED 3,U.S. House,22,Write-ins,,0,0,0,0
Cortland,Cortland Ward 3 ED 5,U.S. House,22,Write-ins,,0,0,0,0
Cortland,Cortland Ward 4 ED 2,U.S. House,22,Write-ins,,0,0,0,0
Cortland,Cortland Ward 4 ED 3,U.S. House,22,Write-ins,,0,0,0,0
Cortland,Cortland Ward 5 ED 4,U.S. House,22,Write-ins,,0,0,0,0
Cortland,Cortland Ward 5 ED 2,U.S. House,22,Write-ins,,0,0,0,0
Cortland,Cortland Ward 7 ED 3,U.S. House,22,Write-ins,,0,0,0,0
Cortland,Cortland Ward 8 ED 1,U.S. House,22,Write-ins,,0,0,0,0
Cortland,Cortland Ward 7 ED 1,U.S. House,22,Write-ins,,0,0,1,1
Cortland,Cortland Ward 8 ED 2,U.S. House,22,Write-ins,,0,0,0,0
Cortland,Cortland Ward 1 ED 2,U.S. House,22,Write-ins,,0,0,0,0
Cortland,Cortland Ward 2 ED 2,U.S. House,22,Write-ins,,0,0,0,0
Cortland,Cortland Ward 6 ED 1,U.S. House,22,Write-ins,,0,0,1,1
Cortland,Cortland Ward 7 ED 2,U.S. House,22,Write-ins,,0,0,0,0
Cortland,Preble,U.S. House,22,Write-ins,,0,0,0,0
Cortland,Scott,U.S. House,22,Write-ins,,0,0,0,0
Cortland,Homer-1,U.S. House,22,Write-ins,,0,0,0,0
Cortland,Homer-2,U.S. House,22,Write-ins,,0,0,0,0
Cortland,Homer-3,U.S. House,22,Write-ins,,0,0,0,0
Cortland,Homer-4,U.S. House,22,Write-ins,,0,0,0,0
Cortland,Homer-5,U.S. House,22,Write-ins,,0,0,0,0
Cortland,Cortlandville-1,U.S. House,22,Write-ins,,0,0,0,0
Cortland,Cortlandville-2,U.S. House,22,Write-ins,,0,0,0,0
Cortland,Cortlandville-3,U.S. House,22,Write-ins,,0,0,0,0
Cortland,Cortlandville-4,U.S. House,22,Write-ins,,0,0,0,0
Cortland,Cortlandville-5,U.S. House,22,Write-ins,,0,0,0,0
Cortland,Cortlandville-6,U.S. House,22,Write-ins,,0,1,0,1
Cortland,Harford,U.S. House,22,Write-ins,,0,0,0,0
Cortland,Virgil-1,U.S. House,22,Write-ins,,0,0,0,0
Cortland,Virgil-2,U.S. House,22,Write-ins,,0,0,0,0
Cortland,Lapeer,U.S. House,22,Write-ins,,0,0,0,0
Cortland,Marathon-1,U.S. House,22,Write-ins,,0,0,0,0
Cortland,Marathon-2,U.S. House,22,Write-ins,,0,1,0,1
Cortland,Cuyler,U.S. House,22,Write-ins,,0,0,1,1
Cortland,Solon,U.S. House,22,Write-ins,,0,0,0,0
Cortland,Truxton,U.S. House,22,Write-ins,,0,0,0,0
Cortland,Cincinnatus,U.S. House,22,Write-ins,,0,0,0,0
Cortland,Freetown,U.S. House,22,Write-ins,,0,0,0,0
Cortland,Taylor,U.S. House,22,Write-ins,,0,0,0,0
Cortland,Willet,U.S. House,22,Write-ins,,0,0,0,0
Cortland,Cortland Ward 1 ED 1,U.S. House,22,Void,,0,0,0,0
Cortland,Cortland Ward 1 ED 3,U.S. House,22,Void,,0,0,0,0
Cortland,Cortland Ward 2 ED 3,U.S. House,22,Void,,1,0,0,1
Cortland,Cortland Ward 3 ED 2,U.S. House,22,Void,,0,0,0,0
Cortland,Cortland Ward 2 ED 1,U.S. House,22,Void,,0,0,0,0
Cortland,Cortland Ward 3 ED 3,U.S. House,22,Void,,0,0,0,0
Cortland,Cortland Ward 5 ED 1,U.S. House,22,Void,,0,0,0,0
Cortland,Cortland Ward 6 ED 2,U.S. House,22,Void,,0,0,0,0
Cortland,Cortland Ward 3 ED 1,U.S. House,22,Void,,0,0,0,0
Cortland,Cortland Ward 3 ED 4,U.S. House,22,Void,,0,0,0,0
Cortland,Cortland Ward 4 ED 1,U.S. House,22,Void,,0,0,0,0
Cortland,Cortland Ward 5 ED 3,U.S. House,22,Void,,0,0,0,0
Cortland,Cortland Ward 3 ED 5,U.S. House,22,Void,,0,1,0,1
Cortland,Cortland Ward 4 ED 2,U.S. House,22,Void,,0,0,0,0
Cortland,Cortland Ward 4 ED 3,U.S. House,22,Void,,0,0,0,0
Cortland,Cortland Ward 5 ED 4,U.S. House,22,Void,,0,0,0,0
Cortland,Cortland Ward 5 ED 2,U.S. House,22,Void,,0,0,0,0
Cortland,Cortland Ward 7 ED 3,U.S. House,22,Void,,0,0,0,0
Cortland,Cortland Ward 8 ED 1,U.S. House,22,Void,,0,0,0,0
Cortland,Cortland Ward 7 ED 1,U.S. House,22,Void,,1,0,0,1
Cortland,Cortland Ward 8 ED 2,U.S. House,22,Void,,0,0,0,0
Cortland,Cortland Ward 1 ED 2,U.S. House,22,Void,,0,0,0,0
Cortland,Cortland Ward 2 ED 2,U.S. House,22,Void,,0,0,0,0
Cortland,Cortland Ward 6 ED 1,U.S. House,22,Void,,0,0,0,0
Cortland,Cortland Ward 7 ED 2,U.S. House,22,Void,,0,0,0,0
Cortland,Preble,U.S. House,22,Void,,0,0,0,0
Cortland,Scott,U.S. House,22,Void,,0,0,0,0
Cortland,Homer-1,U.S. House,22,Void,,0,0,0,0
Cortland,Homer-2,U.S. House,22,Void,,0,0,0,0
Cortland,Homer-3,U.S. House,22,Void,,0,0,0,0
Cortland,Homer-4,U.S. House,22,Void,,0,0,0,0
Cortland,Homer-5,U.S. House,22,Void,,0,0,0,0
Cortland,Cortlandville-1,U.S. House,22,Void,,0,0,0,0
Cortland,Cortlandville-2,U.S. House,22,Void,,0,0,0,0
Cortland,Cortlandville-3,U.S. House,22,Void,,0,0,0,0
Cortland,Cortlandville-4,U.S. House,22,Void,,0,0,0,0
Cortland,Cortlandville-5,U.S. House,22,Void,,0,0,0,0
Cortland,Cortlandville-6,U.S. House,22,Void,,0,0,1,1
Cortland,Harford,U.S. House,22,Void,,0,0,0,0
Cortland,Virgil-1,U.S. House,22,Void,,0,0,0,0
Cortland,Virgil-2,U.S. House,22,Void,,0,0,0,0
Cortland,Lapeer,U.S. House,22,Void,,0,0,0,0
Cortland,Marathon-1,U.S. House,22,Void,,0,0,0,0
Cortland,Marathon-2,U.S. House,22,Void,,0,0,0,0
Cortland,Cuyler,U.S. House,22,Void,,0,0,0,0
Cortland,Solon,U.S. House,22,Void,,0,1,0,1
Cortland,Truxton,U.S. House,22,Void,,0,0,0,0
Cortland,Cincinnatus,U.S. House,22,Void,,0,0,0,0
Cortland,Freetown,U.S. House,22,Void,,0,0,0,0
Cortland,Taylor,U.S. House,22,Void,,0,0,0,0
Cortland,Willet,U.S. House,22,Void,,0,0,0,0
Cortland,Cortland Ward 1 ED 1,U.S. House,22,Blanks,,5,4,5,14
Cortland,Cortland Ward 1 ED 3,U.S. House,22,Blanks,,4,8,6,18
Cortland,Cortland Ward 2 ED 3,U.S. House,22,Blanks,,1,1,0,2
Cortland,Cortland Ward 3 ED 2,U.S. House,22,Blanks,,0,3,2,5
Cortland,Cortland Ward 2 ED 1,U.S. House,22,Blanks,,4,5,6,15
Cortland,Cortland Ward 3 ED 3,U.S. House,22,Blanks,,2,2,2,6
Cortland,Cortland Ward 5 ED 1,U.S. House,22,Blanks,,0,0,3,3
Cortland,Cortland Ward 6 ED 2,U.S. House,22,Blanks,,0,0,1,1
Cortland,Cortland Ward 3 ED 1,U.S. House,22,Blanks,,0,4,0,4
Cortland,Cortland Ward 3 ED 4,U.S. House,22,Blanks,,0,0,0,0
Cortland,Cortland Ward 4 ED 1,U.S. House,22,Blanks,,4,8,5,17
Cortland,Cortland Ward 5 ED 3,U.S. House,22,Blanks,,0,0,0,0
Cortland,Cortland Ward 3 ED 5,U.S. House,22,Blanks,,1,3,2,6
Cortland,Cortland Ward 4 ED 2,U.S. House,22,Blanks,,0,3,0,3
Cortland,Cortland Ward 4 ED 3,U.S. House,22,Blanks,,1,2,0,3
Cortland,Cortland Ward 5 ED 4,U.S. House,22,Blanks,,2,1,3,6
Cortland,Cortland Ward 5 ED 2,U.S. House,22,Blanks,,2,3,2,7
Cortland,Cortland Ward 7 ED 3,U.S. House,22,Blanks,,1,0,0,1
Cortland,Cortland Ward 8 ED 1,U.S. House,22,Blanks,,3,8,5,16
Cortland,Cortland Ward 7 ED 1,U.S. House,22,Blanks,,13,5,7,25
Cortland,Cortland Ward 8 ED 2,U.S. House,22,Blanks,,1,1,1,3
Cortland,Cortland Ward 1 ED 2,U.S. House,22,Blanks,,0,0,0,0
Cortland,Cortland Ward 2 ED 2,U.S. House,22,Blanks,,1,5,2,8
Cortland,Cortland Ward 6 ED 1,U.S. House,22,Blanks,,7,7,9,23
Cortland,Cortland Ward 7 ED 2,U.S. House,22,Blanks,,2,2,1,5
Cortland,Preble,U.S. House,22,Blanks,,0,19,0,19
Cortland,Scott,U.S. House,22,Blanks,,0,38,5,43
Cortland,Homer-1,U.S. House,22,Blanks,,0,2,1,3
Cortland,Homer-2,U.S. House,22,Blanks,,9,15,7,31
Cortland,Homer-3,U.S. House,22,Blanks,,4,4,5,13
Cortland,Homer-4,U.S. House,22,Blanks,,4,12,10,26
Cortland,Homer-5,U.S. House,22,Blanks,,4,13,5,22
Cortland,Cortlandville-1,U.S. House,22,Blanks,,5,11,7,23
Cortland,Cortlandville-2,U.S. House,22,Blanks,,2,14,4,20
Cortland,Cortlandville-3,U.S. House,22,Blanks,,5,10,5,20
Cortland,Cortlandville-4,U.S. House,22,Blanks,,1,16,4,21
Cortland,Cortlandville-5,U.S. House,22,Blanks,,7,7,1,15
Cortland,Cortlandville-6,U.S. House,22,Blanks,,11,10,4,25
Cortland,Harford,U.S. House,22,Blanks,,0,7,1,8
Cortland,Virgil-1,U.S. House,22,Blanks,,1,12,3,16
Cortland,Virgil-2,U.S. House,22,Blanks,,5,13,2,20
Cortland,Lapeer,U.S. House,22,Blanks,,0,8,2,10
Cortland,Marathon-1,U.S. House,22,Blanks,,4,13,2,19
Cortland,Marathon-2,U.S. House,22,Blanks,,1,9,2,12
Cortland,Cuyler,U.S. House,22,Blanks,,0,4,3,7
Cortland,Solon,U.S. House,22,Blanks,,1,13,0,14
Cortland,Truxton,U.S. House,22,Blanks,,1,16,4,21
Cortland,Cincinnatus,U.S. House,22,Blanks,,2,8,2,12
Cortland,Freetown,U.S. House,22,Blanks,,1,8,3,12
Cortland,Taylor,U.S. House,22,Blanks,,1,1,0,2
Cortland,Willet,U.S. House,22,Blanks,,0,8,2,10
Cortland,Cortland Ward 1 ED 1,State Senate,51,Jim Barber,DEM,148,120,157,425
Cortland,Cortland Ward 1 ED 3,State Senate,51,Jim Barber,DEM,75,100,107,282
Cortland,Cortland Ward 2 ED 3,State Senate,51,Jim Barber,DEM,19,14,19,52
Cortland,Cortland Ward 3 ED 2,State Senate,51,Jim Barber,DEM,27,28,23,78
Cortland,Cortland Ward 2 ED 1,State Senate,51,Jim Barber,DEM,93,76,122,291
Cortland,Cortland Ward 3 ED 3,State Senate,51,Jim Barber,DEM,27,24,33,84
Cortland,Cortland Ward 5 ED 1,State Senate,51,Jim Barber,DEM,0,2,2,4
Cortland,Cortland Ward 6 ED 2,State Senate,51,Jim Barber,DEM,11,18,25,54
Cortland,Cortland Ward 3 ED 1,State Senate,51,Jim Barber,DEM,48,35,60,143
Cortland,Cortland Ward 3 ED 4,State Senate,51,Jim Barber,DEM,6,12,14,32
Cortland,Cortland Ward 4 ED 1,State Senate,51,Jim Barber,DEM,57,71,89,217
Cortland,Cortland Ward 5 ED 3,State Senate,51,Jim Barber,DEM,3,5,6,14
Cortland,Cortland Ward 3 ED 5,State Senate,51,Jim Barber,DEM,31,32,41,104
Cortland,Cortland Ward 4 ED 2,State Senate,51,Jim Barber,DEM,7,22,23,52
Cortland,Cortland Ward 4 ED 3,State Senate,51,Jim Barber,DEM,1,3,1,5
Cortland,Cortland Ward 5 ED 4,State Senate,51,Jim Barber,DEM,50,85,62,197
Cortland,Cortland Ward 5 ED 2,State Senate,51,Jim Barber,DEM,68,87,63,218
Cortland,Cortland Ward 7 ED 3,State Senate,51,Jim Barber,DEM,0,0,1,1
Cortland,Cortland Ward 8 ED 1,State Senate,51,Jim Barber,DEM,103,93,118,314
Cortland,Cortland Ward 7 ED 1,State Senate,51,Jim Barber,DEM,130,122,134,386
Cortland,Cortland Ward 8 ED 2,State Senate,51,Jim Barber,DEM,20,25,21,66
Cortland,Cortland Ward 1 ED 2,State Senate,51,Jim Barber,DEM,4,7,1,12
Cortland,Cortland Ward 2 ED 2,State Senate,51,Jim Barber,DEM,44,26,30,100
Cortland,Cortland Ward 6 ED 1,State Senate,51,Jim Barber,DEM,153,151,137,441
Cortland,Cortland Ward 7 ED 2,State Senate,51,Jim Barber,DEM,12,11,19,42
Cortland,Preble,State Senate,51,Jim Barber,DEM,46,196,75,317
Cortland,Scott,State Senate,51,Jim Barber,DEM,23,117,56,196
Cortland,Homer-1,State Senate,51,Jim Barber,DEM,32,44,39,115
Cortland,Homer-2,State Senate,51,Jim Barber,DEM,130,121,95,346
Cortland,Homer-3,State Senate,51,Jim Barber,DEM,119,124,116,359
Cortland,Homer-4,State Senate,51,Jim Barber,DEM,104,109,100,313
Cortland,Homer-5,State Senate,51,Jim Barber,DEM,171,178,170,519
Cortland,Cortlandville-1,State Senate,51,Jim Barber,DEM,171,109,152,432
Cortland,Cortlandville-2,State Senate,51,Jim Barber,DEM,161,77,133,371
Cortland,Cortlandville-3,State Senate,51,Jim Barber,DEM,64,77,79,220
Cortland,Cortlandville-4,State Senate,51,Jim Barber,DEM,64,113,86,263
Cortland,Cortlandville-5,State Senate,51,Jim Barber,DEM,58,31,60,149
Cortland,Cortlandville-6,State Senate,51,Jim Barber,DEM,168,118,163,449
Cortland,Harford,State Senate,51,Jim Barber,DEM,18,83,33,134
Cortland,Virgil-1,State Senate,51,Jim Barber,DEM,66,80,57,203
Cortland,Virgil-2,State Senate,51,Jim Barber,DEM,87,139,144,370
Cortland,Lapeer,State Senate,51,Jim Barber,DEM,9,73,24,106
Cortland,Marathon-1,State Senate,51,Jim Barber,DEM,21,87,58,166
Cortland,Marathon-2,State Senate,51,Jim Barber,DEM,28,78,46,152
Cortland,Cuyler,State Senate,51,Jim Barber,DEM,9,78,27,114
Cortland,Solon,State Senate,51,Jim Barber,DEM,15,92,46,153
Cortland,Truxton,State Senate,51,Jim Barber,DEM,34,131,46,211
Cortland,Cincinnatus,State Senate,51,Jim Barber,DEM,9,76,42,127
Cortland,Freetown,State Senate,51,Jim Barber,DEM,8,79,22,109
Cortland,Taylor,State Senate,51,Jim Barber,DEM,3,41,15,59
Cortland,Willet,State Senate,51,Jim Barber,DEM,8,90,17,115
Cortland,Cortland Ward 1 ED 1,State Senate,51,Peter Oberacker,REP,58,113,45,216
Cortland,Cortland Ward 1 ED 3,State Senate,51,Peter Oberacker,REP,39,143,36,218
Cortland,Cortland Ward 2 ED 3,State Senate,51,Peter Oberacker,REP,12,13,6,31
Cortland,Cortland Ward 3 ED 2,State Senate,51,Peter Oberacker,REP,20,43,2,65
Cortland,Cortland Ward 2 ED 1,State Senate,51,Peter Oberacker,REP,23,62,25,110
Cortland,Cortland Ward 3 ED 3,State Senate,51,Peter Oberacker,REP,3,14,11,28
Cortland,Cortland Ward 5 ED 1,State Senate,51,Peter Oberacker,REP,0,6,2,8
Cortland,Cortland Ward 6 ED 2,State Senate,51,Peter Oberacker,REP,5,7,3,15
Cortland,Cortland Ward 3 ED 1,State Senate,51,Peter Oberacker,REP,11,35,5,51
Cortland,Cortland Ward 3 ED 4,State Senate,51,Peter Oberacker,REP,2,10,7,19
Cortland,Cortland Ward 4 ED 1,State Senate,51,Peter Oberacker,REP,21,50,18,89
Cortland,Cortland Ward 5 ED 3,State Senate,51,Peter Oberacker,REP,0,8,0,8
Cortland,Cortland Ward 3 ED 5,State Senate,51,Peter Oberacker,REP,10,12,15,37
Cortland,Cortland Ward 4 ED 2,State Senate,51,Peter Oberacker,REP,7,41,5,53
Cortland,Cortland Ward 4 ED 3,State Senate,51,Peter Oberacker,REP,0,2,3,5
Cortland,Cortland Ward 5 ED 4,State Senate,51,Peter Oberacker,REP,25,67,21,113
Cortland,Cortland Ward 5 ED 2,State Senate,51,Peter Oberacker,REP,31,99,17,147
