county,precinct,office,district,candidate,party,votes,election_day,emergency,absentee,affidavit
Montgomery,City of Amsterdam Ward 5 3 ,U.S. House,20,Paul D. Tonko,WOR,5,4,0,1,0
Montgomery,City of Amsterdam Ward 5 4 ,U.S. House,20,Paul D. Tonko,WOR,21,16,0,5,0
Montgomery,Amsterdam 1 ,U.S. House,20,Paul D. Tonko,WOR,23,21,0,2,0
Montgomery,Amsterdam 2 ,U.S. House,20,Paul D. Tonko,WOR,18,14,0,4,0
Montgomery,Amsterdam 3 ,U.S. House,20,Paul D. Tonko,WOR,11,9,0,2,0
Montgomery,Amsterdam 4 ,U.S. House,20,Paul D. Tonko,WOR,25,18,0,7,0
Montgomery,Charleston 1 ,U.S. House,20,Paul D. Tonko,WOR,20,18,0,2,0
Montgomery,Florida 1 ,U.S. House,20,Paul D. Tonko,WOR,10,8,0,2,0
Montgomery,Florida 2 ,U.S. House,20,Paul D. Tonko,WOR,8,7,0,1,0
Montgomery,Florida 3 ,U.S. House,20,Paul D. Tonko,WOR,14,10,0,4,0
Montgomery,Glen 1 ,U.S. House,20,Paul D. Tonko,WOR,19,16,0,3,0
Montgomery,Glen 2 ,U.S. House,20,Paul D. Tonko,WOR,22,20,0,2,0
Montgomery,Mohawk 1 ,U.S. House,20,Paul D. Tonko,WOR,31,27,0,2,2
Montgomery,Mohawk 2 ,U.S. House,20,Paul D. Tonko,WOR,11,10,0,1,0
Montgomery,Mohawk 3 ,U.S. House,20,Paul D. Tonko,WOR,18,13,0,5,0
Montgomery,City of Amsterdam Ward 1 1 ,U.S. House,20,Paul D. Tonko,IND,5,4,0,1,0
Montgomery,City of Amsterdam Ward 1 2 ,U.S. House,20,Paul D. Tonko,IND,2,2,0,0,0
Montgomery,City of Amsterdam Ward 1 3 ,U.S. House,20,Paul D. Tonko,IND,8,6,0,2,0
Montgomery,City of Amsterdam Ward 1 4 ,U.S. House,20,Paul D. Tonko,IND,3,3,0,0,0
Montgomery,City of Amsterdam Ward 2 1 ,U.S. House,20,Paul D. Tonko,IND,0,0,0,0,0
Montgomery,City of Amsterdam Ward 2 2 ,U.S. House,20,Paul D. Tonko,IND,5,4,0,1,0
Montgomery,City of Amsterdam Ward 2 3 ,U.S. House,20,Paul D. Tonko,IND,0,0,0,0,0
Montgomery,City of Amsterdam Ward 2 4 ,U.S. House,20,Paul D. Tonko,IND,10,10,0,0,0
Montgomery,City of Amsterdam Ward 3 1 ,U.S. House,20,Paul D. Tonko,IND,16,12,0,3,1
Montgomery,City of Amsterdam Ward 3 2 ,U.S. House,20,Paul D. Tonko,IND,4,4,0,0,0
Montgomery,City of Amsterdam Ward 3 3 ,U.S. House,20,Paul D. Tonko,IND,3,3,0,0,0
Montgomery,City of Amsterdam Ward 4 1 ,U.S. House,20,Paul D. Tonko,IND,6,5,0,1,0
Montgomery,City of Amsterdam Ward 4 2 ,U.S. House,20,Paul D. Tonko,IND,14,10,0,4,0
Montgomery,City of Amsterdam Ward 5 1 ,U.S. House,20,Paul D. Tonko,IND,0,0,0,0,0
Montgomery,City of Amsterdam Ward 5 2 ,U.S. House,20,Paul D. Tonko,IND,2,2,0,0,0
Montgomery,City of Amsterdam Ward 5 3 ,U.S. House,20,Paul D. Tonko,IND,1,0,0,0,1
Montgomery,City of Amsterdam Ward 5 4 ,U.S. House,20,Paul D. Tonko,IND,11,4,0,7,0
Montgomery,Amsterdam 1 ,U.S. House,20,Paul D. Tonko,IND,9,9,0,0,0
Montgomery,Amsterdam 2 ,U.S. House,20,Paul D. Tonko,IND,13,13,0,0,0
Montgomery,Amsterdam 3 ,U.S. House,20,Paul D. Tonko,IND,10,10,0,0,0
Montgomery,Amsterdam 4 ,U.S. House,20,Paul D. Tonko,IND,17,13,0,3,1
Montgomery,Charleston 1 ,U.S. House,20,Paul D. Tonko,IND,10,9,0,1,0
Montgomery,Florida 1 ,U.S. House,20,Paul D. Tonko,IND,5,4,0,1,0
Montgomery,Florida 2 ,U.S. House,20,Paul D. Tonko,IND,11,11,0,0,0
Montgomery,Florida 3 ,U.S. House,20,Paul D. Tonko,IND,12,12,0,0,0
Montgomery,Glen 1 ,U.S. House,20,Paul D. Tonko,IND,13,10,0,1,2
Montgomery,Glen 2 ,U.S. House,20,Paul D. Tonko,IND,5,4,0,1,0
Montgomery,Mohawk 1 ,U.S. House,20,Paul D. Tonko,IND,12,9,0,3,0
Montgomery,Mohawk 2 ,U.S. House,20,Paul D. Tonko,IND,8,8,0,0,0
Montgomery,Mohawk 3 ,U.S. House,20,Paul D. Tonko,IND,4,2,0,2,0
Montgomery,City of Amsterdam Ward 1 1 ,U.S. House,20,Elizabeth L. Joy,SAM,0,0,0,0,0
Montgomery,City of Amsterdam Ward 1 2 ,U.S. House,20,Elizabeth L. Joy,SAM,0,0,0,0,0
Montgomery,City of Amsterdam Ward 1 3 ,U.S. House,20,Elizabeth L. Joy,SAM,1,1,0,0,0
Montgomery,City of Amsterdam Ward 1 4 ,U.S. House,20,Elizabeth L. Joy,SAM,1,1,0,0,0
Montgomery,City of Amsterdam Ward 2 1 ,U.S. House,20,Elizabeth L. Joy,SAM,0,0,0,0,0
Montgomery,City of Amsterdam Ward 2 2 ,U.S. House,20,Elizabeth L. Joy,SAM,0,0,0,0,0
Montgomery,City of Amsterdam Ward 2 3 ,U.S. House,20,Elizabeth L. Joy,SAM,0,0,0,0,0
Montgomery,City of Amsterdam Ward 2 4 ,U.S. House,20,Elizabeth L. Joy,SAM,4,2,0,2,0
Montgomery,City of Amsterdam Ward 3 1 ,U.S. House,20,Elizabeth L. Joy,SAM,2,2,0,0,0
Montgomery,City of Amsterdam Ward 3 2 ,U.S. House,20,Elizabeth L. Joy,SAM,0,0,0,0,0
Montgomery,City of Amsterdam Ward 3 3 ,U.S. House,20,Elizabeth L. Joy,SAM,1,1,0,0,0
Montgomery,City of Amsterdam Ward 4 1 ,U.S. House,20,Elizabeth L. Joy,SAM,1,1,0,0,0
Montgomery,City of Amsterdam Ward 4 2 ,U.S. House,20,Elizabeth L. Joy,SAM,0,0,0,0,0
Montgomery,City of Amsterdam Ward 5 1 ,U.S. House,20,Elizabeth L. Joy,SAM,1,0,0,1,0
Montgomery,City of Amsterdam Ward 5 2 ,U.S. House,20,Elizabeth L. Joy,SAM,0,0,0,0,0
Montgomery,City of Amsterdam Ward 5 3 ,U.S. House,20,Elizabeth L. Joy,SAM,0,0,0,0,0
Montgomery,City of Amsterdam Ward 5 4 ,U.S. House,20,Elizabeth L. Joy,SAM,1,1,0,0,0
Montgomery,Amsterdam 1 ,U.S. House,20,Elizabeth L. Joy,SAM,1,1,0,0,0
Montgomery,Amsterdam 2 ,U.S. House,20,Elizabeth L. Joy,SAM,2,2,0,0,0
Montgomery,Amsterdam 3 ,U.S. House,20,Elizabeth L. Joy,SAM,0,0,0,0,0
Montgomery,Amsterdam 4 ,U.S. House,20,Elizabeth L. Joy,SAM,3,3,0,0,0
Montgomery,Charleston 1 ,U.S. House,20,Elizabeth L. Joy,SAM,2,2,0,0,0
Montgomery,Florida 1 ,U.S. House,20,Elizabeth L. Joy,SAM,1,1,0,0,0
Montgomery,Florida 2 ,U.S. House,20,Elizabeth L. Joy,SAM,1,0,0,1,0
Montgomery,Florida 3 ,U.S. House,20,Elizabeth L. Joy,SAM,0,0,0,0,0
Montgomery,Glen 1 ,U.S. House,20,Elizabeth L. Joy,SAM,1,1,0,0,0
Montgomery,Glen 2 ,U.S. House,20,Elizabeth L. Joy,SAM,2,2,0,0,0
Montgomery,Mohawk 1 ,U.S. House,20,Elizabeth L. Joy,SAM,1,1,0,0,0
Montgomery,Mohawk 2 ,U.S. House,20,Elizabeth L. Joy,SAM,2,1,0,1,0
Montgomery,Mohawk 3 ,U.S. House,20,Elizabeth L. Joy,SAM,3,3,0,0,0
Montgomery,City of Amsterdam Ward 1 1 ,U.S. House,20,Under Votes,,10,,,,
Montgomery,City of Amsterdam Ward 1 2 ,U.S. House,20,Under Votes,,0,,,,
Montgomery,City of Amsterdam Ward 1 3 ,U.S. House,20,Under Votes,,7,,,,
Montgomery,City of Amsterdam Ward 1 4 ,U.S. House,20,Under Votes,,2,,,,
Montgomery,City of Amsterdam Ward 2 1 ,U.S. House,20,Under Votes,,4,,,,
Montgomery,City of Amsterdam Ward 2 2 ,U.S. House,20,Under Votes,,5,,,,
Montgomery,City of Amsterdam Ward 2 3 ,U.S. House,20,Under Votes,,2,,,,
Montgomery,City of Amsterdam Ward 2 4 ,U.S. House,20,Under Votes,,22,,,,
Montgomery,City of Amsterdam Ward 3 1 ,U.S. House,20,Under Votes,,13,,,,
Montgomery,City of Amsterdam Ward 3 2 ,U.S. House,20,Under Votes,,6,,,,
Montgomery,City of Amsterdam Ward 3 3 ,U.S. House,20,Under Votes,,12,,,,
Montgomery,City of Amsterdam Ward 4 1 ,U.S. House,20,Under Votes,,16,,,,
Montgomery,City of Amsterdam Ward 4 2 ,U.S. House,20,Under Votes,,19,,,,
Montgomery,City of Amsterdam Ward 5 1 ,U.S. House,20,Under Votes,,10,,,,
Montgomery,City of Amsterdam Ward 5 2 ,U.S. House,20,Under Votes,,4,,,,
Montgomery,City of Amsterdam Ward 5 3 ,U.S. House,20,Under Votes,,7,,,,
Montgomery,City of Amsterdam Ward 5 4 ,U.S. House,20,Under Votes,,7,,,,
Montgomery,Amsterdam 1 ,U.S. House,20,Under Votes,,18,,,,
Montgomery,Amsterdam 2 ,U.S. House,20,Under Votes,,13,,,,
Montgomery,Amsterdam 3 ,U.S. House,20,Under Votes,,17,,,,
Montgomery,Amsterdam 4 ,U.S. House,20,Under Votes,,16,,,,
Montgomery,Charleston 1 ,U.S. House,20,Under Votes,,13,,,,
Montgomery,Florida 1 ,U.S. House,20,Under Votes,,6,,,,
Montgomery,Florida 2 ,U.S. House,20,Under Votes,,5,,,,
Montgomery,Florida 3 ,U.S. House,20,Under Votes,,13,,,,
Montgomery,Glen 1 ,U.S. House,20,Under Votes,,17,,,,
Montgomery,Glen 2 ,U.S. House,20,Under Votes,,11,,,,
Montgomery,Mohawk 1 ,U.S. House,20,Under Votes,,18,,,,
Montgomery,Mohawk 2 ,U.S. House,20,Under Votes,,8,,,,
Montgomery,Mohawk 3 ,U.S. House,20,Under Votes,,10,,,,
Montgomery,City of Amsterdam Ward 1 1 ,U.S. House,20,Over Votes,,0,,,,
Montgomery,City of Amsterdam Ward 1 2 ,U.S. House,20,Over Votes,,0,,,,
Montgomery,City of Amsterdam Ward 1 3 ,U.S. House,20,Over Votes,,0,,,,
Montgomery,City of Amsterdam Ward 1 4 ,U.S. House,20,Over Votes,,0,,,,
Montgomery,City of Amsterdam Ward 2 1 ,U.S. House,20,Over Votes,,0,,,,
Montgomery,City of Amsterdam Ward 2 2 ,U.S. House,20,Over Votes,,0,,,,
Montgomery,City of Amsterdam Ward 2 3 ,U.S. House,20,Over Votes,,0,,,,
Montgomery,City of Amsterdam Ward 2 4 ,U.S. House,20,Over Votes,,1,,,,
Montgomery,City of Amsterdam Ward 3 1 ,U.S. House,20,Over Votes,,0,,,,
Montgomery,City of Amsterdam Ward 3 2 ,U.S. House,20,Over Votes,,0,,,,
Montgomery,City of Amsterdam Ward 3 3 ,U.S. House,20,Over Votes,,0,,,,
Montgomery,City of Amsterdam Ward 4 1 ,U.S. House,20,Over Votes,,1,,,,
Montgomery,City of Amsterdam Ward 4 2 ,U.S. House,20,Over Votes,,1,,,,
Montgomery,City of Amsterdam Ward 5 1 ,U.S. House,20,Over Votes,,0,,,,
Montgomery,City of Amsterdam Ward 5 2 ,U.S. House,20,Over Votes,,0,,,,
Montgomery,City of Amsterdam Ward 5 3 ,U.S. House,20,Over Votes,,0,,,,
Montgomery,City of Amsterdam Ward 5 4 ,U.S. House,20,Over Votes,,0,,,,
Montgomery,Amsterdam 1 ,U.S. House,20,Over Votes,,0,,,,
Montgomery,Amsterdam 2 ,U.S. House,20,Over Votes,,0,,,,
Montgomery,Amsterdam 3 ,U.S. House,20,Over Votes,,1,,,,
Montgomery,Amsterdam 4 ,U.S. House,20,Over Votes,,0,,,,
Montgomery,Charleston 1 ,U.S. House,20,Over Votes,,0,,,,
Montgomery,Florida 1 ,U.S. House,20,Over Votes,,0,,,,
Montgomery,Florida 2 ,U.S. House,20,Over Votes,,0,,,,
Montgomery,Florida 3 ,U.S. House,20,Over Votes,,0,,,,
Montgomery,Glen 1 ,U.S. House,20,Over Votes,,0,,,,
Montgomery,Glen 2 ,U.S. House,20,Over Votes,,0,,,,
Montgomery,Mohawk 1 ,U.S. House,20,Over Votes,,2,,,,
Montgomery,Mohawk 2 ,U.S. House,20,Over Votes,,0,,,,
Montgomery,Mohawk 3 ,U.S. House,20,Over Votes,,1,,,,
Montgomery,City of Amsterdam Ward 1 1 ,U.S. House,20,Write-ins,,1,,,,
Montgomery,City of Amsterdam Ward 1 2 ,U.S. House,20,Write-ins,,0,,,,
Montgomery,City of Amsterdam Ward 1 3 ,U.S. House,20,Write-ins,,0,,,,
Montgomery,City of Amsterdam Ward 1 4 ,U.S. House,20,Write-ins,,0,,,,
Montgomery,City of Amsterdam Ward 2 1 ,U.S. House,20,Write-ins,,0,,,,
Montgomery,City of Amsterdam Ward 2 2 ,U.S. House,20,Write-ins,,0,,,,
Montgomery,City of Amsterdam Ward 2 3 ,U.S. House,20,Write-ins,,0,,,,
Montgomery,City of Amsterdam Ward 2 4 ,U.S. House,20,Write-ins,,0,,,,
Montgomery,City of Amsterdam Ward 3 1 ,U.S. House,20,Write-ins,,0,,,,
Montgomery,City of Amsterdam Ward 3 2 ,U.S. House,20,Write-ins,,0,,,,
Montgomery,City of Amsterdam Ward 3 3 ,U.S. House,20,Write-ins,,0,,,,
Montgomery,City of Amsterdam Ward 4 1 ,U.S. House,20,Write-ins,,0,,,,
Montgomery,City of Amsterdam Ward 4 2 ,U.S. House,20,Write-ins,,1,,,,
Montgomery,City of Amsterdam Ward 5 1 ,U.S. House,20,Write-ins,,0,,,,
Montgomery,City of Amsterdam Ward 5 2 ,U.S. House,20,Write-ins,,0,,,,
Montgomery,City of Amsterdam Ward 5 3 ,U.S. House,20,Write-ins,,0,,,,
Montgomery,City of Amsterdam Ward 5 4 ,U.S. House,20,Write-ins,,0,,,,
Montgomery,Amsterdam 1 ,U.S. House,20,Write-ins,,0,,,,
Montgomery,Amsterdam 2 ,U.S. House,20,Write-ins,,0,,,,
Montgomery,Amsterdam 3 ,U.S. House,20,Write-ins,,0,,,,
Montgomery,Amsterdam 4 ,U.S. House,20,Write-ins,,0,,,,
Montgomery,Charleston 1 ,U.S. House,20,Write-ins,,0,,,,
Montgomery,Florida 1 ,U.S. House,20,Write-ins,,1,,,,
Montgomery,Florida 2 ,U.S. House,20,Write-ins,,1,,,,
Montgomery,Florida 3 ,U.S. House,20,Write-ins,,0,,,,
Montgomery,Glen 1 ,U.S. House,20,Write-ins,,0,,,,
Montgomery,Glen 2 ,U.S. House,20,Write-ins,,0,,,,
Montgomery,Mohawk 1 ,U.S. House,20,Write-ins,,0,,,,
Montgomery,Mohawk 2 ,U.S. House,20,Write-ins,,0,,,,
Montgomery,Mohawk 3 ,U.S. House,20,Write-ins,,0,,,,
Montgomery,City of Amsterdam Ward 1 1 ,State Senate,46,Michelle Hinchey,DEM,255,187,0,65,3
Montgomery,City of Amsterdam Ward 1 2 ,State Senate,46,Michelle Hinchey,DEM,75,52,0,23,0
Montgomery,City of Amsterdam Ward 1 3 ,State Senate,46,Michelle Hinchey,DEM,297,211,0,81,5
Montgomery,City of Amsterdam Ward 1 4 ,State Senate,46,Michelle Hinchey,DEM,145,114,0,27,4
Montgomery,City of Amsterdam Ward 2 1 ,State Senate,46,Michelle Hinchey,DEM,45,35,0,9,1
Montgomery,City of Amsterdam Ward 2 2 ,State Senate,46,Michelle Hinchey,DEM,107,83,0,19,5
Montgomery,City of Amsterdam Ward 2 3 ,State Senate,46,Michelle Hinchey,DEM,32,27,0,5,0
Montgomery,City of Amsterdam Ward 2 4 ,State Senate,46,Michelle Hinchey,DEM,302,207,0,89,6
Montgomery,City of Amsterdam Ward 3 1 ,State Senate,46,Michelle Hinchey,DEM,277,210,0,61,6
Montgomery,City of Amsterdam Ward 3 2 ,State Senate,46,Michelle Hinchey,DEM,153,119,0,34,0
Montgomery,City of Amsterdam Ward 3 3 ,State Senate,46,Michelle Hinchey,DEM,184,124,0,55,5
Montgomery,City of Amsterdam Ward 4 1 ,State Senate,46,Michelle Hinchey,DEM,185,125,0,54,6
Montgomery,City of Amsterdam Ward 4 2 ,State Senate,46,Michelle Hinchey,DEM,271,199,0,69,3
Montgomery,City of Amsterdam Ward 5 1 ,State Senate,46,Michelle Hinchey,DEM,112,88,0,20,4
Montgomery,City of Amsterdam Ward 5 2 ,State Senate,46,Michelle Hinchey,DEM,58,43,0,14,1
Montgomery,City of Amsterdam Ward 5 3 ,State Senate,46,Michelle Hinchey,DEM,120,90,0,26,4
Montgomery,City of Amsterdam Ward 5 4 ,State Senate,46,Michelle Hinchey,DEM,196,142,0,51,3
Montgomery,Amsterdam 1 ,State Senate,46,Michelle Hinchey,DEM,258,197,0,58,3
Montgomery,Amsterdam 2 ,State Senate,46,Michelle Hinchey,DEM,254,197,0,56,1
Montgomery,Amsterdam 3 ,State Senate,46,Michelle Hinchey,DEM,184,135,0,47,2
Montgomery,Amsterdam 4 ,State Senate,46,Michelle Hinchey,DEM,318,214,0,101,3
Montgomery,Canajoharie 1 ,State Senate,46,Michelle Hinchey,DEM,325,224,0,101,0
Montgomery,Canajoharie 2 ,State Senate,46,Michelle Hinchey,DEM,99,57,0,42,0
Montgomery,Canajoharie 3 ,State Senate,46,Michelle Hinchey,DEM,92,63,0,27,2
Montgomery,Charleston 1 ,State Senate,46,Michelle Hinchey,DEM,124,96,0,28,0
Montgomery,Florida 1 ,State Senate,46,Michelle Hinchey,DEM,145,110,0,35,0
Montgomery,Florida 2 ,State Senate,46,Michelle Hinchey,DEM,132,92,0,39,1
Montgomery,Florida 3 ,State Senate,46,Michelle Hinchey,DEM,135,91,0,43,1
Montgomery,Glen 1 ,State Senate,46,Michelle Hinchey,DEM,129,95,0,32,2
Montgomery,Glen 2 ,State Senate,46,Michelle Hinchey,DEM,128,91,0,37,0
Montgomery,Minden 1 ,State Senate,46,Michelle Hinchey,DEM,147,105,0,41,1
Montgomery,Minden 2 ,State Senate,46,Michelle Hinchey,DEM,270,192,0,76,2
Montgomery,Mohawk 1 ,State Senate,46,Michelle Hinchey,DEM,198,147,0,51,0
Montgomery,Mohawk 2 ,State Senate,46,Michelle Hinchey,DEM,182,157,0,25,0
Montgomery,Mohawk 3 ,State Senate,46,Michelle Hinchey,DEM,112,76,0,33,3
Montgomery,Palatine 1 ,State Senate,46,Michelle Hinchey,DEM,118,95,0,23,0
Montgomery,Palatine 2 ,State Senate,46,Michelle Hinchey,DEM,110,60,0,50,0
Montgomery,Palatine 3 ,State Senate,46,Michelle Hinchey,DEM,53,39,0,14,0
Montgomery,Palatine 4 ,State Senate,46,Michelle Hinchey,DEM,12,12,0,0,0
Montgomery,Root 1 ,State Senate,46,Michelle Hinchey,DEM,197,151,0,44,2
Montgomery,St Johnsville 1 ,State Senate,46,Michelle Hinchey,DEM,127,103,0,24,0
Montgomery,St Johnsville 2 ,State Senate,46,Michelle Hinchey,DEM,155,113,0,41,1
Montgomery,City of Amsterdam Ward 1 1 ,State Senate,46,Richard M. Amedure Jr.,REP,240,195,0,41,4
Montgomery,City of Amsterdam Ward 1 2 ,State Senate,46,Richard M. Amedure Jr.,REP,99,88,0,10,1
Montgomery,City of Amsterdam Ward 1 3 ,State Senate,46,Richard M. Amedure Jr.,REP,213,173,0,35,5
Montgomery,City of Amsterdam Ward 1 4 ,State Senate,46,Richard M. Amedure Jr.,REP,141,127,0,10,4
Montgomery,City of Amsterdam Ward 2 1 ,State Senate,46,Richard M. Amedure Jr.,REP,25,13,0,10,2
Montgomery,City of Amsterdam Ward 2 2 ,State Senate,46,Richard M. Amedure Jr.,REP,62,52,0,8,2
Montgomery,City of Amsterdam Ward 2 3 ,State Senate,46,Richard M. Amedure Jr.,REP,57,47,0,10,0
Montgomery,City of Amsterdam Ward 2 4 ,State Senate,46,Richard M. Amedure Jr.,REP,303,262,0,38,3
Montgomery,City of Amsterdam Ward 3 1 ,State Senate,46,Richard M. Amedure Jr.,REP,198,178,0,18,2
Montgomery,City of Amsterdam Ward 3 2 ,State Senate,46,Richard M. Amedure Jr.,REP,152,133,0,17,2
Montgomery,City of Amsterdam Ward 3 3 ,State Senate,46,Richard M. Amedure Jr.,REP,128,107,0,20,1
Montgomery,City of Amsterdam Ward 4 1 ,State Senate,46,Richard M. Amedure Jr.,REP,150,127,0,19,4
Montgomery,City of Amsterdam Ward 4 2 ,State Senate,46,Richard M. Amedure Jr.,REP,254,213,0,36,5
Montgomery,City of Amsterdam Ward 5 1 ,State Senate,46,Richard M. Amedure Jr.,REP,85,77,1,7,0
Montgomery,City of Amsterdam Ward 5 2 ,State Senate,46,Richard M. Amedure Jr.,REP,65,59,0,6,0
Montgomery,City of Amsterdam Ward 5 3 ,State Senate,46,Richard M. Amedure Jr.,REP,63,49,0,14,0
Montgomery,City of Amsterdam Ward 5 4 ,State Senate,46,Richard M. Amedure Jr.,REP,244,202,0,42,0
Montgomery,Amsterdam 1 ,State Senate,46,Richard M. Amedure Jr.,REP,453,411,0,37,5
Montgomery,Amsterdam 2 ,State Senate,46,Richard M. Amedure Jr.,REP,382,339,0,40,3
Montgomery,Amsterdam 3 ,State Senate,46,Richard M. Amedure Jr.,REP,347,315,0,32,0
Montgomery,Amsterdam 4 ,State Senate,46,Richard M. Amedure Jr.,REP,477,398,0,74,5
Montgomery,Canajoharie 1 ,State Senate,46,Richard M. Amedure Jr.,REP,456,389,0,58,9
Montgomery,Canajoharie 2 ,State Senate,46,Richard M. Amedure Jr.,REP,232,200,0,30,2
Montgomery,Canajoharie 3 ,State Senate,46,Richard M. Amedure Jr.,REP,221,213,0,7,1
Montgomery,Charleston 1 ,State Senate,46,Richard M. Amedure Jr.,REP,428,407,0,14,7
Montgomery,Florida 1 ,State Senate,46,Richard M. Amedure Jr.,REP,256,233,0,22,1
Montgomery,Florida 2 ,State Senate,46,Richard M. Amedure Jr.,REP,307,277,0,26,4
Montgomery,Florida 3 ,State Senate,46,Richard M. Amedure Jr.,REP,384,359,0,24,1
Montgomery,Glen 1 ,State Senate,46,Richard M. Amedure Jr.,REP,329,300,0,19,10
Montgomery,Glen 2 ,State Senate,46,Richard M. Amedure Jr.,REP,379,351,0,24,4
Montgomery,Minden 1 ,State Senate,46,Richard M. Amedure Jr.,REP,504,460,0,42,2
Montgomery,Minden 2 ,State Senate,46,Richard M. Amedure Jr.,REP,445,398,0,42,5
Montgomery,Mohawk 1 ,State Senate,46,Richard M. Amedure Jr.,REP,446,407,0,34,5
Montgomery,Mohawk 2 ,State Senate,46,Richard M. Amedure Jr.,REP,337,316,0,20,1
Montgomery,Mohawk 3 ,State Senate,46,Richard M. Amedure Jr.,REP,303,278,0,24,1
Montgomery,Palatine 1 ,State Senate,46,Richard M. Amedure Jr.,REP,420,387,0,24,9
Montgomery,Palatine 2 ,State Senate,46,Richard M. Amedure Jr.,REP,175,153,0,21,1
Montgomery,Palatine 3 ,State Senate,46,Richard M. Amedure Jr.,REP,140,124,0,14,2
Montgomery,Palatine 4 ,State Senate,46,Richard M. Amedure Jr.,REP,49,44,0,5,0
Montgomery,Root 1 ,State Senate,46,Richard M. Amedure Jr.,REP,532,496,0,32,4
Montgomery,St Johnsville 1 ,State Senate,46,Richard M. Amedure Jr.,REP,272,243,0,22,7
Montgomery,St Johnsville 2 ,State Senate,46,Richard M. Amedure Jr.,REP,323,282,0,33,8
Montgomery,City of Amsterdam Ward 1 1 ,State Senate,46,Richard M. Amedure Jr.,CON,25,17,0,8,0
Montgomery,City of Amsterdam Ward 1 2 ,State Senate,46,Richard M. Amedure Jr.,CON,6,4,0,2,0
Montgomery,City of Amsterdam Ward 1 3 ,State Senate,46,Richard M. Amedure Jr.,CON,42,31,0,11,0
Montgomery,City of Amsterdam Ward 1 4 ,State Senate,46,Richard M. Amedure Jr.,CON,23,18,0,5,0
Montgomery,City of Amsterdam Ward 2 1 ,State Senate,46,Richard M. Amedure Jr.,CON,4,3,0,1,0
Montgomery,City of Amsterdam Ward 2 2 ,State Senate,46,Richard M. Amedure Jr.,CON,13,12,0,1,0
Montgomery,City of Amsterdam Ward 2 3 ,State Senate,46,Richard M. Amedure Jr.,CON,9,9,0,0,0
Montgomery,City of Amsterdam Ward 2 4 ,State Senate,46,Richard M. Amedure Jr.,CON,49,41,0,7,1
Montgomery,City of Amsterdam Ward 3 1 ,State Senate,46,Richard M. Amedure Jr.,CON,32,27,0,5,0
Montgomery,City of Amsterdam Ward 3 2 ,State Senate,46,Richard M. Amedure Jr.,CON,17,15,0,2,0
Montgomery,City of Amsterdam Ward 3 3 ,State Senate,46,Richard M. Amedure Jr.,CON,16,14,0,0,2
Montgomery,City of Amsterdam Ward 4 1 ,State Senate,46,Richard M. Amedure Jr.,CON,20,17,0,3,0
Montgomery,City of Amsterdam Ward 4 2 ,State Senate,46,Richard M. Amedure Jr.,CON,44,40,0,4,0
Montgomery,City of Amsterdam Ward 5 1 ,State Senate,46,Richard M. Amedure Jr.,CON,17,14,0,3,0
Montgomery,City of Amsterdam Ward 5 2 ,State Senate,46,Richard M. Amedure Jr.,CON,12,12,0,0,0
Montgomery,City of Amsterdam Ward 5 3 ,State Senate,46,Richard M. Amedure Jr.,CON,13,11,0,2,0
Montgomery,City of Amsterdam Ward 5 4 ,State Senate,46,Richard M. Amedure Jr.,CON,30,26,0,3,1
Montgomery,Amsterdam 1 ,State Senate,46,Richard M. Amedure Jr.,CON,53,46,0,7,0
Montgomery,Amsterdam 2 ,State Senate,46,Richard M. Amedure Jr.,CON,31,26,0,5,0
Montgomery,Amsterdam 3 ,State Senate,46,Richard M. Amedure Jr.,CON,46,40,0,4,2
Montgomery,Amsterdam 4 ,State Senate,46,Richard M. Amedure Jr.,CON,51,43,0,7,1
Montgomery,Canajoharie 1 ,State Senate,46,Richard M. Amedure Jr.,CON,43,36,0,6,1
Montgomery,Canajoharie 2 ,State Senate,46,Richard M. Amedure Jr.,CON,14,12,0,2,0
Montgomery,Canajoharie 3 ,State Senate,46,Richard M. Amedure Jr.,CON,17,17,0,0,0
Montgomery,Charleston 1 ,State Senate,46,Richard M. Amedure Jr.,CON,99,97,0,2,0
Montgomery,Florida 1 ,State Senate,46,Richard M. Amedure Jr.,CON,38,37,0,0,1
Montgomery,Florida 2 ,State Senate,46,Richard M. Amedure Jr.,CON,22,20,0,2,0
Montgomery,Florida 3 ,State Senate,46,Richard M. Amedure Jr.,CON,54,52,0,2,0
Montgomery,Glen 1 ,State Senate,46,Richard M. Amedure Jr.,CON,31,29,0,2,0
Montgomery,Glen 2 ,State Senate,46,Richard M. Amedure Jr.,CON,44,43,0,0,1
Montgomery,Minden 1 ,State Senate,46,Richard M. Amedure Jr.,CON,46,43,0,3,0
Montgomery,Minden 2 ,State Senate,46,Richard M. Amedure Jr.,CON,32,28,0,4,0
Montgomery,Mohawk 1 ,State Senate,46,Richard M. Amedure Jr.,CON,59,51,0,8,0
Montgomery,Mohawk 2 ,State Senate,46,Richard M. Amedure Jr.,CON,37,34,0,3,0
Montgomery,Mohawk 3 ,State Senate,46,Richard M. Amedure Jr.,CON,48,46,0,2,0
Montgomery,Palatine 1 ,State Senate,46,Richard M. Amedure Jr.,CON,24,22,0,1,1
Montgomery,Palatine 2 ,State Senate,46,Richard M. Amedure Jr.,CON,15,14,0,1,0
Montgomery,Palatine 3 ,State Senate,46,Richard M. Amedure Jr.,CON,10,9,0,1,0
