county,assembly_district,precinct,party,office,district,candidate,votes
New York,68,3,Democratic,President,,Tom Steyer,0
New York,68,3,Democratic,President,,Michael Bennet,0
New York,68,3,Democratic,President,,Elizabeth Warren,18
New York,68,3,Democratic,President,,Andrew Yang,1
New York,68,3,Democratic,President,,Deval Patrick,0
New York,68,4,Democratic,President,,Public Counter,94
New York,68,4,Democratic,President,,Manually Counted Emergency,0
New York,68,4,Democratic,President,,Absentee / Military,107
New York,68,4,Democratic,President,,Federal,0
New York,68,4,Democratic,President,,Affidavit,2
New York,68,4,Democratic,President,,Pete Buttigieg,4
New York,68,4,Democratic,President,,Amy Klobuchar,2
New York,68,4,Democratic,President,,Joseph R. Biden,146
New York,68,4,Democratic,President,,Tulsi Gabbard,1
New York,68,4,Democratic,President,,Bernie Sanders,24
New York,68,4,Democratic,President,,Michael R. Bloomberg,3
New York,68,4,Democratic,President,,Tom Steyer,0
New York,68,4,Democratic,President,,Michael Bennet,0
New York,68,4,Democratic,President,,Elizabeth Warren,20
New York,68,4,Democratic,President,,Andrew Yang,0
New York,68,4,Democratic,President,,Deval Patrick,0
New York,68,5,Democratic,President,,Public Counter,61
New York,68,5,Democratic,President,,Manually Counted Emergency,0
New York,68,5,Democratic,President,,Absentee / Military,86
New York,68,5,Democratic,President,,Federal,7
New York,68,5,Democratic,President,,Affidavit,0
New York,68,5,Democratic,President,,Pete Buttigieg,2
New York,68,5,Democratic,President,,Amy Klobuchar,0
New York,68,5,Democratic,President,,Joseph R. Biden,113
New York,68,5,Democratic,President,,Tulsi Gabbard,0
New York,68,5,Democratic,President,,Bernie Sanders,22
New York,68,5,Democratic,President,,Michael R. Bloomberg,1
New York,68,5,Democratic,President,,Tom Steyer,0
New York,68,5,Democratic,President,,Michael Bennet,0
New York,68,5,Democratic,President,,Elizabeth Warren,11
New York,68,5,Democratic,President,,Andrew Yang,0
New York,68,5,Democratic,President,,Deval Patrick,0
New York,68,6,Democratic,President,,Public Counter,74
New York,68,6,Democratic,President,,Manually Counted Emergency,0
New York,68,6,Democratic,President,,Absentee / Military,64
New York,68,6,Democratic,President,,Federal,2
New York,68,6,Democratic,President,,Affidavit,1
New York,68,6,Democratic,President,,Pete Buttigieg,3
New York,68,6,Democratic,President,,Amy Klobuchar,0
New York,68,6,Democratic,President,,Joseph R. Biden,90
New York,68,6,Democratic,President,,Tulsi Gabbard,0
New York,68,6,Democratic,President,,Bernie Sanders,19
New York,68,6,Democratic,President,,Michael R. Bloomberg,6
New York,68,6,Democratic,President,,Tom Steyer,0
New York,68,6,Democratic,President,,Michael Bennet,0
New York,68,6,Democratic,President,,Elizabeth Warren,13
New York,68,6,Democratic,President,,Andrew Yang,1
New York,68,6,Democratic,President,,Deval Patrick,0
New York,68,7,Democratic,President,,Public Counter,31
New York,68,7,Democratic,President,,Manually Counted Emergency,0
New York,68,7,Democratic,President,,Absentee / Military,59
New York,68,7,Democratic,President,,Federal,0
New York,68,7,Democratic,President,,Affidavit,1
New York,68,7,Democratic,President,,Pete Buttigieg,2
New York,68,7,Democratic,President,,Amy Klobuchar,0
New York,68,7,Democratic,President,,Joseph R. Biden,62
New York,68,7,Democratic,President,,Tulsi Gabbard,0
New York,68,7,Democratic,President,,Bernie Sanders,13
New York,68,7,Democratic,President,,Michael R. Bloomberg,2
New York,68,7,Democratic,President,,Tom Steyer,0
New York,68,7,Democratic,President,,Michael Bennet,0
New York,68,7,Democratic,President,,Elizabeth Warren,9
New York,68,7,Democratic,President,,Andrew Yang,2
New York,68,7,Democratic,President,,Deval Patrick,0
New York,68,8,Democratic,President,,Public Counter,48
New York,68,8,Democratic,President,,Manually Counted Emergency,0
New York,68,8,Democratic,President,,Absentee / Military,73
New York,68,8,Democratic,President,,Federal,3
New York,68,8,Democratic,President,,Affidavit,0
New York,68,8,Democratic,President,,Pete Buttigieg,2
New York,68,8,Democratic,President,,Amy Klobuchar,0
New York,68,8,Democratic,President,,Joseph R. Biden,92
New York,68,8,Democratic,President,,Tulsi Gabbard,0
New York,68,8,Democratic,President,,Bernie Sanders,9
New York,68,8,Democratic,President,,Michael R. Bloomberg,2
New York,68,8,Democratic,President,,Tom Steyer,0
New York,68,8,Democratic,President,,Michael Bennet,0
New York,68,8,Democratic,President,,Elizabeth Warren,7
New York,68,8,Democratic,President,,Andrew Yang,9
New York,68,8,Democratic,President,,Deval Patrick,0
New York,68,9,Democratic,President,,Public Counter,31
New York,68,9,Democratic,President,,Manually Counted Emergency,0
New York,68,9,Democratic,President,,Absentee / Military,99
New York,68,9,Democratic,President,,Federal,1
New York,68,9,Democratic,President,,Affidavit,1
New York,68,9,Democratic,President,,Pete Buttigieg,2
New York,68,9,Democratic,President,,Amy Klobuchar,0
New York,68,9,Democratic,President,,Joseph R. Biden,98
New York,68,9,Democratic,President,,Tulsi Gabbard,0
New York,68,9,Democratic,President,,Bernie Sanders,18
New York,68,9,Democratic,President,,Michael R. Bloomberg,4
New York,68,9,Democratic,President,,Tom Steyer,0
New York,68,9,Democratic,President,,Michael Bennet,0
New York,68,9,Democratic,President,,Elizabeth Warren,7
New York,68,9,Democratic,President,,Andrew Yang,0
New York,68,9,Democratic,President,,Deval Patrick,0
New York,68,10,Democratic,President,,Public Counter,41
New York,68,10,Democratic,President,,Manually Counted Emergency,0
New York,68,10,Democratic,President,,Absentee / Military,73
New York,68,10,Democratic,President,,Federal,7
New York,68,10,Democratic,President,,Affidavit,0
New York,68,10,Democratic,President,,Pete Buttigieg,0
New York,68,10,Democratic,President,,Amy Klobuchar,0
New York,68,10,Democratic,President,,Joseph R. Biden,93
New York,68,10,Democratic,President,,Tulsi Gabbard,0
New York,68,10,Democratic,President,,Bernie Sanders,8
New York,68,10,Democratic,President,,Michael R. Bloomberg,1
New York,68,10,Democratic,President,,Tom Steyer,0
New York,68,10,Democratic,President,,Michael Bennet,0
New York,68,10,Democratic,President,,Elizabeth Warren,16
New York,68,10,Democratic,President,,Andrew Yang,0
New York,68,10,Democratic,President,,Deval Patrick,0
New York,68,11,Democratic,President,,Public Counter,63
New York,68,11,Democratic,President,,Manually Counted Emergency,0
New York,68,11,Democratic,President,,Absentee / Military,105
New York,68,11,Democratic,President,,Federal,8
New York,68,11,Democratic,President,,Affidavit,3
New York,68,11,Democratic,President,,Pete Buttigieg,1
New York,68,11,Democratic,President,,Amy Klobuchar,0
New York,68,11,Democratic,President,,Joseph R. Biden,127
New York,68,11,Democratic,President,,Tulsi Gabbard,0
New York,68,11,Democratic,President,,Bernie Sanders,22
New York,68,11,Democratic,President,,Michael R. Bloomberg,6
New York,68,11,Democratic,President,,Tom Steyer,1
New York,68,11,Democratic,President,,Michael Bennet,0
New York,68,11,Democratic,President,,Elizabeth Warren,11
New York,68,11,Democratic,President,,Andrew Yang,2
New York,68,11,Democratic,President,,Deval Patrick,0
New York,68,12,Democratic,President,,Public Counter,37
New York,68,12,Democratic,President,,Manually Counted Emergency,0
New York,68,12,Democratic,President,,Absentee / Military,37
New York,68,12,Democratic,President,,Federal,1
New York,68,12,Democratic,President,,Affidavit,1
New York,68,12,Democratic,President,,Pete Buttigieg,1
New York,68,12,Democratic,President,,Amy Klobuchar,1
New York,68,12,Democratic,President,,Joseph R. Biden,34
New York,68,12,Democratic,President,,Tulsi Gabbard,0
New York,68,12,Democratic,President,,Bernie Sanders,23
New York,68,12,Democratic,President,,Michael R. Bloomberg,1
New York,68,12,Democratic,President,,Tom Steyer,0
New York,68,12,Democratic,President,,Michael Bennet,0
New York,68,12,Democratic,President,,Elizabeth Warren,8
New York,68,12,Democratic,President,,Andrew Yang,1
New York,68,12,Democratic,President,,Deval Patrick,0
New York,68,13,Democratic,President,,Public Counter,29
New York,68,13,Democratic,President,,Manually Counted Emergency,0
New York,68,13,Democratic,President,,Absentee / Military,38
New York,68,13,Democratic,President,,Federal,1
New York,68,13,Democratic,President,,Affidavit,1
New York,68,13,Democratic,President,,Pete Buttigieg,2
New York,68,13,Democratic,President,,Amy Klobuchar,0
New York,68,13,Democratic,President,,Joseph R. Biden,46
New York,68,13,Democratic,President,,Tulsi Gabbard,1
New York,68,13,Democratic,President,,Bernie Sanders,13
New York,68,13,Democratic,President,,Michael R. Bloomberg,2
New York,68,13,Democratic,President,,Tom Steyer,0
New York,68,13,Democratic,President,,Michael Bennet,0
New York,68,13,Democratic,President,,Elizabeth Warren,2
New York,68,13,Democratic,President,,Andrew Yang,2
New York,68,13,Democratic,President,,Deval Patrick,0
New York,68,14,Democratic,President,,Public Counter,45
New York,68,14,Democratic,President,,Manually Counted Emergency,0
New York,68,14,Democratic,President,,Absentee / Military,65
New York,68,14,Democratic,President,,Federal,0
New York,68,14,Democratic,President,,Affidavit,1
New York,68,14,Democratic,President,,Pete Buttigieg,1
New York,68,14,Democratic,President,,Amy Klobuchar,0
New York,68,14,Democratic,President,,Joseph R. Biden,70
New York,68,14,Democratic,President,,Tulsi Gabbard,0
New York,68,14,Democratic,President,,Bernie Sanders,28
New York,68,14,Democratic,President,,Michael R. Bloomberg,1
New York,68,14,Democratic,President,,Tom Steyer,0
New York,68,14,Democratic,President,,Michael Bennet,0
New York,68,14,Democratic,President,,Elizabeth Warren,7
New York,68,14,Democratic,President,,Andrew Yang,2
New York,68,14,Democratic,President,,Deval Patrick,0
New York,68,15,Democratic,President,,Public Counter,71
New York,68,15,Democratic,President,,Manually Counted Emergency,0
New York,68,15,Democratic,President,,Absentee / Military,93
New York,68,15,Democratic,President,,Federal,0
New York,68,15,Democratic,President,,Affidavit,1
New York,68,15,Democratic,President,,Pete Buttigieg,1
New York,68,15,Democratic,President,,Amy Klobuchar,0
New York,68,15,Democratic,President,,Joseph R. Biden,121
New York,68,15,Democratic,President,,Tulsi Gabbard,0
New York,68,15,Democratic,President,,Bernie Sanders,19
New York,68,15,Democratic,President,,Michael R. Bloomberg,4
New York,68,15,Democratic,President,,Tom Steyer,0
New York,68,15,Democratic,President,,Michael Bennet,0
New York,68,15,Democratic,President,,Elizabeth Warren,17
New York,68,15,Democratic,President,,Andrew Yang,0
New York,68,15,Democratic,President,,Deval Patrick,0
New York,68,16,Democratic,President,,Public Counter,93
New York,68,16,Democratic,President,,Manually Counted Emergency,0
New York,68,16,Democratic,President,,Absentee / Military,27
New York,68,16,Democratic,President,,Federal,0
New York,68,16,Democratic,President,,Affidavit,0
New York,68,16,Democratic,President,,Pete Buttigieg,2
New York,68,16,Democratic,President,,Amy Klobuchar,2
New York,68,16,Democratic,President,,Joseph R. Biden,79
New York,68,16,Democratic,President,,Tulsi Gabbard,1
New York,68,16,Democratic,President,,Bernie Sanders,19
New York,68,16,Democratic,President,,Michael R. Bloomberg,6
New York,68,16,Democratic,President,,Tom Steyer,0
New York,68,16,Democratic,President,,Michael Bennet,0
New York,68,16,Democratic,President,,Elizabeth Warren,4
New York,68,16,Democratic,President,,Andrew Yang,1
New York,68,16,Democratic,President,,Deval Patrick,1
New York,68,17,Democratic,President,,Public Counter,126
New York,68,17,Democratic,President,,Manually Counted Emergency,0
New York,68,17,Democratic,President,,Absentee / Military,49
New York,68,17,Democratic,President,,Federal,0
New York,68,17,Democratic,President,,Affidavit,0
New York,68,17,Democratic,President,,Pete Buttigieg,1
New York,68,17,Democratic,President,,Amy Klobuchar,1
New York,68,17,Democratic,President,,Joseph R. Biden,100
New York,68,17,Democratic,President,,Tulsi Gabbard,0
New York,68,17,Democratic,President,,Bernie Sanders,39
New York,68,17,Democratic,President,,Michael R. Bloomberg,8
New York,68,17,Democratic,President,,Tom Steyer,0
New York,68,17,Democratic,President,,Michael Bennet,1
New York,68,17,Democratic,President,,Elizabeth Warren,13
New York,68,17,Democratic,President,,Andrew Yang,0
New York,68,17,Democratic,President,,Deval Patrick,0
New York,68,18,Democratic,President,,Public Counter,115
New York,68,18,Democratic,President,,Manually Counted Emergency,0
New York,68,18,Democratic,President,,Absentee / Military,35
New York,68,18,Democratic,President,,Federal,0
New York,68,18,Democratic,President,,Affidavit,4
New York,68,18,Democratic,President,,Pete Buttigieg,4
New York,68,18,Democratic,President,,Amy Klobuchar,1
New York,68,18,Democratic,President,,Joseph R. Biden,85
New York,68,18,Democratic,President,,Tulsi Gabbard,0
New York,68,18,Democratic,President,,Bernie Sanders,30
New York,68,18,Democratic,President,,Michael R. Bloomberg,6
New York,68,18,Democratic,President,,Tom Steyer,0
New York,68,18,Democratic,President,,Michael Bennet,1
New York,68,18,Democratic,President,,Elizabeth Warren,7
New York,68,18,Democratic,President,,Andrew Yang,1
New York,68,18,Democratic,President,,Deval Patrick,0
New York,68,19,Democratic,President,,Public Counter,79
New York,68,19,Democratic,President,,Manually Counted Emergency,0
New York,68,19,Democratic,President,,Absentee / Military,19
New York,68,19,Democratic,President,,Federal,0
New York,68,19,Democratic,President,,Affidavit,1
New York,68,19,Democratic,President,,Pete Buttigieg,2
New York,68,19,Democratic,President,,Amy Klobuchar,0
New York,68,19,Democratic,President,,Joseph R. Biden,59
New York,68,19,Democratic,President,,Tulsi Gabbard,1
New York,68,19,Democratic,President,,Bernie Sanders,16
New York,68,19,Democratic,President,,Michael R. Bloomberg,6
New York,68,19,Democratic,President,,Tom Steyer,0
New York,68,19,Democratic,President,,Michael Bennet,1
New York,68,19,Democratic,President,,Elizabeth Warren,4
New York,68,19,Democratic,President,,Andrew Yang,2
New York,68,19,Democratic,President,,Deval Patrick,1
New York,68,20,Democratic,President,,Public Counter,29
New York,68,20,Democratic,President,,Manually Counted Emergency,0
New York,68,20,Democratic,President,,Absentee / Military,39
New York,68,20,Democratic,President,,Federal,0
New York,68,20,Democratic,President,,Affidavit,5
New York,68,20,Democratic,President,,Pete Buttigieg,1
New York,68,20,Democratic,President,,Amy Klobuchar,0
New York,68,20,Democratic,President,,Joseph R. Biden,34
New York,68,20,Democratic,President,,Tulsi Gabbard,0
New York,68,20,Democratic,President,,Bernie Sanders,21
New York,68,20,Democratic,President,,Michael R. Bloomberg,1
New York,68,20,Democratic,President,,Tom Steyer,0
New York,68,20,Democratic,President,,Michael Bennet,0
New York,68,20,Democratic,President,,Elizabeth Warren,9
New York,68,20,Democratic,President,,Andrew Yang,2
New York,68,20,Democratic,President,,Deval Patrick,0
New York,68,21,Democratic,President,,Public Counter,107
New York,68,21,Democratic,President,,Manually Counted Emergency,0
New York,68,21,Democratic,President,,Absentee / Military,24
New York,68,21,Democratic,President,,Federal,0
New York,68,21,Democratic,President,,Affidavit,0
New York,68,21,Democratic,President,,Pete Buttigieg,1
New York,68,21,Democratic,President,,Amy Klobuchar,0
New York,68,21,Democratic,President,,Joseph R. Biden,75
New York,68,21,Democratic,President,,Tulsi Gabbard,2
New York,68,21,Democratic,President,,Bernie Sanders,29
New York,68,21,Democratic,President,,Michael R. Bloomberg,6
New York,68,21,Democratic,President,,Tom Steyer,0
New York,68,21,Democratic,President,,Michael Bennet,0
New York,68,21,Democratic,President,,Elizabeth Warren,5
New York,68,21,Democratic,President,,Andrew Yang,4
New York,68,21,Democratic,President,,Deval Patrick,1
New York,68,22,Democratic,President,,Public Counter,127
New York,68,22,Democratic,President,,Manually Counted Emergency,0
New York,68,22,Democratic,President,,Absentee / Military,67
New York,68,22,Democratic,President,,Federal,0
New York,68,22,Democratic,President,,Affidavit,4
New York,68,22,Democratic,President,,Pete Buttigieg,3
New York,68,22,Democratic,President,,Amy Klobuchar,0
New York,68,22,Democratic,President,,Joseph R. Biden,103
New York,68,22,Democratic,President,,Tulsi Gabbard,1
New York,68,22,Democratic,President,,Bernie Sanders,61
New York,68,22,Democratic,President,,Michael R. Bloomberg,2
New York,68,22,Democratic,President,,Tom Steyer,0
New York,68,22,Democratic,President,,Michael Bennet,2
New York,68,22,Democratic,President,,Elizabeth Warren,19
New York,68,22,Democratic,President,,Andrew Yang,1
New York,68,22,Democratic,President,,Deval Patrick,0
New York,68,23,Democratic,President,,Public Counter,121
New York,68,23,Democratic,President,,Manually Counted Emergency,0
New York,68,23,Democratic,President,,Absentee / Military,62
New York,68,23,Democratic,President,,Federal,0
New York,68,23,Democratic,President,,Affidavit,2
New York,68,23,Democratic,President,,Pete Buttigieg,0
New York,68,23,Democratic,President,,Amy Klobuchar,1
New York,68,23,Democratic,President,,Joseph R. Biden,106
New York,68,23,Democratic,President,,Tulsi Gabbard,1
New York,68,23,Democratic,President,,Bernie Sanders,38
New York,68,23,Democratic,President,,Michael R. Bloomberg,11
New York,68,23,Democratic,President,,Tom Steyer,0
New York,68,23,Democratic,President,,Michael Bennet,1
New York,68,23,Democratic,President,,Elizabeth Warren,12
New York,68,23,Democratic,President,,Andrew Yang,2
New York,68,23,Democratic,President,,Deval Patrick,1
New York,68,24,Democratic,President,,Public Counter,54
New York,68,24,Democratic,President,,Manually Counted Emergency,0
New York,68,24,Democratic,President,,Absentee / Military,45
New York,68,24,Democratic,President,,Federal,0
New York,68,24,Democratic,President,,Affidavit,1
New York,68,24,Democratic,President,,Pete Buttigieg,0
New York,68,24,Democratic,President,,Amy Klobuchar,0
New York,68,24,Democratic,President,,Joseph R. Biden,64
New York,68,24,Democratic,President,,Tulsi Gabbard,1
New York,68,24,Democratic,President,,Bernie Sanders,25
New York,68,24,Democratic,President,,Michael R. Bloomberg,0
New York,68,24,Democratic,President,,Tom Steyer,0
New York,68,24,Democratic,President,,Michael Bennet,0
New York,68,24,Democratic,President,,Elizabeth Warren,9
New York,68,24,Democratic,President,,Andrew Yang,0
New York,68,24,Democratic,President,,Deval Patrick,0
New York,68,25,Democratic,President,,Public Counter,63
New York,68,25,Democratic,President,,Manually Counted Emergency,0
New York,68,25,Democratic,President,,Absentee / Military,22
New York,68,25,Democratic,President,,Federal,0
New York,68,25,Democratic,President,,Affidavit,0
New York,68,25,Democratic,President,,Pete Buttigieg,2
New York,68,25,Democratic,President,,Amy Klobuchar,1
New York,68,25,Democratic,President,,Joseph R. Biden,56
New York,68,25,Democratic,President,,Tulsi Gabbard,0
New York,68,25,Democratic,President,,Bernie Sanders,17
New York,68,25,Democratic,President,,Michael R. Bloomberg,3
New York,68,25,Democratic,President,,Tom Steyer,0
New York,68,25,Democratic,President,,Michael Bennet,0
New York,68,25,Democratic,President,,Elizabeth Warren,0
New York,68,25,Democratic,President,,Andrew Yang,2
New York,68,25,Democratic,President,,Deval Patrick,0
New York,68,26,Democratic,President,,Public Counter,106
New York,68,26,Democratic,President,,Manually Counted Emergency,0
New York,68,26,Democratic,President,,Absentee / Military,12
New York,68,26,Democratic,President,,Federal,0
New York,68,26,Democratic,President,,Affidavit,3
New York,68,26,Democratic,President,,Pete Buttigieg,5
New York,68,26,Democratic,President,,Amy Klobuchar,1
New York,68,26,Democratic,President,,Joseph R. Biden,71
New York,68,26,Democratic,President,,Tulsi Gabbard,0
New York,68,26,Democratic,President,,Bernie Sanders,20
New York,68,26,Democratic,President,,Michael R. Bloomberg,7
New York,68,26,Democratic,President,,Tom Steyer,1
New York,68,26,Democratic,President,,Michael Bennet,1
New York,68,26,Democratic,President,,Elizabeth Warren,2
New York,68,26,Democratic,President,,Andrew Yang,1
New York,68,26,Democratic,President,,Deval Patrick,0
New York,68,27,Democratic,President,,Public Counter,75
New York,68,27,Democratic,President,,Manually Counted Emergency,0
New York,68,27,Democratic,President,,Absentee / Military,37
New York,68,27,Democratic,President,,Federal,1
New York,68,27,Democratic,President,,Affidavit,1
New York,68,27,Democratic,President,,Pete Buttigieg,3
New York,68,27,Democratic,President,,Amy Klobuchar,0
New York,68,27,Democratic,President,,Joseph R. Biden,77
New York,68,27,Democratic,President,,Tulsi Gabbard,1
New York,68,27,Democratic,President,,Bernie Sanders,18
New York,68,27,Democratic,President,,Michael R. Bloomberg,3
New York,68,27,Democratic,President,,Tom Steyer,0
New York,68,27,Democratic,President,,Michael Bennet,1
New York,68,27,Democratic,President,,Elizabeth Warren,6
New York,68,27,Democratic,President,,Andrew Yang,1
New York,68,27,Democratic,President,,Deval Patrick,0
New York,68,28,Democratic,President,,Public Counter,74
New York,68,28,Democratic,President,,Manually Counted Emergency,0
New York,68,28,Democratic,President,,Absentee / Military,27
New York,68,28,Democratic,President,,Federal,0
New York,68,28,Democratic,President,,Affidavit,0
New York,68,28,Democratic,President,,Pete Buttigieg,2
New York,68,28,Democratic,President,,Amy Klobuchar,1
New York,68,28,Democratic,President,,Joseph R. Biden,61
New York,68,28,Democratic,President,,Tulsi Gabbard,0
New York,68,28,Democratic,President,,Bernie Sanders,18
New York,68,28,Democratic,President,,Michael R. Bloomberg,7
New York,68,28,Democratic,President,,Tom Steyer,0
New York,68,28,Democratic,President,,Michael Bennet,0
New York,68,28,Democratic,President,,Elizabeth Warren,3
New York,68,28,Democratic,President,,Andrew Yang,1
New York,68,28,Democratic,President,,Deval Patrick,0
New York,68,29,Democratic,President,,Public Counter,32
New York,68,29,Democratic,President,,Manually Counted Emergency,0
New York,68,29,Democratic,President,,Absentee / Military,9
New York,68,29,Democratic,President,,Federal,0
New York,68,29,Democratic,President,,Affidavit,1
New York,68,29,Democratic,President,,Pete Buttigieg,0
New York,68,29,Democratic,President,,Amy Klobuchar,0
New York,68,29,Democratic,President,,Joseph R. Biden,21
New York,68,29,Democratic,President,,Tulsi Gabbard,1
New York,68,29,Democratic,President,,Bernie Sanders,8
New York,68,29,Democratic,President,,Michael R. Bloomberg,2
New York,68,29,Democratic,President,,Tom Steyer,0
New York,68,29,Democratic,President,,Michael Bennet,0
New York,68,29,Democratic,President,,Elizabeth Warren,2
New York,68,29,Democratic,President,,Andrew Yang,0
New York,68,29,Democratic,President,,Deval Patrick,0
New York,68,30,Democratic,President,,Public Counter,113
New York,68,30,Democratic,President,,Manually Counted Emergency,0
New York,68,30,Democratic,President,,Absentee / Military,22
New York,68,30,Democratic,President,,Federal,1
New York,68,30,Democratic,President,,Affidavit,3
New York,68,30,Democratic,President,,Pete Buttigieg,4
New York,68,30,Democratic,President,,Amy Klobuchar,1
New York,68,30,Democratic,President,,Joseph R. Biden,72
New York,68,30,Democratic,President,,Tulsi Gabbard,1
New York,68,30,Democratic,President,,Bernie Sanders,38
New York,68,30,Democratic,President,,Michael R. Bloomberg,8
New York,68,30,Democratic,President,,Tom Steyer,0
New York,68,30,Democratic,President,,Michael Bennet,0
New York,68,30,Democratic,President,,Elizabeth Warren,6
New York,68,30,Democratic,President,,Andrew Yang,2
New York,68,30,Democratic,President,,Deval Patrick,0
New York,68,31,Democratic,President,,Public Counter,222
New York,68,31,Democratic,President,,Manually Counted Emergency,0
New York,68,31,Democratic,President,,Absentee / Military,35
New York,68,31,Democratic,President,,Federal,0
New York,68,31,Democratic,President,,Affidavit,4
New York,68,31,Democratic,President,,Pete Buttigieg,0
New York,68,31,Democratic,President,,Amy Klobuchar,3
New York,68,31,Democratic,President,,Joseph R. Biden,188
New York,68,31,Democratic,President,,Tulsi Gabbard,1
New York,68,31,Democratic,President,,Bernie Sanders,30
New York,68,31,Democratic,President,,Michael R. Bloomberg,10
New York,68,31,Democratic,President,,Tom Steyer,0
New York,68,31,Democratic,President,,Michael Bennet,0
New York,68,31,Democratic,President,,Elizabeth Warren,8
New York,68,31,Democratic,President,,Andrew Yang,4
New York,68,31,Democratic,President,,Deval Patrick,1
New York,68,32,Democratic,President,,Public Counter,88
New York,68,32,Democratic,President,,Manually Counted Emergency,0
New York,68,32,Democratic,President,,Absentee / Military,16
New York,68,32,Democratic,President,,Federal,0
New York,68,32,Democratic,President,,Affidavit,0
New York,68,32,Democratic,President,,Pete Buttigieg,0
New York,68,32,Democratic,President,,Amy Klobuchar,1
New York,68,32,Democratic,President,,Joseph R. Biden,67
New York,68,32,Democratic,President,,Tulsi Gabbard,0
New York,68,32,Democratic,President,,Bernie Sanders,18
New York,68,32,Democratic,President,,Michael R. Bloomberg,9
New York,68,32,Democratic,President,,Tom Steyer,0
New York,68,32,Democratic,President,,Michael Bennet,1
New York,68,32,Democratic,President,,Elizabeth Warren,2
New York,68,32,Democratic,President,,Andrew Yang,0
New York,68,32,Democratic,President,,Deval Patrick,1
New York,68,33,Democratic,President,,Public Counter,128
New York,68,33,Democratic,President,,Manually Counted Emergency,0
New York,68,33,Democratic,President,,Absentee / Military,95
New York,68,33,Democratic,President,,Federal,1
New York,68,33,Democratic,President,,Affidavit,1
New York,68,33,Democratic,President,,Pete Buttigieg,2
New York,68,33,Democratic,President,,Amy Klobuchar,0
New York,68,33,Democratic,President,,Joseph R. Biden,143
New York,68,33,Democratic,President,,Tulsi Gabbard,0
New York,68,33,Democratic,President,,Bernie Sanders,42
New York,68,33,Democratic,President,,Michael R. Bloomberg,2
New York,68,33,Democratic,President,,Tom Steyer,0
New York,68,33,Democratic,President,,Michael Bennet,0
New York,68,33,Democratic,President,,Elizabeth Warren,23
New York,68,33,Democratic,President,,Andrew Yang,5
New York,68,33,Democratic,President,,Deval Patrick,0
New York,68,34,Democratic,President,,Public Counter,140
New York,68,34,Democratic,President,,Manually Counted Emergency,0
New York,68,34,Democratic,President,,Absentee / Military,70
New York,68,34,Democratic,President,,Federal,0
New York,68,34,Democratic,President,,Affidavit,2
New York,68,34,Democratic,President,,Pete Buttigieg,1
New York,68,34,Democratic,President,,Amy Klobuchar,1
New York,68,34,Democratic,President,,Joseph R. Biden,121
New York,68,34,Democratic,President,,Tulsi Gabbard,0
New York,68,34,Democratic,President,,Bernie Sanders,49
New York,68,34,Democratic,President,,Michael R. Bloomberg,2
New York,68,34,Democratic,President,,Tom Steyer,0
New York,68,34,Democratic,President,,Michael Bennet,1
New York,68,34,Democratic,President,,Elizabeth Warren,18
New York,68,34,Democratic,President,,Andrew Yang,2
New York,68,34,Democratic,President,,Deval Patrick,0
New York,68,35,Democratic,President,,Public Counter,126
New York,68,35,Democratic,President,,Manually Counted Emergency,0
New York,68,35,Democratic,President,,Absentee / Military,60
New York,68,35,Democratic,President,,Federal,0
New York,68,35,Democratic,President,,Affidavit,2
New York,68,35,Democratic,President,,Pete Buttigieg,3
New York,68,35,Democratic,President,,Amy Klobuchar,0
New York,68,35,Democratic,President,,Joseph R. Biden,97
New York,68,35,Democratic,President,,Tulsi Gabbard,0
New York,68,35,Democratic,President,,Bernie Sanders,51
New York,68,35,Democratic,President,,Michael R. Bloomberg,5
New York,68,35,Democratic,President,,Tom Steyer,0
New York,68,35,Democratic,President,,Michael Bennet,0
New York,68,35,Democratic,President,,Elizabeth Warren,17
New York,68,35,Democratic,President,,Andrew Yang,8
New York,68,35,Democratic,President,,Deval Patrick,0
New York,68,36,Democratic,President,,Public Counter,68
New York,68,36,Democratic,President,,Manually Counted Emergency,0
New York,68,36,Democratic,President,,Absentee / Military,11
New York,68,36,Democratic,President,,Federal,0
New York,68,36,Democratic,President,,Affidavit,1
New York,68,36,Democratic,President,,Pete Buttigieg,4
New York,68,36,Democratic,President,,Amy Klobuchar,0
New York,68,36,Democratic,President,,Joseph R. Biden,45
New York,68,36,Democratic,President,,Tulsi Gabbard,1
New York,68,36,Democratic,President,,Bernie Sanders,20
New York,68,36,Democratic,President,,Michael R. Bloomberg,1
New York,68,36,Democratic,President,,Tom Steyer,0
New York,68,36,Democratic,President,,Michael Bennet,0
New York,68,36,Democratic,President,,Elizabeth Warren,4
New York,68,36,Democratic,President,,Andrew Yang,0
New York,68,36,Democratic,President,,Deval Patrick,0
New York,68,37,Democratic,President,,Public Counter,97
New York,68,37,Democratic,President,,Manually Counted Emergency,0
New York,68,37,Democratic,President,,Absentee / Military,51
New York,68,37,Democratic,President,,Federal,0
New York,68,37,Democratic,President,,Affidavit,1
New York,68,37,Democratic,President,,Pete Buttigieg,2
New York,68,37,Democratic,President,,Amy Klobuchar,0
New York,68,37,Democratic,President,,Joseph R. Biden,87
New York,68,37,Democratic,President,,Tulsi Gabbard,0
New York,68,37,Democratic,President,,Bernie Sanders,28
New York,68,37,Democratic,President,,Michael R. Bloomberg,10
