county,precinct,office,district,party,candidate,votes,public_counter_votes,emergency_votes,absentee_military_votes,federal_votes,affidavit_votes,manually_counted_emergency,special_presidential
Queens,34~27,U.S. House,6,Save Our City,Thomas J. Zmich,4,394,,129,2,19,3,0,0
Queens,34~27,Borough President,13,Republican,Joann Ariola,162,394,,129,2,19,3,0,0
Queens,34~27,President,,Conservative,Donald J. Trump / Michael R. Pence,4,394,,129,2,19,3,0,0
Queens,34~27,President,,Libertarian,Jo Jorgensen / Jeremy Cohen,0,394,,129,2,19,3,0,0
Queens,34~27,U.S. House,6,Republican,Thomas J. Zmich,146,394,,129,2,19,3,0,0
Queens,34~27,President,,Republican,Donald J. Trump / Michael R. Pence,187,394,,129,2,19,3,0,0
Queens,34~27,Borough President,13,Democratic,Donovan J. Richards Jr.,324,394,,129,2,19,3,0,0
Queens,34~27,U.S. House,6,Working Families,Grace Meng,22,394,,129,2,19,3,0,0
Queens,34~27,President,,Independence,Brock Pierce / Karla Ballard,0,394,,129,2,19,3,0,0
Queens,34~27,Borough President,13,Conservative,Joann Ariola,4,394,,129,2,19,3,0,0
Queens,34~27,President,,Green,Howie Hawkins / Angela Nicole Walker,1,394,,129,2,19,3,0,0
Queens,35~27,Borough President,13,Save Our City,Joann Ariola,3,549,,107,4,10,3,0,0
Queens,35~27,U.S. House,6,Democratic,Grace Meng,459,549,,107,4,10,3,0,0
Queens,35~27,President,,Working Families,Joseph R. Biden / Kamala D. Harris,18,549,,107,4,10,3,0,0
Queens,35~27,Borough President,13,Red Dragon,Dao Yin,11,549,,107,4,10,3,0,0
Queens,35~27,U.S. House,6,Conservative,Thomas J. Zmich,4,549,,107,4,10,3,0,0
Queens,35~27,State Assembly,27,Democratic,Daniel Rosenthal,495,549,,107,4,10,3,0,0
Queens,35~27,President,,Democratic,Joseph R. Biden / Kamala D. Harris,488,549,,107,4,10,3,0,0
Queens,35~27,U.S. House,6,Libertarian,Thomas J. Zmich,1,549,,107,4,10,3,0,0
Queens,35~27,State Senate,16,Democratic,Toby Ann Stavisky,494,549,,107,4,10,3,0,0
Queens,35~27,U.S. House,6,Save Our City,Thomas J. Zmich,2,549,,107,4,10,3,0,0
Queens,35~27,Borough President,13,Republican,Joann Ariola,130,549,,107,4,10,3,0,0
Queens,35~27,President,,Conservative,Donald J. Trump / Michael R. Pence,8,549,,107,4,10,3,0,0
Queens,35~27,President,,Libertarian,Jo Jorgensen / Jeremy Cohen,2,549,,107,4,10,3,0,0
Queens,35~27,U.S. House,6,Republican,Thomas J. Zmich,111,549,,107,4,10,3,0,0
Queens,35~27,President,,Republican,Donald J. Trump / Michael R. Pence,146,549,,107,4,10,3,0,0
Queens,35~27,Borough President,13,Democratic,Donovan J. Richards Jr.,445,549,,107,4,10,3,0,0
Queens,35~27,U.S. House,6,Working Families,Grace Meng,24,549,,107,4,10,3,0,0
Queens,35~27,President,,Independence,Brock Pierce / Karla Ballard,0,549,,107,4,10,3,0,0
Queens,35~27,Borough President,13,Conservative,Joann Ariola,8,549,,107,4,10,3,0,0
Queens,35~27,President,,Green,Howie Hawkins / Angela Nicole Walker,1,549,,107,4,10,3,0,0
Queens,36~27,Borough President,13,Save Our City,Joann Ariola,4,404,,121,9,3,6,0,0
Queens,36~27,U.S. House,6,Democratic,Grace Meng,319,404,,121,9,3,6,0,0
Queens,36~27,President,,Working Families,Joseph R. Biden / Kamala D. Harris,28,404,,121,9,3,6,0,0
Queens,36~27,Borough President,13,Red Dragon,Dao Yin,36,404,,121,9,3,6,0,0
Queens,36~27,U.S. House,6,Conservative,Thomas J. Zmich,6,404,,121,9,3,6,0,0
Queens,36~27,State Assembly,27,Democratic,Daniel Rosenthal,371,404,,121,9,3,6,0,0
Queens,36~27,President,,Democratic,Joseph R. Biden / Kamala D. Harris,278,404,,121,9,3,6,0,0
Queens,36~27,U.S. House,6,Libertarian,Thomas J. Zmich,1,404,,121,9,3,6,0,0
Queens,36~27,State Senate,16,Democratic,Toby Ann Stavisky,363,404,,121,9,3,6,0,0
Queens,36~27,U.S. House,6,Save Our City,Thomas J. Zmich,2,404,,121,9,3,6,0,0
Queens,36~27,Borough President,13,Republican,Joann Ariola,163,404,,121,9,3,6,0,0
Queens,36~27,President,,Conservative,Donald J. Trump / Michael R. Pence,15,404,,121,9,3,6,0,0
Queens,36~27,President,,Libertarian,Jo Jorgensen / Jeremy Cohen,2,404,,121,9,3,6,0,0
Queens,36~27,U.S. House,6,Republican,Thomas J. Zmich,142,404,,121,9,3,6,0,0
Queens,36~27,President,,Republican,Donald J. Trump / Michael R. Pence,208,404,,121,9,3,6,0,0
Queens,36~27,Borough President,13,Democratic,Donovan J. Richards Jr.,270,404,,121,9,3,6,0,0
Queens,36~27,U.S. House,6,Working Families,Grace Meng,32,404,,121,9,3,6,0,0
Queens,36~27,President,,Independence,Brock Pierce / Karla Ballard,0,404,,121,9,3,6,0,0
Queens,36~27,Borough President,13,Conservative,Joann Ariola,12,404,,121,9,3,6,0,0
Queens,36~27,President,,Green,Howie Hawkins / Angela Nicole Walker,2,404,,121,9,3,6,0,0
Queens,37~27,Borough President,13,Save Our City,Joann Ariola,6,578,,187,10,3,2,0,0
Queens,37~27,U.S. House,6,Democratic,Grace Meng,533,578,,187,10,3,2,0,0
Queens,37~27,President,,Working Families,Joseph R. Biden / Kamala D. Harris,50,578,,187,10,3,2,0,0
Queens,37~27,Borough President,13,Red Dragon,Dao Yin,8,578,,187,10,3,2,0,0
Queens,37~27,U.S. House,6,Conservative,Thomas J. Zmich,17,578,,187,10,3,2,0,0
Queens,37~27,State Assembly,27,Democratic,Daniel Rosenthal,624,578,,187,10,3,2,0,0
Queens,37~27,President,,Democratic,Joseph R. Biden / Kamala D. Harris,543,578,,187,10,3,2,0,0
Queens,37~27,U.S. House,6,Libertarian,Thomas J. Zmich,2,578,,187,10,3,2,0,0
Queens,37~27,State Senate,16,Democratic,Toby Ann Stavisky,630,578,,187,10,3,2,0,0
Queens,37~27,U.S. House,6,Save Our City,Thomas J. Zmich,1,578,,187,10,3,2,0,0
Queens,37~27,Borough President,13,Republican,Joann Ariola,147,578,,187,10,3,2,0,0
Queens,37~27,President,,Conservative,Donald J. Trump / Michael R. Pence,20,578,,187,10,3,2,0,0
Queens,37~27,President,,Libertarian,Jo Jorgensen / Jeremy Cohen,2,578,,187,10,3,2,0,0
Queens,37~27,U.S. House,6,Republican,Thomas J. Zmich,136,578,,187,10,3,2,0,0
Queens,37~27,President,,Republican,Donald J. Trump / Michael R. Pence,160,578,,187,10,3,2,0,0
Queens,37~27,Borough President,13,Democratic,Donovan J. Richards Jr.,548,578,,187,10,3,2,0,0
Queens,37~27,U.S. House,6,Working Families,Grace Meng,55,578,,187,10,3,2,0,0
Queens,37~27,President,,Independence,Brock Pierce / Karla Ballard,0,578,,187,10,3,2,0,0
Queens,37~27,Borough President,13,Conservative,Joann Ariola,17,578,,187,10,3,2,0,0
Queens,37~27,President,,Green,Howie Hawkins / Angela Nicole Walker,1,578,,187,10,3,2,0,0
Queens,38~27,Borough President,13,Save Our City,Joann Ariola,10,504,,123,0,8,1,0,0
Queens,38~27,U.S. House,6,Democratic,Grace Meng,446,504,,123,0,8,1,0,0
Queens,38~27,President,,Working Families,Joseph R. Biden / Kamala D. Harris,41,504,,123,0,8,1,0,0
Queens,38~27,Borough President,13,Red Dragon,Dao Yin,5,504,,123,0,8,1,0,0
Queens,38~27,U.S. House,6,Conservative,Thomas J. Zmich,7,504,,123,0,8,1,0,0
Queens,38~27,State Assembly,27,Democratic,Daniel Rosenthal,518,504,,123,0,8,1,0,0
Queens,38~27,President,,Democratic,Joseph R. Biden / Kamala D. Harris,452,504,,123,0,8,1,0,0
Queens,38~27,U.S. House,6,Libertarian,Thomas J. Zmich,2,504,,123,0,8,1,0,0
Queens,38~27,State Senate,16,Democratic,Toby Ann Stavisky,511,504,,123,0,8,1,0,0
Queens,38~27,U.S. House,6,Save Our City,Thomas J. Zmich,2,504,,123,0,8,1,0,0
Queens,38~27,Borough President,13,Republican,Joann Ariola,112,504,,123,0,8,1,0,0
Queens,38~27,President,,Conservative,Donald J. Trump / Michael R. Pence,10,504,,123,0,8,1,0,0
Queens,38~27,President,,Libertarian,Jo Jorgensen / Jeremy Cohen,1,504,,123,0,8,1,0,0
Queens,38~27,U.S. House,6,Republican,Thomas J. Zmich,99,504,,123,0,8,1,0,0
Queens,38~27,President,,Republican,Donald J. Trump / Michael R. Pence,125,504,,123,0,8,1,0,0
Queens,38~27,Borough President,13,Democratic,Donovan J. Richards Jr.,453,504,,123,0,8,1,0,0
Queens,38~27,U.S. House,6,Working Families,Grace Meng,38,504,,123,0,8,1,0,0
Queens,38~27,President,,Independence,Brock Pierce / Karla Ballard,0,504,,123,0,8,1,0,0
Queens,38~27,Borough President,13,Conservative,Joann Ariola,13,504,,123,0,8,1,0,0
Queens,38~27,President,,Green,Howie Hawkins / Angela Nicole Walker,4,504,,123,0,8,1,0,0
Queens,39~27,Borough President,13,Save Our City,Joann Ariola,5,447,,126,3,9,3,0,0
Queens,39~27,U.S. House,6,Democratic,Grace Meng,405,447,,126,3,9,3,0,0
Queens,39~27,President,,Working Families,Joseph R. Biden / Kamala D. Harris,41,447,,126,3,9,3,0,0
Queens,39~27,Borough President,13,Red Dragon,Dao Yin,8,447,,126,3,9,3,0,0
Queens,39~27,U.S. House,6,Conservative,Thomas J. Zmich,10,447,,126,3,9,3,0,0
Queens,39~27,State Assembly,27,Democratic,Daniel Rosenthal,478,447,,126,3,9,3,0,0
Queens,39~27,President,,Democratic,Joseph R. Biden / Kamala D. Harris,419,447,,126,3,9,3,0,0
Queens,39~27,U.S. House,6,Libertarian,Thomas J. Zmich,2,447,,126,3,9,3,0,0
Queens,39~27,State Senate,16,Democratic,Toby Ann Stavisky,473,447,,126,3,9,3,0,0
Queens,39~27,U.S. House,6,Save Our City,Thomas J. Zmich,3,447,,126,3,9,3,0,0
Queens,39~27,Borough President,13,Republican,Joann Ariola,85,447,,126,3,9,3,0,0
Queens,39~27,President,,Conservative,Donald J. Trump / Michael R. Pence,15,447,,126,3,9,3,0,0
Queens,39~27,President,,Libertarian,Jo Jorgensen / Jeremy Cohen,2,447,,126,3,9,3,0,0
Queens,39~27,U.S. House,6,Republican,Thomas J. Zmich,77,447,,126,3,9,3,0,0
Queens,39~27,President,,Republican,Donald J. Trump / Michael R. Pence,102,447,,126,3,9,3,0,0
Queens,39~27,Borough President,13,Democratic,Donovan J. Richards Jr.,417,447,,126,3,9,3,0,0
Queens,39~27,U.S. House,6,Working Families,Grace Meng,39,447,,126,3,9,3,0,0
Queens,39~27,President,,Independence,Brock Pierce / Karla Ballard,1,447,,126,3,9,3,0,0
Queens,39~27,Borough President,13,Conservative,Joann Ariola,12,447,,126,3,9,3,0,0
Queens,39~27,President,,Green,Howie Hawkins / Angela Nicole Walker,2,447,,126,3,9,3,0,0
Queens,40~27,Borough President,13,Save Our City,Joann Ariola,11,502,,111,6,7,2,0,0
Queens,40~27,U.S. House,6,Democratic,Grace Meng,451,502,,111,6,7,2,0,0
Queens,40~27,President,,Working Families,Joseph R. Biden / Kamala D. Harris,42,502,,111,6,7,2,0,0
Queens,40~27,Borough President,13,Red Dragon,Dao Yin,5,502,,111,6,7,2,0,0
Queens,40~27,U.S. House,6,Conservative,Thomas J. Zmich,2,502,,111,6,7,2,0,0
Queens,40~27,State Assembly,27,Democratic,Daniel Rosenthal,495,502,,111,6,7,2,0,0
Queens,40~27,President,,Democratic,Joseph R. Biden / Kamala D. Harris,452,502,,111,6,7,2,0,0
Queens,40~27,U.S. House,6,Libertarian,Thomas J. Zmich,1,502,,111,6,7,2,0,0
Queens,40~27,State Senate,16,Democratic,Toby Ann Stavisky,491,502,,111,6,7,2,0,0
Queens,40~27,U.S. House,6,Save Our City,Thomas J. Zmich,3,502,,111,6,7,2,0,0
Queens,40~27,Borough President,13,Republican,Joann Ariola,96,502,,111,6,7,2,0,0
Queens,40~27,President,,Conservative,Donald J. Trump / Michael R. Pence,5,502,,111,6,7,2,0,0
Queens,40~27,President,,Libertarian,Jo Jorgensen / Jeremy Cohen,2,502,,111,6,7,2,0,0
Queens,40~27,U.S. House,6,Republican,Thomas J. Zmich,78,502,,111,6,7,2,0,0
Queens,40~27,President,,Republican,Donald J. Trump / Michael R. Pence,112,502,,111,6,7,2,0,0
Queens,40~27,Borough President,13,Democratic,Donovan J. Richards Jr.,445,502,,111,6,7,2,0,0
Queens,40~27,U.S. House,6,Working Families,Grace Meng,47,502,,111,6,7,2,0,0
Queens,40~27,President,,Independence,Brock Pierce / Karla Ballard,0,502,,111,6,7,2,0,0
Queens,40~27,Borough President,13,Conservative,Joann Ariola,5,502,,111,6,7,2,0,0
Queens,40~27,President,,Green,Howie Hawkins / Angela Nicole Walker,7,502,,111,6,7,2,0,0
Queens,41~27,Borough President,13,Save Our City,Joann Ariola,3,323,,47,0,7,1,0,0
Queens,41~27,U.S. House,6,Democratic,Grace Meng,295,323,,47,0,7,1,0,0
Queens,41~27,President,,Working Families,Joseph R. Biden / Kamala D. Harris,15,323,,47,0,7,1,0,0
Queens,41~27,Borough President,13,Red Dragon,Dao Yin,4,323,,47,0,7,1,0,0
Queens,41~27,U.S. House,6,Conservative,Thomas J. Zmich,4,323,,47,0,7,1,0,0
Queens,41~27,State Assembly,27,Democratic,Daniel Rosenthal,307,323,,47,0,7,1,0,0
Queens,41~27,President,,Democratic,Joseph R. Biden / Kamala D. Harris,302,323,,47,0,7,1,0,0
Queens,41~27,U.S. House,6,Libertarian,Thomas J. Zmich,0,323,,47,0,7,1,0,0
Queens,41~27,State Senate,16,Democratic,Toby Ann Stavisky,304,323,,47,0,7,1,0,0
Queens,41~27,U.S. House,6,Save Our City,Thomas J. Zmich,0,323,,47,0,7,1,0,0
Queens,41~27,Borough President,13,Republican,Joann Ariola,46,323,,47,0,7,1,0,0
Queens,41~27,President,,Conservative,Donald J. Trump / Michael R. Pence,4,323,,47,0,7,1,0,0
Queens,41~27,President,,Libertarian,Jo Jorgensen / Jeremy Cohen,1,323,,47,0,7,1,0,0
Queens,41~27,U.S. House,6,Republican,Thomas J. Zmich,34,323,,47,0,7,1,0,0
Queens,41~27,President,,Republican,Donald J. Trump / Michael R. Pence,51,323,,47,0,7,1,0,0
Queens,41~27,Borough President,13,Democratic,Donovan J. Richards Jr.,284,323,,47,0,7,1,0,0
Queens,41~27,U.S. House,6,Working Families,Grace Meng,12,323,,47,0,7,1,0,0
Queens,41~27,President,,Independence,Brock Pierce / Karla Ballard,0,323,,47,0,7,1,0,0
Queens,41~27,Borough President,13,Conservative,Joann Ariola,5,323,,47,0,7,1,0,0
Queens,41~27,President,,Green,Howie Hawkins / Angela Nicole Walker,2,323,,47,0,7,1,0,0
Queens,42~27,Borough President,13,Save Our City,Joann Ariola,11,468,,177,7,6,9,0,0
Queens,42~27,U.S. House,6,Democratic,Grace Meng,414,468,,177,7,6,9,0,0
Queens,42~27,President,,Working Families,Joseph R. Biden / Kamala D. Harris,33,468,,177,7,6,9,0,0
Queens,42~27,Borough President,13,Red Dragon,Dao Yin,43,468,,177,7,6,9,0,0
Queens,42~27,U.S. House,6,Conservative,Thomas J. Zmich,6,468,,177,7,6,9,0,0
Queens,42~27,State Assembly,27,Democratic,Daniel Rosenthal,462,468,,177,7,6,9,0,0
Queens,42~27,President,,Democratic,Joseph R. Biden / Kamala D. Harris,388,468,,177,7,6,9,0,0
Queens,42~27,U.S. House,6,Libertarian,Thomas J. Zmich,2,468,,177,7,6,9,0,0
Queens,42~27,State Senate,16,Democratic,Toby Ann Stavisky,472,468,,177,7,6,9,0,0
Queens,42~27,U.S. House,6,Save Our City,Thomas J. Zmich,8,468,,177,7,6,9,0,0
Queens,42~27,Borough President,13,Republican,Joann Ariola,178,468,,177,7,6,9,0,0
Queens,42~27,President,,Conservative,Donald J. Trump / Michael R. Pence,10,468,,177,7,6,9,0,0
Queens,42~27,President,,Libertarian,Jo Jorgensen / Jeremy Cohen,4,468,,177,7,6,9,0,0
Queens,42~27,U.S. House,6,Republican,Thomas J. Zmich,157,468,,177,7,6,9,0,0
Queens,42~27,President,,Republican,Donald J. Trump / Michael R. Pence,215,468,,177,7,6,9,0,0
Queens,42~27,Borough President,13,Democratic,Donovan J. Richards Jr.,351,468,,177,7,6,9,0,0
Queens,42~27,U.S. House,6,Working Families,Grace Meng,39,468,,177,7,6,9,0,0
Queens,42~27,President,,Independence,Brock Pierce / Karla Ballard,0,468,,177,7,6,9,0,0
Queens,42~27,Borough President,13,Conservative,Joann Ariola,13,468,,177,7,6,9,0,0
Queens,42~27,President,,Green,Howie Hawkins / Angela Nicole Walker,4,468,,177,7,6,9,0,0
Queens,43~27,Borough President,13,Save Our City,Joann Ariola,3,289,,92,7,3,5,0,0
Queens,43~27,U.S. House,6,Democratic,Grace Meng,225,289,,92,7,3,5,0,0
Queens,43~27,President,,Working Families,Joseph R. Biden / Kamala D. Harris,21,289,,92,7,3,5,0,0
Queens,43~27,Borough President,13,Red Dragon,Dao Yin,23,289,,92,7,3,5,0,0
Queens,43~27,U.S. House,6,Conservative,Thomas J. Zmich,10,289,,92,7,3,5,0,0
Queens,43~27,State Assembly,27,Democratic,Daniel Rosenthal,259,289,,92,7,3,5,0,0
Queens,43~27,President,,Democratic,Joseph R. Biden / Kamala D. Harris,188,289,,92,7,3,5,0,0
Queens,43~27,U.S. House,6,Libertarian,Thomas J. Zmich,0,289,,92,7,3,5,0,0
Queens,43~27,State Senate,16,Democratic,Toby Ann Stavisky,256,289,,92,7,3,5,0,0
Queens,43~27,U.S. House,6,Save Our City,Thomas J. Zmich,1,289,,92,7,3,5,0,0
Queens,43~27,Borough President,13,Republican,Joann Ariola,131,289,,92,7,3,5,0,0
Queens,43~27,President,,Conservative,Donald J. Trump / Michael R. Pence,14,289,,92,7,3,5,0,0
Queens,43~27,President,,Libertarian,Jo Jorgensen / Jeremy Cohen,0,289,,92,7,3,5,0,0
Queens,43~27,U.S. House,6,Republican,Thomas J. Zmich,105,289,,92,7,3,5,0,0
Queens,43~27,President,,Republican,Donald J. Trump / Michael R. Pence,159,289,,92,7,3,5,0,0
Queens,43~27,Borough President,13,Democratic,Donovan J. Richards Jr.,181,289,,92,7,3,5,0,0
Queens,43~27,U.S. House,6,Working Families,Grace Meng,30,289,,92,7,3,5,0,0
Queens,43~27,President,,Independence,Brock Pierce / Karla Ballard,1,289,,92,7,3,5,0,0
Queens,43~27,Borough President,13,Conservative,Joann Ariola,13,289,,92,7,3,5,0,0
Queens,43~27,President,,Green,Howie Hawkins / Angela Nicole Walker,5,289,,92,7,3,5,0,0
Queens,44~27,Borough President,13,Save Our City,Joann Ariola,5,404,,196,4,12,4,0,0
Queens,44~27,U.S. House,6,Democratic,Grace Meng,394,404,,196,4,12,4,0,0
Queens,44~27,President,,Working Families,Joseph R. Biden / Kamala D. Harris,17,404,,196,4,12,4,0,0
Queens,44~27,Borough President,13,Red Dragon,Dao Yin,17,404,,196,4,12,4,0,0
Queens,44~27,U.S. House,6,Conservative,Thomas J. Zmich,6,404,,196,4,12,4,0,0
Queens,44~27,State Assembly,27,Democratic,Daniel Rosenthal,440,404,,196,4,12,4,0,0
Queens,44~27,President,,Democratic,Joseph R. Biden / Kamala D. Harris,395,404,,196,4,12,4,0,0
Queens,44~27,U.S. House,6,Libertarian,Thomas J. Zmich,3,404,,196,4,12,4,0,0
Queens,44~27,State Senate,16,Democratic,Toby Ann Stavisky,445,404,,196,4,12,4,0,0
Queens,44~27,U.S. House,6,Save Our City,Thomas J. Zmich,0,404,,196,4,12,4,0,0
Queens,44~27,Borough President,13,Republican,Joann Ariola,166,404,,196,4,12,4,0,0
Queens,44~27,President,,Conservative,Donald J. Trump / Michael R. Pence,9,404,,196,4,12,4,0,0
Queens,44~27,President,,Libertarian,Jo Jorgensen / Jeremy Cohen,1,404,,196,4,12,4,0,0
Queens,44~27,U.S. House,6,Republican,Thomas J. Zmich,138,404,,196,4,12,4,0,0
Queens,44~27,President,,Republican,Donald J. Trump / Michael R. Pence,188,404,,196,4,12,4,0,0
Queens,44~27,Borough President,13,Democratic,Donovan J. Richards Jr.,365,404,,196,4,12,4,0,0
Queens,44~27,U.S. House,6,Working Families,Grace Meng,26,404,,196,4,12,4,0,0
Queens,44~27,President,,Independence,Brock Pierce / Karla Ballard,1,404,,196,4,12,4,0,0
Queens,44~27,Borough President,13,Conservative,Joann Ariola,10,404,,196,4,12,4,0,0
Queens,44~27,President,,Green,Howie Hawkins / Angela Nicole Walker,1,404,,196,4,12,4,0,0
Queens,45~27,Borough President,13,Save Our City,Joann Ariola,9,486,,219,7,11,10,0,0
Queens,45~27,U.S. House,6,Democratic,Grace Meng,480,486,,219,7,11,10,0,0
Queens,45~27,President,,Working Families,Joseph R. Biden / Kamala D. Harris,37,486,,219,7,11,10,0,0
Queens,45~27,Borough President,13,Red Dragon,Dao Yin,19,486,,219,7,11,10,0,0
Queens,45~27,U.S. House,6,Conservative,Thomas J. Zmich,14,486,,219,7,11,10,0,0
Queens,45~27,State Assembly,27,Democratic,Daniel Rosenthal,555,486,,219,7,11,10,0,0
Queens,45~27,President,,Democratic,Joseph R. Biden / Kamala D. Harris,479,486,,219,7,11,10,0,0
Queens,45~27,U.S. House,6,Libertarian,Thomas J. Zmich,2,486,,219,7,11,10,0,0
Queens,45~27,State Senate,16,Democratic,Toby Ann Stavisky,558,486,,219,7,11,10,0,0
Queens,45~27,U.S. House,6,Save Our City,Thomas J. Zmich,2,486,,219,7,11,10,0,0
Queens,45~27,Borough President,13,Republican,Joann Ariola,152,486,,219,7,11,10,0,0
Queens,45~27,President,,Conservative,Donald J. Trump / Michael R. Pence,16,486,,219,7,11,10,0,0
Queens,45~27,President,,Libertarian,Jo Jorgensen / Jeremy Cohen,6,486,,219,7,11,10,0,0
Queens,45~27,U.S. House,6,Republican,Thomas J. Zmich,139,486,,219,7,11,10,0,0
Queens,45~27,President,,Republican,Donald J. Trump / Michael R. Pence,175,486,,219,7,11,10,0,0
Queens,45~27,Borough President,13,Democratic,Donovan J. Richards Jr.,478,486,,219,7,11,10,0,0
Queens,45~27,U.S. House,6,Working Families,Grace Meng,44,486,,219,7,11,10,0,0
Queens,45~27,President,,Independence,Brock Pierce / Karla Ballard,0,486,,219,7,11,10,0,0
Queens,45~27,Borough President,13,Conservative,Joann Ariola,16,486,,219,7,11,10,0,0
Queens,45~27,President,,Green,Howie Hawkins / Angela Nicole Walker,5,486,,219,7,11,10,0,0
Queens,46~27,Borough President,13,Save Our City,Joann Ariola,0,249,,46,12,2,3,0,0
Queens,46~27,U.S. House,6,Democratic,Grace Meng,111,249,,46,12,2,3,0,0
Queens,46~27,State Senate,15,Save Our City,Thomas P. Sullivan,0,249,,46,12,2,3,0,0
Queens,46~27,President,,Working Families,Joseph R. Biden / Kamala D. Harris,8,249,,46,12,2,3,0,0
Queens,46~27,Borough President,13,Red Dragon,Dao Yin,4,249,,46,12,2,3,0,0
Queens,46~27,U.S. House,6,Conservative,Thomas J. Zmich,2,249,,46,12,2,3,0,0
Queens,46~27,State Assembly,27,Democratic,Daniel Rosenthal,133,249,,46,12,2,3,0,0
Queens,46~27,State Senate,15,Democratic,Joseph P. Addabbo Jr.,103,249,,46,12,2,3,0,0
Queens,46~27,President,,Democratic,Joseph R. Biden / Kamala D. Harris,99,249,,46,12,2,3,0,0
Queens,46~27,U.S. House,6,Libertarian,Thomas J. Zmich,0,249,,46,12,2,3,0,0
Queens,46~27,U.S. House,6,Save Our City,Thomas J. Zmich,2,249,,46,12,2,3,0,0
Queens,46~27,Borough President,13,Republican,Joann Ariola,170,249,,46,12,2,3,0,0
Queens,46~27,President,,Conservative,Donald J. Trump / Michael R. Pence,2,249,,46,12,2,3,0,0
Queens,46~27,President,,Libertarian,Jo Jorgensen / Jeremy Cohen,1,249,,46,12,2,3,0,0
Queens,46~27,U.S. House,6,Republican,Thomas J. Zmich,155,249,,46,12,2,3,0,0
Queens,46~27,President,,Republican,Donald J. Trump / Michael R. Pence,195,249,,46,12,2,3,0,0
Queens,46~27,Borough President,13,Democratic,Donovan J. Richards Jr.,91,249,,46,12,2,3,0,0
Queens,46~27,U.S. House,6,Working Families,Grace Meng,6,249,,46,12,2,3,0,0
Queens,46~27,State Senate,15,Conservative,Thomas P. Sullivan,4,249,,46,12,2,3,0,0
Queens,46~27,President,,Independence,Brock Pierce / Karla Ballard,0,249,,46,12,2,3,0,0
Queens,46~27,State Senate,15,Republican,Thomas P. Sullivan,160,249,,46,12,2,3,0,0
Queens,46~27,Borough President,13,Conservative,Joann Ariola,3,249,,46,12,2,3,0,0
Queens,46~27,President,,Green,Howie Hawkins / Angela Nicole Walker,1,249,,46,12,2,3,0,0
Queens,47~27,Borough President,13,Save Our City,Joann Ariola,9,422,,159,2,1,3,0,0
Queens,47~27,U.S. House,6,Democratic,Grace Meng,379,422,,159,2,1,3,0,0
Queens,47~27,President,,Working Families,Joseph R. Biden / Kamala D. Harris,26,422,,159,2,1,3,0,0
Queens,47~27,Borough President,13,Red Dragon,Dao Yin,29,422,,159,2,1,3,0,0
Queens,47~27,U.S. House,6,Conservative,Thomas J. Zmich,11,422,,159,2,1,3,0,0
Queens,47~27,State Assembly,27,Democratic,Daniel Rosenthal,414,422,,159,2,1,3,0,0
Queens,47~27,President,,Democratic,Joseph R. Biden / Kamala D. Harris,356,422,,159,2,1,3,0,0
Queens,47~27,U.S. House,6,Libertarian,Thomas J. Zmich,4,422,,159,2,1,3,0,0
Queens,47~27,State Senate,16,Democratic,Toby Ann Stavisky,412,422,,159,2,1,3,0,0
Queens,47~27,U.S. House,6,Save Our City,Thomas J. Zmich,1,422,,159,2,1,3,0,0
Queens,47~27,Borough President,13,Republican,Joann Ariola,161,422,,159,2,1,3,0,0
Queens,47~27,President,,Conservative,Donald J. Trump / Michael R. Pence,16,422,,159,2,1,3,0,0
Queens,47~27,President,,Libertarian,Jo Jorgensen / Jeremy Cohen,3,422,,159,2,1,3,0,0
Queens,47~27,U.S. House,6,Republican,Thomas J. Zmich,139,422,,159,2,1,3,0,0
Queens,47~27,President,,Republican,Donald J. Trump / Michael R. Pence,179,422,,159,2,1,3,0,0
Queens,47~27,Borough President,13,Democratic,Donovan J. Richards Jr.,344,422,,159,2,1,3,0,0
Queens,47~27,U.S. House,6,Working Families,Grace Meng,25,422,,159,2,1,3,0,0
Queens,47~27,President,,Independence,Brock Pierce / Karla Ballard,0,422,,159,2,1,3,0,0
Queens,47~27,Borough President,13,Conservative,Joann Ariola,8,422,,159,2,1,3,0,0
Queens,47~27,President,,Green,Howie Hawkins / Angela Nicole Walker,3,422,,159,2,1,3,0,0
Queens,48~27,Borough President,13,Save Our City,Joann Ariola,3,446,,116,1,7,8,0,0
Queens,48~27,U.S. House,6,Democratic,Grace Meng,263,446,,116,1,7,8,0,0
Queens,48~27,President,,Working Families,Joseph R. Biden / Kamala D. Harris,12,446,,116,1,7,8,0,0
Queens,48~27,Borough President,13,Red Dragon,Dao Yin,12,446,,116,1,7,8,0,0
Queens,48~27,U.S. House,6,Conservative,Thomas J. Zmich,4,446,,116,1,7,8,0,0
Queens,48~27,State Assembly,27,Democratic,Daniel Rosenthal,322,446,,116,1,7,8,0,0
Queens,48~27,President,,Democratic,Joseph R. Biden / Kamala D. Harris,256,446,,116,1,7,8,0,0
Queens,48~27,U.S. House,6,Libertarian,Thomas J. Zmich,0,446,,116,1,7,8,0,0
Queens,48~27,State Senate,16,Democratic,Toby Ann Stavisky,333,446,,116,1,7,8,0,0
Queens,48~27,U.S. House,6,Save Our City,Thomas J. Zmich,2,446,,116,1,7,8,0,0
Queens,48~27,Borough President,13,Republican,Joann Ariola,242,446,,116,1,7,8,0,0
