county,precinct,office,district,party,candidate,votes,public_counter_votes,emergency_votes,absentee_military_votes,federal_votes,affidavit_votes,manually_counted_emergency,special_presidential
Richmond,4~61,President,,Green,Howie Hawkins / Angela Nicole Walker,1,372,,80,0,1,2,0,
Richmond,4~61,State Senate,23,Conservative,Justin DeFillippo,33,372,,80,0,1,2,0,
Richmond,4~61,State Assembly,61,Democratic,Charles D. Fall,338,372,,80,0,1,2,0,
Richmond,4~61,President,,Conservative,Donald J. Trump / Michael R. Pence,5,372,,80,0,1,2,0,
Richmond,4~61,State Senate,23,Independence,Diane J. Savino,10,372,,80,0,1,2,0,
Richmond,4~61,President,,Republican,Donald J. Trump / Michael R. Pence,87,372,,80,0,1,2,0,
Richmond,4~61,U.S. House,11,Democratic,Max N. Rose,347,372,,80,0,1,2,0,
Richmond,4~61,State Senate,23,SAM,John Jairo Rodriguez,9,372,,80,0,1,2,0,
Richmond,4~61,State Assembly,61,Independence,Charles D. Fall,13,372,,80,0,1,2,0,
Richmond,4~61,President,,Libertarian,Jo Jorgensen / Jeremy Cohen,5,372,,80,0,1,2,0,
Richmond,4~61,U.S. House,11,Republican,Nicole Malliotakis,79,372,,80,0,1,2,0,
Richmond,4~61,U.S. House,11,Independence,Max N. Rose,11,372,,80,0,1,2,0,
Richmond,4~61,State Assembly,61,Republican,Paul Ciurcina Jr.,71,372,,80,0,1,2,0,
Richmond,4~61,President,,Democratic,Joseph R. Biden / Kamala D. Harris,311,372,,80,0,1,2,0,
Richmond,4~61,President,,Working Families,Joseph R. Biden / Kamala D. Harris,36,372,,80,0,1,2,0,
Richmond,4~61,U.S. House,11,Conservative,Nicole Malliotakis,7,372,,80,0,1,2,0,
Richmond,4~61,State Senate,23,Democratic,Diane J. Savino,349,372,,80,0,1,2,0,
Richmond,4~61,State Assembly,61,Conservative,Paul Ciurcina Jr.,12,372,,80,0,1,2,0,
Richmond,4~61,President,,Independence,Brock Pierce / Karla Ballard,2,372,,80,0,1,2,0,
Richmond,5~61,President,,Green,Howie Hawkins / Angela Nicole Walker,6,443,,64,0,15,2,0,
Richmond,5~61,State Senate,23,Conservative,Justin DeFillippo,35,443,,64,0,15,2,0,
Richmond,5~61,State Assembly,61,Democratic,Charles D. Fall,402,443,,64,0,15,2,0,
Richmond,5~61,President,,Conservative,Donald J. Trump / Michael R. Pence,6,443,,64,0,15,2,0,
Richmond,5~61,State Senate,23,Independence,Diane J. Savino,15,443,,64,0,15,2,0,
Richmond,5~61,President,,Republican,Donald J. Trump / Michael R. Pence,80,443,,64,0,15,2,0,
Richmond,5~61,U.S. House,11,Democratic,Max N. Rose,416,443,,64,0,15,2,0,
Richmond,5~61,State Senate,23,SAM,John Jairo Rodriguez,17,443,,64,0,15,2,0,
Richmond,5~61,State Assembly,61,Independence,Charles D. Fall,18,443,,64,0,15,2,0,
Richmond,5~61,President,,Libertarian,Jo Jorgensen / Jeremy Cohen,2,443,,64,0,15,2,0,
Richmond,5~61,U.S. House,11,Republican,Nicole Malliotakis,69,443,,64,0,15,2,0,
Richmond,5~61,U.S. House,11,Independence,Max N. Rose,18,443,,64,0,15,2,0,
Richmond,5~61,State Assembly,61,Republican,Paul Ciurcina Jr.,62,443,,64,0,15,2,0,
Richmond,5~61,President,,Democratic,Joseph R. Biden / Kamala D. Harris,375,443,,64,0,15,2,0,
Richmond,5~61,President,,Working Families,Joseph R. Biden / Kamala D. Harris,48,443,,64,0,15,2,0,
Richmond,5~61,U.S. House,11,Conservative,Nicole Malliotakis,8,443,,64,0,15,2,0,
Richmond,5~61,State Senate,23,Democratic,Diane J. Savino,398,443,,64,0,15,2,0,
Richmond,5~61,State Assembly,61,Conservative,Paul Ciurcina Jr.,11,443,,64,0,15,2,0,
Richmond,5~61,President,,Independence,Brock Pierce / Karla Ballard,0,443,,64,0,15,2,0,
Richmond,6~61,President,,Green,Howie Hawkins / Angela Nicole Walker,1,325,,107,0,4,1,0,
Richmond,6~61,State Senate,23,Conservative,Justin DeFillippo,76,325,,107,0,4,1,0,
Richmond,6~61,State Assembly,61,Democratic,Charles D. Fall,271,325,,107,0,4,1,0,
Richmond,6~61,President,,Conservative,Donald J. Trump / Michael R. Pence,14,325,,107,0,4,1,0,
Richmond,6~61,State Senate,23,Independence,Diane J. Savino,10,325,,107,0,4,1,0,
Richmond,6~61,President,,Republican,Donald J. Trump / Michael R. Pence,140,325,,107,0,4,1,0,
Richmond,6~61,U.S. House,11,Democratic,Max N. Rose,278,325,,107,0,4,1,0,
Richmond,6~61,State Senate,23,SAM,John Jairo Rodriguez,5,325,,107,0,4,1,0,
Richmond,6~61,State Assembly,61,Independence,Charles D. Fall,9,325,,107,0,4,1,0,
Richmond,6~61,President,,Libertarian,Jo Jorgensen / Jeremy Cohen,3,325,,107,0,4,1,0,
Richmond,6~61,U.S. House,11,Republican,Nicole Malliotakis,132,325,,107,0,4,1,0,
Richmond,6~61,U.S. House,11,Independence,Max N. Rose,5,325,,107,0,4,1,0,
Richmond,6~61,State Assembly,61,Republican,Paul Ciurcina Jr.,118,325,,107,0,4,1,0,
Richmond,6~61,President,,Democratic,Joseph R. Biden / Kamala D. Harris,259,325,,107,0,4,1,0,
Richmond,6~61,President,,Working Families,Joseph R. Biden / Kamala D. Harris,16,325,,107,0,4,1,0,
Richmond,6~61,U.S. House,11,Conservative,Nicole Malliotakis,17,325,,107,0,4,1,0,
Richmond,6~61,State Senate,23,Democratic,Diane J. Savino,272,325,,107,0,4,1,0,
Richmond,6~61,State Assembly,61,Conservative,Paul Ciurcina Jr.,22,325,,107,0,4,1,0,
Richmond,6~61,President,,Independence,Brock Pierce / Karla Ballard,1,325,,107,0,4,1,0,
Richmond,7~61,President,,Green,Howie Hawkins / Angela Nicole Walker,5,521,,64,0,10,3,0,
Richmond,7~61,State Senate,23,Conservative,Justin DeFillippo,27,521,,64,0,10,3,0,
Richmond,7~61,State Assembly,61,Democratic,Charles D. Fall,511,521,,64,0,10,3,0,
Richmond,7~61,President,,Conservative,Donald J. Trump / Michael R. Pence,7,521,,64,0,10,3,0,
Richmond,7~61,State Senate,23,Independence,Diane J. Savino,3,521,,64,0,10,3,0,
Richmond,7~61,President,,Republican,Donald J. Trump / Michael R. Pence,51,521,,64,0,10,3,0,
Richmond,7~61,U.S. House,11,Democratic,Max N. Rose,529,521,,64,0,10,3,0,
Richmond,7~61,State Senate,23,SAM,John Jairo Rodriguez,5,521,,64,0,10,3,0,
Richmond,7~61,State Assembly,61,Independence,Charles D. Fall,5,521,,64,0,10,3,0,
Richmond,7~61,President,,Libertarian,Jo Jorgensen / Jeremy Cohen,0,521,,64,0,10,3,0,
Richmond,7~61,U.S. House,11,Republican,Nicole Malliotakis,34,521,,64,0,10,3,0,
Richmond,7~61,U.S. House,11,Independence,Max N. Rose,5,521,,64,0,10,3,0,
Richmond,7~61,State Assembly,61,Republican,Paul Ciurcina Jr.,33,521,,64,0,10,3,0,
Richmond,7~61,President,,Democratic,Joseph R. Biden / Kamala D. Harris,504,521,,64,0,10,3,0,
Richmond,7~61,President,,Working Families,Joseph R. Biden / Kamala D. Harris,23,521,,64,0,10,3,0,
Richmond,7~61,U.S. House,11,Conservative,Nicole Malliotakis,8,521,,64,0,10,3,0,
Richmond,7~61,State Senate,23,Democratic,Diane J. Savino,485,521,,64,0,10,3,0,
Richmond,7~61,State Assembly,61,Conservative,Paul Ciurcina Jr.,10,521,,64,0,10,3,0,
Richmond,7~61,President,,Independence,Brock Pierce / Karla Ballard,1,521,,64,0,10,3,0,
Richmond,8~61,President,,Green,Howie Hawkins / Angela Nicole Walker,0,349,,47,0,5,2,0,
Richmond,8~61,State Senate,23,Conservative,Justin DeFillippo,10,349,,47,0,5,2,0,
Richmond,8~61,State Assembly,61,Democratic,Charles D. Fall,347,349,,47,0,5,2,0,
Richmond,8~61,President,,Conservative,Donald J. Trump / Michael R. Pence,3,349,,47,0,5,2,0,
Richmond,8~61,State Senate,23,Independence,Diane J. Savino,3,349,,47,0,5,2,0,
Richmond,8~61,President,,Republican,Donald J. Trump / Michael R. Pence,34,349,,47,0,5,2,0,
Richmond,8~61,U.S. House,11,Democratic,Max N. Rose,357,349,,47,0,5,2,0,
Richmond,8~61,State Senate,23,SAM,John Jairo Rodriguez,9,349,,47,0,5,2,0,
Richmond,8~61,State Assembly,61,Independence,Charles D. Fall,2,349,,47,0,5,2,0,
Richmond,8~61,President,,Libertarian,Jo Jorgensen / Jeremy Cohen,0,349,,47,0,5,2,0,
Richmond,8~61,U.S. House,11,Republican,Nicole Malliotakis,21,349,,47,0,5,2,0,
Richmond,8~61,U.S. House,11,Independence,Max N. Rose,3,349,,47,0,5,2,0,
Richmond,8~61,State Assembly,61,Republican,Paul Ciurcina Jr.,23,349,,47,0,5,2,0,
Richmond,8~61,President,,Democratic,Joseph R. Biden / Kamala D. Harris,331,349,,47,0,5,2,0,
Richmond,8~61,President,,Working Families,Joseph R. Biden / Kamala D. Harris,28,349,,47,0,5,2,0,
Richmond,8~61,U.S. House,11,Conservative,Nicole Malliotakis,4,349,,47,0,5,2,0,
Richmond,8~61,State Senate,23,Democratic,Diane J. Savino,334,349,,47,0,5,2,0,
Richmond,8~61,State Assembly,61,Conservative,Paul Ciurcina Jr.,5,349,,47,0,5,2,0,
Richmond,8~61,President,,Independence,Brock Pierce / Karla Ballard,0,349,,47,0,5,2,0,
Richmond,9~61,President,,Green,Howie Hawkins / Angela Nicole Walker,1,664,,99,0,1,1,0,
Richmond,9~61,State Senate,23,Conservative,Justin DeFillippo,82,664,,99,0,1,1,0,
Richmond,9~61,State Assembly,61,Democratic,Charles D. Fall,577,664,,99,0,1,1,0,
Richmond,9~61,President,,Conservative,Donald J. Trump / Michael R. Pence,19,664,,99,0,1,1,0,
Richmond,9~61,State Senate,23,Independence,Diane J. Savino,12,664,,99,0,1,1,0,
Richmond,9~61,President,,Republican,Donald J. Trump / Michael R. Pence,152,664,,99,0,1,1,0,
Richmond,9~61,U.S. House,11,Democratic,Max N. Rose,595,664,,99,0,1,1,0,
Richmond,9~61,State Senate,23,SAM,John Jairo Rodriguez,13,664,,99,0,1,1,0,
Richmond,9~61,State Assembly,61,Independence,Charles D. Fall,11,664,,99,0,1,1,0,
Richmond,9~61,President,,Libertarian,Jo Jorgensen / Jeremy Cohen,2,664,,99,0,1,1,0,
Richmond,9~61,U.S. House,11,Republican,Nicole Malliotakis,124,664,,99,0,1,1,0,
Richmond,9~61,U.S. House,11,Independence,Max N. Rose,8,664,,99,0,1,1,0,
Richmond,9~61,State Assembly,61,Republican,Paul Ciurcina Jr.,117,664,,99,0,1,1,0,
Richmond,9~61,President,,Democratic,Joseph R. Biden / Kamala D. Harris,536,664,,99,0,1,1,0,
Richmond,9~61,President,,Working Families,Joseph R. Biden / Kamala D. Harris,52,664,,99,0,1,1,0,
Richmond,9~61,U.S. House,11,Conservative,Nicole Malliotakis,22,664,,99,0,1,1,0,
Richmond,9~61,State Senate,23,Democratic,Diane J. Savino,573,664,,99,0,1,1,0,
Richmond,9~61,State Assembly,61,Conservative,Paul Ciurcina Jr.,24,664,,99,0,1,1,0,
Richmond,9~61,President,,Independence,Brock Pierce / Karla Ballard,0,664,,99,0,1,1,0,
Richmond,10~61,President,,Green,Howie Hawkins / Angela Nicole Walker,1,423,,100,0,12,1,0,
Richmond,10~61,State Senate,23,Conservative,Justin DeFillippo,50,423,,100,0,12,1,0,
Richmond,10~61,State Assembly,61,Democratic,Charles D. Fall,391,423,,100,0,12,1,0,
Richmond,10~61,President,,Conservative,Donald J. Trump / Michael R. Pence,9,423,,100,0,12,1,0,
Richmond,10~61,State Senate,23,Independence,Diane J. Savino,4,423,,100,0,12,1,0,
Richmond,10~61,President,,Republican,Donald J. Trump / Michael R. Pence,113,423,,100,0,12,1,0,
Richmond,10~61,U.S. House,11,Democratic,Max N. Rose,400,423,,100,0,12,1,0,
Richmond,10~61,State Senate,23,SAM,John Jairo Rodriguez,6,423,,100,0,12,1,0,
Richmond,10~61,State Assembly,61,Independence,Charles D. Fall,5,423,,100,0,12,1,0,
Richmond,10~61,President,,Libertarian,Jo Jorgensen / Jeremy Cohen,0,423,,100,0,12,1,0,
Richmond,10~61,U.S. House,11,Republican,Nicole Malliotakis,101,423,,100,0,12,1,0,
Richmond,10~61,U.S. House,11,Independence,Max N. Rose,8,423,,100,0,12,1,0,
Richmond,10~61,State Assembly,61,Republican,Paul Ciurcina Jr.,95,423,,100,0,12,1,0,
Richmond,10~61,President,,Democratic,Joseph R. Biden / Kamala D. Harris,386,423,,100,0,12,1,0,
Richmond,10~61,President,,Working Families,Joseph R. Biden / Kamala D. Harris,21,423,,100,0,12,1,0,
Richmond,10~61,U.S. House,11,Conservative,Nicole Malliotakis,9,423,,100,0,12,1,0,
Richmond,10~61,State Senate,23,Democratic,Diane J. Savino,393,423,,100,0,12,1,0,
Richmond,10~61,State Assembly,61,Conservative,Paul Ciurcina Jr.,14,423,,100,0,12,1,0,
Richmond,10~61,President,,Independence,Brock Pierce / Karla Ballard,0,423,,100,0,12,1,0,
Richmond,11~61,President,,Green,Howie Hawkins / Angela Nicole Walker,4,493,,140,0,5,1,0,
Richmond,11~61,State Senate,23,Conservative,Justin DeFillippo,70,493,,140,0,5,1,0,
Richmond,11~61,State Assembly,61,Democratic,Charles D. Fall,462,493,,140,0,5,1,0,
Richmond,11~61,President,,Conservative,Donald J. Trump / Michael R. Pence,20,493,,140,0,5,1,0,
Richmond,11~61,State Senate,23,Independence,Diane J. Savino,13,493,,140,0,5,1,0,
Richmond,11~61,President,,Republican,Donald J. Trump / Michael R. Pence,126,493,,140,0,5,1,0,
Richmond,11~61,U.S. House,11,Democratic,Max N. Rose,474,493,,140,0,5,1,0,
Richmond,11~61,State Senate,23,SAM,John Jairo Rodriguez,15,493,,140,0,5,1,0,
Richmond,11~61,State Assembly,61,Independence,Charles D. Fall,13,493,,140,0,5,1,0,
Richmond,11~61,President,,Libertarian,Jo Jorgensen / Jeremy Cohen,2,493,,140,0,5,1,0,
Richmond,11~61,U.S. House,11,Republican,Nicole Malliotakis,118,493,,140,0,5,1,0,
Richmond,11~61,U.S. House,11,Independence,Max N. Rose,9,493,,140,0,5,1,0,
Richmond,11~61,State Assembly,61,Republican,Paul Ciurcina Jr.,96,493,,140,0,5,1,0,
Richmond,11~61,President,,Democratic,Joseph R. Biden / Kamala D. Harris,436,493,,140,0,5,1,0,
Richmond,11~61,President,,Working Families,Joseph R. Biden / Kamala D. Harris,43,493,,140,0,5,1,0,
Richmond,11~61,U.S. House,11,Conservative,Nicole Malliotakis,20,493,,140,0,5,1,0,
Richmond,11~61,State Senate,23,Democratic,Diane J. Savino,456,493,,140,0,5,1,0,
Richmond,11~61,State Assembly,61,Conservative,Paul Ciurcina Jr.,26,493,,140,0,5,1,0,
Richmond,11~61,President,,Independence,Brock Pierce / Karla Ballard,1,493,,140,0,5,1,0,
Richmond,12~61,President,,Green,Howie Hawkins / Angela Nicole Walker,5,841,,112,0,7,2,0,
Richmond,12~61,State Senate,23,Conservative,Justin DeFillippo,175,841,,112,0,7,2,0,
Richmond,12~61,State Assembly,61,Democratic,Charles D. Fall,576,841,,112,0,7,2,0,
Richmond,12~61,President,,Conservative,Donald J. Trump / Michael R. Pence,31,841,,112,0,7,2,0,
Richmond,12~61,State Senate,23,Independence,Diane J. Savino,16,841,,112,0,7,2,0,
Richmond,12~61,President,,Republican,Donald J. Trump / Michael R. Pence,338,841,,112,0,7,2,0,
Richmond,12~61,U.S. House,11,Democratic,Max N. Rose,580,841,,112,0,7,2,0,
Richmond,12~61,State Senate,23,SAM,John Jairo Rodriguez,11,841,,112,0,7,2,0,
Richmond,12~61,State Assembly,61,Independence,Charles D. Fall,11,841,,112,0,7,2,0,
Richmond,12~61,President,,Libertarian,Jo Jorgensen / Jeremy Cohen,9,841,,112,0,7,2,0,
Richmond,12~61,U.S. House,11,Republican,Nicole Malliotakis,319,841,,112,0,7,2,0,
Richmond,12~61,U.S. House,11,Independence,Max N. Rose,9,841,,112,0,7,2,0,
Richmond,12~61,State Assembly,61,Republican,Paul Ciurcina Jr.,296,841,,112,0,7,2,0,
Richmond,12~61,President,,Democratic,Joseph R. Biden / Kamala D. Harris,525,841,,112,0,7,2,0,
Richmond,12~61,President,,Working Families,Joseph R. Biden / Kamala D. Harris,45,841,,112,0,7,2,0,
Richmond,12~61,U.S. House,11,Conservative,Nicole Malliotakis,38,841,,112,0,7,2,0,
Richmond,12~61,State Senate,23,Democratic,Diane J. Savino,610,841,,112,0,7,2,0,
Richmond,12~61,State Assembly,61,Conservative,Paul Ciurcina Jr.,40,841,,112,0,7,2,0,
Richmond,12~61,President,,Independence,Brock Pierce / Karla Ballard,0,841,,112,0,7,2,0,
Richmond,13~61,President,,Green,Howie Hawkins / Angela Nicole Walker,3,542,,84,0,9,2,0,
Richmond,13~61,State Senate,23,Conservative,Justin DeFillippo,89,542,,84,0,9,2,0,
Richmond,13~61,State Assembly,61,Democratic,Charles D. Fall,464,542,,84,0,9,2,0,
Richmond,13~61,President,,Conservative,Donald J. Trump / Michael R. Pence,23,542,,84,0,9,2,0,
Richmond,13~61,State Senate,23,Independence,Diane J. Savino,5,542,,84,0,9,2,0,
Richmond,13~61,President,,Republican,Donald J. Trump / Michael R. Pence,130,542,,84,0,9,2,0,
Richmond,13~61,U.S. House,11,Democratic,Max N. Rose,473,542,,84,0,9,2,0,
Richmond,13~61,State Senate,23,SAM,John Jairo Rodriguez,12,542,,84,0,9,2,0,
Richmond,13~61,State Assembly,61,Independence,Charles D. Fall,6,542,,84,0,9,2,0,
Richmond,13~61,President,,Libertarian,Jo Jorgensen / Jeremy Cohen,2,542,,84,0,9,2,0,
Richmond,13~61,U.S. House,11,Republican,Nicole Malliotakis,126,542,,84,0,9,2,0,
Richmond,13~61,U.S. House,11,Independence,Max N. Rose,8,542,,84,0,9,2,0,
Richmond,13~61,State Assembly,61,Republican,Paul Ciurcina Jr.,115,542,,84,0,9,2,0,
Richmond,13~61,President,,Democratic,Joseph R. Biden / Kamala D. Harris,429,542,,84,0,9,2,0,
Richmond,13~61,President,,Working Families,Joseph R. Biden / Kamala D. Harris,38,542,,84,0,9,2,0,
Richmond,13~61,U.S. House,11,Conservative,Nicole Malliotakis,17,542,,84,0,9,2,0,
Richmond,13~61,State Senate,23,Democratic,Diane J. Savino,462,542,,84,0,9,2,0,
Richmond,13~61,State Assembly,61,Conservative,Paul Ciurcina Jr.,25,542,,84,0,9,2,0,
Richmond,13~61,President,,Independence,Brock Pierce / Karla Ballard,2,542,,84,0,9,2,0,
Richmond,14~61,President,,Green,Howie Hawkins / Angela Nicole Walker,5,624,,117,0,5,2,0,
Richmond,14~61,State Senate,23,Conservative,Justin DeFillippo,138,624,,117,0,5,2,0,
Richmond,14~61,State Assembly,61,Democratic,Charles D. Fall,413,624,,117,0,5,2,0,
Richmond,14~61,President,,Conservative,Donald J. Trump / Michael R. Pence,35,624,,117,0,5,2,0,
Richmond,14~61,State Senate,23,Independence,Diane J. Savino,13,624,,117,0,5,2,0,
Richmond,14~61,President,,Republican,Donald J. Trump / Michael R. Pence,272,624,,117,0,5,2,0,
Richmond,14~61,U.S. House,11,Democratic,Max N. Rose,416,624,,117,0,5,2,0,
Richmond,14~61,State Senate,23,SAM,John Jairo Rodriguez,9,624,,117,0,5,2,0,
Richmond,14~61,State Assembly,61,Independence,Charles D. Fall,15,624,,117,0,5,2,0,
Richmond,14~61,President,,Libertarian,Jo Jorgensen / Jeremy Cohen,4,624,,117,0,5,2,0,
Richmond,14~61,U.S. House,11,Republican,Nicole Malliotakis,255,624,,117,0,5,2,0,
Richmond,14~61,U.S. House,11,Independence,Max N. Rose,12,624,,117,0,5,2,0,
Richmond,14~61,State Assembly,61,Republican,Paul Ciurcina Jr.,239,624,,117,0,5,2,0,
Richmond,14~61,President,,Democratic,Joseph R. Biden / Kamala D. Harris,387,624,,117,0,5,2,0,
Richmond,14~61,President,,Working Families,Joseph R. Biden / Kamala D. Harris,30,624,,117,0,5,2,0,
Richmond,14~61,U.S. House,11,Conservative,Nicole Malliotakis,42,624,,117,0,5,2,0,
Richmond,14~61,State Senate,23,Democratic,Diane J. Savino,452,624,,117,0,5,2,0,
Richmond,14~61,State Assembly,61,Conservative,Paul Ciurcina Jr.,47,624,,117,0,5,2,0,
Richmond,14~61,President,,Independence,Brock Pierce / Karla Ballard,4,624,,117,0,5,2,0,
Richmond,15~61,President,,Green,Howie Hawkins / Angela Nicole Walker,0,505,,94,0,4,1,0,
Richmond,15~61,State Senate,23,Conservative,Justin DeFillippo,106,505,,94,0,4,1,0,
Richmond,15~61,State Assembly,61,Democratic,Charles D. Fall,351,505,,94,0,4,1,0,
Richmond,15~61,President,,Conservative,Donald J. Trump / Michael R. Pence,28,505,,94,0,4,1,0,
Richmond,15~61,State Senate,23,Independence,Diane J. Savino,10,505,,94,0,4,1,0,
Richmond,15~61,President,,Republican,Donald J. Trump / Michael R. Pence,204,505,,94,0,4,1,0,
Richmond,15~61,U.S. House,11,Democratic,Max N. Rose,373,505,,94,0,4,1,0,
Richmond,15~61,State Senate,23,SAM,John Jairo Rodriguez,6,505,,94,0,4,1,0,
Richmond,15~61,State Assembly,61,Independence,Charles D. Fall,7,505,,94,0,4,1,0,
Richmond,15~61,President,,Libertarian,Jo Jorgensen / Jeremy Cohen,5,505,,94,0,4,1,0,
Richmond,15~61,U.S. House,11,Republican,Nicole Malliotakis,184,505,,94,0,4,1,0,
Richmond,15~61,U.S. House,11,Independence,Max N. Rose,3,505,,94,0,4,1,0,
Richmond,15~61,State Assembly,61,Republican,Paul Ciurcina Jr.,180,505,,94,0,4,1,0,
Richmond,15~61,President,,Democratic,Joseph R. Biden / Kamala D. Harris,336,505,,94,0,4,1,0,
Richmond,15~61,President,,Working Families,Joseph R. Biden / Kamala D. Harris,28,505,,94,0,4,1,0,
Richmond,15~61,U.S. House,11,Conservative,Nicole Malliotakis,35,505,,94,0,4,1,0,
Richmond,15~61,State Senate,23,Democratic,Diane J. Savino,378,505,,94,0,4,1,0,
