county,precinct,office,district,candidate,party,votes,early_voting,absentee,hand_count
Herkimer,Town of Newport 1 LD 17,State Senate,51,Peter Oberacker,REP,631,,,
Herkimer,Town of Norway 1 LD 16,State Senate,51,Peter Oberacker,REP,251,,,
Herkimer,Town of Schuyler 1 LD 11,State Senate,51,Peter Oberacker,REP,212,,,
Herkimer,Town of Schuyler 2 LD 11,State Senate,51,Peter Oberacker,REP,403,,,
Herkimer,Town of Schuyler 3 LD 11,State Senate,51,Peter Oberacker,REP,323,,,
Herkimer,Town of Stark 1 LD 14,State Senate,51,Peter Oberacker,REP,183,,,
Herkimer,Town of Warren 1 LD 7,State Senate,51,Peter Oberacker,REP,300,,,
Herkimer,Town of Winfield 1 LD 13,State Senate,51,Peter Oberacker,REP,293,,,
Herkimer,Town of Winfield 2 LD 13,State Senate,51,Peter Oberacker,REP,292,,,
Herkimer,City of Little Falls Ward 1 1 LD 12,State Senate,51,Peter Oberacker,CON,31,,,
Herkimer,City of Little Falls Ward 2 1 LD 12,State Senate,51,Peter Oberacker,CON,39,,,
Herkimer,City of Little Falls Ward 3 1 LD 12,State Senate,51,Peter Oberacker,CON,13,,,
Herkimer,City of Little Falls Ward 3 2 LD 10,State Senate,51,Peter Oberacker,CON,20,,,
Herkimer,City of Little Falls Ward 4 1 LD 12,State Senate,51,Peter Oberacker,CON,22,,,
Herkimer,Town of Columbia 1 LD 7,State Senate,51,Peter Oberacker,CON,36,,,
Herkimer,Town of Columbia 2 LD 13,State Senate,51,Peter Oberacker,CON,17,,,
Herkimer,Town of Danube 1 LD 14,State Senate,51,Peter Oberacker,CON,27,,,
Herkimer,Town of Frankfort 1 LD 8,State Senate,51,Peter Oberacker,CON,13,,,
Herkimer,Town of Frankfort 2 LD 9,State Senate,51,Peter Oberacker,CON,29,,,
Herkimer,Town of Frankfort 3 LD 9,State Senate,51,Peter Oberacker,CON,28,,,
Herkimer,Town of Frankfort 4 LD 8,State Senate,51,Peter Oberacker,CON,27,,,
Herkimer,Town of Frankfort 5 LD 8,State Senate,51,Peter Oberacker,CON,62,,,
Herkimer,Town of Frankfort 6 LD 9,State Senate,51,Peter Oberacker,CON,18,,,
Herkimer,Town of German Flatts 1 LD 7,State Senate,51,Peter Oberacker,CON,27,,,
Herkimer,Town of German Flatts 2 LD 1,State Senate,51,Peter Oberacker,CON,19,,,
Herkimer,Town of German Flatts 3 LD 4,State Senate,51,Peter Oberacker,CON,23,,,
Herkimer,Town of German Flatts 4 LD 5,State Senate,51,Peter Oberacker,CON,6,,,
Herkimer,Town of German Flatts 5 LD 6,State Senate,51,Peter Oberacker,CON,6,,,
Herkimer,Town of German Flatts 6 LD 6,State Senate,51,Peter Oberacker,CON,20,,,
Herkimer,Town of German Flatts 7 LD 4,State Senate,51,Peter Oberacker,CON,14,,,
Herkimer,Town of German Flatts 8 LD 5,State Senate,51,Peter Oberacker,CON,15,,,
Herkimer,Town of German Flatts 9 LD 4,State Senate,51,Peter Oberacker,CON,14,,,
Herkimer,Town of German Flatts 10 LD 5,State Senate,51,Peter Oberacker,CON,11,,,
Herkimer,Town of German Flatts 11 LD 6,State Senate,51,Peter Oberacker,CON,20,,,
Herkimer,Town of German Flatts 12 LD 6,State Senate,51,Peter Oberacker,CON,27,,,
Herkimer,Town of German Flatts 13 LD 5,State Senate,51,Peter Oberacker,CON,21,,,
Herkimer,Town of German Flatts 14 LD 5,State Senate,51,Peter Oberacker,CON,16,,,
Herkimer,Town of Herkimer 1 LD 2,State Senate,51,Peter Oberacker,CON,42,,,
Herkimer,Town of Herkimer 2 LD 2,State Senate,51,Peter Oberacker,CON,13,,,
Herkimer,Town of Herkimer 3 LD 2,State Senate,51,Peter Oberacker,CON,12,,,
Herkimer,Town of Herkimer 4 LD 2,State Senate,51,Peter Oberacker,CON,25,,,
Herkimer,Town of Herkimer 5 LD 1,State Senate,51,Peter Oberacker,CON,23,,,
Herkimer,Town of Herkimer 6 LD 3,State Senate,51,Peter Oberacker,CON,35,,,
Herkimer,Town of Herkimer 7 LD 3,State Senate,51,Peter Oberacker,CON,22,,,
Herkimer,Town of Herkimer 8 LD 1,State Senate,51,Peter Oberacker,CON,18,,,
Herkimer,Town of Herkimer 9 LD 3,State Senate,51,Peter Oberacker,CON,24,,,
Herkimer,Town of Litchfield 1 LD 13,State Senate,51,Peter Oberacker,CON,36,,,
Herkimer,Town of Little Falls 1 LD 14,State Senate,51,Peter Oberacker,CON,47,,,
Herkimer,Town of Newport 1 LD 17,State Senate,51,Peter Oberacker,CON,50,,,
Herkimer,Town of Norway 1 LD 16,State Senate,51,Peter Oberacker,CON,13,,,
Herkimer,Town of Schuyler 1 LD 11,State Senate,51,Peter Oberacker,CON,11,,,
Herkimer,Town of Schuyler 2 LD 11,State Senate,51,Peter Oberacker,CON,30,,,
Herkimer,Town of Schuyler 3 LD 11,State Senate,51,Peter Oberacker,CON,29,,,
Herkimer,Town of Stark 1 LD 14,State Senate,51,Peter Oberacker,CON,17,,,
Herkimer,Town of Warren 1 LD 7,State Senate,51,Peter Oberacker,CON,34,,,
Herkimer,Town of Winfield 1 LD 13,State Senate,51,Peter Oberacker,CON,32,,,
Herkimer,Town of Winfield 2 LD 13,State Senate,51,Peter Oberacker,CON,37,,,
Herkimer,City of Little Falls Ward 1 1 LD 12,State Senate,51,Peter Oberacker,IND,9,,,
Herkimer,City of Little Falls Ward 2 1 LD 12,State Senate,51,Peter Oberacker,IND,6,,,
Herkimer,City of Little Falls Ward 3 1 LD 12,State Senate,51,Peter Oberacker,IND,7,,,
Herkimer,City of Little Falls Ward 3 2 LD 10,State Senate,51,Peter Oberacker,IND,5,,,
Herkimer,City of Little Falls Ward 4 1 LD 12,State Senate,51,Peter Oberacker,IND,5,,,
Herkimer,Town of Columbia 1 LD 7,State Senate,51,Peter Oberacker,IND,7,,,
Herkimer,Town of Columbia 2 LD 13,State Senate,51,Peter Oberacker,IND,3,,,
Herkimer,Town of Danube 1 LD 14,State Senate,51,Peter Oberacker,IND,7,,,
Herkimer,Town of Frankfort 1 LD 8,State Senate,51,Peter Oberacker,IND,9,,,
Herkimer,Town of Frankfort 2 LD 9,State Senate,51,Peter Oberacker,IND,11,,,
Herkimer,Town of Frankfort 3 LD 9,State Senate,51,Peter Oberacker,IND,6,,,
Herkimer,Town of Frankfort 4 LD 8,State Senate,51,Peter Oberacker,IND,7,,,
Herkimer,Town of Frankfort 5 LD 8,State Senate,51,Peter Oberacker,IND,7,,,
Herkimer,Town of Frankfort 6 LD 9,State Senate,51,Peter Oberacker,IND,10,,,
Herkimer,Town of German Flatts 1 LD 7,State Senate,51,Peter Oberacker,IND,9,,,
Herkimer,Town of German Flatts 2 LD 1,State Senate,51,Peter Oberacker,IND,5,,,
Herkimer,Town of German Flatts 3 LD 4,State Senate,51,Peter Oberacker,IND,9,,,
Herkimer,Town of German Flatts 4 LD 5,State Senate,51,Peter Oberacker,IND,4,,,
Herkimer,Town of German Flatts 5 LD 6,State Senate,51,Peter Oberacker,IND,0,,,
Herkimer,Town of German Flatts 6 LD 6,State Senate,51,Peter Oberacker,IND,8,,,
Herkimer,Town of German Flatts 7 LD 4,State Senate,51,Peter Oberacker,IND,4,,,
Herkimer,Town of German Flatts 8 LD 5,State Senate,51,Peter Oberacker,IND,5,,,
Herkimer,Town of German Flatts 9 LD 4,State Senate,51,Peter Oberacker,IND,6,,,
Herkimer,Town of German Flatts 10 LD 5,State Senate,51,Peter Oberacker,IND,3,,,
Herkimer,Town of German Flatts 11 LD 6,State Senate,51,Peter Oberacker,IND,7,,,
Herkimer,Town of German Flatts 12 LD 6,State Senate,51,Peter Oberacker,IND,2,,,
Herkimer,Town of German Flatts 13 LD 5,State Senate,51,Peter Oberacker,IND,5,,,
Herkimer,Town of German Flatts 14 LD 5,State Senate,51,Peter Oberacker,IND,2,,,
Herkimer,Town of Herkimer 1 LD 2,State Senate,51,Peter Oberacker,IND,7,,,
Herkimer,Town of Herkimer 2 LD 2,State Senate,51,Peter Oberacker,IND,3,,,
Herkimer,Town of Herkimer 3 LD 2,State Senate,51,Peter Oberacker,IND,3,,,
Herkimer,Town of Herkimer 4 LD 2,State Senate,51,Peter Oberacker,IND,4,,,
Herkimer,Town of Herkimer 5 LD 1,State Senate,51,Peter Oberacker,IND,12,,,
Herkimer,Town of Herkimer 6 LD 3,State Senate,51,Peter Oberacker,IND,11,,,
Herkimer,Town of Herkimer 7 LD 3,State Senate,51,Peter Oberacker,IND,7,,,
Herkimer,Town of Herkimer 8 LD 1,State Senate,51,Peter Oberacker,IND,3,,,
Herkimer,Town of Herkimer 9 LD 3,State Senate,51,Peter Oberacker,IND,7,,,
Herkimer,Town of Litchfield 1 LD 13,State Senate,51,Peter Oberacker,IND,9,,,
Herkimer,Town of Little Falls 1 LD 14,State Senate,51,Peter Oberacker,IND,12,,,
Herkimer,Town of Newport 1 LD 17,State Senate,51,Peter Oberacker,IND,15,,,
Herkimer,Town of Norway 1 LD 16,State Senate,51,Peter Oberacker,IND,2,,,
Herkimer,Town of Schuyler 1 LD 11,State Senate,51,Peter Oberacker,IND,8,,,
Herkimer,Town of Schuyler 2 LD 11,State Senate,51,Peter Oberacker,IND,14,,,
Herkimer,Town of Schuyler 3 LD 11,State Senate,51,Peter Oberacker,IND,5,,,
Herkimer,Town of Stark 1 LD 14,State Senate,51,Peter Oberacker,IND,3,,,
Herkimer,Town of Warren 1 LD 7,State Senate,51,Peter Oberacker,IND,7,,,
Herkimer,Town of Winfield 1 LD 13,State Senate,51,Peter Oberacker,IND,6,,,
Herkimer,Town of Winfield 2 LD 13,State Senate,51,Peter Oberacker,IND,3,,,
Herkimer,City of Little Falls Ward 1 1 LD 12,State Senate,51,Blanks,,51,,,
Herkimer,City of Little Falls Ward 2 1 LD 12,State Senate,51,Blanks,,43,,,
Herkimer,City of Little Falls Ward 3 1 LD 12,State Senate,51,Blanks,,17,,,
Herkimer,City of Little Falls Ward 3 2 LD 10,State Senate,51,Blanks,,31,,,
Herkimer,City of Little Falls Ward 4 1 LD 12,State Senate,51,Blanks,,26,,,
Herkimer,Town of Columbia 1 LD 7,State Senate,51,Blanks,,30,,,
Herkimer,Town of Columbia 2 LD 13,State Senate,51,Blanks,,8,,,
Herkimer,Town of Danube 1 LD 14,State Senate,51,Blanks,,49,,,
Herkimer,Town of Frankfort 1 LD 8,State Senate,51,Blanks,,45,,,
Herkimer,Town of Frankfort 2 LD 9,State Senate,51,Blanks,,82,,,
Herkimer,Town of Frankfort 3 LD 9,State Senate,51,Blanks,,43,,,
Herkimer,Town of Frankfort 4 LD 8,State Senate,51,Blanks,,34,,,
Herkimer,Town of Frankfort 5 LD 8,State Senate,51,Blanks,,80,,,
Herkimer,Town of Frankfort 6 LD 9,State Senate,51,Blanks,,76,,,
Herkimer,Town of German Flatts 1 LD 7,State Senate,51,Blanks,,56,,,
Herkimer,Town of German Flatts 2 LD 1,State Senate,51,Blanks,,42,,,
Herkimer,Town of German Flatts 3 LD 4,State Senate,51,Blanks,,41,,,
Herkimer,Town of German Flatts 4 LD 5,State Senate,51,Blanks,,19,,,
Herkimer,Town of German Flatts 5 LD 6,State Senate,51,Blanks,,16,,,
Herkimer,Town of German Flatts 6 LD 6,State Senate,51,Blanks,,25,,,
Herkimer,Town of German Flatts 7 LD 4,State Senate,51,Blanks,,25,,,
Herkimer,Town of German Flatts 8 LD 5,State Senate,51,Blanks,,30,,,
Herkimer,Town of German Flatts 9 LD 4,State Senate,51,Blanks,,37,,,
Herkimer,Town of German Flatts 10 LD 5,State Senate,51,Blanks,,15,,,
Herkimer,Town of German Flatts 11 LD 6,State Senate,51,Blanks,,31,,,
Herkimer,Town of German Flatts 12 LD 6,State Senate,51,Blanks,,23,,,
Herkimer,Town of German Flatts 13 LD 5,State Senate,51,Blanks,,56,,,
Herkimer,Town of German Flatts 14 LD 5,State Senate,51,Blanks,,36,,,
Herkimer,Town of Herkimer 1 LD 2,State Senate,51,Blanks,,88,,,
Herkimer,Town of Herkimer 2 LD 2,State Senate,51,Blanks,,30,,,
Herkimer,Town of Herkimer 3 LD 2,State Senate,51,Blanks,,29,,,
Herkimer,Town of Herkimer 4 LD 2,State Senate,51,Blanks,,30,,,
Herkimer,Town of Herkimer 5 LD 1,State Senate,51,Blanks,,59,,,
Herkimer,Town of Herkimer 6 LD 3,State Senate,51,Blanks,,77,,,
Herkimer,Town of Herkimer 7 LD 3,State Senate,51,Blanks,,48,,,
Herkimer,Town of Herkimer 8 LD 1,State Senate,51,Blanks,,30,,,
Herkimer,Town of Herkimer 9 LD 3,State Senate,51,Blanks,,45,,,
Herkimer,Town of Litchfield 1 LD 13,State Senate,51,Blanks,,64,,,
Herkimer,Town of Little Falls 1 LD 14,State Senate,51,Blanks,,98,,,
Herkimer,Town of Newport 1 LD 17,State Senate,51,Blanks,,95,,,
Herkimer,Town of Norway 1 LD 16,State Senate,51,Blanks,,57,,,
Herkimer,Town of Schuyler 1 LD 11,State Senate,51,Blanks,,41,,,
Herkimer,Town of Schuyler 2 LD 11,State Senate,51,Blanks,,68,,,
Herkimer,Town of Schuyler 3 LD 11,State Senate,51,Blanks,,55,,,
Herkimer,Town of Stark 1 LD 14,State Senate,51,Blanks,,25,,,
Herkimer,Town of Warren 1 LD 7,State Senate,51,Blanks,,17,,,
Herkimer,Town of Winfield 1 LD 13,State Senate,51,Blanks,,35,,,
Herkimer,Town of Winfield 2 LD 13,State Senate,51,Blanks,,31,,,
Herkimer,City of Little Falls Ward 1 1 LD 12,State Senate,51,Void,,0,,,
Herkimer,City of Little Falls Ward 2 1 LD 12,State Senate,51,Void,,0,,,
Herkimer,City of Little Falls Ward 3 1 LD 12,State Senate,51,Void,,0,,,
Herkimer,City of Little Falls Ward 3 2 LD 10,State Senate,51,Void,,0,,,
Herkimer,City of Little Falls Ward 4 1 LD 12,State Senate,51,Void,,0,,,
Herkimer,Town of Columbia 1 LD 7,State Senate,51,Void,,0,,,
Herkimer,Town of Columbia 2 LD 13,State Senate,51,Void,,0,,,
Herkimer,Town of Danube 1 LD 14,State Senate,51,Void,,0,,,
Herkimer,Town of Frankfort 1 LD 8,State Senate,51,Void,,2,,,
Herkimer,Town of Frankfort 2 LD 9,State Senate,51,Void,,0,,,
Herkimer,Town of Frankfort 3 LD 9,State Senate,51,Void,,0,,,
Herkimer,Town of Frankfort 4 LD 8,State Senate,51,Void,,0,,,
Herkimer,Town of Frankfort 5 LD 8,State Senate,51,Void,,0,,,
Herkimer,Town of Frankfort 6 LD 9,State Senate,51,Void,,0,,,
Herkimer,Town of German Flatts 1 LD 7,State Senate,51,Void,,0,,,
Herkimer,Town of German Flatts 2 LD 1,State Senate,51,Void,,0,,,
Herkimer,Town of German Flatts 3 LD 4,State Senate,51,Void,,2,,,
Herkimer,Town of German Flatts 4 LD 5,State Senate,51,Void,,2,,,
Herkimer,Town of German Flatts 5 LD 6,State Senate,51,Void,,1,,,
Herkimer,Town of German Flatts 6 LD 6,State Senate,51,Void,,0,,,
Herkimer,Town of German Flatts 7 LD 4,State Senate,51,Void,,0,,,
Herkimer,Town of German Flatts 8 LD 5,State Senate,51,Void,,0,,,
Herkimer,Town of German Flatts 9 LD 4,State Senate,51,Void,,1,,,
Herkimer,Town of German Flatts 10 LD 5,State Senate,51,Void,,0,,,
Herkimer,Town of German Flatts 11 LD 6,State Senate,51,Void,,0,,,
Herkimer,Town of German Flatts 12 LD 6,State Senate,51,Void,,0,,,
Herkimer,Town of German Flatts 13 LD 5,State Senate,51,Void,,0,,,
Herkimer,Town of German Flatts 14 LD 5,State Senate,51,Void,,0,,,
Herkimer,Town of Herkimer 1 LD 2,State Senate,51,Void,,0,,,
Herkimer,Town of Herkimer 2 LD 2,State Senate,51,Void,,0,,,
Herkimer,Town of Herkimer 3 LD 2,State Senate,51,Void,,0,,,
Herkimer,Town of Herkimer 4 LD 2,State Senate,51,Void,,0,,,
Herkimer,Town of Herkimer 5 LD 1,State Senate,51,Void,,0,,,
Herkimer,Town of Herkimer 6 LD 3,State Senate,51,Void,,0,,,
Herkimer,Town of Herkimer 7 LD 3,State Senate,51,Void,,1,,,
Herkimer,Town of Herkimer 8 LD 1,State Senate,51,Void,,1,,,
Herkimer,Town of Herkimer 9 LD 3,State Senate,51,Void,,5,,,
Herkimer,Town of Litchfield 1 LD 13,State Senate,51,Void,,0,,,
Herkimer,Town of Little Falls 1 LD 14,State Senate,51,Void,,2,,,
Herkimer,Town of Newport 1 LD 17,State Senate,51,Void,,1,,,
Herkimer,Town of Norway 1 LD 16,State Senate,51,Void,,0,,,
Herkimer,Town of Schuyler 1 LD 11,State Senate,51,Void,,0,,,
Herkimer,Town of Schuyler 2 LD 11,State Senate,51,Void,,0,,,
Herkimer,Town of Schuyler 3 LD 11,State Senate,51,Void,,1,,,
Herkimer,Town of Stark 1 LD 14,State Senate,51,Void,,2,,,
Herkimer,Town of Warren 1 LD 7,State Senate,51,Void,,0,,,
Herkimer,Town of Winfield 1 LD 13,State Senate,51,Void,,0,,,
Herkimer,Town of Winfield 2 LD 13,State Senate,51,Void,,0,,,
Herkimer,City of Little Falls Ward 1 1 LD 12,State Senate,51,Write-ins,,0,,,
Herkimer,City of Little Falls Ward 2 1 LD 12,State Senate,51,Write-ins,,0,,,
Herkimer,City of Little Falls Ward 3 1 LD 12,State Senate,51,Write-ins,,0,,,
Herkimer,City of Little Falls Ward 3 2 LD 10,State Senate,51,Write-ins,,0,,,
Herkimer,City of Little Falls Ward 4 1 LD 12,State Senate,51,Write-ins,,0,,,
Herkimer,Town of Columbia 1 LD 7,State Senate,51,Write-ins,,0,,,
Herkimer,Town of Columbia 2 LD 13,State Senate,51,Write-ins,,0,,,
Herkimer,Town of Danube 1 LD 14,State Senate,51,Write-ins,,0,,,
Herkimer,Town of Frankfort 1 LD 8,State Senate,51,Write-ins,,0,,,
Herkimer,Town of Frankfort 2 LD 9,State Senate,51,Write-ins,,0,,,
Herkimer,Town of Frankfort 3 LD 9,State Senate,51,Write-ins,,0,,,
Herkimer,Town of Frankfort 4 LD 8,State Senate,51,Write-ins,,0,,,
Herkimer,Town of Frankfort 5 LD 8,State Senate,51,Write-ins,,0,,,
Herkimer,Town of Frankfort 6 LD 9,State Senate,51,Write-ins,,0,,,
Herkimer,Town of German Flatts 1 LD 7,State Senate,51,Write-ins,,0,,,
Herkimer,Town of German Flatts 2 LD 1,State Senate,51,Write-ins,,0,,,
Herkimer,Town of German Flatts 3 LD 4,State Senate,51,Write-ins,,0,,,
Herkimer,Town of German Flatts 4 LD 5,State Senate,51,Write-ins,,0,,,
Herkimer,Town of German Flatts 5 LD 6,State Senate,51,Write-ins,,0,,,
Herkimer,Town of German Flatts 6 LD 6,State Senate,51,Write-ins,,0,,,
Herkimer,Town of German Flatts 7 LD 4,State Senate,51,Write-ins,,0,,,
Herkimer,Town of German Flatts 8 LD 5,State Senate,51,Write-ins,,0,,,
Herkimer,Town of German Flatts 9 LD 4,State Senate,51,Write-ins,,0,,,
Herkimer,Town of German Flatts 10 LD 5,State Senate,51,Write-ins,,0,,,
Herkimer,Town of German Flatts 11 LD 6,State Senate,51,Write-ins,,0,,,
Herkimer,Town of German Flatts 12 LD 6,State Senate,51,Write-ins,,0,,,
Herkimer,Town of German Flatts 13 LD 5,State Senate,51,Write-ins,,0,,,
Herkimer,Town of German Flatts 14 LD 5,State Senate,51,Write-ins,,0,,,
Herkimer,Town of Herkimer 1 LD 2,State Senate,51,Write-ins,,0,,,
Herkimer,Town of Herkimer 2 LD 2,State Senate,51,Write-ins,,0,,,
Herkimer,Town of Herkimer 3 LD 2,State Senate,51,Write-ins,,1,,,
Herkimer,Town of Herkimer 4 LD 2,State Senate,51,Write-ins,,0,,,
Herkimer,Town of Herkimer 5 LD 1,State Senate,51,Write-ins,,0,,,
Herkimer,Town of Herkimer 6 LD 3,State Senate,51,Write-ins,,0,,,
Herkimer,Town of Herkimer 7 LD 3,State Senate,51,Write-ins,,0,,,
Herkimer,Town of Herkimer 8 LD 1,State Senate,51,Write-ins,,0,,,
Herkimer,Town of Herkimer 9 LD 3,State Senate,51,Write-ins,,0,,,
Herkimer,Town of Litchfield 1 LD 13,State Senate,51,Write-ins,,0,,,
Herkimer,Town of Little Falls 1 LD 14,State Senate,51,Write-ins,,0,,,
Herkimer,Town of Newport 1 LD 17,State Senate,51,Write-ins,,1,,,
Herkimer,Town of Norway 1 LD 16,State Senate,51,Write-ins,,0,,,
Herkimer,Town of Schuyler 1 LD 11,State Senate,51,Write-ins,,0,,,
Herkimer,Town of Schuyler 2 LD 11,State Senate,51,Write-ins,,0,,,
Herkimer,Town of Schuyler 3 LD 11,State Senate,51,Write-ins,,0,,,
Herkimer,Town of Stark 1 LD 14,State Senate,51,Write-ins,,0,,,
Herkimer,Town of Warren 1 LD 7,State Senate,51,Write-ins,,1,,,
Herkimer,Town of Winfield 1 LD 13,State Senate,51,Write-ins,,0,,,
Herkimer,Town of Winfield 2 LD 13,State Senate,51,Write-ins,,0,,,
Herkimer,City of Little Falls Ward 1 1 LD 12,State Assembly,101,Chad McEvoy,DEM,225,,,
Herkimer,City of Little Falls Ward 2 1 LD 12,State Assembly,101,Chad McEvoy,DEM,292,,,
Herkimer,City of Little Falls Ward 3 1 LD 12,State Assembly,101,Chad McEvoy,DEM,60,,,
Herkimer,City of Little Falls Ward 3 2 LD 10,State Assembly,101,Chad McEvoy,DEM,123,,,
Herkimer,City of Little Falls Ward 4 1 LD 12,State Assembly,101,Chad McEvoy,DEM,147,,,
Herkimer,Town of Columbia 1 LD 7,State Assembly,101,Chad McEvoy,DEM,101,,,
Herkimer,Town of Columbia 2 LD 13,State Assembly,101,Chad McEvoy,DEM,25,,,
Herkimer,Town of German Flatts 1 LD 7,State Assembly,101,Chad McEvoy,DEM,133,,,
Herkimer,Town of German Flatts 2 LD 1,State Assembly,101,Chad McEvoy,DEM,117,,,
Herkimer,Town of German Flatts 3 LD 4,State Assembly,101,Chad McEvoy,DEM,161,,,
Herkimer,Town of German Flatts 4 LD 5,State Assembly,101,Chad McEvoy,DEM,47,,,
Herkimer,Town of German Flatts 5 LD 6,State Assembly,101,Chad McEvoy,DEM,34,,,
Herkimer,Town of German Flatts 6 LD 6,State Assembly,101,Chad McEvoy,DEM,97,,,
Herkimer,Town of German Flatts 7 LD 4,State Assembly,101,Chad McEvoy,DEM,80,,,
Herkimer,Town of German Flatts 8 LD 5,State Assembly,101,Chad McEvoy,DEM,85,,,
Herkimer,Town of German Flatts 9 LD 4,State Assembly,101,Chad McEvoy,DEM,94,,,
Herkimer,Town of German Flatts 10 LD 5,State Assembly,101,Chad McEvoy,DEM,70,,,
Herkimer,Town of German Flatts 11 LD 6,State Assembly,101,Chad McEvoy,DEM,164,,,
Herkimer,Town of German Flatts 12 LD 6,State Assembly,101,Chad McEvoy,DEM,131,,,
Herkimer,Town of German Flatts 13 LD 5,State Assembly,101,Chad McEvoy,DEM,171,,,
Herkimer,Town of German Flatts 14 LD 5,State Assembly,101,Chad McEvoy,DEM,81,,,
Herkimer,Town of Litchfield 1 LD 13,State Assembly,101,Chad McEvoy,DEM,136,,,
Herkimer,Town of Little Falls 1 LD 14,State Assembly,101,Chad McEvoy,DEM,159,,,
Herkimer,Town of Warren 1 LD 7,State Assembly,101,Chad McEvoy,DEM,84,,,
Herkimer,Town of Winfield 1 LD 13,State Assembly,101,Chad McEvoy,DEM,93,,,
Herkimer,Town of Winfield 2 LD 13,State Assembly,101,Chad McEvoy,DEM,114,,,
Herkimer,City of Little Falls Ward 1 1 LD 12,State Assembly,101,Chad McEvoy,WOR,24,,,
Herkimer,City of Little Falls Ward 2 1 LD 12,State Assembly,101,Chad McEvoy,WOR,9,,,
Herkimer,City of Little Falls Ward 3 1 LD 12,State Assembly,101,Chad McEvoy,WOR,7,,,
Herkimer,City of Little Falls Ward 3 2 LD 10,State Assembly,101,Chad McEvoy,WOR,12,,,
Herkimer,City of Little Falls Ward 4 1 LD 12,State Assembly,101,Chad McEvoy,WOR,10,,,
Herkimer,Town of Columbia 1 LD 7,State Assembly,101,Chad McEvoy,WOR,10,,,
Herkimer,Town of Columbia 2 LD 13,State Assembly,101,Chad McEvoy,WOR,1,,,
Herkimer,Town of German Flatts 1 LD 7,State Assembly,101,Chad McEvoy,WOR,17,,,
Herkimer,Town of German Flatts 2 LD 1,State Assembly,101,Chad McEvoy,WOR,17,,,
Herkimer,Town of German Flatts 3 LD 4,State Assembly,101,Chad McEvoy,WOR,22,,,
Herkimer,Town of German Flatts 4 LD 5,State Assembly,101,Chad McEvoy,WOR,5,,,
Herkimer,Town of German Flatts 5 LD 6,State Assembly,101,Chad McEvoy,WOR,5,,,
Herkimer,Town of German Flatts 6 LD 6,State Assembly,101,Chad McEvoy,WOR,5,,,
Herkimer,Town of German Flatts 7 LD 4,State Assembly,101,Chad McEvoy,WOR,6,,,
Herkimer,Town of German Flatts 8 LD 5,State Assembly,101,Chad McEvoy,WOR,5,,,
Herkimer,Town of German Flatts 9 LD 4,State Assembly,101,Chad McEvoy,WOR,7,,,
Herkimer,Town of German Flatts 10 LD 5,State Assembly,101,Chad McEvoy,WOR,2,,,
Herkimer,Town of German Flatts 11 LD 6,State Assembly,101,Chad McEvoy,WOR,18,,,
Herkimer,Town of German Flatts 12 LD 6,State Assembly,101,Chad McEvoy,WOR,6,,,
Herkimer,Town of German Flatts 13 LD 5,State Assembly,101,Chad McEvoy,WOR,11,,,
Herkimer,Town of German Flatts 14 LD 5,State Assembly,101,Chad McEvoy,WOR,6,,,
Herkimer,Town of Litchfield 1 LD 13,State Assembly,101,Chad McEvoy,WOR,13,,,
Herkimer,Town of Little Falls 1 LD 14,State Assembly,101,Chad McEvoy,WOR,22,,,
Herkimer,Town of Warren 1 LD 7,State Assembly,101,Chad McEvoy,WOR,11,,,
Herkimer,Town of Winfield 1 LD 13,State Assembly,101,Chad McEvoy,WOR,10,,,
Herkimer,Town of Winfield 2 LD 13,State Assembly,101,Chad McEvoy,WOR,6,,,
Herkimer,City of Little Falls Ward 1 1 LD 12,State Assembly,101,Brian Miller,REP,215,,,
Herkimer,City of Little Falls Ward 2 1 LD 12,State Assembly,101,Brian Miller,REP,249,,,
Herkimer,City of Little Falls Ward 3 1 LD 12,State Assembly,101,Brian Miller,REP,50,,,
Herkimer,City of Little Falls Ward 3 2 LD 10,State Assembly,101,Brian Miller,REP,130,,,
Herkimer,City of Little Falls Ward 4 1 LD 12,State Assembly,101,Brian Miller,REP,145,,,
Herkimer,Town of Columbia 1 LD 7,State Assembly,101,Brian Miller,REP,427,,,
Herkimer,Town of Columbia 2 LD 13,State Assembly,101,Brian Miller,REP,154,,,
Herkimer,Town of German Flatts 1 LD 7,State Assembly,101,Brian Miller,REP,414,,,
Herkimer,Town of German Flatts 2 LD 1,State Assembly,101,Brian Miller,REP,273,,,
Herkimer,Town of German Flatts 3 LD 4,State Assembly,101,Brian Miller,REP,446,,,
Herkimer,Town of German Flatts 4 LD 5,State Assembly,101,Brian Miller,REP,120,,,
Herkimer,Town of German Flatts 5 LD 6,State Assembly,101,Brian Miller,REP,58,,,
Herkimer,Town of German Flatts 6 LD 6,State Assembly,101,Brian Miller,REP,143,,,
Herkimer,Town of German Flatts 7 LD 4,State Assembly,101,Brian Miller,REP,138,,,
Herkimer,Town of German Flatts 8 LD 5,State Assembly,101,Brian Miller,REP,207,,,
Herkimer,Town of German Flatts 9 LD 4,State Assembly,101,Brian Miller,REP,157,,,
Herkimer,Town of German Flatts 10 LD 5,State Assembly,101,Brian Miller,REP,115,,,
Herkimer,Town of German Flatts 11 LD 6,State Assembly,101,Brian Miller,REP,292,,,
Herkimer,Town of German Flatts 12 LD 6,State Assembly,101,Brian Miller,REP,239,,,
