county,precinct,office,,candidate,party,absentee,early_voting,election_day,votes
Clinton,Town of Black Brook D1 LD 6,U.S. House,21,Elise M. Stefanik,REP,32,12,276,320
Clinton,Town of Black Brook D2 LD 6,U.S. House,21,Elise M. Stefanik,REP,12,11,83,106
Clinton,Town of Champlain D1 LD 1,U.S. House,21,Elise M. Stefanik,REP,75,54,277,406
Clinton,Town of Champlain D2 LD 1,U.S. House,21,Elise M. Stefanik,REP,69,87,275,431
Clinton,Town of Champlain D3 LD 1,U.S. House,21,Elise M. Stefanik,REP,59,33,357,449
Clinton,Town of Chazy D1 LD 3,U.S. House,21,Elise M. Stefanik,REP,52,43,381,476
Clinton,Town of Chazy D2 LD 3,U.S. House,21,Elise M. Stefanik,REP,63,90,314,467
Clinton,Town of Clinton D1 LD 2,U.S. House,21,Elise M. Stefanik,REP,18,5,155,178
Clinton,Town of Dannemora D1 LD 6,U.S. House,21,Elise M. Stefanik,REP,15,9,76,100
Clinton,Town of Dannemora D2 LD 2,U.S. House,21,Elise M. Stefanik,REP,45,30,118,193
Clinton,Town of Dannemora D3 LD 2,U.S. House,21,Elise M. Stefanik,REP,34,7,145,186
Clinton,Town of Ellenburg D1 LD 2,U.S. House,21,Elise M. Stefanik,REP,73,19,441,533
Clinton,Town of Mooers D1 LD 1,U.S. House,21,Elise M. Stefanik,REP,80,27,493,600
Clinton,Town of Mooers D2 LD 2,U.S. House,21,Elise M. Stefanik,REP,33,20,288,341
Clinton,Town of Peru D1 LD 7,U.S. House,21,Elise M. Stefanik,REP,46,52,235,333
Clinton,Town of Peru D2 LD 7,U.S. House,21,Elise M. Stefanik,REP,45,60,327,432
Clinton,Town of Peru D3 LD 7,U.S. House,21,Elise M. Stefanik,REP,44,56,267,367
Clinton,Town of Peru D4 LD 5,U.S. House,21,Elise M. Stefanik,REP,63,80,350,493
Clinton,Town of Plattsburgh D1 LD 4,U.S. House,21,Elise M. Stefanik,REP,34,58,118,210
Clinton,Town of Plattsburgh D2 LD 4,U.S. House,21,Elise M. Stefanik,REP,68,81,280,429
Clinton,Town of Plattsburgh D3 LD 8,U.S. House,21,Elise M. Stefanik,REP,59,88,154,301
Clinton,Town of Plattsburgh D4 LD 6,U.S. House,21,Elise M. Stefanik,REP,55,109,234,398
Clinton,Town of Plattsburgh D5 LD 8,U.S. House,21,Elise M. Stefanik,REP,14,70,140,224
Clinton,Town of Plattsburgh D6 LD 4,U.S. House,21,Elise M. Stefanik,REP,73,83,372,528
Clinton,Town of Plattsburgh D7 LD 4,U.S. House,21,Elise M. Stefanik,REP,51,86,250,387
Clinton,Town of Saranac D1 LD 6,U.S. House,21,Elise M. Stefanik,REP,63,47,414,524
Clinton,Town of Saranac D2 LD 6,U.S. House,21,Elise M. Stefanik,REP,26,25,297,348
Clinton,Town of Saranac D3 LD 6,U.S. House,21,Elise M. Stefanik,REP,28,24,221,273
Clinton,Town of Schuyler Falls D1 LD 5,U.S. House,21,Elise M. Stefanik,REP,40,66,249,355
Clinton,Town of Schuyler Falls D2 LD 5,U.S. House,21,Elise M. Stefanik,REP,64,80,335,479
Clinton,Town of Schuyler Falls D3 LD 5,U.S. House,21,Elise M. Stefanik,REP,67,95,248,410
Clinton,City of Plattsburgh W1 D1 LD 8,U.S. House,21,Elise M. Stefanik,CON,5,4,4,13
Clinton,City of Plattsburgh W1 D2 LD 8,U.S. House,21,Elise M. Stefanik,CON,4,22,5,31
Clinton,City of Plattsburgh W1 D3 LD 9,U.S. House,21,Elise M. Stefanik,CON,0,2,2,4
Clinton,City of Plattsburgh W2 D1 LD 8,U.S. House,21,Elise M. Stefanik,CON,1,6,10,17
Clinton,City of Plattsburgh W2 D2 LD 9,U.S. House,21,Elise M. Stefanik,CON,1,5,4,10
Clinton,City of Plattsburgh W3 D1 LD 9,U.S. House,21,Elise M. Stefanik,CON,3,4,9,16
Clinton,City of Plattsburgh W3 D2 LD 9,U.S. House,21,Elise M. Stefanik,CON,7,4,9,20
Clinton,City of Plattsburgh W4 D1 LD 10,U.S. House,21,Elise M. Stefanik,CON,4,11,18,33
Clinton,City of Plattsburgh W4 D2 LD 10,U.S. House,21,Elise M. Stefanik,CON,1,5,11,17
Clinton,City of Plattsburgh W5 D1 LD 10,U.S. House,21,Elise M. Stefanik,CON,3,3,8,14
Clinton,City of Plattsburgh W5 D2 LD 10,U.S. House,21,Elise M. Stefanik,CON,5,9,9,23
Clinton,City of Plattsburgh W6 D1 LD 9,U.S. House,21,Elise M. Stefanik,CON,3,1,8,12
Clinton,City of Plattsburgh W6 D2 LD 10,U.S. House,21,Elise M. Stefanik,CON,2,5,4,11
Clinton,Town of Altona D1 LD 2,U.S. House,21,Elise M. Stefanik,CON,3,7,54,64
Clinton,Town of AuSable D1 LD 7,U.S. House,21,Elise M. Stefanik,CON,5,3,23,31
Clinton,Town of AuSable D2 LD 7,U.S. House,21,Elise M. Stefanik,CON,2,3,18,23
Clinton,Town of Beekmantown D1 LD 3,U.S. House,21,Elise M. Stefanik,CON,2,4,14,20
Clinton,Town of Beekmantown D2 LD 3,U.S. House,21,Elise M. Stefanik,CON,5,1,13,19
Clinton,Town of Beekmantown D3 LD 4,U.S. House,21,Elise M. Stefanik,CON,6,5,17,28
Clinton,Town of Beekmantown D4 LD 3,U.S. House,21,Elise M. Stefanik,CON,10,7,12,29
Clinton,Town of Black Brook D1 LD 6,U.S. House,21,Elise M. Stefanik,CON,1,3,16,20
Clinton,Town of Black Brook D2 LD 6,U.S. House,21,Elise M. Stefanik,CON,1,2,6,9
Clinton,Town of Champlain D1 LD 1,U.S. House,21,Elise M. Stefanik,CON,6,8,22,36
Clinton,Town of Champlain D2 LD 1,U.S. House,21,Elise M. Stefanik,CON,2,7,14,23
Clinton,Town of Champlain D3 LD 1,U.S. House,21,Elise M. Stefanik,CON,3,3,32,38
Clinton,Town of Chazy D1 LD 3,U.S. House,21,Elise M. Stefanik,CON,7,1,24,32
Clinton,Town of Chazy D2 LD 3,U.S. House,21,Elise M. Stefanik,CON,5,5,28,38
Clinton,Town of Clinton D1 LD 2,U.S. House,21,Elise M. Stefanik,CON,3,0,8,11
Clinton,Town of Dannemora D1 LD 6,U.S. House,21,Elise M. Stefanik,CON,1,0,9,10
Clinton,Town of Dannemora D2 LD 2,U.S. House,21,Elise M. Stefanik,CON,1,2,5,8
Clinton,Town of Dannemora D3 LD 2,U.S. House,21,Elise M. Stefanik,CON,1,1,10,12
Clinton,Town of Ellenburg D1 LD 2,U.S. House,21,Elise M. Stefanik,CON,4,1,23,28
Clinton,Town of Mooers D1 LD 1,U.S. House,21,Elise M. Stefanik,CON,4,4,37,45
Clinton,Town of Mooers D2 LD 2,U.S. House,21,Elise M. Stefanik,CON,2,2,20,24
Clinton,Town of Peru D1 LD 7,U.S. House,21,Elise M. Stefanik,CON,3,1,27,31
Clinton,Town of Peru D2 LD 7,U.S. House,21,Elise M. Stefanik,CON,4,3,22,29
Clinton,Town of Peru D3 LD 7,U.S. House,21,Elise M. Stefanik,CON,5,5,41,51
Clinton,Town of Peru D4 LD 5,U.S. House,21,Elise M. Stefanik,CON,3,6,40,49
Clinton,Town of Plattsburgh D1 LD 4,U.S. House,21,Elise M. Stefanik,CON,2,7,16,25
Clinton,Town of Plattsburgh D2 LD 4,U.S. House,21,Elise M. Stefanik,CON,6,2,24,32
Clinton,Town of Plattsburgh D3 LD 8,U.S. House,21,Elise M. Stefanik,CON,4,4,17,25
Clinton,Town of Plattsburgh D4 LD 6,U.S. House,21,Elise M. Stefanik,CON,8,7,15,30
Clinton,Town of Plattsburgh D5 LD 8,U.S. House,21,Elise M. Stefanik,CON,8,11,14,33
Clinton,Town of Plattsburgh D6 LD 4,U.S. House,21,Elise M. Stefanik,CON,6,3,24,33
Clinton,Town of Plattsburgh D7 LD 4,U.S. House,21,Elise M. Stefanik,CON,8,7,20,35
Clinton,Town of Saranac D1 LD 6,U.S. House,21,Elise M. Stefanik,CON,6,4,28,38
Clinton,Town of Saranac D2 LD 6,U.S. House,21,Elise M. Stefanik,CON,3,2,26,31
Clinton,Town of Saranac D3 LD 6,U.S. House,21,Elise M. Stefanik,CON,0,5,15,20
Clinton,Town of Schuyler Falls D1 LD 5,U.S. House,21,Elise M. Stefanik,CON,4,3,18,25
Clinton,Town of Schuyler Falls D2 LD 5,U.S. House,21,Elise M. Stefanik,CON,5,4,18,27
Clinton,Town of Schuyler Falls D3 LD 5,U.S. House,21,Elise M. Stefanik,CON,5,5,16,26
Clinton,City of Plattsburgh W1 D1 LD 8,U.S. House,21,Tedra L. Cobb,WOR,6,4,3,13
Clinton,City of Plattsburgh W1 D2 LD 8,U.S. House,21,Tedra L. Cobb,WOR,15,34,11,60
Clinton,City of Plattsburgh W1 D3 LD 9,U.S. House,21,Tedra L. Cobb,WOR,0,1,0,1
Clinton,City of Plattsburgh W2 D1 LD 8,U.S. House,21,Tedra L. Cobb,WOR,8,9,6,23
Clinton,City of Plattsburgh W2 D2 LD 9,U.S. House,21,Tedra L. Cobb,WOR,6,4,6,16
Clinton,City of Plattsburgh W3 D1 LD 9,U.S. House,21,Tedra L. Cobb,WOR,7,12,9,28
Clinton,City of Plattsburgh W3 D2 LD 9,U.S. House,21,Tedra L. Cobb,WOR,12,30,8,50
Clinton,City of Plattsburgh W4 D1 LD 10,U.S. House,21,Tedra L. Cobb,WOR,19,23,20,62
Clinton,City of Plattsburgh W4 D2 LD 10,U.S. House,21,Tedra L. Cobb,WOR,6,19,10,35
Clinton,City of Plattsburgh W5 D1 LD 10,U.S. House,21,Tedra L. Cobb,WOR,9,16,3,28
Clinton,City of Plattsburgh W5 D2 LD 10,U.S. House,21,Tedra L. Cobb,WOR,9,15,7,31
Clinton,City of Plattsburgh W6 D1 LD 9,U.S. House,21,Tedra L. Cobb,WOR,17,24,15,56
Clinton,City of Plattsburgh W6 D2 LD 10,U.S. House,21,Tedra L. Cobb,WOR,13,14,7,34
Clinton,Town of Altona D1 LD 2,U.S. House,21,Tedra L. Cobb,WOR,10,2,21,33
Clinton,Town of AuSable D1 LD 7,U.S. House,21,Tedra L. Cobb,WOR,5,3,11,19
Clinton,Town of AuSable D2 LD 7,U.S. House,21,Tedra L. Cobb,WOR,2,6,13,21
Clinton,Town of Beekmantown D1 LD 3,U.S. House,21,Tedra L. Cobb,WOR,2,11,9,22
Clinton,Town of Beekmantown D2 LD 3,U.S. House,21,Tedra L. Cobb,WOR,7,5,7,19
Clinton,Town of Beekmantown D3 LD 4,U.S. House,21,Tedra L. Cobb,WOR,5,14,12,31
Clinton,Town of Beekmantown D4 LD 3,U.S. House,21,Tedra L. Cobb,WOR,11,11,15,37
Clinton,Town of Black Brook D1 LD 6,U.S. House,21,Tedra L. Cobb,WOR,2,6,3,11
Clinton,Town of Black Brook D2 LD 6,U.S. House,21,Tedra L. Cobb,WOR,0,0,2,2
Clinton,Town of Champlain D1 LD 1,U.S. House,21,Tedra L. Cobb,WOR,10,2,11,23
Clinton,Town of Champlain D2 LD 1,U.S. House,21,Tedra L. Cobb,WOR,8,5,5,18
Clinton,Town of Champlain D3 LD 1,U.S. House,21,Tedra L. Cobb,WOR,5,5,14,24
Clinton,Town of Chazy D1 LD 3,U.S. House,21,Tedra L. Cobb,WOR,9,8,23,40
Clinton,Town of Chazy D2 LD 3,U.S. House,21,Tedra L. Cobb,WOR,6,15,13,34
Clinton,Town of Clinton D1 LD 2,U.S. House,21,Tedra L. Cobb,WOR,1,0,4,5
Clinton,Town of Dannemora D1 LD 6,U.S. House,21,Tedra L. Cobb,WOR,2,1,4,7
Clinton,Town of Dannemora D2 LD 2,U.S. House,21,Tedra L. Cobb,WOR,2,2,2,6
Clinton,Town of Dannemora D3 LD 2,U.S. House,21,Tedra L. Cobb,WOR,1,1,5,7
Clinton,Town of Ellenburg D1 LD 2,U.S. House,21,Tedra L. Cobb,WOR,4,1,12,17
Clinton,Town of Mooers D1 LD 1,U.S. House,21,Tedra L. Cobb,WOR,11,2,15,28
Clinton,Town of Mooers D2 LD 2,U.S. House,21,Tedra L. Cobb,WOR,2,1,6,9
Clinton,Town of Peru D1 LD 7,U.S. House,21,Tedra L. Cobb,WOR,7,4,8,19
Clinton,Town of Peru D2 LD 7,U.S. House,21,Tedra L. Cobb,WOR,12,9,22,43
Clinton,Town of Peru D3 LD 7,U.S. House,21,Tedra L. Cobb,WOR,3,7,4,14
Clinton,Town of Peru D4 LD 5,U.S. House,21,Tedra L. Cobb,WOR,5,16,21,42
Clinton,Town of Plattsburgh D1 LD 4,U.S. House,21,Tedra L. Cobb,WOR,4,13,4,21
Clinton,Town of Plattsburgh D2 LD 4,U.S. House,21,Tedra L. Cobb,WOR,8,16,19,43
Clinton,Town of Plattsburgh D3 LD 8,U.S. House,21,Tedra L. Cobb,WOR,13,16,10,39
Clinton,Town of Plattsburgh D4 LD 6,U.S. House,21,Tedra L. Cobb,WOR,4,14,13,31
Clinton,Town of Plattsburgh D5 LD 8,U.S. House,21,Tedra L. Cobb,WOR,9,5,7,21
Clinton,Town of Plattsburgh D6 LD 4,U.S. House,21,Tedra L. Cobb,WOR,14,8,24,46
Clinton,Town of Plattsburgh D7 LD 4,U.S. House,21,Tedra L. Cobb,WOR,5,11,8,24
Clinton,Town of Saranac D1 LD 6,U.S. House,21,Tedra L. Cobb,WOR,3,9,18,30
Clinton,Town of Saranac D2 LD 6,U.S. House,21,Tedra L. Cobb,WOR,2,6,7,15
Clinton,Town of Saranac D3 LD 6,U.S. House,21,Tedra L. Cobb,WOR,2,3,10,15
Clinton,Town of Schuyler Falls D1 LD 5,U.S. House,21,Tedra L. Cobb,WOR,5,3,4,12
Clinton,Town of Schuyler Falls D2 LD 5,U.S. House,21,Tedra L. Cobb,WOR,10,10,10,30
Clinton,Town of Schuyler Falls D3 LD 5,U.S. House,21,Tedra L. Cobb,WOR,11,2,10,23
Clinton,City of Plattsburgh W1 D1 LD 8,U.S. House,21,Elise M. Stefanik,IND,1,1,1,3
Clinton,City of Plattsburgh W1 D2 LD 8,U.S. House,21,Elise M. Stefanik,IND,1,9,4,14
Clinton,City of Plattsburgh W1 D3 LD 9,U.S. House,21,Elise M. Stefanik,IND,0,0,0,0
Clinton,City of Plattsburgh W2 D1 LD 8,U.S. House,21,Elise M. Stefanik,IND,1,4,5,10
Clinton,City of Plattsburgh W2 D2 LD 9,U.S. House,21,Elise M. Stefanik,IND,0,1,1,2
Clinton,City of Plattsburgh W3 D1 LD 9,U.S. House,21,Elise M. Stefanik,IND,5,5,5,15
Clinton,City of Plattsburgh W3 D2 LD 9,U.S. House,21,Elise M. Stefanik,IND,2,3,5,10
Clinton,City of Plattsburgh W4 D1 LD 10,U.S. House,21,Elise M. Stefanik,IND,7,2,9,18
Clinton,City of Plattsburgh W4 D2 LD 10,U.S. House,21,Elise M. Stefanik,IND,0,2,5,7
Clinton,City of Plattsburgh W5 D1 LD 10,U.S. House,21,Elise M. Stefanik,IND,5,3,3,11
Clinton,City of Plattsburgh W5 D2 LD 10,U.S. House,21,Elise M. Stefanik,IND,2,5,2,9
Clinton,City of Plattsburgh W6 D1 LD 9,U.S. House,21,Elise M. Stefanik,IND,3,1,3,7
Clinton,City of Plattsburgh W6 D2 LD 10,U.S. House,21,Elise M. Stefanik,IND,0,1,0,1
Clinton,Town of Altona D1 LD 2,U.S. House,21,Elise M. Stefanik,IND,0,0,14,14
Clinton,Town of AuSable D1 LD 7,U.S. House,21,Elise M. Stefanik,IND,2,1,7,10
Clinton,Town of AuSable D2 LD 7,U.S. House,21,Elise M. Stefanik,IND,1,3,8,12
Clinton,Town of Beekmantown D1 LD 3,U.S. House,21,Elise M. Stefanik,IND,2,2,4,8
Clinton,Town of Beekmantown D2 LD 3,U.S. House,21,Elise M. Stefanik,IND,2,1,5,8
Clinton,Town of Beekmantown D3 LD 4,U.S. House,21,Elise M. Stefanik,IND,3,1,7,11
Clinton,Town of Beekmantown D4 LD 3,U.S. House,21,Elise M. Stefanik,IND,7,3,12,22
Clinton,Town of Black Brook D1 LD 6,U.S. House,21,Elise M. Stefanik,IND,1,0,8,9
Clinton,Town of Black Brook D2 LD 6,U.S. House,21,Elise M. Stefanik,IND,0,0,3,3
Clinton,Town of Champlain D1 LD 1,U.S. House,21,Elise M. Stefanik,IND,2,0,10,12
Clinton,Town of Champlain D2 LD 1,U.S. House,21,Elise M. Stefanik,IND,3,2,8,13
Clinton,Town of Champlain D3 LD 1,U.S. House,21,Elise M. Stefanik,IND,3,0,9,12
Clinton,Town of Chazy D1 LD 3,U.S. House,21,Elise M. Stefanik,IND,4,2,8,14
Clinton,Town of Chazy D2 LD 3,U.S. House,21,Elise M. Stefanik,IND,3,6,11,20
Clinton,Town of Clinton D1 LD 2,U.S. House,21,Elise M. Stefanik,IND,2,0,3,5
Clinton,Town of Dannemora D1 LD 6,U.S. House,21,Elise M. Stefanik,IND,0,0,3,3
Clinton,Town of Dannemora D2 LD 2,U.S. House,21,Elise M. Stefanik,IND,3,2,3,8
Clinton,Town of Dannemora D3 LD 2,U.S. House,21,Elise M. Stefanik,IND,1,1,4,6
Clinton,Town of Ellenburg D1 LD 2,U.S. House,21,Elise M. Stefanik,IND,0,1,8,9
Clinton,Town of Mooers D1 LD 1,U.S. House,21,Elise M. Stefanik,IND,4,1,16,21
Clinton,Town of Mooers D2 LD 2,U.S. House,21,Elise M. Stefanik,IND,1,1,7,9
Clinton,Town of Peru D1 LD 7,U.S. House,21,Elise M. Stefanik,IND,0,1,3,4
Clinton,Town of Peru D2 LD 7,U.S. House,21,Elise M. Stefanik,IND,0,2,6,8
Clinton,Town of Peru D3 LD 7,U.S. House,21,Elise M. Stefanik,IND,2,0,11,13
Clinton,Town of Peru D4 LD 5,U.S. House,21,Elise M. Stefanik,IND,1,1,11,13
Clinton,Town of Plattsburgh D1 LD 4,U.S. House,21,Elise M. Stefanik,IND,1,3,2,6
Clinton,Town of Plattsburgh D2 LD 4,U.S. House,21,Elise M. Stefanik,IND,0,3,6,9
Clinton,Town of Plattsburgh D3 LD 8,U.S. House,21,Elise M. Stefanik,IND,1,1,5,7
Clinton,Town of Plattsburgh D4 LD 6,U.S. House,21,Elise M. Stefanik,IND,2,5,4,11
Clinton,Town of Plattsburgh D5 LD 8,U.S. House,21,Elise M. Stefanik,IND,2,4,3,9
Clinton,Town of Plattsburgh D6 LD 4,U.S. House,21,Elise M. Stefanik,IND,3,4,6,13
Clinton,Town of Plattsburgh D7 LD 4,U.S. House,21,Elise M. Stefanik,IND,2,6,5,13
Clinton,Town of Saranac D1 LD 6,U.S. House,21,Elise M. Stefanik,IND,6,0,7,13
Clinton,Town of Saranac D2 LD 6,U.S. House,21,Elise M. Stefanik,IND,2,0,3,5
Clinton,Town of Saranac D3 LD 6,U.S. House,21,Elise M. Stefanik,IND,2,1,6,9
Clinton,Town of Schuyler Falls D1 LD 5,U.S. House,21,Elise M. Stefanik,IND,2,0,8,10
Clinton,Town of Schuyler Falls D2 LD 5,U.S. House,21,Elise M. Stefanik,IND,2,3,4,9
Clinton,Town of Schuyler Falls D3 LD 5,U.S. House,21,Elise M. Stefanik,IND,2,3,9,14
Clinton,City of Plattsburgh W1 D1 LD 8,U.S. House,21,Write-in,,0,0,0,0
Clinton,City of Plattsburgh W1 D2 LD 8,U.S. House,21,Write-in,,0,0,1,1
Clinton,City of Plattsburgh W1 D3 LD 9,U.S. House,21,Write-in,,0,0,0,0
Clinton,City of Plattsburgh W2 D1 LD 8,U.S. House,21,Write-in,,0,0,0,0
Clinton,City of Plattsburgh W2 D2 LD 9,U.S. House,21,Write-in,,1,0,0,1
Clinton,City of Plattsburgh W3 D1 LD 9,U.S. House,21,Write-in,,0,0,1,1
Clinton,City of Plattsburgh W3 D2 LD 9,U.S. House,21,Write-in,,0,0,0,0
Clinton,City of Plattsburgh W4 D1 LD 10,U.S. House,21,Write-in,,0,1,1,2
Clinton,City of Plattsburgh W4 D2 LD 10,U.S. House,21,Write-in,,0,0,0,0
Clinton,City of Plattsburgh W5 D1 LD 10,U.S. House,21,Write-in,,1,0,0,1
Clinton,City of Plattsburgh W5 D2 LD 10,U.S. House,21,Write-in,,0,0,0,0
Clinton,City of Plattsburgh W6 D1 LD 9,U.S. House,21,Write-in,,1,0,0,1
Clinton,City of Plattsburgh W6 D2 LD 10,U.S. House,21,Write-in,,1,0,1,2
Clinton,Town of Altona D1 LD 2,U.S. House,21,Write-in,,0,0,0,0
Clinton,Town of AuSable D1 LD 7,U.S. House,21,Write-in,,0,0,0,0
Clinton,Town of AuSable D2 LD 7,U.S. House,21,Write-in,,0,0,1,1
Clinton,Town of Beekmantown D1 LD 3,U.S. House,21,Write-in,,0,0,0,0
Clinton,Town of Beekmantown D2 LD 3,U.S. House,21,Write-in,,0,0,0,0
Clinton,Town of Beekmantown D3 LD 4,U.S. House,21,Write-in,,1,0,0,1
Clinton,Town of Beekmantown D4 LD 3,U.S. House,21,Write-in,,0,0,0,0
Clinton,Town of Black Brook D1 LD 6,U.S. House,21,Write-in,,0,0,0,0
Clinton,Town of Black Brook D2 LD 6,U.S. House,21,Write-in,,0,0,0,0
Clinton,Town of Champlain D1 LD 1,U.S. House,21,Write-in,,0,0,1,1
Clinton,Town of Champlain D2 LD 1,U.S. House,21,Write-in,,1,0,1,2
Clinton,Town of Champlain D3 LD 1,U.S. House,21,Write-in,,0,0,0,0
Clinton,Town of Chazy D1 LD 3,U.S. House,21,Write-in,,0,0,0,0
Clinton,Town of Chazy D2 LD 3,U.S. House,21,Write-in,,0,0,0,0
Clinton,Town of Clinton D1 LD 2,U.S. House,21,Write-in,,0,0,0,0
Clinton,Town of Dannemora D1 LD 6,U.S. House,21,Write-in,,0,0,0,0
Clinton,Town of Dannemora D2 LD 2,U.S. House,21,Write-in,,0,0,0,0
Clinton,Town of Dannemora D3 LD 2,U.S. House,21,Write-in,,0,0,0,0
Clinton,Town of Ellenburg D1 LD 2,U.S. House,21,Write-in,,0,0,0,0
Clinton,Town of Mooers D1 LD 1,U.S. House,21,Write-in,,0,0,0,0
Clinton,Town of Mooers D2 LD 2,U.S. House,21,Write-in,,0,0,0,0
Clinton,Town of Peru D1 LD 7,U.S. House,21,Write-in,,0,0,0,0
Clinton,Town of Peru D2 LD 7,U.S. House,21,Write-in,,0,0,0,0
Clinton,Town of Peru D3 LD 7,U.S. House,21,Write-in,,0,0,0,0
Clinton,Town of Peru D4 LD 5,U.S. House,21,Write-in,,0,0,0,0
Clinton,Town of Plattsburgh D1 LD 4,U.S. House,21,Write-in,,1,0,0,1
Clinton,Town of Plattsburgh D2 LD 4,U.S. House,21,Write-in,,0,0,0,0
Clinton,Town of Plattsburgh D3 LD 8,U.S. House,21,Write-in,,1,0,0,1
Clinton,Town of Plattsburgh D4 LD 6,U.S. House,21,Write-in,,0,1,0,1
Clinton,Town of Plattsburgh D5 LD 8,U.S. House,21,Write-in,,0,0,0,0
Clinton,Town of Plattsburgh D6 LD 4,U.S. House,21,Write-in,,0,1,0,1
Clinton,Town of Plattsburgh D7 LD 4,U.S. House,21,Write-in,,0,0,0,0
Clinton,Town of Saranac D1 LD 6,U.S. House,21,Write-in,,0,0,0,0
Clinton,Town of Saranac D2 LD 6,U.S. House,21,Write-in,,0,0,0,0
Clinton,Town of Saranac D3 LD 6,U.S. House,21,Write-in,,0,0,0,0
Clinton,Town of Schuyler Falls D1 LD 5,U.S. House,21,Write-in,,0,0,0,0
Clinton,Town of Schuyler Falls D2 LD 5,U.S. House,21,Write-in,,0,0,0,0
Clinton,Town of Schuyler Falls D3 LD 5,U.S. House,21,Write-in,,0,0,0,0
Clinton,City of Plattsburgh W1 D1 LD 8,State Senate,45,Kimberly A. Davis,DEM,90,66,32,188
Clinton,City of Plattsburgh W1 D2 LD 8,State Senate,45,Kimberly A. Davis,DEM,308,276,98,682
Clinton,City of Plattsburgh W1 D3 LD 9,State Senate,45,Kimberly A. Davis,DEM,0,9,4,13
Clinton,City of Plattsburgh W2 D1 LD 8,State Senate,45,Kimberly A. Davis,DEM,118,128,76,322
Clinton,City of Plattsburgh W2 D2 LD 9,State Senate,45,Kimberly A. Davis,DEM,64,67,46,177
Clinton,City of Plattsburgh W3 D1 LD 9,State Senate,45,Kimberly A. Davis,DEM,129,143,111,383
Clinton,City of Plattsburgh W3 D2 LD 9,State Senate,45,Kimberly A. Davis,DEM,131,144,140,415
Clinton,City of Plattsburgh W4 D1 LD 10,State Senate,45,Kimberly A. Davis,DEM,162,205,154,521
Clinton,City of Plattsburgh W4 D2 LD 10,State Senate,45,Kimberly A. Davis,DEM,131,205,116,452
Clinton,City of Plattsburgh W5 D1 LD 10,State Senate,45,Kimberly A. Davis,DEM,105,154,51,310
Clinton,City of Plattsburgh W5 D2 LD 10,State Senate,45,Kimberly A. Davis,DEM,188,260,95,543
Clinton,City of Plattsburgh W6 D1 LD 9,State Senate,45,Kimberly A. Davis,DEM,141,187,74,402
Clinton,City of Plattsburgh W6 D2 LD 10,State Senate,45,Kimberly A. Davis,DEM,70,104,54,228
Clinton,Town of Altona D1 LD 2,State Senate,45,Kimberly A. Davis,DEM,97,38,216,351
Clinton,Town of AuSable D1 LD 7,State Senate,45,Kimberly A. Davis,DEM,75,48,130,253
Clinton,Town of AuSable D2 LD 7,State Senate,45,Kimberly A. Davis,DEM,69,66,127,262
Clinton,Town of Beekmantown D1 LD 3,State Senate,45,Kimberly A. Davis,DEM,88,90,93,271
Clinton,Town of Beekmantown D2 LD 3,State Senate,45,Kimberly A. Davis,DEM,61,64,138,263
Clinton,Town of Beekmantown D3 LD 4,State Senate,45,Kimberly A. Davis,DEM,132,150,138,420
Clinton,Town of Beekmantown D4 LD 3,State Senate,45,Kimberly A. Davis,DEM,87,92,127,306
Clinton,Town of Black Brook D1 LD 6,State Senate,45,Kimberly A. Davis,DEM,35,17,126,178
Clinton,Town of Black Brook D2 LD 6,State Senate,45,Kimberly A. Davis,DEM,15,34,37,86
Clinton,Town of Champlain D1 LD 1,State Senate,45,Kimberly A. Davis,DEM,134,74,143,351
Clinton,Town of Champlain D2 LD 1,State Senate,45,Kimberly A. Davis,DEM,143,101,136,380
Clinton,Town of Champlain D3 LD 1,State Senate,45,Kimberly A. Davis,DEM,108,60,214,382
Clinton,Town of Chazy D1 LD 3,State Senate,45,Kimberly A. Davis,DEM,92,83,303,478
Clinton,Town of Chazy D2 LD 3,State Senate,45,Kimberly A. Davis,DEM,128,116,176,420
Clinton,Town of Clinton D1 LD 2,State Senate,45,Kimberly A. Davis,DEM,30,4,84,118
Clinton,Town of Dannemora D1 LD 6,State Senate,45,Kimberly A. Davis,DEM,18,10,57,85
Clinton,Town of Dannemora D2 LD 2,State Senate,45,Kimberly A. Davis,DEM,50,33,59,142
Clinton,Town of Dannemora D3 LD 2,State Senate,45,Kimberly A. Davis,DEM,33,21,89,143
Clinton,Town of Ellenburg D1 LD 2,State Senate,45,Kimberly A. Davis,DEM,87,22,205,314
Clinton,Town of Mooers D1 LD 1,State Senate,45,Kimberly A. Davis,DEM,114,32,229,375
Clinton,Town of Mooers D2 LD 2,State Senate,45,Kimberly A. Davis,DEM,38,25,105,168
Clinton,Town of Peru D1 LD 7,State Senate,45,Kimberly A. Davis,DEM,97,77,125,299
Clinton,Town of Peru D2 LD 7,State Senate,45,Kimberly A. Davis,DEM,103,96,173,372
Clinton,Town of Peru D3 LD 7,State Senate,45,Kimberly A. Davis,DEM,65,53,84,202
Clinton,Town of Peru D4 LD 5,State Senate,45,Kimberly A. Davis,DEM,137,125,226,488
Clinton,Town of Plattsburgh D1 LD 4,State Senate,45,Kimberly A. Davis,DEM,74,119,79,272
Clinton,Town of Plattsburgh D2 LD 4,State Senate,45,Kimberly A. Davis,DEM,113,145,159,417
