county,precinct,office,district,party,candidate,vote
Onondaga,CAMILLUS 20,Voters,,,Ballots Cast,503
Onondaga,CAMILLUS 21,Voters,,,Ballots Cast,345
Onondaga,CAMILLUS 22,Voters,,,Ballots Cast,387
Onondaga,CAMILLUS 23,Voters,,,Ballots Cast,434
Onondaga,CAMILLUS 24,Voters,,,Ballots Cast,548
Onondaga,CAMILLUS 25,Voters,,,Ballots Cast,430
Onondaga,CAMILLUS 26,Voters,,,Ballots Cast,750
Onondaga,CICERO 01,Voters,,,Ballots Cast,316
Onondaga,CICERO 02,Voters,,,Ballots Cast,647
Onondaga,CICERO 03,Voters,,,Ballots Cast,559
Onondaga,CICERO 04,Voters,,,Ballots Cast,762
Onondaga,CICERO 05,Voters,,,Ballots Cast,506
Onondaga,CICERO 06,Voters,,,Ballots Cast,386
Onondaga,CICERO 07,Voters,,,Ballots Cast,625
Onondaga,CICERO 08,Voters,,,Ballots Cast,566
Onondaga,CICERO 09,Voters,,,Ballots Cast,302
Onondaga,CICERO 10,Voters,,,Ballots Cast,470
Onondaga,CICERO 11,Voters,,,Ballots Cast,430
Onondaga,CICERO 12,Voters,,,Ballots Cast,675
Onondaga,CICERO 13,Voters,,,Ballots Cast,607
Onondaga,CICERO 14,Voters,,,Ballots Cast,565
Onondaga,CICERO 15,Voters,,,Ballots Cast,359
Onondaga,CICERO 16,Voters,,,Ballots Cast,1087
Onondaga,CICERO 17,Voters,,,Ballots Cast,573
Onondaga,CICERO 18,Voters,,,Ballots Cast,247
Onondaga,CICERO 19,Voters,,,Ballots Cast,605
Onondaga,CICERO 20,Voters,,,Ballots Cast,365
Onondaga,CICERO 21,Voters,,,Ballots Cast,638
Onondaga,CICERO 22,Voters,,,Ballots Cast,244
Onondaga,CICERO 23,Voters,,,Ballots Cast,564
Onondaga,CICERO 24,Voters,,,Ballots Cast,658
Onondaga,CICERO 25,Voters,,,Ballots Cast,599
Onondaga,CICERO 26,Voters,,,Ballots Cast,640
Onondaga,CICERO 27,Voters,,,Ballots Cast,511
Onondaga,CICERO 28,Voters,,,Ballots Cast,662
Onondaga,CLAY 01,Voters,,,Ballots Cast,616
Onondaga,CLAY 02,Voters,,,Ballots Cast,501
Onondaga,CLAY 03,Voters,,,Ballots Cast,652
Onondaga,CLAY 04,Voters,,,Ballots Cast,656
Onondaga,CLAY 05,Voters,,,Ballots Cast,286
Onondaga,CLAY 06,Voters,,,Ballots Cast,397
Onondaga,CLAY 07,Voters,,,Ballots Cast,540
Onondaga,CLAY 08,Voters,,,Ballots Cast,373
Onondaga,CLAY 09,Voters,,,Ballots Cast,395
Onondaga,CLAY 10,Voters,,,Ballots Cast,468
Onondaga,CLAY 11,Voters,,,Ballots Cast,506
Onondaga,CLAY 12,Voters,,,Ballots Cast,661
Onondaga,CLAY 13,Voters,,,Ballots Cast,434
Onondaga,CLAY 14,Voters,,,Ballots Cast,600
Onondaga,CLAY 15,Voters,,,Ballots Cast,961
Onondaga,CLAY 16,Voters,,,Ballots Cast,509
Onondaga,CLAY 17,Voters,,,Ballots Cast,456
Onondaga,CLAY 18,Voters,,,Ballots Cast,585
Onondaga,CLAY 19,Voters,,,Ballots Cast,492
Onondaga,CLAY 20,Voters,,,Ballots Cast,426
Onondaga,CLAY 21,Voters,,,Ballots Cast,574
Onondaga,CLAY 22,Voters,,,Ballots Cast,554
Onondaga,CLAY 23,Voters,,,Ballots Cast,487
Onondaga,CLAY 24,Voters,,,Ballots Cast,310
Onondaga,CLAY 25,Voters,,,Ballots Cast,452
Onondaga,CLAY 26,Voters,,,Ballots Cast,605
Onondaga,CLAY 27,Voters,,,Ballots Cast,600
Onondaga,CLAY 28,Voters,,,Ballots Cast,545
Onondaga,CLAY 29,Voters,,,Ballots Cast,569
Onondaga,CLAY 30,Voters,,,Ballots Cast,374
Onondaga,CLAY 31,Voters,,,Ballots Cast,442
Onondaga,CLAY 32,Voters,,,Ballots Cast,577
Onondaga,CLAY 33,Voters,,,Ballots Cast,704
Onondaga,CLAY 34,Voters,,,Ballots Cast,657
Onondaga,CLAY 35,Voters,,,Ballots Cast,588
Onondaga,CLAY 36,Voters,,,Ballots Cast,440
Onondaga,CLAY 37,Voters,,,Ballots Cast,379
Onondaga,CLAY 38,Voters,,,Ballots Cast,495
Onondaga,CLAY 39,Voters,,,Ballots Cast,915
Onondaga,CLAY 40,Voters,,,Ballots Cast,407
Onondaga,CLAY 41,Voters,,,Ballots Cast,359
Onondaga,CLAY 42,Voters,,,Ballots Cast,631
Onondaga,CLAY 43,Voters,,,Ballots Cast,706
Onondaga,CLAY 44,Voters,,,Ballots Cast,764
Onondaga,CLAY 45,Voters,,,Ballots Cast,557
Onondaga,CLAY 46,Voters,,,Ballots Cast,723
Onondaga,CLAY 47,Voters,,,Ballots Cast,679
Onondaga,CLAY 48,Voters,,,Ballots Cast,606
Onondaga,CLAY 49,Voters,,,Ballots Cast,752
Onondaga,CLAY 50,Voters,,,Ballots Cast,928
Onondaga,CLAY 51,Voters,,,Ballots Cast,844
Onondaga,DEWITT 01,Voters,,,Ballots Cast,533
Onondaga,DEWITT 02,Voters,,,Ballots Cast,684
Onondaga,DEWITT 03,Voters,,,Ballots Cast,554
Onondaga,DEWITT 04,Voters,,,Ballots Cast,598
Onondaga,DEWITT 05,Voters,,,Ballots Cast,594
Onondaga,DEWITT 06,Voters,,,Ballots Cast,607
Onondaga,DEWITT 07,Voters,,,Ballots Cast,393
Onondaga,DEWITT 08,Voters,,,Ballots Cast,375
Onondaga,DEWITT 09,Voters,,,Ballots Cast,380
Onondaga,DEWITT 10,Voters,,,Ballots Cast,587
Onondaga,DEWITT 11,Voters,,,Ballots Cast,425
Onondaga,DEWITT 12,Voters,,,Ballots Cast,499
Onondaga,DEWITT 13,Voters,,,Ballots Cast,356
Onondaga,DEWITT 14,Voters,,,Ballots Cast,395
Onondaga,DEWITT 15,Voters,,,Ballots Cast,456
Onondaga,DEWITT 16,Voters,,,Ballots Cast,344
Onondaga,DEWITT 17,Voters,,,Ballots Cast,206
Onondaga,DEWITT 18,Voters,,,Ballots Cast,445
Onondaga,DEWITT 19,Voters,,,Ballots Cast,636
Onondaga,DEWITT 20,Voters,,,Ballots Cast,585
Onondaga,DEWITT 21,Voters,,,Ballots Cast,682
Onondaga,DEWITT 22,Voters,,,Ballots Cast,405
Onondaga,DEWITT 23,Voters,,,Ballots Cast,746
Onondaga,DEWITT 24,Voters,,,Ballots Cast,561
Onondaga,DEWITT 25,Voters,,,Ballots Cast,474
Onondaga,DE WITT 26,Voters,,,Ballots Cast,442
Onondaga,DE WITT 27,Voters,,,Ballots Cast,395
Onondaga,ELBRIDGE 01,Voters,,,Ballots Cast,525
Onondaga,ELBRIDGE 02,Voters,,,Ballots Cast,475
Onondaga,ELBRIDGE 03,Voters,,,Ballots Cast,639
Onondaga,ELBRIDGE 04,Voters,,,Ballots Cast,288
Onondaga,ELBRIDGE 05,Voters,,,Ballots Cast,440
Onondaga,ELBRIDGE 06,Voters,,,Ballots Cast,454
Onondaga,FABIUS 01,Voters,,,Ballots Cast,667
Onondaga,FABIUS 02,Voters,,,Ballots Cast,410
Onondaga,GEDDES 01,Voters,,,Ballots Cast,384
Onondaga,GEDDES 02,Voters,,,Ballots Cast,325
Onondaga,GEDDES 03,Voters,,,Ballots Cast,338
Onondaga,GEDDES 04,Voters,,,Ballots Cast,316
Onondaga,GEDDES 05,Voters,,,Ballots Cast,615
Onondaga,GEDDES 06,Voters,,,Ballots Cast,551
Onondaga,GEDDES 07,Voters,,,Ballots Cast,522
Onondaga,GEDDES 08,Voters,,,Ballots Cast,641
Onondaga,GEDDES 09,Voters,,,Ballots Cast,234
Onondaga,GEDDES 10,Voters,,,Ballots Cast,472
Onondaga,GEDDES 11,Voters,,,Ballots Cast,453
Onondaga,GEDDES 12,Voters,,,Ballots Cast,464
Onondaga,GEDDES 13,Voters,,,Ballots Cast,384
Onondaga,GEDDES 14,Voters,,,Ballots Cast,405
Onondaga,GEDDES 15,Voters,,,Ballots Cast,621
Onondaga,GEDDES 16,Voters,,,Ballots Cast,435
Onondaga,GEDDES 17,Voters,,,Ballots Cast,641
Onondaga,GEDDES 18,Voters,,,Ballots Cast,399
Onondaga,GEDDES 19,Voters,,,Ballots Cast,222
Onondaga,GEDDES 20,Voters,,,Ballots Cast,504
Onondaga,GEDDES 21,Voters,,,Ballots Cast,448
Onondaga,LAFAYETTE 01,Voters,,,Ballots Cast,364
Onondaga,LAFAYETTE 02,Voters,,,Ballots Cast,667
Onondaga,LAFAYETTE 03,Voters,,,Ballots Cast,665
Onondaga,LAFAYETTE 04,Voters,,,Ballots Cast,542
Onondaga,LAFAYETTE 05,Voters,,,Ballots Cast,560
Onondaga,LYSANDER 01,Voters,,,Ballots Cast,587
Onondaga,LYSANDER 02,Voters,,,Ballots Cast,474
Onondaga,LYSANDER 03,Voters,,,Ballots Cast,524
Onondaga,LYSANDER 04,Voters,,,Ballots Cast,390
Onondaga,LYSANDER 05,Voters,,,Ballots Cast,424
Onondaga,LYSANDER 06,Voters,,,Ballots Cast,424
Onondaga,LYSANDER 07,Voters,,,Ballots Cast,433
Onondaga,LYSANDER 08,Voters,,,Ballots Cast,845
Onondaga,LYSANDER 09,Voters,,,Ballots Cast,567
Onondaga,LYSANDER 10,Voters,,,Ballots Cast,342
Onondaga,LYSANDER 11,Voters,,,Ballots Cast,443
Onondaga,LYSANDER 12,Voters,,,Ballots Cast,618
Onondaga,LYSANDER 13,Voters,,,Ballots Cast,755
Onondaga,LYSANDER 14,Voters,,,Ballots Cast,381
Onondaga,LYSANDER 15,Voters,,,Ballots Cast,542
Onondaga,LYSANDER 16,Voters,,,Ballots Cast,583
Onondaga,LYSANDER 17,Voters,,,Ballots Cast,467
Onondaga,LYSANDER 18,Voters,,,Ballots Cast,552
Onondaga,LYSANDER 19,Voters,,,Ballots Cast,907
Onondaga,LYSANDER 20,Voters,,,Ballots Cast,930
Onondaga,MANLIUS 01,Voters,,,Ballots Cast,583
Onondaga,MANLIUS 02,Voters,,,Ballots Cast,671
Onondaga,MANLIUS 03,Voters,,,Ballots Cast,527
Onondaga,MANLIUS 04,Voters,,,Ballots Cast,495
Onondaga,MANLIUS 05,Voters,,,Ballots Cast,428
Onondaga,MANLIUS 06,Voters,,,Ballots Cast,324
Onondaga,MANLIUS 07,Voters,,,Ballots Cast,532
Onondaga,MANLIUS 08,Voters,,,Ballots Cast,571
Onondaga,MANLIUS 09,Voters,,,Ballots Cast,569
Onondaga,MANLIUS 10,Voters,,,Ballots Cast,738
Onondaga,MANLIUS 11,Voters,,,Ballots Cast,482
Onondaga,MANLIUS 12,Voters,,,Ballots Cast,642
Onondaga,MANLIUS 13,Voters,,,Ballots Cast,344
Onondaga,MANLIUS 14,Voters,,,Ballots Cast,571
Onondaga,MANLIUS 15,Voters,,,Ballots Cast,432
Onondaga,MANLIUS 16,Voters,,,Ballots Cast,619
Onondaga,MANLIUS 17,Voters,,,Ballots Cast,578
Onondaga,MANLIUS 18,Voters,,,Ballots Cast,611
Onondaga,MANLIUS 19,Voters,,,Ballots Cast,350
Onondaga,MANLIUS 20,Voters,,,Ballots Cast,460
Onondaga,MANLIUS 21,Voters,,,Ballots Cast,525
Onondaga,MANLIUS 22,Voters,,,Ballots Cast,680
Onondaga,MANLIUS 23,Voters,,,Ballots Cast,446
Onondaga,MANLIUS 24,Voters,,,Ballots Cast,645
Onondaga,MANLIUS 25,Voters,,,Ballots Cast,656
Onondaga,MANLIUS 26,Voters,,,Ballots Cast,664
Onondaga,MANLIUS 27,Voters,,,Ballots Cast,506
Onondaga,MANLIUS 28,Voters,,,Ballots Cast,463
Onondaga,MANLIUS 29,Voters,,,Ballots Cast,375
Onondaga,MANLIUS 30,Voters,,,Ballots Cast,449
Onondaga,MANLIUS 31,Voters,,,Ballots Cast,685
Onondaga,MANLIUS 32,Voters,,,Ballots Cast,422
Onondaga,MANLIUS 33,Voters,,,Ballots Cast,570
Onondaga,MANLIUS 34,Voters,,,Ballots Cast,592
Onondaga,MANLIUS 35,Voters,,,Ballots Cast,588
Onondaga,MARCELLUS 01,Voters,,,Ballots Cast,530
Onondaga,MARCELLUS 02,Voters,,,Ballots Cast,521
Onondaga,MARCELLUS 03,Voters,,,Ballots Cast,545
Onondaga,MARCELLUS 04,Voters,,,Ballots Cast,652
Onondaga,MARCELLUS 05,Voters,,,Ballots Cast,684
Onondaga,MARCELLUS 06,Voters,,,Ballots Cast,713
Onondaga,ONONDAGA 01,Voters,,,Ballots Cast,514
Onondaga,ONONDAGA 02,Voters,,,Ballots Cast,731
Onondaga,ONONDAGA 03,Voters,,,Ballots Cast,662
Onondaga,ONONDAGA 04,Voters,,,Ballots Cast,600
Onondaga,ONONDAGA 05,Voters,,,Ballots Cast,744
Onondaga,ONONDAGA 06,Voters,,,Ballots Cast,507
Onondaga,ONONDAGA 07,Voters,,,Ballots Cast,296
Onondaga,ONONDAGA 08,Voters,,,Ballots Cast,383
Onondaga,ONONDAGA 09,Voters,,,Ballots Cast,726
Onondaga,ONONDAGA 10,Voters,,,Ballots Cast,552
Onondaga,ONONDAGA 11,Voters,,,Ballots Cast,574
Onondaga,ONONDAGA 12,Voters,,,Ballots Cast,523
Onondaga,ONONDAGA 13,Voters,,,Ballots Cast,716
Onondaga,ONONDAGA 14,Voters,,,Ballots Cast,674
Onondaga,ONONDAGA 15,Voters,,,Ballots Cast,374
Onondaga,ONONDAGA 16,Voters,,,Ballots Cast,667
Onondaga,ONONDAGA 17,Voters,,,Ballots Cast,837
Onondaga,ONONDAGA 18,Voters,,,Ballots Cast,584
Onondaga,ONONDAGA 19,Voters,,,Ballots Cast,406
Onondaga,ONONDAGA 20,Voters,,,Ballots Cast,367
Onondaga,ONONDAGA 21,Voters,,,Ballots Cast,594
Onondaga,OTISCO 01,Voters,,,Ballots Cast,830
Onondaga,OTISCO 02,Voters,,,Ballots Cast,553
Onondaga,POMPEY 01,Voters,,,Ballots Cast,693
Onondaga,POMPEY 02,Voters,,,Ballots Cast,567
Onondaga,POMPEY 03,Voters,,,Ballots Cast,700
Onondaga,POMPEY 04,Voters,,,Ballots Cast,741
Onondaga,POMPEY 05,Voters,,,Ballots Cast,647
Onondaga,POMPEY 06,Voters,,,Ballots Cast,615
Onondaga,SALINA 01,Voters,,,Ballots Cast,534
Onondaga,SALINA 02,Voters,,,Ballots Cast,392
Onondaga,SALINA 03,Voters,,,Ballots Cast,576
Onondaga,SALINA 04,Voters,,,Ballots Cast,403
Onondaga,SALINA 05,Voters,,,Ballots Cast,436
Onondaga,SALINA 06,Voters,,,Ballots Cast,384
Onondaga,SALINA 07,Voters,,,Ballots Cast,521
Onondaga,SALINA 08,Voters,,,Ballots Cast,534
Onondaga,SALINA 09,Voters,,,Ballots Cast,275
Onondaga,SALINA 10,Voters,,,Ballots Cast,483
Onondaga,SALINA 11,Voters,,,Ballots Cast,294
Onondaga,SALINA 12,Voters,,,Ballots Cast,591
Onondaga,SALINA 13,Voters,,,Ballots Cast,485
Onondaga,SALINA 14,Voters,,,Ballots Cast,391
Onondaga,SALINA 15,Voters,,,Ballots Cast,377
Onondaga,SALINA 16,Voters,,,Ballots Cast,529
Onondaga,SALINA 17,Voters,,,Ballots Cast,444
Onondaga,SALINA 18,Voters,,,Ballots Cast,413
Onondaga,SALINA 19,Voters,,,Ballots Cast,495
Onondaga,SALINA 20,Voters,,,Ballots Cast,606
Onondaga,SALINA 21,Voters,,,Ballots Cast,413
Onondaga,SALINA 22,Voters,,,Ballots Cast,368
Onondaga,SALINA 23,Voters,,,Ballots Cast,466
Onondaga,SALINA 24,Voters,,,Ballots Cast,563
Onondaga,SALINA 25,Voters,,,Ballots Cast,507
Onondaga,SALINA 26,Voters,,,Ballots Cast,381
Onondaga,SALINA 27,Voters,,,Ballots Cast,321
Onondaga,SALINA 28,Voters,,,Ballots Cast,288
Onondaga,SALINA 29,Voters,,,Ballots Cast,532
Onondaga,SALINA 30,Voters,,,Ballots Cast,639
Onondaga,SALINA 31,Voters,,,Ballots Cast,494
Onondaga,SALINA 32,Voters,,,Ballots Cast,411
Onondaga,SALINA 33,Voters,,,Ballots Cast,441
Onondaga,SALINA 34,Voters,,,Ballots Cast,272
Onondaga,SALINA 35,Voters,,,Ballots Cast,430
Onondaga,SALINA 36,Voters,,,Ballots Cast,567
Onondaga,SKANEATELES 01,Voters,,,Ballots Cast,654
Onondaga,SKANEATELES 02,Voters,,,Ballots Cast,598
Onondaga,SKANEATELES 03,Voters,,,Ballots Cast,530
Onondaga,SKANEATELES 04,Voters,,,Ballots Cast,653
Onondaga,SKANEATELES 05,Voters,,,Ballots Cast,665
Onondaga,SKANEATELES 06,Voters,,,Ballots Cast,361
Onondaga,SKANEATELES 07,Voters,,,Ballots Cast,596
Onondaga,SKANEATELES 08,Voters,,,Ballots Cast,518
Onondaga,SPAFFORD 01,Voters,,,Ballots Cast,717
Onondaga,SPAFFORD 02,Voters,,,Ballots Cast,313
Onondaga,TULLY 01,Voters,,,Ballots Cast,461
Onondaga,TULLY 02,Voters,,,Ballots Cast,580
Onondaga,TULLY 03,Voters,,,Ballots Cast,511
Onondaga,VAN BUREN 01,Voters,,,Ballots Cast,506
Onondaga,VAN BUREN 02,Voters,,,Ballots Cast,382
Onondaga,VAN BUREN 03,Voters,,,Ballots Cast,321
Onondaga,VAN BUREN 04,Voters,,,Ballots Cast,817
Onondaga,VAN BUREN 05,Voters,,,Ballots Cast,552
Onondaga,VAN BUREN 06,Voters,,,Ballots Cast,483
Onondaga,VAN BUREN 07,Voters,,,Ballots Cast,431
Onondaga,VAN BUREN 08,Voters,,,Ballots Cast,585
Onondaga,VAN BUREN 09,Voters,,,Ballots Cast,743
Onondaga,VAN BUREN 10,Voters,,,Ballots Cast,441
Onondaga,VAN BUREN 11,Voters,,,Ballots Cast,451
Onondaga,VAN BUREN 12,Voters,,,Ballots Cast,492
Onondaga,TOWN TOTAL,Voters,,,Ballots Cast,67610
Onondaga,GRAND TOTAL,Voters,,,Ballots Cast,20504
Onondaga,W01 D01,President,,Dem,Barack Obama,233
Onondaga,W01 D02,President,,Dem,Barack Obama,182
Onondaga,W01 D03,President,,Dem,Barack Obama,239
Onondaga,W01 D04,President,,Dem,Barack Obama,230
Onondaga,W01 D05,President,,Dem,Barack Obama,165
Onondaga,W01 D06,President,,Dem,Barack Obama,191
Onondaga,W01 D07,President,,Dem,Barack Obama,177
Onondaga,W01 D08,President,,Dem,Barack Obama,181
Onondaga,W02 D01,President,,Dem,Barack Obama,203
Onondaga,W02 D02,President,,Dem,Barack Obama,277
Onondaga,W02 D03,President,,Dem,Barack Obama,258
Onondaga,W03 D01,President,,Dem,Barack Obama,61
Onondaga,W03 D02,President,,Dem,Barack Obama,243
Onondaga,W03 D03,President,,Dem,Barack Obama,300
