county,precinct,office,district,candidate,party,votes,election_day,early_voting,absentee
Delaware,ME 1,U.S. Senate,,Charles E. Schumer,DEM,107,52,35,20
Delaware,ME 2,U.S. Senate,,Charles E. Schumer,DEM,156,114,32,10
Delaware,MI 1,U.S. Senate,,Charles E. Schumer,DEM,176,127,16,33
Delaware,MI 2,U.S. Senate,,Charles E. Schumer,DEM,239,159,54,26
Delaware,MI 3,U.S. Senate,,Charles E. Schumer,DEM,111,70,19,22
Delaware,MI 4,U.S. Senate,,Charles E. Schumer,DEM,87,56,18,13
Delaware,MI 5,U.S. Senate,,Charles E. Schumer,DEM,83,67,3,13
Delaware,RX 1,U.S. Senate,,Charles E. Schumer,DEM,78,60,3,15
Delaware,RX 2,U.S. Senate,,Charles E. Schumer,DEM,96,57,17,22
Delaware,RX 3,U.S. Senate,,Charles E. Schumer,DEM,180,133,23,24
Delaware,RX 4,U.S. Senate,,Charles E. Schumer,DEM,117,87,7,23
Delaware,SD 1,U.S. Senate,,Charles E. Schumer,DEM,92,67,11,14
Delaware,SD 2,U.S. Senate,,Charles E. Schumer,DEM,102,81,8,13
Delaware,SD 3,U.S. Senate,,Charles E. Schumer,DEM,93,69,12,12
Delaware,SD 4,U.S. Senate,,Charles E. Schumer,DEM,92,75,6,11
Delaware,SD 5,U.S. Senate,,Charles E. Schumer,DEM,81,71,3,7
Delaware,SD 6,U.S. Senate,,Charles E. Schumer,DEM,163,145,1,17
Delaware,SD 7,U.S. Senate,,Charles E. Schumer,DEM,84,65,2,17
Delaware,ST 1,U.S. Senate,,Charles E. Schumer,DEM,164,120,26,18
Delaware,ST 2,U.S. Senate,,Charles E. Schumer,DEM,109,70,15,24
Delaware,TM 1,U.S. Senate,,Charles E. Schumer,DEM,105,83,8,14
Delaware,WL 1,U.S. Senate,,Charles E. Schumer,DEM,118,98,10,10
Delaware,WL 2,U.S. Senate,,Charles E. Schumer,DEM,133,89,27,17
Delaware,WL 3,U.S. Senate,,Charles E. Schumer,DEM,98,71,12,15
Delaware,WL 4,U.S. Senate,,Charles E. Schumer,DEM,116,92,9,15
Delaware,WL 5,U.S. Senate,,Charles E. Schumer,DEM,93,77,5,11
Delaware,AN 1,U.S. Senate,,Joe Pinion,REP,190,161,16,13
Delaware,AN 2,U.S. Senate,,Joe Pinion,REP,109,95,3,11
Delaware,BV 1,U.S. Senate,,Joe Pinion,REP,173,151,13,9
Delaware,CO 1,U.S. Senate,,Joe Pinion,REP,238,220,6,12
Delaware,CO 2,U.S. Senate,,Joe Pinion,REP,115,111,1,3
Delaware,CO 3,U.S. Senate,,Joe Pinion,REP,86,84,0,2
Delaware,CO 4,U.S. Senate,,Joe Pinion,REP,142,134,3,5
Delaware,DA 1,U.S. Senate,,Joe Pinion,REP,242,226,4,12
Delaware,DA 2,U.S. Senate,,Joe Pinion,REP,350,318,10,22
Delaware,DL 1,U.S. Senate,,Joe Pinion,REP,197,163,22,12
Delaware,DL 2,U.S. Senate,,Joe Pinion,REP,149,121,25,3
Delaware,DL 3,U.S. Senate,,Joe Pinion,REP,172,134,26,12
Delaware,DL 4,U.S. Senate,,Joe Pinion,REP,102,76,19,7
Delaware,DP 1,U.S. Senate,,Joe Pinion,REP,232,222,0,10
Delaware,DP 2,U.S. Senate,,Joe Pinion,REP,111,102,2,7
Delaware,FR 1,U.S. Senate,,Joe Pinion,REP,218,194,11,13
Delaware,FR 2,U.S. Senate,,Joe Pinion,REP,144,124,9,11
Delaware,FR 3,U.S. Senate,,Joe Pinion,REP,258,226,16,16
Delaware,HM 1,U.S. Senate,,Joe Pinion,REP,331,279,24,28
Delaware,HN 1,U.S. Senate,,Joe Pinion,REP,126,119,2,5
Delaware,HN 2,U.S. Senate,,Joe Pinion,REP,112,94,11,7
Delaware,HN 3,U.S. Senate,,Joe Pinion,REP,226,206,2,18
Delaware,HN 4,U.S. Senate,,Joe Pinion,REP,110,97,2,11
Delaware,HN 5,U.S. Senate,,Joe Pinion,REP,104,95,3,6
Delaware,HN 6,U.S. Senate,,Joe Pinion,REP,122,113,0,9
Delaware,HR 1,U.S. Senate,,Joe Pinion,REP,351,313,19,19
Delaware,KR 1,U.S. Senate,,Joe Pinion,REP,211,182,16,13
Delaware,KR 2,U.S. Senate,,Joe Pinion,REP,197,184,6,7
Delaware,MA 1,U.S. Senate,,Joe Pinion,REP,362,345,4,13
Delaware,ME 1,U.S. Senate,,Joe Pinion,REP,134,101,22,11
Delaware,ME 2,U.S. Senate,,Joe Pinion,REP,274,253,11,10
Delaware,MI 1,U.S. Senate,,Joe Pinion,REP,235,153,9,73
Delaware,MI 2,U.S. Senate,,Joe Pinion,REP,160,145,9,6
Delaware,MI 3,U.S. Senate,,Joe Pinion,REP,128,106,12,10
Delaware,MI 4,U.S. Senate,,Joe Pinion,REP,64,58,4,2
Delaware,MI 5,U.S. Senate,,Joe Pinion,REP,127,114,5,8
Delaware,RX 1,U.S. Senate,,Joe Pinion,REP,234,220,4,10
Delaware,RX 2,U.S. Senate,,Joe Pinion,REP,92,81,5,6
Delaware,RX 3,U.S. Senate,,Joe Pinion,REP,129,121,3,5
Delaware,RX 4,U.S. Senate,,Joe Pinion,REP,132,112,3,17
Delaware,SD 1,U.S. Senate,,Joe Pinion,REP,193,186,3,4
Delaware,SD 2,U.S. Senate,,Joe Pinion,REP,118,107,4,7
Delaware,SD 3,U.S. Senate,,Joe Pinion,REP,198,167,16,15
Delaware,SD 4,U.S. Senate,,Joe Pinion,REP,128,114,5,9
Delaware,SD 5,U.S. Senate,,Joe Pinion,REP,112,101,0,11
Delaware,SD 6,U.S. Senate,,Joe Pinion,REP,175,164,3,8
Delaware,SD 7,U.S. Senate,,Joe Pinion,REP,162,146,10,6
Delaware,ST 1,U.S. Senate,,Joe Pinion,REP,255,224,14,17
Delaware,ST 2,U.S. Senate,,Joe Pinion,REP,178,156,6,16
Delaware,TM 1,U.S. Senate,,Joe Pinion,REP,310,284,10,16
Delaware,WL 1,U.S. Senate,,Joe Pinion,REP,341,314,13,14
Delaware,WL 2,U.S. Senate,,Joe Pinion,REP,195,171,10,14
Delaware,WL 3,U.S. Senate,,Joe Pinion,REP,232,206,17,9
Delaware,WL 4,U.S. Senate,,Joe Pinion,REP,275,248,10,17
Delaware,WL 5,U.S. Senate,,Joe Pinion,REP,312,278,8,26
Delaware,AN 1,U.S. Senate,,Joe Pinion,CON,24,21,3,0
Delaware,AN 2,U.S. Senate,,Joe Pinion,CON,7,5,2,0
Delaware,BV 1,U.S. Senate,,Joe Pinion,CON,13,10,2,1
Delaware,CO 1,U.S. Senate,,Joe Pinion,CON,18,18,0,0
Delaware,CO 2,U.S. Senate,,Joe Pinion,CON,9,8,0,1
Delaware,CO 3,U.S. Senate,,Joe Pinion,CON,5,5,0,0
Delaware,CO 4,U.S. Senate,,Joe Pinion,CON,13,13,0,0
Delaware,DA 1,U.S. Senate,,Joe Pinion,CON,41,37,1,3
Delaware,DA 2,U.S. Senate,,Joe Pinion,CON,28,26,0,2
Delaware,DL 1,U.S. Senate,,Joe Pinion,CON,19,16,2,1
Delaware,DL 2,U.S. Senate,,Joe Pinion,CON,15,13,2,0
Delaware,DL 3,U.S. Senate,,Joe Pinion,CON,24,16,5,3
Delaware,DL 4,U.S. Senate,,Joe Pinion,CON,11,9,1,1
Delaware,DP 1,U.S. Senate,,Joe Pinion,CON,15,10,0,5
Delaware,DP 2,U.S. Senate,,Joe Pinion,CON,8,6,0,2
Delaware,FR 1,U.S. Senate,,Joe Pinion,CON,18,15,2,1
Delaware,FR 2,U.S. Senate,,Joe Pinion,CON,14,14,0,0
Delaware,FR 3,U.S. Senate,,Joe Pinion,CON,30,28,1,1
Delaware,HM 1,U.S. Senate,,Joe Pinion,CON,28,27,1,0
Delaware,HN 1,U.S. Senate,,Joe Pinion,CON,11,10,1,0
Delaware,HN 2,U.S. Senate,,Joe Pinion,CON,7,7,0,0
Delaware,HN 3,U.S. Senate,,Joe Pinion,CON,9,6,1,2
Delaware,HN 4,U.S. Senate,,Joe Pinion,CON,6,4,0,2
Delaware,HN 5,U.S. Senate,,Joe Pinion,CON,3,2,0,1
Delaware,HN 6,U.S. Senate,,Joe Pinion,CON,8,7,0,1
Delaware,HR 1,U.S. Senate,,Joe Pinion,CON,48,44,2,2
Delaware,KR 1,U.S. Senate,,Joe Pinion,CON,24,19,3,2
Delaware,KR 2,U.S. Senate,,Joe Pinion,CON,22,16,2,4
Delaware,MA 1,U.S. Senate,,Joe Pinion,CON,23,20,3,0
Delaware,ME 1,U.S. Senate,,Joe Pinion,CON,36,27,9,0
Delaware,ME 2,U.S. Senate,,Joe Pinion,CON,22,21,1,0
Delaware,MI 1,U.S. Senate,,Joe Pinion,CON,27,23,1,3
Delaware,MI 2,U.S. Senate,,Joe Pinion,CON,15,12,2,1
Delaware,MI 3,U.S. Senate,,Joe Pinion,CON,16,13,3,0
Delaware,MI 4,U.S. Senate,,Joe Pinion,CON,6,5,1,0
Delaware,MI 5,U.S. Senate,,Joe Pinion,CON,10,9,0,1
Delaware,RX 1,U.S. Senate,,Joe Pinion,CON,35,33,1,1
Delaware,RX 2,U.S. Senate,,Joe Pinion,CON,7,6,0,1
Delaware,RX 3,U.S. Senate,,Joe Pinion,CON,15,14,1,0
Delaware,RX 4,U.S. Senate,,Joe Pinion,CON,9,8,0,1
Delaware,SD 1,U.S. Senate,,Joe Pinion,CON,17,17,0,0
Delaware,SD 2,U.S. Senate,,Joe Pinion,CON,8,8,0,0
Delaware,SD 3,U.S. Senate,,Joe Pinion,CON,13,12,0,1
Delaware,SD 4,U.S. Senate,,Joe Pinion,CON,11,10,1,0
Delaware,SD 5,U.S. Senate,,Joe Pinion,CON,5,5,0,0
Delaware,SD 6,U.S. Senate,,Joe Pinion,CON,10,10,0,0
Delaware,SD 7,U.S. Senate,,Joe Pinion,CON,10,10,0,0
Delaware,ST 1,U.S. Senate,,Joe Pinion,CON,35,32,0,3
Delaware,ST 2,U.S. Senate,,Joe Pinion,CON,21,20,1,0
Delaware,TM 1,U.S. Senate,,Joe Pinion,CON,27,24,2,1
Delaware,WL 1,U.S. Senate,,Joe Pinion,CON,20,19,1,0
Delaware,WL 2,U.S. Senate,,Joe Pinion,CON,8,8,0,0
Delaware,WL 3,U.S. Senate,,Joe Pinion,CON,15,14,1,0
Delaware,WL 4,U.S. Senate,,Joe Pinion,CON,23,22,0,1
Delaware,WL 5,U.S. Senate,,Joe Pinion,CON,20,16,0,4
Delaware,AN 1,U.S. Senate,,Charles E. Schumer,WOR,27,14,6,7
Delaware,AN 2,U.S. Senate,,Charles E. Schumer,WOR,14,5,4,5
Delaware,BV 1,U.S. Senate,,Charles E. Schumer,WOR,22,16,5,1
Delaware,CO 1,U.S. Senate,,Charles E. Schumer,WOR,7,5,0,2
Delaware,CO 2,U.S. Senate,,Charles E. Schumer,WOR,9,7,1,1
Delaware,CO 3,U.S. Senate,,Charles E. Schumer,WOR,5,5,0,0
Delaware,CO 4,U.S. Senate,,Charles E. Schumer,WOR,3,1,1,1
Delaware,DA 1,U.S. Senate,,Charles E. Schumer,WOR,5,4,1,0
Delaware,DA 2,U.S. Senate,,Charles E. Schumer,WOR,17,10,3,4
Delaware,DL 1,U.S. Senate,,Charles E. Schumer,WOR,19,11,7,1
Delaware,DL 2,U.S. Senate,,Charles E. Schumer,WOR,31,16,10,5
Delaware,DL 3,U.S. Senate,,Charles E. Schumer,WOR,15,6,5,4
Delaware,DL 4,U.S. Senate,,Charles E. Schumer,WOR,19,10,6,3
Delaware,DP 1,U.S. Senate,,Charles E. Schumer,WOR,4,3,0,1
Delaware,DP 2,U.S. Senate,,Charles E. Schumer,WOR,4,3,0,1
Delaware,FR 1,U.S. Senate,,Charles E. Schumer,WOR,6,3,2,1
Delaware,FR 2,U.S. Senate,,Charles E. Schumer,WOR,20,13,2,5
Delaware,FR 3,U.S. Senate,,Charles E. Schumer,WOR,22,13,4,5
Delaware,HM 1,U.S. Senate,,Charles E. Schumer,WOR,23,16,5,2
Delaware,HN 1,U.S. Senate,,Charles E. Schumer,WOR,1,1,0,0
Delaware,HN 2,U.S. Senate,,Charles E. Schumer,WOR,6,2,1,3
Delaware,HN 3,U.S. Senate,,Charles E. Schumer,WOR,8,5,0,3
Delaware,HN 4,U.S. Senate,,Charles E. Schumer,WOR,2,1,0,1
Delaware,HN 5,U.S. Senate,,Charles E. Schumer,WOR,2,2,0,0
Delaware,HN 6,U.S. Senate,,Charles E. Schumer,WOR,2,2,0,0
Delaware,HR 1,U.S. Senate,,Charles E. Schumer,WOR,21,15,4,2
Delaware,KR 1,U.S. Senate,,Charles E. Schumer,WOR,16,9,4,3
Delaware,KR 2,U.S. Senate,,Charles E. Schumer,WOR,16,10,2,4
Delaware,MA 1,U.S. Senate,,Charles E. Schumer,WOR,10,6,2,2
Delaware,ME 1,U.S. Senate,,Charles E. Schumer,WOR,18,5,9,4
Delaware,ME 2,U.S. Senate,,Charles E. Schumer,WOR,24,20,2,2
Delaware,MI 1,U.S. Senate,,Charles E. Schumer,WOR,21,13,3,5
Delaware,MI 2,U.S. Senate,,Charles E. Schumer,WOR,37,30,2,5
Delaware,MI 3,U.S. Senate,,Charles E. Schumer,WOR,14,11,1,2
Delaware,MI 4,U.S. Senate,,Charles E. Schumer,WOR,7,6,0,1
Delaware,MI 5,U.S. Senate,,Charles E. Schumer,WOR,13,10,2,1
Delaware,RX 1,U.S. Senate,,Charles E. Schumer,WOR,9,6,2,1
Delaware,RX 2,U.S. Senate,,Charles E. Schumer,WOR,14,11,0,3
Delaware,RX 3,U.S. Senate,,Charles E. Schumer,WOR,13,4,2,7
Delaware,RX 4,U.S. Senate,,Charles E. Schumer,WOR,13,10,1,2
Delaware,SD 1,U.S. Senate,,Charles E. Schumer,WOR,12,7,3,2
Delaware,SD 2,U.S. Senate,,Charles E. Schumer,WOR,4,4,0,0
Delaware,SD 3,U.S. Senate,,Charles E. Schumer,WOR,8,4,3,1
Delaware,SD 4,U.S. Senate,,Charles E. Schumer,WOR,9,9,0,0
Delaware,SD 5,U.S. Senate,,Charles E. Schumer,WOR,5,4,0,1
Delaware,SD 6,U.S. Senate,,Charles E. Schumer,WOR,14,14,0,0
Delaware,SD 7,U.S. Senate,,Charles E. Schumer,WOR,11,9,1,1
Delaware,ST 1,U.S. Senate,,Charles E. Schumer,WOR,19,13,3,3
Delaware,ST 2,U.S. Senate,,Charles E. Schumer,WOR,14,12,1,1
Delaware,TM 1,U.S. Senate,,Charles E. Schumer,WOR,20,14,4,2
Delaware,WL 1,U.S. Senate,,Charles E. Schumer,WOR,18,9,8,1
Delaware,WL 2,U.S. Senate,,Charles E. Schumer,WOR,15,12,3,0
Delaware,WL 3,U.S. Senate,,Charles E. Schumer,WOR,11,10,0,1
Delaware,WL 4,U.S. Senate,,Charles E. Schumer,WOR,10,10,0,0
Delaware,WL 5,U.S. Senate,,Charles E. Schumer,WOR,15,14,0,1
Delaware,AN 1,U.S. Senate,,Diane Sare,LAR,2,1,0,1
Delaware,AN 2,U.S. Senate,,Diane Sare,LAR,0,0,0,0
Delaware,BV 1,U.S. Senate,,Diane Sare,LAR,0,0,0,0
Delaware,CO 1,U.S. Senate,,Diane Sare,LAR,1,1,0,0
Delaware,CO 2,U.S. Senate,,Diane Sare,LAR,1,1,0,0
Delaware,CO 3,U.S. Senate,,Diane Sare,LAR,0,0,0,0
Delaware,CO 4,U.S. Senate,,Diane Sare,LAR,0,0,0,0
Delaware,DA 1,U.S. Senate,,Diane Sare,LAR,1,1,0,0
Delaware,DA 2,U.S. Senate,,Diane Sare,LAR,2,2,0,0
Delaware,DL 1,U.S. Senate,,Diane Sare,LAR,2,1,1,0
Delaware,DL 2,U.S. Senate,,Diane Sare,LAR,4,2,2,0
Delaware,DL 3,U.S. Senate,,Diane Sare,LAR,3,3,0,0
Delaware,DL 4,U.S. Senate,,Diane Sare,LAR,4,2,0,2
Delaware,DP 1,U.S. Senate,,Diane Sare,LAR,3,3,0,0
Delaware,DP 2,U.S. Senate,,Diane Sare,LAR,1,1,0,0
Delaware,FR 1,U.S. Senate,,Diane Sare,LAR,1,1,0,0
Delaware,FR 2,U.S. Senate,,Diane Sare,LAR,5,5,0,0
Delaware,FR 3,U.S. Senate,,Diane Sare,LAR,2,1,0,1
Delaware,HM 1,U.S. Senate,,Diane Sare,LAR,4,4,0,0
Delaware,HN 1,U.S. Senate,,Diane Sare,LAR,2,2,0,0
Delaware,HN 2,U.S. Senate,,Diane Sare,LAR,2,2,0,0
Delaware,HN 3,U.S. Senate,,Diane Sare,LAR,4,4,0,0
Delaware,HN 4,U.S. Senate,,Diane Sare,LAR,1,1,0,0
Delaware,HN 5,U.S. Senate,,Diane Sare,LAR,3,3,0,0
Delaware,HN 6,U.S. Senate,,Diane Sare,LAR,0,0,0,0
Delaware,HR 1,U.S. Senate,,Diane Sare,LAR,2,2,0,0
Delaware,KR 1,U.S. Senate,,Diane Sare,LAR,4,4,0,0
Delaware,KR 2,U.S. Senate,,Diane Sare,LAR,2,0,1,1
Delaware,MA 1,U.S. Senate,,Diane Sare,LAR,6,6,0,0
Delaware,ME 1,U.S. Senate,,Diane Sare,LAR,1,1,0,0
Delaware,ME 2,U.S. Senate,,Diane Sare,LAR,0,0,0,0
Delaware,MI 1,U.S. Senate,,Diane Sare,LAR,1,1,0,0
Delaware,MI 2,U.S. Senate,,Diane Sare,LAR,0,0,0,0
Delaware,MI 3,U.S. Senate,,Diane Sare,LAR,2,2,0,0
Delaware,MI 4,U.S. Senate,,Diane Sare,LAR,1,1,0,0
Delaware,MI 5,U.S. Senate,,Diane Sare,LAR,0,0,0,0
Delaware,RX 1,U.S. Senate,,Diane Sare,LAR,1,1,0,0
Delaware,RX 2,U.S. Senate,,Diane Sare,LAR,1,1,0,0
Delaware,RX 3,U.S. Senate,,Diane Sare,LAR,1,1,0,0
Delaware,RX 4,U.S. Senate,,Diane Sare,LAR,0,0,0,0
Delaware,SD 1,U.S. Senate,,Diane Sare,LAR,2,2,0,0
Delaware,SD 2,U.S. Senate,,Diane Sare,LAR,2,2,0,0
Delaware,SD 3,U.S. Senate,,Diane Sare,LAR,1,0,0,1
Delaware,SD 4,U.S. Senate,,Diane Sare,LAR,4,4,0,0
Delaware,SD 5,U.S. Senate,,Diane Sare,LAR,1,1,0,0
Delaware,SD 6,U.S. Senate,,Diane Sare,LAR,4,4,0,0
Delaware,SD 7,U.S. Senate,,Diane Sare,LAR,0,0,0,0
Delaware,ST 1,U.S. Senate,,Diane Sare,LAR,2,2,0,0
Delaware,ST 2,U.S. Senate,,Diane Sare,LAR,1,1,0,0
Delaware,TM 1,U.S. Senate,,Diane Sare,LAR,0,0,0,0
Delaware,WL 1,U.S. Senate,,Diane Sare,LAR,2,2,0,0
Delaware,WL 2,U.S. Senate,,Diane Sare,LAR,2,2,0,0
Delaware,WL 3,U.S. Senate,,Diane Sare,LAR,1,1,0,0
Delaware,WL 4,U.S. Senate,,Diane Sare,LAR,1,1,0,0
Delaware,WL 5,U.S. Senate,,Diane Sare,LAR,2,2,0,0
Delaware,AN 1,U.S. Senate,,Under Votes,,4,4,0,0
Delaware,AN 2,U.S. Senate,,Under Votes,,5,4,0,1
Delaware,BV 1,U.S. Senate,,Under Votes,,4,3,0,1
Delaware,CO 1,U.S. Senate,,Under Votes,,6,6,0,0
Delaware,CO 2,U.S. Senate,,Under Votes,,0,0,0,0
Delaware,CO 3,U.S. Senate,,Under Votes,,1,1,0,0
Delaware,CO 4,U.S. Senate,,Under Votes,,4,2,2,0
Delaware,DA 1,U.S. Senate,,Under Votes,,6,6,0,0
Delaware,DA 2,U.S. Senate,,Under Votes,,5,4,0,1
Delaware,DL 1,U.S. Senate,,Under Votes,,8,7,0,1
Delaware,DL 2,U.S. Senate,,Under Votes,,3,3,0,0
Delaware,DL 3,U.S. Senate,,Under Votes,,5,2,2,1
Delaware,DL 4,U.S. Senate,,Under Votes,,2,0,1,1
Delaware,DP 1,U.S. Senate,,Under Votes,,4,3,0,1
Delaware,DP 2,U.S. Senate,,Under Votes,,1,1,0,0
Delaware,FR 1,U.S. Senate,,Under Votes,,7,6,1,0
Delaware,FR 2,U.S. Senate,,Under Votes,,8,7,0,1
Delaware,FR 3,U.S. Senate,,Under Votes,,8,7,1,0
Delaware,HM 1,U.S. Senate,,Under Votes,,8,8,0,0
Delaware,HN 1,U.S. Senate,,Under Votes,,3,3,0,0
Delaware,HN 2,U.S. Senate,,Under Votes,,1,1,0,0
Delaware,HN 3,U.S. Senate,,Under Votes,,3,3,0,0
Delaware,HN 4,U.S. Senate,,Under Votes,,2,2,0,0
Delaware,HN 5,U.S. Senate,,Under Votes,,0,0,0,0
Delaware,HN 6,U.S. Senate,,Under Votes,,1,1,0,0
Delaware,HR 1,U.S. Senate,,Under Votes,,6,5,0,1
Delaware,KR 1,U.S. Senate,,Under Votes,,8,7,1,0
Delaware,KR 2,U.S. Senate,,Under Votes,,6,5,1,0
Delaware,MA 1,U.S. Senate,,Under Votes,,9,8,0,1
Delaware,ME 1,U.S. Senate,,Under Votes,,1,0,0,1
Delaware,ME 2,U.S. Senate,,Under Votes,,4,3,1,0
Delaware,MI 1,U.S. Senate,,Under Votes,,6,6,0,0
Delaware,MI 2,U.S. Senate,,Under Votes,,4,3,1,0
Delaware,MI 3,U.S. Senate,,Under Votes,,2,2,0,0
Delaware,MI 4,U.S. Senate,,Under Votes,,2,2,0,0
Delaware,MI 5,U.S. Senate,,Under Votes,,3,3,0,0
Delaware,RX 1,U.S. Senate,,Under Votes,,3,3,0,0
Delaware,RX 2,U.S. Senate,,Under Votes,,0,0,0,0
Delaware,RX 3,U.S. Senate,,Under Votes,,2,2,0,0
Delaware,RX 4,U.S. Senate,,Under Votes,,4,4,0,0
Delaware,SD 1,U.S. Senate,,Under Votes,,7,5,2,0
Delaware,SD 2,U.S. Senate,,Under Votes,,3,3,0,0
Delaware,SD 3,U.S. Senate,,Under Votes,,6,6,0,0
Delaware,SD 4,U.S. Senate,,Under Votes,,1,1,0,0
Delaware,SD 5,U.S. Senate,,Under Votes,,3,3,0,0
Delaware,SD 6,U.S. Senate,,Under Votes,,3,2,0,1
Delaware,SD 7,U.S. Senate,,Under Votes,,9,8,0,1
Delaware,ST 1,U.S. Senate,,Under Votes,,4,4,0,0
Delaware,ST 2,U.S. Senate,,Under Votes,,2,2,0,0
Delaware,TM 1,U.S. Senate,,Under Votes,,5,4,0,1
Delaware,WL 1,U.S. Senate,,Under Votes,,7,5,0,2
Delaware,WL 2,U.S. Senate,,Under Votes,,3,3,0,0
Delaware,WL 3,U.S. Senate,,Under Votes,,3,3,0,0
Delaware,WL 4,U.S. Senate,,Under Votes,,10,8,1,1
Delaware,WL 5,U.S. Senate,,Under Votes,,6,4,1,1
Delaware,AN 1,U.S. Senate,,Over Votes,,0,0,0,0
Delaware,AN 2,U.S. Senate,,Over Votes,,0,0,0,0
Delaware,BV 1,U.S. Senate,,Over Votes,,0,0,0,0
Delaware,CO 1,U.S. Senate,,Over Votes,,0,0,0,0
Delaware,CO 2,U.S. Senate,,Over Votes,,0,0,0,0
Delaware,CO 3,U.S. Senate,,Over Votes,,0,0,0,0
Delaware,CO 4,U.S. Senate,,Over Votes,,0,0,0,0
Delaware,DA 1,U.S. Senate,,Over Votes,,0,0,0,0
Delaware,DA 2,U.S. Senate,,Over Votes,,0,0,0,0
Delaware,DL 1,U.S. Senate,,Over Votes,,0,0,0,0
Delaware,DL 2,U.S. Senate,,Over Votes,,0,0,0,0
Delaware,DL 3,U.S. Senate,,Over Votes,,0,0,0,0
Delaware,DL 4,U.S. Senate,,Over Votes,,0,0,0,0
Delaware,DP 1,U.S. Senate,,Over Votes,,0,0,0,0
Delaware,DP 2,U.S. Senate,,Over Votes,,0,0,0,0
Delaware,FR 1,U.S. Senate,,Over Votes,,0,0,0,0
Delaware,FR 2,U.S. Senate,,Over Votes,,0,0,0,0
Delaware,FR 3,U.S. Senate,,Over Votes,,0,0,0,0
Delaware,HM 1,U.S. Senate,,Over Votes,,0,0,0,0
Delaware,HN 1,U.S. Senate,,Over Votes,,0,0,0,0
Delaware,HN 2,U.S. Senate,,Over Votes,,0,0,0,0
Delaware,HN 3,U.S. Senate,,Over Votes,,0,0,0,0
Delaware,HN 4,U.S. Senate,,Over Votes,,2,1,0,1
Delaware,HN 5,U.S. Senate,,Over Votes,,0,0,0,0
Delaware,HN 6,U.S. Senate,,Over Votes,,0,0,0,0
Delaware,HR 1,U.S. Senate,,Over Votes,,1,1,0,0
Delaware,KR 1,U.S. Senate,,Over Votes,,0,0,0,0
Delaware,KR 2,U.S. Senate,,Over Votes,,0,0,0,0
Delaware,MA 1,U.S. Senate,,Over Votes,,0,0,0,0
Delaware,ME 1,U.S. Senate,,Over Votes,,0,0,0,0
Delaware,ME 2,U.S. Senate,,Over Votes,,0,0,0,0
Delaware,MI 1,U.S. Senate,,Over Votes,,0,0,0,0
Delaware,MI 2,U.S. Senate,,Over Votes,,0,0,0,0
Delaware,MI 3,U.S. Senate,,Over Votes,,0,0,0,0
Delaware,MI 4,U.S. Senate,,Over Votes,,0,0,0,0
Delaware,MI 5,U.S. Senate,,Over Votes,,0,0,0,0
Delaware,RX 1,U.S. Senate,,Over Votes,,0,0,0,0
Delaware,RX 2,U.S. Senate,,Over Votes,,0,0,0,0
Delaware,RX 3,U.S. Senate,,Over Votes,,0,0,0,0
Delaware,RX 4,U.S. Senate,,Over Votes,,0,0,0,0
Delaware,SD 1,U.S. Senate,,Over Votes,,1,1,0,0
Delaware,SD 2,U.S. Senate,,Over Votes,,1,1,0,0
Delaware,SD 3,U.S. Senate,,Over Votes,,0,0,0,0
Delaware,SD 4,U.S. Senate,,Over Votes,,0,0,0,0
Delaware,SD 5,U.S. Senate,,Over Votes,,0,0,0,0
Delaware,SD 6,U.S. Senate,,Over Votes,,0,0,0,0
Delaware,SD 7,U.S. Senate,,Over Votes,,0,0,0,0
Delaware,ST 1,U.S. Senate,,Over Votes,,0,0,0,0
Delaware,ST 2,U.S. Senate,,Over Votes,,0,0,0,0
Delaware,TM 1,U.S. Senate,,Over Votes,,0,0,0,0
Delaware,WL 1,U.S. Senate,,Over Votes,,0,0,0,0
Delaware,WL 2,U.S. Senate,,Over Votes,,0,0,0,0
Delaware,WL 3,U.S. Senate,,Over Votes,,0,0,0,0
Delaware,WL 4,U.S. Senate,,Over Votes,,1,1,0,0
Delaware,WL 5,U.S. Senate,,Over Votes,,0,0,0,0
Delaware,AN 1,U.S. Senate,,Write-ins,,0,0,0,0
Delaware,AN 2,U.S. Senate,,Write-ins,,0,0,0,0
Delaware,BV 1,U.S. Senate,,Write-ins,,3,2,1,0
Delaware,CO 1,U.S. Senate,,Write-ins,,0,0,0,0
Delaware,CO 2,U.S. Senate,,Write-ins,,0,0,0,0
Delaware,CO 3,U.S. Senate,,Write-ins,,0,0,0,0
Delaware,CO 4,U.S. Senate,,Write-ins,,0,0,0,0
Delaware,DA 1,U.S. Senate,,Write-ins,,0,0,0,0
Delaware,DA 2,U.S. Senate,,Write-ins,,0,0,0,0
Delaware,DL 1,U.S. Senate,,Write-ins,,1,1,0,0
Delaware,DL 2,U.S. Senate,,Write-ins,,0,0,0,0
Delaware,DL 3,U.S. Senate,,Write-ins,,0,0,0,0
Delaware,DL 4,U.S. Senate,,Write-ins,,0,0,0,0
Delaware,DP 1,U.S. Senate,,Write-ins,,0,0,0,0
Delaware,DP 2,U.S. Senate,,Write-ins,,0,0,0,0
Delaware,FR 1,U.S. Senate,,Write-ins,,0,0,0,0
Delaware,FR 2,U.S. Senate,,Write-ins,,0,0,0,0
Delaware,FR 3,U.S. Senate,,Write-ins,,1,0,1,0
