county,precinct,office,district,party,candidate,election_day,early_voting,absentee,hand_tally
Tompkins,Dryden 6,State Senate,52,DEM,Lea Webb,231,47,30,1
Tompkins,Dryden 7,State Senate,52,DEM,Lea Webb,198,31,21,1
Tompkins,Dryden 8,State Senate,52,DEM,Lea Webb,296,122,38,1
Tompkins,Dryden 9,State Senate,52,DEM,Lea Webb,214,57,24,3
Tompkins,Enfield 1,State Senate,52,DEM,Lea Webb,134,16,15,4
Tompkins,Enfield 2,State Senate,52,DEM,Lea Webb,162,37,24,3
Tompkins,Enfield 3,State Senate,52,DEM,Lea Webb,165,31,17,5
Tompkins,Groton 1,State Senate,52,DEM,Lea Webb,170,35,13,0
Tompkins,Groton 2,State Senate,52,DEM,Lea Webb,259,20,25,0
Tompkins,Groton 3,State Senate,52,DEM,Lea Webb,163,24,9,3
Tompkins,Ithaca Town 1,State Senate,52,DEM,Lea Webb,225,66,16,8
Tompkins,Ithaca Town 2,State Senate,52,DEM,Lea Webb,156,52,14,4
Tompkins,Ithaca Town 3,State Senate,52,DEM,Lea Webb,210,72,84,7
Tompkins,Ithaca Town 4,State Senate,52,DEM,Lea Webb,308,122,51,2
Tompkins,Ithaca Town 5,State Senate,52,DEM,Lea Webb,227,119,27,9
Tompkins,Ithaca Town 6,State Senate,52,DEM,Lea Webb,245,171,39,5
Tompkins,Ithaca Town 7,State Senate,52,DEM,Lea Webb,139,162,85,17
Tompkins,Ithaca Town 8,State Senate,52,DEM,Lea Webb,253,122,39,4
Tompkins,Ithaca Town 9,State Senate,52,DEM,Lea Webb,256,142,48,4
Tompkins,Ithaca Town 10,State Senate,52,DEM,Lea Webb,243,100,34,6
Tompkins,Ithaca Town 11,State Senate,52,DEM,Lea Webb,242,172,40,4
Tompkins,Ithaca Town 12,State Senate,52,DEM,Lea Webb,136,39,13,0
Tompkins,Lansing 1,State Senate,52,DEM,Lea Webb,289,112,26,3
Tompkins,Lansing 2,State Senate,52,DEM,Lea Webb,166,34,6,2
Tompkins,Lansing 3,State Senate,52,DEM,Lea Webb,262,162,27,2
Tompkins,Lansing 4,State Senate,52,DEM,Lea Webb,193,39,8,1
Tompkins,Lansing 5,State Senate,52,DEM,Lea Webb,329,164,52,5
Tompkins,Lansing 6,State Senate,52,DEM,Lea Webb,186,106,31,1
Tompkins,Lansing 7,State Senate,52,DEM,Lea Webb,271,185,46,1
Tompkins,Lansing 8,State Senate,52,DEM,Lea Webb,63,21,6,1
Tompkins,Newfield 1,State Senate,52,DEM,Lea Webb,211,29,20,2
Tompkins,Newfield 2,State Senate,52,DEM,Lea Webb,194,29,20,1
Tompkins,Newfield 3,State Senate,52,DEM,Lea Webb,229,35,24,4
Tompkins,Ulysses 1,State Senate,52,DEM,Lea Webb,346,45,47,6
Tompkins,Ulysses 2,State Senate,52,DEM,Lea Webb,262,43,16,2
Tompkins,Ulysses 3,State Senate,52,DEM,Lea Webb,364,34,23,0
Tompkins,Ulysses 4,State Senate,52,DEM,Lea Webb,351,67,34,6
Tompkins,Ithaca City 1 -1,State Senate,52,REP,Richard C. David,65,13,8,0
Tompkins,Ithaca City 1-2,State Senate,52,REP,Richard C. David,25,6,10,0
Tompkins,Ithaca City 1-3,State Senate,52,REP,Richard C. David,38,11,8,0
Tompkins,Ithaca City 2-1,State Senate,52,REP,Richard C. David,27,10,1,0
Tompkins,Ithaca City 2-2,State Senate,52,REP,Richard C. David,18,12,10,9
Tompkins,Ithaca City 2-3,State Senate,52,REP,Richard C. David,37,13,6,1
Tompkins,Ithaca City 2-4,State Senate,52,REP,Richard C. David,8,7,4,0
Tompkins,Ithaca City 3-1,State Senate,52,REP,Richard C. David,1,2,1,0
Tompkins,Ithaca City 3-2,State Senate,52,REP,Richard C. David,37,13,8,0
Tompkins,Ithaca City 3-3,State Senate,52,REP,Richard C. David,3,0,0,1
Tompkins,Ithaca City 4-1,State Senate,52,REP,Richard C. David,12,6,22,1
Tompkins,Ithaca City 5-1,State Senate,52,REP,Richard C. David,23,8,6,1
Tompkins,Ithaca City 5-2,State Senate,52,REP,Richard C. David,20,10,3,1
Tompkins,Ithaca City 5-3,State Senate,52,REP,Richard C. David,7,1,1,1
Tompkins,Caroline 1,State Senate,52,REP,Richard C. David,135,5,7,0
Tompkins,Caroline 2,State Senate,52,REP,Richard C. David,192,8,4,0
Tompkins,Caroline 3,State Senate,52,REP,Richard C. David,141,8,7,1
Tompkins,Danby 1,State Senate,52,REP,Richard C. David,151,5,6,0
Tompkins,Danby 2,State Senate,52,REP,Richard C. David,60,1,5,1
Tompkins,Danby 3,State Senate,52,REP,Richard C. David,172,15,11,1
Tompkins,Dryden 1,State Senate,52,REP,Richard C. David,232,19,7,0
Tompkins,Dryden 2,State Senate,52,REP,Richard C. David,218,20,7,4
Tompkins,Dryden 3,State Senate,52,REP,Richard C. David,88,2,5,3
Tompkins,Dryden 4,State Senate,52,REP,Richard C. David,139,16,11,0
Tompkins,Dryden 5,State Senate,52,REP,Richard C. David,179,11,8,1
Tompkins,Dryden 6,State Senate,52,REP,Richard C. David,190,9,12,1
Tompkins,Dryden 7,State Senate,52,REP,Richard C. David,236,24,16,2
Tompkins,Dryden 8,State Senate,52,REP,Richard C. David,84,13,10,2
Tompkins,Dryden 9,State Senate,52,REP,Richard C. David,230,14,15,1
Tompkins,Enfield 1,State Senate,52,REP,Richard C. David,170,13,4,6
Tompkins,Enfield 2,State Senate,52,REP,Richard C. David,141,3,7,2
Tompkins,Enfield 3,State Senate,52,REP,Richard C. David,145,8,10,3
Tompkins,Groton 1,State Senate,52,REP,Richard C. David,422,21,11,0
Tompkins,Groton 2,State Senate,52,REP,Richard C. David,296,12,16,3
Tompkins,Groton 3,State Senate,52,REP,Richard C. David,331,6,7,1
Tompkins,Ithaca Town 1,State Senate,52,REP,Richard C. David,81,13,8,3
Tompkins,Ithaca Town 2,State Senate,52,REP,Richard C. David,61,4,7,1
Tompkins,Ithaca Town 3,State Senate,52,REP,Richard C. David,57,12,18,2
Tompkins,Ithaca Town 4,State Senate,52,REP,Richard C. David,59,19,9,2
Tompkins,Ithaca Town 5,State Senate,52,REP,Richard C. David,68,13,4,0
Tompkins,Ithaca Town 6,State Senate,52,REP,Richard C. David,29,11,5,1
Tompkins,Ithaca Town 7,State Senate,52,REP,Richard C. David,43,23,9,1
Tompkins,Ithaca Town 8,State Senate,52,REP,Richard C. David,41,5,5,4
Tompkins,Ithaca Town 9,State Senate,52,REP,Richard C. David,60,15,7,1
Tompkins,Ithaca Town 10,State Senate,52,REP,Richard C. David,73,7,6,1
Tompkins,Ithaca Town 11,State Senate,52,REP,Richard C. David,65,12,6,1
Tompkins,Ithaca Town 12,State Senate,52,REP,Richard C. David,37,11,2,1
Tompkins,Lansing 1,State Senate,52,REP,Richard C. David,202,26,7,2
Tompkins,Lansing 2,State Senate,52,REP,Richard C. David,182,11,3,0
Tompkins,Lansing 3,State Senate,52,REP,Richard C. David,215,54,12,2
Tompkins,Lansing 4,State Senate,52,REP,Richard C. David,256,7,9,1
Tompkins,Lansing 5,State Senate,52,REP,Richard C. David,140,45,18,2
Tompkins,Lansing 6,State Senate,52,REP,Richard C. David,54,13,4,0
Tompkins,Lansing 7,State Senate,52,REP,Richard C. David,99,29,11,2
Tompkins,Lansing 8,State Senate,52,REP,Richard C. David,80,8,3,0
Tompkins,Newfield 1,State Senate,52,REP,Richard C. David,233,3,17,1
Tompkins,Newfield 2,State Senate,52,REP,Richard C. David,284,11,16,1
Tompkins,Newfield 3,State Senate,52,REP,Richard C. David,201,9,16,1
Tompkins,Ulysses 1,State Senate,52,REP,Richard C. David,131,9,9,1
Tompkins,Ulysses 2,State Senate,52,REP,Richard C. David,162,8,6,2
Tompkins,Ulysses 3,State Senate,52,REP,Richard C. David,94,4,6,1
Tompkins,Ulysses 4,State Senate,52,REP,Richard C. David,133,9,13,0
Tompkins,Ithaca City 1 -1,State Senate,52,CON,Richard C. David,13,0,0,0
Tompkins,Ithaca City 1-2,State Senate,52,CON,Richard C. David,2,1,0,0
Tompkins,Ithaca City 1-3,State Senate,52,CON,Richard C. David,7,1,0,0
Tompkins,Ithaca City 2-1,State Senate,52,CON,Richard C. David,6,0,0,0
Tompkins,Ithaca City 2-2,State Senate,52,CON,Richard C. David,4,1,0,0
Tompkins,Ithaca City 2-3,State Senate,52,CON,Richard C. David,5,1,1,1
Tompkins,Ithaca City 2-4,State Senate,52,CON,Richard C. David,2,0,0,1
Tompkins,Ithaca City 3-1,State Senate,52,CON,Richard C. David,0,0,0,0
Tompkins,Ithaca City 3-2,State Senate,52,CON,Richard C. David,7,2,0,0
Tompkins,Ithaca City 3-3,State Senate,52,CON,Richard C. David,0,0,0,0
Tompkins,Ithaca City 4-1,State Senate,52,CON,Richard C. David,1,1,2,0
Tompkins,Ithaca City 5-1,State Senate,52,CON,Richard C. David,3,0,0,1
Tompkins,Ithaca City 5-2,State Senate,52,CON,Richard C. David,4,0,1,0
Tompkins,Ithaca City 5-3,State Senate,52,CON,Richard C. David,1,0,1,1
Tompkins,Caroline 1,State Senate,52,CON,Richard C. David,13,1,2,0
Tompkins,Caroline 2,State Senate,52,CON,Richard C. David,22,1,0,1
Tompkins,Caroline 3,State Senate,52,CON,Richard C. David,14,0,0,0
Tompkins,Danby 1,State Senate,52,CON,Richard C. David,14,3,0,0
Tompkins,Danby 2,State Senate,52,CON,Richard C. David,7,0,0,0
Tompkins,Danby 3,State Senate,52,CON,Richard C. David,19,4,6,0
Tompkins,Dryden 1,State Senate,52,CON,Richard C. David,16,1,1,0
Tompkins,Dryden 2,State Senate,52,CON,Richard C. David,30,6,2,0
Tompkins,Dryden 3,State Senate,52,CON,Richard C. David,13,0,2,0
Tompkins,Dryden 4,State Senate,52,CON,Richard C. David,16,2,1,1
Tompkins,Dryden 5,State Senate,52,CON,Richard C. David,26,2,2,0
Tompkins,Dryden 6,State Senate,52,CON,Richard C. David,25,2,4,0
Tompkins,Dryden 7,State Senate,52,CON,Richard C. David,34,4,1,1
Tompkins,Dryden 8,State Senate,52,CON,Richard C. David,17,1,0,0
Tompkins,Dryden 9,State Senate,52,CON,Richard C. David,29,5,3,0
Tompkins,Enfield 1,State Senate,52,CON,Richard C. David,15,2,3,0
Tompkins,Enfield 2,State Senate,52,CON,Richard C. David,17,3,1,0
Tompkins,Enfield 3,State Senate,52,CON,Richard C. David,18,2,1,0
Tompkins,Groton 1,State Senate,52,CON,Richard C. David,39,2,2,0
Tompkins,Groton 2,State Senate,52,CON,Richard C. David,37,1,1,0
Tompkins,Groton 3,State Senate,52,CON,Richard C. David,28,0,1,3
Tompkins,Ithaca Town 1,State Senate,52,CON,Richard C. David,12,4,2,0
Tompkins,Ithaca Town 2,State Senate,52,CON,Richard C. David,6,0,0,0
Tompkins,Ithaca Town 3,State Senate,52,CON,Richard C. David,6,0,1,0
Tompkins,Ithaca Town 4,State Senate,52,CON,Richard C. David,7,2,3,0
Tompkins,Ithaca Town 5,State Senate,52,CON,Richard C. David,4,0,0,0
Tompkins,Ithaca Town 6,State Senate,52,CON,Richard C. David,6,0,0,0
Tompkins,Ithaca Town 7,State Senate,52,CON,Richard C. David,3,0,2,0
Tompkins,Ithaca Town 8,State Senate,52,CON,Richard C. David,2,0,0,1
Tompkins,Ithaca Town 9,State Senate,52,CON,Richard C. David,1,4,1,0
Tompkins,Ithaca Town 10,State Senate,52,CON,Richard C. David,9,2,2,0
Tompkins,Ithaca Town 11,State Senate,52,CON,Richard C. David,11,0,0,0
Tompkins,Ithaca Town 12,State Senate,52,CON,Richard C. David,4,2,0,0
Tompkins,Lansing 1,State Senate,52,CON,Richard C. David,20,3,0,0
Tompkins,Lansing 2,State Senate,52,CON,Richard C. David,19,2,0,1
Tompkins,Lansing 3,State Senate,52,CON,Richard C. David,26,4,4,1
Tompkins,Lansing 4,State Senate,52,CON,Richard C. David,25,1,0,0
Tompkins,Lansing 5,State Senate,52,CON,Richard C. David,24,4,0,0
Tompkins,Lansing 6,State Senate,52,CON,Richard C. David,6,2,0,0
Tompkins,Lansing 7,State Senate,52,CON,Richard C. David,10,3,0,0
Tompkins,Lansing 8,State Senate,52,CON,Richard C. David,7,3,1,0
Tompkins,Newfield 1,State Senate,52,CON,Richard C. David,39,0,0,0
Tompkins,Newfield 2,State Senate,52,CON,Richard C. David,36,1,1,0
Tompkins,Newfield 3,State Senate,52,CON,Richard C. David,21,1,3,0
Tompkins,Ulysses 1,State Senate,52,CON,Richard C. David,14,0,1,0
Tompkins,Ulysses 2,State Senate,52,CON,Richard C. David,20,1,0,0
Tompkins,Ulysses 3,State Senate,52,CON,Richard C. David,9,0,0,0
Tompkins,Ulysses 4,State Senate,52,CON,Richard C. David,16,0,1,0
Tompkins,Ithaca City 1 -1,State Senate,52,DEM,Lea Webb,138,33,5,1
Tompkins,Ithaca City 1-2,State Senate,52,DEM,Lea Webb,35,13,1,0
Tompkins,Ithaca City 1-3,State Senate,52,DEM,Lea Webb,107,52,10,0
Tompkins,Ithaca City 2-1,State Senate,52,DEM,Lea Webb,123,50,17,2
Tompkins,Ithaca City 2-2,State Senate,52,DEM,Lea Webb,106,43,11,3
Tompkins,Ithaca City 2-3,State Senate,52,DEM,Lea Webb,125,57,12,2
Tompkins,Ithaca City 2-4,State Senate,52,DEM,Lea Webb,51,41,2,0
Tompkins,Ithaca City 3-1,State Senate,52,DEM,Lea Webb,4,1,2,1
Tompkins,Ithaca City 3-2,State Senate,52,DEM,Lea Webb,92,45,16,1
Tompkins,Ithaca City 3-3,State Senate,52,DEM,Lea Webb,4,2,3,0
Tompkins,Ithaca City 4-1,State Senate,52,DEM,Lea Webb,39,34,15,0
Tompkins,Ithaca City 5-1,State Senate,52,DEM,Lea Webb,86,96,13,0
Tompkins,Ithaca City 5-2,State Senate,52,DEM,Lea Webb,88,77,7,3
Tompkins,Ithaca City 5-3,State Senate,52,DEM,Lea Webb,32,9,9,1
Tompkins,Caroline 1,State Senate,52,DEM,Lea Webb,24,3,3,0
Tompkins,Caroline 2,State Senate,52,DEM,Lea Webb,75,28,6,2
Tompkins,Caroline 3,State Senate,52,DEM,Lea Webb,88,25,5,0
Tompkins,Danby 1,State Senate,52,DEM,Lea Webb,91,22,5,2
Tompkins,Danby 2,State Senate,52,DEM,Lea Webb,19,2,0,0
Tompkins,Danby 3,State Senate,52,DEM,Lea Webb,76,22,7,0
Tompkins,Dryden 1,State Senate,52,DEM,Lea Webb,28,9,1,0
Tompkins,Dryden 2,State Senate,52,DEM,Lea Webb,49,12,3,1
Tompkins,Dryden 3,State Senate,52,DEM,Lea Webb,3,4,0,0
Tompkins,Dryden 4,State Senate,52,DEM,Lea Webb,108,47,9,1
Tompkins,Dryden 5,State Senate,52,DEM,Lea Webb,45,8,4,0
Tompkins,Dryden 6,State Senate,52,DEM,Lea Webb,43,8,1,0
Tompkins,Dryden 7,State Senate,52,DEM,Lea Webb,19,7,1,0
Tompkins,Dryden 8,State Senate,52,DEM,Lea Webb,82,31,8,1
Tompkins,Dryden 9,State Senate,52,DEM,Lea Webb,36,7,4,0
Tompkins,Enfield 1,State Senate,52,DEM,Lea Webb,31,4,3,1
Tompkins,Enfield 2,State Senate,52,DEM,Lea Webb,37,11,2,0
Tompkins,Enfield 3,State Senate,52,DEM,Lea Webb,31,9,3,1
Tompkins,Groton 1,State Senate,52,DEM,Lea Webb,26,0,4,0
Tompkins,Groton 2,State Senate,52,DEM,Lea Webb,34,7,4,0
Tompkins,Groton 3,State Senate,52,DEM,Lea Webb,9,1,1,0
Tompkins,Ithaca Town 1,State Senate,52,DEM,Lea Webb,54,17,3,1
Tompkins,Ithaca Town 2,State Senate,52,DEM,Lea Webb,29,24,4,1
Tompkins,Ithaca Town 3,State Senate,52,DEM,Lea Webb,39,21,9,0
Tompkins,Ithaca Town 4,State Senate,52,DEM,Lea Webb,55,29,13,1
Tompkins,Ithaca Town 5,State Senate,52,DEM,Lea Webb,49,31,8,0
Tompkins,Ithaca Town 6,State Senate,52,DEM,Lea Webb,34,28,4,2
Tompkins,Ithaca Town 7,State Senate,52,DEM,Lea Webb,18,22,7,1
Tompkins,Ithaca Town 8,State Senate,52,DEM,Lea Webb,42,18,6,3
Tompkins,Ithaca Town 9,State Senate,52,DEM,Lea Webb,38,21,10,1
Tompkins,Ithaca Town 10,State Senate,52,DEM,Lea Webb,67,45,7,0
Tompkins,Ithaca Town 11,State Senate,52,DEM,Lea Webb,47,35,17,0
Tompkins,Ithaca Town 12,State Senate,52,DEM,Lea Webb,25,12,1,0
Tompkins,Lansing 1,State Senate,52,DEM,Lea Webb,22,13,5,0
Tompkins,Lansing 2,State Senate,52,DEM,Lea Webb,19,7,2,0
Tompkins,Lansing 3,State Senate,52,DEM,Lea Webb,25,25,4,0
Tompkins,Lansing 4,State Senate,52,DEM,Lea Webb,27,9,3,0
Tompkins,Lansing 5,State Senate,52,DEM,Lea Webb,42,22,5,0
Tompkins,Lansing 6,State Senate,52,DEM,Lea Webb,21,15,6,1
Tompkins,Lansing 7,State Senate,52,DEM,Lea Webb,36,35,2,0
Tompkins,Lansing 8,State Senate,52,DEM,Lea Webb,6,2,3,0
Tompkins,Newfield 1,State Senate,52,DEM,Lea Webb,44,8,4,0
Tompkins,Newfield 2,State Senate,52,DEM,Lea Webb,30,9,4,0
Tompkins,Newfield 3,State Senate,52,DEM,Lea Webb,43,17,2,0
Tompkins,Ulysses 1,State Senate,52,DEM,Lea Webb,55,11,3,0
Tompkins,Ulysses 2,State Senate,52,DEM,Lea Webb,60,16,4,1
Tompkins,Ulysses 3,State Senate,52,DEM,Lea Webb,77,15,1,1
Tompkins,Ulysses 4,State Senate,52,DEM,Lea Webb,65,6,7,0
Tompkins,Ithaca City 1 -1,State Senate,52,,Undervotes,9,1,1,0
Tompkins,Ithaca City 1-2,State Senate,52,,Undervotes,2,1,0,1
Tompkins,Ithaca City 1-3,State Senate,52,,Undervotes,2,1,0,0
Tompkins,Ithaca City 2-1,State Senate,52,,Undervotes,3,1,0,0
Tompkins,Ithaca City 2-2,State Senate,52,,Undervotes,1,1,2,0
Tompkins,Ithaca City 2-3,State Senate,52,,Undervotes,6,1,1,0
Tompkins,Ithaca City 2-4,State Senate,52,,Undervotes,1,3,0,0
Tompkins,Ithaca City 3-1,State Senate,52,,Undervotes,0,0,0,0
Tompkins,Ithaca City 3-2,State Senate,52,,Undervotes,4,0,0,0
Tompkins,Ithaca City 3-3,State Senate,52,,Undervotes,0,0,0,0
Tompkins,Ithaca City 4-1,State Senate,52,,Undervotes,1,2,0,1
Tompkins,Ithaca City 5-1,State Senate,52,,Undervotes,7,4,0,0
Tompkins,Ithaca City 5-2,State Senate,52,,Undervotes,4,0,0,0
Tompkins,Ithaca City 5-3,State Senate,52,,Undervotes,1,0,1,0
Tompkins,Caroline 1,State Senate,52,,Undervotes,6,1,1,0
Tompkins,Caroline 2,State Senate,52,,Undervotes,3,0,1,0
Tompkins,Caroline 3,State Senate,52,,Undervotes,4,0,0,0
Tompkins,Danby 1,State Senate,52,,Undervotes,12,1,0,0
Tompkins,Danby 2,State Senate,52,,Undervotes,3,0,0,0
Tompkins,Danby 3,State Senate,52,,Undervotes,4,0,1,0
Tompkins,Dryden 1,State Senate,52,,Undervotes,5,0,2,1
Tompkins,Dryden 2,State Senate,52,,Undervotes,12,1,1,0
Tompkins,Dryden 3,State Senate,52,,Undervotes,3,0,0,0
Tompkins,Dryden 4,State Senate,52,,Undervotes,5,2,0,0
Tompkins,Dryden 5,State Senate,52,,Undervotes,3,0,1,0
Tompkins,Dryden 6,State Senate,52,,Undervotes,6,3,0,0
Tompkins,Dryden 7,State Senate,52,,Undervotes,4,0,2,1
Tompkins,Dryden 8,State Senate,52,,Undervotes,5,0,0,0
Tompkins,Dryden 9,State Senate,52,,Undervotes,9,0,0,0
Tompkins,Enfield 1,State Senate,52,,Undervotes,2,0,0,0
Tompkins,Enfield 2,State Senate,52,,Undervotes,11,1,0,1
Tompkins,Enfield 3,State Senate,52,,Undervotes,5,0,0,0
Tompkins,Groton 1,State Senate,52,,Undervotes,13,0,0,0
Tompkins,Groton 2,State Senate,52,,Undervotes,16,0,1,0
Tompkins,Groton 3,State Senate,52,,Undervotes,12,1,0,0
Tompkins,Ithaca Town 1,State Senate,52,,Undervotes,4,0,1,0
Tompkins,Ithaca Town 2,State Senate,52,,Undervotes,6,2,0,0
Tompkins,Ithaca Town 3,State Senate,52,,Undervotes,2,0,5,0
Tompkins,Ithaca Town 4,State Senate,52,,Undervotes,4,2,1,1
Tompkins,Ithaca Town 5,State Senate,52,,Undervotes,7,1,0,0
Tompkins,Ithaca Town 6,State Senate,52,,Undervotes,3,0,0,1
Tompkins,Ithaca Town 7,State Senate,52,,Undervotes,2,5,2,0
Tompkins,Ithaca Town 8,State Senate,52,,Undervotes,8,1,2,0
Tompkins,Ithaca Town 9,State Senate,52,,Undervotes,3,1,0,0
Tompkins,Ithaca Town 10,State Senate,52,,Undervotes,8,0,2,0
Tompkins,Ithaca Town 11,State Senate,52,,Undervotes,5,1,1,0
Tompkins,Ithaca Town 12,State Senate,52,,Undervotes,0,0,0,0
Tompkins,Lansing 1,State Senate,52,,Undervotes,9,0,2,0
Tompkins,Lansing 2,State Senate,52,,Undervotes,10,0,1,0
Tompkins,Lansing 3,State Senate,52,,Undervotes,14,1,1,0
Tompkins,Lansing 4,State Senate,52,,Undervotes,9,0,0,0
Tompkins,Lansing 5,State Senate,52,,Undervotes,10,2,1,0
Tompkins,Lansing 6,State Senate,52,,Undervotes,10,2,0,0
Tompkins,Lansing 7,State Senate,52,,Undervotes,1,3,2,1
Tompkins,Lansing 8,State Senate,52,,Undervotes,3,0,0,0
Tompkins,Newfield 1,State Senate,52,,Undervotes,8,0,0,0
Tompkins,Newfield 2,State Senate,52,,Undervotes,13,0,1,0
Tompkins,Newfield 3,State Senate,52,,Undervotes,5,1,0,0
Tompkins,Ulysses 1,State Senate,52,,Undervotes,6,0,0,0
Tompkins,Ulysses 2,State Senate,52,,Undervotes,11,0,1,0
Tompkins,Ulysses 3,State Senate,52,,Undervotes,9,0,0,0
Tompkins,Ulysses 4,State Senate,52,,Undervotes,7,1,3,0
Tompkins,Ithaca City 1 -1,State Senate,52,,Overvotes,0,0,0,0
Tompkins,Ithaca City 1-2,State Senate,52,,Overvotes,0,0,0,0
Tompkins,Ithaca City 1-3,State Senate,52,,Overvotes,0,0,0,0
Tompkins,Ithaca City 2-1,State Senate,52,,Overvotes,0,0,0,0
Tompkins,Ithaca City 2-2,State Senate,52,,Overvotes,0,0,0,0
Tompkins,Ithaca City 2-3,State Senate,52,,Overvotes,0,0,0,0
Tompkins,Ithaca City 2-4,State Senate,52,,Overvotes,0,0,0,0
Tompkins,Ithaca City 3-1,State Senate,52,,Overvotes,0,0,0,0
Tompkins,Ithaca City 3-2,State Senate,52,,Overvotes,0,0,0,0
Tompkins,Ithaca City 3-3,State Senate,52,,Overvotes,0,0,0,0
Tompkins,Ithaca City 4-1,State Senate,52,,Overvotes,0,0,0,0
Tompkins,Ithaca City 5-1,State Senate,52,,Overvotes,0,0,0,0
Tompkins,Ithaca City 5-2,State Senate,52,,Overvotes,0,0,0,0
Tompkins,Ithaca City 5-3,State Senate,52,,Overvotes,0,0,0,0
Tompkins,Caroline 1,State Senate,52,,Overvotes,0,0,0,0
Tompkins,Caroline 2,State Senate,52,,Overvotes,0,0,0,0
Tompkins,Caroline 3,State Senate,52,,Overvotes,0,0,0,0
Tompkins,Danby 1,State Senate,52,,Overvotes,0,0,0,0
Tompkins,Danby 2,State Senate,52,,Overvotes,0,0,0,0
Tompkins,Danby 3,State Senate,52,,Overvotes,0,0,0,0
Tompkins,Dryden 1,State Senate,52,,Overvotes,0,0,0,0
Tompkins,Dryden 2,State Senate,52,,Overvotes,0,0,0,0
Tompkins,Dryden 3,State Senate,52,,Overvotes,0,0,0,0
Tompkins,Dryden 4,State Senate,52,,Overvotes,0,0,0,0
Tompkins,Dryden 5,State Senate,52,,Overvotes,0,0,0,0
Tompkins,Dryden 6,State Senate,52,,Overvotes,0,0,0,0
Tompkins,Dryden 7,State Senate,52,,Overvotes,0,0,0,0
Tompkins,Dryden 8,State Senate,52,,Overvotes,0,0,0,0
Tompkins,Dryden 9,State Senate,52,,Overvotes,0,0,0,0
Tompkins,Enfield 1,State Senate,52,,Overvotes,0,0,0,0
Tompkins,Enfield 2,State Senate,52,,Overvotes,0,0,0,0
Tompkins,Enfield 3,State Senate,52,,Overvotes,0,0,0,0
Tompkins,Groton 1,State Senate,52,,Overvotes,0,0,0,0
Tompkins,Groton 2,State Senate,52,,Overvotes,0,0,0,0
Tompkins,Groton 3,State Senate,52,,Overvotes,0,0,0,0
Tompkins,Ithaca Town 1,State Senate,52,,Overvotes,0,0,0,0
Tompkins,Ithaca Town 2,State Senate,52,,Overvotes,0,0,0,0
Tompkins,Ithaca Town 3,State Senate,52,,Overvotes,0,0,0,0
Tompkins,Ithaca Town 4,State Senate,52,,Overvotes,0,0,0,0
Tompkins,Ithaca Town 5,State Senate,52,,Overvotes,0,0,0,0
Tompkins,Ithaca Town 6,State Senate,52,,Overvotes,0,0,0,0
Tompkins,Ithaca Town 7,State Senate,52,,Overvotes,0,0,0,1
Tompkins,Ithaca Town 8,State Senate,52,,Overvotes,0,0,0,0
Tompkins,Ithaca Town 9,State Senate,52,,Overvotes,0,0,0,0
Tompkins,Ithaca Town 10,State Senate,52,,Overvotes,0,0,0,0
Tompkins,Ithaca Town 11,State Senate,52,,Overvotes,0,0,0,0
Tompkins,Ithaca Town 12,State Senate,52,,Overvotes,0,0,0,0
Tompkins,Lansing 1,State Senate,52,,Overvotes,0,0,0,0
Tompkins,Lansing 2,State Senate,52,,Overvotes,0,0,0,0
Tompkins,Lansing 3,State Senate,52,,Overvotes,0,0,0,0
Tompkins,Lansing 4,State Senate,52,,Overvotes,1,0,0,0
Tompkins,Lansing 5,State Senate,52,,Overvotes,0,0,0,1
Tompkins,Lansing 6,State Senate,52,,Overvotes,0,0,0,0
Tompkins,Lansing 7,State Senate,52,,Overvotes,0,0,0,1
Tompkins,Lansing 8,State Senate,52,,Overvotes,0,0,0,0
Tompkins,Newfield 1,State Senate,52,,Overvotes,0,0,0,0
Tompkins,Newfield 2,State Senate,52,,Overvotes,0,0,0,0
Tompkins,Newfield 3,State Senate,52,,Overvotes,0,0,0,0
Tompkins,Ulysses 1,State Senate,52,,Overvotes,0,0,0,0
Tompkins,Ulysses 2,State Senate,52,,Overvotes,0,0,0,1
Tompkins,Ulysses 3,State Senate,52,,Overvotes,0,0,0,0
Tompkins,Ulysses 4,State Senate,52,,Overvotes,1,0,0,0
Tompkins,Ithaca City 1 -1,State Senate,52,,Write-Ins,0,0,0,0
Tompkins,Ithaca City 1-2,State Senate,52,,Write-Ins,0,0,0,0
Tompkins,Ithaca City 1-3,State Senate,52,,Write-Ins,0,0,0,0
Tompkins,Ithaca City 2-1,State Senate,52,,Write-Ins,0,0,0,0
Tompkins,Ithaca City 2-2,State Senate,52,,Write-Ins,0,0,0,0
Tompkins,Ithaca City 2-3,State Senate,52,,Write-Ins,0,0,0,0
Tompkins,Ithaca City 2-4,State Senate,52,,Write-Ins,0,0,0,0
Tompkins,Ithaca City 3-1,State Senate,52,,Write-Ins,0,0,0,0
Tompkins,Ithaca City 3-2,State Senate,52,,Write-Ins,0,0,0,0
Tompkins,Ithaca City 3-3,State Senate,52,,Write-Ins,0,0,0,0
Tompkins,Ithaca City 4-1,State Senate,52,,Write-Ins,0,0,0,0
Tompkins,Ithaca City 5-1,State Senate,52,,Write-Ins,0,0,0,0
Tompkins,Ithaca City 5-2,State Senate,52,,Write-Ins,0,0,0,0
