county,precinct,office,district,candidate,party,votes,,
Warren,Johnsburg Ward: 000 001,Comptroller,,Robert Antonaci,REP,107,,27
Warren,Johnsburg Ward: 000 002,Comptroller,,Robert Antonaci,REP,73,,28
Warren,Johnsburg Ward: 000 003,Comptroller,,Robert Antonaci,REP,77,,29
Warren,Lake George Ward: 000 001,Comptroller,,Robert Antonaci,REP,161,,30
Warren,Lake George Ward: 000 002,Comptroller,,Robert Antonaci,REP,68,,31
Warren,Lake George Ward: 000 003,Comptroller,,Robert Antonaci,REP,152,,32
Warren,LakeLuzerne Ward: 000 001,Comptroller,,Robert Antonaci,REP,152,,33
Warren,LakeLuzerne Ward: 000 002,Comptroller,,Robert Antonaci,REP,130,,34
Warren,LakeLuzerne Ward: 000 003,Comptroller,,Robert Antonaci,REP,113,,35
Warren,Queensbury Ward: 001 001,Comptroller,,Robert Antonaci,REP,173,,36
Warren,Queensbury Ward: 001 002,Comptroller,,Robert Antonaci,REP,170,,37
Warren,Queensbury Ward: 001 003,Comptroller,,Robert Antonaci,REP,116,,38
Warren,Queensbury Ward: 001 004,Comptroller,,Robert Antonaci,REP,104,,39
Warren,Queensbury Ward: 001 005,Comptroller,,Robert Antonaci,REP,73,,40
Warren,Queensbury Ward: 001 006,Comptroller,,Robert Antonaci,REP,68,,41
Warren,Queensbury Ward: 002 001,Comptroller,,Robert Antonaci,REP,35,,42
Warren,Queensbury Ward: 002 002,Comptroller,,Robert Antonaci,REP,140,,43
Warren,Queensbury Ward: 002 003,Comptroller,,Robert Antonaci,REP,122,,44
Warren,Queensbury Ward: 002 004,Comptroller,,Robert Antonaci,REP,121,,45
Warren,Queensbury Ward: 002 005,Comptroller,,Robert Antonaci,REP,68,,46
Warren,Queensbury Ward: 002 006,Comptroller,,Robert Antonaci,REP,116,,47
Warren,Queensbury Ward: 003 001,Comptroller,,Robert Antonaci,REP,95,,48
Warren,Queensbury Ward: 003 002,Comptroller,,Robert Antonaci,REP,159,,49
Warren,Queensbury Ward: 003 003,Comptroller,,Robert Antonaci,REP,54,,50
Warren,Queensbury Ward: 003 004,Comptroller,,Robert Antonaci,REP,56,,51
Warren,Queensbury Ward: 003 005,Comptroller,,Robert Antonaci,REP,90,,52
Warren,Queensbury Ward: 003 006,Comptroller,,Robert Antonaci,REP,137,,53
Warren,Queensbury Ward: 004 001,Comptroller,,Robert Antonaci,REP,97,,54
Warren,Queensbury Ward: 004 002,Comptroller,,Robert Antonaci,REP,81,,55
Warren,Queensbury Ward: 004 003,Comptroller,,Robert Antonaci,REP,51,,56
Warren,Queensbury Ward: 004 004,Comptroller,,Robert Antonaci,REP,82,,57
Warren,Queensbury Ward: 004 005,Comptroller,,Robert Antonaci,REP,69,,58
Warren,Queensbury Ward: 004 006,Comptroller,,Robert Antonaci,REP,109,,59
Warren,Queensbury Ward: 004 007,Comptroller,,Robert Antonaci,REP,98,,60
Warren,Queensbury Ward: 004 008,Comptroller,,Robert Antonaci,REP,85,,61
Warren,Queensbury Ward: 004 009,Comptroller,,Robert Antonaci,REP,98,,62
Warren,Queensbury Ward: 004 010,Comptroller,,Robert Antonaci,REP,108,,63
Warren,Stony Creek Ward: 000 001,Comptroller,,Robert Antonaci,REP,146,,64
Warren,Thurman Ward: 000 001,Comptroller,,Robert Antonaci,REP,154,,65
Warren,Warrensburg Ward: 000 001,Comptroller,,Robert Antonaci,REP,85,,66
Warren,Warrensburg Ward: 000 002,Comptroller,,Robert Antonaci,REP,90,,67
Warren,Warrensburg Ward: 000 003,Comptroller,,Robert Antonaci,REP,114,,68
Warren,Warrensburg Ward: 000 004,Comptroller,,Robert Antonaci,REP,65,,69
Warren,Total,Comptroller,,Robert Antonaci,REP,6357,,70
Warren,Bolton Ward: 000 001,Comptroller,,Robert Antonaci,CON,27,,1
Warren,Bolton Ward: 000 002,Comptroller,,Robert Antonaci,CON,36,,2
Warren,Chester Ward: 000 001,Comptroller,,Robert Antonaci,CON,31,,3
Warren,Chester Ward: 000 002,Comptroller,,Robert Antonaci,CON,42,,4
Warren,Chester Ward: 000 003,Comptroller,,Robert Antonaci,CON,15,,5
Warren,Glens Falls Ward: 001 001,Comptroller,,Robert Antonaci,CON,6,,6
Warren,Glens Falls Ward: 001 002,Comptroller,,Robert Antonaci,CON,2,,7
Warren,Glens Falls Ward: 001 003,Comptroller,,Robert Antonaci,CON,11,,8
Warren,Glens Falls Ward: 001 004,Comptroller,,Robert Antonaci,CON,5,,9
Warren,Glens Falls Ward: 002 001,Comptroller,,Robert Antonaci,CON,4,,10
Warren,Glens Falls Ward: 002 002,Comptroller,,Robert Antonaci,CON,5,,11
Warren,Glens Falls Ward: 002 003,Comptroller,,Robert Antonaci,CON,12,,12
Warren,Glens Falls Ward: 002 004,Comptroller,,Robert Antonaci,CON,12,,13
Warren,Glens Falls Ward: 003 001,Comptroller,,Robert Antonaci,CON,8,,14
Warren,Glens Falls Ward: 003 002,Comptroller,,Robert Antonaci,CON,4,,15
Warren,Glens Falls Ward: 003 003,Comptroller,,Robert Antonaci,CON,12,,16
Warren,Glens Falls Ward: 003 004,Comptroller,,Robert Antonaci,CON,21,,17
Warren,Glens Falls Ward: 003 005,Comptroller,,Robert Antonaci,CON,20,,18
Warren,Glens Falls Ward: 004 001,Comptroller,,Robert Antonaci,CON,2,,19
Warren,Glens Falls Ward: 004 002,Comptroller,,Robert Antonaci,CON,1,,20
Warren,Glens Falls Ward: 004 003,Comptroller,,Robert Antonaci,CON,9,,21
Warren,Glens Falls Ward: 005 001,Comptroller,,Robert Antonaci,CON,5,,22
Warren,Glens Falls Ward: 005 002,Comptroller,,Robert Antonaci,CON,6,,23
Warren,Glens Falls Ward: 005 003,Comptroller,,Robert Antonaci,CON,22,,24
Warren,Hague Ward: 000 001,Comptroller,,Robert Antonaci,CON,11,,25
Warren,Horicon Ward: 000 001,Comptroller,,Robert Antonaci,CON,24,,26
Warren,Horicon Ward: 000 002,Comptroller,,Robert Antonaci,CON,26,,
Warren,Johnsburg Ward: 000 001,Comptroller,,Robert Antonaci,CON,20,,27
Warren,Johnsburg Ward: 000 002,Comptroller,,Robert Antonaci,CON,5,,28
Warren,Johnsburg Ward: 000 003,Comptroller,,Robert Antonaci,CON,7,,29
Warren,Lake George Ward: 000 001,Comptroller,,Robert Antonaci,CON,40,,30
Warren,Lake George Ward: 000 002,Comptroller,,Robert Antonaci,CON,14,,31
Warren,Lake George Ward: 000 003,Comptroller,,Robert Antonaci,CON,22,,32
Warren,LakeLuzerne Ward: 000 001,Comptroller,,Robert Antonaci,CON,30,,33
Warren,LakeLuzerne Ward: 000 002,Comptroller,,Robert Antonaci,CON,29,,34
Warren,LakeLuzerne Ward: 000 003,Comptroller,,Robert Antonaci,CON,27,,35
Warren,Queensbury Ward: 001 001,Comptroller,,Robert Antonaci,CON,27,,36
Warren,Queensbury Ward: 001 002,Comptroller,,Robert Antonaci,CON,24,,37
Warren,Queensbury Ward: 001 003,Comptroller,,Robert Antonaci,CON,18,,38
Warren,Queensbury Ward: 001 004,Comptroller,,Robert Antonaci,CON,17,,39
Warren,Queensbury Ward: 001 005,Comptroller,,Robert Antonaci,CON,27,,40
Warren,Queensbury Ward: 001 006,Comptroller,,Robert Antonaci,CON,12,,41
Warren,Queensbury Ward: 002 001,Comptroller,,Robert Antonaci,CON,4,,42
Warren,Queensbury Ward: 002 002,Comptroller,,Robert Antonaci,CON,13,,43
Warren,Queensbury Ward: 002 003,Comptroller,,Robert Antonaci,CON,24,,44
Warren,Queensbury Ward: 002 004,Comptroller,,Robert Antonaci,CON,15,,45
Warren,Queensbury Ward: 002 005,Comptroller,,Robert Antonaci,CON,14,,46
Warren,Queensbury Ward: 002 006,Comptroller,,Robert Antonaci,CON,9,,47
Warren,Queensbury Ward: 003 001,Comptroller,,Robert Antonaci,CON,13,,48
Warren,Queensbury Ward: 003 002,Comptroller,,Robert Antonaci,CON,25,,49
Warren,Queensbury Ward: 003 003,Comptroller,,Robert Antonaci,CON,7,,50
Warren,Queensbury Ward: 003 004,Comptroller,,Robert Antonaci,CON,9,,51
Warren,Queensbury Ward: 003 005,Comptroller,,Robert Antonaci,CON,17,,52
Warren,Queensbury Ward: 003 006,Comptroller,,Robert Antonaci,CON,30,,53
Warren,Queensbury Ward: 004 001,Comptroller,,Robert Antonaci,CON,21,,54
Warren,Queensbury Ward: 004 002,Comptroller,,Robert Antonaci,CON,26,,55
Warren,Queensbury Ward: 004 003,Comptroller,,Robert Antonaci,CON,19,,56
Warren,Queensbury Ward: 004 004,Comptroller,,Robert Antonaci,CON,10,,57
Warren,Queensbury Ward: 004 005,Comptroller,,Robert Antonaci,CON,14,,58
Warren,Queensbury Ward: 004 006,Comptroller,,Robert Antonaci,CON,22,,59
Warren,Queensbury Ward: 004 007,Comptroller,,Robert Antonaci,CON,19,,60
Warren,Queensbury Ward: 004 008,Comptroller,,Robert Antonaci,CON,26,,61
Warren,Queensbury Ward: 004 009,Comptroller,,Robert Antonaci,CON,22,,62
Warren,Queensbury Ward: 004 010,Comptroller,,Robert Antonaci,CON,11,,63
Warren,Stony Creek Ward: 000 001,Comptroller,,Robert Antonaci,CON,18,,64
Warren,Thurman Ward: 000 001,Comptroller,,Robert Antonaci,CON,34,,65
Warren,Warrensburg Ward: 000 001,Comptroller,,Robert Antonaci,CON,7,,66
Warren,Warrensburg Ward: 000 002,Comptroller,,Robert Antonaci,CON,17,,67
Warren,Warrensburg Ward: 000 003,Comptroller,,Robert Antonaci,CON,14,,68
Warren,Warrensburg Ward: 000 004,Comptroller,,Robert Antonaci,CON,9,,69
Warren,Total,Comptroller,,Robert Antonaci,CON,1167,,70
Warren,Bolton Ward: 000 001,Comptroller,,Thomas P. Dinapoli,WOR,6,,1
Warren,Bolton Ward: 000 002,Comptroller,,Thomas P. Dinapoli,WOR,18,,2
Warren,Chester Ward: 000 001,Comptroller,,Thomas P. Dinapoli,WOR,15,,3
Warren,Chester Ward: 000 002,Comptroller,,Thomas P. Dinapoli,WOR,8,,4
Warren,Chester Ward: 000 003,Comptroller,,Thomas P. Dinapoli,WOR,9,,5
Warren,Glens Falls Ward: 001 001,Comptroller,,Thomas P. Dinapoli,WOR,3,,6
Warren,Glens Falls Ward: 001 002,Comptroller,,Thomas P. Dinapoli,WOR,1,,7
Warren,Glens Falls Ward: 001 003,Comptroller,,Thomas P. Dinapoli,WOR,6,,8
Warren,Glens Falls Ward: 001 004,Comptroller,,Thomas P. Dinapoli,WOR,3,,9
Warren,Glens Falls Ward: 002 001,Comptroller,,Thomas P. Dinapoli,WOR,8,,10
Warren,Glens Falls Ward: 002 002,Comptroller,,Thomas P. Dinapoli,WOR,10,,11
Warren,Glens Falls Ward: 002 003,Comptroller,,Thomas P. Dinapoli,WOR,16,,12
Warren,Glens Falls Ward: 002 004,Comptroller,,Thomas P. Dinapoli,WOR,11,,13
Warren,Glens Falls Ward: 003 001,Comptroller,,Thomas P. Dinapoli,WOR,4,,14
Warren,Glens Falls Ward: 003 002,Comptroller,,Thomas P. Dinapoli,WOR,3,,15
Warren,Glens Falls Ward: 003 003,Comptroller,,Thomas P. Dinapoli,WOR,14,,16
Warren,Glens Falls Ward: 003 004,Comptroller,,Thomas P. Dinapoli,WOR,17,,17
Warren,Glens Falls Ward: 003 005,Comptroller,,Thomas P. Dinapoli,WOR,15,,18
Warren,Glens Falls Ward: 004 001,Comptroller,,Thomas P. Dinapoli,WOR,4,,19
Warren,Glens Falls Ward: 004 002,Comptroller,,Thomas P. Dinapoli,WOR,3,,20
Warren,Glens Falls Ward: 004 003,Comptroller,,Thomas P. Dinapoli,WOR,13,,21
Warren,Glens Falls Ward: 005 001,Comptroller,,Thomas P. Dinapoli,WOR,3,,22
Warren,Glens Falls Ward: 005 002,Comptroller,,Thomas P. Dinapoli,WOR,2,,23
Warren,Glens Falls Ward: 005 003,Comptroller,,Thomas P. Dinapoli,WOR,12,,24
Warren,Hague Ward: 000 001,Comptroller,,Thomas P. Dinapoli,WOR,7,,25
Warren,Horicon Ward: 000 001,Comptroller,,Thomas P. Dinapoli,WOR,8,,26
Warren,Horicon Ward: 000 002,Comptroller,,Thomas P. Dinapoli,WOR,8,,
Warren,Johnsburg Ward: 000 001,Comptroller,,Thomas P. Dinapoli,WOR,10,,27
Warren,Johnsburg Ward: 000 002,Comptroller,,Thomas P. Dinapoli,WOR,12,,28
Warren,Johnsburg Ward: 000 003,Comptroller,,Thomas P. Dinapoli,WOR,4,,29
Warren,Lake George Ward: 000 001,Comptroller,,Thomas P. Dinapoli,WOR,16,,30
Warren,Lake George Ward: 000 002,Comptroller,,Thomas P. Dinapoli,WOR,4,,31
Warren,Lake George Ward: 000 003,Comptroller,,Thomas P. Dinapoli,WOR,12,,32
Warren,LakeLuzerne Ward: 000 001,Comptroller,,Thomas P. Dinapoli,WOR,9,,33
Warren,LakeLuzerne Ward: 000 002,Comptroller,,Thomas P. Dinapoli,WOR,6,,34
Warren,LakeLuzerne Ward: 000 003,Comptroller,,Thomas P. Dinapoli,WOR,7,,35
Warren,Queensbury Ward: 001 001,Comptroller,,Thomas P. Dinapoli,WOR,7,,36
Warren,Queensbury Ward: 001 002,Comptroller,,Thomas P. Dinapoli,WOR,12,,37
Warren,Queensbury Ward: 001 003,Comptroller,,Thomas P. Dinapoli,WOR,6,,38
Warren,Queensbury Ward: 001 004,Comptroller,,Thomas P. Dinapoli,WOR,11,,39
Warren,Queensbury Ward: 001 005,Comptroller,,Thomas P. Dinapoli,WOR,7,,40
Warren,Queensbury Ward: 001 006,Comptroller,,Thomas P. Dinapoli,WOR,8,,41
Warren,Queensbury Ward: 002 001,Comptroller,,Thomas P. Dinapoli,WOR,6,,42
Warren,Queensbury Ward: 002 002,Comptroller,,Thomas P. Dinapoli,WOR,9,,43
Warren,Queensbury Ward: 002 003,Comptroller,,Thomas P. Dinapoli,WOR,9,,44
Warren,Queensbury Ward: 002 004,Comptroller,,Thomas P. Dinapoli,WOR,9,,45
Warren,Queensbury Ward: 002 005,Comptroller,,Thomas P. Dinapoli,WOR,8,,46
Warren,Queensbury Ward: 002 006,Comptroller,,Thomas P. Dinapoli,WOR,8,,47
Warren,Queensbury Ward: 003 001,Comptroller,,Thomas P. Dinapoli,WOR,13,,48
Warren,Queensbury Ward: 003 002,Comptroller,,Thomas P. Dinapoli,WOR,10,,49
Warren,Queensbury Ward: 003 003,Comptroller,,Thomas P. Dinapoli,WOR,15,,50
Warren,Queensbury Ward: 003 004,Comptroller,,Thomas P. Dinapoli,WOR,11,,51
Warren,Queensbury Ward: 003 005,Comptroller,,Thomas P. Dinapoli,WOR,8,,52
Warren,Queensbury Ward: 003 006,Comptroller,,Thomas P. Dinapoli,WOR,14,,53
Warren,Queensbury Ward: 004 001,Comptroller,,Thomas P. Dinapoli,WOR,7,,54
Warren,Queensbury Ward: 004 002,Comptroller,,Thomas P. Dinapoli,WOR,1,,55
Warren,Queensbury Ward: 004 003,Comptroller,,Thomas P. Dinapoli,WOR,10,,56
Warren,Queensbury Ward: 004 004,Comptroller,,Thomas P. Dinapoli,WOR,12,,57
Warren,Queensbury Ward: 004 005,Comptroller,,Thomas P. Dinapoli,WOR,15,,58
Warren,Queensbury Ward: 004 006,Comptroller,,Thomas P. Dinapoli,WOR,14,,59
Warren,Queensbury Ward: 004 007,Comptroller,,Thomas P. Dinapoli,WOR,5,,60
Warren,Queensbury Ward: 004 008,Comptroller,,Thomas P. Dinapoli,WOR,14,,61
Warren,Queensbury Ward: 004 009,Comptroller,,Thomas P. Dinapoli,WOR,13,,62
Warren,Queensbury Ward: 004 010,Comptroller,,Thomas P. Dinapoli,WOR,14,,63
Warren,Stony Creek Ward: 000 001,Comptroller,,Thomas P. Dinapoli,WOR,11,,64
Warren,Thurman Ward: 000 001,Comptroller,,Thomas P. Dinapoli,WOR,15,,65
Warren,Warrensburg Ward: 000 001,Comptroller,,Thomas P. Dinapoli,WOR,7,,66
Warren,Warrensburg Ward: 000 002,Comptroller,,Thomas P. Dinapoli,WOR,7,,67
Warren,Warrensburg Ward: 000 003,Comptroller,,Thomas P. Dinapoli,WOR,9,,68
Warren,Warrensburg Ward: 000 004,Comptroller,,Thomas P. Dinapoli,WOR,7,,69
Warren,Total,Comptroller,,Thomas P. Dinapoli,WOR,639,,70
Warren,Bolton Ward: 000 001,Comptroller,,Thomas P. Dinapoli,IND,21,,1
Warren,Bolton Ward: 000 002,Comptroller,,Thomas P. Dinapoli,IND,15,,2
Warren,Chester Ward: 000 001,Comptroller,,Thomas P. Dinapoli,IND,13,,3
Warren,Chester Ward: 000 002,Comptroller,,Thomas P. Dinapoli,IND,11,,4
Warren,Chester Ward: 000 003,Comptroller,,Thomas P. Dinapoli,IND,7,,5
Warren,Glens Falls Ward: 001 001,Comptroller,,Thomas P. Dinapoli,IND,5,,6
Warren,Glens Falls Ward: 001 002,Comptroller,,Thomas P. Dinapoli,IND,5,,7
Warren,Glens Falls Ward: 001 003,Comptroller,,Thomas P. Dinapoli,IND,7,,8
Warren,Glens Falls Ward: 001 004,Comptroller,,Thomas P. Dinapoli,IND,9,,9
Warren,Glens Falls Ward: 002 001,Comptroller,,Thomas P. Dinapoli,IND,9,,10
Warren,Glens Falls Ward: 002 002,Comptroller,,Thomas P. Dinapoli,IND,13,,11
Warren,Glens Falls Ward: 002 003,Comptroller,,Thomas P. Dinapoli,IND,13,,12
Warren,Glens Falls Ward: 002 004,Comptroller,,Thomas P. Dinapoli,IND,18,,13
Warren,Glens Falls Ward: 003 001,Comptroller,,Thomas P. Dinapoli,IND,8,,14
Warren,Glens Falls Ward: 003 002,Comptroller,,Thomas P. Dinapoli,IND,6,,15
Warren,Glens Falls Ward: 003 003,Comptroller,,Thomas P. Dinapoli,IND,10,,16
Warren,Glens Falls Ward: 003 004,Comptroller,,Thomas P. Dinapoli,IND,26,,17
Warren,Glens Falls Ward: 003 005,Comptroller,,Thomas P. Dinapoli,IND,7,,18
Warren,Glens Falls Ward: 004 001,Comptroller,,Thomas P. Dinapoli,IND,1,,19
Warren,Glens Falls Ward: 004 002,Comptroller,,Thomas P. Dinapoli,IND,1,,20
Warren,Glens Falls Ward: 004 003,Comptroller,,Thomas P. Dinapoli,IND,12,,21
Warren,Glens Falls Ward: 005 001,Comptroller,,Thomas P. Dinapoli,IND,10,,22
Warren,Glens Falls Ward: 005 002,Comptroller,,Thomas P. Dinapoli,IND,5,,23
Warren,Glens Falls Ward: 005 003,Comptroller,,Thomas P. Dinapoli,IND,28,,24
Warren,Hague Ward: 000 001,Comptroller,,Thomas P. Dinapoli,IND,13,,25
Warren,Horicon Ward: 000 001,Comptroller,,Thomas P. Dinapoli,IND,6,,26
Warren,Horicon Ward: 000 002,Comptroller,,Thomas P. Dinapoli,IND,14,,
Warren,Johnsburg Ward: 000 001,Comptroller,,Thomas P. Dinapoli,IND,14,,27
Warren,Johnsburg Ward: 000 002,Comptroller,,Thomas P. Dinapoli,IND,14,,28
Warren,Johnsburg Ward: 000 003,Comptroller,,Thomas P. Dinapoli,IND,5,,29
Warren,Lake George Ward: 000 001,Comptroller,,Thomas P. Dinapoli,IND,19,,30
Warren,Lake George Ward: 000 002,Comptroller,,Thomas P. Dinapoli,IND,13,,31
Warren,Lake George Ward: 000 003,Comptroller,,Thomas P. Dinapoli,IND,28,,32
Warren,LakeLuzerne Ward: 000 001,Comptroller,,Thomas P. Dinapoli,IND,13,,33
Warren,LakeLuzerne Ward: 000 002,Comptroller,,Thomas P. Dinapoli,IND,11,,34
Warren,LakeLuzerne Ward: 000 003,Comptroller,,Thomas P. Dinapoli,IND,17,,35
Warren,Queensbury Ward: 001 001,Comptroller,,Thomas P. Dinapoli,IND,14,,36
Warren,Queensbury Ward: 001 002,Comptroller,,Thomas P. Dinapoli,IND,26,,37
Warren,Queensbury Ward: 001 003,Comptroller,,Thomas P. Dinapoli,IND,15,,38
Warren,Queensbury Ward: 001 004,Comptroller,,Thomas P. Dinapoli,IND,10,,39
Warren,Queensbury Ward: 001 005,Comptroller,,Thomas P. Dinapoli,IND,14,,40
Warren,Queensbury Ward: 001 006,Comptroller,,Thomas P. Dinapoli,IND,13,,41
Warren,Queensbury Ward: 002 001,Comptroller,,Thomas P. Dinapoli,IND,4,,42
Warren,Queensbury Ward: 002 002,Comptroller,,Thomas P. Dinapoli,IND,11,,43
Warren,Queensbury Ward: 002 003,Comptroller,,Thomas P. Dinapoli,IND,12,,44
Warren,Queensbury Ward: 002 004,Comptroller,,Thomas P. Dinapoli,IND,14,,45
Warren,Queensbury Ward: 002 005,Comptroller,,Thomas P. Dinapoli,IND,10,,46
Warren,Queensbury Ward: 002 006,Comptroller,,Thomas P. Dinapoli,IND,8,,47
Warren,Queensbury Ward: 003 001,Comptroller,,Thomas P. Dinapoli,IND,19,,48
Warren,Queensbury Ward: 003 002,Comptroller,,Thomas P. Dinapoli,IND,18,,49
Warren,Queensbury Ward: 003 003,Comptroller,,Thomas P. Dinapoli,IND,7,,50
Warren,Queensbury Ward: 003 004,Comptroller,,Thomas P. Dinapoli,IND,9,,51
Warren,Queensbury Ward: 003 005,Comptroller,,Thomas P. Dinapoli,IND,14,,52
Warren,Queensbury Ward: 003 006,Comptroller,,Thomas P. Dinapoli,IND,20,,53
Warren,Queensbury Ward: 004 001,Comptroller,,Thomas P. Dinapoli,IND,15,,54
Warren,Queensbury Ward: 004 002,Comptroller,,Thomas P. Dinapoli,IND,14,,55
Warren,Queensbury Ward: 004 003,Comptroller,,Thomas P. Dinapoli,IND,13,,56
Warren,Queensbury Ward: 004 004,Comptroller,,Thomas P. Dinapoli,IND,16,,57
Warren,Queensbury Ward: 004 005,Comptroller,,Thomas P. Dinapoli,IND,21,,58
Warren,Queensbury Ward: 004 006,Comptroller,,Thomas P. Dinapoli,IND,19,,59
Warren,Queensbury Ward: 004 007,Comptroller,,Thomas P. Dinapoli,IND,16,,60
Warren,Queensbury Ward: 004 008,Comptroller,,Thomas P. Dinapoli,IND,17,,61
Warren,Queensbury Ward: 004 009,Comptroller,,Thomas P. Dinapoli,IND,12,,62
Warren,Queensbury Ward: 004 010,Comptroller,,Thomas P. Dinapoli,IND,16,,63
Warren,Stony Creek Ward: 000 001,Comptroller,,Thomas P. Dinapoli,IND,8,,64
Warren,Thurman Ward: 000 001,Comptroller,,Thomas P. Dinapoli,IND,9,,65
Warren,Warrensburg Ward: 000 001,Comptroller,,Thomas P. Dinapoli,IND,8,,66
Warren,Warrensburg Ward: 000 002,Comptroller,,Thomas P. Dinapoli,IND,8,,67
Warren,Warrensburg Ward: 000 003,Comptroller,,Thomas P. Dinapoli,IND,12,,68
Warren,Warrensburg Ward: 000 004,Comptroller,,Thomas P. Dinapoli,IND,11,,69
Warren,Total,Comptroller,,Thomas P. Dinapoli,IND,880,,70
Warren,Bolton Ward: 000 001,Comptroller,,Theresa M. Portelli,GRE,14,,1
Warren,Bolton Ward: 000 002,Comptroller,,Theresa M. Portelli,GRE,21,,2
Warren,Chester Ward: 000 001,Comptroller,,Theresa M. Portelli,GRE,18,,3
Warren,Chester Ward: 000 002,Comptroller,,Theresa M. Portelli,GRE,25,,4
Warren,Chester Ward: 000 003,Comptroller,,Theresa M. Portelli,GRE,5,,5
Warren,Glens Falls Ward: 001 001,Comptroller,,Theresa M. Portelli,GRE,7,,6
Warren,Glens Falls Ward: 001 002,Comptroller,,Theresa M. Portelli,GRE,2,,7
Warren,Glens Falls Ward: 001 003,Comptroller,,Theresa M. Portelli,GRE,9,,8
Warren,Glens Falls Ward: 001 004,Comptroller,,Theresa M. Portelli,GRE,11,,9
Warren,Glens Falls Ward: 002 001,Comptroller,,Theresa M. Portelli,GRE,18,,10
Warren,Glens Falls Ward: 002 002,Comptroller,,Theresa M. Portelli,GRE,14,,11
Warren,Glens Falls Ward: 002 003,Comptroller,,Theresa M. Portelli,GRE,10,,12
Warren,Glens Falls Ward: 002 004,Comptroller,,Theresa M. Portelli,GRE,20,,13
Warren,Glens Falls Ward: 003 001,Comptroller,,Theresa M. Portelli,GRE,12,,14
Warren,Glens Falls Ward: 003 002,Comptroller,,Theresa M. Portelli,GRE,13,,15
Warren,Glens Falls Ward: 003 003,Comptroller,,Theresa M. Portelli,GRE,8,,16
Warren,Glens Falls Ward: 003 004,Comptroller,,Theresa M. Portelli,GRE,26,,17
Warren,Glens Falls Ward: 003 005,Comptroller,,Theresa M. Portelli,GRE,5,,18
Warren,Glens Falls Ward: 004 001,Comptroller,,Theresa M. Portelli,GRE,7,,19
Warren,Glens Falls Ward: 004 002,Comptroller,,Theresa M. Portelli,GRE,8,,20
Warren,Glens Falls Ward: 004 003,Comptroller,,Theresa M. Portelli,GRE,17,,21
Warren,Glens Falls Ward: 005 001,Comptroller,,Theresa M. Portelli,GRE,14,,22
Warren,Glens Falls Ward: 005 002,Comptroller,,Theresa M. Portelli,GRE,5,,23
Warren,Glens Falls Ward: 005 003,Comptroller,,Theresa M. Portelli,GRE,25,,24
Warren,Hague Ward: 000 001,Comptroller,,Theresa M. Portelli,GRE,9,,25
Warren,Horicon Ward: 000 001,Comptroller,,Theresa M. Portelli,GRE,7,,26
Warren,Horicon Ward: 000 002,Comptroller,,Theresa M. Portelli,GRE,14,,
Warren,Johnsburg Ward: 000 001,Comptroller,,Theresa M. Portelli,GRE,16,,27
Warren,Johnsburg Ward: 000 002,Comptroller,,Theresa M. Portelli,GRE,16,,28
Warren,Johnsburg Ward: 000 003,Comptroller,,Theresa M. Portelli,GRE,4,,29
Warren,Lake George Ward: 000 001,Comptroller,,Theresa M. Portelli,GRE,21,,30
Warren,Lake George Ward: 000 002,Comptroller,,Theresa M. Portelli,GRE,8,,31
Warren,Lake George Ward: 000 003,Comptroller,,Theresa M. Portelli,GRE,11,,32
Warren,LakeLuzerne Ward: 000 001,Comptroller,,Theresa M. Portelli,GRE,8,,33
Warren,LakeLuzerne Ward: 000 002,Comptroller,,Theresa M. Portelli,GRE,13,,34
Warren,LakeLuzerne Ward: 000 003,Comptroller,,Theresa M. Portelli,GRE,13,,35
Warren,Queensbury Ward: 001 001,Comptroller,,Theresa M. Portelli,GRE,11,,36
Warren,Queensbury Ward: 001 002,Comptroller,,Theresa M. Portelli,GRE,18,,37
Warren,Queensbury Ward: 001 003,Comptroller,,Theresa M. Portelli,GRE,8,,38
Warren,Queensbury Ward: 001 004,Comptroller,,Theresa M. Portelli,GRE,9,,39
Warren,Queensbury Ward: 001 005,Comptroller,,Theresa M. Portelli,GRE,7,,40
Warren,Queensbury Ward: 001 006,Comptroller,,Theresa M. Portelli,GRE,5,,41
Warren,Queensbury Ward: 002 001,Comptroller,,Theresa M. Portelli,GRE,12,,42
Warren,Queensbury Ward: 002 002,Comptroller,,Theresa M. Portelli,GRE,14,,43
Warren,Queensbury Ward: 002 003,Comptroller,,Theresa M. Portelli,GRE,18,,44
Warren,Queensbury Ward: 002 004,Comptroller,,Theresa M. Portelli,GRE,13,,45
Warren,Queensbury Ward: 002 005,Comptroller,,Theresa M. Portelli,GRE,14,,46
Warren,Queensbury Ward: 002 006,Comptroller,,Theresa M. Portelli,GRE,13,,47
Warren,Queensbury Ward: 003 001,Comptroller,,Theresa M. Portelli,GRE,12,,48
Warren,Queensbury Ward: 003 002,Comptroller,,Theresa M. Portelli,GRE,10,,49
Warren,Queensbury Ward: 003 003,Comptroller,,Theresa M. Portelli,GRE,17,,50
Warren,Queensbury Ward: 003 004,Comptroller,,Theresa M. Portelli,GRE,8,,51
Warren,Queensbury Ward: 003 005,Comptroller,,Theresa M. Portelli,GRE,7,,52
Warren,Queensbury Ward: 003 006,Comptroller,,Theresa M. Portelli,GRE,16,,53
Warren,Queensbury Ward: 004 001,Comptroller,,Theresa M. Portelli,GRE,7,,54
