county,precinct,office,district,party,candidate,vote
Tompkins,Dryden 4,President,,Soc & Lib,Peta Lindsay,2
Tompkins,Dryden 5,President,,Soc & Lib,Peta Lindsay,0
Tompkins,Dryden 6,President,,Soc & Lib,Peta Lindsay,0
Tompkins,Dryden 7,President,,Soc & Lib,Peta Lindsay,0
Tompkins,Dryden 8,President,,Soc & Lib,Peta Lindsay,1
Tompkins,Dryden 9,President,,Soc & Lib,Peta Lindsay,0
Tompkins,Dryden 10,President,,Soc & Lib,Peta Lindsay,2
Tompkins,Dryden 11,President,,Soc & Lib,Peta Lindsay,0
Tompkins,Enfield 1,President,,Soc & Lib,Peta Lindsay,0
Tompkins,Enfield 2,President,,Soc & Lib,Peta Lindsay,0
Tompkins,Groton 1,President,,Soc & Lib,Peta Lindsay,0
Tompkins,Groton 2,President,,Soc & Lib,Peta Lindsay,0
Tompkins,Groton 3,President,,Soc & Lib,Peta Lindsay,0
Tompkins,Groton 4,President,,Soc & Lib,Peta Lindsay,0
Tompkins,Town of Ithaca 1,President,,Soc & Lib,Peta Lindsay,0
Tompkins,Town of Ithaca 2,President,,Soc & Lib,Peta Lindsay,0
Tompkins,"Town of Ithaca 3, 10",President,,Soc & Lib,Peta Lindsay,0
Tompkins,"Town of Ithaca 4, 12",President,,Soc & Lib,Peta Lindsay,0
Tompkins,Town of Ithaca 5,President,,Soc & Lib,Peta Lindsay,3
Tompkins,Town of Ithaca 6,President,,Soc & Lib,Peta Lindsay,0
Tompkins,Town of Ithaca 7,President,,Soc & Lib,Peta Lindsay,0
Tompkins,Town of Ithaca 8,President,,Soc & Lib,Peta Lindsay,0
Tompkins,Town of Ithaca 9,President,,Soc & Lib,Peta Lindsay,0
Tompkins,Town of Ithaca 11,President,,Soc & Lib,Peta Lindsay,1
Tompkins,Town of Ithaca 13,President,,Soc & Lib,Peta Lindsay,0
Tompkins,Town of Ithaca 14,President,,Soc & Lib,Peta Lindsay,0
Tompkins,Town of Ithaca 15,President,,Soc & Lib,Peta Lindsay,0
Tompkins,Lansing 1,President,,Soc & Lib,Peta Lindsay,0
Tompkins,"Lansing 2, 8",President,,Soc & Lib,Peta Lindsay,0
Tompkins,Lansing 3,President,,Soc & Lib,Peta Lindsay,0
Tompkins,Lansing 4,President,,Soc & Lib,Peta Lindsay,0
Tompkins,Lansing 5,President,,Soc & Lib,Peta Lindsay,0
Tompkins,Lansing 6,President,,Soc & Lib,Peta Lindsay,0
Tompkins,Lansing 7,President,,Soc & Lib,Peta Lindsay,1
Tompkins,Newfield 1,President,,Soc & Lib,Peta Lindsay,0
Tompkins,Newfield 2,President,,Soc & Lib,Peta Lindsay,0
Tompkins,Newfield 3,President,,Soc & Lib,Peta Lindsay,1
Tompkins,Newfield 4,President,,Soc & Lib,Peta Lindsay,0
Tompkins,Ulysses 1,President,,Soc & Lib,Peta Lindsay,0
Tompkins,Ulysses 2,President,,Soc & Lib,Peta Lindsay,1
Tompkins,Ulysses 3,President,,Soc & Lib,Peta Lindsay,1
Tompkins,Ulysses 4,President,,Soc & Lib,Peta Lindsay,0
Tompkins,TOMPKINS NY,President,,Soc & Lib,Peta Lindsay,30
Tompkins,City of Ithaca 1-1,President,,Libertarian,Gary Johnson,4
Tompkins,City of Ithaca 1-2,President,,Libertarian,Gary Johnson,3
Tompkins,City of Ithaca 1-3,President,,Libertarian,Gary Johnson,7
Tompkins,City of Ithaca 1-4,President,,Libertarian,Gary Johnson,6
Tompkins,City of Ithaca 2-1,President,,Libertarian,Gary Johnson,9
Tompkins,City of Ithaca 2-2,President,,Libertarian,Gary Johnson,4
Tompkins,City of Ithaca 2-3,President,,Libertarian,Gary Johnson,3
Tompkins,City of Ithaca 2-4,President,,Libertarian,Gary Johnson,8
Tompkins,City of Ithaca 3-1,President,,Libertarian,Gary Johnson,2
Tompkins,City of Ithaca 3-2,President,,Libertarian,Gary Johnson,8
Tompkins,City of Ithaca 3-3,President,,Libertarian,Gary Johnson,4
Tompkins,City of Ithaca 4-1,President,,Libertarian,Gary Johnson,3
Tompkins,City of Ithaca 4-2,President,,Libertarian,Gary Johnson,8
Tompkins,City of Ithaca 4-3,President,,Libertarian,Gary Johnson,1
Tompkins,City of Ithaca 5-1,President,,Libertarian,Gary Johnson,7
Tompkins,City of Ithaca 5-2,President,,Libertarian,Gary Johnson,9
Tompkins,City of Ithaca 5-3,President,,Libertarian,Gary Johnson,2
Tompkins,City of Ithaca 5-4,President,,Libertarian,Gary Johnson,0
Tompkins,Caroline 1,President,,Libertarian,Gary Johnson,4
Tompkins,Caroline 2,President,,Libertarian,Gary Johnson,6
Tompkins,Caroline 3,President,,Libertarian,Gary Johnson,6
Tompkins,Danby 1,President,,Libertarian,Gary Johnson,8
Tompkins,Danby 2,President,,Libertarian,Gary Johnson,1
Tompkins,Danby 3,President,,Libertarian,Gary Johnson,7
Tompkins,Dryden 1,President,,Libertarian,Gary Johnson,11
Tompkins,Dryden 2,President,,Libertarian,Gary Johnson,10
Tompkins,Dryden 3,President,,Libertarian,Gary Johnson,2
Tompkins,Dryden 4,President,,Libertarian,Gary Johnson,5
Tompkins,Dryden 5,President,,Libertarian,Gary Johnson,7
Tompkins,Dryden 6,President,,Libertarian,Gary Johnson,3
Tompkins,Dryden 7,President,,Libertarian,Gary Johnson,8
Tompkins,Dryden 8,President,,Libertarian,Gary Johnson,9
Tompkins,Dryden 9,President,,Libertarian,Gary Johnson,7
Tompkins,Dryden 10,President,,Libertarian,Gary Johnson,5
Tompkins,Dryden 11,President,,Libertarian,Gary Johnson,3
Tompkins,Enfield 1,President,,Libertarian,Gary Johnson,5
Tompkins,Enfield 2,President,,Libertarian,Gary Johnson,10
Tompkins,Groton 1,President,,Libertarian,Gary Johnson,4
Tompkins,Groton 2,President,,Libertarian,Gary Johnson,10
Tompkins,Groton 3,President,,Libertarian,Gary Johnson,3
Tompkins,Groton 4,President,,Libertarian,Gary Johnson,7
Tompkins,Town of Ithaca 1,President,,Libertarian,Gary Johnson,6
Tompkins,Town of Ithaca 2,President,,Libertarian,Gary Johnson,7
Tompkins,"Town of Ithaca 3, 10",President,,Libertarian,Gary Johnson,11
Tompkins,"Town of Ithaca 4, 12",President,,Libertarian,Gary Johnson,3
Tompkins,Town of Ithaca 5,President,,Libertarian,Gary Johnson,8
Tompkins,Town of Ithaca 6,President,,Libertarian,Gary Johnson,5
Tompkins,Town of Ithaca 7,President,,Libertarian,Gary Johnson,5
Tompkins,Town of Ithaca 8,President,,Libertarian,Gary Johnson,5
Tompkins,Town of Ithaca 9,President,,Libertarian,Gary Johnson,2
Tompkins,Town of Ithaca 11,President,,Libertarian,Gary Johnson,5
Tompkins,Town of Ithaca 13,President,,Libertarian,Gary Johnson,2
Tompkins,Town of Ithaca 14,President,,Libertarian,Gary Johnson,6
Tompkins,Town of Ithaca 15,President,,Libertarian,Gary Johnson,0
Tompkins,Lansing 1,President,,Libertarian,Gary Johnson,6
Tompkins,"Lansing 2, 8",President,,Libertarian,Gary Johnson,13
Tompkins,Lansing 3,President,,Libertarian,Gary Johnson,7
Tompkins,Lansing 4,President,,Libertarian,Gary Johnson,2
Tompkins,Lansing 5,President,,Libertarian,Gary Johnson,11
Tompkins,Lansing 6,President,,Libertarian,Gary Johnson,3
Tompkins,Lansing 7,President,,Libertarian,Gary Johnson,9
Tompkins,Newfield 1,President,,Libertarian,Gary Johnson,5
Tompkins,Newfield 2,President,,Libertarian,Gary Johnson,3
Tompkins,Newfield 3,President,,Libertarian,Gary Johnson,6
Tompkins,Newfield 4,President,,Libertarian,Gary Johnson,5
Tompkins,Ulysses 1,President,,Libertarian,Gary Johnson,7
Tompkins,Ulysses 2,President,,Libertarian,Gary Johnson,5
Tompkins,Ulysses 3,President,,Libertarian,Gary Johnson,10
Tompkins,Ulysses 4,President,,Libertarian,Gary Johnson,9
Tompkins,TOMPKINS NY,President,,Libertarian,Gary Johnson,395
Tompkins,City of Ithaca 1-1,President,,Constitution,Virgil Goode,0
Tompkins,City of Ithaca 1-2,President,,Constitution,Virgil Goode,0
Tompkins,City of Ithaca 1-3,President,,Constitution,Virgil Goode,1
Tompkins,City of Ithaca 1-4,President,,Constitution,Virgil Goode,1
Tompkins,City of Ithaca 2-1,President,,Constitution,Virgil Goode,0
Tompkins,City of Ithaca 2-2,President,,Constitution,Virgil Goode,1
Tompkins,City of Ithaca 2-3,President,,Constitution,Virgil Goode,0
Tompkins,City of Ithaca 2-4,President,,Constitution,Virgil Goode,0
Tompkins,City of Ithaca 3-1,President,,Constitution,Virgil Goode,0
Tompkins,City of Ithaca 3-2,President,,Constitution,Virgil Goode,0
Tompkins,City of Ithaca 3-3,President,,Constitution,Virgil Goode,0
Tompkins,City of Ithaca 4-1,President,,Constitution,Virgil Goode,0
Tompkins,City of Ithaca 4-2,President,,Constitution,Virgil Goode,0
Tompkins,City of Ithaca 4-3,President,,Constitution,Virgil Goode,0
Tompkins,City of Ithaca 5-1,President,,Constitution,Virgil Goode,0
Tompkins,City of Ithaca 5-2,President,,Constitution,Virgil Goode,0
Tompkins,City of Ithaca 5-3,President,,Constitution,Virgil Goode,1
Tompkins,City of Ithaca 5-4,President,,Constitution,Virgil Goode,0
Tompkins,Caroline 1,President,,Constitution,Virgil Goode,1
Tompkins,Caroline 2,President,,Constitution,Virgil Goode,1
Tompkins,Caroline 3,President,,Constitution,Virgil Goode,1
Tompkins,Danby 1,President,,Constitution,Virgil Goode,0
Tompkins,Danby 2,President,,Constitution,Virgil Goode,0
Tompkins,Danby 3,President,,Constitution,Virgil Goode,1
Tompkins,Dryden 1,President,,Constitution,Virgil Goode,0
Tompkins,Dryden 2,President,,Constitution,Virgil Goode,0
Tompkins,Dryden 3,President,,Constitution,Virgil Goode,0
Tompkins,Dryden 4,President,,Constitution,Virgil Goode,0
Tompkins,Dryden 5,President,,Constitution,Virgil Goode,0
Tompkins,Dryden 6,President,,Constitution,Virgil Goode,1
Tompkins,Dryden 7,President,,Constitution,Virgil Goode,1
Tompkins,Dryden 8,President,,Constitution,Virgil Goode,1
Tompkins,Dryden 9,President,,Constitution,Virgil Goode,0
Tompkins,Dryden 10,President,,Constitution,Virgil Goode,2
Tompkins,Dryden 11,President,,Constitution,Virgil Goode,1
Tompkins,Enfield 1,President,,Constitution,Virgil Goode,0
Tompkins,Enfield 2,President,,Constitution,Virgil Goode,0
Tompkins,Groton 1,President,,Constitution,Virgil Goode,0
Tompkins,Groton 2,President,,Constitution,Virgil Goode,0
Tompkins,Groton 3,President,,Constitution,Virgil Goode,0
Tompkins,Groton 4,President,,Constitution,Virgil Goode,1
Tompkins,Town of Ithaca 1,President,,Constitution,Virgil Goode,0
Tompkins,Town of Ithaca 2,President,,Constitution,Virgil Goode,0
Tompkins,"Town of Ithaca 3, 10",President,,Constitution,Virgil Goode,1
Tompkins,"Town of Ithaca 4, 12",President,,Constitution,Virgil Goode,0
Tompkins,Town of Ithaca 5,President,,Constitution,Virgil Goode,0
Tompkins,Town of Ithaca 6,President,,Constitution,Virgil Goode,0
Tompkins,Town of Ithaca 7,President,,Constitution,Virgil Goode,0
Tompkins,Town of Ithaca 8,President,,Constitution,Virgil Goode,0
Tompkins,Town of Ithaca 9,President,,Constitution,Virgil Goode,0
Tompkins,Town of Ithaca 11,President,,Constitution,Virgil Goode,0
Tompkins,Town of Ithaca 13,President,,Constitution,Virgil Goode,0
Tompkins,Town of Ithaca 14,President,,Constitution,Virgil Goode,0
Tompkins,Town of Ithaca 15,President,,Constitution,Virgil Goode,0
Tompkins,Lansing 1,President,,Constitution,Virgil Goode,1
Tompkins,"Lansing 2, 8",President,,Constitution,Virgil Goode,4
Tompkins,Lansing 3,President,,Constitution,Virgil Goode,0
Tompkins,Lansing 4,President,,Constitution,Virgil Goode,1
Tompkins,Lansing 5,President,,Constitution,Virgil Goode,0
Tompkins,Lansing 6,President,,Constitution,Virgil Goode,2
Tompkins,Lansing 7,President,,Constitution,Virgil Goode,0
Tompkins,Newfield 1,President,,Constitution,Virgil Goode,2
Tompkins,Newfield 2,President,,Constitution,Virgil Goode,0
Tompkins,Newfield 3,President,,Constitution,Virgil Goode,2
Tompkins,Newfield 4,President,,Constitution,Virgil Goode,3
Tompkins,Ulysses 1,President,,Constitution,Virgil Goode,1
Tompkins,Ulysses 2,President,,Constitution,Virgil Goode,0
Tompkins,Ulysses 3,President,,Constitution,Virgil Goode,0
Tompkins,Ulysses 4,President,,Constitution,Virgil Goode,1
Tompkins,TOMPKINS NY,President,,Constitution,Virgil Goode,33
Tompkins,City of Ithaca 1-1,President,,,write-in,3
Tompkins,City of Ithaca 1-2,President,,,write-in,0
Tompkins,City of Ithaca 1-3,President,,,write-in,2
Tompkins,City of Ithaca 1-4,President,,,write-in,4
Tompkins,City of Ithaca 2-1,President,,,write-in,2
Tompkins,City of Ithaca 2-2,President,,,write-in,1
Tompkins,City of Ithaca 2-3,President,,,write-in,5
Tompkins,City of Ithaca 2-4,President,,,write-in,1
Tompkins,City of Ithaca 3-1,President,,,write-in,5
Tompkins,City of Ithaca 3-2,President,,,write-in,1
Tompkins,City of Ithaca 3-3,President,,,write-in,2
Tompkins,City of Ithaca 4-1,President,,,write-in,0
Tompkins,City of Ithaca 4-2,President,,,write-in,0
Tompkins,City of Ithaca 4-3,President,,,write-in,1
Tompkins,City of Ithaca 5-1,President,,,write-in,2
Tompkins,City of Ithaca 5-2,President,,,write-in,3
Tompkins,City of Ithaca 5-3,President,,,write-in,0
Tompkins,City of Ithaca 5-4,President,,,write-in,0
Tompkins,Caroline 1,President,,,write-in,0
Tompkins,Caroline 2,President,,,write-in,3
Tompkins,Caroline 3,President,,,write-in,1
Tompkins,Danby 1,President,,,write-in,1
Tompkins,Danby 2,President,,,write-in,0
Tompkins,Danby 3,President,,,write-in,2
Tompkins,Dryden 1,President,,,write-in,1
Tompkins,Dryden 2,President,,,write-in,5
Tompkins,Dryden 3,President,,,write-in,1
Tompkins,Dryden 4,President,,,write-in,3
Tompkins,Dryden 5,President,,,write-in,2
Tompkins,Dryden 6,President,,,write-in,1
Tompkins,Dryden 7,President,,,write-in,2
Tompkins,Dryden 8,President,,,write-in,5
Tompkins,Dryden 9,President,,,write-in,4
Tompkins,Dryden 10,President,,,write-in,4
Tompkins,Dryden 11,President,,,write-in,2
Tompkins,Enfield 1,President,,,write-in,1
Tompkins,Enfield 2,President,,,write-in,2
Tompkins,Groton 1,President,,,write-in,1
Tompkins,Groton 2,President,,,write-in,3
Tompkins,Groton 3,President,,,write-in,1
Tompkins,Groton 4,President,,,write-in,1
Tompkins,Town of Ithaca 1,President,,,write-in,1
Tompkins,Town of Ithaca 2,President,,,write-in,3
Tompkins,"Town of Ithaca 3, 10",President,,,write-in,3
Tompkins,"Town of Ithaca 4, 12",President,,,write-in,1
Tompkins,Town of Ithaca 5,President,,,write-in,4
Tompkins,Town of Ithaca 6,President,,,write-in,0
Tompkins,Town of Ithaca 7,President,,,write-in,3
Tompkins,Town of Ithaca 8,President,,,write-in,3
Tompkins,Town of Ithaca 9,President,,,write-in,1
Tompkins,Town of Ithaca 11,President,,,write-in,1
Tompkins,Town of Ithaca 13,President,,,write-in,0
Tompkins,Town of Ithaca 14,President,,,write-in,2
Tompkins,Town of Ithaca 15,President,,,write-in,0
Tompkins,Lansing 1,President,,,write-in,1
Tompkins,"Lansing 2, 8",President,,,write-in,0
Tompkins,Lansing 3,President,,,write-in,2
Tompkins,Lansing 4,President,,,write-in,3
Tompkins,Lansing 5,President,,,write-in,6
Tompkins,Lansing 6,President,,,write-in,2
Tompkins,Lansing 7,President,,,write-in,3
Tompkins,Newfield 1,President,,,write-in,1
Tompkins,Newfield 2,President,,,write-in,0
Tompkins,Newfield 3,President,,,write-in,5
Tompkins,Newfield 4,President,,,write-in,3
Tompkins,Ulysses 1,President,,,write-in,5
Tompkins,Ulysses 2,President,,,write-in,2
Tompkins,Ulysses 3,President,,,write-in,3
Tompkins,Ulysses 4,President,,,write-in,2
Tompkins,TOMPKINS NY,President,,,write-in,138
Tompkins,City of Ithaca 1-1,President,,,Blank/Void,1
Tompkins,City of Ithaca 1-2,President,,,Blank/Void,2
Tompkins,City of Ithaca 1-3,President,,,Blank/Void,1
Tompkins,City of Ithaca 1-4,President,,,Blank/Void,0
Tompkins,City of Ithaca 2-1,President,,,Blank/Void,4
Tompkins,City of Ithaca 2-2,President,,,Blank/Void,6
Tompkins,City of Ithaca 2-3,President,,,Blank/Void,1
Tompkins,City of Ithaca 2-4,President,,,Blank/Void,1
Tompkins,City of Ithaca 3-1,President,,,Blank/Void,0
Tompkins,City of Ithaca 3-2,President,,,Blank/Void,1
Tompkins,City of Ithaca 3-3,President,,,Blank/Void,3
Tompkins,City of Ithaca 4-1,President,,,Blank/Void,0
Tompkins,City of Ithaca 4-2,President,,,Blank/Void,1
Tompkins,City of Ithaca 4-3,President,,,Blank/Void,1
Tompkins,City of Ithaca 5-1,President,,,Blank/Void,0
Tompkins,City of Ithaca 5-2,President,,,Blank/Void,0
Tompkins,City of Ithaca 5-3,President,,,Blank/Void,1
Tompkins,City of Ithaca 5-4,President,,,Blank/Void,1
Tompkins,Caroline 1,President,,,Blank/Void,2
Tompkins,Caroline 2,President,,,Blank/Void,4
Tompkins,Caroline 3,President,,,Blank/Void,3
Tompkins,Danby 1,President,,,Blank/Void,5
Tompkins,Danby 2,President,,,Blank/Void,0
Tompkins,Danby 3,President,,,Blank/Void,1
Tompkins,Dryden 1,President,,,Blank/Void,2
Tompkins,Dryden 2,President,,,Blank/Void,3
Tompkins,Dryden 3,President,,,Blank/Void,1
Tompkins,Dryden 4,President,,,Blank/Void,3
Tompkins,Dryden 5,President,,,Blank/Void,3
Tompkins,Dryden 6,President,,,Blank/Void,4
Tompkins,Dryden 7,President,,,Blank/Void,4
Tompkins,Dryden 8,President,,,Blank/Void,1
Tompkins,Dryden 9,President,,,Blank/Void,4
Tompkins,Dryden 10,President,,,Blank/Void,5
Tompkins,Dryden 11,President,,,Blank/Void,3
Tompkins,Enfield 1,President,,,Blank/Void,5
Tompkins,Enfield 2,President,,,Blank/Void,3
Tompkins,Groton 1,President,,,Blank/Void,4
Tompkins,Groton 2,President,,,Blank/Void,6
Tompkins,Groton 3,President,,,Blank/Void,3
Tompkins,Groton 4,President,,,Blank/Void,3
Tompkins,Town of Ithaca 1,President,,,Blank/Void,5
Tompkins,Town of Ithaca 2,President,,,Blank/Void,4
Tompkins,"Town of Ithaca 3, 10",President,,,Blank/Void,1
Tompkins,"Town of Ithaca 4, 12",President,,,Blank/Void,3
Tompkins,Town of Ithaca 5,President,,,Blank/Void,4
Tompkins,Town of Ithaca 6,President,,,Blank/Void,1
Tompkins,Town of Ithaca 7,President,,,Blank/Void,2
Tompkins,Town of Ithaca 8,President,,,Blank/Void,0
Tompkins,Town of Ithaca 9,President,,,Blank/Void,0
Tompkins,Town of Ithaca 11,President,,,Blank/Void,1
Tompkins,Town of Ithaca 13,President,,,Blank/Void,1
Tompkins,Town of Ithaca 14,President,,,Blank/Void,4
Tompkins,Town of Ithaca 15,President,,,Blank/Void,0
Tompkins,Lansing 1,President,,,Blank/Void,4
Tompkins,"Lansing 2, 8",President,,,Blank/Void,7
Tompkins,Lansing 3,President,,,Blank/Void,2
Tompkins,Lansing 4,President,,,Blank/Void,1
Tompkins,Lansing 5,President,,,Blank/Void,2
Tompkins,Lansing 6,President,,,Blank/Void,0
Tompkins,Lansing 7,President,,,Blank/Void,3
Tompkins,Newfield 1,President,,,Blank/Void,4
Tompkins,Newfield 2,President,,,Blank/Void,0
Tompkins,Newfield 3,President,,,Blank/Void,5
Tompkins,Newfield 4,President,,,Blank/Void,1
Tompkins,Ulysses 1,President,,,Blank/Void,4
Tompkins,Ulysses 2,President,,,Blank/Void,2
Tompkins,Ulysses 3,President,,,Blank/Void,4
Tompkins,Ulysses 4,President,,,Blank/Void,0
Tompkins,TOMPKINS NY,President,,,Blank/Void,161
Tompkins,City of Ithaca 1-1,U.S. Senate,,Dem,Kirsten Gillibrand,336
Tompkins,City of Ithaca 1-2,U.S. Senate,,Dem,Kirsten Gillibrand,281
Tompkins,City of Ithaca 1-3,U.S. Senate,,Dem,Kirsten Gillibrand,256
Tompkins,City of Ithaca 1-4,U.S. Senate,,Dem,Kirsten Gillibrand,462
Tompkins,City of Ithaca 2-1,U.S. Senate,,Dem,Kirsten Gillibrand,445
Tompkins,City of Ithaca 2-2,U.S. Senate,,Dem,Kirsten Gillibrand,381
Tompkins,City of Ithaca 2-3,U.S. Senate,,Dem,Kirsten Gillibrand,435
Tompkins,City of Ithaca 2-4,U.S. Senate,,Dem,Kirsten Gillibrand,416
Tompkins,City of Ithaca 3-1,U.S. Senate,,Dem,Kirsten Gillibrand,175
Tompkins,City of Ithaca 3-2,U.S. Senate,,Dem,Kirsten Gillibrand,403
Tompkins,City of Ithaca 3-3,U.S. Senate,,Dem,Kirsten Gillibrand,345
Tompkins,City of Ithaca 4-1,U.S. Senate,,Dem,Kirsten Gillibrand,133
Tompkins,City of Ithaca 4-2,U.S. Senate,,Dem,Kirsten Gillibrand,148
Tompkins,City of Ithaca 4-3,U.S. Senate,,Dem,Kirsten Gillibrand,129
Tompkins,City of Ithaca 5-1,U.S. Senate,,Dem,Kirsten Gillibrand,512
Tompkins,City of Ithaca 5-2,U.S. Senate,,Dem,Kirsten Gillibrand,340
Tompkins,City of Ithaca 5-3,U.S. Senate,,Dem,Kirsten Gillibrand,154
Tompkins,City of Ithaca 5-4,U.S. Senate,,Dem,Kirsten Gillibrand,243
Tompkins,Caroline 1,U.S. Senate,,Dem,Kirsten Gillibrand,167
Tompkins,Caroline 2,U.S. Senate,,Dem,Kirsten Gillibrand,323
Tompkins,Caroline 3,U.S. Senate,,Dem,Kirsten Gillibrand,431
Tompkins,Danby 1,U.S. Senate,,Dem,Kirsten Gillibrand,525
Tompkins,Danby 2,U.S. Senate,,Dem,Kirsten Gillibrand,82
Tompkins,Danby 3,U.S. Senate,,Dem,Kirsten Gillibrand,448
Tompkins,Dryden 1,U.S. Senate,,Dem,Kirsten Gillibrand,373
Tompkins,Dryden 2,U.S. Senate,,Dem,Kirsten Gillibrand,297
Tompkins,Dryden 3,U.S. Senate,,Dem,Kirsten Gillibrand,81
Tompkins,Dryden 4,U.S. Senate,,Dem,Kirsten Gillibrand,394
Tompkins,Dryden 5,U.S. Senate,,Dem,Kirsten Gillibrand,222
Tompkins,Dryden 6,U.S. Senate,,Dem,Kirsten Gillibrand,281
Tompkins,Dryden 7,U.S. Senate,,Dem,Kirsten Gillibrand,340
Tompkins,Dryden 8,U.S. Senate,,Dem,Kirsten Gillibrand,524
Tompkins,Dryden 9,U.S. Senate,,Dem,Kirsten Gillibrand,529
Tompkins,Dryden 10,U.S. Senate,,Dem,Kirsten Gillibrand,311
Tompkins,Dryden 11,U.S. Senate,,Dem,Kirsten Gillibrand,307
Tompkins,Enfield 1,U.S. Senate,,Dem,Kirsten Gillibrand,375
Tompkins,Enfield 2,U.S. Senate,,Dem,Kirsten Gillibrand,368
Tompkins,Groton 1,U.S. Senate,,Dem,Kirsten Gillibrand,190
Tompkins,Groton 2,U.S. Senate,,Dem,Kirsten Gillibrand,308
Tompkins,Groton 3,U.S. Senate,,Dem,Kirsten Gillibrand,326
Tompkins,Groton 4,U.S. Senate,,Dem,Kirsten Gillibrand,319
Tompkins,Town of Ithaca 1,U.S. Senate,,Dem,Kirsten Gillibrand,374
Tompkins,Town of Ithaca 2,U.S. Senate,,Dem,Kirsten Gillibrand,269
Tompkins,"Town of Ithaca 3, 10",U.S. Senate,,Dem,Kirsten Gillibrand,535
Tompkins,"Town of Ithaca 4, 12",U.S. Senate,,Dem,Kirsten Gillibrand,590
Tompkins,Town of Ithaca 5,U.S. Senate,,Dem,Kirsten Gillibrand,508
Tompkins,Town of Ithaca 6,U.S. Senate,,Dem,Kirsten Gillibrand,417
Tompkins,Town of Ithaca 7,U.S. Senate,,Dem,Kirsten Gillibrand,384
Tompkins,Town of Ithaca 8,U.S. Senate,,Dem,Kirsten Gillibrand,564
Tompkins,Town of Ithaca 9,U.S. Senate,,Dem,Kirsten Gillibrand,210
Tompkins,Town of Ithaca 11,U.S. Senate,,Dem,Kirsten Gillibrand,515
Tompkins,Town of Ithaca 13,U.S. Senate,,Dem,Kirsten Gillibrand,179
Tompkins,Town of Ithaca 14,U.S. Senate,,Dem,Kirsten Gillibrand,381
Tompkins,Town of Ithaca 15,U.S. Senate,,Dem,Kirsten Gillibrand,254
Tompkins,Lansing 1,U.S. Senate,,Dem,Kirsten Gillibrand,455
Tompkins,"Lansing 2, 8",U.S. Senate,,Dem,Kirsten Gillibrand,391
Tompkins,Lansing 3,U.S. Senate,,Dem,Kirsten Gillibrand,488
Tompkins,Lansing 4,U.S. Senate,,Dem,Kirsten Gillibrand,344
Tompkins,Lansing 5,U.S. Senate,,Dem,Kirsten Gillibrand,538
Tompkins,Lansing 6,U.S. Senate,,Dem,Kirsten Gillibrand,349
Tompkins,Lansing 7,U.S. Senate,,Dem,Kirsten Gillibrand,541
Tompkins,Newfield 1,U.S. Senate,,Dem,Kirsten Gillibrand,285
Tompkins,Newfield 2,U.S. Senate,,Dem,Kirsten Gillibrand,262
Tompkins,Newfield 3,U.S. Senate,,Dem,Kirsten Gillibrand,247
Tompkins,Newfield 4,U.S. Senate,,Dem,Kirsten Gillibrand,271
Tompkins,Ulysses 1,U.S. Senate,,Dem,Kirsten Gillibrand,515
Tompkins,Ulysses 2,U.S. Senate,,Dem,Kirsten Gillibrand,327
Tompkins,Ulysses 3,U.S. Senate,,Dem,Kirsten Gillibrand,458
Tompkins,Ulysses 4,U.S. Senate,,Dem,Kirsten Gillibrand,358
Tompkins,TOMPKINS NY,U.S. Senate,,Dem,Kirsten Gillibrand,24124
Tompkins,City of Ithaca 1-1,U.S. Senate,,WF,Kirsten Gillibrand,54
Tompkins,City of Ithaca 1-2,U.S. Senate,,WF,Kirsten Gillibrand,49
Tompkins,City of Ithaca 1-3,U.S. Senate,,WF,Kirsten Gillibrand,43
Tompkins,City of Ithaca 1-4,U.S. Senate,,WF,Kirsten Gillibrand,66
Tompkins,City of Ithaca 2-1,U.S. Senate,,WF,Kirsten Gillibrand,96
Tompkins,City of Ithaca 2-2,U.S. Senate,,WF,Kirsten Gillibrand,70
Tompkins,City of Ithaca 2-3,U.S. Senate,,WF,Kirsten Gillibrand,105
Tompkins,City of Ithaca 2-4,U.S. Senate,,WF,Kirsten Gillibrand,56
Tompkins,City of Ithaca 3-1,U.S. Senate,,WF,Kirsten Gillibrand,5
Tompkins,City of Ithaca 3-2,U.S. Senate,,WF,Kirsten Gillibrand,44
Tompkins,City of Ithaca 3-3,U.S. Senate,,WF,Kirsten Gillibrand,36
Tompkins,City of Ithaca 4-1,U.S. Senate,,WF,Kirsten Gillibrand,8
Tompkins,City of Ithaca 4-2,U.S. Senate,,WF,Kirsten Gillibrand,15
Tompkins,City of Ithaca 4-3,U.S. Senate,,WF,Kirsten Gillibrand,7
Tompkins,City of Ithaca 5-1,U.S. Senate,,WF,Kirsten Gillibrand,111
Tompkins,City of Ithaca 5-2,U.S. Senate,,WF,Kirsten Gillibrand,53
Tompkins,City of Ithaca 5-3,U.S. Senate,,WF,Kirsten Gillibrand,11
Tompkins,City of Ithaca 5-4,U.S. Senate,,WF,Kirsten Gillibrand,53
Tompkins,Caroline 1,U.S. Senate,,WF,Kirsten Gillibrand,23
Tompkins,Caroline 2,U.S. Senate,,WF,Kirsten Gillibrand,41
Tompkins,Caroline 3,U.S. Senate,,WF,Kirsten Gillibrand,62
Tompkins,Danby 1,U.S. Senate,,WF,Kirsten Gillibrand,72
Tompkins,Danby 2,U.S. Senate,,WF,Kirsten Gillibrand,29
