county,precinct,office,district,candidate,party,election_day,absentee,votes
Columbia,Germantown-1,Attorney General,,LETITIA A JAMES,Democratic,8,2,10
Columbia,Germantown-1,Attorney General,,LEECIA R EVE,Democratic,2,1,3
Columbia,Germantown-1,Attorney General,,ZEPHYR TEACHOUT,Democratic,73,19,92
Columbia,Germantown-1,Attorney General,,Blanks,Democratic,1,0,1
Columbia,Germantown-1,Attorney General,,Voids,Democratic,0,0,0
Columbia,Germantown-1,Attorney General,,Scatterings,Democratic,0,0,0
Columbia,Germantown-2,Governor,,CYNTHIA E NIXON,Democratic,51,9,60
Columbia,Germantown-2,Governor,,ANDREW M CUOMO,Democratic,29,11,40
Columbia,Germantown-2,Governor,,Blanks,Democratic,1,0,1
Columbia,Germantown-2,Governor,,Voids,Democratic,0,0,0
Columbia,Germantown-2,Governor,,Scatterings,Democratic,1,0,1
Columbia,Germantown-2,Lieutenant Governor,,KATHY C HOCHUL,Democratic,31,11,42
Columbia,Germantown-2,Lieutenant Governor,,JUMAANE WILLIAMS,Democratic,47,9,56
Columbia,Germantown-2,Lieutenant Governor,,Blanks,Democratic,4,0,4
Columbia,Germantown-2,Lieutenant Governor,,Voids,Democratic,0,0,0
Columbia,Germantown-2,Lieutenant Governor,,Scatterings,Democratic,0,0,0
Columbia,Germantown-2,Attorney General,,SEAN PATRICK MALONEY,Democratic,11,3,14
Columbia,Germantown-2,Attorney General,,LETITIA A JAMES,Democratic,1,4,5
Columbia,Germantown-2,Attorney General,,LEECIA R EVE,Democratic,3,1,4
Columbia,Germantown-2,Attorney General,,ZEPHYR TEACHOUT,Democratic,66,12,78
Columbia,Germantown-2,Attorney General,,Blanks,Democratic,1,0,1
Columbia,Germantown-2,Attorney General,,Voids,Democratic,0,0,0
Columbia,Germantown-2,Attorney General,,Scatterings,Democratic,0,0,0
Columbia,Ghent-1,Governor,,CYNTHIA E NIXON,Democratic,69,14,83
Columbia,Ghent-1,Governor,,ANDREW M CUOMO,Democratic,44,9,53
Columbia,Ghent-1,Governor,,Blanks,Democratic,3,1,4
Columbia,Ghent-1,Governor,,Voids,Democratic,0,0,0
Columbia,Ghent-1,Governor,,Scatterings,Democratic,0,0,0
Columbia,Ghent-1,Lieutenant Governor,,KATHY C HOCHUL,Democratic,47,11,58
Columbia,Ghent-1,Lieutenant Governor,,JUMAANE WILLIAMS,Democratic,61,11,72
Columbia,Ghent-1,Lieutenant Governor,,Blanks,Democratic,8,2,10
Columbia,Ghent-1,Lieutenant Governor,,Voids,Democratic,0,0,0
Columbia,Ghent-1,Lieutenant Governor,,Scatterings,Democratic,0,0,0
Columbia,Ghent-1,Attorney General,,SEAN PATRICK MALONEY,Democratic,35,6,41
Columbia,Ghent-1,Attorney General,,LETITIA A JAMES,Democratic,11,1,12
Columbia,Ghent-1,Attorney General,,LEECIA R EVE,Democratic,2,1,3
Columbia,Ghent-1,Attorney General,,ZEPHYR TEACHOUT,Democratic,65,14,79
Columbia,Ghent-1,Attorney General,,Blanks,Democratic,3,0,3
Columbia,Ghent-1,Attorney General,,Voids,Democratic,0,2,2
Columbia,Ghent-1,Attorney General,,Scatterings,Democratic,0,0,0
Columbia,Ghent-2,Governor,,CYNTHIA E NIXON,Democratic,86,26,112
Columbia,Ghent-2,Governor,,ANDREW M CUOMO,Democratic,58,16,74
Columbia,Ghent-2,Governor,,Blanks,Democratic,5,0,5
Columbia,Ghent-2,Governor,,Voids,Democratic,0,0,0
Columbia,Ghent-2,Governor,,Scatterings,Democratic,0,0,0
Columbia,Ghent-2,Lieutenant Governor,,KATHY C HOCHUL,Democratic,60,15,75
Columbia,Ghent-2,Lieutenant Governor,,JUMAANE WILLIAMS,Democratic,81,21,102
Columbia,Ghent-2,Lieutenant Governor,,Blanks,Democratic,7,6,13
Columbia,Ghent-2,Lieutenant Governor,,Voids,Democratic,0,0,0
Columbia,Ghent-2,Lieutenant Governor,,Scatterings,Democratic,1,0,1
Columbia,Ghent-2,Attorney General,,SEAN PATRICK MALONEY,Democratic,32,6,38
Columbia,Ghent-2,Attorney General,,LETITIA A JAMES,Democratic,11,2,13
Columbia,Ghent-2,Attorney General,,LEECIA R EVE,Democratic,8,1,9
Columbia,Ghent-2,Attorney General,,ZEPHYR TEACHOUT,Democratic,98,33,131
Columbia,Ghent-2,Attorney General,,Blanks,Democratic,0,0,0
Columbia,Ghent-2,Attorney General,,Voids,Democratic,0,0,0
Columbia,Ghent-2,Attorney General,,Scatterings,Democratic,0,0,0
Columbia,Ghent-3,Governor,,CYNTHIA E NIXON,Democratic,59,19,78
Columbia,Ghent-3,Governor,,ANDREW M CUOMO,Democratic,51,16,67
Columbia,Ghent-3,Governor,,Blanks,Democratic,3,0,3
Columbia,Ghent-3,Governor,,Voids,Democratic,0,0,0
Columbia,Ghent-3,Governor,,Scatterings,Democratic,0,0,0
Columbia,Ghent-3,Lieutenant Governor,,KATHY C HOCHUL,Democratic,48,15,63
Columbia,Ghent-3,Lieutenant Governor,,JUMAANE WILLIAMS,Democratic,61,15,76
Columbia,Ghent-3,Lieutenant Governor,,Blanks,Democratic,3,5,8
Columbia,Ghent-3,Lieutenant Governor,,Voids,Democratic,0,0,0
Columbia,Ghent-3,Lieutenant Governor,,Scatterings,Democratic,1,0,1
Columbia,Ghent-3,Attorney General,,SEAN PATRICK MALONEY,Democratic,27,6,33
Columbia,Ghent-3,Attorney General,,LETITIA A JAMES,Democratic,11,2,13
Columbia,Ghent-3,Attorney General,,LEECIA R EVE,Democratic,4,0,4
Columbia,Ghent-3,Attorney General,,ZEPHYR TEACHOUT,Democratic,70,26,96
Columbia,Ghent-3,Attorney General,,Blanks,Democratic,1,1,2
Columbia,Ghent-3,Attorney General,,Voids,Democratic,0,0,0
Columbia,Ghent-3,Attorney General,,Scatterings,Democratic,0,0,0
Columbia,Greenport-1,Governor,,CYNTHIA E NIXON,Democratic,32,6,38
Columbia,Greenport-1,Governor,,ANDREW M CUOMO,Democratic,44,6,50
Columbia,Greenport-1,Governor,,Blanks,Democratic,0,0,0
Columbia,Greenport-1,Governor,,Voids,Democratic,0,0,0
Columbia,Greenport-1,Governor,,Scatterings,Democratic,0,0,0
Columbia,Greenport-1,Lieutenant Governor,,KATHY C HOCHUL,Democratic,39,9,48
Columbia,Greenport-1,Lieutenant Governor,,JUMAANE WILLIAMS,Democratic,35,2,37
Columbia,Greenport-1,Lieutenant Governor,,Blanks,Democratic,2,1,3
Columbia,Greenport-1,Lieutenant Governor,,Voids,Democratic,0,0,0
Columbia,Greenport-1,Lieutenant Governor,,Scatterings,Democratic,0,0,0
Columbia,Greenport-1,Attorney General,,SEAN PATRICK MALONEY,Democratic,24,5,29
Columbia,Greenport-1,Attorney General,,LETITIA A JAMES,Democratic,15,2,17
Columbia,Greenport-1,Attorney General,,LEECIA R EVE,Democratic,2,1,3
Columbia,Greenport-1,Attorney General,,ZEPHYR TEACHOUT,Democratic,33,3,36
Columbia,Greenport-1,Attorney General,,Blanks,Democratic,1,1,2
Columbia,Greenport-1,Attorney General,,Voids,Democratic,1,0,1
Columbia,Greenport-1,Attorney General,,Scatterings,Democratic,0,0,0
Columbia,Greenport-2,Governor,,CYNTHIA E NIXON,Democratic,28,5,33
Columbia,Greenport-2,Governor,,ANDREW M CUOMO,Democratic,46,8,54
Columbia,Greenport-2,Governor,,Blanks,Democratic,0,1,1
Columbia,Greenport-2,Governor,,Voids,Democratic,0,0,0
Columbia,Greenport-2,Governor,,Scatterings,Democratic,0,0,0
Columbia,Greenport-2,Lieutenant Governor,,KATHY C HOCHUL,Democratic,33,6,39
Columbia,Greenport-2,Lieutenant Governor,,JUMAANE WILLIAMS,Democratic,33,7,40
Columbia,Greenport-2,Lieutenant Governor,,Blanks,Democratic,8,1,9
Columbia,Greenport-2,Lieutenant Governor,,Voids,Democratic,0,0,0
Columbia,Greenport-2,Lieutenant Governor,,Scatterings,Democratic,0,0,0
Columbia,Greenport-2,Attorney General,,SEAN PATRICK MALONEY,Democratic,25,2,27
Columbia,Greenport-2,Attorney General,,LETITIA A JAMES,Democratic,4,1,5
Columbia,Greenport-2,Attorney General,,LEECIA R EVE,Democratic,1,1,2
Columbia,Greenport-2,Attorney General,,ZEPHYR TEACHOUT,Democratic,43,9,52
Columbia,Greenport-2,Attorney General,,Blanks,Democratic,1,1,2
Columbia,Greenport-2,Attorney General,,Voids,Democratic,0,0,0
Columbia,Greenport-2,Attorney General,,Scatterings,Democratic,0,0,0
Columbia,Greenport-3,Governor,,CYNTHIA E NIXON,Democratic,23,2,25
Columbia,Greenport-3,Governor,,ANDREW M CUOMO,Democratic,39,6,45
Columbia,Greenport-3,Governor,,Blanks,Democratic,1,0,1
Columbia,Greenport-3,Governor,,Voids,Democratic,0,0,0
Columbia,Greenport-3,Governor,,Scatterings,Democratic,0,0,0
Columbia,Greenport-3,Lieutenant Governor,,KATHY C HOCHUL,Democratic,41,6,47
Columbia,Greenport-3,Lieutenant Governor,,JUMAANE WILLIAMS,Democratic,18,2,20
Columbia,Greenport-3,Lieutenant Governor,,Blanks,Democratic,4,0,4
Columbia,Greenport-3,Lieutenant Governor,,Voids,Democratic,0,0,0
Columbia,Greenport-3,Lieutenant Governor,,Scatterings,Democratic,0,0,0
Columbia,Greenport-3,Attorney General,,SEAN PATRICK MALONEY,Democratic,32,3,35
Columbia,Greenport-3,Attorney General,,LETITIA A JAMES,Democratic,9,1,10
Columbia,Greenport-3,Attorney General,,LEECIA R EVE,Democratic,2,2,4
Columbia,Greenport-3,Attorney General,,ZEPHYR TEACHOUT,Democratic,18,2,20
Columbia,Greenport-3,Attorney General,,Blanks,Democratic,1,0,1
Columbia,Greenport-3,Attorney General,,Voids,Democratic,1,0,1
Columbia,Greenport-3,Attorney General,,Scatterings,Democratic,0,0,0
Columbia,Hillsdale-1,Governor,,CYNTHIA E NIXON,Democratic,68,28,96
Columbia,Hillsdale-1,Governor,,ANDREW M CUOMO,Democratic,62,26,88
Columbia,Hillsdale-1,Governor,,Blanks,Democratic,1,0,1
Columbia,Hillsdale-1,Governor,,Voids,Democratic,0,0,0
Columbia,Hillsdale-1,Governor,,Scatterings,Democratic,1,0,1
Columbia,Hillsdale-1,Lieutenant Governor,,KATHY C HOCHUL,Democratic,59,30,89
Columbia,Hillsdale-1,Lieutenant Governor,,JUMAANE WILLIAMS,Democratic,67,24,91
Columbia,Hillsdale-1,Lieutenant Governor,,Blanks,Democratic,5,0,5
Columbia,Hillsdale-1,Lieutenant Governor,,Voids,Democratic,0,0,0
Columbia,Hillsdale-1,Lieutenant Governor,,Scatterings,Democratic,1,0,1
Columbia,Hillsdale-1,Attorney General,,SEAN PATRICK MALONEY,Democratic,24,8,32
Columbia,Hillsdale-1,Attorney General,,LETITIA A JAMES,Democratic,10,5,15
Columbia,Hillsdale-1,Attorney General,,LEECIA R EVE,Democratic,3,1,4
Columbia,Hillsdale-1,Attorney General,,ZEPHYR TEACHOUT,Democratic,94,40,134
Columbia,Hillsdale-1,Attorney General,,Blanks,Democratic,1,0,1
Columbia,Hillsdale-1,Attorney General,,Voids,Democratic,0,0,0
Columbia,Hillsdale-1,Attorney General,,Scatterings,Democratic,0,0,0
Columbia,Hillsdale-1,State Assembly,107,TISTRYA G HOUGHTLING,Democratic,107,46,153
Columbia,Hillsdale-1,State Assembly,107,DONALD G BOYAJIAN,Democratic,21,7,28
Columbia,Hillsdale-1,State Assembly,107,Blanks,Democratic,4,1,5
Columbia,Hillsdale-1,State Assembly,107,Voids,Democratic,0,0,0
Columbia,Hillsdale-1,State Assembly,107,Scatterings,Democratic,0,0,0
Columbia,Hillsdale-2,Governor,,CYNTHIA E NIXON,Democratic,65,23,88
Columbia,Hillsdale-2,Governor,,ANDREW M CUOMO,Democratic,41,21,62
Columbia,Hillsdale-2,Governor,,Blanks,Democratic,0,1,1
Columbia,Hillsdale-2,Governor,,Voids,Democratic,1,0,1
Columbia,Hillsdale-2,Governor,,Scatterings,Democratic,0,0,0
Columbia,Hillsdale-2,Lieutenant Governor,,KATHY C HOCHUL,Democratic,39,18,57
Columbia,Hillsdale-2,Lieutenant Governor,,JUMAANE WILLIAMS,Democratic,56,21,77
Columbia,Hillsdale-2,Lieutenant Governor,,Blanks,Democratic,12,6,18
Columbia,Hillsdale-2,Lieutenant Governor,,Voids,Democratic,0,0,0
Columbia,Hillsdale-2,Lieutenant Governor,,Scatterings,Democratic,0,0,0
Columbia,Hillsdale-2,Attorney General,,SEAN PATRICK MALONEY,Democratic,20,7,27
Columbia,Hillsdale-2,Attorney General,,LETITIA A JAMES,Democratic,10,7,17
Columbia,Hillsdale-2,Attorney General,,LEECIA R EVE,Democratic,2,0,2
Columbia,Hillsdale-2,Attorney General,,ZEPHYR TEACHOUT,Democratic,73,30,103
Columbia,Hillsdale-2,Attorney General,,Blanks,Democratic,2,1,3
Columbia,Hillsdale-2,Attorney General,,Voids,Democratic,0,0,0
Columbia,Hillsdale-2,Attorney General,,Scatterings,Democratic,0,0,0
Columbia,Hillsdale-2,State Assembly,107,TISTRYA G HOUGHTLING,Democratic,87,39,126
Columbia,Hillsdale-2,State Assembly,107,DONALD G BOYAJIAN,Democratic,16,4,20
Columbia,Hillsdale-2,State Assembly,107,Blanks,Democratic,4,2,6
Columbia,Hillsdale-2,State Assembly,107,Voids,Democratic,0,0,0
Columbia,Hillsdale-2,State Assembly,107,Scatterings,Democratic,0,0,0
Columbia,Hudson 1-1,Governor,,CYNTHIA E NIXON,Democratic,172,18,190
Columbia,Hudson 1-1,Governor,,ANDREW M CUOMO,Democratic,82,14,96
Columbia,Hudson 1-1,Governor,,Blanks,Democratic,2,1,3
Columbia,Hudson 1-1,Governor,,Voids,Democratic,0,0,0
Columbia,Hudson 1-1,Governor,,Scatterings,Democratic,0,0,0
Columbia,Hudson 1-1,Lieutenant Governor,,KATHY C HOCHUL,Democratic,90,17,107
Columbia,Hudson 1-1,Lieutenant Governor,,JUMAANE WILLIAMS,Democratic,157,15,172
Columbia,Hudson 1-1,Lieutenant Governor,,Blanks,Democratic,9,1,10
Columbia,Hudson 1-1,Lieutenant Governor,,Voids,Democratic,0,0,0
Columbia,Hudson 1-1,Lieutenant Governor,,Scatterings,Democratic,0,0,0
Columbia,Hudson 1-1,Attorney General,,SEAN PATRICK MALONEY,Democratic,34,4,38
Columbia,Hudson 1-1,Attorney General,,LETITIA A JAMES,Democratic,25,4,29
Columbia,Hudson 1-1,Attorney General,,LEECIA R EVE,Democratic,2,2,4
Columbia,Hudson 1-1,Attorney General,,ZEPHYR TEACHOUT,Democratic,192,23,215
Columbia,Hudson 1-1,Attorney General,,Blanks,Democratic,3,0,3
Columbia,Hudson 1-1,Attorney General,,Voids,Democratic,0,0,0
Columbia,Hudson 1-1,Attorney General,,Scatterings,Democratic,0,0,0
Columbia,Hudson 2-1,Governor,,CYNTHIA E NIXON,Democratic,41,0,41
Columbia,Hudson 2-1,Governor,,ANDREW M CUOMO,Democratic,57,10,67
Columbia,Hudson 2-1,Governor,,Blanks,Democratic,1,0,1
Columbia,Hudson 2-1,Governor,,Voids,Democratic,0,0,0
Columbia,Hudson 2-1,Governor,,Scatterings,Democratic,0,0,0
Columbia,Hudson 2-1,Lieutenant Governor,,KATHY C HOCHUL,Democratic,41,10,51
Columbia,Hudson 2-1,Lieutenant Governor,,JUMAANE WILLIAMS,Democratic,53,0,53
Columbia,Hudson 2-1,Lieutenant Governor,,Blanks,Democratic,5,0,5
Columbia,Hudson 2-1,Lieutenant Governor,,Voids,Democratic,0,0,0
Columbia,Hudson 2-1,Lieutenant Governor,,Scatterings,Democratic,0,0,0
Columbia,Hudson 2-1,Attorney General,,SEAN PATRICK MALONEY,Democratic,16,3,19
Columbia,Hudson 2-1,Attorney General,,LETITIA A JAMES,Democratic,25,5,30
Columbia,Hudson 2-1,Attorney General,,LEECIA R EVE,Democratic,1,0,1
Columbia,Hudson 2-1,Attorney General,,ZEPHYR TEACHOUT,Democratic,51,2,53
Columbia,Hudson 2-1,Attorney General,,Blanks,Democratic,5,0,5
Columbia,Hudson 2-1,Attorney General,,Voids,Democratic,1,0,1
Columbia,Hudson 2-1,Attorney General,,Scatterings,Democratic,0,0,0
Columbia,Hudson 3-1,Governor,,CYNTHIA E NIXON,Democratic,87,12,99
Columbia,Hudson 3-1,Governor,,ANDREW M CUOMO,Democratic,50,7,57
Columbia,Hudson 3-1,Governor,,Blanks,Democratic,1,0,1
Columbia,Hudson 3-1,Governor,,Voids,Democratic,0,0,0
Columbia,Hudson 3-1,Governor,,Scatterings,Democratic,1,1,2
Columbia,Hudson 3-1,Lieutenant Governor,,KATHY C HOCHUL,Democratic,45,9,54
Columbia,Hudson 3-1,Lieutenant Governor,,JUMAANE WILLIAMS,Democratic,85,6,91
Columbia,Hudson 3-1,Lieutenant Governor,,Blanks,Democratic,8,4,12
Columbia,Hudson 3-1,Lieutenant Governor,,Voids,Democratic,0,0,0
Columbia,Hudson 3-1,Lieutenant Governor,,Scatterings,Democratic,1,1,2
Columbia,Hudson 3-1,Attorney General,,SEAN PATRICK MALONEY,Democratic,22,4,26
Columbia,Hudson 3-1,Attorney General,,LETITIA A JAMES,Democratic,12,3,15
Columbia,Hudson 3-1,Attorney General,,LEECIA R EVE,Democratic,4,0,4
Columbia,Hudson 3-1,Attorney General,,ZEPHYR TEACHOUT,Democratic,101,12,113
Columbia,Hudson 3-1,Attorney General,,Blanks,Democratic,0,0,0
Columbia,Hudson 3-1,Attorney General,,Voids,Democratic,0,1,1
Columbia,Hudson 3-1,Attorney General,,Scatterings,Democratic,0,0,0
Columbia,Hudson 4-1,Governor,,CYNTHIA E NIXON,Democratic,71,14,85
Columbia,Hudson 4-1,Governor,,ANDREW M CUOMO,Democratic,48,14,62
Columbia,Hudson 4-1,Governor,,Blanks,Democratic,2,0,2
Columbia,Hudson 4-1,Governor,,Voids,Democratic,0,0,0
Columbia,Hudson 4-1,Governor,,Scatterings,Democratic,1,0,1
Columbia,Hudson 4-1,Lieutenant Governor,,KATHY C HOCHUL,Democratic,44,13,57
Columbia,Hudson 4-1,Lieutenant Governor,,JUMAANE WILLIAMS,Democratic,71,12,83
Columbia,Hudson 4-1,Lieutenant Governor,,Blanks,Democratic,7,2,9
Columbia,Hudson 4-1,Lieutenant Governor,,Voids,Democratic,0,1,1
Columbia,Hudson 4-1,Lieutenant Governor,,Scatterings,Democratic,0,0,0
Columbia,Hudson 4-1,Attorney General,,SEAN PATRICK MALONEY,Democratic,16,6,22
Columbia,Hudson 4-1,Attorney General,,LETITIA A JAMES,Democratic,17,6,23
Columbia,Hudson 4-1,Attorney General,,LEECIA R EVE,Democratic,6,0,6
Columbia,Hudson 4-1,Attorney General,,ZEPHYR TEACHOUT,Democratic,81,13,94
Columbia,Hudson 4-1,Attorney General,,Blanks,Democratic,2,2,4
Columbia,Hudson 4-1,Attorney General,,Voids,Democratic,0,1,1
Columbia,Hudson 4-1,Attorney General,,Scatterings,Democratic,0,0,0
Columbia,Hudson 5-1,Governor,,CYNTHIA E NIXON,Democratic,46,2,48
Columbia,Hudson 5-1,Governor,,ANDREW M CUOMO,Democratic,30,5,35
Columbia,Hudson 5-1,Governor,,Blanks,Democratic,0,0,0
Columbia,Hudson 5-1,Governor,,Voids,Democratic,0,0,0
Columbia,Hudson 5-1,Governor,,Scatterings,Democratic,1,0,1
Columbia,Hudson 5-1,Lieutenant Governor,,KATHY C HOCHUL,Democratic,29,5,34
Columbia,Hudson 5-1,Lieutenant Governor,,JUMAANE WILLIAMS,Democratic,43,1,44
Columbia,Hudson 5-1,Lieutenant Governor,,Blanks,Democratic,5,1,6
Columbia,Hudson 5-1,Lieutenant Governor,,Voids,Democratic,0,0,0
Columbia,Hudson 5-1,Lieutenant Governor,,Scatterings,Democratic,0,0,0
Columbia,Hudson 5-1,Attorney General,,SEAN PATRICK MALONEY,Democratic,18,2,20
Columbia,Hudson 5-1,Attorney General,,LETITIA A JAMES,Democratic,16,3,19
Columbia,Hudson 5-1,Attorney General,,LEECIA R EVE,Democratic,0,0,0
Columbia,Hudson 5-1,Attorney General,,ZEPHYR TEACHOUT,Democratic,41,2,43
Columbia,Hudson 5-1,Attorney General,,Blanks,Democratic,2,0,2
Columbia,Hudson 5-1,Attorney General,,Voids,Democratic,0,0,0
Columbia,Hudson 5-1,Attorney General,,Scatterings,Democratic,0,0,0
Columbia,Kinderhook-1,Governor,,CYNTHIA E NIXON,Democratic,45,3,48
Columbia,Kinderhook-1,Governor,,ANDREW M CUOMO,Democratic,58,8,66
Columbia,Kinderhook-1,Governor,,Blanks,Democratic,3,0,3
Columbia,Kinderhook-1,Governor,,Voids,Democratic,0,0,0
Columbia,Kinderhook-1,Governor,,Scatterings,Democratic,0,0,0
Columbia,Kinderhook-1,Lieutenant Governor,,KATHY C HOCHUL,Democratic,62,6,68
Columbia,Kinderhook-1,Lieutenant Governor,,JUMAANE WILLIAMS,Democratic,35,3,38
Columbia,Kinderhook-1,Lieutenant Governor,,Blanks,Democratic,9,2,11
Columbia,Kinderhook-1,Lieutenant Governor,,Voids,Democratic,0,0,0
Columbia,Kinderhook-1,Lieutenant Governor,,Scatterings,Democratic,0,0,0
Columbia,Kinderhook-1,Attorney General,,SEAN PATRICK MALONEY,Democratic,30,2,32
Columbia,Kinderhook-1,Attorney General,,LETITIA A JAMES,Democratic,8,0,8
Columbia,Kinderhook-1,Attorney General,,LEECIA R EVE,Democratic,4,1,5
Columbia,Kinderhook-1,Attorney General,,ZEPHYR TEACHOUT,Democratic,61,8,69
Columbia,Kinderhook-1,Attorney General,,Blanks,Democratic,3,0,3
Columbia,Kinderhook-1,Attorney General,,Voids,Democratic,0,0,0
Columbia,Kinderhook-1,Attorney General,,Scatterings,Democratic,0,0,0
Columbia,Kinderhook-1,State Assembly,107,TISTRYA G HOUGHTLING,Democratic,69,5,74
Columbia,Kinderhook-1,State Assembly,107,DONALD G BOYAJIAN,Democratic,36,6,42
Columbia,Kinderhook-1,State Assembly,107,Blanks,Democratic,1,0,1
Columbia,Kinderhook-1,State Assembly,107,Voids,Democratic,0,0,0
Columbia,Kinderhook-1,State Assembly,107,Scatterings,Democratic,0,0,0
Columbia,Kinderhook-2,Governor,,CYNTHIA E NIXON,Democratic,48,1,49
Columbia,Kinderhook-2,Governor,,ANDREW M CUOMO,Democratic,41,3,44
Columbia,Kinderhook-2,Governor,,Blanks,Democratic,2,0,2
Columbia,Kinderhook-2,Governor,,Voids,Democratic,0,0,0
Columbia,Kinderhook-2,Governor,,Scatterings,Democratic,0,0,0
Columbia,Kinderhook-2,Lieutenant Governor,,KATHY C HOCHUL,Democratic,38,3,41
Columbia,Kinderhook-2,Lieutenant Governor,,JUMAANE WILLIAMS,Democratic,50,1,51
Columbia,Kinderhook-2,Lieutenant Governor,,Blanks,Democratic,3,0,3
Columbia,Kinderhook-2,Lieutenant Governor,,Voids,Democratic,0,0,0
Columbia,Kinderhook-2,Lieutenant Governor,,Scatterings,Democratic,0,0,0
Columbia,Kinderhook-2,Attorney General,,SEAN PATRICK MALONEY,Democratic,20,0,20
Columbia,Kinderhook-2,Attorney General,,LETITIA A JAMES,Democratic,10,1,11
Columbia,Kinderhook-2,Attorney General,,LEECIA R EVE,Democratic,2,0,2
Columbia,Kinderhook-2,Attorney General,,ZEPHYR TEACHOUT,Democratic,58,3,61
Columbia,Kinderhook-2,Attorney General,,Blanks,Democratic,1,0,1
Columbia,Kinderhook-2,Attorney General,,Voids,Democratic,0,0,0
Columbia,Kinderhook-2,Attorney General,,Scatterings,Democratic,0,0,0
Columbia,Kinderhook-2,State Assembly,107,TISTRYA G HOUGHTLING,Democratic,61,4,65
Columbia,Kinderhook-2,State Assembly,107,DONALD G BOYAJIAN,Democratic,28,0,28
Columbia,Kinderhook-2,State Assembly,107,Blanks,Democratic,2,0,2
Columbia,Kinderhook-2,State Assembly,107,Voids,Democratic,0,0,0
Columbia,Kinderhook-2,State Assembly,107,Scatterings,Democratic,0,0,0
Columbia,Kinderhook-3,Governor,,CYNTHIA E NIXON,Democratic,42,7,49
Columbia,Kinderhook-3,Governor,,ANDREW M CUOMO,Democratic,27,5,32
Columbia,Kinderhook-3,Governor,,Blanks,Democratic,1,0,1
Columbia,Kinderhook-3,Governor,,Voids,Democratic,0,0,0
Columbia,Kinderhook-3,Governor,,Scatterings,Democratic,3,0,3
Columbia,Kinderhook-3,Lieutenant Governor,,KATHY C HOCHUL,Democratic,33,5,38
Columbia,Kinderhook-3,Lieutenant Governor,,JUMAANE WILLIAMS,Democratic,36,6,42
Columbia,Kinderhook-3,Lieutenant Governor,,Blanks,Democratic,3,1,4
Columbia,Kinderhook-3,Lieutenant Governor,,Voids,Democratic,0,0,0
Columbia,Kinderhook-3,Lieutenant Governor,,Scatterings,Democratic,1,0,1
Columbia,Kinderhook-3,Attorney General,,SEAN PATRICK MALONEY,Democratic,26,4,30
Columbia,Kinderhook-3,Attorney General,,LETITIA A JAMES,Democratic,5,1,6
Columbia,Kinderhook-3,Attorney General,,LEECIA R EVE,Democratic,2,2,4
Columbia,Kinderhook-3,Attorney General,,ZEPHYR TEACHOUT,Democratic,37,5,42
Columbia,Kinderhook-3,Attorney General,,Blanks,Democratic,3,0,3
Columbia,Kinderhook-3,Attorney General,,Voids,Democratic,0,0,0
Columbia,Kinderhook-3,Attorney General,,Scatterings,Democratic,0,0,0
Columbia,Kinderhook-3,State Assembly,107,TISTRYA G HOUGHTLING,Democratic,46,5,51
Columbia,Kinderhook-3,State Assembly,107,DONALD G BOYAJIAN,Democratic,23,6,29
Columbia,Kinderhook-3,State Assembly,107,Blanks,Democratic,3,1,4
Columbia,Kinderhook-3,State Assembly,107,Voids,Democratic,0,0,0
Columbia,Kinderhook-3,State Assembly,107,Scatterings,Democratic,1,0,1
Columbia,Kinderhook-4,Governor,,CYNTHIA E NIXON,Democratic,52,2,54
Columbia,Kinderhook-4,Governor,,ANDREW M CUOMO,Democratic,34,3,37
Columbia,Kinderhook-4,Governor,,Blanks,Democratic,3,2,5
Columbia,Kinderhook-4,Governor,,Voids,Democratic,0,0,0
Columbia,Kinderhook-4,Governor,,Scatterings,Democratic,0,0,0
Columbia,Kinderhook-4,Lieutenant Governor,,KATHY C HOCHUL,Democratic,48,5,53
Columbia,Kinderhook-4,Lieutenant Governor,,JUMAANE WILLIAMS,Democratic,35,2,37
Columbia,Kinderhook-4,Lieutenant Governor,,Blanks,Democratic,6,0,6
Columbia,Kinderhook-4,Lieutenant Governor,,Voids,Democratic,0,0,0
Columbia,Kinderhook-4,Lieutenant Governor,,Scatterings,Democratic,0,0,0
Columbia,Kinderhook-4,Attorney General,,SEAN PATRICK MALONEY,Democratic,33,1,34
Columbia,Kinderhook-4,Attorney General,,LETITIA A JAMES,Democratic,8,2,10
Columbia,Kinderhook-4,Attorney General,,LEECIA R EVE,Democratic,4,0,4
Columbia,Kinderhook-4,Attorney General,,ZEPHYR TEACHOUT,Democratic,41,4,45
Columbia,Kinderhook-4,Attorney General,,Blanks,Democratic,2,0,2
Columbia,Kinderhook-4,Attorney General,,Voids,Democratic,1,0,1
Columbia,Kinderhook-4,Attorney General,,Scatterings,Democratic,0,0,0
Columbia,Kinderhook-4,State Assembly,107,TISTRYA G HOUGHTLING,Democratic,38,4,42
Columbia,Kinderhook-4,State Assembly,107,DONALD G BOYAJIAN,Democratic,46,3,49
Columbia,Kinderhook-4,State Assembly,107,Blanks,Democratic,5,0,5
Columbia,Kinderhook-4,State Assembly,107,Voids,Democratic,0,0,0
Columbia,Kinderhook-4,State Assembly,107,Scatterings,Democratic,0,0,0
Columbia,Kinderhook-5,Governor,,CYNTHIA E NIXON,Democratic,46,3,49
Columbia,Kinderhook-5,Governor,,ANDREW M CUOMO,Democratic,28,2,30
