county,precinct,office,district,candidate,party,votes,,,,,,,
Monroe,Perinton 1,Ballots Cast,,,,697,,,,,,,
Monroe,Perinton 2,Ballots Cast,,,,532,,,,,,,
Monroe,Perinton 3,Ballots Cast,,,,360,,,,,,,
Monroe,Perinton 4,Ballots Cast,,,,403,,,,,,,
Monroe,Perinton 5,Ballots Cast,,,,247,,,,,,,
Monroe,Perinton 6,Ballots Cast,,,,392,,,,,,,
Monroe,Perinton 7,Ballots Cast,,,,487,,,,,,,
Monroe,Perinton 8,Ballots Cast,,,,422,,,,,,,
Monroe,Perinton 9,Ballots Cast,,,,563,,,,,,,
Monroe,Perinton 10,Ballots Cast,,,,504,,,,,,,
Monroe,Perinton 11,Ballots Cast,,,,291,,,,,,,
Monroe,Perinton 12,Ballots Cast,,,,409,,,,,,,
Monroe,Perinton 13,Ballots Cast,,,,362,,,,,,,
Monroe,Perinton 14,Ballots Cast,,,,436,,,,,,,
Monroe,Perinton 15,Ballots Cast,,,,432,,,,,,,
Monroe,Perinton 16,Ballots Cast,,,,325,,,,,,,
Monroe,Perinton 17,Ballots Cast,,,,441,,,,,,,
Monroe,Perinton 18,Ballots Cast,,,,430,,,,,,,
Monroe,Perinton 19,Ballots Cast,,,,384,,,,,,,
Monroe,Perinton 20,Ballots Cast,,,,392,,,,,,,
Monroe,Perinton 21,Ballots Cast,,,,516,,,,,,,
Monroe,Perinton 22,Ballots Cast,,,,306,,,,,,,
Monroe,Perinton 23,Ballots Cast,,,,638,,,,,,,
Monroe,Perinton 24,Ballots Cast,,,,690,,,,,,,
Monroe,Perinton 25,Ballots Cast,,,,348,,,,,,,
Monroe,Perinton 26,Ballots Cast,,,,443,,,,,,,
Monroe,Perinton 27,Ballots Cast,,,,363,,,,,,,
Monroe,Perinton 28,Ballots Cast,,,,338,,,,,,,
Monroe,Perinton 29,Ballots Cast,,,,261,,,,,,,
Monroe,Perinton 30,Ballots Cast,,,,429,,,,,,,
Monroe,Perinton 31,Ballots Cast,,,,465,,,,,,,
Monroe,Perinton 32,Ballots Cast,,,,360,,,,,,,
Monroe,Perinton 33,Ballots Cast,,,,470,,,,,,,
Monroe,Perinton 34,Ballots Cast,,,,561,,,,,,,
Monroe,Perinton 35,Ballots Cast,,,,361,,,,,,,
Monroe,Perinton 36,Ballots Cast,,,,270,,,,,,,
Monroe,Perinton 37,Ballots Cast,,,,435,,,,,,,
Monroe,Perinton 38,Ballots Cast,,,,610,,,,,,,
Monroe,Perinton 39,Ballots Cast,,,,554,,,,,,,
Monroe,Perinton 40,Ballots Cast,,,,322,,,,,,,
Monroe,Perinton 41,Ballots Cast,,,,281,,,,,,,
Monroe,Perinton 42,Ballots Cast,,,,428,,,,,,,
Monroe,Perinton 43,Ballots Cast,,,,775,,,,,,,
Monroe,Perinton 44,Ballots Cast,,,,366,,,,,,,
Monroe,Perinton 45,Ballots Cast,,,,776,,,,,,,
Monroe,Perinton 46,Ballots Cast,,,,249,,,,,,,
Monroe,Perinton 47,Ballots Cast,,,,483,,,,,,,
Monroe,Perinton 48,Ballots Cast,,,,329,,,,,,,
Monroe,Perinton 49,Ballots Cast,,,,346,,,,,,,
Monroe,Perinton 50,Ballots Cast,,,,148,,,,,,,
Monroe,Perinton 51,Ballots Cast,,,,532,,,,,,,
Monroe,Perinton 52,Ballots Cast,,,,492,,,,,,,
Monroe,Perinton 53,Ballots Cast,,,,351,,,,,,,
Monroe,Perinton 54,Ballots Cast,,,,777,,,,,,,
Monroe,Perinton 55,Ballots Cast,,,,448,,,,,,,
Monroe,Perinton 56,Ballots Cast,,,,692,,,,,,,
Monroe,Pittsford 1,Ballots Cast,,,,360,,,,,,,
Monroe,Pittsford 2,Ballots Cast,,,,378,,,,,,,
Monroe,Pittsford 3,Ballots Cast,,,,596,,,,,,,
Monroe,Pittsford 4,Ballots Cast,,,,532,,,,,,,
Monroe,Pittsford 5,Ballots Cast,,,,336,,,,,,,
Monroe,Pittsford 6,Ballots Cast,,,,304,,,,,,,
Monroe,Pittsford 7,Ballots Cast,,,,203,,,,,,,
Monroe,Pittsford 8,Ballots Cast,,,,399,,,,,,,
Monroe,Pittsford 9,Ballots Cast,,,,426,,,,,,,
Monroe,Pittsford 10,Ballots Cast,,,,588,,,,,,,
Monroe,Pittsford 11,Ballots Cast,,,,335,,,,,,,
Monroe,Pittsford 12,Ballots Cast,,,,460,,,,,,,
Monroe,Pittsford 13,Ballots Cast,,,,296,,,,,,,
Monroe,Pittsford 14,Ballots Cast,,,,518,,,,,,,
Monroe,Pittsford 15,Ballots Cast,,,,329,,,,,,,
Monroe,Pittsford 16,Ballots Cast,,,,367,,,,,,,
Monroe,Pittsford 17,Ballots Cast,,,,534,,,,,,,
Monroe,Pittsford 18,Ballots Cast,,,,344,,,,,,,
Monroe,Pittsford 19,Ballots Cast,,,,256,,,,,,,
Monroe,Pittsford 20,Ballots Cast,,,,438,,,,,,,
Monroe,Pittsford 21,Ballots Cast,,,,437,,,,,,,
Monroe,Pittsford 22,Ballots Cast,,,,505,,,,,,,
Monroe,Pittsford 23,Ballots Cast,,,,370,,,,,,,
Monroe,Pittsford 24,Ballots Cast,,,,500,,,,,,,
Monroe,Pittsford 25,Ballots Cast,,,,530,,,,,,,
Monroe,Pittsford 26,Ballots Cast,,,,403,,,,,,,
Monroe,Pittsford 27,Ballots Cast,,,,387,,,,,,,
Monroe,Pittsford 28,Ballots Cast,,,,393,,,,,,,
Monroe,Pittsford 29,Ballots Cast,,,,409,,,,,,,
Monroe,Pittsford 30,Ballots Cast,,,,409,,,,,,,
Monroe,Pittsford 31,Ballots Cast,,,,496,,,,,,,
Monroe,Pittsford 32,Ballots Cast,,,,476,,,,,,,
Monroe,Pittsford 33,Ballots Cast,,,,689,,,,,,,
Monroe,Pittsford 34,Ballots Cast,,,,712,,,,,,,
Monroe,Riga 1,Ballots Cast,,,,646,,,,,,,
Monroe,Riga 2,Ballots Cast,,,,491,,,,,,,
Monroe,Riga 3,Ballots Cast,,,,393,,,,,,,
Monroe,Riga 4,Ballots Cast,,,,421,,,,,,,
Monroe,Riga 5,Ballots Cast,,,,436,,,,,,,
Monroe,Riga 6,Ballots Cast,,,,388,,,,,,,
Monroe,Rush 1,Ballots Cast,,,,537,,,,,,,
Monroe,Rush 2,Ballots Cast,,,,351,,,,,,,
Monroe,Rush 3,Ballots Cast,,,,511,,,,,,,
Monroe,Rush 4,Ballots Cast,,,,522,,,,,,,
Monroe,Sweden 1,Ballots Cast,,,,413,,,,,,,
Monroe,Sweden 2,Ballots Cast,,,,240,,,,,,,
Monroe,Sweden 3,Ballots Cast,,,,455,,,,,,,
Monroe,Sweden 4,Ballots Cast,,,,469,,,,,,,
Monroe,Sweden 5,Ballots Cast,,,,107,,,,,,,
Monroe,Sweden 6,Ballots Cast,,,,349,,,,,,,
Monroe,Sweden 7,Ballots Cast,,,,365,,,,,,,
Monroe,Sweden 8,Ballots Cast,,,,389,,,,,,,
Monroe,Sweden 9,Ballots Cast,,,,366,,,,,,,
Monroe,Sweden 10,Ballots Cast,,,,558,,,,,,,
Monroe,Sweden 11,Ballots Cast,,,,139,,,,,,,
Monroe,Sweden 12,Ballots Cast,,,,380,,,,,,,
Monroe,Webster 1,Ballots Cast,,,,411,,,,,,,
Monroe,Webster 2,Ballots Cast,,,,612,,,,,,,
Monroe,Webster 3,Ballots Cast,,,,526,,,,,,,
Monroe,Webster 4,Ballots Cast,,,,221,,,,,,,
Monroe,Webster 5,Ballots Cast,,,,449,,,,,,,
Monroe,Webster 6,Ballots Cast,,,,336,,,,,,,
Monroe,Webster 7,Ballots Cast,,,,465,,,,,,,
Monroe,Webster 8,Ballots Cast,,,,397,,,,,,,
Monroe,Webster 9,Ballots Cast,,,,418,,,,,,,
Monroe,Webster 10,Ballots Cast,,,,937,,,,,,,
Monroe,Webster 11,Ballots Cast,,,,482,,,,,,,
Monroe,Webster 12,Ballots Cast,,,,560,,,,,,,
Monroe,Webster 13,Ballots Cast,,,,405,,,,,,,
Monroe,Webster 14,Ballots Cast,,,,386,,,,,,,
Monroe,Webster 15,Ballots Cast,,,,319,,,,,,,
Monroe,Webster 16,Ballots Cast,,,,574,,,,,,,
Monroe,Webster 17,Ballots Cast,,,,382,,,,,,,
Monroe,Webster 18,Ballots Cast,,,,307,,,,,,,
Monroe,Webster 19,Ballots Cast,,,,660,,,,,,,
Monroe,Webster 20,Ballots Cast,,,,644,,,,,,,
Monroe,Webster 21,Ballots Cast,,,,507,,,,,,,
Monroe,Webster 22,Ballots Cast,,,,454,,,,,,,
Monroe,Webster 23,Ballots Cast,,,,364,,,,,,,
Monroe,Webster 24,Ballots Cast,,,,"1,101",,,,,,,
Monroe,Webster 25,Ballots Cast,,,,207,,,,,,,
Monroe,Webster 26,Ballots Cast,,,,443,,,,,,,
Monroe,Webster 27,Ballots Cast,,,,730,,,,,,,
Monroe,Webster 28,Ballots Cast,,,,431,,,,,,,
Monroe,Webster 29,Ballots Cast,,,,283,,,,,,,
Monroe,Webster 30,Ballots Cast,,,,286,,,,,,,
Monroe,Webster 31,Ballots Cast,,,,494,,,,,,,
Monroe,Webster 32,Ballots Cast,,,,591,,,,,,,
Monroe,Webster 33,Ballots Cast,,,,431,,,,,,,
Monroe,Webster 34,Ballots Cast,,,,238,,,,,,,
Monroe,Webster 35,Ballots Cast,,,,311,,,,,,,
Monroe,Webster 36,Ballots Cast,,,,370,,,,,,,
Monroe,Webster 37,Ballots Cast,,,,747,,,,,,,
Monroe,Webster 38,Ballots Cast,,,,468,,,,,,,
Monroe,Webster 39,Ballots Cast,,,,420,,,,,,,
Monroe,Webster 40,Ballots Cast,,,,926,,,,,,,
Monroe,Webster 41,Ballots Cast,,,,613,,,,,,,
Monroe,Webster 42,Ballots Cast,,,,490,,,,,,,
Monroe,Webster 43,Ballots Cast,,,,370,,,,,,,
Monroe,Wheatland 01,Ballots Cast,,,,413,,,,,,,
Monroe,Wheatland 02,Ballots Cast,,,,415,,,,,,,
Monroe,Wheatland 03,Ballots Cast,,,,497,,,,,,,
Monroe,Wheatland 04,Ballots Cast,,,,421,,,,,,,
Monroe,Wheatland 05,Ballots Cast,,,,480,,,,,,,
Monroe,Brighton 1,Governor,,Andrew M. Cuomo,DEM,300,,,,,,,
Monroe,Brighton 2,Governor,,Andrew M. Cuomo,DEM,113,,,,,,,
Monroe,Brighton 3,Governor,,Andrew M. Cuomo,DEM,214,,,,,,,
Monroe,Brighton 4,Governor,,Andrew M. Cuomo,DEM,252,,,,,,,
Monroe,Brighton 5,Governor,,Andrew M. Cuomo,DEM,255,,,,,,,
Monroe,Brighton 6,Governor,,Andrew M. Cuomo,DEM,310,,,,,,,
Monroe,Brighton 7,Governor,,Andrew M. Cuomo,DEM,177,,,,,,,
Monroe,Brighton 8,Governor,,Andrew M. Cuomo,DEM,203,,,,,,,
Monroe,Brighton 9,Governor,,Andrew M. Cuomo,DEM,217,,,,,,,
Monroe,Brighton 10,Governor,,Andrew M. Cuomo,DEM,281,,,,,,,
Monroe,Brighton 11,Governor,,Andrew M. Cuomo,DEM,254,,,,,,,
Monroe,Brighton 12,Governor,,Andrew M. Cuomo,DEM,313,,,,,,,
Monroe,Brighton 13,Governor,,Andrew M. Cuomo,DEM,174,,,,,,,
Monroe,Brighton 14,Governor,,Andrew M. Cuomo,DEM,181,,,,,,,
Monroe,Brighton 15,Governor,,Andrew M. Cuomo,DEM,199,,,,,,,
Monroe,Brighton 16,Governor,,Andrew M. Cuomo,DEM,107,,,,,,,
Monroe,Brighton 17,Governor,,Andrew M. Cuomo,DEM,172,,,,,,,
Monroe,Brighton 18,Governor,,Andrew M. Cuomo,DEM,232,,,,,,,
Monroe,Brighton 19,Governor,,Andrew M. Cuomo,DEM,169,,,,,,,
Monroe,Brighton 20,Governor,,Andrew M. Cuomo,DEM,167,,,,,,,
Monroe,Brighton 21,Governor,,Andrew M. Cuomo,DEM,215,,,,,,,
Monroe,Brighton 22,Governor,,Andrew M. Cuomo,DEM,257,,,,,,,
Monroe,Brighton 23,Governor,,Andrew M. Cuomo,DEM,200,,,,,,,
Monroe,Brighton 24,Governor,,Andrew M. Cuomo,DEM,240,,,,,,,
Monroe,Brighton 25,Governor,,Andrew M. Cuomo,DEM,177,,,,,,,
Monroe,Brighton 26,Governor,,Andrew M. Cuomo,DEM,131,,,,,,,
Monroe,Brighton 27,Governor,,Andrew M. Cuomo,DEM,172,,,,,,,
Monroe,Brighton 28,Governor,,Andrew M. Cuomo,DEM,292,,,,,,,
Monroe,Brighton 29,Governor,,Andrew M. Cuomo,DEM,165,,,,,,,
Monroe,Brighton 30,Governor,,Andrew M. Cuomo,DEM,464,,,,,,,
Monroe,Brighton 31,Governor,,Andrew M. Cuomo,DEM,216,,,,,,,
Monroe,Brighton 32,Governor,,Andrew M. Cuomo,DEM,265,,,,,,,
Monroe,Brighton 33,Governor,,Andrew M. Cuomo,DEM,257,,,,,,,
Monroe,Brighton 34,Governor,,Andrew M. Cuomo,DEM,211,,,,,,,
Monroe,Brighton 35,Governor,,Andrew M. Cuomo,DEM,216,,,,,,,
Monroe,Brighton 36,Governor,,Andrew M. Cuomo,DEM,208,,,,,,,
Monroe,Brighton 37,Governor,,Andrew M. Cuomo,DEM,211,,,,,,,
Monroe,Brighton 38,Governor,,Andrew M. Cuomo,DEM,250,,,,,,,
Monroe,Brighton 39,Governor,,Andrew M. Cuomo,DEM,187,,,,,,,
Monroe,Brighton 40,Governor,,Andrew M. Cuomo,DEM,412,,,,,,,
Monroe,Brighton 41,Governor,,Andrew M. Cuomo,DEM,320,,,,,,,
Monroe,Brighton 42,Governor,,Andrew M. Cuomo,DEM,86,,,,,,,
Monroe,Brighton 43,Governor,,Andrew M. Cuomo,DEM,252,,,,,,,
Monroe,Brighton 44,Governor,,Andrew M. Cuomo,DEM,84,,,,,,,
Monroe,Brighton 45,Governor,,Andrew M. Cuomo,DEM,155,,,,,,,
Monroe,Brighton 46,Governor,,Andrew M. Cuomo,DEM,152,,,,,,,
Monroe,Chili 1,Governor,,Andrew M. Cuomo,DEM,117,,,,,,,
Monroe,Chili 2,Governor,,Andrew M. Cuomo,DEM,87,,,,,,,
Monroe,Chili 3,Governor,,Andrew M. Cuomo,DEM,150,,,,,,,
Monroe,Chili 4,Governor,,Andrew M. Cuomo,DEM,86,,,,,,,
Monroe,Chili 5,Governor,,Andrew M. Cuomo,DEM,140,,,,,,,
Monroe,Chili 6,Governor,,Andrew M. Cuomo,DEM,120,,,,,,,
Monroe,Chili 7,Governor,,Andrew M. Cuomo,DEM,99,,,,,,,
Monroe,Chili 8,Governor,,Andrew M. Cuomo,DEM,110,,,,,,,
Monroe,Chili 9,Governor,,Andrew M. Cuomo,DEM,130,,,,,,,
Monroe,Chili 10,Governor,,Andrew M. Cuomo,DEM,61,,,,,,,
Monroe,Chili 11,Governor,,Andrew M. Cuomo,DEM,112,,,,,,,
Monroe,Chili 12,Governor,,Andrew M. Cuomo,DEM,134,,,,,,,
Monroe,Chili 13,Governor,,Andrew M. Cuomo,DEM,152,,,,,,,
Monroe,Chili 14,Governor,,Andrew M. Cuomo,DEM,102,,,,,,,
Monroe,Chili 15,Governor,,Andrew M. Cuomo,DEM,106,,,,,,,
Monroe,Chili 16,Governor,,Andrew M. Cuomo,DEM,253,,,,,,,
Monroe,Chili 17,Governor,,Andrew M. Cuomo,DEM,300,,,,,,,
Monroe,Chili 18,Governor,,Andrew M. Cuomo,DEM,127,,,,,,,
Monroe,Chili 19,Governor,,Andrew M. Cuomo,DEM,144,,,,,,,
Monroe,Chili 20,Governor,,Andrew M. Cuomo,DEM,198,,,,,,,
Monroe,Chili 21,Governor,,Andrew M. Cuomo,DEM,103,,,,,,,
Monroe,Chili 22,Governor,,Andrew M. Cuomo,DEM,254,,,,,,,
Monroe,Chili 23,Governor,,Andrew M. Cuomo,DEM,115,,,,,,,
Monroe,Chili 24,Governor,,Andrew M. Cuomo,DEM,309,,,,,,,
Monroe,Chili 25,Governor,,Andrew M. Cuomo,DEM,171,,,,,,,
Monroe,Chili 26,Governor,,Andrew M. Cuomo,DEM,126,,,,,,,
Monroe,Chili 27,Governor,,Andrew M. Cuomo,DEM,142,,,,,,,
Monroe,Chili 28,Governor,,Andrew M. Cuomo,DEM,136,,,,,,,
Monroe,Chili 29,Governor,,Andrew M. Cuomo,DEM,86,,,,,,,
Monroe,Chili 30,Governor,,Andrew M. Cuomo,DEM,80,,,,,,,
Monroe,Chili 31,Governor,,Andrew M. Cuomo,DEM,153,,,,,,,
Monroe,Chili 32,Governor,,Andrew M. Cuomo,DEM,141,,,,,,,
Monroe,Clarkson 1,Governor,,Andrew M. Cuomo,DEM,129,,,,,,,
Monroe,Clarkson 2,Governor,,Andrew M. Cuomo,DEM,18,,,,,,,
Monroe,Clarkson 3,Governor,,Andrew M. Cuomo,DEM,147,,,,,,,
Monroe,Clarkson 4,Governor,,Andrew M. Cuomo,DEM,120,,,,,,,
Monroe,Clarkson 5,Governor,,Andrew M. Cuomo,DEM,224,,,,,,,
Monroe,Clarkson 6,Governor,,Andrew M. Cuomo,DEM,107,,,,,,,
Monroe,East Rochester 1,Governor,,Andrew M. Cuomo,DEM,144,,,,,,,
Monroe,East Rochester 2,Governor,,Andrew M. Cuomo,DEM,127,,,,,,,
Monroe,East Rochester 3,Governor,,Andrew M. Cuomo,DEM,124,,,,,,,
Monroe,East Rochester 4,Governor,,Andrew M. Cuomo,DEM,137,,,,,,,
Monroe,East Rochester 5,Governor,,Andrew M. Cuomo,DEM,122,,,,,,,
Monroe,East Rochester 6,Governor,,Andrew M. Cuomo,DEM,187,,,,,,,
Monroe,East Rochester 7,Governor,,Andrew M. Cuomo,DEM,119,,,,,,,
Monroe,Gates 1,Governor,,Andrew M. Cuomo,DEM,108,,,,,,,
Monroe,Gates 2,Governor,,Andrew M. Cuomo,DEM,123,,,,,,,
Monroe,Gates 3,Governor,,Andrew M. Cuomo,DEM,137,,,,,,,
Monroe,Gates 4,Governor,,Andrew M. Cuomo,DEM,132,,,,,,,
Monroe,Gates 5,Governor,,Andrew M. Cuomo,DEM,175,,,,,,,
Monroe,Gates 6,Governor,,Andrew M. Cuomo,DEM,158,,,,,,,
Monroe,Gates 7,Governor,,Andrew M. Cuomo,DEM,226,,,,,,,
Monroe,Gates 8,Governor,,Andrew M. Cuomo,DEM,99,,,,,,,
Monroe,Gates 9,Governor,,Andrew M. Cuomo,DEM,200,,,,,,,
Monroe,Gates 10,Governor,,Andrew M. Cuomo,DEM,98,,,,,,,
Monroe,Gates 11,Governor,,Andrew M. Cuomo,DEM,98,,,,,,,
Monroe,Gates 12,Governor,,Andrew M. Cuomo,DEM,98,,,,,,,
Monroe,Gates 13,Governor,,Andrew M. Cuomo,DEM,138,,,,,,,
Monroe,Gates 14,Governor,,Andrew M. Cuomo,DEM,108,,,,,,,
Monroe,Gates 15,Governor,,Andrew M. Cuomo,DEM,226,,,,,,,
Monroe,Gates 16,Governor,,Andrew M. Cuomo,DEM,131,,,,,,,
Monroe,Gates 17,Governor,,Andrew M. Cuomo,DEM,133,,,,,,,
Monroe,Gates 18,Governor,,Andrew M. Cuomo,DEM,123,,,,,,,
Monroe,Gates 19,Governor,,Andrew M. Cuomo,DEM,122,,,,,,,
Monroe,Gates 20,Governor,,Andrew M. Cuomo,DEM,125,,,,,,,
Monroe,Gates 21,Governor,,Andrew M. Cuomo,DEM,116,,,,,,,
Monroe,Gates 22,Governor,,Andrew M. Cuomo,DEM,93,,,,,,,
Monroe,Gates 23,Governor,,Andrew M. Cuomo,DEM,128,,,,,,,
Monroe,Gates 24,Governor,,Andrew M. Cuomo,DEM,304,,,,,,,
Monroe,Gates 25,Governor,,Andrew M. Cuomo,DEM,100,,,,,,,
Monroe,Gates 26,Governor,,Andrew M. Cuomo,DEM,124,,,,,,,
Monroe,Gates 27,Governor,,Andrew M. Cuomo,DEM,191,,,,,,,
Monroe,Gates 28,Governor,,Andrew M. Cuomo,DEM,100,,,,,,,
Monroe,Gates 29,Governor,,Andrew M. Cuomo,DEM,139,,,,,,,
Monroe,Gates 30,Governor,,Andrew M. Cuomo,DEM,85,,,,,,,
Monroe,Gates 31,Governor,,Andrew M. Cuomo,DEM,108,,,,,,,
Monroe,Gates 32,Governor,,Andrew M. Cuomo,DEM,131,,,,,,,
Monroe,Gates 33,Governor,,Andrew M. Cuomo,DEM,79,,,,,,,
Monroe,Gates 34,Governor,,Andrew M. Cuomo,DEM,115,,,,,,,
Monroe,Gates 35,Governor,,Andrew M. Cuomo,DEM,89,,,,,,,
Monroe,Greece 1,Governor,,Andrew M. Cuomo,DEM,102,,,,,,,
Monroe,Greece 2,Governor,,Andrew M. Cuomo,DEM,112,,,,,,,
Monroe,Greece 3,Governor,,Andrew M. Cuomo,DEM,95,,,,,,,
Monroe,Greece 4,Governor,,Andrew M. Cuomo,DEM,98,,,,,,,
Monroe,Greece 5,Governor,,Andrew M. Cuomo,DEM,114,,,,,,,
Monroe,Greece 6,Governor,,Andrew M. Cuomo,DEM,96,,,,,,,
Monroe,Greece 7,Governor,,Andrew M. Cuomo,DEM,122,,,,,,,
Monroe,Greece 8,Governor,,Andrew M. Cuomo,DEM,105,,,,,,,
Monroe,Greece 9,Governor,,Andrew M. Cuomo,DEM,119,,,,,,,
Monroe,Greece 10,Governor,,Andrew M. Cuomo,DEM,112,,,,,,,
Monroe,Greece 11,Governor,,Andrew M. Cuomo,DEM,57,,,,,,,
Monroe,Greece 12,Governor,,Andrew M. Cuomo,DEM,77,,,,,,,
Monroe,Greece 13,Governor,,Andrew M. Cuomo,DEM,125,,,,,,,
Monroe,Greece 14,Governor,,Andrew M. Cuomo,DEM,88,,,,,,,
Monroe,Greece 15,Governor,,Andrew M. Cuomo,DEM,102,,,,,,,
Monroe,Greece 16,Governor,,Andrew M. Cuomo,DEM,66,,,,,,,
Monroe,Greece 17,Governor,,Andrew M. Cuomo,DEM,150,,,,,,,
Monroe,Greece 18,Governor,,Andrew M. Cuomo,DEM,125,,,,,,,
Monroe,Greece 19,Governor,,Andrew M. Cuomo,DEM,94,,,,,,,
Monroe,Greece 20,Governor,,Andrew M. Cuomo,DEM,103,,,,,,,
Monroe,Greece 21,Governor,,Andrew M. Cuomo,DEM,77,,,,,,,
Monroe,Greece 22,Governor,,Andrew M. Cuomo,DEM,86,,,,,,,
Monroe,Greece 23,Governor,,Andrew M. Cuomo,DEM,190,,,,,,,
Monroe,Greece 24,Governor,,Andrew M. Cuomo,DEM,145,,,,,,,
Monroe,Greece 25,Governor,,Andrew M. Cuomo,DEM,127,,,,,,,
Monroe,Greece 26,Governor,,Andrew M. Cuomo,DEM,99,,,,,,,
Monroe,Greece 27,Governor,,Andrew M. Cuomo,DEM,221,,,,,,,
Monroe,Greece 28,Governor,,Andrew M. Cuomo,DEM,119,,,,,,,
Monroe,Greece 29,Governor,,Andrew M. Cuomo,DEM,137,,,,,,,
Monroe,Greece 30,Governor,,Andrew M. Cuomo,DEM,81,,,,,,,
Monroe,Greece 31,Governor,,Andrew M. Cuomo,DEM,99,,,,,,,
Monroe,Greece 32,Governor,,Andrew M. Cuomo,DEM,117,,,,,,,
Monroe,Greece 33,Governor,,Andrew M. Cuomo,DEM,117,,,,,,,
Monroe,Greece 34,Governor,,Andrew M. Cuomo,DEM,116,,,,,,,
Monroe,Greece 35,Governor,,Andrew M. Cuomo,DEM,112,,,,,,,
Monroe,Greece 36,Governor,,Andrew M. Cuomo,DEM,190,,,,,,,
Monroe,Greece 37,Governor,,Andrew M. Cuomo,DEM,92,,,,,,,
Monroe,Greece 38,Governor,,Andrew M. Cuomo,DEM,195,,,,,,,
Monroe,Greece 39,Governor,,Andrew M. Cuomo,DEM,90,,,,,,,
Monroe,Greece 40,Governor,,Andrew M. Cuomo,DEM,110,,,,,,,
Monroe,Greece 41,Governor,,Andrew M. Cuomo,DEM,126,,,,,,,
Monroe,Greece 42,Governor,,Andrew M. Cuomo,DEM,119,,,,,,,
Monroe,Greece 43,Governor,,Andrew M. Cuomo,DEM,111,,,,,,,
Monroe,Greece 44,Governor,,Andrew M. Cuomo,DEM,160,,,,,,,
Monroe,Greece 45,Governor,,Andrew M. Cuomo,DEM,148,,,,,,,
Monroe,Greece 46,Governor,,Andrew M. Cuomo,DEM,109,,,,,,,
Monroe,Greece 47,Governor,,Andrew M. Cuomo,DEM,121,,,,,,,
Monroe,Greece 48,Governor,,Andrew M. Cuomo,DEM,89,,,,,,,
Monroe,Greece 49,Governor,,Andrew M. Cuomo,DEM,84,,,,,,,
Monroe,Greece 50,Governor,,Andrew M. Cuomo,DEM,123,,,,,,,
Monroe,Greece 51,Governor,,Andrew M. Cuomo,DEM,72,,,,,,,
Monroe,Greece 52,Governor,,Andrew M. Cuomo,DEM,150,,,,,,,
Monroe,Greece 53,Governor,,Andrew M. Cuomo,DEM,146,,,,,,,
Monroe,Greece 54,Governor,,Andrew M. Cuomo,DEM,117,,,,,,,
Monroe,Greece 55,Governor,,Andrew M. Cuomo,DEM,80,,,,,,,
Monroe,Greece 56,Governor,,Andrew M. Cuomo,DEM,136,,,,,,,
Monroe,Greece 57,Governor,,Andrew M. Cuomo,DEM,106,,,,,,,
Monroe,Greece 58,Governor,,Andrew M. Cuomo,DEM,165,,,,,,,
Monroe,Greece 59,Governor,,Andrew M. Cuomo,DEM,145,,,,,,,
Monroe,Greece 60,Governor,,Andrew M. Cuomo,DEM,113,,,,,,,
Monroe,Greece 61,Governor,,Andrew M. Cuomo,DEM,148,,,,,,,
Monroe,Greece 62,Governor,,Andrew M. Cuomo,DEM,190,,,,,,,
Monroe,Greece 63,Governor,,Andrew M. Cuomo,DEM,142,,,,,,,
Monroe,Greece 64,Governor,,Andrew M. Cuomo,DEM,110,,,,,,,
Monroe,Greece 65,Governor,,Andrew M. Cuomo,DEM,144,,,,,,,
Monroe,Greece 66,Governor,,Andrew M. Cuomo,DEM,81,,,,,,,
Monroe,Greece 67,Governor,,Andrew M. Cuomo,DEM,84,,,,,,,
Monroe,Greece 68,Governor,,Andrew M. Cuomo,DEM,123,,,,,,,
Monroe,Greece 69,Governor,,Andrew M. Cuomo,DEM,68,,,,,,,
Monroe,Greece 70,Governor,,Andrew M. Cuomo,DEM,282,,,,,,,
Monroe,Greece 71,Governor,,Andrew M. Cuomo,DEM,154,,,,,,,
Monroe,Greece 72,Governor,,Andrew M. Cuomo,DEM,186,,,,,,,
Monroe,Greece 73,Governor,,Andrew M. Cuomo,DEM,76,,,,,,,
Monroe,Greece 74,Governor,,Andrew M. Cuomo,DEM,154,,,,,,,
Monroe,Greece 75,Governor,,Andrew M. Cuomo,DEM,112,,,,,,,
Monroe,Greece 76,Governor,,Andrew M. Cuomo,DEM,75,,,,,,,
Monroe,Greece 77,Governor,,Andrew M. Cuomo,DEM,183,,,,,,,
Monroe,Greece 78,Governor,,Andrew M. Cuomo,DEM,81,,,,,,,
Monroe,Greece 79,Governor,,Andrew M. Cuomo,DEM,215,,,,,,,
Monroe,Greece 80,Governor,,Andrew M. Cuomo,DEM,158,,,,,,,
Monroe,Greece 81,Governor,,Andrew M. Cuomo,DEM,88,,,,,,,
Monroe,Greece 82,Governor,,Andrew M. Cuomo,DEM,181,,,,,,,
Monroe,Greece 83,Governor,,Andrew M. Cuomo,DEM,86,,,,,,,
Monroe,Greece 84,Governor,,Andrew M. Cuomo,DEM,148,,,,,,,
Monroe,Greece 85,Governor,,Andrew M. Cuomo,DEM,158,,,,,,,
Monroe,Greece 86,Governor,,Andrew M. Cuomo,DEM,139,,,,,,,
Monroe,Greece 87,Governor,,Andrew M. Cuomo,DEM,135,,,,,,,
Monroe,Greece 88,Governor,,Andrew M. Cuomo,DEM,164,,,,,,,
