assembly_district,precinct,county,party,office,district,candidate,votes
67,64,New York,Democratic,President,,Absentee/Military,11
67,64,New York,Democratic,President,,Federal,7
67,64,New York,Democratic,President,,Affidavit,8
67,64,New York,Democratic,President,,Bernie Sanders,96
67,64,New York,Democratic,President,,Hillary Clinton,196
67,65,New York,Democratic,President,,Emergency,0
67,65,New York,Democratic,President,,Absentee/Military,6
67,65,New York,Democratic,President,,Federal,3
67,65,New York,Democratic,President,,Affidavit,8
67,65,New York,Democratic,President,,Bernie Sanders,66
67,65,New York,Democratic,President,,Hillary Clinton,240
67,66,New York,Democratic,President,,Emergency,0
67,66,New York,Democratic,President,,Absentee/Military,20
67,66,New York,Democratic,President,,Federal,6
67,66,New York,Democratic,President,,Affidavit,16
67,66,New York,Democratic,President,,Bernie Sanders,89
67,66,New York,Democratic,President,,Hillary Clinton,256
67,67,New York,Democratic,President,,Emergency,0
67,67,New York,Democratic,President,,Absentee/Military,14
67,67,New York,Democratic,President,,Federal,10
67,67,New York,Democratic,President,,Affidavit,14
67,67,New York,Democratic,President,,Bernie Sanders,114
67,67,New York,Democratic,President,,Hillary Clinton,308
67,68,New York,Democratic,President,,Emergency,0
67,68,New York,Democratic,President,,Absentee/Military,4
67,68,New York,Democratic,President,,Federal,4
67,68,New York,Democratic,President,,Affidavit,16
67,68,New York,Democratic,President,,Bernie Sanders,99
67,68,New York,Democratic,President,,Hillary Clinton,257
67,69,New York,Democratic,President,,Emergency,0
67,69,New York,Democratic,President,,Absentee/Military,12
67,69,New York,Democratic,President,,Federal,7
67,69,New York,Democratic,President,,Affidavit,4
67,69,New York,Democratic,President,,Bernie Sanders,161
67,69,New York,Democratic,President,,Hillary Clinton,339
67,70,New York,Democratic,President,,Emergency,0
67,70,New York,Democratic,President,,Absentee/Military,5
67,70,New York,Democratic,President,,Federal,7
67,70,New York,Democratic,President,,Affidavit,6
67,70,New York,Democratic,President,,Bernie Sanders,74
67,70,New York,Democratic,President,,Hillary Clinton,162
67,71,New York,Democratic,President,,Emergency,0
67,71,New York,Democratic,President,,Absentee/Military,7
67,71,New York,Democratic,President,,Federal,7
67,71,New York,Democratic,President,,Affidavit,9
67,71,New York,Democratic,President,,Bernie Sanders,48
67,71,New York,Democratic,President,,Hillary Clinton,228
67,72,New York,Democratic,President,,Emergency,0
67,72,New York,Democratic,President,,Absentee/Military,13
67,72,New York,Democratic,President,,Federal,7
67,72,New York,Democratic,President,,Affidavit,5
67,72,New York,Democratic,President,,Bernie Sanders,95
67,72,New York,Democratic,President,,Hillary Clinton,344
67,73,New York,Democratic,President,,Emergency,0
67,73,New York,Democratic,President,,Absentee/Military,25
67,73,New York,Democratic,President,,Federal,6
67,73,New York,Democratic,President,,Affidavit,6
67,73,New York,Democratic,President,,Bernie Sanders,106
67,73,New York,Democratic,President,,Hillary Clinton,193
67,74,New York,Democratic,President,,Emergency,0
67,74,New York,Democratic,President,,Absentee/Military,13
67,74,New York,Democratic,President,,Federal,3
67,74,New York,Democratic,President,,Affidavit,5
67,74,New York,Democratic,President,,Bernie Sanders,87
67,74,New York,Democratic,President,,Hillary Clinton,325
67,75,New York,Democratic,President,,Emergency,0
67,75,New York,Democratic,President,,Absentee/Military,11
67,75,New York,Democratic,President,,Federal,5
67,75,New York,Democratic,President,,Affidavit,7
67,75,New York,Democratic,President,,Bernie Sanders,81
67,75,New York,Democratic,President,,Hillary Clinton,255
67,76,New York,Democratic,President,,Emergency,0
67,76,New York,Democratic,President,,Absentee/Military,15
67,76,New York,Democratic,President,,Federal,10
67,76,New York,Democratic,President,,Affidavit,13
67,76,New York,Democratic,President,,Bernie Sanders,92
67,76,New York,Democratic,President,,Hillary Clinton,282
67,77,New York,Democratic,President,,Emergency,0
67,77,New York,Democratic,President,,Absentee/Military,10
67,77,New York,Democratic,President,,Federal,4
67,77,New York,Democratic,President,,Affidavit,14
67,77,New York,Democratic,President,,Bernie Sanders,94
67,77,New York,Democratic,President,,Hillary Clinton,273
67,78,New York,Democratic,President,,Emergency,0
67,78,New York,Democratic,President,,Absentee/Military,10
67,78,New York,Democratic,President,,Federal,10
67,78,New York,Democratic,President,,Affidavit,5
67,78,New York,Democratic,President,,Bernie Sanders,99
67,78,New York,Democratic,President,,Hillary Clinton,268
67,79,New York,Democratic,President,,Emergency,0
67,79,New York,Democratic,President,,Absentee/Military,6
67,79,New York,Democratic,President,,Federal,5
67,79,New York,Democratic,President,,Affidavit,2
67,79,New York,Democratic,President,,Bernie Sanders,55
67,79,New York,Democratic,President,,Hillary Clinton,222
67,80,New York,Democratic,President,,Emergency,0
67,80,New York,Democratic,President,,Absentee/Military,13
67,80,New York,Democratic,President,,Federal,5
67,80,New York,Democratic,President,,Affidavit,9
67,80,New York,Democratic,President,,Bernie Sanders,108
67,80,New York,Democratic,President,,Hillary Clinton,348
67,81,New York,Democratic,President,,Emergency,0
67,81,New York,Democratic,President,,Absentee/Military,10
67,81,New York,Democratic,President,,Federal,3
67,81,New York,Democratic,President,,Affidavit,6
67,81,New York,Democratic,President,,Bernie Sanders,65
67,81,New York,Democratic,President,,Hillary Clinton,251
67,82,New York,Democratic,President,,Emergency,0
67,82,New York,Democratic,President,,Absentee/Military,9
67,82,New York,Democratic,President,,Federal,2
67,82,New York,Democratic,President,,Affidavit,10
67,82,New York,Democratic,President,,Bernie Sanders,91
67,82,New York,Democratic,President,,Hillary Clinton,253
67,83,New York,Democratic,President,,Emergency,0
67,83,New York,Democratic,President,,Absentee/Military,19
67,83,New York,Democratic,President,,Federal,6
67,83,New York,Democratic,President,,Affidavit,12
67,83,New York,Democratic,President,,Bernie Sanders,133
67,83,New York,Democratic,President,,Hillary Clinton,307
67,84,New York,Democratic,President,,Emergency,0
67,84,New York,Democratic,President,,Absentee/Military,8
67,84,New York,Democratic,President,,Federal,4
67,84,New York,Democratic,President,,Affidavit,4
67,84,New York,Democratic,President,,Bernie Sanders,66
67,84,New York,Democratic,President,,Hillary Clinton,188
67,85,New York,Democratic,President,,Emergency,0
67,85,New York,Democratic,President,,Absentee/Military,20
67,85,New York,Democratic,President,,Federal,1
67,85,New York,Democratic,President,,Affidavit,8
67,85,New York,Democratic,President,,Bernie Sanders,117
67,85,New York,Democratic,President,,Hillary Clinton,307
67,86,New York,Democratic,President,,Emergency,0
67,86,New York,Democratic,President,,Absentee/Military,17
67,86,New York,Democratic,President,,Federal,12
67,86,New York,Democratic,President,,Affidavit,13
67,86,New York,Democratic,President,,Bernie Sanders,152
67,86,New York,Democratic,President,,Hillary Clinton,332
67,87,New York,Democratic,President,,Emergency,0
67,87,New York,Democratic,President,,Absentee/Military,15
67,87,New York,Democratic,President,,Federal,2
67,87,New York,Democratic,President,,Affidavit,21
67,87,New York,Democratic,President,,Bernie Sanders,116
67,87,New York,Democratic,President,,Hillary Clinton,273
67,88,New York,Democratic,President,,Emergency,0
67,88,New York,Democratic,President,,Absentee/Military,19
67,88,New York,Democratic,President,,Federal,6
67,88,New York,Democratic,President,,Affidavit,13
67,88,New York,Democratic,President,,Bernie Sanders,117
67,88,New York,Democratic,President,,Hillary Clinton,350
67,89,New York,Democratic,President,,Emergency,0
67,89,New York,Democratic,President,,Absentee/Military,23
67,89,New York,Democratic,President,,Federal,4
67,89,New York,Democratic,President,,Affidavit,7
67,89,New York,Democratic,President,,Bernie Sanders,117
67,89,New York,Democratic,President,,Hillary Clinton,338
67,90,New York,Democratic,President,,Emergency,0
67,90,New York,Democratic,President,,Absentee/Military,12
67,90,New York,Democratic,President,,Federal,4
67,90,New York,Democratic,President,,Affidavit,6
67,90,New York,Democratic,President,,Bernie Sanders,87
67,90,New York,Democratic,President,,Hillary Clinton,255
67,91,New York,Democratic,President,,Emergency,0
67,91,New York,Democratic,President,,Absentee/Military,9
67,91,New York,Democratic,President,,Federal,11
67,91,New York,Democratic,President,,Affidavit,3
67,91,New York,Democratic,President,,Bernie Sanders,89
67,91,New York,Democratic,President,,Hillary Clinton,272
67,92,New York,Democratic,President,,Emergency,0
67,92,New York,Democratic,President,,Absentee/Military,6
67,92,New York,Democratic,President,,Federal,5
67,92,New York,Democratic,President,,Affidavit,6
67,92,New York,Democratic,President,,Bernie Sanders,106
67,92,New York,Democratic,President,,Hillary Clinton,298
67,93,New York,Democratic,President,,Emergency,0
67,93,New York,Democratic,President,,Absentee/Military,12
67,93,New York,Democratic,President,,Federal,6
67,93,New York,Democratic,President,,Affidavit,8
67,93,New York,Democratic,President,,Bernie Sanders,81
67,93,New York,Democratic,President,,Hillary Clinton,221
67,94,New York,Democratic,President,,Emergency,0
67,94,New York,Democratic,President,,Absentee/Military,12
67,94,New York,Democratic,President,,Federal,8
67,94,New York,Democratic,President,,Affidavit,6
67,94,New York,Democratic,President,,Bernie Sanders,83
67,94,New York,Democratic,President,,Hillary Clinton,296
67,95,New York,Democratic,President,,Emergency,0
67,95,New York,Democratic,President,,Absentee/Military,16
67,95,New York,Democratic,President,,Federal,4
67,95,New York,Democratic,President,,Affidavit,4
67,95,New York,Democratic,President,,Bernie Sanders,81
67,95,New York,Democratic,President,,Hillary Clinton,235
67,96,New York,Democratic,President,,Emergency,0
67,96,New York,Democratic,President,,Absentee/Military,8
67,96,New York,Democratic,President,,Federal,5
67,96,New York,Democratic,President,,Affidavit,0
67,96,New York,Democratic,President,,Bernie Sanders,68
67,96,New York,Democratic,President,,Hillary Clinton,214
67,97,New York,Democratic,President,,Emergency,0
67,97,New York,Democratic,President,,Absentee/Military,15
67,97,New York,Democratic,President,,Federal,3
67,97,New York,Democratic,President,,Affidavit,3
67,97,New York,Democratic,President,,Bernie Sanders,81
67,97,New York,Democratic,President,,Hillary Clinton,184
67,98,New York,Democratic,President,,Emergency,0
67,98,New York,Democratic,President,,Absentee/Military,18
67,98,New York,Democratic,President,,Federal,5
67,98,New York,Democratic,President,,Affidavit,5
67,98,New York,Democratic,President,,Bernie Sanders,91
67,98,New York,Democratic,President,,Hillary Clinton,252
67,99,New York,Democratic,President,,Emergency,0
67,99,New York,Democratic,President,,Absentee/Military,11
67,99,New York,Democratic,President,,Federal,5
67,99,New York,Democratic,President,,Affidavit,3
67,99,New York,Democratic,President,,Bernie Sanders,66
67,99,New York,Democratic,President,,Hillary Clinton,228
67,100,New York,Democratic,President,,Emergency,0
67,100,New York,Democratic,President,,Absentee/Military,0
67,100,New York,Democratic,President,,Federal,0
67,100,New York,Democratic,President,,Affidavit,0
67,100,New York,Democratic,President,,Bernie Sanders,0
67,100,New York,Democratic,President,,Hillary Clinton,1
67,101,New York,Democratic,President,,Emergency,0
67,101,New York,Democratic,President,,Absentee/Military,0
67,101,New York,Democratic,President,,Federal,0
67,101,New York,Democratic,President,,Affidavit,4
67,101,New York,Democratic,President,,Bernie Sanders,2
67,101,New York,Democratic,President,,Hillary Clinton,9
67,102,New York,Democratic,President,,Emergency,0
67,102,New York,Democratic,President,,Absentee/Military,0
67,102,New York,Democratic,President,,Federal,0
67,102,New York,Democratic,President,,Affidavit,0
67,103,New York,Democratic,President,,Emergency,0
67,103,New York,Democratic,President,,Absentee/Military,0
67,103,New York,Democratic,President,,Federal,0
67,103,New York,Democratic,President,,Affidavit,0
67,104,New York,Democratic,President,,Emergency,0
67,104,New York,Democratic,President,,Absentee/Military,0
67,104,New York,Democratic,President,,Federal,0
67,104,New York,Democratic,President,,Affidavit,0
68,1,New York,Democratic,President,,Emergency,0
68,1,New York,Democratic,President,,Absentee/Military,4
68,1,New York,Democratic,President,,Federal,1
68,1,New York,Democratic,President,,Affidavit,10
68,1,New York,Democratic,President,,Bernie Sanders,71
68,1,New York,Democratic,President,,Hillary Clinton,164
68,2,New York,Democratic,President,,Emergency,0
68,2,New York,Democratic,President,,Absentee/Military,2
68,2,New York,Democratic,President,,Federal,0
68,2,New York,Democratic,President,,Affidavit,5
68,2,New York,Democratic,President,,Bernie Sanders,89
68,2,New York,Democratic,President,,Hillary Clinton,156
68,3,New York,Democratic,President,,Emergency,0
68,3,New York,Democratic,President,,Absentee/Military,7
68,3,New York,Democratic,President,,Federal,3
68,3,New York,Democratic,President,,Affidavit,10
68,3,New York,Democratic,President,,Bernie Sanders,81
68,3,New York,Democratic,President,,Hillary Clinton,136
68,4,New York,Democratic,President,,Emergency,0
68,4,New York,Democratic,President,,Absentee/Military,10
68,4,New York,Democratic,President,,Federal,5
68,4,New York,Democratic,President,,Affidavit,16
68,4,New York,Democratic,President,,Bernie Sanders,134
68,4,New York,Democratic,President,,Hillary Clinton,273
68,5,New York,Democratic,President,,Emergency,0
68,5,New York,Democratic,President,,Absentee/Military,4
68,5,New York,Democratic,President,,Federal,5
68,5,New York,Democratic,President,,Affidavit,9
68,5,New York,Democratic,President,,Bernie Sanders,46
68,5,New York,Democratic,President,,Hillary Clinton,137
68,6,New York,Democratic,President,,Emergency,0
68,6,New York,Democratic,President,,Absentee/Military,12
68,6,New York,Democratic,President,,Federal,1
68,6,New York,Democratic,President,,Affidavit,6
68,6,New York,Democratic,President,,Bernie Sanders,47
68,6,New York,Democratic,President,,Hillary Clinton,100
68,7,New York,Democratic,President,,Emergency,0
68,7,New York,Democratic,President,,Absentee/Military,2
68,7,New York,Democratic,President,,Federal,0
68,7,New York,Democratic,President,,Affidavit,4
68,7,New York,Democratic,President,,Bernie Sanders,40
68,7,New York,Democratic,President,,Hillary Clinton,88
68,8,New York,Democratic,President,,Emergency,0
68,8,New York,Democratic,President,,Absentee/Military,4
68,8,New York,Democratic,President,,Federal,4
68,8,New York,Democratic,President,,Affidavit,4
68,8,New York,Democratic,President,,Bernie Sanders,70
68,8,New York,Democratic,President,,Hillary Clinton,176
68,9,New York,Democratic,President,,Emergency,0
68,9,New York,Democratic,President,,Absentee/Military,5
68,9,New York,Democratic,President,,Federal,4
68,9,New York,Democratic,President,,Affidavit,3
68,9,New York,Democratic,President,,Bernie Sanders,45
68,9,New York,Democratic,President,,Hillary Clinton,166
68,10,New York,Democratic,President,,Emergency,0
68,10,New York,Democratic,President,,Absentee/Military,6
68,10,New York,Democratic,President,,Federal,12
68,10,New York,Democratic,President,,Affidavit,1
68,10,New York,Democratic,President,,Bernie Sanders,35
68,10,New York,Democratic,President,,Hillary Clinton,146
68,11,New York,Democratic,President,,Emergency,0
68,11,New York,Democratic,President,,Absentee/Military,9
68,11,New York,Democratic,President,,Federal,8
68,11,New York,Democratic,President,,Affidavit,3
68,11,New York,Democratic,President,,Bernie Sanders,98
68,11,New York,Democratic,President,,Hillary Clinton,201
68,12,New York,Democratic,President,,Emergency,0
68,12,New York,Democratic,President,,Absentee/Military,4
68,12,New York,Democratic,President,,Federal,5
68,12,New York,Democratic,President,,Affidavit,8
68,12,New York,Democratic,President,,Bernie Sanders,85
68,12,New York,Democratic,President,,Hillary Clinton,106
68,13,New York,Democratic,President,,Emergency,0
68,13,New York,Democratic,President,,Absentee/Military,0
68,13,New York,Democratic,President,,Federal,0
68,13,New York,Democratic,President,,Affidavit,4
68,13,New York,Democratic,President,,Bernie Sanders,28
68,13,New York,Democratic,President,,Hillary Clinton,62
68,14,New York,Democratic,President,,Emergency,0
68,14,New York,Democratic,President,,Absentee/Military,6
68,14,New York,Democratic,President,,Federal,1
68,14,New York,Democratic,President,,Affidavit,4
68,14,New York,Democratic,President,,Bernie Sanders,91
68,14,New York,Democratic,President,,Hillary Clinton,109
68,15,New York,Democratic,President,,Emergency,0
68,15,New York,Democratic,President,,Absentee/Military,4
68,15,New York,Democratic,President,,Federal,3
68,15,New York,Democratic,President,,Affidavit,18
68,15,New York,Democratic,President,,Bernie Sanders,89
68,15,New York,Democratic,President,,Hillary Clinton,212
68,16,New York,Democratic,President,,Emergency,0
68,16,New York,Democratic,President,,Absentee/Military,3
68,16,New York,Democratic,President,,Federal,0
68,16,New York,Democratic,President,,Affidavit,1
68,16,New York,Democratic,President,,Bernie Sanders,44
68,16,New York,Democratic,President,,Hillary Clinton,83
68,17,New York,Democratic,President,,Emergency,0
68,17,New York,Democratic,President,,Absentee/Military,1
68,17,New York,Democratic,President,,Federal,1
68,17,New York,Democratic,President,,Affidavit,5
68,17,New York,Democratic,President,,Bernie Sanders,50
68,17,New York,Democratic,President,,Hillary Clinton,93
68,18,New York,Democratic,President,,Emergency,0
68,18,New York,Democratic,President,,Absentee/Military,3
68,18,New York,Democratic,President,,Federal,1
68,18,New York,Democratic,President,,Affidavit,7
68,18,New York,Democratic,President,,Bernie Sanders,68
68,18,New York,Democratic,President,,Hillary Clinton,104
68,19,New York,Democratic,President,,Emergency,0
68,19,New York,Democratic,President,,Absentee/Military,6
68,19,New York,Democratic,President,,Federal,0
68,19,New York,Democratic,President,,Affidavit,18
68,19,New York,Democratic,President,,Bernie Sanders,99
68,19,New York,Democratic,President,,Hillary Clinton,158
68,20,New York,Democratic,President,,Emergency,0
68,20,New York,Democratic,President,,Absentee/Military,1
68,20,New York,Democratic,President,,Federal,0
68,20,New York,Democratic,President,,Affidavit,3
68,20,New York,Democratic,President,,Bernie Sanders,42
68,20,New York,Democratic,President,,Hillary Clinton,40
68,21,New York,Democratic,President,,Emergency,0
68,21,New York,Democratic,President,,Absentee/Military,3
68,21,New York,Democratic,President,,Federal,0
68,21,New York,Democratic,President,,Affidavit,9
68,21,New York,Democratic,President,,Bernie Sanders,64
68,21,New York,Democratic,President,,Hillary Clinton,151
68,22,New York,Democratic,President,,Emergency,0
68,22,New York,Democratic,President,,Absentee/Military,1
68,22,New York,Democratic,President,,Federal,0
68,22,New York,Democratic,President,,Affidavit,5
68,22,New York,Democratic,President,,Bernie Sanders,79
68,22,New York,Democratic,President,,Hillary Clinton,101
68,23,New York,Democratic,President,,Emergency,0
68,23,New York,Democratic,President,,Absentee/Military,7
68,23,New York,Democratic,President,,Federal,3
68,23,New York,Democratic,President,,Affidavit,7
68,23,New York,Democratic,President,,Bernie Sanders,120
68,23,New York,Democratic,President,,Hillary Clinton,192
68,24,New York,Democratic,President,,Emergency,0
68,24,New York,Democratic,President,,Absentee/Military,4
68,24,New York,Democratic,President,,Federal,1
68,24,New York,Democratic,President,,Affidavit,5
68,24,New York,Democratic,President,,Bernie Sanders,60
68,24,New York,Democratic,President,,Hillary Clinton,82
68,25,New York,Democratic,President,,Emergency,0
68,25,New York,Democratic,President,,Absentee/Military,2
68,25,New York,Democratic,President,,Federal,1
68,25,New York,Democratic,President,,Affidavit,1
68,25,New York,Democratic,President,,Bernie Sanders,46
68,25,New York,Democratic,President,,Hillary Clinton,110
68,26,New York,Democratic,President,,Emergency,0
68,26,New York,Democratic,President,,Absentee/Military,4
68,26,New York,Democratic,President,,Federal,0
68,26,New York,Democratic,President,,Affidavit,2
68,26,New York,Democratic,President,,Bernie Sanders,50
68,26,New York,Democratic,President,,Hillary Clinton,146
68,27,New York,Democratic,President,,Emergency,0
68,27,New York,Democratic,President,,Absentee/Military,7
68,27,New York,Democratic,President,,Federal,1
68,27,New York,Democratic,President,,Affidavit,4
68,27,New York,Democratic,President,,Bernie Sanders,54
68,27,New York,Democratic,President,,Hillary Clinton,141
68,28,New York,Democratic,President,,Emergency,0
68,28,New York,Democratic,President,,Absentee/Military,1
68,28,New York,Democratic,President,,Federal,0
68,28,New York,Democratic,President,,Affidavit,6
68,28,New York,Democratic,President,,Bernie Sanders,40
68,28,New York,Democratic,President,,Hillary Clinton,127
68,29,New York,Democratic,President,,Emergency,0
68,29,New York,Democratic,President,,Absentee/Military,0
68,29,New York,Democratic,President,,Federal,0
68,29,New York,Democratic,President,,Affidavit,1
68,29,New York,Democratic,President,,Bernie Sanders,18
68,29,New York,Democratic,President,,Hillary Clinton,51
68,30,New York,Democratic,President,,Emergency,0
68,30,New York,Democratic,President,,Absentee/Military,4
68,30,New York,Democratic,President,,Federal,0
68,30,New York,Democratic,President,,Affidavit,7
68,30,New York,Democratic,President,,Bernie Sanders,76
68,30,New York,Democratic,President,,Hillary Clinton,105
68,31,New York,Democratic,President,,Emergency,0
68,31,New York,Democratic,President,,Absentee/Military,7
68,31,New York,Democratic,President,,Federal,0
68,31,New York,Democratic,President,,Affidavit,10
68,31,New York,Democratic,President,,Bernie Sanders,109
68,31,New York,Democratic,President,,Hillary Clinton,149
68,32,New York,Democratic,President,,Emergency,0
68,32,New York,Democratic,President,,Absentee/Military,3
68,32,New York,Democratic,President,,Federal,0
68,32,New York,Democratic,President,,Affidavit,10
68,32,New York,Democratic,President,,Bernie Sanders,77
68,32,New York,Democratic,President,,Hillary Clinton,168
68,33,New York,Democratic,President,,Emergency,0
68,33,New York,Democratic,President,,Absentee/Military,17
68,33,New York,Democratic,President,,Federal,0
68,33,New York,Democratic,President,,Affidavit,6
68,33,New York,Democratic,President,,Bernie Sanders,145
68,33,New York,Democratic,President,,Hillary Clinton,166
68,34,New York,Democratic,President,,Emergency,0
68,34,New York,Democratic,President,,Absentee/Military,6
68,34,New York,Democratic,President,,Federal,1
68,34,New York,Democratic,President,,Affidavit,15
68,34,New York,Democratic,President,,Bernie Sanders,115
68,34,New York,Democratic,President,,Hillary Clinton,154
68,35,New York,Democratic,President,,Emergency,0
68,35,New York,Democratic,President,,Absentee/Military,2
68,35,New York,Democratic,President,,Federal,0
68,35,New York,Democratic,President,,Affidavit,11
68,35,New York,Democratic,President,,Bernie Sanders,48
68,35,New York,Democratic,President,,Hillary Clinton,122
68,36,New York,Democratic,President,,Emergency,0
68,36,New York,Democratic,President,,Absentee/Military,1
68,36,New York,Democratic,President,,Federal,1
68,36,New York,Democratic,President,,Affidavit,5
68,36,New York,Democratic,President,,Bernie Sanders,75
68,36,New York,Democratic,President,,Hillary Clinton,188
68,37,New York,Democratic,President,,Emergency,0
68,37,New York,Democratic,President,,Absentee/Military,2
68,37,New York,Democratic,President,,Federal,0
68,37,New York,Democratic,President,,Affidavit,4
68,37,New York,Democratic,President,,Bernie Sanders,104
68,37,New York,Democratic,President,,Hillary Clinton,148
68,38,New York,Democratic,President,,Emergency,0
68,38,New York,Democratic,President,,Absentee/Military,1
68,38,New York,Democratic,President,,Federal,1
68,38,New York,Democratic,President,,Affidavit,5
68,38,New York,Democratic,President,,Bernie Sanders,82
68,38,New York,Democratic,President,,Hillary Clinton,82
68,39,New York,Democratic,President,,Emergency,0
68,39,New York,Democratic,President,,Absentee/Military,7
68,39,New York,Democratic,President,,Federal,0
68,39,New York,Democratic,President,,Affidavit,6
68,39,New York,Democratic,President,,Bernie Sanders,73
68,39,New York,Democratic,President,,Hillary Clinton,129
68,40,New York,Democratic,President,,Emergency,0
68,40,New York,Democratic,President,,Absentee/Military,4
68,40,New York,Democratic,President,,Federal,1
68,40,New York,Democratic,President,,Affidavit,8
68,40,New York,Democratic,President,,Bernie Sanders,61
68,40,New York,Democratic,President,,Hillary Clinton,145
68,41,New York,Democratic,President,,Emergency,0
68,41,New York,Democratic,President,,Absentee/Military,11
68,41,New York,Democratic,President,,Federal,1
68,41,New York,Democratic,President,,Affidavit,9
68,41,New York,Democratic,President,,Bernie Sanders,108
68,41,New York,Democratic,President,,Hillary Clinton,217
68,42,New York,Democratic,President,,Emergency,0
68,42,New York,Democratic,President,,Absentee/Military,1
68,42,New York,Democratic,President,,Federal,0
68,42,New York,Democratic,President,,Affidavit,2
68,42,New York,Democratic,President,,Bernie Sanders,61
68,42,New York,Democratic,President,,Hillary Clinton,121
68,43,New York,Democratic,President,,Emergency,0
68,43,New York,Democratic,President,,Absentee/Military,5
68,43,New York,Democratic,President,,Federal,0
68,43,New York,Democratic,President,,Affidavit,10
68,43,New York,Democratic,President,,Bernie Sanders,102
68,43,New York,Democratic,President,,Hillary Clinton,129
68,44,New York,Democratic,President,,Emergency,0
68,44,New York,Democratic,President,,Absentee/Military,0
68,44,New York,Democratic,President,,Federal,0
68,44,New York,Democratic,President,,Affidavit,11
68,44,New York,Democratic,President,,Bernie Sanders,52
68,44,New York,Democratic,President,,Hillary Clinton,109
68,45,New York,Democratic,President,,Emergency,0
68,45,New York,Democratic,President,,Absentee/Military,3
68,45,New York,Democratic,President,,Federal,0
68,45,New York,Democratic,President,,Affidavit,8
68,45,New York,Democratic,President,,Bernie Sanders,41
68,45,New York,Democratic,President,,Hillary Clinton,79
68,46,New York,Democratic,President,,Emergency,0
68,46,New York,Democratic,President,,Absentee/Military,1
68,46,New York,Democratic,President,,Federal,1
68,46,New York,Democratic,President,,Affidavit,9
68,46,New York,Democratic,President,,Bernie Sanders,80
68,46,New York,Democratic,President,,Hillary Clinton,129
68,47,New York,Democratic,President,,Emergency,0
68,47,New York,Democratic,President,,Absentee/Military,2
68,47,New York,Democratic,President,,Federal,0
68,47,New York,Democratic,President,,Affidavit,7
68,47,New York,Democratic,President,,Bernie Sanders,61
68,47,New York,Democratic,President,,Hillary Clinton,102
68,48,New York,Democratic,President,,Emergency,0
68,48,New York,Democratic,President,,Absentee/Military,3
68,48,New York,Democratic,President,,Federal,0
68,48,New York,Democratic,President,,Affidavit,2
68,48,New York,Democratic,President,,Bernie Sanders,63
68,48,New York,Democratic,President,,Hillary Clinton,137
68,49,New York,Democratic,President,,Emergency,0
68,49,New York,Democratic,President,,Absentee/Military,2
68,49,New York,Democratic,President,,Federal,0
68,49,New York,Democratic,President,,Affidavit,4
68,49,New York,Democratic,President,,Bernie Sanders,64
68,49,New York,Democratic,President,,Hillary Clinton,122
68,50,New York,Democratic,President,,Emergency,0
68,50,New York,Democratic,President,,Absentee/Military,4
68,50,New York,Democratic,President,,Federal,0
68,50,New York,Democratic,President,,Affidavit,3
68,50,New York,Democratic,President,,Bernie Sanders,73
68,50,New York,Democratic,President,,Hillary Clinton,174
68,51,New York,Democratic,President,,Emergency,0
68,51,New York,Democratic,President,,Absentee/Military,3
68,51,New York,Democratic,President,,Federal,0
68,51,New York,Democratic,President,,Affidavit,2
68,51,New York,Democratic,President,,Bernie Sanders,52
68,51,New York,Democratic,President,,Hillary Clinton,135
68,52,New York,Democratic,President,,Emergency,0
68,52,New York,Democratic,President,,Absentee/Military,5
68,52,New York,Democratic,President,,Federal,0
68,52,New York,Democratic,President,,Affidavit,5
68,52,New York,Democratic,President,,Bernie Sanders,80
68,52,New York,Democratic,President,,Hillary Clinton,164
68,53,New York,Democratic,President,,Emergency,0
68,53,New York,Democratic,President,,Absentee/Military,2
68,53,New York,Democratic,President,,Federal,0
68,53,New York,Democratic,President,,Affidavit,4
68,53,New York,Democratic,President,,Bernie Sanders,58
68,53,New York,Democratic,President,,Hillary Clinton,128
68,54,New York,Democratic,President,,Emergency,0
68,54,New York,Democratic,President,,Absentee/Military,5
68,54,New York,Democratic,President,,Federal,1
68,54,New York,Democratic,President,,Affidavit,19
68,54,New York,Democratic,President,,Bernie Sanders,115
68,54,New York,Democratic,President,,Hillary Clinton,127
68,55,New York,Democratic,President,,Emergency,0
68,55,New York,Democratic,President,,Absentee/Military,3
68,55,New York,Democratic,President,,Federal,1
68,55,New York,Democratic,President,,Affidavit,12
68,55,New York,Democratic,President,,Bernie Sanders,87
68,55,New York,Democratic,President,,Hillary Clinton,111
68,56,New York,Democratic,President,,Emergency,0
68,56,New York,Democratic,President,,Absentee/Military,4
68,56,New York,Democratic,President,,Federal,0
68,56,New York,Democratic,President,,Affidavit,8
68,56,New York,Democratic,President,,Bernie Sanders,49
68,56,New York,Democratic,President,,Hillary Clinton,106
68,57,New York,Democratic,President,,Emergency,0
68,57,New York,Democratic,President,,Absentee/Military,5
68,57,New York,Democratic,President,,Federal,1
68,57,New York,Democratic,President,,Affidavit,10
68,57,New York,Democratic,President,,Bernie Sanders,142
68,57,New York,Democratic,President,,Hillary Clinton,186
68,58,New York,Democratic,President,,Emergency,0
68,58,New York,Democratic,President,,Absentee/Military,2
68,58,New York,Democratic,President,,Federal,0
68,58,New York,Democratic,President,,Affidavit,4
68,58,New York,Democratic,President,,Bernie Sanders,73
